HEROP_ID,MhMinDis
140US05115951303,2.553076579
140US05119003307,0.751430297
140US05119003714,2.743856611
140US05119004901,0.357460381
140US05119002211,1.484238992
140US05125010105,1.293847859
140US05137950204,1.521102217
140US05131001312,4.422029216
140US05145070802,0.78987915
140US05143010405,0.947670902
140US05143010114,0.63225931
140US05143010516,1.882813535
140US05143010202,1.830171605
140US05067480100,12.26027308
140US05051011500,1.010518944
140US05053470100,6.480771655
140US05003960200,8.824833108
140US05041950100,21.0678782
140US05145071101,9.672934681
140US05143010602,1.414845613
140US05081030302,20.30255374
140US05081030104,13.04784298
140US05027950401,1.483112583
140US05019953901,28.75156622
140US05055480402,0.115284813
140US05033020208,3.052901639
140US05091021002,16.77005715
140US05015950501,9.970931947
140US05103950301,11.01863623
140US05115951302,1.063383936
140US05121960202,8.097760616
140US05125010411,3.350875183
140US05119004004,6.220144424
140US05119003607,6.318697895
140US05127950100,2.048897346
140US05129970100,10.4271005
140US05007021102,1.892196149
140US05143010401,1.523000105
140US05075470400,7.011335448
140US05085020600,8.413443324
140US05099090200,17.32375523
140US05013480100,18.40323802
140US05119004215,2.652196882
140US05143011200,1.896774019
140US05089960201,7.486365358
140US05131001101,0.514304299
140US05035030301,1.614835252
140US05001480800,28.05989558
140US05025970200,13.47311678
140US05137950100,8.53070088
140US05031000102,0.560929306
140US05007021202,0.931133068
140US05075470200,14.95211198
140US05143010201,2.493148997
140US05119003704,2.490158774
140US05131001301,0.912344039
140US05045031007,1.583707919
140US05125010104,1.684830551
140US05091020901,9.868045235
140US05015950201,5.41467709
140US05119004224,1.369624428
140US05045030404,1.396299187
140US05131001309,3.304020059
140US05143010115,1.356405935
140US05117460200,16.56617564
140US05021950300,3.905174471
140US05019953902,28.84112898
140US05125010409,4.117960078
140US05031000805,1.242722753
140US05143011104,0.883596973
140US05117460100,20.43840196
140US05145070100,13.72970881
140US05101180200,10.09106393
140US05001480400,3.988226453
140US05139951000,2.451274712
140US05147490100,16.54955932
140US05143010404,0.976005017
140US05081030103,12.21280584
140US05007020302,1.24349087
140US05119004220,0.899541533
140US05063490800,11.34853102
140US05043490100,11.58980957
140US05085020205,2.625628058
140US05147490200,19.76292218
140US05143010704,1.24067788
140US05095950300,21.20343042
140US05007021409,9.017019586
140US05139950800,1.045719528
140US05055480502,2.101734513
140US05119002410,1.626945409
140US05119003608,5.390255836
140US05017080200,7.370891458
140US05041950500,4.329574292
140US05017080400,16.54234302
140US05003960300,3.152710157
140US05093010700,3.396660511
140US05093010900,8.770518864
140US05093011300,16.1908637
140US05003960100,10.47079765
140US05003960400,11.41134909
140US05111490100,11.64165238
140US05077470400,9.191814628
140US05123960400,1.138849729
140US05037950500,1.58006389
140US05143010307,1.286385703
140US05119004107,1.393155589
140US05021950600,13.09232857
140US05029950100,13.09089128
140US05031000900,6.378704515
140US05039970300,0.780492646
140US05045030403,0.734593191
140US05043490300,0.799435955
140US05011950300,6.20363632
140US05011950100,3.524558708
140US05099090300,17.4548548
140US05105952700,11.8040865
140US05119002600,2.266603615
140US05119004001,2.003938677
140US05119003703,1.36498484
140US05119003100,2.105254804
140US05119004214,3.753201519
140US05119004205,4.779247317
140US05119004306,1.423320398
140US05119003404,2.821624957
140US05119002208,0.279869006
140US05119001502,1.199421812
140US05119003207,3.103676532
140US05131000100,0.987458583
140US05131000700,1.209977095
140US05119002203,1.24658431
140US05119001800,0.690516328
140US05119001200,0.365537919
140US05119004219,2.340085674
140US05119004007,5.675700998
140US05059020200,0.601613245
140US05085020800,14.72477988
140US05069000301,4.023388705
140US05069000302,2.227942895
140US05069000303,1.897897343
140US05069001300,0.929673619
140US05069001700,1.684889627
140US05051010800,0.986285468
140US05051011602,3.085105192
140US05061950300,0.291875197
140US05063490300,2.37163869
140US05075470502,0.930648992
140US05079960400,3.840636852
140US05065960300,13.94476397
140US05065960200,5.707791572
140US05085020301,7.267368178
140US05085020302,5.125331839
140US05085020500,2.248376525
140US05119003609,4.043833826
140US05067480200,0.834517533
140US05067480300,1.158484292
140US05121960302,0.889752822
140US05145070401,4.508896008
140US05103950400,1.250726333
140US05129970300,6.238881934
140US05005950500,13.03776717
140US05005950600,6.751335991
140US05005950400,1.794847286
140US05005950100,1.81011578
140US05141460400,8.885999655
140US05141460200,11.37978014
140US05113950400,1.693805126
140US05071952200,6.274548736
140US05087960300,12.389046
140US05143011004,17.66058546
140US05009790100,10.0782542
140US05009790502,1.488694256
140US05007020203,2.184128771
140US05007021407,4.554848868
140US05007020401,1.856575838
140US05007021201,1.194973537
140US05007020605,3.815620807
140US05007020604,2.493849528
140US05007020504,0.988030282
140US05047950100,8.085374575
140US05131010201,5.723509961
140US05001480200,6.692060856
140US05031000401,3.463134844
140US05045030401,3.257339129
140US05045031003,2.700946734
140US05007020206,2.431599874
140US05007020803,10.9864588
140US05027950200,7.435614925
140US05007020405,2.949831958
140US05007020806,7.746716193
140US05125010408,4.278301288
140US05007021408,3.963184744
140US05035030807,9.318315708
140US05033020501,2.934707249
140US05077470100,8.438135409
140US05047950301,5.990436678
140US05135470401,18.32024647
140US05049550201,4.053013076
140US05141460303,4.951180044
140US05137950203,4.470838409
140US05131001308,1.864875472
140US05145070901,1.634381295
140US05145070902,3.045350408
140US05143010514,10.16913898
140US05057480101,10.52077727
140US05143011006,4.990388668
140US05143010112,9.570208475
140US05143010110,1.271527332
140US05143010520,3.892590708
140US05055480602,2.247572425
140US05067480402,8.377850964
140US05073470102,4.124604157
140US05033020207,5.937156201
140US05007020104,8.104163958
140US05007020103,7.150253986
140US05007021004,4.607307953
140US05059020702,11.40059936
140US05059020102,4.817752038
140US05051011002,0.733757386
140US05051011901,4.325471008
140US05051011801,1.014075104
140US05031000403,0.405822033
140US05051010601,3.381457241
140US05031000702,6.026535355
140US05031000803,4.495143296
140US05111490502,12.96075088
140US05115951201,4.737076779
140US05115951503,0.739865674
140US05081030301,14.57538163
140US05027950301,8.613825212
140US05119004223,1.432602988
140US05119004308,3.117255749
140US05119004222,1.591766389
140US05085020107,11.79137737
140US05121960201,14.36968032
140US05125010520,2.836805065
140US05125010410,4.150797977
140US05125010516,6.082395781
140US05045030202,12.14825827
140US05045030503,1.95203809
140US05045030504,3.205374028
140US05063490701,5.722450539
140US05063490702,3.837335371
140US05063490102,8.987368511
140US05003960600,3.808150529
140US05077470200,11.35372758
140US05117460300,16.51107646
140US05123960600,2.634557026
140US05123960300,10.88876946
140US05123960500,0.408382026
140US05107480600,17.3383938
140US05037950400,3.289983874
140US05037950300,10.57514761
140US05035030201,0.649743421
140US05041950200,16.86964577
140US05041950300,17.10474594
140US05093011400,4.146889606
140US05093011000,1.688650666
140US05111490200,5.992589269
140US05001480300,3.518341319
140US05103950500,2.894058292
140US05145070200,12.32617706
140US05145070402,4.336842686
140US05145070700,1.726051692
140US05133080300,0.167101302
140US05083950400,5.999029711
140US05083950300,0.35669201
140US05045030104,3.639891251
140US05045030102,3.190529229
140US05139950300,8.848369516
140US05131010301,9.121981798
140US05131010101,9.769144002
140US05131010102,13.80569462
140US05131000200,1.47580174
140US05131000502,1.160364389
140US05131000800,0.415245906
140US05131001202,2.140350506
140US05079960600,15.27638629
140US05079960300,7.572123878
140US05079960500,0.649608786
140US05075470300,16.80298147
140US05023480501,6.494792244
140US05045031101,6.439825367
140US05045030302,10.7287244
140US05045030303,8.354057615
140US05045030800,0.195259543
140US05069000502,3.874884339
140US05069000900,2.98234087
140US05069001401,2.81744219
140US05075470100,3.242530763
140US05069001502,0.504487004
140US05069002000,6.286544036
140US05119003403,6.562977858
140US05127950300,10.42616613
140US05127950200,1.628079667
140US05119004600,1.14682634
140US05119003208,2.948805099
140US05119004103,0.342516886
140US05119004218,0.943187316
140US05119002001,2.182034795
140US05119001600,0.830440601
140US05119003001,0.965730695
140US05119003305,2.27387347
140US05119002104,0.673261137
140US05119004202,7.599846601
140US05119001501,0.582777414
140US05119003002,1.719499712
140US05119003606,6.714731534
140US05119003800,3.927802219
140US05119003604,3.860060404
140US05119003713,1.722381073
140US05119004106,1.481634671
140US05119004105,1.390706992
140US05031001000,14.9304929
140US05031000501,1.574886772
140US05031000601,2.25903852
140US05029950200,12.17227827
140US05059020400,2.17586893
140US05059020500,8.582609903
140US05059020300,1.395415098
140US05063490600,2.46166435
140US05063490500,1.95008487
140US05097953200,31.32314314
140US05051011300,1.658418185
140US05027950100,10.73728806
140US05055480200,7.611386885
140US05051010900,2.279175411
140US05091020400,3.488436842
140US05091020500,3.470694836
140US05091020100,1.445577239
140US05011950200,4.535598494
140US05071951900,1.428340231
140US05087960400,12.99749848
140US05143010501,4.720260135
140US05143011003,11.92544175
140US05143010508,4.900921046
140US05011950400,3.362740359
140US05033020402,10.70608273
140US05033020302,2.601302719
140US05043490400,4.283380197
140US05089960202,6.675260565
140US05007020201,0.875577863
140US05009790400,5.800855091
140US05009790600,0.531840391
140US05115950800,7.636793669
140US05115951100,10.3140782
140US05115950700,21.52944973
140US05141460100,9.538120129
140US05095950100,2.600535311
140US05113950100,8.984132297
140US05113950500,12.89848446
140US05051012002,4.12589478
140US05009790501,0.893480665
140US05141460301,1.404309702
140US05091980000,1.293266074
140US05037950100,11.51447767
140US05149952302,3.118713319
140US05149952301,7.708123727
140US05125010509,4.095606289
140US05031000502,1.395221665
140US05045030402,3.845483289
140US05007020801,12.43328587
140US05007020701,9.304452847
140US05007021406,5.307507661
140US05019953602,19.42812931
140US05007020304,2.015915774
140US05007021404,3.409684592
140US05007021308,4.952313101
140US05007020805,7.521424707
140US05033020204,0.991029524
140US05119004201,9.804937239
140US05125010407,7.897612536
140US05125010508,7.198887707
140US05085020201,1.143585651
140US05023480502,8.883562298
140US05035030701,13.31811445
140US05035030702,3.40302961
140US05035030803,1.60536405
140US05045031006,3.441393088
140US05045031001,1.611810154
140US05033020205,13.00631697
140US05055480601,10.3208739
140US05053470401,0.490524449
140US05055480501,1.599106948
140US05067480401,10.48182762
140US05073470101,4.861561171
140US05033020101,16.7072667
140US05143010111,0.615377321
140US05143010601,1.841983255
140US05143010519,1.369763134
140US05005950801,7.442629615
140US05007021317,3.798812421
140US05051011701,0.981484867
140US05115951602,3.34024844
140US05023480302,1.39053392
140US05023480204,11.53830963
140US05145071002,11.82183253
140US05145070501,4.683974444
140US05145071102,7.384783368
140US05145071202,12.05548843
140US05145071201,9.08804037
140US05143011005,9.62720392
140US05143010511,1.851785051
140US05143010109,5.423387296
140US05143010513,11.19562899
140US05143010518,1.978980812
140US05143010517,0.837838804
140US05143011106,7.843157278
140US05143011105,2.686664257
140US05143010512,0.278447455
140US05125010519,2.217936694
140US05125010514,6.177690905
140US05033020206,6.750099568
140US05007020905,13.51879425
140US05007020904,5.823131012
140US05119003405,2.556858251
140US05119980100,2.227542094
140US05119004229,4.049804872
140US05007021312,8.300601297
140US05007021003,10.32960055
140US05007020608,3.676998096
140US05059020101,5.457593454
140US05119002409,0.770699038
140US05119004227,3.056018557
140US05119004902,1.705145058
140US05059020701,14.85914911
140US05051011101,10.50617094
140US05051010402,3.580294791
140US05051010301,4.291509776
140US05051010602,1.474195253
140US05051010401,3.390641893
140US05051010502,6.434380174
140US05091020902,6.129479069
140US05091021001,21.2808906
140US05015950202,2.727514433
140US05107480202,14.37636211
140US05107480201,13.36068549
140US05103950101,4.21025205
140US05115950902,8.30140415
140US05115951601,0.275007006
140US05135470202,1.66768968
140US05123960201,2.98991798
140US05135470402,15.56829872
140US05139950502,11.99818341
140US05131010303,14.02568897
140US05131001310,3.853376049
140US05131001306,3.764978681
140US05027950402,0.947265912
140US05049550202,10.12821064
140US05085020106,4.754291437
140US05031000701,4.498285117
140US05031000804,4.121586065
140US05031001102,7.404014428
140US05031000806,4.519315129
140US05057480400,6.412001876
140US05059020600,8.712402153
140US05031000602,0.646557013
140US05023480100,10.44903885
140US05021950200,11.21224358
140US05021950400,1.478451548
140US05029950500,5.649881864
140US05095950200,16.69616497
140US05017080300,17.08456845
140US05037950200,7.518288921
140US05107480100,5.309338773
140US05003960700,6.940946252
140US05051010700,1.59852553
140US05045030101,6.168737447
140US05069000102,15.80783414
140US05069001501,1.128645617
140US05001480700,19.83226738
140US05093011100,1.318851466
140US05035030202,1.729477738
140US05125010517,13.41935776
140US05131001201,1.368033733
140US05109953400,21.25799282
140US05027950500,1.06206039
140US05139950900,0.977453566
140US05119000500,1.821153751
140US05119004400,0.036699248
140US05119002102,1.127626831
140US05119004302,2.532336221
140US05119003202,2.581903716
140US05119001100,0.55147286
140US05085020105,3.454156553
140US05119004005,10.78511973
140US05045030201,6.824486818
140US05045031008,3.922939974
140US05113950600,15.56833161
140US05035030806,3.358219987
140US05119004108,2.379734663
140US05125010303,1.501229484
140US05149952401,8.413247881
140US05007020205,3.16055213
140US05007020704,5.874093257
140US05093010801,15.70723691
140US05049550101,7.821724247
140US05023480301,2.924842877
140US05057480302,3.116506962
140US05139950402,11.49060123
140US05131001311,5.745035411
140US05143010113,4.888722184
140US05143011302,0.303051496
140US05143010303,0.88383882
140US05143010706,1.163560036
140US05007021316,5.149348671
140US05125010405,10.32389592
140US05125010101,0.315073682
140US05031001101,3.649624276
140US05051011102,9.457953593
140US05051011201,5.277824337
140US05111490501,13.195785
140US05035030602,10.62942435
140US05119003406,1.334635705
140US05119004309,1.547831603
140US05119004311,2.457754726
140US05071951700,11.14799435
140US05113950300,8.930811591
140US05069001903,2.759173733
140US05031001200,11.38973257
140US05031000300,1.705713996
140US05087960100,7.565994059
140US05065960100,11.77874691
140US05119003900,11.88501394
140US05143010107,1.107160161
140US05081030101,11.5737038
140US05131001002,0.935722757
140US05083950100,12.67649162
140US05029950600,7.509652464
140US05029950400,3.088295842
140US05085020204,0.914382815
140US05085020206,2.488078291
140US05055480100,10.08337376
140US05091020200,2.069519563
140US05097953000,21.65368155
140US05115951000,10.33167135
140US05009790300,7.285681694
140US05007020404,2.396800174
140US05007021305,9.257857895
140US05007021001,13.78435969
140US05143010101,5.605130496
140US05105952900,18.45975945
140US05005950700,10.4170984
140US05005950900,5.492766757
140US05015950400,8.893674221
140US05033020401,5.945604343
140US05071951800,7.302873267
140US05035030601,12.80337464
140US05043490200,5.719770535
140US05051012001,12.59600191
140US05055480401,1.864027148
140US05007020906,10.22558872
140US05051011902,4.46700604
140US05055480300,12.09011569
140US05103950302,12.47518821
140US05045030900,1.605388342
140US05023480201,8.174842594
140US05125010302,1.364045306
140US05005950300,1.409385865
140US05007020305,0.693833446
140US05083950600,3.682678436
140US05119980200,0.268853647
140US05071952000,2.577979433
140US05085020102,6.874270096
140US05063490101,7.537321972
140US05107480300,4.640558349
140US05041950400,3.326605949
140US05093010300,2.332022017
140US05093010200,1.135875673
140US05019953800,24.19859226
140US05085020108,7.654703059
140US05031000404,1.410631682
140US05047950302,9.127297683
140US05027950302,8.039113119
140US05091020802,4.578204842
140US05035030302,0.778328675
140US05047950202,1.440575628
140US05119003707,3.304362246
140US05093010602,4.336119303
140US05125010515,6.957172261
140US05051011802,2.346631467
140US05089960302,12.20050797
140US05113950202,7.132392745
140US05115950901,4.587880003
140US05135470201,2.423437563
140US05023480203,5.175143683
140US05131010304,14.36845159
140US05119980300,4.856561098
140US05119004225,1.2270993
140US05119004228,3.114845219
140US05119003308,1.427260206
140US05145071001,9.096001561
140US05069002500,9.973220023
140US05125010106,3.135323853
140US05125010602,3.963539494
140US05141460304,3.293160902
140US05139950501,8.716171443
140US05055480801,1.801655502
140US05143010108,2.308277227
140US05143011301,1.010243683
140US05119002407,1.18418658
140US05119004500,0.935414307
140US05033020601,4.829324922
140US05007020102,3.713141222
140US05007020703,7.760182717
140US05007021304,5.084715192
140US05063490200,1.952504394
140US05103950600,2.551501306
140US05119002405,0.444943131
140US05119003303,0.603394783
140US05119004213,3.428135152
140US05045030600,0.428323058
140US05029950300,3.880287288
140US05007021405,8.039910535
140US05035031100,16.046285
140US05093011200,6.509664852
140US05069002104,8.970171842
140US05069001200,1.114754804
140US05019953601,21.87580488
140US05143011103,14.69708214
140US05149952600,12.98565887
140US05057480301,2.049540882
140US05119004226,1.535355141
140US05119003711,2.943562363
140US05007020903,4.489035177
140US05035030703,4.011371368
140US05115951501,1.028703574
140US05145070801,0.812333534
140US05007021306,3.61292671
140US05143010515,6.825577683
140US05143010304,0.395329618
140US05137950201,8.834737143
140US05051010302,9.291593766
140US05089960301,13.53635295
140US05015950301,2.323095515
140US05115951202,5.766642931
140US05125010511,3.766699679
140US05115951301,0.66050258
140US05007020501,2.644044391
140US05007021101,2.219353205
140US05033020602,4.664299275
140US05077470300,0.417993036
140US05033020301,1.010408177
140US05069001901,6.262909982
140US05015950302,2.195250478
140US05087960200,1.190556272
140US05139950401,10.86516208
140US05143011107,4.995600784
140US05143011002,13.70298773
140US05049550102,8.185424532
140US05093010601,0.986343603
140US05125010107,1.553431543
140US05123960100,13.31121613
140US05119980400,2.845451191
140US05007020606,3.979509998
140US05139950600,2.082047847
140US05035031000,11.46947278
140US05111490600,19.43152683
140US05091020702,1.281707378
140US05097953100,28.21573298
140US05131000600,2.254010387
140US05135470100,9.645196031
140US05119004310,1.773810954
140US05075470501,1.407691231
140US05121960301,2.518202249
140US05131001307,2.481836882
140US05023480400,1.472379651
140US05045031102,7.419575125
140US05145070502,4.033133344
140US05143010305,1.76491396
140US05069002103,6.694325697
140US05069001800,1.129877468
140US05005950200,2.265289815
140US05045030301,4.509272657
140US05131001102,1.144180436
140US05007021314,2.155871842
140US05005950802,8.026015136
140US05131010202,10.39015833
140US05125010601,0.296934369
140US05051011400,0.499668154
140US05055480802,0.189641145
140US05125010513,4.551821881
140US05045030103,4.653864052
140US05069002400,8.190595386
140US05067480500,10.79965953
140US05119001300,0.406369567
140US05131000300,0.444853054
140US05083950500,0.390162795
140US05119003605,4.485525356
140US05119003712,2.583317157
140US05119004006,3.648340649
140US05085020103,6.254318049
140US05145070300,13.89857399
140US05131001001,0.165368404
140US05071952100,0.69168035
140US05111490400,0.885684905
140US05037950600,1.240507599
140US05021950500,12.96265116
140US05143010521,2.902385938
140US05125010406,8.388151317
140US05143010705,0.576283389
140US05007020301,0.909704543
140US05047950201,4.201158175
140US05111490700,11.57374122
140US05073470200,13.29362969
140US05125010507,10.72611392
140US05015950100,4.202546245
140US05113950201,2.60756879
140US05119004307,2.614326512
140US05125010512,5.248310933
140US05001480600,14.95224824
140US05119002002,0.960928005
140US05119002500,0.405832716
140US05033020102,11.48339945
140US05055480700,2.407030737
140US05091020701,0.523809536
140US05051011601,2.870231411
140US05091020801,1.191020181
140US05103950102,11.23104385
140US05035030805,0.64755942
140US05007021313,6.464221775
140US05051010501,8.98691054
140US05051011202,4.241775156
140US06077003406,3.392179257
140US06077004402,9.363553434
140US06077004600,15.3136258
140US06077001400,0.768060686
140US06077003106,4.049004567
140US06077001700,1.597960005
140US06077000401,1.051156015
140US06077003404,3.908656821
140US06001450200,6.53240279
140US06001444100,2.887796098
140US06001406201,0.730598354
140US06001406202,0.451241685
140US06001428000,1.388776347
140US06001409700,2.22634962
140US06001432100,0.740343828
140US06001409200,1.411787364
140US06001450741,1.821790238
140US06001450300,5.827317424
140US06001401500,1.051664202
140US06001401400,0.765065945
140US06001438400,1.784835377
140US06001423300,0.685927112
140US06001423902,0.65365724
140US06001438000,1.806749631
140US06001402200,1.403910114
140US06001436700,0.664552413
140US06001437900,0.709308403
140US06013389200,2.913637768
140US06013359102,3.682887859
140US06013379000,1.726476614
140US06013337300,1.254570829
140US06013345111,9.179106238
140US06013333102,4.229244375
140US06013323000,1.738613648
140US06013387000,2.620957661
140US06019003600,1.602200149
140US06019005507,0.505468287
140US06019004505,0.572572066
140US06019007202,12.69381757
140US06019001000,3.719115973
140US06019001304,0.7600024
140US06019007003,12.00929309
140US06085500100,0.7614616
140US06085509107,1.631890018
140US06085508800,2.871943944
140US06085507500,3.740107359
140US06085512030,2.435108903
140US06085512021,1.902494429
140US06085507203,0.475804987
140US06085505403,3.215873421
140US06085503709,0.332922563
140US06085503504,0.43631144
140US06085503208,2.205928972
140US06085502906,3.032277456
140US06085502400,0.621513354
140US06085504411,2.170003049
140US06085504412,3.273917118
140US06085510803,0.595925089
140US06085502002,0.547214512
140US06085503110,1.129507604
140US06085504415,2.595673045
140US06099000807,1.252157072
140US06099000907,1.365995192
140US06099000911,1.586067777
140US06099000302,5.142428868
140US06099002602,3.922887679
140US06099003100,8.444272169
140US06099001900,0.26046486
140US06099003400,24.35534684
140US06099003905,12.55796684
140US06027000200,8.547555668
140US06053014102,0.449261111
140US06053001400,0.674497597
140US06053013900,3.162610092
140US06053010606,3.793459302
140US06069000400,1.789544308
140US06087100600,0.386772497
140US06091010000,15.91913739
140US06081602700,1.35071549
140US06081612800,1.054462946
140US06081608100,2.954224882
140US06081610400,1.922475175
140US06081606000,1.059567138
140US06081607600,0.683404151
140US06081607702,1.071370572
140US06081601200,1.944977547
140US06081602100,2.166925742
140US06047000504,0.248505591
140US06047000602,2.40661437
140US06047001301,0.387767692
140US06075032700,0.898789485
140US06075047702,0.388885395
140US06075022903,0.514417624
140US06075012100,0.265418258
140US06075020300,0.406420749
140US06075021200,0.590162797
140US06075026002,0.269407388
140US06075030201,1.357747311
140US06101050900,11.76037459
140US06101050201,0.753594507
140US06049000400,50.35193714
140US06079011002,2.891143503
140US06007000202,0.785657931
140US06007000300,0.78285802
140US06007000201,0.758060849
140US06023001200,22.11805419
140US06065046101,1.565490244
140US06065042711,6.206466979
140US06065043222,3.213578583
140US06065043313,2.351371674
140US06065041704,2.726301172
140US06065042505,3.273099066
140US06065041703,3.299078517
140US06065030300,0.573541601
140US06065042509,5.159536625
140US06065042516,4.976632775
140US06065042407,3.387959319
140US06065041002,2.318989556
140US06065041203,1.721472857
140US06065045704,3.068687253
140US06065040203,1.473358813
140US06107000402,16.26284113
140US06107001701,0.061740743
140US06107002304,0.476784564
140US06107003002,1.478415632
140US06073013308,2.201189664
140US06073000800,0.898003845
140US06073003004,1.467677871
140US06073002710,0.551846955
140US06073002601,0.568001008
140US06073002202,0.219368582
140US06073003901,0.577789284
140US06073012800,0.565963087
140US06073008600,0.893275515
140US06073001100,0.725445385
140US06073004900,0.504672492
140US06073007200,3.763180152
140US06073016302,0.855236142
140US06073006600,0.815022139
140US06073003601,0.650983931
140US06073013206,1.269598636
140US06073020207,1.98750641
140US06073020109,1.470129225
140US06073019406,0.767005763
140US06073018905,2.660888266
140US06073018904,2.375618436
140US06073018515,2.459610869
140US06073017050,1.347326783
140US06073017006,1.152206419
140US06073016610,1.518368455
140US06073009506,3.849588542
140US06073008359,2.617913427
140US06073008313,1.992767552
140US06017030807,4.583724628
140US06031001500,0.249844731
140US06083002013,1.512023496
140US06083002703,0.407380382
140US06083002909,1.752178694
140US06045010100,26.43654504
140US06045011102,22.63922446
140US06061020200,25.85069559
140US06061020806,1.297507666
140US06089011402,1.872264001
140US06089011300,0.821660046
140US06097153809,5.701629539
140US06097150610,2.096175311
140US06097150602,3.367269019
140US06097152000,1.069814008
140US06095251802,0.804104416
140US06095252401,0.590028347
140US06095252608,1.907997091
140US06095250502,2.157790949
140US06095251000,0.528030871
140US06095252605,1.271146964
140US06113010701,0.243697355
140US06113011500,16.16012527
140US06113010508,2.617570933
140US06113011203,1.084576655
140US06113011103,0.843965063
140US06055200504,0.855305068
140US06055200601,2.136433132
140US06067009007,0.470214492
140US06067004401,1.621954276
140US06067007207,4.2073465
140US06067007801,2.325810425
140US06067008135,0.417106479
140US06067008139,1.666862145
140US06067008402,1.738580036
140US06067004201,0.892760566
140US06067005101,0.328675284
140US06067004602,1.751291876
140US06067000800,0.906037818
140US06067009323,1.605867571
140US06067004005,1.463046417
140US06067004203,1.989309354
140US06067007010,0.937878436
140US06033001200,6.600174737
140US06029001700,1.233712857
140US06029002819,1.300853345
140US06029000902,1.584138958
140US06029006500,7.197322469
140US06029005402,37.8308332
140US06029003500,25.46157479
140US06037300100,1.437980836
140US06037620601,0.886738225
140US06037291210,1.716120458
140US06037573902,1.29654396
140US06037571502,0.322774372
140US06037570003,1.479722148
140US06037603301,1.590560734
140US06037603500,2.61208327
140US06037554516,1.732218861
140US06037554517,1.392803369
140US06037554201,1.225689115
140US06037554802,1.079794918
140US06037542401,2.341706279
140US06037543502,0.408764782
140US06037600702,1.001542626
140US06037532102,1.296133025
140US06037277200,1.8452065
140US06037128302,0.633272705
140US06037276500,1.474771853
140US06037553601,1.53676341
140US06037551900,2.08253987
140US06037240700,0.718234263
140US06037434001,1.264391753
140US06037123104,1.781969969
140US06037534201,0.56474157
140US06037534404,1.256298963
140US06037532700,1.397466193
140US06037238310,0.181416239
140US06037531602,0.574092131
140US06037533603,1.475205201
140US06037540902,2.207240188
140US06037231210,0.393603342
140US06037229100,1.296838626
140US06037600501,1.937571046
140US06037534700,1.126359754
140US06037601900,0.85952643
140US06037575401,0.459305226
140US06037576401,0.358501802
140US06037576501,0.536757838
140US06037101220,3.433011977
140US06037293304,0.44429416
140US06037271300,0.702623596
140US06037218110,1.903253661
140US06037407301,1.283481737
140US06037481102,2.093539252
140US06037480803,1.312162023
140US06037481300,0.90718496
140US06037463000,1.302494807
140US06037214700,0.250642721
140US06037191610,0.533341032
140US06037191810,0.263273031
140US06037191620,0.571945165
140US06037190902,0.724567226
140US06037187300,1.632074646
140US06037137502,0.605060861
140US06037302302,0.54441757
140US06037104620,0.175569127
140US06037302002,0.385886216
140US06037301204,1.017865362
140US06037405900,0.925368389
140US06037123303,0.725095882
140US06037920041,1.163865365
140US06037123204,0.658629406
140US06037123205,1.001082676
140US06037121600,0.473251895
140US06037120030,0.7666427
140US06037910602,0.238127128
140US06037405001,1.06258433
140US06037117404,0.656827736
140US06037113234,1.041441287
140US06037311100,2.368417318
140US06037222600,0.39723507
140US06037310701,0.605230482
140US06037134520,0.126361117
140US06037134101,1.22930518
140US06037127920,0.926905546
140US06037107010,1.645102319
140US06037482301,1.717627148
140US06037481604,2.583977594
140US06037213401,0.577967454
140US06037212410,0.28350166
140US06037481714,2.591561157
140US06037211410,0.374997852
140US06037236400,0.720489534
140US06037208902,0.295600208
140US06037402501,3.0436367
140US06037228900,1.517124986
140US06037227020,0.498890923
140US06037204410,0.376427506
140US06037530902,0.983916875
140US06037702201,1.415598998
140US06037222500,0.791260309
140US06037701501,0.483606445
140US06037219300,0.668909008
140US06059110603,0.302616523
140US06059011503,0.682049843
140US06059001102,1.610859654
140US06059021812,2.40676481
140US06059001301,1.431644005
140US06059088701,0.713224652
140US06059001101,1.56095659
140US06059110117,1.425549085
140US06059110106,0.732979959
140US06059099905,2.841347564
140US06059110003,2.564603344
140US06059110011,2.22992775
140US06059089102,0.725143078
140US06059099801,2.296764984
140US06059099601,3.058649881
140US06059099506,2.188608446
140US06059099604,1.898020629
140US06059088904,2.399272241
140US06059074109,0.632417216
140US06059099305,0.338024705
140US06059099238,0.587364999
140US06059099231,0.414382283
140US06059099214,0.509105436
140US06059062619,0.628646239
140US06059062637,1.665389995
140US06059062626,1.290273705
140US06059063605,0.294067419
140US06059075805,1.830774666
140US06059075513,1.59603816
140US06059075507,1.047222748
140US06059075808,1.541961963
140US06059074107,0.653725741
140US06059032054,4.890165879
140US06059032039,0.712179143
140US06059052502,2.15391003
140US06059075202,0.503012785
140US06059075004,0.509812894
140US06059032030,1.485720668
140US06111005504,1.421750247
140US06111005403,2.062842076
140US06111008202,1.024600004
140US06111005909,1.570470883
140US06111001401,1.968557035
140US06111003201,0.49614964
140US06111007403,2.007408605
140US06025011202,0.93448133
140US06071007409,3.187334258
140US06071010300,12.59924602
140US06071003607,1.530736215
140US06071003505,3.460839935
140US06071002307,4.274869514
140US06071008402,1.904139956
140US06071003900,1.898100225
140US06071000820,0.866362485
140US06071001002,1.2697651
140US06071000605,0.102574689
140US06071010023,3.202465068
