GEOID,HEROP_ID,HcvCntDr,HcvTmDr,HcvTmDr2
9007590101,140US09007590101,0,,
9003430604,140US09003430604,0,,
9001022202,140US09001022202,0,,
9001022102,140US09001022102,0,,
9001020302,140US09001020302,0,,
9003430301,140US09003430301,0,,
9003415600,140US09003415600,0,,
9015815000,140US09015815000,0,,
9015904400,140US09015904400,0,,
9015907200,140US09015907200,0,,
9015903200,140US09015903200,0,,
9015800400,140US09015800400,0,,
9009194201,140US09009194201,0,,
9009165400,140US09009165400,0,,
9009165700,140US09009165700,0,,
9009165900,140US09009165900,0,,
9009194202,140US09009194202,0,,
9003415800,140US09003415800,0,,
9009170400,140US09009170400,0,,
9009171300,140US09009171300,0,,
9009171500,140US09009171500,0,,
9009171600,140US09009171600,0,,
9009352300,140US09009352300,0,,
9009154500,140US09009154500,0,,
9003502900,140US09003502900,0,,
9003504300,140US09003504300,0,,
9003466101,140US09003466101,0,,
9003466202,140US09003466202,0,,
9003466400,140US09003466400,0,,
9003487400,140US09003487400,0,,
9003415900,140US09003415900,0,,
9003416400,140US09003416400,0,,
9003416600,140US09003416600,0,,
9003417100,140US09003417100,0,,
9003492600,140US09003492600,0,,
9003494400,140US09003494400,0,,
9003420400,140US09003420400,0,,
9003462101,140US09003462101,0,,
9003462201,140US09003462201,0,,
9003400300,140US09003400300,0,,
9003477200,140US09003477200,0,,
9003496600,140US09003496600,0,,
9003514500,140US09003514500,0,,
9003514900,140US09003514900,0,,
9003415400,140US09003415400,0,,
9003471400,140US09003471400,0,,
9003405500,140US09003405500,0,,
9003405600,140US09003405600,0,,
9003405900,140US09003405900,0,,
9003470100,140US09003470100,0,,
9003510400,140US09003510400,0,,
9003510500,140US09003510500,0,,
9003511000,140US09003511000,0,,
9003511300,140US09003511300,0,,
9003480500,140US09003480500,0,,
9003481300,140US09003481300,0,,
9003481100,140US09003481100,0,,
9003460204,140US09003460204,0,,
9003460302,140US09003460302,0,,
9003520202,140US09003520202,0,,
9003500300,140US09003500300,0,,
9003502100,140US09003502100,0,,
9003501700,140US09003501700,0,,
9009184400,140US09009184400,0,,
9009184600,140US09009184600,0,,
9009170500,140US09009170500,0,,
9009150900,140US09009150900,0,,
9009343300,140US09009343300,0,,
9009180400,140US09009180400,0,,
9009180601,140US09009180601,0,,
9009180602,140US09009180602,0,,
9009190301,140US09009190301,0,,
9009150500,140US09009150500,0,,
9009345100,140US09009345100,0,,
9009151000,140US09009151000,0,,
9009151200,140US09009151200,0,,
9009140500,140US09009140500,0,,
9009140700,140US09009140700,0,,
9009140800,140US09009140800,0,,
9009348111,140US09009348111,0,,
9009348123,140US09009348123,0,,
9009176000,140US09009176000,0,,
9009350400,140US09009350400,0,,
9009350800,140US09009350800,0,,
9009351100,140US09009351100,0,,
9009352701,140US09009352701,0,,
9009351900,140US09009351900,0,,
9009141100,140US09009141100,0,,
9009141800,140US09009141800,0,,
9009142300,140US09009142300,0,,
9009361500,140US09009361500,0,,
9009186100,140US09009186100,0,,
9009167201,140US09009167201,0,,
9009346101,140US09009346101,0,,
9009184300,140US09009184300,0,,
9009125200,140US09009125200,0,,
9009341100,140US09009341100,0,,
9003497700,140US09003497700,0,,
9003473100,140US09003473100,0,,
9003473501,140US09003473501,0,,
9003473502,140US09003473502,0,,
9003473700,140US09003473700,0,,
9003476300,140US09003476300,0,,
9011716101,140US09011716101,0,,
9011709200,140US09011709200,0,,
9011702100,140US09011702100,0,,
9011702900,140US09011702900,0,,
9011703000,140US09011703000,0,,
9011701200,140US09011701200,0,,
9011710100,140US09011710100,0,,
9011695201,140US09011695201,0,,
9011690800,140US09011690800,0,,
9007600100,140US09007600100,0,,
9011690900,140US09011690900,0,,
9011696100,140US09011696100,0,,
9011697000,140US09011697000,0,,
9011705200,140US09011705200,0,,
9011705101,140US09011705101,0,,
9011693400,140US09011693400,0,,
9005320200,140US09005320200,0,,
9005362102,140US09005362102,0,,
9005250100,140US09005250100,0,,
9005263200,140US09005263200,0,,
9007570300,140US09007570300,0,,
9007595101,140US09007595101,0,,
9007550100,140US09007550100,0,,
9007541200,140US09007541200,0,,
9007680200,140US09007680200,0,,
9007542200,140US09007542200,0,,
9007560100,140US09007560100,0,,
9005298400,140US09005298400,0,,
9005300400,140US09005300400,0,,
9005300500,140US09005300500,0,,
9005253200,140US09005253200,0,,
9005425500,140US09005425500,0,,
9005261100,140US09005261100,0,,
9005310100,140US09005310100,0,,
9003502800,140US09003502800,0,,
9003497000,140US09003497000,0,,
9003497300,140US09003497300,0,,
9003497500,140US09003497500,0,,
9001100300,140US09001100300,0,,
9001220200,140US09001220200,0,,
9013860100,140US09013860100,0,,
9013850200,140US09013850200,0,,
9013526101,140US09013526101,0,,
9013881300,140US09013881300,0,,
9001011200,140US09001011200,0,,
9001100100,140US09001100100,0,,
9001035200,140US09001035200,0,,
9001220100,140US09001220100,0,,
9001230502,140US09001230502,0,,
9001042800,140US09001042800,0,,
9001200100,140US09001200100,0,,
9001200301,140US09001200301,0,,
9001257200,140US09001257200,0,,
9001072300,140US09001072300,0,,
9001072800,140US09001072800,0,,
9001073100,140US09001073100,0,,
9001073400,140US09001073400,0,,
9001073500,140US09001073500,0,,
9001073900,140US09001073900,0,,
9001050500,140US09001050500,0,,
9001045200,140US09001045200,0,,
9001045101,140US09001045101,0,,
9001081000,140US09001081000,0,,
9001081300,140US09001081300,0,,
9001090200,140US09001090200,0,,
9001050400,140US09001050400,0,,
9001240200,140US09001240200,0,,
9001245200,140US09001245200,0,,
9001021100,140US09001021100,0,,
9001021200,140US09001021200,0,,
9001022300,140US09001022300,0,,
9001080100,140US09001080100,0,,
9001245500,140US09001245500,0,,
9001090600,140US09001090600,0,,
9001110302,140US09001110302,0,,
9001045102,140US09001045102,0,,
9001020400,140US09001020400,0,,
9001020700,140US09001020700,0,,
9001030200,140US09001030200,0,,
9001060400,140US09001060400,0,,
9001060600,140US09001060600,0,,
9001060700,140US09001060700,0,,
9001061500,140US09001061500,0,,
9001010102,140US09001010102,0,,
9001010202,140US09001010202,0,,
9001010800,140US09001010800,0,,
9001211000,140US09001211000,0,,
9001211100,140US09001211100,0,,
9001211400,140US09001211400,0,,
9001220300,140US09001220300,0,,
9001035300,140US09001035300,0,,
9001043600,140US09001043600,0,,
9001043800,140US09001043800,0,,
9001044000,140US09001044000,0,,
9001044300,140US09001044300,0,,
9001205100,140US09001205100,0,,
9001090400,140US09001090400,0,,
9001210600,140US09001210600,0,,
9001210800,140US09001210800,0,,
9003520100,140US09003520100,0,,
9003501400,140US09003501400,0,,
9003500400,140US09003500400,0,,
9003514800,140US09003514800,0,,
9001070300,140US09001070300,0,,
9001105200,140US09001105200,0,,
9011870703,140US09011870703,0,,
9011870701,140US09011870701,0,,
9011690700,140US09011690700,0,,
9009170900,140US09009170900,0,,
9009361401,140US09009361401,0,,
9009361402,140US09009361402,0,,
9003490304,140US09003490304,0,,
9003400101,140US09003400101,0,,
9003430603,140US09003430603,0,,
9003477103,140US09003477103,0,,
9003503102,140US09003503102,0,,
9013533104,140US09013533104,0,,
9001035101,140US09001035101,0,,
9001021602,140US09001021602,0,,
9001211202,140US09001211202,0,,
9001210201,140US09001210201,0,,
9001050302,140US09001050302,0,,
9005425601,140US09005425601,0,,
9009180101,140US09009180101,0,,
9009350101,140US09009350101,0,,
9009180102,140US09009180102,0,,
9009154102,140US09009154102,0,,
9009167301,140US09009167301,0,,
9009154101,140US09009154101,0,,
9009194101,140US09009194101,0,,
9015800501,140US09015800501,0,,
9015905102,140US09015905102,0,,
9007590102,140US09007590102,0,,
9007680101,140US09007680101,0,,
9007630102,140US09007630102,0,,
9015905101,140US09015905101,0,,
9015800502,140US09015800502,0,,
9015901101,140US09015901101,0,,
9003417200,140US09003417200,0,,
9003515000,140US09003515000,0,,
9003430201,140US09003430201,0,,
9003430302,140US09003430302,0,,
9003477101,140US09003477101,0,,
9003415700,140US09003415700,0,,
9003494600,140US09003494600,0,,
9003400200,140US09003400200,0,,
9003511100,140US09003511100,0,,
9003480300,140US09003480300,0,,
9003460100,140US09003460100,0,,
9003520400,140US09003520400,0,,
9003473400,140US09003473400,0,,
9007610100,140US09007610100,0,,
9007541500,140US09007541500,0,,
9007670200,140US09007670200,0,,
9013535200,140US09013535200,0,,
9013881200,140US09013881200,0,,
9013538202,140US09013538202,0,,
9013530302,140US09013530302,0,,
9005342100,140US09005342100,0,,
9009345201,140US09009345201,0,,
9005303100,140US09005303100,0,,
9005253500,140US09005253500,0,,
9005262100,140US09005262100,0,,
9005310700,140US09005310700,0,,
9009140400,140US09009140400,0,,
9009350200,140US09009350200,0,,
9009351500,140US09009351500,0,,
9009142200,140US09009142200,0,,
9009186200,140US09009186200,0,,
9009347100,140US09009347100,0,,
9009161100,140US09009161100,0,,
9009190200,140US09009190200,0,,
9009166002,140US09009166002,0,,
9009352200,140US09009352200,0,,
9009154800,140US09009154800,0,,
9009361100,140US09009361100,0,,
9009160200,140US09009160200,0,,
9003503300,140US09003503300,0,,
9011713100,140US09011713100,0,,
9011690500,140US09011690500,0,,
9011696600,140US09011696600,0,,
9011705400,140US09011705400,0,,
9011693700,140US09011693700,0,,
9011870501,140US09011870501,0,,
9001073200,140US09001073200,0,,
9001081200,140US09001081200,0,,
9001055100,140US09001055100,0,,
9003524600,140US09003524600,0,,
9003430203,140US09003430203,0,,
9003487201,140US09003487201,0,,
9003514300,140US09003514300,0,,
9003484100,140US09003484100,0,,
9003480700,140US09003480700,0,,
9003460301,140US09003460301,0,,
9003468101,140US09003468101,0,,
9009351400,140US09009351400,0,,
9009352702,140US09009352702,0,,
9009352500,140US09009352500,0,,
9009141400,140US09009141400,0,,
9009142601,140US09009142601,0,,
9009157100,140US09009157100,0,,
9009142800,140US09009142800,0,,
9001245400,140US09001245400,0,,
9001110202,140US09001110202,0,,
9001030100,140US09001030100,0,,
9001060200,140US09001060200,0,,
9001010101,140US09001010101,0,,
9001010400,140US09001010400,0,,
9007620100,140US09007620100,0,,
9007541100,140US09007541100,0,,
9007670100,140US09007670100,0,,
9011870300,140US09011870300,0,,
9011696200,140US09011696200,0,,
9011705300,140US09011705300,0,,
9011693600,140US09011693600,0,,
9001043400,140US09001043400,0,,
9001245100,140US09001245100,0,,
9001021802,140US09001021802,0,,
9001090700,140US09001090700,0,,
9001020200,140US09001020200,0,,
9001105100,140US09001105100,0,,
9001010201,140US09001010201,0,,
9001035400,140US09001035400,0,,
9001042700,140US09001042700,0,,
9001070100,140US09001070100,0,,
9001070600,140US09001070600,0,,
9001050100,140US09001050100,0,,
9001074400,140US09001074400,0,,
9001210300,140US09001210300,0,,
9001205300,140US09001205300,0,,
9001210900,140US09001210900,0,,
9005425300,140US09005425300,0,,
9005349200,140US09005349200,0,,
9015904101,140US09015904101,0,,
9011693500,140US09011693500,0,,
9009175502,140US09009175502,0,,
9001090500,140US09001090500,0,,
9001043900,140US09001043900,0,,
9001010300,140US09001010300,0,,
9001230200,140US09001230200,0,,
9001055200,140US09001055200,0,,
9003400102,140US09003400102,0,,
9005425602,140US09005425602,0,,
9001210401,140US09001210401,0,,
9001210101,140US09001210101,0,,
9011660103,140US09011660103,0,,
9001020301,140US09001020301,0,,
9001210502,140US09001210502,0,,
9001021402,140US09001021402,0,,
9001050301,140US09001050301,0,,
9007680102,140US09007680102,0,,
9009167101,140US09009167101,0,,
9015902200,140US09015902200,0,,
9015902500,140US09015902500,0,,
9015900200,140US09015900200,0,,
9003405801,140US09003405801,0,,
9013890204,140US09013890204,0,,
9011660104,140US09011660104,0,,
9001110601,140US09001110601,0,,
9003410101,140US09003410101,0,,
9003330100,140US09003330100,0,,
9005425400,140US09005425400,0,,
9011870704,140US09011870704,0,,
9003466300,140US09003466300,0,,
9003520302,140US09003520302,0,,
9007580100,140US09007580100,0,,
9013538201,140US09013538201,0,,
9013530600,140US09013530600,0,,
9009351300,140US09009351300,0,,
9009184500,140US09009184500,0,,
9009165600,140US09009165600,0,,
9009344100,140US09009344100,0,,
9005253400,140US09005253400,0,,
9015907300,140US09015907300,0,,
9005310801,140US09005310801,0,,
9011660101,140US09011660101,0,,
9003524501,140US09003524501,0,,
9003405300,140US09003405300,0,,
9003406100,140US09003406100,0,,
9003480600,140US09003480600,0,,
9003468102,140US09003468102,0,,
9009180300,140US09009180300,0,,
9009165200,140US09009165200,0,,
9009344200,140US09009344200,0,,
9003492300,140US09003492300,0,,
9007570100,140US09007570100,0,,
9007542100,140US09007542100,0,,
9009150600,140US09009150600,0,,
9009175700,140US09009175700,0,,
9009351200,140US09009351200,0,,
9009141500,140US09009141500,0,,
9009184200,140US09009184200,0,,
9013528100,140US09013528100,0,,
9003503700,140US09003503700,0,,
9003430100,140US09003430100,0,,
9003417300,140US09003417300,0,,
9001230400,140US09001230400,0,,
9001080800,140US09001080800,0,,
9001072600,140US09001072600,0,,
9003471100,140US09003471100,0,,
9003460203,140US09003460203,0,,
9001043500,140US09001043500,0,,
9001044600,140US09001044600,0,,
9007541301,140US09007541301,0,,
9001080500,140US09001080500,0,,
9001061000,140US09001061000,0,,
9001010900,140US09001010900,0,,
9005425700,140US09005425700,0,,
9001110602,140US09001110602,0,,
9009130202,140US09009130202,0,,
9013881100,140US09013881100,0,,
9013881500,140US09013881500,0,,
9013530400,140US09013530400,0,,
9005260200,140US09005260200,0,,
9005310500,140US09005310500,0,,
9011716102,140US09011716102,0,,
9011707100,140US09011707100,0,,
9001210501,140US09001210501,0,,
9015904102,140US09015904102,0,,
9015904500,140US09015904500,0,,
9005298300,140US09005298300,0,,
9005253100,140US09005253100,0,,
9011702300,140US09011702300,0,,
9011715100,140US09011715100,0,,
9003502300,140US09003502300,0,,
9009120200,140US09009120200,0,,
9009170800,140US09009170800,0,,
9009352600,140US09009352600,0,,
9001022101,140US09001022101,0,,
9007610200,140US09007610200,0,,
9005320102,140US09005320102,0,,
9009348125,140US09009348125,0,,
9003504000,140US09003504000,0,,
9003430400,140US09003430400,0,,
9001061100,140US09001061100,0,,
9001080600,140US09001080600,0,,
9011700100,140US09011700100,0,,
9003416100,140US09003416100,0,,
9003471300,140US09003471300,0,,
9003464102,140US09003464102,0,,
9003524300,140US09003524300,0,,
9003520301,140US09003520301,0,,
9009348124,140US09009348124,0,,
9009165300,140US09009165300,0,,
9009343101,140US09009343101,0,,
9015907100,140US09015907100,0,,
9005265100,140US09005265100,0,,
9003487300,140US09003487300,0,,
9003405100,140US09003405100,0,,
9003481000,140US09003481000,0,,
9003501500,140US09003501500,0,,
9003473601,140US09003473601,0,,
9011701100,140US09011701100,0,,
9007570200,140US09007570200,0,,
9009150700,140US09009150700,0,,
9001074300,140US09001074300,0,,
9009142700,140US09009142700,0,,
9009120100,140US09009120100,0,,
9009160100,140US09009160100,0,,
9003466201,140US09003466201,0,,
9003502500,140US09003502500,0,,
9001043700,140US09001043700,0,,
9001022400,140US09001022400,0,,
9001060300,140US09001060300,0,,
9001011300,140US09001011300,0,,
9015900100,140US09015900100,0,,
9009150200,140US09009150200,0,,
9011690300,140US09011690300,0,,
9003494500,140US09003494500,0,,
9003480800,140US09003480800,0,,
9009167102,140US09009167102,0,,
9013535101,140US09013535101,0,,
9015903101,140US09015903101,0,,
9007640100,140US09007640100,0,,
9001080900,140US09001080900,0,,
9003980003,140US09003980003,0,,
9003480400,140US09003480400,0,,
9015800300,140US09015800300,0,,
9003492100,140US09003492100,0,,
9013533103,140US09013533103,0,,
9003490303,140US09003490303,0,,
9009345400,140US09009345400,0,,
9009351601,140US09009351601,0,,
9009142400,140US09009142400,0,,
9009190100,140US09009190100,0,,
9001230100,140US09001230100,0,,
9001072100,140US09001072100,0,,
9001074000,140US09001074000,0,,
9001090300,140US09001090300,0,,
9003496700,140US09003496700,0,,
9005266100,140US09005266100,0,,
9005349100,140US09005349100,0,,
9001021801,140US09001021801,0,,
9001030400,140US09001030400,0,,
9001061400,140US09001061400,0,,
9015830100,140US09015830100,0,,
9015800600,140US09015800600,0,,
9011714101,140US09011714101,0,,
9011870100,140US09011870100,0,,
9011696500,140US09011696500,0,,
9009141301,140US09009141301,0,,
9011714103,140US09011714103,0,,
10003010300,140US10003010300,46,0,0
10003011206,140US10003011206,24,8.12,16.24
10003013903,140US10003013903,20,2.85,5.7
10003015600,140US10003015600,20,7.37,14.74
10003013000,140US10003013000,20,3.83,7.66
10003000300,140US10003000300,24,2.26,4.52
10003000601,140US10003000601,23,1.41,2.82
10003002200,140US10003002200,21,2.23,4.46
10005050405,140US10005050405,11,3,6
10001040201,140US10001040201,5,18.34,36.68
10003014906,140US10003014906,18,6.8,13.6
10001041101,140US10001041101,7,6.68,13.36
10005050603,140US10005050603,7,0,0
10005050807,140US10005050807,6,16.33,32.66
