GEOID,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
75032,6.167038868,12.33407774,24.95249913,3.070181104
75033,3.623885305,7.24777061,47.74720825,1.781967887
75034,2.733175315,5.46635063,55.56244617,1.230487431
75035,3.797242651,7.594485302,47.39359869,1.996186139
75036,7.542497271,15.08499454,47.92439114,3.755504439
75038,4.604154947,9.208309893,74.65675171,2.458335161
75039,3.055455792,6.110911583,76.35681004,1.790771217
75040,6.038881733,12.07776347,47.51810806,3.191027145
75041,6.239680606,12.47936121,52.04530063,2.920052169
75042,2.568002107,5.136004214,52.35331728,1.048055541
75043,7.791018637,15.58203727,47.95302675,4.702948821
75044,4.126978402,8.253956805,50.2495925,2.137351261
75045,5.04,10.08,49,2.096907627
75046,3.74,7.48,47,1.696739737
75047,7.27,14.54,51,3.375141496
75048,8.567163366,17.13432673,41.622985,4.844923848
75049,7.18,14.36,52,5.265073061
75050,8.099568326,16.19913665,68.81183148,4.934547528
75051,10.18799731,20.37599461,64.05821247,6.309735807
75052,7.516967608,15.03393522,56.72372441,5.227345949
75053,8.064070525,16.12814105,70.34840935,5.140449953
75054,6.994731385,13.98946277,46.6338081,4.226431593
75056,5.544060999,11.088122,57.73251356,2.513103321
75057,2.350591793,4.701183586,63.9256893,1.890297665
75058,13.84754728,27.69509455,11.02502781,10.992758
75059,,,,
75060,4.790291065,9.580582129,70.45111852,2.661315736
75061,3.398443596,6.796887193,72.85102332,1.880902178
75062,3.953845236,7.907690472,74.62081476,1.920730897
75063,3.277077533,6.554155067,75.3743086,1.420652605
75065,8.898485211,17.79697042,45.78350653,4.281124404
75067,4.325180431,8.650360863,64.94406774,2.352416814
75068,8.436392903,16.87278581,34.71333036,3.240579391
75069,3.956625921,7.913251842,37.55851743,2.346204526
75070,5.006468982,10.01293796,42.87647938,1.973419222
75071,7.897426377,15.79485275,27.655611,3.868742559
75072,4.278305277,8.556610555,36.29607824,1.788089244
75074,5.60037454,11.20074908,51.34868999,2.596910825
75075,3.118955727,6.237911454,57.68324243,1.652540553
75076,14.83592395,29.67184789,4,9.261816532
75077,5.230762143,10.46152429,52.72421126,2.504578416
75078,5.086444284,10.17288857,32.34873363,4.167419421
75080,5.241079154,10.48215831,61.75654308,2.562368339
75081,5.166639694,10.33327939,59.85189094,2.660037585
75082,4.025310428,8.050620855,54.19380556,1.701336606
75083,4.717439812,9.434879624,63.28420435,3.194631585
75085,6.36,12.72,57,3.140862817
75086,5.060022721,10.12004544,52,2.428399443
75087,9.212144077,18.42428815,27.00442326,3.825484135
75088,5.63875447,11.27750894,40.47592426,2.821306975
75089,6.693335614,13.38667123,41.3611618,2.754342189
75090,5.80394735,11.6078947,5.129477464,3.25159983
75091,0,0,6,0.51243657
75092,3.948083362,7.896166725,5.933488779,2.868171361
75093,2.685006703,5.370013407,59.59561099,1.216827405
75094,6.433406492,12.86681298,46.19589073,3.389223152
75097,,,,
75098,12.05224428,24.10448856,35.23682652,6.095978101
75099,,,,
75101,,,,
75102,14.09896194,28.19792387,1.331026528,9.484898346
75103,30.17739401,60.35478802,0.500324128,23.58935917
75104,8.639916248,17.2798325,37.76307957,5.124018497
75105,22.8,45.6,1,11.62668862
75106,6.63,13.26,41,4.32688166
75109,24.93290079,49.86580158,1.039093298,11.4278637
75110,13.48174905,26.9634981,1.792388315,4.676798244
75114,17.05360511,34.10721021,3.638834314,8.497814506
75115,4.585066939,9.170133879,38.36542641,2.197395357
75116,5.013584985,10.02716997,54.01054408,2.300355889
75117,28.84069947,57.68139894,1,23.11790045
75118,,,,
75119,6.405561413,12.81112283,3.518690618,3.779180381
75121,,,,
75123,5.66,11.32,36,3.156586213
75124,27.15012736,54.30025471,1.416389812,13.82514548
75125,16.79681988,33.59363976,20.43083352,10.60711946
75126,11.10994426,22.21988851,25.27754712,7.340001003
75127,25.72,51.44,1,18.58988975
75132,,,,
75134,5.335116559,10.67023312,40.14240043,1.976231152
75135,9.219274579,18.43854916,4.045339136,8.212011913
75137,4.648824493,9.297648986,45.81290058,2.127954191
75138,6.09,12.18,50,3.414905208
75140,25.64774131,51.29548261,0.986369958,18.2566551
75141,7.861774839,15.72354968,49.71454936,6.171696561
75142,9.37755991,18.75511982,3.268638266,5.910807315
75143,26.72899496,53.45798991,0.617220544,17.41569313
75144,32.66128558,65.32257115,0.012266928,17.33524511
75146,4.667491717,9.334983435,34.12390713,2.498429815
75147,22.58503141,45.17006282,0.874625973,17.94345577
75148,27.25776091,54.51552183,0.674437517,10.97522962
75149,3.864788973,7.729577946,44.33067862,1.631545649
75150,5.172455694,10.34491139,50.75049226,3.07552623
75151,11.83,23.66,2,1.957698244
75152,15.90272831,31.80545662,10.55024837,9.614613181
75153,25.89039773,51.78079546,0.690340909,13.41631033
75154,9.300707944,18.60141589,25.37505548,5.367190002
75155,22.8,45.6,1,11.62668862
75156,28.41455314,56.82910629,0.623862395,17.50285909
75157,18.3372973,36.67459459,1.054054054,8.9436373
75158,15.74414492,31.48828984,2.678571429,8.986216658
75159,15.59272391,31.18544781,27.05660188,8.779015644
75160,5.896319039,11.79263808,8.675971427,3.402550269
75161,10.99748476,21.99496953,3.600318048,6.952723799
75163,34.15274583,68.30549167,0.056421279,17.01516084
75164,,,,
75165,6.941345645,13.88269129,12.37948835,3.79723711
75166,19.66462619,39.32925239,6,10.62488928
75167,13.50672586,27.01345172,9.984112152,6.221186769
75168,10.35,20.7,10,4.80614482
75169,21.74471445,43.48942889,1.597362545,16.43489957
75172,13.72469211,27.44938423,30.21733074,8.858496442
75173,20.98038494,41.96076987,5.685774059,12.59602854
75180,7.938443193,15.87688639,43.8576029,4.192523653
75181,7.629017983,15.25803597,35.54757332,3.307419449
75182,3.579893815,7.159787631,42.61492817,2.158895153
75185,2.56,5.12,44,0.753995735
75187,5.43,10.86,52,3.347845407
75189,13.44654669,26.89309338,10.14576759,9.011964502
75201,1.945864815,3.89172963,66.87007898,0.97701141
75202,2.333510335,4.667020671,67.89237349,1.326093279
75203,2.977568111,5.955136223,65.64625132,1.279587763
75204,1.150354715,2.300709431,65.58339895,0.521594311
75205,3.17762798,6.35525596,66.00007816,1.946338099
75206,2.86387538,5.727750759,65.01344274,1.624229893
75207,2.840168569,5.680337139,70.98123981,1.314630508
75208,2.195407986,4.390815971,67.14822676,1.344095559
75209,4.396405166,8.792810332,66.19708203,2.15885163
75210,4.877338971,9.754677942,60.02486943,2.804117506
75211,6.585554309,13.17110862,66.6383975,3.949624363
75212,5.051449391,10.10289878,69.43560209,2.420138853
75214,4.16623952,8.332479041,61.40043421,2.059461137
75215,4.276415951,8.552831903,62.22238673,2.316820445
75216,3.073398983,6.146797966,58.34920032,1.531158329
75217,9.418601374,18.83720275,46.06403264,5.450493
75218,2.649127284,5.298254568,55.71203529,1.161912395
75219,1.41919705,2.8383941,66.86521917,0.816375733
75220,6.223923505,12.44784701,68.82538872,3.073700034
75221,2.4,4.8,68,1.276357591
75222,2.86,5.72,65,1.651238776
75223,3.75588147,7.511762941,60.8852213,2.109814126
75224,5.663671021,11.32734204,60.33555033,2.8308269
75225,2.528571308,5.057142617,66.03441383,1.40653772
75226,1.19913269,2.39826538,65.95097808,0.602012738
75227,7.231044795,14.46208959,48.65870492,4.002261425
75228,4.872279201,9.744558402,52.9276209,2.364206555
75229,4.621927143,9.243854287,70.69285921,1.892635053
75230,2.879713404,5.759426808,65.89976003,1.227963719
75231,1.930169336,3.860338672,62.45745662,0.907852856
75232,5.051978864,10.10395773,51.63674133,2.443799858
75233,7.553467224,15.10693445,57.6461485,3.965485419
75234,3.90421254,7.808425079,73.56507954,1.88988224
75235,1.89810877,3.79621754,66.05334424,0.884812494
75236,7.449183555,14.89836711,63.84690214,4.220119929
75237,3.059174051,6.118348101,54.97616034,1.059559558
75238,4.970235856,9.940471711,59.0861115,2.499515279
75240,3.094954818,6.189909637,69.32971372,2.059481739
75241,4.425365158,8.850730315,50.08222995,2.26536927
75242,2.48,4.96,68,1.486489044
75243,3.436850013,6.873700025,62.28404222,1.409847061
75244,3.160404582,6.320809164,71.19006114,2.047868461
75246,1.315973503,2.631947005,65.91071429,0.563391914
75247,2.146740638,4.293481277,70.51178918,1.145732395
75248,3.456973982,6.913947965,66.81560887,2.016352463
75249,9.661445489,19.32289098,44.71784401,4.814534599
75250,2.4,4.8,68,1.276357591
75251,0.000712286,0.001424572,69,0.394674981
75252,2.398297067,4.796594134,61.47960338,0.955093458
75253,12.20786822,24.41573643,34.41546198,7.060033102
75254,3.728528799,7.457057599,69.11778241,2.65056865
75260,,,,
75261,7.12,14.24,74,2.611621251
75270,,,,
75287,4.335783507,8.671567014,67.421909,1.593916482
75313,2.4,4.8,68,1.276357591
75315,2.63,5.26,65,1.331612053
75336,11.72,23.44,32,6.873766103
75339,2.5,5,56,1.238401522
75342,2.84,5.68,71,1.314849239
75354,5.58,11.16,80,3.170357053
75355,3.64,7.28,60,1.953562166
75356,2.84,5.68,71,1.314849239
75357,3.77,7.54,51,1.862807481
75360,2.92,5.84,66,1.848201899
75367,5.03,10.06,68,2.24520205
75370,2.7,5.4,70,0.693806419
75371,2.63,5.26,65,1.331612053
75372,2.92,5.84,66,1.848201899
75374,2.39,4.78,64,0.530187289
75376,7.15,14.3,58,3.280141457
75378,5.58,11.16,80,3.170357053
75379,2.88,5.76,62,1.535395877
75380,3.78,7.56,72,3.044855723
75381,2.92,5.84,72,1.328848933
75382,3.18,6.36,61,1.700731585
75390,,,,
75398,,,,
75401,6.255169061,12.51033812,3.075572802,3.049064372
75402,3.384096656,6.768193311,3.520961234,3.870131744
75403,3.53,7.06,4,0.57227884
75404,0,0,4,1.045827749
75407,11.77654297,23.55308593,18.50017058,8.134036244
75409,19.37443639,38.74887277,12.50326287,11.84165804
75410,15.73450964,31.46901929,1,9.738014918
75411,19.12856566,38.25713132,1.231313131,10.67142739
75412,41.68330734,83.36661467,0,22.15581968
75413,,,,
75414,16.33375541,32.66751081,5,8.922485861
75415,27.52,55.04,2,16.63718641
75416,20.13528705,40.2705741,0.998956159,12.43309536
75417,31.70094836,63.40189672,0.001489573,22.33897959
75418,6.195999205,12.39199841,3.03263497,4.452122047
75420,13.63106987,27.26213974,2.827510917,10.58047292
75421,20.87390765,41.7478153,1,11.31804162
75422,16.29867949,32.59735897,3,8.941045362
75423,21.14992243,42.29984487,1.938504156,11.8324341
75424,25.20469684,50.40939368,1.760034159,15.60180045
75425,,,,
75426,37.56867847,75.13735694,0,23.88311915
75428,20.07496447,40.14992894,2.7338313,13.96604987
75431,15.58671657,31.17343313,2,9.828688398
75432,23.99048951,47.98097902,1.346386946,14.85016612
75433,14.27365347,28.54730693,3,11.01143306
75434,,,,
75435,20.84748006,41.69496012,0.850079745,15.68225654
75436,40.21632883,80.43265766,0.104354354,20.90248198
75437,19.69,39.38,1,11.09984909
75438,20.89914286,41.79828571,1.242857143,9.003695301
75439,11.32072658,22.64145315,4.803059272,8.654083586
75440,22.1155014,44.23100279,1.051730998,17.50403044
75441,27.52,55.04,2,16.63718641
75442,22.20398781,44.40797562,4.937785784,14.67217861
75443,,,,
75444,,,,
75446,20.61799247,41.23598494,1.880803011,14.44096845
75447,23.13,46.26,1,13.14024638
75448,27.46822335,54.9364467,2,16.60672968
75449,23.07072607,46.14145215,1.181518152,10.55751437
75450,27.52,55.04,2,16.63718641
75451,0.806656355,1.613312711,2.974200206,5.851987779
75452,21.46438099,42.92876197,1.155019511,11.69977706
75453,17.62012518,35.24025037,2.751564756,10.44837995
75454,16.55428912,33.10857824,15.97943368,10.08807753
75455,8.567161744,17.13432349,1.807900472,4.460200417
75456,4.23,8.46,2,1.981131075
75457,19.81388481,39.62776961,3.492296753,13.14165225
75458,,,,
75459,11.61450958,23.22901916,4.761827831,7.304861551
75460,5.14062881,10.28125762,1.286258029,3.279844888
75461,6.67,13.34,1,4.059163795
75462,10.75556436,21.51112872,1.031165768,6.194559745
75468,19.03092857,38.06185715,1,14.36201309
75469,27.27646067,54.55292135,2,16.49392856
75470,21.54872483,43.09744966,1,11.72392341
75471,16.70232927,33.40465853,2.004878049,10.39323696
75472,27.44647,54.89294001,1.014666666,20.14104794
75473,13.84,27.68,2,8.868576988
75474,19.03213987,38.06427974,3.127336705,13.6231601
75475,,,,
75476,22.15634353,44.31268707,1.246598641,12.75561523
75477,21.56,43.12,1,11.73086195
75478,17.04399404,34.08798808,2.11028316,10.60185359
75479,11.85783488,23.71566976,5,9.03715236
75480,14.61692937,29.23385873,2.637478109,8.159828545
75481,20.98463722,41.96927445,1,11.74296967
75482,6.845422098,13.6908442,2.353634707,3.849942634
75483,5.01,10.02,2,1.578263108
75485,,,,
75486,20.71964032,41.43928064,1.001893043,11.22090039
75487,23.91376561,47.82753122,1,12.64395492
75488,23.13,46.26,1,13.14024638
75489,24.66,49.32,3,15.01263621
75490,20.40645562,40.81291125,1.877514793,13.29868688
75491,21.45028648,42.90057295,3.544595394,13.18360369
75492,22.38354839,44.76709677,1.161290323,10.39773873
75493,,,,
75494,8.200230925,16.40046185,2.825892856,5.826291288
75495,17.32698094,34.65396188,9.035391894,13.68145378
75496,24.73606202,49.47212404,1.145676692,13.76365733
75497,12.92675532,25.85351064,2.56724924,8.874551932
75501,7.238364666,14.47672933,3.300066228,4.446964037
75503,4.84545973,9.690919461,3.757286659,2.387707021
75504,3.02,6.04,4,1.924759108
75505,3.02,6.04,4,1.924759108
75550,46.76,93.52,0,21.47436256
75551,27.55913721,55.11827441,2.815158776,19.48670011
75554,46.33191362,92.66382724,0,21.73694014
75555,26.47363352,52.94726703,0.888801879,13.10886802
75556,28.98,57.96,1,18.46093614
75558,12.36439364,24.72878727,1.67693837,6.693568877
75559,37.94989312,75.89978624,0.159738716,25.29830966
75560,37.96777049,75.93554098,0,28.92371945
75561,13.16095427,26.32190855,3,11.41069288
75562,32.7,65.4,0,17.22788899
75563,41.45714795,82.91429591,0.000396668,23.82135378
75564,22.97,45.94,1,12.51148372
75565,,,,
75566,37.48,74.96,0,29.08102951
75567,24.75899413,49.51798826,3,16.03915948
75568,28.63854658,57.27709315,0.505604948,21.00097498
75569,6.424622045,12.84924409,3.848151848,3.203529043
75570,24.31149795,48.62299591,2.9954673,21.1135067
75571,19.97050454,39.94100909,1.119545454,13.17215151
75572,26.70601504,53.41203008,1.898785425,19.01594704
75573,,,,
75574,26.83,53.66,1,24.4503226
75599,,,,
75601,3.047224656,6.094449313,3.16872592,1.558776731
75602,7.211204683,14.42240937,3.502147638,4.906248683
75603,14.01447346,28.02894692,3.480840192,8.999134397
75604,7.816622521,15.63324504,3.650994831,4.080555398
75605,5.657625876,11.31525175,3.000650441,2.764637665
75606,0,0,3,0.724981906
75607,4.9,9.8,4,2.876866925
75608,8.79,17.58,3,4.957336531
75615,8.79,17.58,3,4.957336531
75630,42.44722104,84.89444208,0,21.60918243
75631,12.82,25.64,2,8.995582676
75633,5.207080813,10.41416163,1.011629287,3.352595851
75636,,,,
75637,,,,
75638,27.96495434,55.92990869,1.975900558,13.73544745
75639,23.49238074,46.98476148,1,13.07432955
75640,21.50621155,43.0124231,2.876647517,14.02329514
75641,,,,
75642,29.51,59.02,1,19.25054867
75643,19.06786917,38.13573834,0.919626168,11.90431671
75644,25.94806904,51.89613807,2.501855139,17.41362928
75645,21.40950347,42.81900694,3.067805658,14.47156685
75647,18.87448874,37.74897748,4.380707397,11.48337281
75650,15.84970488,31.69940976,2.939018424,9.191296253
75651,25.31693561,50.63387121,2.293398534,14.69609329
75652,9.916115866,19.83223173,1.386312472,4.592529443
75654,9.879034465,19.75806893,1.151931056,4.608381261
75656,38.82247287,77.64494574,0.132193358,21.8376219
75657,35.52265727,71.04531455,0.272213024,19.28222956
75658,,,,
75659,,,,
75660,8.79,17.58,3,4.957336531
75661,37.533685,75.06737,0.008604564,18.90175644
75662,15.39578432,30.79156864,6.316233972,11.21339187
75663,16.12,32.24,7,11.64356599
75666,18.43,36.86,6,13.5436399
75667,20.59212435,41.18424869,1,11.48554208
75668,31.93495525,63.8699105,1.622457282,15.22101283
75669,17.23337662,34.46675324,0.91991342,12.86924127
75670,24.66995192,49.33990384,2.447289337,19.68336619
75671,24.48,48.96,3,22.0355868
75672,27.52533165,55.05066331,2.033056042,21.21020092
75680,,,,
75681,28.74347135,57.4869427,0.394800193,16.39422838
75682,,,,
75683,31.89303829,63.78607659,1.536434746,17.88295087
75684,25.01810052,50.03620104,3.037940381,10.60724707
75685,,,,
75686,8.655472931,17.31094586,2.643913693,5.689443119
75687,,,,
75688,36.68,73.36,0,22.70869319
75689,,,,
75691,19.26424303,38.52848607,1.751494024,14.24178814
75692,22.50475448,45.00950897,7.789166017,17.62044772
75693,14.55387435,29.1077487,3.993386608,8.262438999
75694,,,,
75701,2.720724913,5.441449826,4.071104101,1.46540938
75702,4.762300917,9.524601835,4,2.267043168
75703,6.833188499,13.666377,5.505856603,4.491469222
75704,12.73807666,25.47615332,4.097479874,7.661407059
75705,12.05666417,24.11332834,6.066566941,7.468742082
75706,11.52966325,23.0593265,4.093953488,6.044069955
75707,9.296925348,18.5938507,4.228540067,6.071015745
75708,3.243324188,6.486648377,4.258852867,2.179876685
75709,11.81287123,23.62574246,4.024499552,6.102223136
75710,5.54,11.08,4,2.730425565
75711,0,0,4,0.729695797
75712,5.54,11.08,4,2.730425565
75713,1.85,3.7,5,1.536663542
75750,19.33214392,38.66428784,3.962779156,11.54974144
75751,14.33667136,28.67334272,1.002114378,3.270497784
75752,15.69136336,31.38272673,0.958239508,6.70023822
75754,30.31874923,60.63749846,1.549784881,18.42438751
75755,24.94514256,49.89028511,2.027719112,16.89013831
75756,26.57404932,53.14809864,3.428639163,15.53266917
75757,17.59786783,35.19573566,5.227612786,11.35126877
75758,22.41985016,44.83970032,3.704071663,13.56676625
75759,7.76,15.52,2,5.037888832
75760,20.24458382,40.48916764,1.825322392,12.69488444
75762,15.28802937,30.57605875,5.363251587,10.27358469
75763,30.05034847,60.10069695,0.429530203,16.64902214
75764,20.38,40.76,1,6.209382287
75765,21.65598179,43.31196357,3.804401442,14.92900679
75766,7.068690846,14.13738169,2.13424699,3.655308173
75770,20.37362609,40.74725219,0.763739087,12.99891267
75771,20.04207774,40.08415548,4.722188555,13.22952182
75772,,,,
75773,13.68189385,27.3637877,1.608501972,9.972577123
75778,28.32414428,56.64828856,1.414925372,14.533982
75779,27.75,55.5,1,7.486230871
75780,,,,
75782,,,,
75783,7.830668528,15.66133706,2.023569745,4.514832787
75784,27.315,54.63,1,14.28709748
75785,9.328357278,18.65671456,1.003171247,3.961379604
75788,,,,
75789,24.18763812,48.37527623,3.138310648,12.88953078
75790,33.11840897,66.23681794,0.199898013,20.70201267
75791,13.19407909,26.38815817,4.708708708,9.106281444
75792,12.06865073,24.13730145,4.865926559,7.189519601
75798,,,,
75799,,,,
75801,16.41448631,32.82897262,0.924034869,4.260144633
75802,16.79,33.58,1,3.86346384
75803,17.77264435,35.5452887,0.885191714,7.718911669
75831,24.66231207,49.32462414,1.017066233,21.33415107
75832,29.05,58.1,1,17.25465053
75833,40.24398568,80.48797136,0,21.08407449
75834,,,,
75835,8.747314614,17.49462923,1.006618458,5.123209935
75838,19.94798165,39.8959633,2,9.706344541
75839,28.09157782,56.18315563,0.645300462,10.92878966
75840,8.751614119,17.50322824,1.062533405,5.527974616
75844,26.84880843,53.69761687,0.896883593,13.8668773
75845,37.1118634,74.22372679,0,22.07404522
75846,25.07025831,50.14051661,0.91205412,20.06231511
75847,21.6773672,43.35473441,2.66281755,17.60227397
75848,20.7,41.4,2,12.00604979
75849,,,,
75850,41.51,83.02,0,18.51924276
75851,28.11093113,56.22186226,0.933884298,16.42030536
75852,14.72002002,29.44004003,1.776776777,11.27587439
75853,28.85088236,57.70176472,1,17.04582275
75855,23.7894684,47.5789368,1.373620863,19.11430178
75856,40.36,80.72,0,24.97398996
75858,,,,
75859,19.06820497,38.13640995,1.302258252,9.665554164
75860,15.80602791,31.61205582,1.975828557,9.609398196
75861,28.9915688,57.9831376,1,17.23013347
75862,19.36480399,38.72960798,0.001236552,20.95095574
75865,30.01,60.02,0,17.8611271
75880,,,,
75882,,,,
75884,,,,
75886,,,,
75901,8.777451664,17.55490333,4.250914554,4.191629168
75902,3.35,6.7,5,0.853039502
75903,0,0,5,0.657698873
75904,5.28823013,10.57646026,4.118271082,3.353411241
75915,4.66,9.32,4,1.054210582
75925,19.27408615,38.54817231,1.13090757,13.49121437
75926,30.01,60.02,0,17.8611271
75928,29.21583984,58.43167969,0.758789062,20.7449059
75929,40.05206612,80.10413223,0,18.45539322
75930,34.53378607,69.06757213,0.490298898,12.6178349
75931,13.31782449,26.63564898,1,10.16606877
75932,26.9,53.8,2,20.93245433
75933,29.48785822,58.97571645,0.176470588,20.96132778
75934,,,,
75935,36.4974738,72.99494761,0,26.52504373
75936,23.6312093,47.26241861,0.913178295,13.18451588
75937,27.79,55.58,1,16.54708261
75938,19.79685083,39.59370166,1,11.19247046
75939,34.65125206,69.30250412,0.4184514,19.54690843
75941,19.62438382,39.24876765,3,8.897928895
75942,9.19,18.38,1,4.22752183
75943,18.4967742,36.99354839,2.067911714,11.96111649
75944,27.79,55.58,1,16.54708261
75946,19.15701529,38.31403059,1.585679806,12.23904441
75948,5.348774432,10.69754886,0.869957213,6.991597955
75949,23.70684234,47.41368467,2.252298722,13.83254484
75951,7.764154302,15.5283086,0.999090165,4.355089497
75954,34.64709798,69.29419597,0.06656017,21.15419829
75956,22.89926606,45.79853213,0.802269435,16.5247283
75958,,,,
75959,38.46,76.92,0,10.7679889
75960,28.38780821,56.77561642,0.671232877,16.64446983
75961,11.44152577,22.88305154,2.915168372,5.74239197
75963,5.23,10.46,4,1.622815311
75964,8.000477468,16.00095494,3.908139434,4.866725654
75965,6.759660068,13.51932014,3.221816786,3.500240819
75966,28.12831424,56.25662848,1.003600655,15.83678592
75968,26.89846154,53.79692307,1,7.271926766
75969,16.31196781,32.62393561,4.314688129,10.02372835
75972,43.84802675,87.69605351,0.002754279,20.8656699
75973,58.735384,117.470768,0,26.26590227
75974,30.97562665,61.95125331,0.237467018,19.84215428
75975,33.97768725,67.9553745,0.026821862,21.0564379
75976,26.57,53.14,2,19.71159731
75977,27.07028881,54.14057762,1.839350181,19.77870855
75978,,,,
75979,9.142080988,18.28416198,1,5.01198287
75980,34.66007077,69.32014154,0.062031641,25.00814771
75990,,,,
76001,5.414274033,10.82854807,38.42307994,1.846813195
76002,5.919661201,11.8393224,43.06784317,3.190478462
76003,6.53,13.06,43,1.677379247
76004,2.72,5.44,57,1.114589543
76005,6.367911087,12.73582217,63.12515623,3.285027995
76006,5.919008056,11.83801611,63.624594,2.830630384
76007,4.33,8.66,59,2.271790358
76008,15.32802293,30.65604586,14.59950764,8.838972043
76009,15.97306629,31.94613259,16.30129913,9.608155226
76010,4.718837831,9.437675662,58.99147199,2.51641334
76011,2.594352967,5.188705934,62.43312627,1.272443086
76012,3.100000003,6.200000006,55.13089716,1.498196618
76013,4.476421514,8.952843027,49.01796945,2.348050901
76014,3.007129664,6.014259328,53.80654098,1.620943325
76015,2.45058964,4.901179281,47.70029319,1.10750024
76016,6.825817153,13.65163431,44.48042071,3.852092125
76017,4.704070082,9.408140163,44.76766454,2.089651935
76018,4.978613185,9.957226371,47.92378478,2.290132475
76019,,,,
76020,8.405104709,16.81020942,10.70017686,3.672008085
76021,2.982292003,5.964584006,68.92133357,1.420236069
76022,2.340974589,4.681949177,67.35311435,1.125506341
76023,20.3970521,40.79410419,3.464459592,11.1468441
76028,6.539742532,13.07948506,23.42891037,3.996554081
76031,8.959109674,17.91821935,9.279705452,6.431282239
76033,8.377981081,16.75596216,7.522531043,3.973400808
76034,5.239885363,10.47977073,59.58654666,2.487228913
76035,23.09076324,46.18152648,4.220664585,9.001578704
76036,5.398981804,10.79796361,24.71045563,3.171118335
76039,4.494837951,8.989675903,70.95823747,2.243636761
76040,3.55219884,7.10439768,67.95543529,2.078548209
76041,14.50932203,29.01864407,4.144067796,8.508875827
76043,3.860406632,7.720813264,2.273259597,2.666286516
76044,14.23258046,28.46516093,6.631751232,8.785378097
76048,14.40627976,28.81255951,2.158333333,4.212474622
76049,24.47043592,48.94087185,2.301173402,6.772565785
76050,19.29423258,38.58846517,3.858451292,12.9955869
76051,3.534058241,7.068116482,67.44723515,1.75932656
76052,9.471221914,18.94244383,28.73673532,4.977411512
76053,3.457856619,6.915713237,56.01839096,1.597326123
76054,1.848473904,3.696947807,56.50345662,1.515003453
76055,14.12879767,28.25759535,1.00258565,11.62407915
76058,11.75009891,23.50019782,14.01987296,8.195847574
76059,8.169943162,16.33988632,7.278502172,6.802660136
76060,3.462691083,6.925382166,38.25796179,2.272670786
76061,11.78,23.56,23,6.306931858
76063,4.12708472,8.254169439,34.78950983,2.317972531
76064,18.96,37.92,5,9.459448984
76065,7.869645594,15.73929119,18.59739777,3.351051542
76066,15.54052581,31.08105162,1.765774378,10.20777846
76067,11.77058074,23.54116147,1.622715156,3.874538806
76070,5.901875,11.80375,2,3.849566838
76071,13.4695502,26.9391004,17.58702738,10.10557483
76073,19.33768121,38.67536241,1.301353384,10.95484173
76077,5.005754717,10.01150943,2,3.175378405
76078,16.21895484,32.43790968,12.63427984,10.35503665
76082,16.64550619,33.29101238,3.263185242,10.60258558
76084,11.61459654,23.22919308,20.57476154,5.767049241
76085,12.46363594,24.92727187,5.019553077,6.836110131
76086,2.563508685,5.127017371,10.4136251,1.383228518
76087,13.27097337,26.54194674,6.721200589,8.345689845
76088,18.03156901,36.06313802,1.970953828,9.642781994
76092,2.036490313,4.072980625,58.86609615,1.548108564
76093,16.93022635,33.86045269,2.396119645,7.702137637
76094,5.8,11.6,46,2.773573087
76095,2.490710901,4.981421803,71.23696682,0.97373608
76096,4.22,8.44,49,2.219050465
76097,4.96,9.92,26,3.028625174
76098,9.47,18.94,10,4.498999195
76099,0,0,75,1.076599311
76101,2.74,5.48,40,1.156879213
76102,2.976301466,5.952602931,39.08792743,1.393175969
76103,6.555601922,13.11120384,43.0685544,4.178724822
76104,1.705878976,3.411757953,38.71146277,0.824568585
76105,5.765115843,11.53023169,40.8747905,3.590497662
76106,8.382269852,16.7645397,36.86646958,5.01463291
76107,4.252709807,8.505419613,34.31210692,2.236374458
76108,10.34883114,20.69766228,27.20927213,6.31875924
76109,4.892048733,9.784097466,32.15158418,1.8576721
76110,3.290477434,6.580954867,35.14121081,1.376578778
76111,5.90874053,11.81748106,39.66498316,3.675955829
76112,7.779975352,15.5599507,47.06621237,4.916245896
76113,2.74,5.48,40,1.156879213
76114,8.360575027,16.72115005,32.86050579,4.368640576
76115,6.199578262,12.39915652,35.31160381,3.451723914
76116,6.901261271,13.80252254,29.58053405,3.543366785
76117,5.11508452,10.23016904,44.80755887,3.605331725
76118,4.813555788,9.627111576,47.40525442,2.243202852
76119,7.179802614,14.35960523,39.54377376,4.310903571
76120,6.308750509,12.61750102,50.09404229,3.77608935
76121,7.91,15.82,29,4.173036706
76122,,,,
76123,5.41432861,10.82865722,25.62378273,2.59659733
76124,7.82,15.64,48,5.325879721
76126,10.20140348,20.40280696,24.96882636,4.220749073
76127,11.05714286,22.11428571,26.28571429,6.060319966
76129,,,,
76130,,,,
76131,7.161488365,14.32297673,38.60115246,2.600396493
76132,1.983179992,3.966359984,28.86795067,0.827079007
76133,4.46385524,8.92771048,29.69716688,2.257206266
76134,7.556593471,15.11318694,31.80423488,3.754484826
76135,10.48283742,20.96567484,28.4036109,6.018004493
76136,9.73,19.46,34,7.333758307
76137,5.798957063,11.59791413,42.32711477,2.856457359
76140,6.020086403,12.04017281,31.37664496,3.520955318
76147,5.61,11.22,35,2.564776493
76148,6.388344813,12.77668963,41.84244511,3.440142135
76155,6.559269788,13.11853958,68.0122631,4.629990108
