HEROP_ID,HivMinDis
140US06025011902,1.506597018
140US06071009121,15.91338281
140US06071010038,2.768672739
140US06071011405,20.14213645
140US06071010032,1.438194733
140US06071009127,3.837600731
140US06071009137,2.508893184
140US06071009125,5.419595303
140US06071007605,3.110211899
140US06071007606,3.270432546
140US06071007001,1.788874302
140US06071003201,2.380751396
140US06071002045,2.89214713
140US06071002111,1.380951621
140US06071002049,0.803265447
140US06071001907,5.76085415
140US06067001201,0.270400337
140US06067009334,2.210577749
140US06067007436,3.209319243
140US06067009409,10.96038014
140US06067009333,2.690535614
140US06071009727,9.037035342
140US06071010030,2.008434351
140US06071010040,5.286885543
140US06017030604,18.3702581
140US06017031601,17.02255753
140US06067006705,0.696050335
140US06067006801,1.67322853
140US06067006203,3.830973612
140US06065040619,6.481456433
140US06065042908,8.053303047
140US06067004016,4.721467129
140US06067007021,0.71726242
140US06065042628,8.583533643
140US06065042627,8.221408103
140US06065042018,2.354535714
140US06065043204,5.638347854
140US06065042751,9.170127282
140US06039001100,25.86833193
140US06039000901,20.22630346
140US06039000801,20.67010191
140US06039000903,19.80632709
140US06001441929,9.708518162
140US06001433801,1.663536739
140US06001450609,8.646079782
140US06001420401,1.495509215
140US06099003610,6.819551742
140US06099000915,3.794758928
140US06099003609,7.721619679
140US06099000512,3.418405845
140US06099000514,5.991806343
140US06047001007,3.083123848
140US06047000403,13.48809468
140US06113011301,6.286282878
140US06113010313,2.728911393
140US06113010314,3.410505457
140US06113011304,4.460941346
140US06019008503,11.74716245
140US06019006408,32.57167099
140US06019003812,7.028619285
140US06019000601,0.725241699
140US06019001415,2.468692784
140US06019006102,9.522804991
140US06029003209,5.241015362
140US06029002825,1.607834858
140US06029005207,24.96291603
140US06029002902,3.117683133
140US06029003131,3.614472284
140US06029003216,5.588784378
140US06029003215,7.412510424
140US06029003137,4.690859692
140US06029000510,5.281323175
140US06029001401,1.025725909
140US06029001107,0.926434946
140US06029001803,0.70622132
140US06029004404,13.76653216
140US06029000104,3.65775281
140US06029000602,0.468784755
140US06029003818,4.65914458
140US06029005408,3.118681914
140US06029003132,4.574650549
140US06111009700,15.38059583
140US06111001508,1.831758433
140US06111006102,3.266042054
140US06111007516,2.347797959
140US06111001801,1.416506149
140US06111009400,2.685953174
140US06111001511,2.853438551
140US06007002402,20.4587829
140US06007001601,21.42050242
140US06083002015,3.904854406
140US06083002709,21.89371275
140US06083002935,34.88457411
140US06083001002,25.70358557
140US06081610901,0.922190344
140US06081612002,0.86312553
140US06081600702,4.241009026
140US06081602201,4.978462289
140US06081605501,10.36302058
140US06021010102,14.95732349
140US06033000602,9.688042954
140US06011000302,20.30316854
140US06031001702,48.2459577
140US06077004309,0.393250621
140US06077003805,2.742880336
140US06077003503,2.803850267
140US06077005219,12.53589395
140US06077005220,11.91877342
140US06077005310,10.68852079
140US06077003501,3.997944671
140US06077000803,1.461412447
140US06045010602,19.732978
140US06109004201,31.74534994
140US06041104103,7.805643629
140US06041112203,0.852681974
140US06023011501,47.85651728
140US06087110505,0.283658427
140US06087121701,1.581307852
140US06087121501,0.303124507
140US06087110101,1.810864987
140US06079012708,32.60436679
140US06079012705,7.828150216
140US06079012403,6.175667929
140US06079012201,14.82962217
140US06079012404,6.743455345
140US06079010505,12.00636083
140US06013302011,18.86379968
140US06013355121,11.5631259
140US06013346206,5.659922476
140US06013355309,3.967191934
140US06013324003,1.256340387
140US06097152204,1.484158274
140US06097153601,3.665683419
140US06115041001,7.698846226
140US06115040202,1.797948844
140US06001442200,11.10295562
140US06001431000,1.358203917
140US06001408900,2.221414165
140US06001408800,1.683098041
140US06001402900,0.86539589
140US06001422100,0.740390894
140US06001421200,2.268670508
140US06001420500,1.513826694
140US06001450606,9.807776937
140US06061023501,8.627218805
140US06013371000,1.772899576
140US06013306003,12.90849548
140US06013313102,9.407032829
140US06013345103,9.697279302
140US06019002602,1.478094095
140US06019003807,3.495528474
140US06019004212,6.311163993
140US06019005301,1.270275819
140US06019004303,4.468800754
140US06019000100,0.216373157
140US06085509106,7.738660776
140US06085508204,4.953707935
140US06085512034,1.381291499
140US06085506605,1.986239583
140US06085505600,2.818642515
140US06085503306,0.394946343
140US06085502603,1.737349918
140US06085504416,3.696513031
140US06085509600,6.507515494
140US06085512042,1.487341227
140US06099003906,8.717828389
140US06099000601,3.293322022
140US06099000503,4.161943149
140US06099003804,8.427831091
140US06077003308,1.361015342
140US06077004305,1.455414788
140US06077003214,2.054556883
140US06085502703,3.469703456
140US06085506504,1.158912047
140US06085502204,0.940547026
140US06085505015,6.329780787
140US06085504808,7.711322104
140US06085503219,2.753120229
140US06085504807,7.572904046
140US06085503126,2.961527354
140US06075026202,3.05174162
140US06075020101,0.212950889
140US06075017602,0.097714311
140US06075015701,0.759813134
140US06075020102,0.185364426
140US06075060702,0.904339465
140US06075061507,0.645269687
140US06075045202,1.52233499
140US06075012802,0.952057289
140US06075013001,1.112938553
140US06037573102,1.622767067
140US06037800205,2.639566951
140US06037555106,4.678197898
140US06037543606,0.984708407
140US06037570503,0.685467801
140US06037604101,2.271089907
140US06037125101,0.721117561
140US06037139505,0.828586827
140US06037131802,0.675546208
140US06037293205,1.373804317
140US06037603705,1.023628716
140US06037602511,0.288400369
140US06037980037,1.087916932
140US06037551001,1.297396242
140US06037650607,3.82594681
140US06037240301,2.162244279
140US06037242201,0.530740402
140US06037131021,1.136308828
140US06037231602,1.193534313
140US06037265203,1.053730357
140US06037980025,2.794641589
140US06037980039,0.734273289
140US06073008201,0.054443343
140US06073018202,0.699321174
140US06073017901,1.524655531
140US06009000301,17.53935059
140US06073017902,0.584244308
140US06073013321,6.621929672
140US06073005101,0.61520527
140US06073010202,0.720285839
140US06073009308,1.585454633
140US06073005601,0.285519721
140US06073004101,0.335730886
140US06073001302,0.242932118
140US06073021101,3.595722712
140US06073021001,25.87188378
140US06073013315,6.762521752
140US06073013608,2.714493087
140US06073016619,3.197943762
140US06037543100,3.079972716
140US06073018620,4.700339555
140US06073018618,4.523962212
140US06073008376,4.274746806
140US06073008370,3.036206069
140US06073017405,1.147645451
140US06073008378,3.904419844
140US06073008367,4.191375296
140US06093001300,17.94047081
140US06053012601,1.738694946
140US06053012504,2.44916858
140US06061021048,3.982084512
140US06037602700,1.058057253
140US06037601700,1.721701815
140US06037501002,3.095002216
140US06037408141,3.983984785
140US06037405800,1.827724656
140US06037431300,3.843053325
140US06037500204,5.550026349
140US06005000202,2.626789185
140US06107002702,11.77376111
140US06107000102,30.74165623
140US06107000304,13.48497758
140US06107002403,8.407204775
140US06107003904,1.130593583
140US06107001007,2.552976581
140US06107004104,0.768455318
140US06037135115,0.881989502
140US06037119003,0.815198926
140US06037231901,0.643730998
140US06037409100,2.082423877
140US06037551002,0.945937249
140US06037533108,1.702139816
140US06037533204,1.572129377
140US06037407202,0.439657511
140US06037264305,1.529070919
140US06037217102,0.683201712
140US06037216202,1.023419992
140US06037402601,1.502782996
140US06037199801,0.483981637
140US06037402602,1.58904646
140US06037214903,1.220515671
140US06037404804,3.074884238
140US06037432001,2.050295884
140US06037190701,1.04779561
140US06037910815,10.17454462
140US06037480601,2.118433986
140US06037300503,5.596422447
140US06037555300,0.722785996
140US06037240901,0.637184379
140US06037920046,7.909577466
140US06037115204,0.394889813
140US06037104823,0.645797308
140US06037910717,4.111977689
140US06037910215,2.140786708
140US06037900510,2.270670622
140US06037910721,1.646602749
140US06037143302,0.770239741
140US06037143102,1.031498401
140US06037128703,1.706411978
140US06037135116,0.546515976
140US06037269908,1.716369708
140US06059052531,1.610337852
140US06059042340,0.85481042
140US06059052429,3.98676549
140US06059062657,2.120777915
140US06081604104,6.776879747
140US06081610902,0.55247519
140US06095252315,3.032354185
140US06033000801,0.671862884
140US06001405902,0.397651544
140US06001440334,5.055046513
140US06001443104,11.7634262
140US06001405301,0.781167389
140US06045010601,12.42121689
140US06111004304,1.730889508
140US06087100802,0.948249237
140US06065045303,0.796290731
140US06065042738,7.102138162
140US06065043820,4.163253602
140US06065046800,0.799552834
140US06079011505,16.09154629
140US06079012405,4.843809615
140US06073007905,0.504010598
140US06073009510,3.094086969
140US06073019808,2.082267009
140US06037120106,0.401867433
140US06037106405,1.065951849
140US06037135113,0.641239242
140US06031000902,19.15673705
140US06031980100,23.09988023
140US06077003116,1.47657007
140US06077003808,2.168845015
140US06037115404,0.954476988
140US06037190801,0.575671186
140US06037208802,0.255333834
140US06037128101,0.626162678
140US06037212102,0.602560086
140US06037239601,1.852531569
140US06037552002,0.867395684
140US06037269905,1.755955263
140US06037571704,1.300323145
140US06037209104,0.470816043
140US06037221601,1.273410256
140US06037239701,2.001257353
140US06037553503,1.905576467
140US06037207101,0.735335389
140US06037900506,1.531536595
140US06093000701,2.300593782
140US06037604002,2.989525248
140US06037600303,2.058508543
140US06037910713,2.583212931
140US06037603006,2.31446599
140US06039000109,28.92939577
140US06083003007,29.40742071
140US06077005405,11.3654162
140US06047002303,2.08394707
140US06067008506,1.641984684
140US06067009329,3.960458818
140US06013302012,18.87566779
140US06013336103,1.509835446
140US06017030809,7.506473438
140US06061021131,4.729481215
140US06109002102,18.88925358
140US06041112204,0.702750487
140US06069000601,1.869896668
140US06071000821,1.573562242
140US06071002103,0.997575046
140US06071002025,1.569611881
140US06071009908,0.994571739
140US06071003507,3.381761383
140US06071025100,27.84609437
140US06009000121,11.0085512
140US06089012605,18.73266964
140US06097154304,25.39857032
140US06097151506,0.84193057
140US06097152205,1.819724238
140US06089011403,2.437431217
140US06055201403,13.89428864
140US06053000600,2.41051921
140US06085508507,4.560697931
140US06085503507,0.663934338
140US06019005802,3.763838155
140US06075013101,0.923946383
140US06075031301,3.421167792
140US06013302005,16.45695826
140US06067009008,1.017308363
140US06067007209,3.986214293
140US06067009601,2.700982485
140US06067003700,2.782458386
140US06067000600,1.088495298
140US06067009504,8.313224897
140US06067004906,1.55437534
140US06067005508,3.850170031
140US06053011400,35.33198106
140US06053011302,42.81973506
140US06079010701,14.31305381
140US06007000800,1.536683706
140US06023000500,0.322424279
140US06051000102,57.69787467
140US06107002904,8.875719001
140US06037601001,1.082194159
140US06037503202,1.779763478
140US06037408212,5.157911253
140US06037242600,0.99932723
140US06037240500,1.639829635
140US06037123206,1.371737386
140US06037532500,2.541280455
140US06037535502,0.747691206
140US06037533902,2.004655982
140US06037534102,2.460826148
140US06037534301,1.283010915
140US06037575802,2.41401552
140US06037575901,2.933374155
140US06037576802,2.659529201
140US06065030501,1.742648345
140US06065040808,2.086434344
140US06065042005,2.001584385
140US06065031002,2.480252396
140US06065042518,1.156397177
140US06065044805,0.545510785
140US06065045302,1.815250312
140US06073008506,3.029522362
140US06073001400,0.70411172
140US06073009301,1.323955458
140US06073008501,2.383237135
140US06073008701,0.517255732
140US06073002801,1.016219091
140US06073005500,0.686635572
140US06073020903,20.66025445
140US06073020209,1.553507144
140US06073020025,3.532268438
140US06037407101,1.320842591
140US06037481401,4.042985374
140US06037461600,0.701131638
140US06037195600,0.998776149
140US06037195720,0.51387978
140US06037183620,3.828945755
140US06037224010,1.250055924
140US06037104201,1.632005273
140US06037301203,2.180531623
140US06037405101,3.374027842
140US06037401201,2.463724378
140US06037122120,1.658106854
140US06037910501,0.65043791
140US06087121402,0.633041302
140US06087100700,1.1018551
140US06073018400,0.224307762
140US06073017040,0.876300516
140US06073016615,3.433836919
140US06073008351,6.763860525
140US06073007502,3.226938193
140US06017030301,19.68901733
140US06059032040,1.273392528
140US06059074902,1.285650809
140US06059074702,0.870809914
140US06111006600,0.160521937
140US06111001602,1.643665953
140US06111008001,0.904566385
140US06031000702,17.8560829
140US06083002914,32.34226054
140US06083002210,1.352188489
140US06061022013,17.1950658
140US06061021108,3.63440087
140US06089012701,1.484428785
140US06025012001,1.020878245
140US06025011600,0.470969272
140US06071005701,0.199181142
140US06071002801,4.58236317
140US06071001104,0.977410308
140US06081608002,6.067590271
140US06081611200,1.068581103
140US06081600800,4.930193559
140US06081604102,6.621088254
140US06047001302,0.777583808
140US06097150901,13.24267988
140US06097150204,15.41298736
140US06037134305,1.492361328
140US06037530802,1.518405299
140US06037106641,1.731953653
140US06037481603,4.139165821
140US06037212610,1.475656066
140US06037211500,1.061977551
140US06037208720,0.396736115
140US06037206020,0.540233172
140US06037227010,1.316573131
140US06037404702,2.78372434
140US06037224410,0.974859844
140US06037701802,0.417254961
140US06059086404,0.87438552
140US06059001801,3.33645886
140US06075030900,2.919440094
140US06075040200,1.580131002
140US06075026001,2.07159662
140US06075021500,1.226873298
140US06095253205,7.197208903
140US06095251901,0.905111195
140US06113010800,1.664789622
140US06041133000,18.95276365
140US06035040400,13.47697362
140US06071010014,1.102458121
140US06059087001,1.521260393
140US06059087901,0.487334446
140US06059110109,2.785412412
140US06059087105,1.181254055
140US06059087803,0.565436693
140US06059099404,1.678161612
140US06059088901,1.520237312
140US06059099241,3.16187605
140US06059099233,2.678366286
140US06059099217,0.945060953
140US06059062639,1.829612292
140US06059032050,6.02651613
140US06029002100,0.548559276
140US06029000907,2.66905706
140US06029006002,27.13242588
140US06037575201,1.490863314
140US06037650102,3.129353175
140US06037573700,3.878729863
140US06037570204,1.042000621
140US06037554513,1.438966238
140US06037543703,1.763928822
140US06037542501,2.761325269
140US06065041408,5.882526731
140US06065031401,1.709401511
140US06065044602,0.54279505
140US06041106001,3.407290289
140US06065040701,4.413781754
140US06033000501,5.923232491
140US06065045213,1.220259911
140US06065048200,1.971012576
140US06037181400,3.074192097
140US06037302102,1.508188748
140US06037127300,1.192455259
140US06037123700,0.75299456
140US06037403802,1.182017208
140US06037120020,0.574376772
140US06001450101,10.94240681
140US06001403701,0.644522875
140US06077003217,1.931678891
140US06077003409,1.833612506
140US06037800325,1.98510157
140US06037460502,3.908547801
140US06037900701,1.358761275
140US06097150601,14.24223032
140US06097151900,1.411351127
140US06113011002,1.413724942
140US06113010901,2.403308374
140US06069000802,29.04805634
140US06057000701,8.857690464
140US06111003010,3.077452656
140US06111004717,1.733786423
140US06007001704,21.99758605
140US06089012500,30.04310484
140US06109003200,7.853285396
140US06107001800,0.796504377
140US06095252606,1.587020139
140US06071010011,2.843885417
140US06053011802,2.098587683
140US06053001200,0.574444129
140US06073012401,0.473392894
140US06073013104,0.575651286
140US06073004300,0.887749048
140US06085506402,0.783256592
140US06085503712,1.271111206
140US06085503321,1.243278262
140US06085512309,10.00507743
140US06085501800,2.263717601
140US06073002201,0.410595196
140US06073003211,2.19526666
140US06083002006,7.90343307
140US06045010200,26.26563412
140US06073020500,1.530817512
140US06037267700,1.081065952
140US06037405203,2.670258117
140US06037208610,0.740898849
140US06037402902,3.475737535
140US06037531202,0.964974199
140US06085504507,5.823206043
140US06099003904,9.877781241
140US06099001604,3.310296756
140US06073018509,0.405947272
140US06073017041,0.691951513
140US06059086306,1.626401001
140US06059011402,1.051341341
140US06073008343,3.441443372
140US06073008307,3.557474539
140US06065048901,2.03680404
140US06065040611,6.409802556
140US06059088602,1.506387543
140US06059087601,0.871604509
140US06059088601,2.027032582
140US06059086702,1.555340677
140US06071002803,4.259388655
140US06071000816,3.953652686
140US06071001310,1.067825009
140US06059087403,1.832620613
140US06059088403,0.47535088
140US06059099406,1.637557412
140US06059099605,2.251199897
140US06043000200,20.23464423
140US06073020028,1.555889329
140US06037117102,0.65489244
140US06037119342,0.193400585
140US06037121801,1.24339739
140US06063000400,25.98469584
140US06029000505,3.165979495
140US06029004101,15.00111195
140US06059042336,1.130033979
140US06059052506,2.312229297
140US06059052416,1.109155934
140US06037620501,2.851656805
140US06037620901,4.445583231
140US06037570203,1.286322382
140US06007000604,0.980985402
140US06081608001,6.066359805
140US06081609400,2.834020833
140US06037462302,0.509447713
140US06037109603,1.144080993
140US06037117202,0.217365471
140US06037501804,3.179327237
140US06037571400,1.820062184
140US06037543503,0.294404765
140US06037600801,2.592795606
140US06037543322,2.350099957
140US06059062636,1.099349365
140US06023000600,0.737812026
140US06023010300,16.09662325
140US06037239702,1.845085985
140US06037433305,1.230880949
140US06037554406,1.339804484
140US06037241202,1.343420359
140US06037205120,0.609314577
140US06037408624,3.098020949
140US06037241120,1.07550974
140US06111005502,7.635219839
140US06111007000,2.086409176
140US06047001005,1.08030741
140US06037302504,0.778326212
140US06037408138,2.452403225
140US06037550901,0.29709495
140US06037302003,1.444119123
140US06037900609,1.443809153
140US06085503118,1.128369871
140US06037533803,1.949827595
140US06037533804,2.161731177
140US06037294410,0.64431643
140US06037651222,3.453897477
140US06075047701,1.107806698
140US06075047600,1.578494982
140US06085509401,4.79209797
140US06053014201,1.474597684
140US06037980007,4.476727131
140US06037620522,3.589066273
140US06037702102,0.801673402
140US06019006405,18.1892042
140US06075012902,1.174600237
140US06075032902,2.264154299
140US06019005520,6.761291553
140US06067007904,3.428425158
140US06067005701,2.475963937
140US06037430101,5.493265189
140US06067008144,3.74412336
140US06075023001,0.812548484
140US06065041407,5.831126312
140US06065043211,0.960922788
140US06037702900,2.490499947
140US06083002409,2.868550613
140US06059032063,1.717432516
140US06059063910,0.709673256
140US06059001709,3.925386552
140US06009000124,5.961212875
140US06001422500,1.631432668
140US06001432200,0.684420655
140US06001435800,1.580900942
140US06001401600,0.94848397
140US06067001103,0.783783642
140US06067009645,4.580815787
140US06067009644,4.106060318
140US06067007027,2.547021768
140US06065043294,4.950577672
140US06067001602,1.837254463
140US06065043209,2.208487029
140US06093000901,21.42609919
140US06053011305,45.8276537
140US06053011104,23.90267624
140US06071010042,4.992154779
140US06071009130,5.964556525
140US06071009128,4.079584499
140US06071002404,5.053526472
140US06071012202,2.678535002
140US06017030404,20.71365116
140US06001432602,1.16781851
140US06001403301,1.119381085
140US06019005704,3.547734933
140US06113010315,2.274813006
140US06019007203,15.04595228
140US06001410200,0.487333742
140US06001451501,18.65081518
140US06001451701,15.88041694
140US06029006012,21.47794149
140US06029002202,0.88099936
140US06029003219,6.132374569
140US06029001106,1.131594253
140US06029003136,4.602657227
140US06029004304,12.51891044
140US06029004303,14.22796008
140US06029003134,4.715759054
140US06111003614,2.13647092
140US06111005006,4.819093117
140US06019001408,3.456672845
140US06019003805,4.405034517
140US06019002701,2.318682644
140US06019005504,7.607367891
140US06019001411,3.509049527
140US06019004901,1.888506471
140US06085508508,4.953268332
140US06085504806,6.851370863
140US06085506503,2.00624987
140US06013370000,2.105944863
140US06013343001,1.678437111
140US06107000101,20.12607058
140US06107004103,1.144720086
140US06099003611,7.367494193
140US06075017804,0.222827994
140US06075020702,0.4244447
140US06085508005,4.926300138
140US06085503220,3.062879877
140US06085508205,4.501528687
140US06075012002,0.382886626
140US06075020202,0.143268653
140US06037232402,2.2638368
140US06037113427,1.663637771
140US06037207303,0.576928216
140US06037206052,0.388180522
140US06037216902,1.011785553
140US06037265521,0.530423532
140US06037503705,4.649805376
140US06037111304,1.091946076
140US06037910720,2.002014998
140US06037143801,1.231405615
140US06073014701,0.336776696
140US06073020812,13.01089399
140US06073020039,0.771860219
140US06073020036,0.548847366
140US06037297001,0.41529438
140US06037573101,1.214370359
140US06037604102,2.651752212
140US06037310704,2.549484176
140US06037551801,1.787280644
140US06037240302,2.466814998
140US06037113428,1.397353104
140US06037232401,1.944412258
140US06037265204,0.776191682
140US06073018622,3.094780649
140US06073020041,2.29629117
140US06037602105,0.947171727
140US06037434004,2.375381503
140US06037407902,1.660931661
140US06037480102,2.349417395
140US06085501501,1.747886252
140US06053014105,2.708624942
140US06085511301,1.608772691
140US06019005516,6.299061763
140US06095250604,4.414563417
140US06001442301,9.95756459
140US06001403702,0.956726929
140US06047002305,1.347498395
140US06041109001,0.479545495
140US06111008900,0.836365017
140US06065043228,1.974060081
140US06065045224,1.296779478
140US06029004603,4.323102916
140US06007000903,0.615097443
140US06073015601,1.324131787
140US06073009107,1.628726543
140US06073002501,0.900185593
140US06073013302,1.202165102
140US06073020021,0.99244505
140US06073017808,1.461918229
140US06073008348,5.987506812
140US06037121101,0.656976589
140US06037127606,0.750646451
140US06037186404,2.503395787
140US06037207501,0.841302131
140US06037211922,0.55093821
140US06037183402,2.719043981
140US06037297202,1.046653242
140US06037531503,1.215695056
140US06031000602,19.47487957
140US06045010801,5.30075081
140US06061020710,2.017903862
140US06097151310,6.636455437
140US06095250300,2.219033969
140US06071000203,0.463450941
140US06071002038,4.221088686
140US06071012300,4.238780734
140US06037980004,3.038054603
140US06083001306,27.58682033
140US06067007107,5.822978468
140US06055200202,11.78508494
140US06067001202,0.583303291
140US06067007603,2.198714752
140US06065042801,8.706650628
140US06065042632,7.272544302
140US06071002041,4.269318632
140US06071010028,1.463136899
140US06071009124,4.741678069
140US06001436301,0.793518639
140US06001422901,1.014853506
140US06067008907,2.54901401
140US06067008404,1.184625034
140US06067003502,3.389844525
140US06067008911,0.322110445
140US06067007013,1.257989574
140US06083000805,23.84735895
140US06077004903,9.589669733
140US06077980000,6.476707248
140US06113011209,1.600135941
140US06019001417,3.435157104
140US06029003002,2.271489017
140US06029005005,0.216037199
140US06111009200,3.363304613
140US06111004507,1.989669435
140US06029002816,2.56242566
140US06037503802,4.141850006
140US06037621102,4.949911381
140US06037570100,0.920123155
140US06037551300,0.799418486
140US06037554404,0.994652272
140US06037701502,0.88955215
140US06037273700,1.566883856
140US06037134303,0.861796246
140US06037535607,1.164592932
140US06037296220,0.394335548
140US06037294510,1.210063033
140US06037271200,1.595511297
140US06079010017,22.05423902
140US06037482502,3.341013248
140US06037195400,0.999655276
140US06037183510,3.654908329
140US06037127910,0.61649758
140US06037401202,2.077786639
140US06037228420,0.368008909
140US06037111302,1.634110855
140US06037482401,3.030930129
140US06037265420,1.296250439
140US06037231710,0.791872998
140US06037204420,0.852073047
140US06037224310,0.337232181
140US06037221120,0.594644164
140US06059001802,2.946120636
140US06059110118,3.936624495
140US06065043306,2.154402262
140US06065042520,0.214423823
140US06065045501,0.758469285
140US06059011710,2.816909101
140US06059089004,1.756555114
140US06059099249,1.8407287
140US06059099232,1.82163111
140US06059063805,1.3148256
140US06059042338,0.720324981
140US06059052419,1.089073934
140US06111004503,1.923542886
140US06111007505,0.53495315
140US06081610201,1.218692858
140US06081604700,9.178725978
140US06047001503,0.975443954
140US06075035202,1.558096277
140US06013327002,0.913780439
140US06025011802,1.248391292
140US06071003506,4.1402851
140US06071007407,3.32405204
140US06041132200,18.15563983
140US06013336104,1.136524453
140US06109003103,24.01191146
140US06097153201,2.356017629
140US06081612001,0.633388439
140US06073001802,0.824312998
140US06073015706,1.272575152
140US06073008202,0.247618011
140US06019002702,2.4705801
140US06019005509,4.566296109
140US06019004215,8.266526955
140US06085510002,7.722207887
140US06085508303,6.353244604
140US06085503304,1.346748339
140US06085506304,1.790963128
140US06085501401,2.626396351
140US06099000805,1.835974802
140US06071002105,0.987595493
140US06071003102,3.095662009
140US06037503501,2.91567796
140US06037482403,3.218111636
140US06017030710,5.957935351
140US06077004003,2.44186539
140US06107001705,0.972795893
140US06041105001,4.846096278
140US06037234301,2.661837524
140US06037231302,1.502151676
140US06037930400,12.34549159
140US06037271704,1.520976822
140US06037189802,0.697781841
140US06037199001,1.079895401
140US06037901215,7.046709546
140US06037901218,7.873671999
140US06037276606,3.721859667
140US06071002311,5.823108301
140US06023010702,6.75870493
140US06071005102,1.923515982
140US06071005502,0.444437167
140US06071002610,3.251948577
140US06071009722,7.382509399
140US06067007025,3.297230605
140US06087110504,1.119482759
140US06065042016,2.838942537
140US06065045708,4.020332392
140US06001441525,10.12451228
140US06001402802,1.005845507
140US06079011105,14.8200556
140US06059062651,0.534813684
140US06059001603,1.743033982
140US06077004104,1.714485502
140US06077005126,1.465318899
140US06013355124,11.82177164
140US06013345206,8.077600147
140US06099002505,2.58929587
140US06047002203,1.245662782
140US06047002001,9.956532516
140US06019008303,31.60004356
140US06019006407,21.26235553
140US06029003825,5.496121201
140US06029004903,1.370156629
140US06111003102,2.508409601
140US06063000201,43.02886623
140US06083001907,37.20996305
140US06083002937,34.60170817
140US06083000806,24.06074924
140US06085512512,12.13411804
140US06075013002,0.901908577
140US06037125322,0.418839202
140US06037292002,0.622130605
140US06001423700,2.053444329
140US06001435400,0.60972557
140US06001440331,4.694655825
140US06013390200,2.693961329
140US06013312000,9.276072674
140US06013338201,1.147772991
140US06081602202,4.965654914
140US06073017201,2.990027011
140US06073020202,0.354867041
140US06073018519,0.543648568
140US06073017035,3.12002524
140US06075015802,0.465033748
140US06075031202,3.070068681
140US06097150607,11.22494692
140US06013339001,1.991968069
140US06099000913,3.396333001
140US06047002306,2.145652405
140US06047001603,1.528751212
140US06095252914,4.43231508
140US06065044921,1.558115707
140US06065045226,1.896130239
140US06065042631,7.799428674
140US06065042523,2.472009737
140US06019006605,16.68206835
140US06019006409,39.30088499
140US06029002702,1.955265324
140US06029002502,2.284265109
140US06029001302,1.048617956
140US06085510400,5.920986322
140US06001441523,7.243490117
140US06001425101,2.109631426
140US06081603801,7.542815491
140US06077004403,1.134570243
140US06071009122,10.76168834
140US06071004511,5.23299829
140US06071000305,1.238657027
140US06029000702,0.868194786
140US06029006102,26.90856167
140US06085512511,12.10378924
140US06085501901,1.83840443
140US06071010037,3.638382949
140US06067007437,3.948467624
140US06065042746,8.819914107
140US06041131100,4.959705157
140US06111008800,1.406138564
140US06007000104,1.503761436
140US06115040301,1.796366839
140US06067005509,3.691399144
140US06067007432,4.467383397
140US06111002901,3.727436775
140US06023010902,26.49176977
140US06001451104,21.31155943
140US06083002408,0.667693331
140US06075061503,0.219785781
140US06075012403,0.051108578
140US06037128704,1.864451191
140US06037133101,0.610101005
140US06037543804,1.262947723
140US06031001401,21.93137718
140US06037301602,2.773469709
140US06037124102,0.706136973
140US06037121020,0.959779395
140US06037920018,11.89196338
140US06073000302,0.346463589
140US06073005801,0.541127535
140US06073016620,4.870660514
140US06037115401,1.532101443
140US06037900703,1.998969657
140US06081600701,3.937529793
140US06037503104,1.452033732
140US06025011400,0.626033275
140US06071002901,3.832195172
140US06017031900,31.95855205
140US06061020908,2.311689951
140US06037131801,0.237194405
140US06071001501,0.649793226
140US06071000208,0.613365661
140US06077004205,0.73977392
140US06077005311,11.23489712
140US06073017067,1.626915972
140US06095250501,3.170437858
140US06095251200,1.799226218
140US06041130203,5.685253763
140US06073016613,4.627337701
140US06073009502,3.744929574
140US06059063008,2.970240192
140US06065042743,5.467979545
140US06097151504,0.776275202
140US06073003304,0.246315655
140US06073009305,1.634376855
140US06113011001,1.730712091
140US06023001103,5.791686538
140US06037120105,0.414470363
140US06071002013,2.361274702
140US06071002018,2.554744848
140US06071006203,2.560797639
140US06103000300,35.18742484
140US06095252610,2.421627422
140US06107002602,10.68929826
140US06107002303,6.911086668
140US06037139401,0.695265391
140US06037463601,0.548605984
140US06037127103,0.707596188
140US06037218702,1.297692612
140US06037551501,1.262742221
140US06071011102,14.50834969
140US06073010010,1.651248603
140US06013355125,12.11911223
140US06037226002,0.769841221
140US06037241002,0.202828788
140US06073015802,1.717092771
140US06073003501,0.822965713
140US06073003109,1.756662378
140US06083002304,0.541359064
140US06073003115,2.354250111
140US06097153302,1.912512505
140US06037550202,1.453468413
140US06037102103,0.520293683
140US06037910715,1.896165608
140US06055200705,12.74878593
140US06085500800,2.654776852
140US06037650605,3.293148816
140US06037603005,1.969463499
140US06037702002,0.474747956
140US06053012302,2.8869473
140US06099002605,0.327937606
140US06039000509,13.65606811
140US06061021326,7.245324073
140US06011000400,18.32678337
140US06079011300,15.39166703
140US06037209402,0.404715736
140US06037530901,1.414296666
140US06033000802,0.781501754
140US06037204300,1.114051862
140US06037197420,1.073153189
140US06107002701,34.46784188
140US06107000204,14.3456857
140US06007000502,1.455962256
140US06059011401,0.683861526
140US06059087703,0.926693958
140US06059110116,4.310726981
140US06075012504,0.200196065
140US06075016101,0.532203031
140US06075015402,0.663311571
