"HEROP_ID","GEOID","TotTracts","SutCtTmDr","SutCtTmDr2","SutTmDrP","SutTmDrP2","SutAvTmDr","SutAvTmDr2"
"050US39133","39133",38,15,1,39.47,2.63,31.6,63.2
"050US39135","39135",12,10,7,83.33,58.33,15.13,30.26
"050US39137","39137",8,0,0,0,0,86.93,173.86
"050US39139","39139",30,29,17,96.67,56.67,15.34,30.67
"050US39141","39141",17,9,0,52.94,0,29.11,58.21
"050US39143","39143",15,0,0,0,0,60.89,121.78
"050US39145","39145",21,21,12,100,57.14,12.78,25.57
"050US39147","39147",14,0,0,0,0,78.35,156.71
"050US39149","39149",10,0,0,0,0,42.72,85.44
"050US39151","39151",90,0,0,0,0,60.96,121.92
"050US39153","39153",138,0,0,0,0,47.49,94.98
"050US39155","39155",54,53,39,98.15,72.22,11.53,23.06
"050US39157","39157",24,0,0,0,0,52.35,104.7
"050US39159","39159",13,8,0,61.54,0,32.6,65.2
"050US39161","39161",9,0,0,0,0,88.47,176.94
"050US39163","39163",3,0,0,0,0,62.7,125.41
"050US39165","39165",44,40,1,90.91,2.27,24.11,48.22
"050US39167","39167",18,0,0,0,0,56.19,112.39
"050US39169","39169",32,0,0,0,0,51.35,102.7
"050US39171","39171",9,0,0,0,0,84.66,169.31
"050US39173","39173",31,1,0,3.23,0,45.06,90.12
"050US39175","39175",6,0,0,0,0,83.12,166.24
"050US40001","40001",5,0,0,0,0,NA,NA
"050US40003","40003",3,0,0,0,0,NA,NA
"050US40005","40005",4,0,0,0,0,48.76,97.53
"050US40007","40007",3,0,0,0,0,NA,NA
"050US40009","40009",4,0,0,0,0,NA,NA
"050US40011","40011",5,0,0,0,0,64.49,128.97
"050US40013","40013",13,0,0,0,0,76.37,152.74
"050US40015","40015",10,0,0,0,0,66.23,132.46
"050US40017","40017",37,32,1,86.49,2.7,23.16,46.32
"050US40019","40019",16,0,0,0,0,86.94,173.88
"050US40021","40021",13,0,0,0,0,NA,NA
"050US40023","40023",5,0,0,0,0,73.27,146.54
"050US40025","40025",2,0,0,0,0,NA,NA
"050US40027","40027",71,62,13,87.32,18.31,21.58,43.15
"050US40029","40029",2,0,0,0,0,50.73,101.46
"050US40031","40031",38,0,0,0,0,78.38,156.77
"050US40033","40033",2,0,0,0,0,NA,NA
"050US40035","40035",5,0,0,0,0,NA,NA
"050US40037","40037",23,0,0,0,0,NA,NA
"050US40039","40039",7,0,0,0,0,72.31,144.62
"050US40041","40041",13,0,0,0,0,NA,NA
"050US40043","40043",3,0,0,0,0,NA,NA
"050US40045","40045",2,0,0,0,0,NA,NA
"050US40047","40047",17,0,0,0,0,NA,NA
"050US40049","40049",9,0,0,0,0,63.75,127.5
"050US40051","40051",15,2,0,13.33,0,43.53,87.05
"050US40053","40053",2,0,0,0,0,NA,NA
"050US40055","40055",2,0,0,0,0,NA,NA
"050US40057","40057",1,0,0,0,0,NA,NA
"050US40059","40059",2,0,0,0,0,NA,NA
"050US40061","40061",4,0,0,0,0,66.04,132.09
"050US40063","40063",5,0,0,0,0,47.94,95.88
"050US40065","40065",8,0,0,0,0,NA,NA
"050US40067","40067",3,0,0,0,0,NA,NA
"050US40069","40069",4,0,0,0,0,80.64,161.28
"050US40071","40071",11,0,0,0,0,NA,NA
"050US40073","40073",4,0,0,0,0,48.37,96.73
"050US40075","40075",3,0,0,0,0,NA,NA
"050US40077","40077",3,0,0,0,0,48.78,97.55
"050US40079","40079",12,0,0,0,0,81.68,163.37
"050US40081","40081",8,0,0,0,0,48.84,97.69
"050US40083","40083",13,3,0,23.08,0,25.84,51.69
"050US40085","40085",3,0,0,0,0,77,153.99
"050US40087","40087",9,3,0,33.33,0,37.22,74.45
"050US40089","40089",9,0,0,0,0,NA,NA
"050US40091","40091",8,1,0,12.5,0,40.71,81.42
"050US40093","40093",3,0,0,0,0,NA,NA
"050US40095","40095",6,0,0,0,0,87.99,175.98
"050US40097","40097",10,0,0,0,0,NA,NA
"050US40099","40099",5,0,0,0,0,75.62,151.23
"050US40101","40101",20,0,0,0,0,59.1,118.21
"050US40103","40103",4,0,0,0,0,NA,NA
"050US40105","40105",4,0,0,0,0,NA,NA
"050US40107","40107",4,0,0,0,0,60.36,120.71
"050US40109","40109",266,265,188,99.62,70.68,12.19,24.39
"050US40111","40111",11,0,0,0,0,49.77,99.54
"050US40113","40113",13,0,0,0,0,NA,NA
"050US40115","40115",9,0,0,0,0,NA,NA
"050US40117","40117",5,0,0,0,0,NA,NA
"050US40119","40119",23,0,0,0,0,NA,NA
"050US40121","40121",14,11,6,78.57,42.86,20.1,40.2
"050US40123","40123",11,0,0,0,0,73.95,147.9
"050US40125","40125",20,0,0,0,0,42.25,84.51
"050US40127","40127",4,0,0,0,0,59.2,118.4
"050US40129","40129",1,0,0,0,0,NA,NA
"050US40131","40131",28,0,0,0,0,NA,NA
"050US40133","40133",9,0,0,0,0,59.92,119.83
"050US40135","40135",12,0,0,0,0,79.36,158.72
"050US40137","40137",11,0,0,0,0,82.43,164.86
"050US40139","40139",6,0,0,0,0,NA,NA
"050US40141","40141",5,0,0,0,0,NA,NA
"050US40143","40143",208,0,0,0,0,NA,NA
"050US40145","40145",25,0,0,0,0,NA,NA
"050US40147","40147",14,0,0,0,0,NA,NA
"050US40149","40149",4,0,0,0,0,88.02,176.03
"050US40151","40151",4,0,0,0,0,NA,NA
"050US40153","40153",5,0,0,0,0,NA,NA
"050US41001","41001",6,0,0,0,0,NA,NA
"050US41003","41003",22,0,0,0,0,85.98,171.95
"050US41005","41005",87,75,41,86.21,47.13,17.88,35.76
"050US41007","41007",11,0,0,0,0,84.84,169.69
"050US41009","41009",11,0,0,0,0,57.32,114.64
"050US41011","41011",21,0,0,0,0,NA,NA
"050US41013","41013",7,0,0,0,0,NA,NA
"050US41015","41015",7,0,0,0,0,NA,NA
"050US41017","41017",45,0,0,0,0,NA,NA
"050US41019","41019",29,0,0,0,0,NA,NA
"050US41021","41021",1,0,0,0,0,NA,NA
"050US41023","41023",3,0,0,0,0,NA,NA
"050US41025","41025",3,0,0,0,0,NA,NA
"050US41027","41027",6,0,0,0,0,69.94,139.88
"050US41029","41029",52,0,0,0,0,NA,NA
"050US41031","41031",8,0,0,0,0,NA,NA
"050US41033","41033",22,0,0,0,0,NA,NA
"050US41035","41035",22,0,0,0,0,NA,NA
"050US41037","41037",2,0,0,0,0,NA,NA
"050US41039","41039",92,0,0,0,0,NA,NA
"050US41041","41041",18,0,0,0,0,NA,NA
"050US41043","41043",28,0,0,0,0,76.51,153.01
"050US41045","41045",8,0,0,0,0,NA,NA
"050US41047","41047",65,1,0,1.54,0,50.89,101.78
"050US41049","41049",3,0,0,0,0,NA,NA
"050US41051","41051",197,196,121,99.49,61.42,14.64,29.28
"050US41053","41053",16,0,0,0,0,63.52,127.05
"050US41055","41055",1,0,0,0,0,NA,NA
"050US41057","41057",10,0,0,0,0,83.74,167.48
"050US41059","41059",18,0,0,0,0,NA,NA
"050US41061","41061",8,0,0,0,0,NA,NA
"050US41063","41063",3,0,0,0,0,NA,NA
"050US41065","41065",8,0,0,0,0,85.5,171
"050US41067","41067",134,114,2,85.07,1.49,24.08,48.16
"050US41069","41069",1,0,0,0,0,NA,NA
"050US41071","41071",19,0,0,0,0,50.24,100.49
"050US42001","42001",27,0,0,0,0,54.69,109.38
"050US42003","42003",394,0,0,0,0,84.64,169.27
"050US42005","42005",19,0,0,0,0,86.64,173.28
"050US42007","42007",53,0,0,0,0,66.13,132.26
"050US42009","42009",12,0,0,0,0,NA,NA
"050US42011","42011",107,81,16,75.7,14.95,23.36,46.72
"050US42013","42013",38,0,0,0,0,NA,NA
"050US42015","42015",15,0,0,0,0,NA,NA
"050US42017","42017",147,29,0,19.73,0,39.86,79.72
"050US42019","42019",47,0,0,0,0,71.87,143.73
"050US42021","42021",42,0,0,0,0,NA,NA
"050US42023","42023",2,0,0,0,0,NA,NA
"050US42025","42025",17,0,0,0,0,78.26,156.52
"050US42027","42027",41,0,0,0,0,NA,NA
"050US42029","42029",124,0,0,0,0,45.59,91.19
"050US42031","42031",13,0,0,0,0,80.89,161.78
"050US42033","42033",20,0,0,0,0,NA,NA
"050US42035","42035",10,0,0,0,0,NA,NA
"050US42037","42037",16,0,0,0,0,88.13,176.26
"050US42039","42039",23,0,0,0,0,66.96,133.91
"050US42041","42041",55,0,0,0,0,69.67,139.34
"050US42043","42043",67,0,0,0,0,60.03,120.05
"050US42045","42045",152,109,0,71.71,0,27.94,55.89
"050US42047","42047",9,0,0,0,0,NA,NA
"050US42049","42049",73,0,0,0,0,64.53,129.07
"050US42051","42051",36,0,0,0,0,NA,NA
"050US42053","42053",2,0,0,0,0,NA,NA
"050US42055","42055",33,0,0,0,0,65.32,130.64
"050US42057","42057",3,0,0,0,0,75.33,150.66
"050US42059","42059",10,0,0,0,0,NA,NA
"050US42061","42061",13,0,0,0,0,NA,NA
"050US42063","42063",24,0,0,0,0,NA,NA
"050US42065","42065",13,0,0,0,0,89.88,179.77
"050US42067","42067",6,0,0,0,0,NA,NA
"050US42069","42069",60,0,0,0,0,NA,NA
"050US42071","42071",116,21,4,18.1,3.45,36.08,72.16
"050US42073","42073",28,0,0,0,0,43.63,87.25
"050US42075","42075",33,13,0,39.39,0,33,66
"050US42077","42077",81,0,0,0,0,55.09,110.18
"050US42079","42079",101,0,0,0,0,80.46,160.91
"050US42081","42081",32,0,0,0,0,NA,NA
"050US42083","42083",12,0,0,0,0,NA,NA
"050US42085","42085",35,15,0,42.86,0,35.28,70.56
"050US42087","42087",13,0,0,0,0,NA,NA
"050US42089","42089",51,0,0,0,0,75.18,150.36
"050US42091","42091",219,66,0,30.14,0,35.78,71.56
"050US42093","42093",4,0,0,0,0,NA,NA
"050US42095","42095",74,0,0,0,0,65.85,131.7
"050US42097","42097",25,0,0,0,0,78.95,157.9
"050US42099","42099",10,0,0,0,0,81.85,163.71
"050US42101","42101",408,408,168,100,41.18,16.44,32.88
"050US42103","42103",25,0,0,0,0,81.89,163.77
"050US42105","42105",7,0,0,0,0,NA,NA
"050US42107","42107",42,0,0,0,0,55.9,111.8
"050US42109","42109",8,0,0,0,0,NA,NA
"050US42111","42111",24,0,0,0,0,NA,NA
"050US42113","42113",4,0,0,0,0,NA,NA
"050US42115","42115",12,0,0,0,0,NA,NA
"050US42117","42117",10,0,0,0,0,NA,NA
"050US42119","42119",11,0,0,0,0,NA,NA
"050US42121","42121",17,0,0,0,0,71.01,142.02
"050US42123","42123",13,0,0,0,0,NA,NA
"050US42125","42125",62,0,0,0,0,80.98,161.97
"050US42127","42127",17,0,0,0,0,NA,NA
"050US42129","42129",113,0,0,0,0,NA,NA
"050US42131","42131",7,0,0,0,0,NA,NA
"050US42133","42133",108,3,0,2.78,0,48.8,97.6
"050US44001","44001",11,11,4,100,36.36,16.54,33.09
"050US44003","44003",39,38,19,97.44,48.72,15.99,31.99
"050US44005","44005",23,4,0,17.39,0,35.95,71.9
"050US44007","44007",145,143,116,98.62,80,9.01,18.02
"050US44009","44009",29,7,0,24.14,0,36.96,73.92
"050US45001","45001",7,1,0,14.29,0,44.21,88.41
"050US45003","45003",43,0,0,0,0,89.28,178.56
"050US45005","45005",3,0,0,0,0,NA,NA
"050US45007","45007",51,1,0,1.96,0,52.61,105.21
"050US45009","45009",6,0,0,0,0,NA,NA
"050US45011","45011",8,0,0,0,0,NA,NA
"050US45013","45013",42,0,0,0,0,NA,NA
"050US45015","45015",48,0,0,0,0,NA,NA
"050US45017","45017",4,0,0,0,0,NA,NA
"050US45019","45019",98,0,0,0,0,NA,NA
"050US45021","45021",16,0,0,0,0,60.65,121.3
"050US45023","45023",11,0,0,0,0,43.6,87.19
"050US45025","45025",14,0,0,0,0,72.84,145.68
"050US45027","45027",12,0,0,0,0,NA,NA
"050US45029","45029",13,0,0,0,0,NA,NA
"050US45031","45031",19,0,0,0,0,89.78,179.56
"050US45033","45033",9,0,0,0,0,NA,NA
"050US45035","45035",31,0,0,0,0,NA,NA
"050US45037","45037",7,0,0,0,0,84.08,168.15
"050US45039","45039",8,0,0,0,0,67.95,135.89
"050US45041","45041",36,0,0,0,0,NA,NA
"050US45043","45043",20,0,0,0,0,NA,NA
"050US45045","45045",123,0,0,0,0,81.68,163.36
"050US45047","45047",18,0,0,0,0,62.41,124.82
"050US45049","45049",7,0,0,0,0,NA,NA
"050US45051","45051",77,0,0,0,0,NA,NA
"050US45053","45053",6,0,0,0,0,NA,NA
"050US45055","45055",18,0,0,0,0,80.15,160.3
"050US45057","45057",22,10,4,45.45,18.18,31.51,63.02
"050US45059","45059",20,0,0,0,0,83.46,166.93
"050US45061","45061",9,0,0,0,0,NA,NA
"050US45063","45063",92,0,0,0,0,86.27,172.54
"050US45065","45065",3,0,0,0,0,56.16,112.31
"050US45067","45067",8,0,0,0,0,NA,NA
"050US45069","45069",8,0,0,0,0,87.93,175.86
"050US45071","45071",10,0,0,0,0,NA,NA
"050US45073","45073",20,0,0,0,0,65.16,130.32
"050US45075","45075",39,0,0,0,0,NA,NA
"050US45077","45077",37,0,0,0,0,75.58,151.16
"050US45079","45079",98,0,0,0,0,77.91,155.82
"050US45081","45081",6,0,0,0,0,NA,NA
"050US45083","45083",87,0,0,0,0,79.58,159.16
"050US45085","45085",26,0,0,0,0,NA,NA
"050US45087","45087",10,0,0,0,0,76.14,152.28
"050US45089","45089",12,0,0,0,0,NA,NA
"050US45091","45091",55,42,7,76.36,12.73,24.01,48.03
"050US46003","46003",1,0,0,0,0,NA,NA
"050US46005","46005",6,0,0,0,0,NA,NA
"050US46007","46007",2,0,0,0,0,NA,NA
"050US46009","46009",2,0,0,0,0,NA,NA
"050US46011","46011",7,0,0,0,0,NA,NA
"050US46013","46013",8,0,0,0,0,NA,NA
"050US46015","46015",2,0,0,0,0,NA,NA
"050US46017","46017",1,0,0,0,0,NA,NA
"050US46019","46019",3,0,0,0,0,NA,NA
"050US46021","46021",1,0,0,0,0,NA,NA
"050US46023","46023",3,0,0,0,0,NA,NA
"050US46025","46025",1,0,0,0,0,NA,NA
"050US46027","46027",3,0,0,0,0,38.87,77.74
"050US46029","46029",8,0,0,0,0,NA,NA
"050US46031","46031",2,0,0,0,0,NA,NA
"050US46033","46033",2,0,0,0,0,37.71,75.42
"050US46035","46035",5,0,0,0,0,NA,NA
"050US46037","46037",3,0,0,0,0,NA,NA
"050US46039","46039",2,0,0,0,0,NA,NA
"050US46041","46041",2,0,0,0,0,NA,NA
"050US46043","46043",1,0,0,0,0,NA,NA
"050US46045","46045",2,0,0,0,0,NA,NA
"050US46047","46047",2,1,1,50,50,0,0
"050US46049","46049",1,0,0,0,0,NA,NA
"050US46051","46051",2,0,0,0,0,NA,NA
"050US46053","46053",2,0,0,0,0,NA,NA
"050US46055","46055",1,0,0,0,0,NA,NA
"050US46057","46057",2,0,0,0,0,NA,NA
"050US46059","46059",2,0,0,0,0,NA,NA
"050US46061","46061",1,0,0,0,0,NA,NA
"050US46063","46063",1,0,0,0,0,NA,NA
"050US46065","46065",4,0,0,0,0,NA,NA
"050US46067","46067",3,0,0,0,0,NA,NA
"050US46069","46069",1,0,0,0,0,NA,NA
"050US46071","46071",2,0,0,0,0,NA,NA
"050US46073","46073",1,0,0,0,0,NA,NA
"050US46075","46075",1,0,0,0,0,NA,NA
"050US46077","46077",2,0,0,0,0,NA,NA
"050US46079","46079",4,0,0,0,0,NA,NA
"050US46081","46081",8,0,0,0,0,NA,NA
"050US46083","46083",13,0,0,0,0,64.67,129.33
"050US46085","46085",2,0,0,0,0,NA,NA
"050US46087","46087",2,0,0,0,0,NA,NA
"050US46089","46089",1,0,0,0,0,NA,NA
"050US46091","46091",1,0,0,0,0,NA,NA
"050US46093","46093",7,0,0,0,0,79.74,159.47
"050US46095","46095",1,0,0,0,0,NA,NA
"050US46097","46097",1,0,0,0,0,NA,NA
"050US46099","46099",47,0,0,0,0,70.91,141.81
"050US46101","46101",2,0,0,0,0,NA,NA
"050US46102","46102",3,0,0,0,0,NA,NA
"050US46103","46103",25,0,0,0,0,60.02,120.03
"050US46105","46105",1,0,0,0,0,NA,NA
"050US46107","46107",1,0,0,0,0,NA,NA
"050US46109","46109",4,0,0,0,0,NA,NA
"050US46111","46111",1,0,0,0,0,NA,NA
"050US46115","46115",3,0,0,0,0,NA,NA
"050US46117","46117",1,0,0,0,0,NA,NA
"050US46119","46119",1,0,0,0,0,NA,NA
"050US46121","46121",2,0,0,0,0,NA,NA
"050US46123","46123",2,0,0,0,0,NA,NA
"050US46125","46125",2,0,0,0,0,80.16,160.31
"050US46127","46127",4,3,1,75,25,24.33,48.66
"050US46129","46129",2,0,0,0,0,NA,NA
"050US46135","46135",5,0,0,0,0,61.01,122.02
"050US46137","46137",1,0,0,0,0,NA,NA
"050US47001","47001",20,0,0,0,0,NA,NA
"050US47003","47003",10,0,0,0,0,44.54,89.08
"050US47005","47005",5,0,0,0,0,71.1,142.2
"050US47007","47007",4,0,0,0,0,60.48,120.96
"050US47009","47009",31,0,0,0,0,NA,NA
"050US47011","47011",25,0,0,0,0,39.69,79.37
"050US47013","47013",13,0,0,0,0,NA,NA
"050US47015","47015",4,0,0,0,0,89.72,179.44
"050US47017","47017",9,0,0,0,0,85.23,170.46
"050US47019","47019",18,0,0,0,0,NA,NA
"050US47021","47021",9,3,0,33.33,0,34.76,69.51
"050US47023","47023",5,0,0,0,0,88.55,177.1
"050US47025","47025",9,0,0,0,0,NA,NA
"050US47027","47027",2,0,0,0,0,NA,NA
"050US47029","47029",9,0,0,0,0,NA,NA
"050US47031","47031",17,0,0,0,0,75.12,150.23
"050US47033","47033",5,0,0,0,0,78.67,157.33
"050US47035","47035",17,0,0,0,0,86.65,173.31
"050US47037","47037",174,168,134,96.55,77.01,11.7,23.4
"050US47039","47039",5,0,0,0,0,74.9,149.8
"050US47041","47041",5,0,0,0,0,NA,NA
"050US47043","47043",11,11,5,100,45.45,12.83,25.66
"050US47045","47045",10,0,0,0,0,83.99,167.99
"050US47047","47047",11,3,0,27.27,0,36.24,72.49
"050US47049","47049",5,0,0,0,0,NA,NA
"050US47051","47051",10,0,0,0,0,73.12,146.25
"050US47053","47053",17,0,0,0,0,84.75,169.49
"050US47055","47055",9,0,0,0,0,79.5,159.01
"050US47057","47057",6,0,0,0,0,NA,NA
"050US47059","47059",17,0,0,0,0,NA,NA
"050US47061","47061",4,0,0,0,0,58.66,117.32
"050US47063","47063",12,0,0,0,0,NA,NA
"050US47065","47065",87,82,52,94.25,59.77,14.45,28.9
"050US47067","47067",2,0,0,0,0,NA,NA
"050US47069","47069",6,0,0,0,0,69.23,138.47
"050US47071","47071",8,0,0,0,0,NA,NA
"050US47073","47073",13,0,0,0,0,NA,NA
"050US47075","47075",6,0,0,0,0,57.31,114.63
"050US47077","47077",7,0,0,0,0,83.04,166.08
"050US47079","47079",12,0,0,0,0,84.85,169.7
"050US47081","47081",7,1,0,14.29,0,41.02,82.04
"050US47083","47083",3,1,0,33.33,0,42.79,85.59
"050US47085","47085",5,0,0,0,0,48.03,96.06
"050US47087","47087",4,0,0,0,0,NA,NA
"050US47089","47089",12,0,0,0,0,NA,NA
"050US47091","47091",5,0,0,0,0,NA,NA
"050US47093","47093",121,0,0,0,0,NA,NA
"050US47095","47095",2,0,0,0,0,NA,NA
"050US47097","47097",9,0,0,0,0,66.81,133.62
"050US47099","47099",11,0,0,0,0,79.21,158.42
"050US47101","47101",2,0,0,0,0,78.99,157.98
"050US47103","47103",9,0,0,0,0,78.05,156.1
"050US47105","47105",14,0,0,0,0,83.69,167.37
"050US47107","47107",14,0,0,0,0,63.19,126.39
"050US47109","47109",8,0,0,0,0,NA,NA
"050US47111","47111",5,0,0,0,0,NA,NA
"050US47113","47113",28,0,0,0,0,74.03,148.06
"050US47115","47115",7,1,0,14.29,0,36.51,73.01
"050US47117","47117",6,0,0,0,0,53.99,107.98
"050US47119","47119",21,0,0,0,0,49.19,98.38
"050US47121","47121",3,0,0,0,0,60.48,120.96
"050US47123","47123",12,0,0,0,0,80.85,161.71
"050US47125","47125",46,1,0,2.17,0,45.01,90.02
"050US47127","47127",2,0,0,0,0,NA,NA
"050US47129","47129",5,0,0,0,0,NA,NA
"050US47131","47131",10,0,0,0,0,NA,NA
"050US47133","47133",8,0,0,0,0,NA,NA
"050US47135","47135",3,0,0,0,0,73.57,147.15
"050US47137","47137",2,0,0,0,0,84.12,168.24
"050US47139","47139",6,0,0,0,0,67.27,134.54
"050US47141","47141",18,0,0,0,0,NA,NA
"050US47143","47143",6,0,0,0,0,47.98,95.97
"050US47145","47145",16,0,0,0,0,83,165.99
"050US47147","47147",15,0,0,0,0,60.11,120.23
"050US47149","47149",64,58,35,90.62,54.69,14.6,29.2
"050US47151","47151",6,0,0,0,0,80.68,161.35
"050US47153","47153",4,0,0,0,0,42.7,85.41
"050US47155","47155",27,0,0,0,0,NA,NA
"050US47157","47157",249,247,197,99.2,79.12,10.35,20.69
"050US47159","47159",5,0,0,0,0,87.58,175.16
"050US47161","47161",6,0,0,0,0,70.31,140.62
"050US47163","47163",40,0,0,0,0,NA,NA
"050US47165","47165",43,0,0,0,0,66.53,133.06
"050US47167","47167",13,0,0,0,0,41.09,82.19
"050US47169","47169",2,0,0,0,0,NA,NA
"050US47171","47171",4,0,0,0,0,NA,NA
"050US47173","47173",5,0,0,0,0,NA,NA
"050US47175","47175",2,0,0,0,0,68.46,136.91
"050US47177","47177",10,0,0,0,0,83.18,166.36
"050US47179","47179",32,0,0,0,0,NA,NA
"050US47181","47181",4,0,0,0,0,NA,NA
"050US47183","47183",11,0,0,0,0,NA,NA
"050US47185","47185",6,0,0,0,0,83.77,167.55
"050US47187","47187",46,37,2,80.43,4.35,24.03,48.05
"050US47189","47189",28,7,0,25,0,51.86,103.71
"050US48001","48001",12,0,0,0,0,NA,NA
"050US48003","48003",4,0,0,0,0,51.03,102.05
"050US48005","48005",21,0,0,0,0,NA,NA
"050US48007","48007",10,0,0,0,0,NA,NA
"050US48009","48009",3,0,0,0,0,NA,NA
"050US48011","48011",1,0,0,0,0,44.01,88.02
"050US48013","48013",13,0,0,0,0,81.05,162.09
"050US48015","48015",8,1,0,12.5,0,49.1,98.2
"050US48017","48017",2,0,0,0,0,NA,NA
"050US48019","48019",7,7,1,100,14.29,19.85,39.71
"050US48021","48021",21,0,0,0,0,77.04,154.08
"050US48023","48023",2,0,0,0,0,NA,NA
"050US48025","48025",9,0,0,0,0,NA,NA
"050US48027","48027",87,0,0,0,0,50.74,101.47
"050US48029","48029",375,0,0,0,0,50.75,101.5
"050US48031","48031",4,2,0,50,0,28.24,56.48
"050US48033","48033",1,0,0,0,0,84.91,169.82
"050US48035","48035",7,1,0,14.29,0,47.14,94.27
"050US48037","48037",26,0,0,0,0,NA,NA
"050US48039","48039",77,42,1,54.55,1.3,37.47,74.94
"050US48041","48041",63,0,0,0,0,83.99,167.98
"050US48043","48043",3,0,0,0,0,NA,NA
"050US48045","48045",1,0,0,0,0,89.95,179.9
"050US48047","48047",2,0,0,0,0,NA,NA
"050US48049","48049",13,0,0,0,0,NA,NA
"050US48051","48051",7,0,0,0,0,NA,NA
"050US48053","48053",15,0,0,0,0,60.15,120.31
"050US48055","48055",11,0,0,0,0,52.58,105.16
"050US48057","48057",7,0,0,0,0,NA,NA
"050US48059","48059",3,2,0,66.67,0,26.51,53.03
"050US48061","48061",121,0,0,0,0,NA,NA
"050US48063","48063",3,0,0,0,0,NA,NA
"050US48065","48065",2,0,0,0,0,43.48,86.96
"050US48067","48067",9,0,0,0,0,NA,NA
"050US48069","48069",3,0,0,0,0,NA,NA
"050US48071","48071",7,3,0,42.86,0,38.47,76.93
"050US48073","48073",14,0,0,0,0,NA,NA
"050US48075","48075",2,0,0,0,0,NA,NA
"050US48077","48077",3,0,0,0,0,NA,NA
"050US48079","48079",1,0,0,0,0,NA,NA
"050US48081","48081",2,0,0,0,0,NA,NA
"050US48083","48083",3,0,0,0,0,NA,NA
"050US48085","48085",220,135,0,61.36,0,29.17,58.34
"050US48087","48087",1,0,0,0,0,NA,NA
"050US48089","48089",5,1,0,20,0,46.09,92.18
"050US48091","48091",33,12,3,36.36,9.09,32.16,64.32
"050US48093","48093",5,0,0,0,0,85.19,170.39
"050US48095","48095",1,0,0,0,0,NA,NA
"050US48097","48097",9,0,0,0,0,65.13,130.26
"050US48099","48099",19,0,0,0,0,59.87,119.74
"050US48101","48101",1,0,0,0,0,NA,NA
"050US48103","48103",1,0,0,0,0,63.54,127.08
"050US48105","48105",1,0,0,0,0,NA,NA
"050US48107","48107",3,0,0,0,0,NA,NA
"050US48109","48109",1,0,0,0,0,NA,NA
"050US48111","48111",2,0,0,0,0,78.67,157.34
"050US48113","48113",645,628,255,97.36,39.53,16.88,33.77
"050US48115","48115",4,0,0,0,0,50.63,101.26
"050US48117","48117",4,0,0,0,0,46.8,93.59
"050US48119","48119",2,0,0,0,0,89.3,178.6
"050US48121","48121",193,119,0,61.66,0,27.16,54.33
"050US48123","48123",6,0,0,0,0,NA,NA
"050US48125","48125",1,0,0,0,0,NA,NA
"050US48127","48127",3,0,0,0,0,NA,NA
"050US48129","48129",2,0,0,0,0,62.38,124.75
"050US48131","48131",3,0,0,0,0,NA,NA
"050US48133","48133",7,0,0,0,0,57.27,114.54
"050US48135","48135",33,26,0,78.79,0,26.78,53.56
"050US48137","48137",1,0,0,0,0,NA,NA
"050US48139","48139",36,1,0,2.78,0,38.93,77.87
"050US48141","48141",188,2,0,1.06,0,51.43,102.85
"050US48143","48143",12,0,0,0,0,88.12,176.24
"050US48145","48145",6,1,0,16.67,0,33.06,66.12
"050US48147","48147",9,0,0,0,0,74.78,149.55
"050US48149","48149",9,0,0,0,0,70.26,140.51
"050US48151","48151",2,0,0,0,0,64.29,128.58
"050US48153","48153",2,0,0,0,0,NA,NA
"050US48155","48155",1,0,0,0,0,NA,NA
"050US48157","48157",133,28,0,21.05,0,34.32,68.64
"050US48159","48159",4,0,0,0,0,NA,NA
"050US48161","48161",8,0,0,0,0,81.76,163.53
"050US48163","48163",6,0,0,0,0,87.94,175.88
"050US48165","48165",4,0,0,0,0,77.25,154.5
"050US48167","48167",102,94,48,92.16,47.06,16.63,33.26
"050US48169","48169",3,0,0,0,0,NA,NA
"050US48171","48171",7,0,0,0,0,57.7,115.41
"050US48173","48173",1,0,0,0,0,82.51,165.02
"050US48175","48175",2,0,0,0,0,NA,NA
"050US48177","48177",6,0,0,0,0,73.69,147.38
"050US48179","48179",7,0,0,0,0,59.17,118.33
"050US48181","48181",30,0,0,0,0,66.75,133.51
"050US48183","48183",30,0,0,0,0,NA,NA
"050US48185","48185",8,0,0,0,0,70.03,140.06
"050US48187","48187",41,0,0,0,0,49.91,99.83
"050US48189","48189",9,0,0,0,0,68.74,137.48
"050US48191","48191",1,0,0,0,0,NA,NA
"050US48193","48193",3,0,0,0,0,76.82,153.63
"050US48195","48195",2,0,0,0,0,NA,NA
"050US48197","48197",1,0,0,0,0,NA,NA
"050US48199","48199",13,0,0,0,0,86.16,172.32
"050US48201","48201",1115,1026,420,92.02,37.67,18.24,36.47
"050US48203","48203",16,1,0,6.25,0,30.59,61.17
"050US48205","48205",1,0,0,0,0,75.64,151.28
"050US48207","48207",2,0,0,0,0,68.28,136.55
"050US48209","48209",46,11,0,23.91,0,37.62,75.24
"050US48211","48211",1,0,0,0,0,NA,NA
"050US48213","48213",28,0,0,0,0,75.26,150.53
"050US48215","48215",212,0,0,0,0,NA,NA
"050US48217","48217",12,0,0,0,0,69.06,138.13
"050US48219","48219",7,0,0,0,0,NA,NA
"050US48221","48221",14,0,0,0,0,65.96,131.91
"050US48223","48223",10,0,0,0,0,80.93,161.86
"050US48225","48225",8,0,0,0,0,NA,NA
