HEROP_ID,RxMinDis
140US26007000200,5.939109217
140US26007000400,1.195549875
140US26007000500,0.604444013
140US26011970100,5.945032264
140US26091060500,6.009548872
140US26091060100,5.310007982
140US26091062000,7.988528167
140US26091061200,5.318477658
140US26091060800,0.400854548
140US26119910200,14.81200452
140US26125161300,0.489387528
140US26125162000,0.199682414
140US26125162500,1.280983323
140US26125158100,0.891704071
140US26031960100,7.725433595
140US26125126200,3.427846203
140US26125154000,0.527701578
140US26125197000,1.137733856
140US26031960300,2.585584393
140US26035000300,10.01587031
140US26035000400,5.92646414
140US26051000700,0.725772641
140US26051000900,11.48919135
140US26143970700,5.207710618
140US26093711000,7.253904804
140US26093742900,1.827845463
140US26093743600,5.05192164
140US26093744900,2.331833881
140US26093743900,2.666986743
140US26093740500,1.222099135
140US26093733100,2.530195684
140US26093732100,5.045773286
140US26093740800,1.159007953
140US26093740200,4.271407851
140US26021001600,4.114069268
140US26021001700,4.856641905
140US26021020600,0.560013571
140US26021020400,2.908830371
140US26021021400,2.58092909
140US26021010500,6.268197289
140US26021001800,4.741303514
140US26021000600,0.698216669
140US26021010600,3.152215117
140US26137950600,7.705478131
140US26137950200,3.278492935
140US26005030901,4.729883766
140US26005030703,3.41667805
140US26005031900,1.130520495
140US26005032000,3.317865672
140US26005030702,5.692699365
140US26023950800,7.276354491
140US26023951000,7.683928334
140US26023951200,3.694841914
140US26149041500,8.554824557
140US26149041000,8.989820771
140US26149041400,1.185870381
140US26149040400,2.581994185
140US26159010500,1.53627033
140US26081014803,3.598068272
140US26081000200,1.01747061
140US26081000500,0.50645571
140US26081000700,0.499302111
140US26081001200,0.558589219
140US26081001400,0.510791862
140US26081011002,2.043064815
140US26081001600,0.198747884
140US26081010101,6.178948545
140US26081011301,1.181665028
140US26081011302,1.122275061
140US26081010301,6.272253899
140US26081011803,1.422496194
140US26081012800,0.761957765
140US26081012901,0.62762821
140US26081011901,2.144166797
140US26081011401,5.12250212
140US26081011702,1.993488045
140US26081013801,1.400243833
140US26081011405,2.891191884
140US26081002000,0.422503707
140US26081002400,0.275947045
140US26081002900,0.422092718
140US26081003100,0.956349916
140US26081003400,0.75392916
140US26081003900,0.758880361
140US26081012604,2.086055692
140US26081013000,2.03261619
140US26081012202,2.063150377
140US26081010200,1.049507591
140US26037010400,5.586489062
140US26117970900,6.510422713
140US26117970100,6.798845934
140US26117970800,2.046348903
140US26117971200,1.474464744
140US26117971300,1.73698553
140US26105950200,8.815000759
140US26105950300,3.179334968
140US26121003500,5.111475544
140US26121004000,4.707285458
140US26121003300,8.385446911
140US26121001800,2.42637402
140US26121004200,0.492346351
140US26121000300,0.4168399
140US26121000800,1.659979668
140US26121001902,0.247477303
140US26121001402,1.092704422
140US26121002200,0.721529006
140US26123970900,8.663840032
140US26123971200,4.160444725
140US26123971000,7.877020774
140US26003000100,21.87641907
140US26057000200,3.253448616
140US26043950200,10.81365585
140US26043950700,2.011251516
140US26057000900,8.062180291
140US26057000800,5.505228168
140US26059050600,8.416715811
140US26059051100,10.47578047
140US26059050900,4.057516712
140US26059050300,7.6519016
140US26077001801,0.811491516
140US26077001502,0.875248982
140US26077003500,0.463510789
140US26077002004,0.941362296
140US26077002801,3.096118675
140US26077003002,3.45057175
140US26077002005,0.822082021
140US26061000400,6.515436168
140US26019000300,4.759165661
140US26019000500,7.883028875
140US26009960100,5.37298439
140US26101000700,2.394545874
140US26101000800,1.282480513
140US26065000700,0.313776786
140US26065001200,0.624004217
140US26065006700,0.794107522
140US26065003200,1.701629773
140US26065003400,0.646710553
140US26065005900,2.247362498
140US26065006302,0.905293181
140US26065005700,1.759960383
140US26065005401,0.539807421
140US26065003801,0.70274702
140US26065004301,0.380555754
140US26075006600,9.269826987
140US26077006601,3.215446397
140US26077006701,3.161409643
140US26165380500,0.377584645
140US26075006401,4.857703332
140US26077002802,3.525374766
140US26077001100,0.266749252
140US26077005502,1.008519917
140US26077005501,0.785197347
140US26165380300,9.25607506
140US26075006900,1.300312797
140US26075000600,0.810457207
140US26075001200,1.475850971
140US26075006500,6.466053413
140US26127010300,3.940926773
140US26127010600,6.070916508
140US26133970200,11.47284047
140US26067031200,3.930098312
140US26139020100,5.731369267
140US26139020600,1.097850972
140US26139021605,2.288230618
140US26139021000,0.233978946
140US26139025700,0.523266142
140US26139022900,0.295269059
140US26139020501,1.502601802
140US26139023200,0.832981892
140US26061000500,3.207565837
140US26061000600,0.988605124
140US26061000200,10.89037146
140US26061001000,16.8684171
140US26151971000,4.510228255
140US26151970100,7.325688152
140US26151970300,9.50449877
140US26103001600,4.169518871
140US26109960500,3.856598054
140US26161448000,3.233032987
140US26161414000,1.248645251
140US26161464000,4.39406669
140US26161412000,0.453437384
140US26161410300,0.665808274
140US26161411000,0.542914298
140US26161412700,1.180715059
140US26161410500,1.160655434
140US26161412100,0.313014238
140US26015010500,4.668652589
140US26161414200,0.942559616
140US26161416200,1.551806876
140US26161420000,3.695273727
140US26161432000,8.645656717
140US26103000200,0.279678837
140US26103001900,0.186295744
140US26103002000,1.19421076
140US26103000400,0.491340554
140US26103000600,1.508490505
140US26161444000,5.170134433
140US26161402700,0.607785678
140US26161407400,1.224028802
140US26161404200,0.389962401
140US26161404400,0.612481895
140US26161405300,0.773740515
140US26103001500,6.048640571
140US26073940300,1.547810224
140US26073000200,4.548521662
140US26073940200,5.225144144
140US26073000300,8.881823715
140US26029001000,1.300453863
140US26143971100,8.608817544
140US26089970300,17.22447693
140US26113960400,11.21979512
140US26041970300,17.54562612
140US26041971100,0.70854587
140US26029000900,6.323852346
140US26029001300,8.176354851
140US26029001500,0.389494852
140US26029000400,4.469294949
140US26029000200,8.817008242
140US26041970200,19.3264415
140US26141950100,13.90467572
140US26141950400,17.87233702
140US26141950300,9.871398803
140US26053950200,9.635501045
140US26001970100,5.516408097
140US26001970400,5.241750903
140US26033970100,9.288380936
140US26033970300,0.525189283
140US26033970500,2.825903925
140US26097950300,6.637082204
140US26095960200,20.92427136
140US26027001500,2.872146627
140US26027001100,3.74996786
140US26027001000,7.674052769
140US26025002200,4.105290796
140US26025003200,1.153089636
140US26025000500,0.243175326
140US26025000800,0.125774403
140US26025001500,1.161141176
140US26025001900,1.839743731
140US26025002400,3.088877549
140US26025002000,3.078530285
140US26025002900,8.119678331
140US26133970502,4.792961584
140US26087337500,0.352798774
140US26017285202,4.193281047
140US26159011900,2.53210734
140US26141950600,15.05792229
140US26161406000,1.300637518
140US26161410800,0.374300413
140US26161446400,0.272224745
140US26161415200,0.906289125
140US26045021401,1.802138718
140US26079950602,9.856076205
140US26015010401,4.482343465
140US26065006600,0.073991132
140US26065980200,0.849106038
140US26163985300,0.789942791
140US26163501200,0.830565587
140US26163521400,0.336846287
140US26163520400,0.443745977
140US26163526000,0.829531901
140US26005030200,3.398689781
140US26125141200,0.865334392
140US26077000202,0.853165679
140US26125134800,0.424550933
140US26125140700,1.189716992
140US26125136300,0.466971909
140US26125137400,1.210468287
140US26125138301,0.353729633
140US26125196500,0.831648388
140US26043950100,22.83561968
140US26139022108,3.37813808
140US26049013600,0.712011759
140US26051000300,12.29230511
140US26139021201,2.94821285
140US26139021301,6.212426841
140US26139025200,0.941507189
140US26139021801,4.758196782
140US26139022107,3.396519127
140US26085961100,9.457799652
140US26073000100,4.893349934
140US26093724001,2.181850252
140US26125172400,0.134085859
140US26125197400,0.303940341
140US26069000400,0.306562577
140US26093713500,2.297044283
140US26093740300,2.310841128
140US26121001700,1.831152181
140US26103002400,14.03279057
140US26071000100,32.32595685
140US26125121700,1.975857793
140US26125130300,2.257511051
140US26071000400,29.31719802
140US26125132100,1.992558541
140US26115832400,2.077572485
140US26115831800,2.11428507
140US26065005600,3.066590756
140US26163536200,0.298582932
140US26163556500,0.391418755
140US26163540800,0.226091016
140US26163504400,0.414179351
140US26163564402,1.127494063
140US26163591502,0.572638929
140US26163523200,0.194788925
140US26163550300,0.421536219
140US26163566900,0.925580546
140US26163520800,0.596431164
140US26065004902,0.941089782
140US26065004802,1.384374619
140US26065005501,2.726812096
140US26163523100,0.47883095
140US26163562600,0.793503938
140US26145011901,3.73094403
140US26145012400,5.253446156
140US26055550102,6.308676342
140US26143970401,5.262866517
140US26143971001,4.161836312
140US26143971002,2.108990776
140US26067030401,2.848326755
140US26065980000,1.010076015
140US26031960402,10.45857294
140US26089970201,13.64689203
140US26089970202,10.64042885
140US26089970501,9.094129204
140US26139024402,1.748281395
140US26139021402,4.243512211
140US26139021903,1.664441457
140US26139021904,4.401207701
140US26139021401,1.563374219
140US26139024401,1.870513558
140US26139024901,1.073316311
140US26139024501,2.677565754
140US26121002502,1.253939758
140US26121002501,2.3415582
140US26073000401,0.819818073
140US26075006404,7.745663583
140US26075006102,2.496065495
140US26075006202,4.141724087
140US26075006001,1.494264066
140US26005030802,2.520180689
140US26005031102,1.617342139
140US26005030301,4.455650394
140US26115831202,3.296152355
140US26067030101,8.295707374
140US26145011002,1.420264171
140US26145010404,0.401203399
140US26103002801,1.506449983
140US26021011202,8.346708813
140US26021011302,2.05201222
140US26099222106,0.413511244
140US26099226101,1.066163537
140US26099224001,0.711824006
140US26099224202,0.453593334
140US26099222104,0.563888857
140US26099225402,0.733122594
140US26099980000,0.580282844
140US26099247302,3.045349281
140US26099247201,1.096644309
140US26009960401,3.334762307
140US26035001301,1.823035329
140US26055550802,4.494779947
140US26055550602,3.421768383
140US26055551301,0.501015949
140US26055551303,0.449240363
140US26047970302,3.826698906
140US26047970202,7.918644621
140US26007000101,8.538681322
140US26129950902,13.86381144
140US26027001801,3.268132961
140US26027001802,4.411861438
140US26143971200,1.242174393
140US26015011302,2.896932941
140US26015010601,2.317490577
140US26015010602,3.438607319
140US26159010101,2.731856727
140US26159012001,3.292690672
140US26159012002,3.420203791
140US26159011602,7.14243905
140US26017286101,6.484763059
140US26079950202,3.719229322
140US26079950201,7.144521785
140US26049013205,0.460229009
140US26049011612,1.635852394
140US26049010116,1.61331088
140US26161404600,0.052810141
140US26161420200,4.175972922
140US26161405600,1.090705972
140US26161415800,2.219437435
140US26029000300,7.449547494
140US26029001100,0.687275248
140US26117970600,4.450873785
140US26121003900,4.071010848
140US26121002800,1.374355377
140US26121001000,2.991412363
140US26041970700,9.014335627
140US26139020400,4.767279561
140US26139024300,1.475563128
140US26149040300,1.154224346
140US26159011500,6.800997548
140US26069000900,5.10145564
140US26031960600,5.391544773
140US26005030402,4.614938284
140US26021000900,0.509598814
140US26021011400,6.300235037
140US26021010400,5.438247939
140US26021002000,0.702642042
140US26021020300,2.907425729
140US26021010100,3.828145451
140US26101000900,2.397521049
140US26163982000,1.34295637
140US26163594401,1.147296867
140US26163560202,0.994966463
140US26163589401,1.528611596
140US26077003007,1.780247363
140US26077003005,3.264302481
140US26077003006,3.509925695
140US26077002702,1.999556959
140US26077001508,0.373285549
140US26077002907,0.76841101
140US26077002909,2.612973623
140US26091062100,8.616344304
140US26125139202,0.488928778
140US26125981300,1.047096037
140US26125140303,1.701084487
140US26125981400,1.721763072
140US26125981500,1.864696227
140US26163505700,0.683563731
140US26163547100,1.282542056
140US26067031900,1.690023897
140US26075006804,1.649303035
140US26125181001,0.29070424
140US26125133101,0.412072706
140US26115831000,5.971877453
140US26155031302,6.34311172
140US26157000500,7.397742963
140US26093742500,2.862541431
140US26093743400,4.665500096
140US26093731100,7.671002579
140US26093741100,0.251522997
140US26137950300,0.389920361
140US26055550300,6.377533906
140US26055551000,1.069633664
140US26165380200,3.603425271
140US26045021100,4.602394863
140US26075005100,1.167961603
140US26077001501,1.285184977
140US26077002002,1.599863011
140US26045020101,1.494774566
140US26045021002,0.626833555
140US26045021302,0.380223377
140US26045020700,6.763597947
140US26081004600,0.939391614
140US26081011902,0.901640625
140US26163570100,0.870779532
140US26163501600,0.282534475
140US26163579700,0.895066084
140US26163579800,0.520239275
140US26163534100,0.455240921
140US26163560300,1.023973009
140US26163562500,1.016450865
140US26125145400,0.55389001
140US26125157900,0.524724091
140US26125130600,1.901041388
140US26125130500,0.995976271
140US26163557200,0.478803026
140US26163552000,0.228443337
140US26163550400,0.144716625
140US26163520300,0.171734144
140US26163546000,0.838977532
140US26163545700,0.797404092
140US26163516400,0.446743603
140US26163580100,1.598758144
140US26163514100,0.900887311
140US26099262400,0.605100026
140US26099215500,2.277653823
140US26099250100,0.562984177
140US26099251700,0.282694478
140US26099241000,0.478714317
140US26099245100,1.031859717
140US26129950500,2.015039793
140US26145011702,1.846159089
140US26145012200,5.208719381
140US26145010401,0.5393261
140US26145013000,4.620543192
140US26147633100,2.621756808
140US26147627000,1.377653218
140US26147657100,0.795503903
140US26125154600,1.626950235
140US26125120300,4.320611284
140US26125134400,0.792580864
140US26125190400,3.387536552
140US26125131100,1.878005076
140US26125127100,1.821594514
140US26125171300,0.466831329
140US26125140900,1.235707476
140US26125138302,1.532843093
140US26125183700,0.77987274
140US26099243000,0.81431557
140US26099250900,0.503804834
140US26099225300,1.49128518
140US26099230200,0.899174398
140US26099230602,1.012775263
140US26099982300,0.519480733
140US26099261500,0.545897537
140US26111290600,1.155899763
140US26047970500,5.338993286
140US26049010810,1.798617157
140US26049013002,5.218885834
140US26049013202,0.237589123
140US26049001000,0.832312423
140US26049002200,1.082083253
140US26049012003,1.723070419
140US26125184700,0.749915648
140US26163573800,0.15512901
140US26163581800,0.420020244
140US26163589300,2.505513341
140US26163508100,1.001767317
140US26163507200,0.918352895
140US26163566500,0.334458178
140US26163557300,0.657156599
140US26163539000,0.619289184
140US26163506600,0.775365461
140US26163583500,0.759140141
140US26163567300,1.295421429
140US26163503300,0.593458948
140US26163570200,0.57387093
140US26163572800,0.701649284
140US26163577500,0.32130711
140US26049011211,0.971248525
140US26049011601,1.634982342
140US26049011402,2.149134088
140US26087332500,6.95684878
140US26087339000,1.417759469
140US26115833700,5.058567206
140US26115833500,1.932777935
140US26115833600,3.041792687
140US26105950600,5.839372077
140US26107960800,9.285841225
140US26107960100,9.46607846
140US26117970700,8.577823439
140US26019000400,1.349243776
140US26081001700,0.49625992
140US26081011200,1.059082611
140US26081014200,1.108035806
140US26081002300,1.147744077
140US26035000700,5.688640437
140US26063950700,7.11664518
140US26007000600,3.070973461
140US26125161900,0.891884232
140US26125159000,0.863856992
140US26061000800,2.637860032
140US26125125600,5.211140178
140US26065006500,0.245640653
140US26065004801,0.447780274
140US26115831600,0.273051473
140US26163547000,1.908297772
140US26163535800,0.586244115
140US26163505800,0.950377413
140US26163525900,0.078968651
140US26163522800,0.8164511
140US26163532100,1.044891656
140US26163519200,1.288732514
140US26163590401,4.439325593
140US26163983800,1.05612709
140US26163534800,0.922334632
140US26163505600,0.583431446
140US26163512800,0.577335106
140US26163513800,0.784864057
140US26163983302,1.203725759
140US26163576001,1.124322215
140US26163531501,0.986361118
140US26163586201,1.009849945
140US26163588101,1.408415686
140US26163981901,0.858828266
140US26163986400,3.638633724
140US26125138600,2.561948399
140US26065001703,0.811659086
140US26065000100,1.190539403
140US26065002800,0.681300987
140US26135970201,7.401751606
140US26045021001,0.293942115
140US26053950500,1.176416038
140US26161984000,1.735837869
140US26129950901,10.22409645
140US26049013302,2.653195823
140US26017286102,6.173723999
140US26069000201,4.261822007
140US26001970500,15.91570819
140US26067032100,1.945446971
140US26051000200,10.98810871
140US26075006002,3.470100237
140US26075005601,2.240193516
140US26031960500,7.293790492
140US26139022206,2.097134596
140US26139021304,4.996732313
140US26085961300,14.10926726
140US26101000500,9.415754654
140US26071000300,27.29281025
140US26125145700,1.115712196
140US26125156500,0.990367679
140US26125193400,0.910966251
140US26125133003,0.755629928
140US26091060600,3.13552528
140US26055550402,6.736057041
140US26027001702,8.019901309
140US26133970501,5.675924859
140US26033970700,23.34715607
140US26005031002,7.563620032
140US26161454002,3.638347845
140US26161465002,4.566653919
140US26161980600,0.4922392
140US26161402201,1.334916804
140US26161402601,0.786107027
140US26159010902,5.611956875
140US26081010803,3.299645656
140US26081013803,1.051259195
140US26081014606,0.239365909
140US26081001801,0.913203736
140US26081014504,0.523963184
140US26081011601,3.154738392
140US26081011502,2.046096834
140US26081012610,0.8072736
140US26081012705,0.759676841
140US26081001104,0.5062358
140US26009960501,3.59407244
140US26015010302,1.547360295
140US26099247601,0.781868044
140US26099252100,0.429406005
140US26037010801,1.618040473
140US26161414700,1.015875013
140US26161446200,0.624230988
140US26089970400,4.206366422
140US26163515700,0.309148923
140US26163985400,2.027632578
140US26001970600,8.375681762
140US26113960200,3.475424671
140US26151970900,1.570873423
140US26161404500,0.367732609
140US26015010100,5.658725691
140US26109960100,22.58320051
140US26125197500,0.589126966
140US26139025500,2.141830789
140US26081011406,2.578683925
140US26025004100,0.913267086
140US26025001000,0.91493548
140US26111291601,7.634034414
140US26101000600,3.042743206
140US26125121800,2.029094748
140US26025004000,1.827792376
140US26025003800,1.735415232
140US26075005800,2.564555461
140US26075000900,0.670982447
140US26075006701,7.718547142
140US26075006801,6.425758122
140US26077002201,3.369059555
140US26077000900,0.456215973
140US26077001504,0.570577019
140US26033971100,31.27334259
140US26141950200,2.839427665
140US26025003300,1.453511217
140US26025001700,0.878159088
140US26025002100,0.91729149
140US26027001600,4.018613434
140US26015011401,4.288555933
140US26089970502,8.521838716
140US26121002701,2.415664445
140US26103000700,0.900206757
140US26091061702,2.58031293
140US26065005100,1.478938015
140US26163516700,0.58968109
140US26163588200,1.187566852
140US26107961002,5.521485392
140US26091060302,1.52611066
140US26077001001,0.807597967
140US26125140101,0.687043586
140US26121002702,2.168658854
140US26033970602,7.753966455
140US26115831100,1.837124846
140US26041970900,0.155953365
140US26143970300,5.719533731
140US26143970100,4.189811241
140US26009960502,6.235943833
140US26081012612,0.677507512
140US26161465001,5.688540805
140US26149041101,5.060258103
140US26149040900,5.865162866
140US26159010400,0.449873201
140US26093743300,2.596548983
140US26093722100,4.154884606
140US26161422201,1.943055059
140US26067031302,6.500179438
140US26017280500,0.466656708
140US26017286600,0.692950548
140US26039960300,12.39903856
140US26093744200,2.596540213
140US26017285600,1.173751615
140US26047970100,13.31998303
140US26047970400,2.391398925
140US26049011710,1.18554727
140US26049013113,2.543105335
140US26069000600,7.838288115
140US26163535300,0.581367744
140US26163501000,0.844707667
140US26163560400,1.012705943
140US26049002800,0.272792004
140US26049011010,0.91766437
140US26049010610,2.914840361
140US26049012503,2.876351886
140US26063950500,1.496261166
140US26063951100,0.393562213
140US26155030600,0.041659352
140US26157000600,0.791192363
140US26105950700,14.23242005
140US26117971000,4.159491827
140US26081013400,1.352993766
140US26081014100,0.64519691
140US26081001900,1.048328705
140US26053950800,16.47033397
140US26157000100,2.135296172
140US26157000900,1.585307587
140US26099230901,0.535518061
140US26099224101,0.669078756
140US26099230501,0.376948411
140US26099230902,0.79879476
140US26099223401,0.981438296
140US26081003200,0.824603878
140US26081004000,0.924164638
140US26081011801,2.359346705
140US26011970300,4.707477061
140US26091060401,5.455328658
140US26125160800,0.763859026
140US26125162400,0.466627985
140US26125180100,0.231273956
140US26125197200,0.632483191
140US26099223901,1.054126138
140US26099226102,1.28507729
140US26059051000,6.004592131
140US26037011106,2.406256605
140US26139021501,2.365411999
140US26139021204,0.894347272
140US26163591600,0.93331118
140US26163552100,0.341280286
140US26163551200,0.577312081
140US26163982500,0.507705125
140US26163581101,0.464310156
140US26163983600,0.970160688
140US26163524001,0.321556641
140US26163560201,0.777332179
140US26163599001,0.366967609
140US26163983301,1.442561693
140US26037011002,3.749308085
140US26121001500,1.421822132
140US26065002700,0.596401467
140US26065004500,1.327528022
140US26065003902,0.860354178
140US26163542500,0.379933502
140US26123970700,12.71135407
140US26163514300,0.606007236
140US26099263400,0.575662283
140US26099215000,1.205644206
140US26123970300,6.716489578
140US26163558400,0.796102962
140US26163538900,0.516615505
140US26163573702,0.420804708
140US26125166100,0.804105726
140US26125167300,0.557098825
140US26125175100,0.271289787
140US26125131800,3.766542201
140US26125127000,3.379430541
140US26115830801,0.756869305
140US26099258800,0.740738472
140US26099255600,0.582849982
140US26099255900,0.820154931
140US26099251300,0.269728648
140US26099222500,1.394316345
140US26125141700,1.030204593
140US26125142300,1.203959737
140US26125193000,0.816857625
140US26125184400,0.261438423
140US26135970202,10.93616055
140US26081014809,0.118240106
140US26081011602,1.603696892
140US26023950200,4.043901941
140US26023951600,1.473846081
140US26149040800,11.03395919
140US26145011701,1.649758502
140US26145001500,0.352517939
140US26145001900,0.371132264
140US26145012001,0.417566824
140US26147632000,6.853084166
140US26067030200,0.568537952
140US26075000800,1.208939968
140US26077006702,1.584096059
140US26025002300,3.457738115
140US26081011403,4.516255614
140US26155031502,0.650805927
140US26025001300,1.182726131
140US26161453000,2.398486317
140US26161411900,0.409743273
140US26035000900,3.16191459
140US26007000800,0.645386943
140US26125167400,0.658147615
140US26125143500,0.92357218
140US26125170100,0.280063079
140US26125150000,0.632478681
140US26125190200,4.009645205
140US26117970501,1.734701981
140US26121003702,0.777204049
140US26125154200,0.198171055
140US26125142200,0.247790269
140US26125183100,0.612274241
140US26163571900,0.635483679
140US26163541800,0.683354475
140US26163588300,1.59688566
140US26163506300,0.720439722
140US26163569300,0.40773097
140US26163503100,0.66792369
140US26163593200,0.680903629
140US26163584200,0.498867199
140US26163500600,0.668827329
140US26163568000,0.635420982
140US26163531200,0.592307435
140US26163562800,0.392464273
140US26163545600,0.47091163
140US26067030102,8.806783627
140US26159010102,3.570115235
140US26163544000,1.026538779
140US26099262700,0.709148032
140US26099224600,0.641141728
140US26099241600,0.478303243
140US26099255000,0.654772263
140US26099252000,0.494440717
140US26099230000,0.449309561
140US26099261300,0.505186344
140US26129950600,5.078129624
140US26081002600,1.440306184
140US26081013100,0.362838977
140US26159011601,2.177933367
140US26115830802,0.299577641
140US26111291104,2.501658415
140US26047970201,12.14718649
140US26147658100,6.324395249
140US26147620000,1.332517853
140US26049011714,2.153245574
140US26049012311,0.468638733
140US26049011711,0.28943597
140US26087334000,3.245517583
140US26115833300,0.325394697
140US26115830700,3.49773511
140US26127010500,10.57320296
140US26139022600,1.740289348
140US26015010403,4.198999564
140US26149040600,9.123989526
140US26163558301,0.763852365
140US26079950300,4.135600302
140US26003000300,13.8250848
140US26021011101,9.501317887
140US26163986200,4.598598981
140US26163986502,2.15186167
140US26057001000,3.988678676
140US26059050200,7.229550025
140US26103002802,2.140337295
140US26139021303,5.960052909
140US26073940600,5.814783018
140US26071000500,18.3301412
140US26125191300,0.572478434
140US26031960401,6.90844709
140US26009960402,0.155248968
140US26049011104,0.296294084
140US26021020500,1.56904661
140US26021000300,1.404594379
140US26099982002,1.611233801
140US26099243501,0.920059195
140US26025003700,5.048664292
140US26027001200,4.004228263
140US26093722300,5.096841838
140US26025002600,0.963808208
140US26075006403,6.057452325
140US26161412300,1.231952821
140US26047970600,2.935680346
140US26163577200,0.120671392
140US26163500200,0.940929854
140US26163578500,0.580734873
140US26163559000,0.666062479
140US26163537500,0.484867403
140US26163573100,0.727334068
140US26163535200,0.889141266
140US26163553200,0.959593112
140US26163573900,0.296356681
140US26049013110,3.846170141
140US26049000400,0.201036674
140US26049001900,1.672373003
140US26049003700,0.922989894
140US26049012802,3.166009976
140US26147642000,0.904461556
140US26163567800,0.63526662
140US26163522300,0.716783053
140US26163580300,0.778957528
140US26099262300,0.527579842
140US26099263700,0.656507108
140US26049011209,0.497522747
140US26155030300,2.681612835
140US26157000400,6.057694798
140US26151971200,7.401157203
140US26137950100,9.979432822
140US26099251000,0.345798908
140US26099268200,1.407805701
140US26099258200,0.245280838
140US26099245400,0.341474145
140US26099251500,0.256743064
140US26031960800,9.818278934
140US26063950800,11.28662157
140US26087338000,2.976520188
140US26079950400,12.34725409
140US26081012500,0.708762488
140US26081012004,1.049088455
140US26081010903,3.439571769
140US26081003600,1.217304687
140US26081010902,7.35821836
140US26091061400,0.559444759
140US26091061301,0.838277377
140US26125126400,4.386264417
140US26111291200,1.864114918
140US26145011200,6.857243676
140US26145000900,0.616383874
140US26147634100,3.604576389
140US26125144500,1.414445463
140US26125145200,1.634923882
140US26125151000,0.438767781
140US26125165000,0.284561108
140US26081012002,5.719420259
140US26147633200,4.590421857
140US26093713100,2.823434501
140US26093743700,5.504462163
140US26005030600,6.700366135
140US26023950100,6.297047949
140US26149041102,2.54418223
140US26161403100,1.561776005
140US26049010117,1.835468915
140US26159011300,4.33261103
140US26027001901,2.461699519
140US26139023102,0.882527504
140US26163984100,1.361060493
140US26051000102,10.75682948
140US26075005202,0.760034354
140US26055550603,8.605648875
140US26163564502,1.896118484
140US26163587000,0.366372788
140US26163564900,1.825912672
140US26163543700,1.162691804
140US26125137102,0.609761911
140US26163593301,0.377376473
140US26125168602,0.845063163
140US26099247301,2.680909567
140US26099224002,1.617898464
140US26145010101,5.163543184
140US26021011201,7.005702642
140US26051000600,7.849549232
140US26073000600,0.49177885
140US26093740900,0.95469192
140US26125130000,2.362655001
140US26163543300,1.125719464
140US26163575401,0.443125054
140US26163982301,1.42049731
140US26125198100,0.626446546
140US26125181100,0.122454466
140US26127011000,4.014878735
140US26077002204,0.98960855
140US26037010104,1.821447966
140US26161400100,0.319289339
140US26089970601,3.715430773
140US26005031300,6.437054609
140US26163531900,1.337808793
140US26163572500,0.606869941
140US26163594300,0.39612725
140US26163551500,1.313999252
140US26037010902,5.295248727
140US26151970500,9.319885625
140US26163550500,0.304260793
140US26003000200,11.31671345
140US26153000300,1.014641643
140US26075005201,1.592058434
140US26045021402,1.510883794
140US26105950800,6.261889144
140US26161422202,2.30793731
140US26099262500,0.843139587
140US26005030801,0.302738522
140US26057000600,1.712657264
140US26099250000,0.589123955
140US26099206700,1.35344898
140US26099240700,1.50722406
140US26099211000,1.285199451
140US26059051200,11.95633937
140US26061000900,1.614355305
140US26111291400,8.716794837
140US26065006401,5.044992269
140US26065004403,0.959605296
140US26129950100,12.84743571
140US26145001100,1.53257537
140US26075005400,1.023643948
140US26081013600,1.045040351
140US26161980102,0.634447265
140US26121003701,3.982638025
140US26081010904,4.242296403
140US26107960200,7.253191631
140US26123970400,2.196329205
140US26125130400,1.814945275
140US26021001900,5.076370316
140US26125183800,0.630469561
140US26081012203,2.443827264
140US26163543000,0.309902088
140US26163535700,0.580924106
140US26163500400,0.627879971
140US26043950600,1.134990165
140US26057000100,6.033337875
140US26163573501,0.598241736
140US26147652600,5.516723749
140US26147634600,2.386520012
140US26049011712,1.736445942
140US26105950500,0.649956466
140US26121001300,1.180276093
140US26163986100,2.137370571
140US26099218002,1.458906324
140US26133970100,8.630969024
140US26049011503,0.736095095
140US26049001500,0.112813291
140US26049003200,1.011363679
140US26035000100,8.320714129
140US26063951200,5.488964186
140US26087330000,3.986917159
140US26087331500,4.599278063
140US26125171100,0.957715199
140US26125145502,1.817520748
140US26125150900,0.652453424
140US26125165100,0.525477577
140US26125135100,2.318234388
140US26125131300,2.355733478
140US26163541300,0.364490562
140US26163507500,0.310143897
140US26163560100,0.197852932
140US26163586300,2.48026547
140US26125188001,1.016918134
140US26125127200,0.685271436
140US26049013001,7.432637716
140US26115830900,5.74851283
140US26155031401,4.543256992
140US26163506500,1.217824199
140US26163985800,1.087290693
140US26163524600,1.07050285
140US26125196400,1.020467466
140US26125128400,1.105650847
140US26125193700,0.481148124
140US26163585600,1.578257469
140US26057000700,10.2232952
140US26021021100,2.874938215
140US26011970400,1.389858926
140US26119910300,9.425076122
140US26125162300,0.508228208
140US26125157500,0.627401599
140US26125128100,1.212625298
140US26125171600,0.511562989
140US26125132600,2.133031432
140US26163541700,0.505726578
140US26163511200,0.5504952
140US26163576700,0.618250418
140US26163563800,0.843122467
140US26163539700,0.401725416
140US26163506700,0.307580528
140US26121003600,6.467599888
140US26121000401,0.537250301
140US26121002602,0.689139667
140US26123970100,15.04902406
140US26077002203,1.693467822
140US26033970601,7.607120927
