GEOID,HEROP_ID,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
55101,050US55101,969.74,,1232,
55103,050US55103,321.14,,33,
55105,050US55105,624.68,,660,
55107,050US55107,416.67,,35,
55111,050US55111,371.36,,153,
55113,050US55113,996.61,,103,
55115,050US55115,620.18,,156,
55117,050US55117,531.87,,401,
55109,050US55109,161.73,,98,
55119,050US55119,284.85,,35,
55121,050US55121,242.77,,45,
55123,050US55123,209.76,,38,
55125,050US55125,447.02,,57,
55127,050US55127,544.53,,376,
55129,050US55129,396.74,,38,
55131,050US55131,400.27,,352,
55133,050US55133,295.23,,765,
55135,050US55135,311.33,,102,
55137,050US55137,538,,80,
55139,050US55139,406.02,,467,
55141,050US55141,431.26,,197,
54001,050US54001,477.83,,403,
54003,050US54003,387.28,,495,
54005,050US54005,826.79,,503,
54007,050US54007,848.74,,518,
54009,050US54009,606.42,,524,
54011,050US54011,621.32,,936,
54013,050US54013,848.74,,518,
54015,050US54015,848.74,,518,
54017,050US54017,474.78,,1104,
54019,050US54019,811.81,,1266,
54021,050US54021,848.74,,518,
54023,050US54023,533.01,,267,
54025,050US54025,811.81,,1266,
54027,050US54027,533.01,,267,
54029,050US54029,606.42,,524,
54031,050US54031,533.01,,267,
54033,050US54033,474.78,,1104,
54035,050US54035,688.88,,906,
54037,050US54037,387.28,,495,
54039,050US54039,688.88,,906,
54041,050US54041,848.74,,518,
54043,050US54043,621.32,,936,
54045,050US54045,826.79,,503,
54049,050US54049,474.78,,1104,
54051,050US54051,606.42,,524,
54053,050US54053,621.32,,936,
54047,050US54047,826.79,,503,
54055,050US54055,811.81,,1266,
54057,050US54057,533.01,,267,
54059,050US54059,826.79,,503,
54061,050US54061,474.78,,1104,
54063,050US54063,811.81,,1266,
54065,050US54065,387.28,,495,
54067,050US54067,848.74,,518,
54069,050US54069,606.42,,524,
54071,050US54071,533.01,,267,
54073,050US54073,474.78,,1104,
54075,050US54075,477.83,,403,
54077,050US54077,477.83,,403,
54079,050US54079,621.32,,936,
54081,050US54081,811.81,,1266,
54083,050US54083,477.83,,403,
54085,050US54085,474.78,,1104,
54087,050US54087,848.74,,518,
54089,050US54089,811.81,,1266,
54091,050US54091,477.83,,403,
54093,050US54093,477.83,,403,
54095,050US54095,474.78,,1104,
54097,050US54097,477.83,,403,
54099,050US54099,621.32,,936,
54101,050US54101,848.74,,518,
54103,050US54103,606.42,,524,
54105,050US54105,474.78,,1104,
54107,050US54107,474.78,,1104,
54109,050US54109,811.81,,1266,
56001,050US56001,354.16,104.8,98,29
56003,050US56003,558.33,235.09,38,16
56005,050US56005,,,,
56007,050US56007,994.49,421.58,92,39
56009,050US56009,809.53,312.25,70,27
56011,050US56011,284.5,94.83,12,4
56013,050US56013,731.66,321.42,173,76
56015,050US56015,442.25,156.09,34,12
56017,050US56017,1255.89,706.44,32,18
56019,050US56019,956.14,394.93,46,19
56021,050US56021,574.08,228.08,370,147
56023,050US56023,264.64,145.13,31,17
56025,050US56025,904.81,351.32,461,179
56027,050US56027,254.94,,4,
56029,050US56029,,,,
56031,050US56031,740.59,411.44,36,20
56033,050US56033,620.62,249.31,117,47
56035,050US56035,785.49,355.34,42,19
56037,050US56037,927.45,343.77,259,96
56039,050US56039,155.08,49.62,25,8
56041,050US56041,465.78,323.68,59,41
56043,050US56043,537.98,172.15,25,8
56045,050US56045,320.44,,14,
