"HEROP_ID","GEOID","TotTracts","HospCtTmDr","HospCtTmDr2","HospTmDrP","HospTmDrP2","HospAvTmDr","HospAvTmDr2"
"050US20195","20195",1,1,1,100,100,0,0
"050US20197","20197",2,1,1,50,50,28.78,57.56
"050US20199","20199",1,0,0,0,0,46.72,93.44
"050US20201","20201",2,2,1,100,50,9.54,19.07
"050US20203","20203",1,1,1,100,100,0,0
"050US20205","20205",4,4,3,100,75,8.22,16.45
"050US20207","20207",2,2,0,100,0,22.05,44.1
"050US20209","20209",64,64,64,100,100,6.75,13.49
"050US21001","21001",7,7,3,100,42.86,14.57,29.14
"050US21003","21003",6,6,5,100,83.33,11.5,23
"050US21005","21005",6,6,1,100,16.67,19.85,39.7
"050US21007","21007",3,2,0,66.67,0,29.43,58.85
"050US21009","21009",13,12,9,92.31,69.23,14.67,29.35
"050US21011","21011",4,4,0,100,0,22.35,44.7
"050US21013","21013",9,8,4,88.89,44.44,13.5,27.01
"050US21015","21015",30,30,26,100,86.67,10.81,21.63
"050US21017","21017",8,8,7,100,87.5,9.08,18.15
"050US21019","21019",15,15,11,100,73.33,9.59,19.17
"050US21021","21021",7,7,6,100,85.71,7.65,15.3
"050US21023","21023",3,0,0,0,0,42.96,85.93
"050US21025","21025",7,6,3,85.71,42.86,18.65,37.29
"050US21027","21027",6,6,1,100,16.67,15.72,31.44
"050US21029","21029",22,20,0,90.91,0,23.48,46.96
"050US21031","21031",6,1,0,16.67,0,33.47,66.95
"050US21033","21033",4,4,2,100,50,10.59,21.18
"050US21035","21035",11,11,8,100,72.73,9.38,18.77
"050US21037","21037",25,25,20,100,80,8.68,17.36
"050US21039","21039",3,2,0,66.67,0,30,60
"050US21041","21041",3,3,3,100,100,6.49,12.98
"050US21043","21043",8,3,0,37.5,0,34.52,69.05
"050US21045","21045",6,6,2,100,33.33,16.79,33.58
"050US21047","21047",21,21,18,100,85.71,7.98,15.96
"050US21049","21049",10,10,8,100,80,10.58,21.15
"050US21051","21051",8,8,3,100,37.5,15.52,31.04
"050US21053","21053",4,4,4,100,100,8.53,17.06
"050US21055","21055",4,3,0,75,0,26.91,53.83
"050US21057","21057",2,2,1,100,50,10.71,21.42
"050US21059","21059",24,24,19,100,79.17,10.95,21.9
"050US21061","21061",5,2,0,40,0,33.58,67.15
"050US21063","21063",3,1,0,33.33,0,34.4,68.79
"050US21065","21065",6,5,2,83.33,33.33,18.83,37.66
"050US21067","21067",82,82,81,100,98.78,5.33,10.67
"050US21069","21069",4,2,2,50,50,22.29,44.57
"050US21071","21071",14,14,7,100,50,12.84,25.67
"050US21073","21073",20,19,11,95,55,11.98,23.96
"050US21075","21075",2,1,0,50,0,27.49,54.98
"050US21077","21077",3,3,0,100,0,24.36,48.73
"050US21079","21079",6,5,1,83.33,16.67,19.9,39.79
"050US21081","21081",7,7,1,100,14.29,16.12,32.24
"050US21083","21083",10,10,8,100,80,11.52,23.03
"050US21085","21085",9,9,2,100,22.22,18.68,37.35
"050US21087","21087",4,4,1,100,25,13.9,27.8
"050US21089","21089",9,7,5,77.78,55.56,17.81,35.61
"050US21091","21091",3,3,1,100,33.33,20.11,40.21
"050US21093","21093",28,28,22,100,78.57,10.19,20.38
"050US21095","21095",11,6,3,54.55,27.27,25.51,51.02
"050US21097","21097",5,5,2,100,40,14.83,29.66
"050US21099","21099",6,6,1,100,16.67,17.64,35.27
"050US21101","21101",14,14,11,100,78.57,8.64,17.27
"050US21103","21103",5,4,0,80,0,24.76,49.52
"050US21105","21105",1,0,0,0,0,32.89,65.78
"050US21107","21107",13,13,9,100,69.23,10.98,21.97
"050US21109","21109",5,3,0,60,0,29.99,59.99
"050US21111","21111",216,216,182,100,84.26,9.02,18.04
"050US21113","21113",11,11,1,100,9.09,18.47,36.94
"050US21115","21115",7,7,4,100,57.14,12.5,25.01
"050US21117","21117",44,44,42,100,95.45,7.76,15.52
"050US21119","21119",5,4,0,80,0,24.61,49.21
"050US21121","21121",11,10,5,90.91,45.45,15.91,31.82
"050US21123","21123",5,5,1,100,20,20.92,41.83
"050US21125","21125",16,16,10,100,62.5,14,27.99
"050US21127","21127",6,6,2,100,33.33,17.54,35.07
"050US21129","21129",3,1,0,33.33,0,38.26,76.52
"050US21131","21131",4,3,1,75,25,19.67,39.34
"050US21133","21133",10,9,3,90,30,18.74,37.48
"050US21135","21135",4,2,0,50,0,33.12,66.25
"050US21137","21137",7,6,3,85.71,42.86,16.65,33.31
"050US21139","21139",3,3,1,100,33.33,15.09,30.18
"050US21141","21141",6,6,4,100,66.67,13.98,27.97
"050US21143","21143",4,3,0,75,0,25.77,51.54
"050US21145","21145",19,19,17,100,89.47,6.8,13.6
"050US21147","21147",6,2,0,33.33,0,31.05,62.1
"050US21149","21149",3,1,0,33.33,0,30.68,61.37
"050US21151","21151",31,31,24,100,77.42,11.47,22.94
"050US21153","21153",5,3,0,60,0,26.49,52.99
"050US21155","21155",6,5,3,83.33,50,15.91,31.81
"050US21157","21157",10,10,5,100,50,13.37,26.73
"050US21159","21159",4,1,0,25,0,33.52,67.04
"050US21161","21161",5,5,2,100,40,11.78,23.57
"050US21163","21163",9,8,0,88.89,0,23.74,47.47
"050US21165","21165",2,0,0,0,0,37.75,75.5
"050US21167","21167",5,5,2,100,40,14.39,28.78
"050US21169","21169",3,1,0,33.33,0,31.3,62.6
"050US21171","21171",4,2,2,50,50,22.22,44.44
"050US21173","21173",7,7,7,100,100,9.51,19.02
"050US21175","21175",5,5,1,100,20,17.91,35.82
"050US21177","21177",10,10,4,100,40,17.47,34.94
"050US21179","21179",11,10,3,90.91,27.27,18.45,36.9
"050US21181","21181",2,2,0,100,0,27.34,54.67
"050US21183","21183",8,8,2,100,25,16.38,32.77
"050US21185","21185",15,15,9,100,60,13.48,26.97
"050US21187","21187",4,1,0,25,0,31.41,62.83
"050US21189","21189",2,0,0,0,0,36.76,73.51
"050US21191","21191",4,2,0,50,0,26.62,53.25
"050US21193","21193",10,9,5,90,50,15.55,31.09
"050US21195","21195",22,13,6,59.09,27.27,22.22,44.44
"050US21197","21197",4,3,1,75,25,23.11,46.23
"050US21199","21199",21,18,9,85.71,42.86,20.94,41.88
"050US21201","21201",1,0,0,0,0,36.57,73.14
"050US21203","21203",5,5,3,100,60,11.28,22.56
"050US21205","21205",6,6,2,100,33.33,15.63,31.26
"050US21207","21207",5,4,2,80,40,16.41,32.81
"050US21209","21209",19,18,16,94.74,84.21,9.44,18.88
"050US21211","21211",12,12,8,100,66.67,9.89,19.77
"050US21213","21213",5,5,5,100,100,8.47,16.93
"050US21215","21215",4,3,0,75,0,26.08,52.15
"050US21217","21217",7,7,4,100,57.14,11.61,23.23
"050US21219","21219",4,4,0,100,0,21.18,42.36
"050US21221","21221",7,7,1,100,14.29,18.36,36.73
"050US21223","21223",2,2,0,100,0,20.65,41.3
"050US21225","21225",4,4,1,100,25,16.72,33.43
"050US21227","21227",27,27,22,100,81.48,7.88,15.76
"050US21229","21229",4,3,0,75,0,22.48,44.97
"050US21231","21231",9,5,2,55.56,22.22,26.97,53.94
"050US21233","21233",4,4,0,100,0,22.88,45.76
"050US21235","21235",12,11,3,91.67,25,17.23,34.46
"050US21237","21237",2,2,0,100,0,22.34,44.68
"050US21239","21239",8,8,7,100,87.5,7.78,15.55
"050US22001","22001",21,21,17,100,80.95,9.69,19.37
"050US22003","22003",7,7,5,100,71.43,10.96,21.92
"050US22005","22005",29,29,25,100,86.21,9.85,19.7
"050US22007","22007",7,7,1,100,14.29,20.06,40.11
"050US22009","22009",12,10,7,83.33,58.33,15.78,31.56
"050US22011","22011",9,6,4,66.67,44.44,17.8,35.61
"050US22013","22013",5,3,1,60,20,22.8,45.6
"050US22015","22015",33,28,20,84.85,60.61,15.21,30.42
"050US22017","22017",74,74,64,100,86.49,7.28,14.55
"050US22019","22019",56,56,47,100,83.93,7.66,15.31
"050US22021","22021",3,3,1,100,33.33,16.7,33.39
"050US22023","22023",4,1,0,25,0,44.36,88.72
"050US22025","22025",3,1,0,33.33,0,36.01,72.03
"050US22027","22027",6,6,3,100,50,13.89,27.78
"050US22029","22029",6,5,5,83.33,83.33,9.33,18.65
"050US22031","22031",9,9,4,100,44.44,12.69,25.37
"050US22033","22033",108,108,107,100,99.07,5.71,11.43
"050US22035","22035",3,2,2,66.67,66.67,17.2,34.4
"050US22037","22037",5,4,3,80,60,16.07,32.14
"050US22039","22039",11,10,7,90.91,63.64,11.59,23.19
"050US22041","22041",6,6,2,100,33.33,15.55,31.11
"050US22043","22043",7,5,2,71.43,28.57,23.35,46.7
"050US22045","22045",22,21,15,95.45,68.18,10.59,21.19
"050US22047","22047",9,6,1,66.67,11.11,25.93,51.85
"050US22049","22049",5,5,4,100,80,10.56,21.12
"050US22051","22051",127,126,124,99.21,97.64,5.29,10.58
"050US22053","22053",8,8,4,100,50,11.75,23.49
"050US22055","22055",58,58,57,100,98.28,5.46,10.93
"050US22057","22057",26,26,20,100,76.92,10.33,20.67
"050US22059","22059",3,3,2,100,66.67,5.26,10.53
"050US22061","22061",12,12,10,100,83.33,7.69,15.38
"050US22063","22063",34,34,13,100,38.24,17.04,34.07
"050US22065","22065",5,5,4,100,80,11.91,23.82
"050US22067","22067",8,8,4,100,50,12.71,25.43
"050US22069","22069",11,9,6,81.82,54.55,14.5,28.99
"050US22071","22071",184,184,182,100,98.91,4.15,8.31
"050US22073","22073",47,47,41,100,87.23,7.65,15.3
"050US22075","22075",9,3,2,33.33,22.22,41.11,82.22
"050US22077","22077",7,7,3,100,42.86,14.51,29.01
"050US22079","22079",39,37,29,94.87,74.36,10.28,20.56
"050US22081","22081",2,2,2,100,100,6.06,12.11
"050US22083","22083",6,6,5,100,83.33,9.3,18.6
"050US22085","22085",9,5,1,55.56,11.11,27.92,55.84
"050US22087","22087",17,16,15,94.12,88.24,8.24,16.48
"050US22089","22089",13,13,10,100,76.92,12.96,25.93
"050US22091","22091",3,3,2,100,66.67,11.32,22.65
"050US22093","22093",7,7,4,100,57.14,11.46,22.92
"050US22095","22095",11,11,9,100,81.82,7.51,15.01
"050US22097","22097",28,27,22,96.43,78.57,9.83,19.67
"050US22099","22099",17,16,9,94.12,52.94,13.55,27.09
"050US22101","22101",16,16,12,100,75,8.01,16.02
"050US22103","22103",59,59,51,100,86.44,8.47,16.95
"050US22105","22105",31,28,26,90.32,83.87,10.11,20.21
"050US22107","22107",3,0,0,0,0,52.96,105.93
"050US22109","22109",34,32,27,94.12,79.41,9.76,19.52
"050US22111","22111",6,6,3,100,50,12.46,24.93
"050US22113","22113",16,16,13,100,81.25,11.53,23.05
"050US22115","22115",16,16,8,100,50,13.67,27.34
"050US22117","22117",13,13,6,100,46.15,13.63,27.25
"050US22119","22119",13,12,6,92.31,46.15,15.39,30.78
"050US22121","22121",6,6,3,100,50,15.35,30.7
"050US22123","22123",3,3,1,100,33.33,15.99,31.97
"050US22125","22125",7,5,2,71.43,28.57,22.67,45.33
"050US22127","22127",5,5,3,100,60,11.03,22.06
"050US23001","23001",32,30,24,93.75,75,10.12,20.24
"050US23003","23003",24,16,11,66.67,45.83,22.23,44.47
"050US23005","23005",80,78,52,97.5,65,11.34,22.67
"050US23007","23007",10,6,4,60,40,28.05,56.1
"050US23009","23009",17,14,6,82.35,35.29,19.83,39.66
"050US23011","23011",36,35,21,97.22,58.33,13.06,26.12
"050US23013","23013",12,12,6,100,50,15.17,30.34
"050US23015","23015",9,8,3,88.89,33.33,17.13,34.26
"050US23017","23017",19,14,4,73.68,21.05,24.43,48.87
"050US23019","23019",46,39,22,84.78,47.83,16.87,33.74
"050US23021","23021",8,3,2,37.5,25,27.65,55.3
"050US23023","23023",8,8,4,100,50,15.74,31.48
"050US23025","23025",20,15,6,75,30,19.09,38.18
"050US23027","23027",8,6,1,75,12.5,21.09,42.19
"050US23029","23029",14,7,3,50,21.43,29.32,58.65
"050US23031","23031",58,49,11,84.48,18.97,21.98,43.95
"050US24001","24001",22,21,13,95.45,59.09,13.25,26.51
"050US24003","24003",129,129,118,100,91.47,9.31,18.63
"050US24005","24005",219,219,202,100,92.24,7.73,15.47
"050US24009","24009",18,18,6,100,33.33,15.2,30.39
"050US24011","24011",9,8,1,88.89,11.11,26.35,52.7
"050US24013","24013",37,37,26,100,70.27,11.46,22.91
"050US24015","24015",21,21,14,100,66.67,12.1,24.2
"050US24017","24017",35,34,14,97.14,40,15.88,31.77
"050US24019","24019",9,9,5,100,55.56,14.14,28.27
"050US24021","24021",65,65,43,100,66.15,11.44,22.88
"050US24023","24023",9,7,3,77.78,33.33,20.68,41.37
"050US24025","24025",59,59,52,100,88.14,9.77,19.54
"050US24027","24027",59,59,56,100,94.92,9.51,19.01
"050US24029","24029",5,5,3,100,60,13.84,27.68
"050US24031","24031",232,232,228,100,98.28,6.02,12.04
"050US24033","24033",214,214,208,100,97.2,8.09,16.18
"050US24035","24035",12,11,2,91.67,16.67,22.86,45.72
"050US24037","24037",22,21,7,95.45,31.82,17.58,35.16
"050US24039","24039",6,3,0,50,0,30.05,60.1
"050US24041","24041",10,10,8,100,80,10.79,21.58
"050US24043","24043",36,36,28,100,77.78,10.9,21.8
"050US24045","24045",21,21,17,100,80.95,8.39,16.77
"050US24047","24047",17,14,10,82.35,58.82,15.78,31.56
"050US24510","24510",199,199,199,100,100,3.22,6.44
"050US25001","25001",56,49,24,87.5,42.86,18.38,36.75
"050US25003","25003",40,40,29,100,72.5,10.45,20.91
"050US25005","25005",130,130,119,100,91.54,8.35,16.7
"050US25007","25007",4,4,3,100,75,10,20
"050US25009","25009",173,173,160,100,92.49,6.98,13.95
"050US25011","25011",19,19,12,100,63.16,11.83,23.65
"050US25013","25013",104,104,98,100,94.23,7.16,14.32
"050US25015","25015",35,35,20,100,57.14,11.95,23.9
"050US25017","25017",357,357,352,100,98.6,5.94,11.88
"050US25019","25019",6,6,6,100,100,5.53,11.06
"050US25021","25021",154,154,144,100,93.51,7.14,14.28
"050US25023","25023",110,110,70,100,63.64,11.97,23.95
"050US25025","25025",234,234,234,100,100,3.66,7.32
"050US25027","25027",191,191,161,100,84.29,8.32,16.64
"050US26001","26001",5,0,0,0,0,43.81,87.62
"050US26003","26003",3,1,1,33.33,33.33,30.15,60.3
"050US26005","26005",30,30,15,100,50,13.68,27.37
"050US26007","26007",10,10,6,100,60,13.72,27.43
"050US26009","26009",10,5,0,50,0,30.9,61.79
"050US26011","26011",6,6,2,100,33.33,16.43,32.86
"050US26013","26013",2,2,1,100,50,12.79,25.58
"050US26015","26015",16,16,6,100,37.5,15.83,31.66
"050US26017","26017",27,27,24,100,88.89,7.86,15.73
"050US26019","26019",6,5,1,83.33,16.67,20.13,40.25
"050US26021","26021",53,53,32,100,60.38,12.36,24.72
"050US26023","26023",13,13,9,100,69.23,12.17,24.34
"050US26025","26025",40,40,31,100,77.5,9.09,18.19
"050US26027","26027",15,15,4,100,26.67,17.22,34.43
"050US26029","26029",13,11,4,84.62,30.77,23.32,46.63
"050US26031","26031",9,7,1,77.78,11.11,25.46,50.92
"050US26033","26033",15,9,5,60,33.33,20.95,41.9
"050US26035","26035",12,10,2,83.33,16.67,21.81,43.62
"050US26037","26037",23,23,18,100,78.26,11.56,23.12
"050US26039","26039",5,5,1,100,20,16.38,32.75
"050US26041","26041",11,10,7,90.91,63.64,14.25,28.49
"050US26043","26043",7,6,5,85.71,71.43,14.26,28.52
"050US26045","26045",29,29,23,100,79.31,10.13,20.26
"050US26047","26047",10,7,3,70,30,18.59,37.18
"050US26049","26049",134,134,103,100,76.87,10.32,20.63
"050US26051","26051",10,10,3,100,30,17.15,34.3
"050US26053","26053",6,4,2,66.67,33.33,22.41,44.82
"050US26055","26055",23,22,16,95.65,69.57,11.34,22.67
"050US26057","26057",10,10,6,100,60,12.03,24.05
"050US26059","26059",13,13,6,100,46.15,15,30.01
"050US26061","26061",10,9,8,90,80,12.84,25.68
"050US26063","26063",12,12,7,100,58.33,12.32,24.64
"050US26065","26065",84,84,75,100,89.29,7.52,15.04
"050US26067","26067",16,16,9,100,56.25,13.12,26.24
"050US26069","26069",11,8,3,72.73,27.27,22.83,45.66
"050US26071","26071",5,3,2,60,40,23.68,47.36
"050US26073","26073",18,17,9,94.44,50,16.23,32.47
"050US26075","26075",46,46,34,100,73.91,10.48,20.97
"050US26077","26077",68,68,59,100,86.76,8.65,17.31
"050US26079","26079",6,6,3,100,50,18.08,36.15
"050US26081","26081",145,145,126,100,86.9,7.73,15.46
"050US26083","26083",2,0,0,0,0,49.4,98.79
"050US26085","26085",4,1,0,25,0,33.67,67.35
"050US26087","26087",24,23,10,95.83,41.67,16.35,32.69
"050US26089","26089",9,6,2,66.67,22.22,24.25,48.51
"050US26091","26091",25,25,9,100,36,17.04,34.09
"050US26093","26093",60,60,39,100,65,13.69,27.38
"050US26095","26095",3,2,1,66.67,33.33,24.47,48.93
"050US26097","26097",5,1,1,20,20,37.41,74.81
"050US26099","26099",243,243,236,100,97.12,6.53,13.06
"050US26101","26101",9,9,5,100,55.56,16.27,32.55
"050US26103","26103",26,22,18,84.62,69.23,13.61,27.22
"050US26105","26105",8,7,5,87.5,62.5,14.37,28.75
"050US26107","26107",13,10,6,76.92,46.15,17.88,35.75
"050US26109","26109",7,4,3,57.14,42.86,23.49,46.99
"050US26111","26111",21,21,15,100,71.43,11,21.99
"050US26113","26113",5,3,1,60,20,25.89,51.77
"050US26115","26115",40,40,35,100,87.5,10.48,20.96
"050US26117","26117",14,11,5,78.57,35.71,18.32,36.64
"050US26119","26119",5,0,0,0,0,43.52,87.04
"050US26121","26121",45,45,35,100,77.78,10.28,20.57
"050US26123","26123",11,9,3,81.82,27.27,20.44,40.88
"050US26125","26125",350,350,321,100,91.71,7.57,15.14
"050US26127","26127",7,6,1,85.71,14.29,17.68,35.35
"050US26129","26129",8,8,2,100,25,18.54,37.08
"050US26131","26131",3,0,0,0,0,62.58,125.17
"050US26133","26133",7,5,3,71.43,42.86,19.79,39.57
"050US26135","26135",5,0,0,0,0,43.66,87.31
"050US26137","26137",6,6,3,100,50,15.09,30.18
"050US26139","26139",64,64,52,100,81.25,9.93,19.87
"050US26141","26141",6,1,0,16.67,0,41.34,82.69
"050US26143","26143",13,6,0,46.15,0,29.94,59.88
"050US26145","26145",61,59,47,96.72,77.05,9.52,19.03
"050US26147","26147",50,25,14,50,28,23.44,46.87
"050US26149","26149",18,18,9,100,50,14.54,29.09
"050US26151","26151",12,10,3,83.33,25,18.71,37.43
"050US26153","26153",3,1,1,33.33,33.33,28.63,57.25
"050US26155","26155",18,17,9,94.44,50,12.66,25.33
"050US26157","26157",13,13,4,100,30.77,15.17,30.35
"050US26159","26159",22,22,11,100,50,13.1,26.2
"050US26161","26161",107,107,105,100,98.13,6.31,12.62
"050US26163","26163",625,625,623,100,99.68,5.41,10.83
"050US26165","26165",8,7,5,87.5,62.5,13.26,26.51
"050US27001","27001",8,4,2,50,25,25.1,50.2
"050US27003","27003",90,90,79,100,87.78,9.6,19.19
"050US27005","27005",10,9,6,90,60,14.76,29.52
"050US27007","27007",14,11,11,78.57,78.57,13.15,26.29
"050US27009","27009",10,9,6,90,60,14.37,28.73
"050US27011","27011",3,3,2,100,66.67,6.81,13.62
"050US27013","27013",16,15,12,93.75,75,10.62,21.24
"050US27015","27015",8,8,2,100,25,14.25,28.49
"050US27017","27017",9,9,6,100,66.67,11.18,22.37
"050US27019","27019",25,25,18,100,72,12.13,24.27
"050US27021","27021",11,3,2,27.27,18.18,41.01,82.02
"050US27023","27023",5,5,2,100,40,14.71,29.42
"050US27025","27025",13,13,4,100,30.77,16.07,32.15
"050US27027","27027",16,14,11,87.5,68.75,11.24,22.48
"050US27029","27029",3,3,1,100,33.33,19.65,39.3
"050US27031","27031",3,1,1,33.33,33.33,29.38,58.76
"050US27033","27033",4,4,2,100,50,11.92,23.84
"050US27035","27035",21,18,10,85.71,47.62,16.28,32.56
"050US27037","27037",106,106,92,100,86.79,9.49,18.97
"050US27039","27039",5,5,0,100,0,22.57,45.14
"050US27041","27041",11,10,6,90.91,54.55,13.1,26.21
"050US27043","27043",6,4,2,66.67,33.33,19.22,38.44
"050US27045","27045",6,2,0,33.33,0,39.01,78.01
"050US27047","27047",10,10,6,100,60,10.07,20.14
"050US27049","27049",11,11,8,100,72.73,11.13,22.26
"050US27051","27051",2,2,1,100,50,12.1,24.2
"050US27053","27053",329,329,317,100,96.35,6.49,12.99
"050US27055","27055",5,2,1,40,20,32.15,64.3
"050US27057","27057",7,5,2,71.43,28.57,19.46,38.92
"050US27059","27059",9,9,6,100,66.67,10.5,20.99
"050US27061","27061",21,17,13,80.95,61.9,17.57,35.14
"050US27063","27063",4,4,3,100,75,11.41,22.81
"050US27065","27065",4,4,3,100,75,9.38,18.76
"050US27067","27067",12,12,8,100,66.67,10.12,20.23
"050US27069","27069",2,1,1,50,50,16.5,32.99
"050US27071","27071",5,3,3,60,60,19.18,38.36
"050US27073","27073",3,3,2,100,66.67,7.47,14.94
"050US27075","27075",4,2,1,50,25,29.11,58.23
"050US27077","27077",3,1,1,33.33,33.33,35.36,70.71
"050US27079","27079",7,7,2,100,28.57,14.03,28.05
"050US27081","27081",2,2,2,100,100,0,0
"050US27083","27083",7,7,5,100,71.43,8.58,17.15
"050US27085","27085",9,9,8,100,88.89,6.37,12.75
"050US27087","27087",2,0,0,0,0,43.8,87.6
"050US27089","27089",4,2,1,50,25,29.27,58.53
"050US27091","27091",7,7,4,100,57.14,11.81,23.61
"050US27093","27093",6,6,5,100,83.33,8.57,17.14
"050US27095","27095",7,7,3,100,42.86,12.9,25.81
"050US27097","27097",8,5,4,62.5,50,21.08,42.16
"050US27099","27099",11,9,0,81.82,0,26.15,52.3
"050US27101","27101",3,3,1,100,33.33,15.44,30.88
"050US27103","27103",7,7,6,100,85.71,9.05,18.09
"050US27105","27105",6,6,4,100,66.67,10.89,21.78
"050US27107","27107",3,3,1,100,33.33,18,36.01
"050US27109","27109",35,35,33,100,94.29,6.77,13.54
"050US27111","27111",17,13,7,76.47,41.18,18.15,36.29
"050US27113","27113",5,4,4,80,80,8.51,17.01
"050US27115","27115",9,7,1,77.78,11.11,22.61,45.23
"050US27117","27117",5,5,4,100,80,9.42,18.84
"050US27119","27119",10,10,6,100,60,12.06,24.13
"050US27121","27121",4,4,2,100,50,12.03,24.07
"050US27123","27123",143,142,142,99.3,99.3,5.5,10.99
"050US27125","27125",2,2,0,100,0,26.92,53.84
"050US27127","27127",6,6,2,100,33.33,13.61,27.22
"050US27129","27129",6,6,3,100,50,16.42,32.85
"050US27131","27131",16,16,12,100,75,8.94,17.88
"050US27133","27133",3,3,3,100,100,7.57,15.13
"050US27135","27135",5,2,1,40,20,27.61,55.22
"050US27137","27137",74,67,56,90.54,75.68,12.24,24.47
"050US27139","27139",32,32,29,100,90.62,8.37,16.74
"050US27141","27141",19,19,7,100,36.84,15.96,31.92
"050US27143","27143",4,3,1,75,25,20.25,40.51
"050US27145","27145",37,36,24,97.3,64.86,10.58,21.16
"050US27147","27147",8,8,6,100,75,10.71,21.42
"050US27149","27149",3,3,2,100,66.67,11.15,22.31
"050US27151","27151",4,4,3,100,75,7.12,14.24
"050US27153","27153",8,8,4,100,50,14.99,29.98
"050US27155","27155",2,1,1,50,50,15.08,30.16
"050US27157","27157",6,5,1,83.33,16.67,19.95,39.89
"050US27159","27159",3,2,0,66.67,0,28.38,56.75
"050US27161","27161",5,5,3,100,60,9.92,19.84
"050US27163","27163",59,59,55,100,93.22,8.12,16.23
"050US27165","27165",3,3,3,100,100,1.5,3
"050US27167","27167",2,2,1,100,50,8.23,16.46
"050US27169","27169",13,8,5,61.54,38.46,20.5,40.99
"050US27171","27171",27,27,16,100,59.26,12.74,25.48
"050US27173","27173",4,4,2,100,50,13.5,27.01
"050US28001","28001",10,10,6,100,60,11.15,22.3
"050US28003","28003",10,10,7,100,70,11.31,22.61
"050US28005","28005",4,2,0,50,0,33.58,67.16
"050US28007","28007",6,6,3,100,50,12.28,24.57
"050US28009","28009",3,1,0,33.33,0,37.43,74.85
"050US28011","28011",9,8,6,88.89,66.67,12.01,24.01
"050US28013","28013",5,3,2,60,40,20.99,41.99
"050US28015","28015",3,3,0,100,0,19.96,39.92
"050US28017","28017",5,5,2,100,40,16.07,32.14
"050US28019","28019",3,3,2,100,66.67,10.6,21.21
"050US28021","28021",3,3,3,100,100,8.12,16.25
"050US28023","28023",5,5,1,100,20,16.12,32.24
"050US28025","28025",5,5,1,100,20,17.93,35.87
"050US28027","28027",7,7,5,100,71.43,7.75,15.5
"050US28029","28029",8,6,1,75,12.5,24.03,48.06
"050US28031","28031",5,5,5,100,100,10.42,20.84
"050US28033","28033",41,41,36,100,87.8,8.83,17.66
"050US28035","28035",21,21,16,100,76.19,8.85,17.69
"050US28037","28037",3,3,2,100,66.67,9.79,19.58
"050US28039","28039",6,5,2,83.33,33.33,15.61,31.22
"050US28041","28041",4,2,0,50,0,35.1,70.2
"050US28043","28043",7,7,4,100,57.14,10.36,20.72
"050US28045","28045",17,16,9,94.12,52.94,13.77,27.53
"050US28047","28047",81,81,72,100,88.89,7.3,14.61
"050US28049","28049",67,65,60,97.01,89.55,8.07,16.14
"050US28051","28051",6,4,1,66.67,16.67,23.68,47.35
"050US28053","28053",3,3,0,100,0,26.48,52.97
"050US28055","28055",1,1,0,100,0,22.78,45.56
"050US28057","28057",6,3,0,50,0,28.74,57.49
"050US28059","28059",42,40,24,95.24,57.14,13.58,27.15
"050US28061","28061",7,7,2,100,28.57,18.47,36.95
"050US28063","28063",4,1,0,25,0,31.31,62.62
"050US28065","28065",4,4,1,100,25,16.61,33.23
"050US28067","28067",20,20,12,100,60,12.2,24.39
"050US28069","28069",2,2,1,100,50,13.62,27.24
"050US28071","28071",15,15,10,100,66.67,11.76,23.51
"050US28073","28073",17,17,14,100,82.35,10.46,20.91
"050US28075","28075",25,25,15,100,60,10.35,20.7
"050US28077","28077",3,3,2,100,66.67,11.84,23.67
"050US28079","28079",6,6,2,100,33.33,14.14,28.29
"050US28081","28081",23,23,15,100,65.22,12.63,25.26
"050US28083","28083",8,8,5,100,62.5,10.52,21.04
"050US28085","28085",10,10,5,100,50,15.42,30.85
"050US28087","28087",18,18,10,100,55.56,14.57,29.13
"050US28089","28089",26,25,20,96.15,76.92,13.11,26.21
"050US28091","28091",6,6,3,100,50,11.86,23.72
"050US28093","28093",10,7,2,70,20,24.05,48.1
"050US28095","28095",11,10,5,90.91,45.45,15.17,30.35
"050US28097","28097",4,4,2,100,50,11.98,23.97
"050US28099","28099",8,8,6,100,75,11.02,22.05
"050US28101","28101",6,5,1,83.33,16.67,21.53,43.06
"050US28103","28103",3,3,2,100,66.67,10.46,20.91
"050US28105","28105",13,10,9,76.92,69.23,16.36,32.73
"050US28107","28107",11,9,0,81.82,0,24.86,49.73
"050US28109","28109",16,16,12,100,75,12.66,25.31
"050US28111","28111",3,1,0,33.33,0,32.35,64.7
"050US28113","28113",11,11,5,100,45.45,14.94,29.87
"050US28115","28115",6,6,4,100,66.67,12.55,25.11
"050US28117","28117",8,8,5,100,62.5,11.2,22.4
"050US28119","28119",3,3,3,100,100,8.55,17.1
"050US28121","28121",37,37,27,100,72.97,11.7,23.41
"050US28123","28123",8,8,6,100,75,10.04,20.09
"050US28125","28125",2,2,2,100,100,3.56,7.12
"050US28127","28127",9,8,6,88.89,66.67,11.39,22.78
"050US28129","28129",5,4,0,80,0,24,47.99
"050US28131","28131",5,3,0,60,0,32.34,64.68
"050US28133","28133",7,6,5,85.71,71.43,10.99,21.98
"050US28135","28135",4,2,2,50,50,16.57,33.13
"050US28137","28137",6,6,4,100,66.67,13.67,27.34
"050US28139","28139",6,6,5,100,83.33,12.31,24.63
