"HEROP_ID","GEOID","TotTracts","NaltCtTmDr","NaltCtTmDr2","NaltTmDrP","NaltTmDrP2","NaltAvTmDr","NaltAvTmDr2"
"050US28127","28127",9,6,2,66.67,22.22,22.66,45.33
"050US28129","28129",5,5,1,100,20,20.18,40.36
"050US28131","28131",5,2,0,40,0,35.85,71.7
"050US28133","28133",7,0,0,0,0,47.6,95.21
"050US28135","28135",4,0,0,0,0,39.74,79.49
"050US28137","28137",6,6,4,100,66.67,13.67,27.34
"050US28139","28139",6,2,0,33.33,0,35.53,71.06
"050US28141","28141",7,4,0,57.14,0,32.53,65.07
"050US28143","28143",4,0,0,0,0,35.8,71.61
"050US28145","28145",6,4,0,66.67,0,33.19,66.39
"050US28147","28147",5,1,0,20,0,34.49,68.99
"050US28149","28149",13,11,8,84.62,61.54,13.01,26.02
"050US28151","28151",19,0,0,0,0,59.11,118.23
"050US28153","28153",7,1,0,14.29,0,37.11,74.23
"050US28155","28155",3,0,0,0,0,53,106.01
"050US28157","28157",3,2,1,66.67,33.33,23.26,46.51
"050US28159","28159",5,0,0,0,0,39.57,79.14
"050US28161","28161",4,4,2,100,50,16.16,32.32
"050US28163","28163",7,0,0,0,0,40.81,81.62
"050US29001","29001",8,8,7,100,87.5,8.16,16.32
"050US29003","29003",5,5,2,100,40,19.11,38.22
"050US29005","29005",2,0,0,0,0,42.88,85.76
"050US29007","29007",7,6,4,85.71,57.14,14.96,29.93
"050US29009","29009",10,10,5,100,50,13.92,27.84
"050US29011","29011",3,3,3,100,100,7.59,15.18
"050US29013","29013",4,4,3,100,75,11.28,22.56
"050US29015","29015",8,6,1,75,12.5,21.82,43.64
"050US29017","29017",3,3,1,100,33.33,15.49,30.98
"050US29019","29019",40,40,35,100,87.5,7.41,14.81
"050US29021","29021",26,26,24,100,92.31,5.44,10.88
"050US29023","29023",12,12,8,100,66.67,10.5,21
"050US29025","29025",3,1,0,33.33,0,31.06,62.13
"050US29027","29027",11,11,9,100,81.82,10.64,21.27
"050US29029","29029",19,18,10,94.74,52.63,16.26,32.53
"050US29031","29031",19,19,13,100,68.42,8.35,16.7
"050US29033","29033",3,0,0,0,0,40.88,81.75
"050US29035","29035",2,2,1,100,50,11.8,23.6
"050US29037","29037",24,24,18,100,75,9.99,19.98
"050US29039","29039",4,2,1,50,25,20.07,40.14
"050US29041","29041",3,1,0,33.33,0,40.97,81.93
"050US29043","29043",19,17,12,89.47,63.16,13.91,27.81
"050US29045","29045",3,3,2,100,66.67,8.5,16.99
"050US29047","29047",55,55,47,100,85.45,7.93,15.86
"050US29049","29049",5,3,0,60,0,25.57,51.14
"050US29051","29051",18,18,14,100,77.78,8.37,16.74
"050US29053","29053",5,5,3,100,60,10.35,20.7
"050US29055","29055",8,6,3,75,37.5,21.21,42.42
"050US29057","29057",2,2,1,100,50,8.09,16.18
"050US29059","29059",4,2,0,50,0,28.55,57.1
"050US29061","29061",2,0,0,0,0,31.97,63.94
"050US29063","29063",3,3,1,100,33.33,15.62,31.23
"050US29065","29065",4,4,4,100,100,7.24,14.48
"050US29067","29067",3,3,2,100,66.67,10.35,20.7
"050US29069","29069",10,7,5,70,50,17.62,35.23
"050US29071","29071",28,27,15,96.43,53.57,15.18,30.36
"050US29073","29073",5,2,2,40,40,22.29,44.59
"050US29075","29075",2,1,0,50,0,33.23,66.46
"050US29077","29077",78,78,72,100,92.31,5.99,11.97
"050US29079","29079",4,4,3,100,75,7.68,15.37
"050US29081","29081",3,0,0,0,0,45.01,90.02
"050US29083","29083",6,6,3,100,50,12.32,24.63
"050US29085","29085",4,1,0,25,0,32.8,65.59
"050US29087","29087",3,1,0,33.33,0,32.36,64.72
"050US29089","29089",3,2,0,66.67,0,25.24,50.49
"050US29091","29091",10,9,4,90,40,18,36
"050US29093","29093",4,3,0,75,0,33.07,66.14
"050US29095","29095",227,227,223,100,98.24,5.52,11.04
"050US29097","29097",29,29,21,100,72.41,10.2,20.4
"050US29099","29099",49,49,39,100,79.59,10.35,20.71
"050US29101","29101",14,9,3,64.29,21.43,23.66,47.33
"050US29103","29103",2,0,0,0,0,37.65,75.3
"050US29105","29105",9,9,6,100,66.67,11.6,23.2
"050US29107","29107",8,8,5,100,62.5,12.42,24.84
"050US29109","29109",10,10,6,100,60,12.67,25.34
"050US29111","29111",4,3,1,75,25,20.35,40.7
"050US29113","29113",13,13,6,100,46.15,13.43,26.87
"050US29115","29115",5,5,3,100,60,12.52,25.03
"050US29117","29117",5,5,5,100,100,5.68,11.37
"050US29119","29119",6,6,0,100,0,24.32,48.63
"050US29121","29121",5,5,3,100,60,12.38,24.77
"050US29123","29123",4,4,2,100,50,12.41,24.82
"050US29125","29125",3,0,0,0,0,36.54,73.07
"050US29127","29127",8,8,7,100,87.5,5.2,10.39
"050US29129","29129",2,0,0,0,0,36.97,73.93
"050US29131","29131",9,6,5,66.67,55.56,19.56,39.12
"050US29133","29133",4,4,2,100,50,11.61,23.23
"050US29135","29135",4,1,0,25,0,29.16,58.33
"050US29137","29137",3,0,0,0,0,39.55,79.09
"050US29139","29139",4,4,1,100,25,15.23,30.46
"050US29141","29141",8,2,0,25,0,36.88,73.77
"050US29143","29143",6,5,1,83.33,16.67,23.41,46.83
"050US29145","29145",13,13,9,100,69.23,10.19,20.38
"050US29147","29147",6,6,4,100,66.67,15.22,30.43
"050US29149","29149",3,1,0,33.33,0,41.43,82.85
"050US29151","29151",4,2,0,50,0,28.61,57.22
"050US29153","29153",3,0,0,0,0,38.44,76.88
"050US29155","29155",6,6,5,100,83.33,8.5,17
"050US29157","29157",5,5,4,100,80,9.22,18.44
"050US29159","29159",11,10,8,90.91,72.73,8.88,17.76
"050US29161","29161",12,12,10,100,83.33,9.23,18.46
"050US29163","29163",5,4,1,80,20,20.71,41.41
"050US29165","29165",27,27,18,100,66.67,13.03,26.07
"050US29167","29167",8,8,2,100,25,19.35,38.71
"050US29169","29169",13,6,0,46.15,0,30.76,61.52
"050US29171","29171",2,2,0,100,0,26.8,53.6
"050US29173","29173",3,3,2,100,66.67,11.65,23.31
"050US29175","29175",6,4,0,66.67,0,29.9,59.79
"050US29177","29177",6,4,0,66.67,0,26.48,52.96
"050US29179","29179",2,1,1,50,50,21.49,42.98
"050US29181","29181",4,4,1,100,25,13.33,26.66
"050US29183","29183",85,85,80,100,94.12,9.07,18.15
"050US29185","29185",3,2,1,66.67,33.33,17.25,34.5
"050US29186","29186",5,4,2,80,40,15.42,30.84
"050US29187","29187",19,19,11,100,57.89,13.85,27.7
"050US29189","29189",236,236,230,100,97.46,6.59,13.18
"050US29195","29195",8,0,0,0,0,37.13,74.26
"050US29197","29197",2,1,0,50,0,24.82,49.64
"050US29199","29199",2,0,0,0,0,32.75,65.51
"050US29201","29201",11,11,7,100,63.64,11.74,23.47
"050US29203","29203",2,0,0,0,0,50.86,101.72
"050US29205","29205",3,2,0,66.67,0,28.52,57.03
"050US29207","29207",8,7,4,87.5,50,18.28,36.56
"050US29209","29209",12,12,7,100,58.33,14.96,29.92
"050US29211","29211",3,3,2,100,66.67,9.59,19.18
"050US29213","29213",18,17,13,94.44,72.22,14.17,28.34
"050US29215","29215",8,6,1,75,12.5,21.84,43.69
"050US29217","29217",6,6,5,100,83.33,9.43,18.86
"050US29219","29219",9,9,4,100,44.44,14.67,29.34
"050US29221","29221",6,5,1,83.33,16.67,24.39,48.78
"050US29223","29223",4,3,2,75,50,13.09,26.18
"050US29225","29225",8,5,0,62.5,0,28.02,56.05
"050US29227","29227",1,0,0,0,0,41.3,82.6
"050US29229","29229",4,2,1,50,25,23.74,47.48
"050US29510","29510",104,104,104,100,100,2.44,4.88
"050US30001","30001",3,0,0,0,0,60.51,121.02
"050US30003","30003",5,0,0,0,0,73.37,146.74
"050US30005","30005",4,2,2,50,50,27.44,54.87
"050US30007","30007",2,0,0,0,0,38.75,77.5
"050US30009","30009",5,0,0,0,0,59.54,119.08
"050US30011","30011",1,0,0,0,0,NA,NA
"050US30013","30013",25,22,21,88,84,9.32,18.65
"050US30015","30015",2,0,0,0,0,57.66,115.32
"050US30017","30017",6,0,0,0,0,NA,NA
"050US30019","30019",1,0,0,0,0,86.91,173.82
"050US30021","30021",3,0,0,0,0,NA,NA
"050US30023","30023",3,3,2,100,66.67,12.97,25.93
"050US30025","30025",1,0,0,0,0,NA,NA
"050US30027","30027",3,0,0,0,0,NA,NA
"050US30029","30029",32,27,13,84.38,40.62,20.67,41.35
"050US30031","30031",26,0,0,0,0,79.48,158.97
"050US30033","30033",1,0,0,0,0,NA,NA
"050US30035","30035",4,0,0,0,0,NA,NA
"050US30037","30037",1,0,0,0,0,87.66,175.32
"050US30039","30039",2,0,0,0,0,69.12,138.24
"050US30041","30041",6,4,3,66.67,50,23.78,47.56
"050US30043","30043",3,2,0,66.67,0,29.29,58.58
"050US30045","30045",1,0,0,0,0,73.71,147.42
"050US30047","30047",10,0,0,0,0,55.6,111.19
"050US30049","30049",17,15,12,88.24,70.59,12.58,25.17
"050US30051","30051",1,0,0,0,0,NA,NA
"050US30053","30053",6,0,0,0,0,85.18,170.37
"050US30055","30055",1,0,0,0,0,NA,NA
"050US30057","30057",4,0,0,0,0,79.44,158.87
"050US30059","30059",1,0,0,0,0,77.61,155.22
"050US30061","30061",2,0,0,0,0,51.09,102.19
"050US30063","30063",29,22,20,75.86,68.97,14.97,29.93
"050US30065","30065",2,0,0,0,0,75.28,150.55
"050US30067","30067",6,0,0,0,0,NA,NA
"050US30069","30069",1,0,0,0,0,NA,NA
"050US30071","30071",1,0,0,0,0,NA,NA
"050US30073","30073",2,0,0,0,0,58.38,116.76
"050US30075","30075",1,0,0,0,0,NA,NA
"050US30077","30077",2,1,0,50,0,45.01,90.01
"050US30079","30079",1,0,0,0,0,NA,NA
"050US30081","30081",13,1,0,7.69,0,59.44,118.88
"050US30083","30083",5,0,0,0,0,64.92,129.84
"050US30085","30085",3,1,1,33.33,33.33,45.88,91.77
"050US30087","30087",4,0,0,0,0,NA,NA
"050US30089","30089",4,0,0,0,0,83.96,167.91
"050US30091","30091",2,0,0,0,0,73.86,147.72
"050US30093","30093",9,9,5,100,55.56,13.4,26.81
"050US30095","30095",3,0,0,0,0,63.67,127.33
"050US30097","30097",1,0,0,0,0,69.5,139
"050US30099","30099",3,0,0,0,0,54.02,108.05
"050US30101","30101",3,0,0,0,0,72.59,145.17
"050US30103","30103",1,0,0,0,0,70.27,140.54
"050US30105","30105",3,0,0,0,0,NA,NA
"050US30107","30107",1,0,0,0,0,NA,NA
"050US30109","30109",1,0,0,0,0,NA,NA
"050US30111","30111",36,35,29,97.22,80.56,9.8,19.59
"050US31001","31001",9,9,8,100,88.89,6.19,12.39
"050US31003","31003",3,0,0,0,0,42.06,84.11
"050US31005","31005",1,0,0,0,0,NA,NA
"050US31007","31007",1,1,0,100,0,18.92,37.84
"050US31009","31009",1,0,0,0,0,NA,NA
"050US31011","31011",2,0,0,0,0,36.42,72.84
"050US31013","31013",3,0,0,0,0,55.81,111.63
"050US31015","31015",1,0,0,0,0,83.85,167.7
"050US31017","31017",1,0,0,0,0,NA,NA
"050US31019","31019",11,0,0,0,0,35.27,70.55
"050US31021","31021",3,3,0,100,0,23.91,47.81
"050US31023","31023",3,1,0,33.33,0,32.23,64.45
"050US31025","31025",6,6,1,100,16.67,21.27,42.54
"050US31027","31027",2,1,0,50,0,28.01,56.02
"050US31029","31029",1,0,0,0,0,30.44,60.88
"050US31031","31031",2,0,0,0,0,NA,NA
"050US31033","31033",3,0,0,0,0,43.23,86.45
"050US31035","31035",2,2,0,100,0,24.34,48.68
"050US31037","31037",3,2,0,66.67,0,26.28,52.55
"050US31039","31039",3,3,1,100,33.33,11.55,23.11
"050US31041","31041",4,0,0,0,0,48.37,96.74
"050US31043","31043",5,5,4,100,80,12.05,24.1
"050US31045","31045",2,0,0,0,0,NA,NA
"050US31047","31047",7,7,2,100,28.57,14.3,28.6
"050US31049","31049",1,1,0,100,0,27.49,54.98
"050US31051","31051",2,0,0,0,0,35.99,71.99
"050US31053","31053",9,9,7,100,77.78,7.1,14.21
"050US31055","31055",163,163,160,100,98.16,5.04,10.08
"050US31057","31057",1,0,0,0,0,49.64,99.28
"050US31059","31059",2,2,2,100,100,6.86,13.73
"050US31061","31061",2,0,0,0,0,48.81,97.63
"050US31063","31063",1,0,0,0,0,40.4,80.8
"050US31065","31065",1,0,0,0,0,30.43,60.86
"050US31067","31067",7,0,0,0,0,39.89,79.79
"050US31069","31069",1,0,0,0,0,85.29,170.58
"050US31071","31071",1,0,0,0,0,NA,NA
"050US31073","31073",1,1,0,100,0,23.96,47.92
"050US31075","31075",1,0,0,0,0,NA,NA
"050US31077","31077",1,0,0,0,0,66.53,133.06
"050US31079","31079",14,14,13,100,92.86,6.39,12.77
"050US31081","31081",3,0,0,0,0,40.81,81.63
"050US31083","31083",1,0,0,0,0,38.9,77.8
"050US31085","31085",1,0,0,0,0,41.3,82.6
"050US31087","31087",1,1,0,100,0,24.32,48.64
"050US31089","31089",4,0,0,0,0,83.54,167.08
"050US31091","31091",1,0,0,0,0,NA,NA
"050US31093","31093",2,0,0,0,0,70.47,140.95
"050US31095","31095",3,0,0,0,0,52.14,104.28
"050US31097","31097",2,0,0,0,0,41.38,82.76
"050US31099","31099",2,0,0,0,0,32.71,65.42
"050US31101","31101",3,3,3,100,100,3.6,7.2
"050US31103","31103",1,0,0,0,0,NA,NA
"050US31105","31105",1,0,0,0,0,52.4,104.8
"050US31107","31107",3,1,0,33.33,0,41.44,82.88
"050US31109","31109",81,81,80,100,98.77,4.64,9.28
"050US31111","31111",8,7,6,87.5,75,9.11,18.23
"050US31113","31113",1,0,0,0,0,NA,NA
"050US31115","31115",1,0,0,0,0,NA,NA
"050US31117","31117",1,0,0,0,0,NA,NA
"050US31119","31119",9,9,8,100,88.89,3.82,7.64
"050US31121","31121",3,0,0,0,0,47.08,94.17
"050US31123","31123",1,0,0,0,0,38.92,77.84
"050US31125","31125",1,0,0,0,0,34.75,69.5
"050US31127","31127",2,0,0,0,0,36.26,72.53
"050US31129","31129",2,0,0,0,0,54.93,109.86
"050US31131","31131",5,2,0,40,0,29.42,58.85
"050US31133","31133",1,0,0,0,0,44.48,88.96
"050US31135","31135",1,1,0,100,0,23.95,47.9
"050US31137","31137",3,0,0,0,0,34.97,69.94
"050US31139","31139",2,2,0,100,0,20.58,41.16
"050US31141","31141",8,8,7,100,87.5,7.78,15.55
"050US31143","31143",2,0,0,0,0,33.58,67.15
"050US31145","31145",3,3,2,100,66.67,8.72,17.44
"050US31147","31147",3,3,2,100,66.67,10.32,20.64
"050US31149","31149",1,0,0,0,0,NA,NA
"050US31151","31151",5,2,0,40,0,29.5,59
"050US31153","31153",47,47,45,100,95.74,7.52,15.04
"050US31155","31155",5,4,1,80,20,24.35,48.7
"050US31157","31157",11,11,10,100,90.91,7.29,14.57
"050US31159","31159",4,3,0,75,0,27.47,54.94
"050US31161","31161",2,0,0,0,0,67.73,135.46
"050US31163","31163",1,0,0,0,0,NA,NA
"050US31165","31165",1,0,0,0,0,48.42,96.84
"050US31167","31167",2,2,1,100,50,17.74,35.48
"050US31169","31169",2,1,0,50,0,32.42,64.84
"050US31171","31171",1,0,0,0,0,NA,NA
"050US31173","31173",2,0,0,0,0,30.91,61.81
"050US31175","31175",2,0,0,0,0,NA,NA
"050US31177","31177",5,5,0,100,0,19.58,39.15
"050US31179","31179",2,1,0,50,0,29.66,59.32
"050US31181","31181",2,0,0,0,0,37.74,75.48
"050US31183","31183",1,0,0,0,0,64.9,129.8
"050US31185","31185",4,2,0,50,0,29.08,58.15
"050US32001","32001",7,5,4,71.43,57.14,11.94,23.89
"050US32003","32003",535,521,509,97.38,95.14,7.38,14.76
"050US32005","32005",17,13,2,76.47,11.76,25.86,51.72
"050US32007","32007",15,9,5,60,33.33,31.91,63.82
"050US32009","32009",1,0,0,0,0,NA,NA
"050US32011","32011",1,0,0,0,0,88.26,176.52
"050US32013","32013",5,3,3,60,60,24.07,48.14
"050US32015","32015",2,0,0,0,0,66.7,133.4
"050US32017","32017",2,0,0,0,0,87.01,174.02
"050US32019","32019",18,16,12,88.89,66.67,12.66,25.32
"050US32021","32021",2,0,0,0,0,63.96,127.93
"050US32023","32023",15,0,0,0,0,55.39,110.79
"050US32027","32027",1,0,0,0,0,42.61,85.22
"050US32029","32029",1,1,0,100,0,21.63,43.26
"050US32031","32031",139,129,121,92.81,87.05,8.53,17.06
"050US32033","32033",3,2,1,66.67,33.33,29.7,59.39
"050US32510","32510",15,15,14,100,93.33,5.65,11.29
"050US33001","33001",18,17,10,94.44,55.56,14.48,28.95
"050US33003","33003",19,11,4,57.89,21.05,26.4,52.81
"050US33005","33005",18,18,10,100,55.56,13.25,26.49
"050US33007","33007",11,8,4,72.73,36.36,20.13,40.27
"050US33009","33009",28,27,15,96.43,53.57,13.29,26.58
"050US33011","33011",103,100,83,97.09,80.58,8.73,17.45
"050US33013","33013",39,36,24,92.31,61.54,13.05,26.09
"050US33015","33015",72,72,66,100,91.67,9.05,18.1
"050US33017","33017",30,30,26,100,86.67,9.42,18.84
"050US33019","33019",11,8,1,72.73,9.09,23.86,47.73
"050US34001","34001",73,73,71,100,97.26,5.49,10.98
"050US34003","34003",203,203,202,100,99.51,4.34,8.68
"050US34005","34005",117,117,111,100,94.87,7.06,14.12
"050US34007","34007",129,129,129,100,100,3.6,7.21
"050US34009","34009",32,32,25,100,78.12,9.03,18.07
"050US34011","34011",41,41,37,100,90.24,6.56,13.11
"050US34013","34013",211,211,211,100,100,2.84,5.67
"050US34015","34015",69,69,69,100,100,5.26,10.52
"050US34017","34017",183,183,183,100,100,2.83,5.66
"050US34019","34019",30,30,21,100,70,11.49,22.98
"050US34021","34021",84,84,84,100,100,4.64,9.28
"050US34023","34023",192,192,190,100,98.96,5.7,11.4
"050US34025","34025",154,154,153,100,99.35,4.94,9.87
"050US34027","34027",110,110,107,100,97.27,5.84,11.67
"050US34029","34029",144,143,132,99.31,91.67,7.42,14.83
"050US34031","34031",120,120,120,100,100,3,6
"050US34033","34033",24,24,19,100,79.17,10.78,21.56
"050US34035","34035",74,74,73,100,98.65,7.74,15.48
"050US34037","34037",42,41,21,97.62,50,15.75,31.5
"050US34039","34039",120,120,120,100,100,3.42,6.83
"050US34041","34041",23,23,16,100,69.57,10.03,20.06
"050US35001","35001",176,176,170,100,96.59,4.77,9.54
"050US35003","35003",2,0,0,0,0,NA,NA
"050US35005","35005",17,14,7,82.35,41.18,17.84,35.68
"050US35006","35006",9,0,0,0,0,55.71,111.42
"050US35007","35007",3,1,1,33.33,33.33,41.2,82.39
"050US35009","35009",14,0,0,0,0,NA,NA
"050US35011","35011",1,0,0,0,0,NA,NA
"050US35013","35013",61,54,47,88.52,77.05,11.33,22.65
"050US35015","35015",13,11,10,84.62,76.92,12.42,24.84
"050US35017","35017",10,6,6,60,60,21.76,43.52
"050US35019","35019",1,1,1,100,100,0,0
"050US35021","35021",1,1,1,100,100,0,0
"050US35023","35023",2,1,1,50,50,28.8,57.6
"050US35025","35025",18,15,11,83.33,61.11,19.1,38.2
"050US35027","35027",9,6,5,66.67,55.56,26.94,53.89
"050US35028","35028",4,1,0,25,0,32.58,65.16
"050US35029","35029",7,0,0,0,0,58.28,116.56
"050US35031","35031",33,5,4,15.15,12.12,47.97,95.95
"050US35033","35033",2,1,1,50,50,31.22,62.44
"050US35035","35035",21,2,0,9.52,0,53.35,106.7
"050US35037","35037",3,0,0,0,0,87.6,175.2
"050US35039","35039",11,8,7,72.73,63.64,15.08,30.15
"050US35041","35041",5,0,0,0,0,NA,NA
"050US35043","35043",35,27,24,77.14,68.57,15.02,30.05
"050US35045","35045",36,25,19,69.44,52.78,21.56,43.12
"050US35047","35047",10,7,5,70,50,24.07,48.14
"050US35049","35049",57,55,44,96.49,77.19,9.86,19.73
"050US35051","35051",4,0,0,0,0,63.56,127.12
"050US35053","35053",6,0,0,0,0,57,114
"050US35055","35055",10,4,3,40,30,35.47,70.95
"050US35057","35057",5,2,0,40,0,30.64,61.28
"050US35059","35059",1,0,0,0,0,NA,NA
"050US35061","35061",25,22,10,88,40,18.44,36.87
"050US36001","36001",85,84,76,98.82,89.41,6.89,13.78
"050US36003","36003",16,11,3,68.75,18.75,23.91,47.81
"050US36005","36005",361,361,361,100,100,2,3.99
"050US36007","36007",57,54,41,94.74,71.93,12.31,24.62
"050US36009","36009",24,21,9,87.5,37.5,16.61,33.23
"050US36011","36011",24,24,14,100,58.33,13.31,26.62
"050US36013","36013",36,35,24,97.22,66.67,10.03,20.06
"050US36015","36015",25,9,0,36,0,30.6,61.2
"050US36017","36017",16,13,4,81.25,25,20.12,40.24
"050US36019","36019",22,20,15,90.91,68.18,11.93,23.85
"050US36021","36021",21,21,8,100,38.1,17.06,34.13
"050US36023","36023",13,13,10,100,76.92,10.2,20.41
"050US36025","36025",18,4,1,22.22,5.56,36.65,73.3
"050US36027","36027",82,79,63,96.34,76.83,11.52,23.05
"050US36029","36029",260,260,247,100,95,5.39,10.78
"050US36031","36031",18,12,4,66.67,22.22,24.91,49.82
"050US36033","36033",15,13,6,86.67,40,15.18,30.36
"050US36035","36035",17,15,3,88.24,17.65,20.69,41.39
"050US36037","36037",18,18,10,100,55.56,10.96,21.91
"050US36039","36039",18,14,4,77.78,22.22,24.56,49.13
"050US36041","36041",4,0,0,0,0,56.17,112.33
"050US36043","36043",20,18,13,90,65,15.71,31.41
"050US36045","36045",36,29,12,80.56,33.33,19.18,38.37
"050US36047","36047",804,804,804,100,100,1.95,3.91
"050US36049","36049",9,1,0,11.11,0,46.09,92.17
"050US36051","36051",18,18,6,100,33.33,17.13,34.26
"050US36053","36053",19,13,0,68.42,0,27.07,54.14
"050US36055","36055",210,209,178,99.52,84.76,8.03,16.05
"050US36057","36057",16,13,9,81.25,56.25,13.28,26.56
"050US36059","36059",281,281,281,100,100,3.26,6.52
"050US36061","36061",310,310,310,100,100,1.29,2.58
"050US36063","36063",65,65,56,100,86.15,8.05,16.1
"050US36065","36065",75,73,59,97.33,78.67,8.54,17.08
"050US36067","36067",142,142,130,100,91.55,6.9,13.8
"050US36069","36069",40,39,29,97.5,72.5,12.91,25.83
"050US36071","36071",92,92,82,100,89.13,6.88,13.76
"050US36073","36073",13,7,0,53.85,0,28.18,56.36
"050US36075","36075",44,34,13,77.27,29.55,20.62,41.23
"050US36077","36077",22,3,0,13.64,0,35.99,71.98
"050US36079","36079",24,24,18,100,75,10.93,21.87
"050US36081","36081",724,724,724,100,100,3.02,6.03
"050US36083","36083",48,48,34,100,70.83,10.47,20.94
"050US36085","36085",125,125,125,100,100,3.25,6.5
"050US36087","36087",80,80,77,100,96.25,8.51,17.03
"050US36089","36089",30,17,9,56.67,30,25,50
"050US36091","36091",65,63,49,96.92,75.38,12.42,24.84
"050US36093","36093",45,45,45,100,100,5.2,10.4
"050US36095","36095",8,6,3,75,37.5,18.54,37.07
"050US36097","36097",5,5,2,100,40,14.65,29.3
"050US36099","36099",11,9,7,81.82,63.64,14.98,29.95
"050US36101","36101",31,19,1,61.29,3.23,29.41,58.82
"050US36103","36103",384,382,362,99.48,94.27,6.8,13.61
"050US36105","36105",31,29,14,93.55,45.16,15.81,31.63
"050US36107","36107",11,9,4,81.82,36.36,20.07,40.13
"050US36109","36109",26,5,0,19.23,0,31.89,63.78
"050US36111","36111",50,48,36,96,72,11.27,22.54
"050US36113","36113",23,19,15,82.61,65.22,14.86,29.73
"050US36115","36115",21,16,5,76.19,23.81,23,46
"050US36117","36117",25,23,10,92,40,18.47,36.94
"050US36119","36119",241,241,237,100,98.34,3.95,7.9
"050US36121","36121",12,12,4,100,33.33,16.26,32.53
"050US36123","36123",8,8,2,100,25,17.73,35.46
"050US37001","37001",37,33,0,89.19,0,24.96,49.93
"050US37003","37003",7,7,6,100,85.71,9.65,19.29
"050US37005","37005",3,3,1,100,33.33,15.42,30.84
"050US37007","37007",9,9,0,100,0,23.92,47.84
"050US37009","37009",9,9,5,100,55.56,14.43,28.86
"050US37011","37011",5,5,3,100,60,13.47,26.94
"050US37013","37013",13,11,8,84.62,61.54,15.36,30.72
"050US37015","37015",5,2,0,40,0,47.72,95.44
"050US37017","37017",11,7,0,63.64,0,27.97,55.94
"050US37019","37019",43,23,6,53.49,13.95,27.73,55.47
"050US37021","37021",65,65,55,100,84.62,8.06,16.12
"050US37023","37023",21,21,18,100,85.71,11.06,22.12
"050US37025","37025",47,47,40,100,85.11,9.83,19.66
"050US37027","37027",19,19,12,100,63.16,11.63,23.26
"050US37029","37029",2,0,0,0,0,42.86,85.73
"050US37031","37031",31,27,18,87.1,58.06,15.53,31.06
"050US37033","37033",6,5,1,83.33,16.67,23.48,46.96
"050US37035","37035",34,34,25,100,73.53,11.6,23.19
"050US37037","37037",19,19,8,100,42.11,15.45,30.9
"050US37039","37039",12,6,0,50,0,28.07,56.15
"050US37041","37041",4,1,0,25,0,32.3,64.6
"050US37043","37043",4,3,1,75,25,19.82,39.63
"050US37045","37045",24,24,22,100,91.67,8.54,17.09
"050US37047","37047",15,14,5,93.33,33.33,19.55,39.09
"050US37049","37049",26,19,0,73.08,0,27.74,55.49
"050US37051","37051",81,81,75,100,92.59,7.54,15.08
"050US37053","37053",10,4,0,40,0,32.21,64.43
"050US37055","37055",10,8,5,80,50,23.19,46.38
"050US37057","37057",42,42,34,100,80.95,12.19,24.37
"050US37059","37059",10,10,8,100,80,11.91,23.82
"050US37061","37061",21,20,6,95.24,28.57,18.9,37.79
"050US37063","37063",68,68,68,100,100,4.9,9.81
"050US37065","37065",14,14,7,100,50,13.56,27.12
"050US37067","37067",95,95,90,100,94.74,6.65,13.31
"050US37069","37069",16,16,10,100,62.5,12.92,25.85
"050US37071","37071",85,85,66,100,77.65,10.27,20.54
"050US37073","37073",3,0,0,0,0,40.79,81.58
"050US37075","37075",3,0,0,0,0,68.5,136.99
"050US37077","37077",15,15,9,100,60,14,27.99
"050US37079","37079",5,5,1,100,20,19.32,38.65
"050US37081","37081",126,111,104,88.1,82.54,11.19,22.38
"050US37083","37083",16,13,7,81.25,43.75,18.4,36.79
"050US37085","37085",28,26,15,92.86,53.57,14.68,29.36
"050US37087","37087",21,11,0,52.38,0,31.22,62.45
"050US37089","37089",30,29,5,96.67,16.67,19.77,39.55
"050US37091","37091",8,1,0,12.5,0,55.94,111.88
"050US37093","37093",12,12,10,100,83.33,10.19,20.39
"050US37095","37095",2,0,0,0,0,74.58,149.16
"050US37097","37097",46,46,41,100,89.13,10.02,20.03
"050US37099","37099",9,0,0,0,0,49.41,98.83
"050US37101","37101",53,53,40,100,75.47,11.8,23.61
"050US37103","37103",3,2,0,66.67,0,27.93,55.87
"050US37105","37105",16,9,0,56.25,0,29.63,59.26
"050US37107","37107",17,17,13,100,76.47,8.9,17.81
"050US37109","37109",18,18,0,100,0,21.23,42.45
"050US37111","37111",12,12,7,100,58.33,14.95,29.9
"050US37113","37113",10,7,1,70,10,29.2,58.39
"050US37115","37115",7,5,1,71.43,14.29,21.59,43.18
"050US37117","37117",6,6,4,100,66.67,11.04,22.09
"050US37119","37119",305,305,298,100,97.7,7.02,14.05
"050US37121","37121",4,3,2,75,50,15.75,31.49
"050US37123","37123",10,9,0,90,0,25,50.01
"050US37125","37125",29,27,13,93.1,44.83,15.91,31.81
"050US37127","37127",25,24,16,96,64,13.99,27.97
"050US37129","37129",54,54,50,100,92.59,6.31,12.62
"050US37131","37131",10,5,1,50,10,30.29,60.59
"050US37133","37133",45,45,26,100,57.78,13.2,26.41
"050US37135","37135",42,42,37,100,88.1,8.95,17.9
"050US37137","37137",6,6,2,100,33.33,16.79,33.58
"050US37139","37139",10,0,0,0,0,52.08,104.15
