GEOID,HEROP_ID,TtlJlPpr_Q1,TtlJlPpr_Q2,TtlJlPpr_Q3,TtlJlPpr_Q4,TtlJlAdmr_Q1,TtlJlAdmr_Q2,TtlJlAdmr_Q3,TtlJlAdmr_Q4,TtlJlPrtr_Q1,TtlJlPrtr_Q2,TtlJlPrtr_Q3,TtlJlPrtr_Q4,TtlJlPp_Q1,TtlJlPp_Q2,TtlJlPp_Q3,TtlJlPp_Q4,TtlJlAdm_Q1,TtlJlAdm_Q2,TtlJlAdm_Q3,TtlJlAdm_Q4,TtlJlPrt_Q1,TtlJlPrt_Q2,TtlJlPrt_Q3,TtlJlPrt_Q4
8041,050US08041,305.55,314.97,323.24,287.55,3274.26,3289.48,3289.48,3289.48,,,,,1515.25,1562,1603,1426,16237.5,16313,16313,16313,,,,
8039,050US08039,83.89,106.26,78.3,89.49,2779.64,2779.64,2779.64,2779.64,,,,,15,19,14,16,497,497,497,497,,,,
8043,050US08043,256.01,256.01,296.6,265.38,7589.76,7589.76,7589.76,7589.76,,,,,82,82,95,85,2431,2431,2431,2431,,,,
8045,050US08045,196.83,169.77,189.45,167.31,6650.43,6650.43,6650.43,6650.43,,,,,80,69,77,68,2703,2703,2703,2703,,,,
8047,050US08047,689.83,739.1,886.92,837.64,37989.65,37989.65,37989.65,37989.65,,,,,28,30,36,34,1542,1542,1542,1542,,,,
8049,050US08049,228.12,237.62,247.12,152.08,7622.85,7622.85,7622.85,7622.85,,,,,24,25,26,16,802,802,802,802,,,,
8051,050US08051,72.06,112.1,152.13,184.16,4521.98,4275.76,4427.9,4427.9,48.04,64.06,,,9,14,19,23,564.75,534,553,553,6,8,,
8053,050US08053,,234.19,,,,4449.65,,,,,,,,1,,,,19,,,,,,
8055,050US08055,,,,,,,,,,,,,,,,,,,,,,,,
8057,050US08057,647.67,259.07,1424.87,1943.01,518.13,518.13,518.13,518.13,,,,,5,2,11,15,4,4,4,4,,,,
8059,050US08059,243.74,246.32,241.93,238.05,3619.24,3794.61,3794.61,3794.61,143.45,143.45,,,943,953,936,921,14002.5,14681,14681,14681,555,555,,
8061,050US08061,,521.51,,,,12385.92,,,,,,,,4,,,,95,,,,,,
8063,050US08063,270.67,221.46,344.49,246.06,7135.83,7135.83,7135.83,7135.83,,,,,11,9,14,10,290,290,290,290,,,,
8067,050US08067,408.64,359.93,,419.46,8189,8086.17,,8189,,,,,151,133,,155,3026,2988,,3026,,,,
8065,050US08065,,,,,,,,,,,,,,,,,,,,,,,,
8069,050US08069,169.46,194.76,190.74,181.11,5087.84,5087.84,5087.84,5087.84,,,,,422,485,475,451,12670,12670,12670,12670,,,,
8071,050US08071,,495.17,483.38,648.43,,12367.37,12367.37,12367.37,,,,,,42,41,55,,1049,1049,1049,,,,
8073,050US08073,336.42,196.24,336.42,364.45,25259.32,25259.32,25259.32,25259.32,,,,,12,7,12,13,901,901,901,901,,,,
8075,050US08075,491.45,366.76,403.43,308.08,6940.88,5677.4,6652.97,6652.97,432.77,366.76,,,67,50,55,42,946.25,774,907,907,59,50,,
8077,050US08077,447.48,415.16,436.37,383.85,5079.14,5088.99,5088.99,5088.99,380.31,354.55,,,443,411,432,380,5028.25,5038,5038,5038,376.5,351,,
8079,050US08079,,552.49,,,,8471.45,,,,,,,,3,,,,46,,,,,,
8081,050US08081,302.33,483.73,314.43,314.43,12298.95,12298.95,12298.95,12298.95,,,,,25,40,26,26,1017,1017,1017,1017,,,,
8083,050US08083,523.15,503.78,510.24,477.94,15371.7,15371.7,15371.7,15371.7,,,,,81,78,79,74,2380,2380,2380,2380,,,,
8085,050US08085,205.81,261.22,253.3,269.14,8636.11,7725.8,8636.11,8636.11,,,,,52,66,64,68,2182,1952,2182,2182,,,,
8087,050US08087,385.99,374.97,452.16,363.94,9583.68,9583.68,9583.68,9583.68,,,,,70,68,82,66,1738,1738,1738,1738,,,,
8089,050US08089,363.64,300,381.82,,10927.27,10927.27,10927.27,,,,,,40,33,42,,1202,1202,1202,,,,,
8091,050US08091,,275.1,,,,7909.22,,,,,,,,8,,,,230,,,,,,
8093,050US08093,173.13,173.13,147.16,155.82,8050.55,8050.55,8050.55,8050.55,,,,,20,20,17,18,930,930,930,930,,,,
8095,050US08095,,344.3,,,,5087.99,,,,344.3,,,,9,,,,133,,,,9,,
8097,050US08097,109.66,,127.94,127.94,2101.8,2101.8,2101.8,2101.8,,,,,12,,14,14,230,230,230,230,,,,
8099,050US08099,531.91,475.92,447.93,405.94,13087.91,11758.12,13087.91,13087.91,,,,,38,34,32,29,935,840,935,935,,,,
8101,050US08101,452.93,415.34,433.2,431.32,5975.26,5896.56,5896.56,5896.56,309.79,284.73,,,482,442,461,459,6358.75,6275,6275,6275,329.67,303,,
8103,050US08103,,,,,,,,,,,,,,,,,,,,,,,,
8105,050US08105,652.46,608.96,681.46,652.46,10903.29,10236.33,10903.29,10903.29,,,,,45,42,47,45,752,706,752,752,,,,
8107,050US08107,83.1,65.29,,735.99,5454.65,5454.65,,5454.65,,,,,14,11,,124,919,919,,919,,,,
8109,050US08109,,,,,,,,,,,,,,,,,,,,,,,,
8111,050US08111,,369.69,,,,7024.03,,,,,,,,2,,,,38,,,,,,
8113,050US08113,72.32,54.24,36.16,36.16,4881.58,4881.58,4881.58,4881.58,,,,,4,3,2,2,270,270,270,270,,,,
8115,050US08115,,,,,,,,,,,,,,,,,,,,,,,,
8117,050US08117,105.37,169.51,178.68,123.7,6849.32,6849.32,6849.32,6849.32,,,,,23,37,39,27,1495,1495,1495,1495,,,,
8119,050US08119,343.94,251.34,337.32,277.8,14022.09,14022.09,14022.09,14022.09,,,,,52,38,51,42,2120,2120,2120,2120,,,,
8121,050US08121,1437.59,4137.45,4207.57,4698.46,82117.81,82117.81,82117.81,82117.81,,,,,41,118,120,134,2342,2342,2342,2342,,,,
8123,050US08123,229.76,264.74,259.99,247.9,5312.91,5312.91,5312.91,5312.91,,,,,532,613,602,574,12302,12302,12302,12302,,,,
8125,050US08125,,,,,,,,,,,,,,,,,,,,,,,,
9001,050US09001,,,,,,,,,,,,,,,,,,,,,,,,
9003,050US09003,,,,,,,,,,,,,,,,,,,,,,,,
9005,050US09005,,,,,,,,,,,,,,,,,,,,,,,,
9007,050US09007,,,,,,,,,,,,,,,,,,,,,,,,
9009,050US09009,,,,,,,,,,,,,,,,,,,,,,,,
9011,050US09011,,,,,,,,,,,,,,,,,,,,,,,,
9013,050US09013,,,,,,,,,,,,,,,,,,,,,,,,
9015,050US09015,,,,,,,,,,,,,,,,,,,,,,,,
11001,050US11001,257.25,280.96,320.41,354.82,1061.74,1119.66,1119.66,1119.66,212.86,235.43,,,1226,1339,1527,1691,5060,5336,5336,5336,1014.43,1122,,
10001,050US10001,,,,,,,,,,,,,,,,,,,,,,,,
10003,050US10003,,,,,,,,,,,,,,,,,,,,,,,,
10005,050US10005,,,,,,,,,,,,,,,,,,,,,,,,
12001,050US12001,413.2,425.3,422.78,435.38,3065.02,3053.68,3053.68,3053.68,316.18,330.06,,,820,844,839,864,6082.5,6060,6060,6060,627.45,655,,
12003,050US12003,2189.9,2301.35,2340.35,2462.94,22740.44,22740.44,22740.44,22740.44,,,,,393,413,420,442,4081,4081,4081,4081,,,,
12005,050US12005,1014.28,1034.43,1041.15,,9083.83,9128.54,9128.54,,890.75,890.02,,,1208,1232,1240,,10818.75,10872,10872,,1060.88,1060,,
12007,050US12007,649.76,724.51,569.26,672.76,10890.69,10890.69,10890.69,10890.69,,,,,113,126,99,117,1894,1894,1894,1894,,,,
12009,050US12009,362.94,375.98,396.58,381.71,3911.85,3945.16,3945.16,3945.16,278.6,323.83,,,1392,1442,1521,1464,15003.25,15131,15131,15131,1068.52,1242,,
12011,050US12011,332.56,335.17,326.87,316.76,2512.95,2569.8,2569.8,2569.8,261,260.27,,,4209,4242,4137,4009,31804.5,32524,32524,32524,3303.26,3294,,
12013,050US12013,690.29,724.8,782.33,667.28,6132.08,6132.08,6132.08,6132.08,,,,,60,63,68,58,533,533,533,533,,,,
12015,050US12015,570.85,557.02,612.33,595.54,5543.79,5269.97,5269.97,5269.97,496.13,491.84,,,578,564,620,603,5613.25,5336,5336,5336,502.35,498,,
12017,050US12017,1530.18,1491.81,1562,1577.46,4704.43,4622.94,4622.94,4622.94,596.2,592.44,,,1286.25,1254,1313,1326,3954.5,3886,3886,3886,501.16,498,,
12019,050US12019,295.24,297.29,317.79,304.13,2688.1,2704.33,2704.33,2704.33,227.83,231,,,432,435,465,445,3933.25,3957,3957,3957,333.37,338,,
12021,050US12021,353.24,372.58,368.33,347.11,3882.7,4020.05,4020.05,4020.05,284.37,301.83,,,749,790,781,736,8232.75,8524,8524,8524,602.97,640,,
12023,050US12023,635.79,599.72,626.78,610.99,6413.74,6511.25,6511.25,6511.25,584.93,518.56,,,282,266,278,271,2844.75,2888,2888,2888,259.44,230,,
12027,050US12027,757.44,688.99,803.07,688.99,9360.74,9294.58,9294.58,9294.58,709.8,679.87,,,166,151,176,151,2051.5,2037,2037,2037,155.56,149,,
12029,050US12029,1173.28,1163.58,1241.15,1318.72,10229.81,10229.81,10229.81,10229.81,,,,,121,120,128,136,1055,1055,1055,1055,,,,
12031,050US12031,550.4,554.28,547.86,539.36,3998.64,3740.74,3740.74,3740.74,370.98,396.72,,,3689,3715,3672,3615,26800.5,25072,25072,25072,2486.45,2659,,
12033,050US12033,698.14,718.58,695.29,715.25,5627.21,5646.94,5646.94,5646.94,469.48,477.15,,,1469,1512,1463,1505,11840.5,11882,11882,11882,987.86,1004,,
12035,050US12035,398.73,407.22,395.91,378.94,4278.6,4278.6,4278.6,4278.6,,,,,282,288,280,268,3026,3026,3026,3026,,,,
12037,050US12037,1077.1,1221.59,1050.83,945.75,10193.09,10193.09,10193.09,10193.09,,,,,82,93,80,72,776,776,776,776,,,,
12039,050US12039,630.59,645.42,,582.37,5664.16,5664.16,,5664.16,,,,,170,174,,157,1527,1527,,1527,,,,
12041,050US12041,366.11,374.63,306.51,340.57,5185.19,5185.19,5185.19,5185.19,,,,,43,44,36,40,609,609,609,609,,,,
12043,050US12043,403.96,443.05,403.96,416.99,83072.71,83072.71,83072.71,83072.71,,,,,31,34,31,32,6375,6375,6375,6375,,,,
12045,050US12045,488.62,426.24,363.86,415.84,8919.85,8919.85,8919.85,8919.85,,,,,47,41,35,40,858,858,858,858,,,,
12047,050US12047,786.07,737.7,870.72,931.19,15140.89,15140.89,15140.89,15140.89,,,,,65,61,72,77,1252,1252,1252,1252,,,,
12049,050US12049,700.25,712.65,805.6,830.39,10993.37,10993.37,10993.37,10993.37,,,,,113,115,130,134,1774,1774,1774,1774,,,,
12051,050US12051,914.91,907.59,907.59,863.68,8380.6,8380.6,8380.6,8380.6,,,,,250,248,248,236,2290,2290,2290,2290,,,,
12053,050US12053,478.91,492.1,521.77,517.65,3892.87,4006.83,4006.83,4006.83,394.18,452.53,,,581,597,633,628,4722.75,4861,4861,4861,478.21,549,,
12055,050US12055,866.32,947.3,1003.8,986.85,5939.96,5826.96,5826.96,5826.96,747.07,802.29,,,460,503,533,524,3154,3094,3094,3094,396.68,426,,
12057,050US12057,289.95,299.01,328.85,322.84,3670.96,3849.89,3849.89,3849.89,,,,,2944,3036,3339,3278,37273.25,39090,39090,39090,,,,
12059,050US12059,,,,,,,,,,,,,,,,,,,,,,,,
12061,050US12061,559.61,556.22,526.82,541.52,6330.05,6783.11,6783.11,6783.11,488.36,480.47,,,495,492,466,479,5599.25,6000,6000,6000,431.98,425,,
12063,050US12063,615.9,638.71,690.85,628.93,8391.18,8391.18,8391.18,8391.18,,,,,189,196,212,193,2575,2575,2575,2575,,,,
12065,050US12065,849.74,602.34,570.08,645.37,6174.03,6174.03,6174.03,6174.03,,,,,79,56,53,60,574,574,574,574,,,,
12067,050US12067,469.67,450.1,430.53,313.11,4540.12,4540.12,4540.12,4540.12,,,,,24,23,22,16,232,232,232,232,,,,
12069,050US12069,363.94,352.97,362.67,336.53,3702.33,3784.88,3784.88,3784.88,286.01,267.79,,,863,837,860,798,8779.25,8975,8975,8975,678.22,635,,
12071,050US12071,306.68,330.4,342.15,341.94,3435.03,3540.55,3540.55,3540.55,58.09,63.47,,,1435,1546,1601,1600,16073.25,16567,16567,16567,271.81,297,,
12073,050US12073,525.14,498.26,488.17,477.13,3806.76,3756.59,3756.59,3756.59,392.59,372.49,,,1094,1038,1017,994,7930.5,7826,7826,7826,817.87,776,,
12075,050US12075,,,,,,,,,,,,,,,,,,,,,,,,
12077,050US12077,,,,,,,,,,,,,,,,,,,,,,,,
12079,050US12079,411.74,324.13,394.22,420.5,10652.65,10652.65,10652.65,10652.65,,,,,47,37,45,48,1216,1216,1216,1216,,,,
12081,050US12081,426.61,420.49,444.55,440.07,3687.02,3667.35,3667.35,3667.35,282.89,278.56,,,1046,1031,1090,1079,9040.25,8992,8992,8992,693.61,683,,
12083,050US12083,736.93,782.6,796.61,787.12,5270.09,5319.03,5319.03,5319.03,89.16,93.59,,,1630,1731,1762,1741,11656.75,11765,11765,11765,197.2,207,,
12085,050US12085,532.79,532.79,516.95,571.25,6195.49,6195.49,6195.49,6195.49,,,,,471,471,457,505,5477,5477,5477,5477,,,,
12086,050US12086,242.47,231.17,254.73,233.7,2493,2511.71,2511.71,2511.71,187.45,198.4,,,4313,4112,4531,4157,44344.25,44677,44677,44677,3334.19,3529,,
12087,050US12087,882.63,867.04,884.58,839.76,9195.5,9391.32,9391.32,9391.32,426.45,418.91,,,453,445,454,431,4719.5,4820,4820,4820,218.87,215,,
12089,050US12089,399.73,409.89,470.87,496.27,4388.97,4534.21,4534.21,4534.21,272.26,293.02,,,236,242,278,293,2591.25,2677,2677,2677,160.74,173,,
12091,050US12091,,486.41,,,,5064.14,,,,404.27,,,,681,,,,7090,,,,566,,
12093,050US12093,1089.05,984.57,,1060.92,12907.89,12907.89,,12907.89,926.86,964.48,,,271,245,,264,3212,3212,,3212,230.64,240,,
12095,050US12095,254.3,271.95,277.31,26.58,3145.16,3209.65,3209.65,3209.65,188.16,200.64,,,2564,2742,2796,268,31711.75,32362,32362,32362,1897.21,2023,,
12097,050US12097,232.93,240.33,260.06,262.18,3057.96,3051.35,3051.35,3051.35,225.44,233.28,,,661,682,738,744,8677.75,8659,8659,8659,639.74,662,,
12099,050US12099,205.77,211.4,237.58,236.81,2708.71,2724.4,2724.4,2724.4,176.56,180.92,,,1863,1914,2151,2144,24524,24666,24666,24666,1598.53,1638,,
12101,050US12101,392.87,415.84,421.45,407.3,3228.45,3243.41,3243.41,3243.41,336.82,356.28,,,1471,1557,1578,1525,12088,12144,12144,12144,1261.13,1334,,
12103,050US12103,488.23,489.26,490.79,503.42,5673.96,5698.61,5698.61,5698.61,373.11,373.77,,,2862,2868,2877,2951,33260.5,33405,33405,33405,2187.18,2191,,
12105,050US12105,,530.38,,,,6062.13,,,,,,,,2608,,,,29809,,,,,,
12107,050US12107,677.14,855.58,905.91,917.35,7195.23,7233.55,7233.55,7233.55,246.38,327.13,,,296,374,396,401,3145.25,3162,3162,3162,107.7,143,,
12113,050US12113,460.55,502.91,542.19,539.88,5178.52,5331.01,5331.01,5331.01,349.58,419.73,,,598,653,704,701,6724,6922,6922,6922,453.91,545,,
12115,050US12115,420.35,434.29,451.19,437.25,3661.81,3322.67,3322.67,3322.67,368.75,392.47,,,995,1028,1068,1035,8667.75,7865,7865,7865,872.86,929,,
12117,050US12117,278.75,275,292.54,284.39,3131.75,3161.19,3161.19,3161.19,35.37,34.45,,,890,878,934,908,9999,10093,10093,10093,112.92,110,,
12109,050US12109,235.05,238.22,244.58,223.4,3214.04,3320.31,3320.31,3320.31,181.88,193.76,,,444,450,462,422,6071.25,6272,6272,6272,343.56,366,,
12111,050US12111,663.69,654.31,674.47,650.08,3685.22,3635.5,3635.5,3635.5,26.11,21.11,,,1415,1395,1438,1386,7857,7751,7751,7751,55.66,45,,
12119,050US12119,983.12,896.49,924.74,904.02,6680.35,6753.8,6753.8,6753.8,853.81,783.49,,,522,476,491,480,3547,3586,3586,3586,453.34,416,,
12121,050US12121,490.82,541.34,494.42,530.51,7228.7,7228.7,7228.7,7228.7,,,,,136,150,137,147,2003,2003,2003,2003,,,,
12123,050US12123,,,,788.5,,,,9160.48,,,,,,,,102,,,,1185,,,,
12125,050US12125,274.48,372.51,284.29,245.07,4705.42,4705.42,4705.42,4705.42,,,,,28,38,29,25,480,480,480,480,,,,
12127,050US12127,,389.65,393.09,365.62,,6097.71,6097.71,6097.71,,300.39,,,,1362,1374,1278,,21314,21314,21314,,1050,,
12129,050US12129,422.84,478.37,397.22,397.22,4151.54,4091.74,4091.74,4091.74,347.84,435.66,,,99,112,93,93,972,958,958,958,81.44,102,,
12131,050US12131,515.07,551.45,522.73,474.86,6259.33,6263.16,6263.16,6263.16,343.37,417.42,,,269,288,273,248,3269,3271,3271,3271,179.33,218,,
12133,050US12133,528.34,612.39,582.37,504.32,7624.88,7624.88,7624.88,7624.88,,,,,88,102,97,84,1270,1270,1270,1270,,,,
13001,050US13001,627.82,840.04,875.41,786.98,13139.98,13139.98,13139.98,13139.98,,,,,71,95,99,89,1486,1486,1486,1486,,,,
13003,050US13003,224.89,580.96,1143.18,1311.84,10119.94,10119.94,10119.94,10119.94,,,,,12,31,61,70,540,540,540,540,,,,
13005,050US13005,1227.44,722.02,693.14,649.82,1631.77,1631.77,1631.77,1631.77,,,,,85,50,48,45,113,113,113,113,,,,
13007,050US13007,,,,,,,,,,,,,,,,,,,,,,,,
13009,050US13009,869.27,943.68,882.8,933.54,11317.44,11317.44,11317.44,11317.44,605.51,646.03,,,257,279,261,276,3346,3346,3346,3346,179.02,191,,
13011,050US13011,607.56,543.61,711.49,431.69,9896.87,9896.87,9896.87,9896.87,,,,,76,68,89,54,1238,1238,1238,1238,,,,
13013,050US13013,394.07,457.79,462.82,457.79,8372.74,8372.74,8372.74,8372.74,,,,,235,273,276,273,4993,4993,4993,4993,,,,
13015,050US13015,682.47,762.92,694.54,662.36,7527.96,7464.27,7464.27,7464.27,324.31,372.74,,,509,569,518,494,5614.5,5567,5567,5567,241.88,278,,
13017,050US13017,1104.03,1227.75,1189.68,1227.75,10469.21,10469.21,10469.21,10469.21,,,,,116,129,125,129,1100,1100,1100,1100,,,,
13019,050US13019,456.82,577.49,706.77,637.82,15299.09,15299.09,15299.09,15299.09,,,,,53,67,82,74,1775,1775,1775,1775,,,,
13021,050US13021,728.76,833.88,813.67,835.9,4906.76,4936.57,4936.57,4936.57,668.65,730.78,,,721,825,805,827,4854.5,4884,4884,4884,661.53,723,,
13023,050US13023,525.46,525.46,500.44,512.95,6940.45,7318.9,7318.9,7318.9,448.89,512.95,,,42,42,40,41,554.75,585,585,585,35.88,41,,
13025,050US13025,683.15,683.15,726.39,882.05,13948.46,13948.46,13948.46,13948.46,,,,,79,79,84,102,1613,1613,1613,1613,,,,
13027,050US13027,628.49,568.64,718.28,688.35,6604.15,6604.15,6604.15,6604.15,,,,,63,57,72,69,662,662,662,662,,,,
13029,050US13029,365.59,193.92,174.85,174.85,5105.54,5105.54,5105.54,5105.54,,,,,115,61,55,55,1606,1606,1606,1606,,,,
13031,050US13031,574.26,650.26,614.79,562.43,5836.3,6060.09,6060.09,6060.09,351.41,553.99,,,340,385,364,333,3455.5,3588,3588,3588,208.06,328,,
13033,050US13033,493.39,559.17,578.91,697.32,10453.26,10453.26,10453.26,10453.26,,,,,75,85,88,106,1589,1589,1589,1589,,,,
13035,050US13035,2985.37,2962.2,3076.64,3036.97,8901.85,8901.85,8901.85,8901.85,,,,,542.62,538.41,559.21,552,1618,1618,1618,1618,,,,
13037,050US13037,334.1,616.81,385.51,693.91,8918.02,8918.02,8918.02,8918.02,,,,,13,24,15,27,347,347,347,347,,,,
13039,050US13039,317.35,423.13,417.71,471.95,6037.76,6037.76,6037.76,6037.76,,,,,117,156,154,174,2226,2226,2226,2226,,,,
13043,050US13043,451.06,496.17,436.02,526.24,11742.6,11456.92,11456.92,11456.92,392.27,300.71,,,30,33,29,35,781,762,762,762,26.09,20,,
13045,050US13045,452.22,528.19,541.45,435.33,7885.14,8179.68,8179.68,8179.68,271.06,490.8,,,375,438,449,361,6538.75,6783,6783,6783,224.78,407,,
13047,050US13047,511.92,550.77,532.49,557.63,5139.75,5139.75,5139.75,5139.75,,,,,224,241,233,244,2249,2249,2249,2249,,,,
13049,050US13049,,11.35,11.35,22.7,,,,,,,,,,1,1,2,,,,,,,,
13051,050US13051,618.67,631.24,675,594.02,3694.66,3775.89,3775.89,3775.89,590.42,630.74,,,1230,1255,1342,1181,7345.5,7507,7507,7507,1173.84,1254,,
13053,050US13053,,,,,,,,,,,,,,,,,,,,,,,,
13055,050US13055,216.04,298.64,304.99,228.75,13248.19,13248.19,13248.19,13248.19,,,,,34,47,48,36,2085,2085,2085,2085,,,,
13057,050US13057,326.66,308.3,329.9,290.48,4248.29,3982.51,3982.51,3982.51,243.67,225.15,,,605,571,611,538,7868.25,7376,7376,7376,451.31,417,,
13059,050US13059,440.74,477.29,430.29,414.63,7858.05,7858.05,7858.05,7858.05,,,,,422,457,412,397,7524,7524,7524,7524,,,,
13061,050US13061,,781.25,,,,13541.67,,,,,,,,12,,,,208,,,,,,
13063,050US13063,898.1,901.61,,985.45,10198.34,10198.34,,10198.34,,,,,1789,1796,,1963,20315,20315,,20315,,,,
13065,050US13065,,,,,,,174384.12,174384.12,,,,,,,,,,,7291,7291,,,,
13067,050US13067,697.48,743.78,752.43,762.03,5696.68,5719.02,5719.02,5719.02,294.54,316.75,,,3668.5,3912,3957.5,4008,29962.5,30080,30080,30080,1549.17,1666,,
13069,050US13069,1401.06,1347.85,1425.89,1298.19,13006.77,13006.77,13006.77,13006.77,,,,,395,380,402,366,3667,3667,3667,3667,,,,
13071,050US13071,1121.18,699.01,705.93,716.31,11471.38,11471.38,11471.38,11471.38,,,,,324,202,204,207,3315,3315,3315,3315,,,,
13073,050US13073,318.55,332.81,329.96,349.93,4248.56,4248.56,4248.56,4248.56,,,,,335,350,347,368,4468,4468,4468,4468,,,,
13075,050US13075,500.5,782.6,828.1,691.6,20092.82,20092.82,20092.82,20092.82,,,,,55,86,91,76,2208,2208,2208,2208,,,,
13077,050US13077,462.02,685.64,,452.17,6440.44,6379.6,,6379.6,,,,,469,696,,459,6537.75,6476,,6476,,,,
13079,050US13079,271.88,284.83,,349.56,6563.96,6563.96,,6563.96,,,,,21,22,,27,507,507,,507,,,,
13081,050US13081,1836.7,1870.1,1995.32,1870.1,22207.38,22207.38,22207.38,22207.38,,,,,220,224,239,224,2660,2660,2660,2660,,,,
13083,050US13083,569.8,648.39,746.64,491.21,14303.96,14303.96,14303.96,14303.96,,,,,58,66,76,50,1456,1456,1456,1456,,,,
13085,050US13085,495.88,568.95,621.15,636.81,8330.72,8330.72,8330.72,8330.72,,,,,95,109,119,122,1596,1596,1596,1596,,,,
13089,050US13089,317.42,343.88,,377.36,3842.08,3706.05,,3706.05,317.42,343.88,,,1631,1767,,1939,19742,19043,,19043,1631,1767,,
13087,050US13087,863.97,836.45,907.99,759.41,8667.18,8667.18,8667.18,8667.18,,,,,157,152,165,138,1575,1575,1575,1575,,,,
13091,050US13091,1113.86,812.19,835.4,758.04,10806,10806,10806,10806,,,,,144,105,108,98,1397,1397,1397,1397,,,,
13093,050US13093,810.49,766.28,825.23,869.44,11505.31,11066.9,11066.9,11066.9,678.6,530.5,,,55,52,56,59,780.75,751,751,751,46.05,36,,
13095,050US13095,,1431.76,1472.11,1450.97,9366.47,9553.37,9553.37,9553.37,,1289.54,,,,745,766,755,4873.75,4971,4971,4971,,671,,
13097,050US13097,762.95,725.76,790.09,736.82,8227.37,8718.16,8718.16,8718.16,299.85,260.35,,,759,722,786,733,8184.75,8673,8673,8673,298.3,259,,
13099,050US13099,472.22,456.48,535.18,456.48,11490.63,11490.63,11490.63,11490.63,,,,,30,29,34,29,730,730,730,730,,,,
13101,050US13101,,964.36,,,,9601.68,,,,,,,,23,,,,229,,,,,,
13103,050US13103,410.75,434.92,386.59,342.66,4801.65,4801.65,4801.65,4801.65,,,,,187,198,176,156,2186,2186,2186,2186,,,,
13105,050US13105,600.1,666.78,,700.12,13643.94,13643.94,,13643.94,,,,,72,80,,84,1637,1637,,1637,,,,
13107,050US13107,1154.72,1120.35,900.41,900.41,12248.26,12248.26,12248.26,12248.26,,,,,168,163,131,131,1782,1782,1782,1782,,,,
13109,050US13109,29.62,,,29.62,1466.23,,,1466.23,,,,,2,,,2,99,,,99,,,,
13111,050US13111,303.3,,448.06,337.77,9512.65,,9512.65,9512.65,,,,,44,,65,49,1380,,1380,1380,,,,
13113,050US13113,449.98,489.33,,481.46,6726.05,6726.05,,6726.05,,,,,343,373,,367,5127,5127,,5127,,,,
13115,050US13115,913.8,960.35,,817.61,8477.1,8477.1,,8477.1,,,,,589,619,,527,5464,5464,,5464,,,,
13117,050US13117,194.56,220.36,234.94,211.95,3350.77,3350.77,3350.77,3350.77,,,,,347,393,419,378,5976,5976,5976,5976,,,,
13119,050US13119,566.76,500.86,579.94,619.48,13509.95,13509.95,13509.95,13509.95,,,,,86,76,88,94,2050,2050,2050,2050,,,,
13121,050US13121,436.5,369.88,333.43,272.37,6205.87,6205.87,6205.87,6205.87,,,,,3299.67,2796.11,2520.56,2059,46913,46913,46913,46913,,,,
13123,050US13123,435.2,594.42,514.81,477.66,10030.78,10030.78,10030.78,10030.78,,,,,82,112,97,90,1890,1890,1890,1890,,,,
13125,050US13125,,,,,,,,,,,,,,,,,,,,,,,,
13127,050US13127,803.14,1009.28,972.33,836.2,10263.89,10263.89,10263.89,10263.89,,,,,413,519,500,430,5278,5278,5278,5278,,,,
13129,050US13129,636.71,714.05,801.69,726.94,6429.64,6722.86,6722.86,6722.86,277.78,291.29,,,247,277,311,282,2494.25,2608,2608,2608,107.76,113,,
13131,050US13131,519.02,,670.93,677.26,8747.39,,8747.39,8747.39,,,,,82,,106,107,1382,,1382,1382,,,,
13133,050US13133,635.04,653.18,716.68,607.82,13499.05,13499.05,13499.05,13499.05,,,,,70,72,79,67,1488,1488,1488,1488,,,,
13135,050US13135,341.38,343.05,340.63,,3527.28,3496.55,3496.55,3496.55,226.07,263.22,,,2258,2269,2253,,23330.25,23127,23127,23127,1495.31,1741,,
13137,050US13137,422.76,489.33,579.21,545.92,8941.11,8941.11,8941.11,8941.11,,,,,127,147,174,164,2686,2686,2686,2686,,,,
13139,050US13139,443.75,477.89,464.09,443.02,6253.9,6253.9,6253.9,6253.9,,,,,611,658,639,610,8611,8611,8611,8611,,,,
13141,050US13141,283.71,321.54,491.77,472.86,6317.38,6317.38,6317.38,6317.38,,,,,15,17,26,25,334,334,334,334,,,,
13143,050US13143,645.13,650.09,669.94,620.32,9145.95,9145.95,9145.95,9145.95,,,,,130,131,135,125,1843,1843,1843,1843,,,,
13145,050US13145,344.08,413.76,,287.46,7595.82,7595.82,,7595.82,,,,,79,95,,66,1744,1744,,1744,,,,
13147,050US13147,268.59,390.67,,299.11,7050.42,7050.42,,7050.42,,,,,44,64,,49,1155,1155,,1155,,,,
13149,050US13149,668.54,521.46,561.57,427.86,10161.79,10161.79,10161.79,10161.79,,,,,50,39,42,32,760,760,760,760,,,,
13151,050US13151,524.63,449.26,491.4,509.8,5367.24,5896.77,5896.77,5896.77,372.44,344.22,,,884,757,828,859,9043.75,9936,9936,9936,627.56,580,,
13153,050US13153,443.31,426.23,493.67,502.66,6350.04,6440.18,6440.18,6440.18,318.28,327.31,,,493,474,549,559,7061.75,7162,7162,7162,353.95,364,,
13155,050US13155,6384.09,10866.91,11686.73,7657.42,50008.72,52817.02,52817.02,52817.02,,,,,366,623,670,439,2867,3028,3028,3028,,,,
