GEOID,HEROP_ID,MhCntDr,MhTmDr,MhTmDr2
38093967000,140US38093967000,1,26.57,53.14
38055940100,140US38055940100,0,83.14,166.28
38077971100,140US38077971100,1,17.86,35.72
38029966500,140US38029966500,0,56.71,113.42
38017040800,140US38017040800,21,10.66,21.32
38099958100,140US38099958100,2,13.44,26.88
38057961800,140US38057961800,0,76.6,153.2
38035012000,140US38035012000,1,0,0
38015011105,140US38015011105,9,12.74,25.48
38057961600,140US38057961600,0,66.92,133.84
38017040200,140US38017040200,6,28.65,57.3
38089963300,140US38089963300,1,28.26,56.52
38005940200,140US38005940200,2,18.87,37.74
38079941800,140US38079941800,1,18.18,36.36
38061940400,140US38061940400,0,81.78,163.56
38093967200,140US38093967200,1,27.1,54.2
38059020200,140US38059020200,9,14.85,29.7
38053962400,140US38053962400,0,55.13,110.26
38073969000,140US38073969000,0,69.26,138.52
38021973200,140US38021973200,0,74.97,149.94
38045972100,140US38045972100,0,69.7,139.4
38015011104,140US38015011104,9,0,0
38067950100,140US38067950100,0,46.31,92.62
38101010200,140US38101010200,3,3.02,6.04
38097970300,140US38097970300,0,38.32,76.64
38055961001,140US38055961001,0,52.26,104.52
38033962900,140US38033962900,0,45.92,91.84
38077971400,140US38077971400,0,37.71,75.42
38017000901,140US38017000901,21,0,0
38013953300,140US38013953300,0,,
38017040507,140US38017040507,21,4.83,9.66
38015010700,140US38015010700,9,2.33,4.66
38035011100,140US38035011100,7,5.62,11.24
38067950500,140US38067950500,1,25.85,51.7
38089963900,140US38089963900,1,11.73,23.46
38081974000,140US38081974000,0,60.08,120.16
38047972500,140US38047972500,0,61.44,122.88
39125960400,140US39125960400,6,0,0
39171950700,140US39171950700,4,0,0
39039958300,140US39039958300,7,23.88,47.76
39095002402,140US39095002402,33,3.27,6.54
39095003200,140US39095003200,33,2.05,4.1
39095003100,140US39095003100,33,3.52,7.04
39095005503,140US39095005503,31,4.81,9.62
39095010002,140US39095010002,33,5.62,11.24
39095001800,140US39095001800,33,2.29,4.58
39007000703,140US39007000703,10,5.08,10.16
39045032100,140US39045032100,13,2.14,4.28
39173021701,140US39173021701,34,4.56,9.12
39099801400,140US39099801400,50,2.58,5.16
39099802100,140US39099802100,50,1.95,3.9
39099802800,140US39099802800,50,2.02,4.04
39099811700,140US39099811700,47,1.12,2.24
39099811800,140US39099811800,47,0,0
39101001100,140US39101001100,4,2.92,5.84
39101000300,140US39101000300,3,2.98,5.96
39103404000,140US39103404000,46,7.86,15.72
39103415300,140US39103415300,39,5.84,11.68
39107967500,140US39107967500,4,8.05,16.1
39109365301,140US39109365301,33,8.09,16.18
39113001600,140US39113001600,36,3.2,6.4
39113000801,140US39113000801,36,3.39,6.78
39113100201,140US39113100201,36,8.62,17.24
39113021700,140US39113021700,20,10.73,21.46
39119912100,140US39119912100,6,0,0
39139002800,140US39139002800,14,11.09,22.18
39139002600,140US39139002600,13,9.54,19.08
39141956200,140US39141956200,22,2.74,5.48
39145003900,140US39145003900,11,0,0
39149971800,140US39149971800,10,0,0
39153530903,140US39153530903,60,5.42,10.84
39153502800,140US39153502800,61,4.97,9.94
39153504200,140US39153504200,69,2.19,4.38
39153506500,140US39153506500,67,0,0
39153531103,140US39153531103,63,5.17,10.34
39153531102,140US39153531102,64,9.44,18.88
39153520302,140US39153520302,70,3.77,7.54
39153532702,140US39153532702,113,9.01,18.02
39155931900,140US39155931900,49,0,0
39157020700,140US39157020700,15,5.33,10.66
39161020300,140US39161020300,5,14.29,28.58
39165032004,140US39165032004,80,6.82,13.64
39169003500,140US39169003500,38,2.94,5.88
39025041403,140US39025041403,68,0,0
39017011200,140US39017011200,57,7.46,14.92
39017013200,140US39017013200,39,3.95,7.9
39017010201,140US39017010201,15,2.6,5.2
39017011125,140US39017011125,80,4.79,9.58
39035119401,140US39035119401,75,0,0
39035119702,140US39035119702,75,2.06,4.12
39035115700,140US39035115700,79,3.46,6.92
39035131104,140US39035131104,81,5.08,10.16
39035137102,140US39035137102,81,3.49,6.98
39035101700,140US39035101700,81,1.44,2.88
39035102800,140US39035102800,80,2.07,4.14
39035152400,140US39035152400,79,5.42,10.84
39035154200,140US39035154200,81,2.28,4.56
39035124500,140US39035124500,84,4.15,8.3
39035154502,140US39035154502,81,3.78,7.56
39035161000,140US39035161000,79,2.74,5.48
39035171103,140US39035171103,93,2.51,5.02
39035174105,140US39035174105,69,7.49,14.98
39035183606,140US39035183606,79,3.55,7.1
39035185102,140US39035185102,76,3.66,7.32
39035188103,140US39035188103,82,0,0
39035177103,140US39035177103,80,4.02,8.04
39035177403,140US39035177403,80,3.48,6.96
39035178102,140US39035178102,82,2.67,5.34
39041011101,140US39041011101,8,11.07,22.14
39041010420,140US39041010420,24,6.13,12.26
39055311900,140US39055311900,48,15.53,31.06
39055312000,140US39055312000,47,13.82,27.64
39003013300,140US39003013300,7,0,0
39003010300,140US39003010300,11,11.8,23.6
39037540100,140US39037540100,4,12.85,25.7
39093010200,140US39093010200,39,12.23,24.46
39093022601,140US39093022601,12,5.47,10.94
39093023600,140US39093023600,32,1.84,3.68
39133601501,140US39133601501,43,2.6,5.2
39151702500,140US39151702500,50,2.35,4.7
39151700500,140US39151700500,52,1.81,3.62
39151700400,140US39151700400,52,2.56,5.12
39151710400,140US39151710400,33,0,0
39151711502,140US39151711502,55,2.74,5.48
39057210300,140US39057210300,21,9.99,19.98
39049002000,140US39049002000,71,0,0
39049001500,140US39049001500,72,3.01,6.02
39049000320,140US39049000320,72,4.12,8.24
39049006822,140US39049006822,72,0,0
39049005500,140US39049005500,74,2.5,5
39049007426,140US39049007426,73,0,0
39049007048,140US39049007048,72,4.34,8.68
39049004820,140US39049004820,70,3.05,6.1
39049009711,140US39049009711,69,3.51,7.02
39049006500,140US39049006500,70,3.37,6.74
39049006384,140US39049006384,68,5.46,10.92
39061021421,140US39061021421,57,6.68,13.36
39061023300,140US39061023300,84,3.66,7.32
39061000900,140US39061000900,72,1.16,2.32
39061002000,140US39061002000,73,0,0
39061002200,140US39061002200,73,0,0
39061007700,140US39061007700,86,4.33,8.66
39061009500,140US39061009500,66,4.65,9.3
39061010500,140US39061010500,50,8.57,17.14
39061025300,140US39061025300,83,2.81,5.62
39023002100,140US39023002100,12,0,0
39023000600,140US39023000600,10,2.64,5.28
39029952000,140US39029952000,12,4.91,9.82
39013011700,140US39013011700,11,4.7,9.4
39167020800,140US39167020800,12,6.26,12.52
39085201800,140US39085201800,58,9.47,18.94
39085202100,140US39085202100,75,5.15,10.3
39085204500,140US39085204500,32,0,0
39085200700,140US39085200700,76,4.54,9.08
39135470101,140US39135470101,6,10.3,20.6
39023002404,140US39023002404,8,5.78,11.56
39151713501,140US39151713501,43,2.96,5.92
39017011127,140US39017011127,76,6.2,12.4
39113165200,140US39113165200,36,0,0
39113021502,140US39113021502,33,0,0
39133600706,140US39133600706,83,12.37,24.74
39035186103,140US39035186103,61,5.32,10.64
39035177607,140US39035177607,73,8.08,16.16
39035101300,140US39035101300,81,0,0
39061008100,140US39061008100,76,0,0
39025041306,140US39025041306,67,0,0
39153520103,140US39153520103,79,3.02,6.04
39049005410,140US39049005410,74,1.4,2.8
39093024200,140US39093024200,19,0,0
39065000401,140US39065000401,10,17.27,34.54
39095007304,140US39095007304,30,3.36,6.72
39095007208,140US39095007208,34,3.82,7.64
39095007103,140US39095007103,30,3.43,6.86
39095006802,140US39095006802,31,0,0
39095000302,140US39095000302,32,4.25,8.5
39095007501,140US39095007501,30,3.76,7.52
39095008601,140US39095008601,31,5.23,10.46
39043040802,140US39043040802,10,2.31,4.62
39173020701,140US39173020701,32,8.6,17.2
39085204303,140US39085204303,26,5.33,10.66
39103408304,140US39103408304,34,5.41,10.82
39003010801,140US39003010801,10,7.51,15.02
39089754104,140US39089754104,9,4.38,8.76
39089755602,140US39089755602,38,10.69,21.38
39129021403,140US39129021403,56,14.51,29.02
39083007701,140US39083007701,8,25.65,51.3
39041011765,140US39041011765,70,7.32,14.64
39113001801,140US39113001801,36,0,0
39025041201,140US39025041201,67,4.3,8.6
39005970101,140US39005970101,4,20.06,40.12
39007001402,140US39007001402,5,27.88,55.76
39165031906,140US39165031906,75,8.59,17.18
39035175110,140US39035175110,59,9.72,19.44
39035198900,140US39035198900,78,1.86,3.72
39049007553,140US39049007553,73,3.68,7.36
39049009252,140US39049009252,72,5.29,10.58
39049005002,140US39049005002,71,0,0
39049006397,140US39049006397,68,5.09,10.18
39049001301,140US39049001301,72,1.19,2.38
39049006991,140US39049006991,72,3.69,7.38
39061020764,140US39061020764,81,4.66,9.32
39061002901,140US39061002901,73,3.54,7.08
39061027600,140US39061027600,82,1.5,3
39051040100,140US39051040100,33,14.29,28.58
39051040400,140US39051040400,21,10.72,21.44
39095002100,140US39095002100,33,0,0
39095002401,140US39095002401,33,4.12,8.24
39095003000,140US39095003000,33,1.51,3.02
39095004200,140US39095004200,33,2.63,5.26
39095005000,140US39095005000,33,4.04,8.08
39095005701,140US39095005701,31,3.27,6.54
39095006300,140US39095006300,33,2.11,4.22
39095007102,140US39095007102,36,0,0
39095009300,140US39095009300,28,6.45,12.9
39095000400,140US39095000400,32,3.13,6.26
39095001302,140US39095001302,33,2.2,4.4
39095002000,140US39095002000,33,2.69,5.38
39007000500,140US39007000500,10,3.67,7.34
39123050600,140US39123050600,3,4.03,8.06
39123050500,140US39123050500,3,0,0
39035184103,140US39035184103,91,4.69,9.38
39035185202,140US39035185202,74,3.49,6.98
39035177202,140US39035177202,81,4.4,8.8
39035177501,140US39035177501,77,7.84,15.68
39035177605,140US39035177605,71,6.37,12.74
39035178205,140US39035178205,79,4.4,8.8
39035181203,140US39035181203,79,1.99,3.98
39041010422,140US39041010422,21,7.36,14.72
39153530901,140US39153530901,64,0,0
39153530606,140US39153530606,47,6.61,13.22
39153532003,140US39153532003,58,8.74,17.48
39153502600,140US39153502600,67,2.78,5.56
39153503100,140US39153503100,70,2.41,4.82
39153504500,140US39153504500,68,1.48,2.96
39153505500,140US39153505500,69,2.86,5.72
39153507101,140US39153507101,55,6.2,12.4
39055310600,140US39055310600,64,0,0
39055311000,140US39055311000,12,5.36,10.72
39055312100,140US39055312100,30,8.69,17.38
39003010100,140US39003010100,13,10.64,21.28
39003013000,140US39003013000,8,2.14,4.28
39153533200,140US39153533200,64,6.55,13.1
39153530700,140US39153530700,70,4.15,8.3
39155930700,140US39155930700,41,7.04,14.08
39155930400,140US39155930400,17,20.07,40.14
39155920300,140US39155920300,47,1.54,3.08
39003012900,140US39003012900,8,0,0
39155933002,140US39155933002,47,4.27,8.54
39155932300,140US39155932300,48,6.55,13.1
39155930600,140US39155930600,43,9.44,18.88
39155932702,140US39155932702,48,2.4,4.8
39157020600,140US39157020600,23,5.41,10.82
39157020900,140US39157020900,14,4.05,8.1
39161020400,140US39161020400,3,14.32,28.64
39165030102,140US39165030102,27,4.7,9.4
39165031700,140US39165031700,49,9.68,19.36
39169001300,140US39169001300,15,3.79,7.58
39169003100,140US39169003100,36,9.33,18.66
39169001900,140US39169001900,8,16.84,33.68
39175938300,140US39175938300,8,20.77,41.54
39011040300,140US39011040300,14,15.11,30.22
39021010600,140US39021010600,2,4.83,9.66
39109390100,140US39109390100,14,9.98,19.96
39109325000,140US39109325000,12,12.75,25.5
39129021300,140US39129021300,69,12.39,24.78
39025041701,140US39025041701,16,11.88,23.76
39033974500,140US39033974500,4,1.93,3.86
39033974800,140US39033974800,13,12.42,24.84
39059977300,140US39059977300,7,0,0
39113090800,140US39113090800,34,4.33,8.66
39113090900,140US39113090900,34,2.78,5.56
39113040101,140US39113040101,33,0,0
39113000200,140US39113000200,34,5.36,10.72
39113002000,140US39113002000,34,2.05,4.1
39093010300,140US39093010300,39,12.43,24.86
39093077100,140US39093077100,27,8.69,17.38
39093022200,140US39093022200,15,8.42,16.84
39093023300,140US39093023300,17,4.7,9.4
39093080103,140US39093080103,44,10.44,20.88
39063001100,140US39063001100,8,6.37,12.74
39077916200,140US39077916200,3,6.92,13.84
39113004200,140US39113004200,34,1.73,3.46
39113003000,140US39113003000,34,0,0
39113020602,140US39113020602,33,3.44,6.88
39113021400,140US39113021400,22,12.19,24.38
39113125000,140US39113125000,35,12.06,24.12
39135410100,140US39135410100,16,12.72,25.44
39017010907,140US39017010907,79,4.93,9.86
39017001100,140US39017001100,46,3.87,7.74
39017014000,140US39017014000,44,8.67,17.34
39017013100,140US39017013100,36,5.03,10.06
39027964600,140US39027964600,4,0,0
39137030100,140US39137030100,1,10.43,20.86
39035105500,140US39035105500,81,2.25,4.5
39035118200,140US39035118200,77,2.07,4.14
39035119900,140US39035119900,78,1.57,3.14
39035120702,140US39035120702,77,0.81,1.62
39119911700,140US39119911700,6,4.58,9.16
39119912200,140US39119912200,6,2.99,5.98
39139000900,140US39139000900,15,0,0
39139002500,140US39139002500,12,14.41,28.82
39035121800,140US39035121800,80,1.58,3.16
39035111401,140US39035111401,78,2.61,5.22
39035115800,140US39035115800,80,2.47,4.94
39035117101,140US39035117101,78,3.42,6.84
39035117900,140US39035117900,80,2.13,4.26
39035190503,140US39035190503,59,6.44,12.88
39035173103,140US39035173103,81,3.92,7.84
39035101800,140US39035101800,80,1.6,3.2
39035141100,140US39035141100,75,2.65,5.3
39035150300,140US39035150300,76,1.85,3.7
39035152201,140US39035152201,77,5.29,10.58
39141956100,140US39141956100,23,0,0
39143961800,140US39143961800,3,0,0
39145003000,140US39145003000,27,9.21,18.42
39035154100,140US39035154100,80,3.07,6.14
39035123502,140US39035123502,85,2.46,4.92
39035123900,140US39035123900,84,3.82,7.64
39035124202,140US39035124202,84,3.71,7.42
39035196000,140US39035196000,77,3.18,6.36
39035141000,140US39035141000,77,3.66,7.32
39035154604,140US39035154604,82,3.69,7.38
39035160200,140US39035160200,79,3.75,7.5
39035161200,140US39035161200,79,0.67,1.34
39035171104,140US39035171104,93,2.14,4.28
39035173105,140US39035173105,74,4.79,9.58
39035174106,140US39035174106,70,5.46,10.92
39035183501,140US39035183501,79,3.93,7.86
39147963000,140US39147963000,10,14.45,28.9
39097041200,140US39097041200,37,14.12,28.24
39043041000,140US39043041000,10,0,0
39043041100,140US39043041100,10,0,0
39099812900,140US39099812900,57,15.56,31.12
39099800600,140US39099800600,49,2.99,5.98
39099801500,140US39099801500,52,2.54,5.08
39099802900,140US39099802900,50,0.86,1.72
39099804200,140US39099804200,49,1.74,3.48
39089756500,140US39089756500,65,0,0
39103415200,140US39103415200,55,3.81,7.62
39103409001,140US39103409001,9,17.05,34.1
39045030100,140US39045030100,30,17.17,34.34
39045031700,140US39045031700,16,1.76,3.52
39065000200,140US39065000200,2,0,0
39069000500,140US39069000500,8,18.43,36.86
39173020800,140US39173020800,31,10.53,21.06
39173020200,140US39173020200,31,5.21,10.42
39087050100,140US39087050100,29,0,0
39167020101,140US39167020101,11,5.1,10.2
39085202800,140US39085202800,54,5.7,11.4
39085204000,140US39085204000,23,4.28,8.56
39085201300,140US39085201300,74,0,0
39013012000,140US39013012000,14,2.72,5.44
39009973101,140US39009973101,5,0,0
39081001300,140US39081001300,17,5.89,11.78
39049000420,140US39049000420,72,3.95,7.9
39049007722,140US39049007722,74,3.53,7.06
39049007113,140US39049007113,79,3.11,6.22
39049003700,140US39049003700,74,0,0
39049002760,140US39049002760,73,2.49,4.98
39049006943,140US39049006943,74,3.2,6.4
39049009410,140US39049009410,72,4.48,8.96
39049009384,140US39049009384,80,2.44,4.88
39049009334,140US39049009334,73,3.13,6.26
39049009325,140US39049009325,80,0,0
39049004810,140US39049004810,69,2.41,4.82
39049009712,140US39049009712,69,4.17,8.34
39049008500,140US39049008500,71,2.39,4.78
39049008321,140US39049008321,69,2.7,5.4
39049008120,140US39049008120,70,4,8
39049006394,140US39049006394,68,6.81,13.62
39061025600,140US39061025600,81,2.03,4.06
39061020811,140US39061020811,82,0,0
39061024700,140US39061024700,74,3.96,7.92
39061025700,140US39061025700,84,2.36,4.72
39061022602,140US39061022602,85,4.54,9.08
39061021002,140US39061021002,78,2.83,5.66
39061024100,140US39061024100,82,5.23,10.46
39061020901,140US39061020901,78,2.51,5.02
39061000200,140US39061000200,75,0,0
39061001000,140US39061001000,72,1.05,2.1
39061002800,140US39061002800,76,3.64,7.28
39061004200,140US39061004200,73,1.37,2.74
39061005100,140US39061005100,74,3.84,7.68
39061005900,140US39061005900,85,2.85,5.7
39061006900,140US39061006900,81,2.3,4.6
39061008201,140US39061008201,82,3.02,6.04
39061025200,140US39061025200,86,2.57,5.14
39061023222,140US39061023222,85,5.88,11.76
39023002701,140US39023002701,33,14.02,28.04
39023002702,140US39023002702,33,10.92,21.84
39023001600,140US39023001600,3,27.26,54.52
39091004500,140US39091004500,2,0,0
39133601000,140US39133601000,60,0,0
39133600200,140US39133600200,35,11.28,22.56
39133601801,140US39133601801,55,4.04,8.08
39151700600,140US39151700600,53,0,0
39151713900,140US39151713900,34,2.84,5.68
39151712102,140US39151712102,51,4.63,9.26
39151702100,140US39151702100,50,2.28,4.56
39151701500,140US39151701500,53,2.07,4.14
39151700300,140US39151700300,49,1.55,3.1
39057200500,140US39057200500,16,2.48,4.96
39049009321,140US39049009321,73,1.86,3.72
39049009250,140US39049009250,73,3.19,6.38
39049008720,140US39049008720,73,3.54,7.08
39049001810,140US39049001810,71,1.03,2.06
39049001000,140US39049001000,72,0.95,1.9
39159050401,140US39159050401,14,18.97,37.94
39151701000,140US39151701000,54,2.18,4.36
39099812601,140US39099812601,53,4.29,8.58
39017011112,140US39017011112,74,3.36,6.72
39017011130,140US39017011130,83,5.99,11.98
39113115011,140US39113115011,37,2.93,5.86
39113003403,140US39113003403,34,0,0
39113040103,140US39113040103,33,2.7,5.4
39113090303,140US39113090303,35,7.13,14.26
39133600704,140US39133600704,63,8.06,16.12
39035175105,140US39035175105,79,9.9,19.8
39035981100,140US39035981100,85,3.6,7.2
39035175202,140US39035175202,74,7.08,14.16
39035184105,140US39035184105,79,11.38,22.76
39035109301,140US39035109301,83,0,0
39035151500,140US39035151500,77,2.8,5.6
39035119502,140US39035119502,75,1.57,3.14
39061008000,140US39061008000,76,5.69,11.38
39061001100,140US39061001100,73,0,0
39023000902,140US39023000902,12,2.7,5.4
39025040302,140US39025040302,65,12.26,24.52
39153503400,140US39153503400,71,3.16,6.32
39049007202,140US39049007202,79,6.1,12.2
39049008164,140US39049008164,70,4.45,8.9
39049002200,140US39049002200,71,1.08,2.16
39049010100,140US39049010100,76,0,0
39139000500,140US39139000500,15,0,0
39139001400,140US39139001400,14,3.58,7.16
39093070902,140US39093070902,19,6.28,12.56
39095004600,140US39095004600,32,5.22,10.44
39041010520,140US39041010520,23,7.48,14.96
39153507502,140US39153507502,71,0,0
39133601704,140US39133601704,54,4.38,8.76
39081012400,140US39081012400,20,3.74,7.48
39165031601,140US39165031601,63,10.49,20.98
39113001802,140US39113001802,36,0,0
39017011137,140US39017011137,59,5.57,11.14
39151711324,140US39151711324,52,7.34,14.68
39151700701,140US39151700701,53,3.04,6.08
39025041104,140US39025041104,54,5.14,10.28
39025041503,140US39025041503,49,3.12,6.24
39093094101,140US39093094101,10,19.84,39.68
39093013201,140US39093013201,42,11.03,22.06
39095001601,140US39095001601,33,1.82,3.64
39095007004,140US39095007004,31,4.83,9.66
39095007801,140US39095007801,31,1.46,2.92
39095008205,140US39095008205,30,4.24,8.48
39095010500,140US39095010500,33,0,0
39095009205,140US39095009205,31,0,0
39095000201,140US39095000201,31,4.4,8.8
39095008702,140US39095008702,31,3.33,6.66
39095008602,140US39095008602,31,4.24,8.48
39095008701,140US39095008701,31,2.46,4.92
39095008502,140US39095008502,31,2.58,5.16
39109365001,140US39109365001,34,4.47,8.94
39087051101,140US39087051101,28,8.12,16.24
39099812604,140US39099812604,53,0,0
39041011766,140US39041011766,72,6.58,13.16
39045032601,140US39045032601,9,16.49,32.98
39045032704,140US39045032704,77,4.52,9.04
39089755902,140US39089755902,69,7.79,15.58
39089756204,140US39089756204,71,8.31,16.62
39089756203,140US39089756203,71,8.5,17
39089751300,140US39089751300,10,2.55,5.1
39095005703,140US39095005703,32,2.02,4.04
39095006900,140US39095006900,31,2.28,4.56
39035175109,140US39035175109,65,9.42,18.84
39035160604,140US39035160604,80,2.67,5.34
39035197300,140US39035197300,81,1.45,2.9
39035198700,140US39035198700,76,0,0
39061024324,140US39061024324,81,8.86,17.72
39061006501,140US39061006501,82,3.15,6.3
39049009756,140US39049009756,74,2.74,5.48
39049008169,140US39049008169,69,7.16,14.32
39049007956,140US39049007956,71,6.7,13.4
39049007102,140US39049007102,77,5.9,11.8
39049007103,140US39049007103,79,4.92,9.84
39049007302,140US39049007302,75,8.08,16.16
39049010401,140US39049010401,61,6.19,12.38
39089754103,140US39089754103,9,6.02,12.04
39089755302,140US39089755302,45,14.69,29.38
39041011565,140US39041011565,53,9.67,19.34
39095007306,140US39095007306,31,4.46,8.92
39095004401,140US39095004401,33,3.05,6.1
39103408101,140US39103408101,36,0,0
39113125103,140US39113125103,39,9.01,18.02
39017011006,140US39017011006,56,4.18,8.36
39129020310,140US39129020310,17,0,0
39057210201,140US39057210201,17,9.8,19.6
39063000901,140US39063000901,8,3.65,7.3
39095001700,140US39095001700,33,1.6,3.2
39099812605,140US39099812605,52,4.93,9.86
39041011740,140US39041011740,66,10.93,21.86
39017011003,140US39017011003,60,7,14
39035141601,140US39035141601,77,4.46,8.92
39061009800,140US39061009800,66,2.54,5.08
39153531405,140US39153531405,58,8.94,17.88
39003011400,140US39003011400,8,8.44,16.88
39099801700,140US39099801700,50,2.58,5.16
39101000200,140US39101000200,4,2.66,5.32
39029952300,140US39029952300,16,2.6,5.2
39085203400,140US39085203400,53,0,0
39103410000,140US39103410000,8,24.59,49.18
39113070500,140US39113070500,39,0,0
39093070700,140US39093070700,30,3.45,6.9
39093080101,140US39093080101,48,8.73,17.46
39113080400,140US39113080400,36,4.08,8.16
39113100203,140US39113100203,36,8.27,16.54
39151712202,140US39151712202,49,0,0
39057200400,140US39057200400,16,0,0
39049007721,140US39049007721,74,3.22,6.44
39049006710,140US39049006710,72,3.23,6.46
39049007010,140US39049007010,74,4.38,8.76
39049009332,140US39049009332,76,4.46,8.92
39049006386,140US39049006386,70,4.66,9.32
39061026400,140US39061026400,72,0.71,1.42
39061008202,140US39061008202,83,2.31,4.62
39139000600,140US39139000600,15,2.41,4.82
39023001500,140US39023001500,2,25.02,50.04
39145003400,140US39145003400,17,0,0
39153530605,140US39153530605,60,6.94,13.88
39153503200,140US39153503200,67,3.47,6.94
39153510302,140US39153510302,58,0,0
39153530603,140US39153530603,77,0,0
39155930300,140US39155930300,18,20.06,40.12
39157020300,140US39157020300,23,16.8,33.6
39161020500,140US39161020500,10,13.88,27.76
39169000800,140US39169000800,10,0,0
39021010100,140US39021010100,2,16.32,32.64
39059977500,140US39059977500,6,3.71,7.42
39077916400,140US39077916400,9,9.17,18.34
39015951201,140US39015951201,8,8.05,16.1
39017010302,140US39017010302,20,8.53,17.06
39027964300,140US39027964300,5,13.99,27.98
39035107802,140US39035107802,83,2.36,4.72
39035108400,140US39035108400,78,0.51,1.02
39035130106,140US39035130106,76,2.13,4.26
39035186107,140US39035186107,64,5.92,11.84
39035102102,140US39035102102,84,4.45,8.9
39035153103,140US39035153103,83,6.25,12.5
39035140701,140US39035140701,77,2.31,4.62
39035171205,140US39035171205,87,4.81,9.62
39035185201,140US39035185201,76,2.56,5.12
39035177101,140US39035177101,84,0,0
39003013600,140US39003013600,7,2.67,5.34
39035105700,140US39035105700,81,1.96,3.92
39103403002,140US39103403002,18,6.6,13.2
39045032000,140US39045032000,17,0,0
39111966700,140US39111966700,2,10.92,21.84
39049009383,140US39049009383,79,1.86,3.72
39049007198,140US39049007198,79,5.19,10.38
39029950600,140US39029950600,30,0,0
39061020812,140US39061020812,81,4.03,8.06
39061025800,140US39061025800,79,3.42,6.84
39087050600,140US39087050600,0,30.76,61.52
39113001200,140US39113001200,36,0.94,1.88
39133600705,140US39133600705,77,7.61,15.22
39035183401,140US39035183401,78,3.81,7.62
39151711111,140US39151711111,63,12.6,25.2
39035181201,140US39035181201,77,2.96,5.92
39153504100,140US39153504100,71,3.05,6.1
39049001200,140US39049001200,72,0,0
39017011128,140US39017011128,82,5.44,10.88
39003011000,140US39003011000,9,4.13,8.26
39161020100,140US39161020100,5,0,0
39035101400,140US39035101400,81,1.97,3.94
39035141400,140US39035141400,75,3.09,6.18
39035152701,140US39035152701,79,2.79,5.58
39145003300,140US39145003300,16,1.48,2.96
39035160100,140US39035160100,79,4.28,8.56
39035171102,140US39035171102,89,0,0
39169001000,140US39169001000,18,3.56,7.12
39011040400,140US39011040400,12,16.94,33.88
39109315002,140US39109315002,16,8.84,17.68
39033975000,140US39033975000,15,1.95,3.9
39113001000,140US39113001000,35,2.28,4.56
39093091200,140US39093091200,30,12.52,25.04
39093023900,140US39093023900,22,3.83,7.66
39135420100,140US39135420100,34,14.59,29.18
39017014700,140US39017014700,46,4.14,8.28
39017013400,140US39017013400,45,2.36,4.72
39099802500,140US39099802500,52,2.44,4.88
39099810300,140US39099810300,47,4.62,9.24
39035198500,140US39035198500,75,2.28,4.56
39117965501,140US39117965501,17,15.55,31.1
39049007957,140US39049007957,70,0,0
39095003300,140US39095003300,33,1.29,2.58
39095004800,140US39095004800,33,2.3,4.6
39153531407,140US39153531407,59,10.17,20.34
39035171203,140US39035171203,83,2.92,5.84
39035174107,140US39035174107,77,4.79,9.58
39035177504,140US39035177504,75,10.68,21.36
39003013400,140US39003013400,8,0,0
39045032703,140US39045032703,75,5.18,10.36
39023000300,140US39023000300,12,2.68,5.36
39099804300,140US39099804300,49,1.94,3.88
39035118101,140US39035118101,78,3.43,6.86
39029952100,140US39029952100,21,0,0
39153520106,140US39153520106,76,0,0
39093080701,140US39093080701,38,5.12,10.24
39173022400,140US39173022400,11,0,0
39099801100,140US39099801100,50,0,0
39101000501,140US39101000501,4,1.41,2.82
39095006801,140US39095006801,31,3.25,6.5
39095005704,140US39095005704,31,3.76,7.52
39085201000,140US39085201000,76,4.34,8.68
39103411002,140US39103411002,20,13.57,27.14
39113003100,140US39113003100,34,1.19,2.38
39113050402,140US39113050402,33,5.14,10.28
39133600603,140US39133600603,36,12.28,24.56
39151713401,140US39151713401,51,3.23,6.46
39049008813,140US39049008813,73,5.37,10.74
39049002900,140US39049002900,71,1.84,3.68
39049008210,140US39049008210,70,2.75,5.5
39061004000,140US39061004000,80,2.23,4.46
39061011100,140US39061011100,75,2.57,5.14
39153504800,140US39153504800,66,1.92,3.84
39155930500,140US39155930500,19,12.6,25.2
39169000300,140US39169000300,11,2.74,5.48
39017010104,140US39017010104,15,1.44,2.88
39035116700,140US39035116700,77,2.23,4.46
39061002902,140US39061002902,73,2.5,5
39095008904,140US39095008904,35,11.69,23.38
39173021602,140US39173021602,30,7.78,15.56
39099800501,140US39099800501,49,2.83,5.66
39041011563,140US39041011563,68,0,0
39049009393,140US39049009393,73,2.88,5.76
39049010501,140US39049010501,67,4.2,8.4
39049009396,140US39049009396,76,0,0
39007001401,140US39007001401,7,16.87,33.74
39133602102,140US39133602102,62,11.61,23.22
39129021102,140US39129021102,16,6.48,12.96
39165032009,140US39165032009,81,7.66,15.32
39051040300,140US39051040300,20,19.62,39.24
39095005400,140US39095005400,33,3.37,6.74
39095001500,140US39095001500,33,2.11,4.22
39023000200,140US39023000200,12,2.34,4.68
39035101201,140US39035101201,80,1.77,3.54
39151700200,140US39151700200,48,3.18,6.36
39151711121,140US39151711121,56,11.84,23.68
39017011120,140US39017011120,70,0,0
39133600401,140US39133600401,79,6.47,12.94
39049007710,140US39049007710,72,5.26,10.52
39049007427,140US39049007427,73,4.12,8.24
39035101501,140US39035101501,81,1.16,2.32
39029950500,140US39029950500,27,0,0
