HEROP_ID,GEOID,HospCntDr,HospTmDr,HospTmDr2,HospTmDrP,HospTmDrP2,HospAvTmDr,HospAvTmDr2
050US51800,51800,36,36,30,100,83.33,36,30
050US51810,51810,111,111,109,100,98.2,111,109
050US51820,51820,5,5,5,100,100,5,5
050US51830,51830,3,3,3,100,100,3,3
050US51840,51840,6,6,6,100,100,6,6
050US53001,53001,7,6,6,85.71,85.71,6,6
050US53003,53003,6,5,4,83.33,66.67,5,4
050US53005,53005,45,44,39,97.78,86.67,44,39
050US53007,53007,23,17,12,73.91,52.17,17,12
050US53009,53009,24,20,10,83.33,41.67,20,10
050US53011,53011,115,113,97,98.26,84.35,113,97
050US53013,53013,1,1,1,100,100,1,1
050US53015,53015,30,27,19,90,63.33,27,19
050US53017,53017,9,7,6,77.78,66.67,7,6
050US53019,53019,3,1,1,33.33,33.33,1,1
050US53021,53021,22,20,18,90.91,81.82,20,18
050US53023,53023,1,1,1,100,100,1,1
050US53025,53025,23,18,14,78.26,60.87,18,14
050US53027,53027,20,13,12,65,60,13,12
050US53029,53029,23,18,11,78.26,47.83,18,11
050US53031,53031,10,9,5,90,50,9,5
050US53033,53033,494,490,477,99.19,96.56,490,477
050US53035,53035,59,49,33,83.05,55.93,49,33
050US53037,53037,14,10,6,71.43,42.86,10,6
050US53039,53039,6,4,3,66.67,50,4,3
050US53041,53041,21,18,11,85.71,52.38,18,11
050US53043,53043,4,3,3,75,75,3,3
050US53045,53045,19,13,6,68.42,31.58,13,6
050US53047,53047,13,9,4,69.23,30.77,9,4
050US53049,53049,11,10,5,90.91,45.45,10,5
050US53051,53051,5,3,1,60,20,3,1
050US53053,53053,193,187,165,96.89,85.49,187,165
050US53055,53055,8,3,8,37.5,100,3,8
050US53057,53057,41,38,34,92.68,82.93,38,34
050US53059,53059,5,2,0,40,0,2,0
050US53061,53061,173,170,146,98.27,84.39,170,146
050US53063,53063,130,126,113,96.92,86.92,126,113
050US53065,53065,15,8,5,53.33,33.33,8,5
050US53067,53067,61,58,46,95.08,75.41,58,46
050US53069,53069,1,0,0,0,0,0,0
050US53071,53071,14,13,13,92.86,92.86,13,13
050US53073,53073,54,51,30,94.44,55.56,51,30
050US53075,53075,12,10,6,83.33,50,10,6
050US53077,53077,57,53,46,92.98,80.7,53,46
050US54001,54001,4,4,3,100,75,4,3
050US54003,54003,26,26,19,100,73.08,26,19
050US54005,54005,8,4,1,50,12.5,4,1
050US54007,54007,3,2,1,66.67,33.33,2,1
050US54009,54009,8,8,6,100,75,8,6
050US54011,54011,34,32,27,94.12,79.41,32,27
050US54013,54013,2,2,1,100,50,2,1
050US54015,54015,3,0,0,0,0,0,0
050US54017,54017,2,2,0,100,0,2,0
050US54019,54019,13,11,7,84.62,53.85,11,7
050US54021,54021,3,0,0,0,0,0,0
050US54023,54023,3,2,1,66.67,33.33,2,1
050US54025,54025,10,7,2,70,20,7,2
050US54027,54027,9,3,1,33.33,11.11,3,1
050US54029,54029,8,8,6,100,75,8,6
050US54031,54031,5,1,0,20,0,1,0
050US54033,54033,25,25,19,100,76,25,19
050US54035,54035,7,4,1,57.14,14.29,4,1
050US54037,54037,15,15,12,100,80,15,12
050US54039,54039,57,46,38,80.7,66.67,46,38
050US54041,54041,5,5,2,100,40,5,2
050US54043,54043,6,0,0,0,0,0,0
050US54045,54045,10,8,2,80,20,8,2
050US54047,54047,8,2,1,25,12.5,2,1
050US54049,54049,21,18,12,85.71,57.14,18,12
050US54051,54051,10,10,8,100,80,10,8
050US54053,54053,7,6,3,85.71,42.86,6,3
050US54055,54055,16,16,10,100,62.5,16,10
050US54057,54057,7,7,3,100,42.86,7,3
050US54059,54059,7,5,1,71.43,14.29,5,1
050US54061,54061,28,27,23,96.43,82.14,27,23
050US54063,54063,3,1,0,33.33,0,1,0
050US54065,54065,6,6,3,100,50,6,3
050US54067,54067,8,4,1,50,12.5,4,1
050US54069,54069,18,18,17,100,94.44,18,17
050US54071,54071,3,0,0,0,0,0,0
050US54073,54073,2,1,0,50,0,1,0
050US54075,54075,5,1,1,20,20,1,1
050US54077,54077,11,9,2,81.82,18.18,9,2
050US54079,54079,12,8,1,66.67,8.33,8,1
050US54081,54081,17,16,13,94.12,76.47,16,13
050US54083,54083,7,5,4,71.43,57.14,5,4
050US54085,54085,3,0,0,0,0,0,0
050US54087,54087,5,4,2,80,40,4,2
050US54089,54089,4,4,2,100,50,4,2
050US54091,54091,4,4,2,100,50,4,2
050US54093,54093,3,1,0,33.33,0,1,0
050US54095,54095,3,3,2,100,66.67,3,2
050US54097,54097,6,6,4,100,66.67,6,4
050US54099,54099,11,6,5,54.55,45.45,6,5
050US54101,54101,4,1,1,25,25,1,1
050US54103,54103,5,3,3,60,60,3,3
050US54105,54105,2,0,0,0,0,0,0
050US54107,54107,28,28,23,100,82.14,28,23
050US54109,54109,6,3,0,50,0,3,0
050US55001,55001,8,5,1,62.5,12.5,5,1
050US55003,55003,7,3,2,42.86,28.57,3,2
050US55005,55005,12,12,6,100,50,12,6
050US55007,55007,6,3,0,50,0,3,0
050US55009,55009,58,58,53,100,91.38,58,53
050US55011,55011,5,3,0,60,0,3,0
050US55013,55013,6,4,1,66.67,16.67,4,1
050US55015,55015,11,11,9,100,81.82,11,9
050US55017,55017,12,10,4,83.33,33.33,10,4
050US55019,55019,8,8,3,100,37.5,8,3
050US55021,55021,13,13,6,100,46.15,13,6
050US55023,55023,6,5,3,83.33,50,5,3
050US55025,55025,125,125,110,100,88,125,110
050US55027,55027,20,18,12,90,60,18,12
050US55029,55029,9,7,4,77.78,44.44,7,4
050US55031,55031,14,11,9,78.57,64.29,11,9
050US55033,55033,9,9,4,100,44.44,9,4
050US55035,55035,22,21,19,95.45,86.36,21,19
050US55037,55037,3,1,0,33.33,0,1,0
050US55039,55039,23,23,18,100,78.26,23,18
050US55041,55041,4,0,0,0,0,0,0
050US55043,55043,12,12,8,100,66.67,12,8
050US55045,55045,8,8,5,100,62.5,8,5
050US55047,55047,6,5,3,83.33,50,5,3
050US55049,55049,6,6,2,100,33.33,6,2
050US55051,55051,3,1,0,33.33,0,1,0
050US55053,55053,5,5,1,100,20,5,1
050US55055,55055,21,21,15,100,71.43,21,15
050US55057,55057,8,7,2,87.5,25,7,2
050US55059,55059,42,42,35,100,83.33,42,35
050US55061,55061,5,5,0,100,0,5,0
050US55063,55063,28,28,19,100,67.86,28,19
050US55065,55065,5,5,2,100,40,5,2
050US55067,55067,7,4,2,57.14,28.57,4,2
050US55069,55069,10,9,2,90,20,9,2
050US55071,55071,19,19,14,100,73.68,19,14
050US55073,55073,32,32,23,100,71.88,32,23
050US55075,55075,12,8,5,66.67,41.67,8,5
050US55077,55077,5,1,1,20,20,1,1
050US55078,55078,3,2,0,66.67,0,2,0
050US55079,55079,301,301,300,100,99.67,301,300
050US55081,55081,9,9,5,100,55.56,9,5
050US55083,55083,11,9,5,81.82,45.45,9,5
050US55085,55085,16,13,8,81.25,50,13,8
050US55087,55087,47,47,42,100,89.36,47,42
050US55089,55089,21,21,19,100,90.48,21,19
050US55091,55091,2,1,1,50,50,1,1
050US55093,55093,8,7,2,87.5,25,7,2
050US55095,55095,14,12,4,85.71,28.57,12,4
050US55097,55097,15,15,12,100,80,15,12
050US55099,55099,6,2,1,33.33,16.67,2,1
050US55101,55101,46,46,40,100,86.96,46,40
050US55103,55103,5,5,4,100,80,5,4
050US55105,55105,41,41,30,100,73.17,41,30
050US55107,55107,5,5,2,100,40,5,2
050US55109,55109,18,18,17,100,94.44,18,17
050US55111,55111,24,24,17,100,70.83,24,17
050US55113,55113,8,6,2,75,25,6,2
050US55115,55115,11,9,5,81.82,45.45,9,5
050US55117,55117,28,28,22,100,78.57,28,22
050US55119,55119,6,5,3,83.33,50,5,3
050US55121,55121,8,6,2,75,25,6,2
050US55123,55123,7,7,4,100,57.14,7,4
050US55125,55125,8,4,1,50,12.5,4,1
050US55127,55127,29,29,20,100,68.97,29,20
050US55129,55129,6,6,2,100,33.33,6,2
050US55131,55131,30,30,25,100,83.33,30,25
050US55133,55133,98,98,92,100,93.88,98,92
050US55135,55135,12,10,6,83.33,50,10,6
050US55137,55137,8,8,2,100,25,8,2
050US55139,55139,45,45,43,100,95.56,45,43
050US55141,55141,17,16,14,94.12,82.35,16,14
050US56001,56001,11,10,10,90.91,90.91,10,10
050US56003,56003,3,2,2,66.67,66.67,2,2
050US56005,56005,10,6,4,60,40,6,4
050US56007,56007,5,4,4,80,80,4,4
050US56009,56009,4,2,2,50,50,2,2
050US56011,56011,2,1,1,50,50,1,1
050US56013,56013,12,5,9,41.67,75,5,9
050US56015,56015,4,3,2,75,50,3,2
050US56017,56017,2,2,2,100,100,2,2
050US56019,56019,3,2,2,66.67,66.67,2,2
050US56021,56021,27,25,23,92.59,85.19,25,23
050US56023,56023,5,5,4,100,80,5,4
050US56025,56025,20,18,17,90,85,18,17
050US56027,56027,1,1,1,100,100,1,1
050US56029,56029,7,5,5,71.43,71.43,5,5
050US56031,56031,3,2,1,66.67,33.33,2,1
050US56033,56033,7,6,5,85.71,71.43,6,5
050US56035,56035,3,0,3,0,100,0,3
050US56037,56037,13,11,9,84.62,69.23,11,9
050US56039,56039,7,1,1,14.29,14.29,1,1
050US56041,56041,6,2,1,33.33,16.67,2,1
050US56043,56043,3,3,2,100,66.67,3,2
050US56045,56045,2,2,1,100,50,2,1
050US60010,60010,7,0,7,0,100,0,7
050US60020,60020,1,0,1,0,100,0,1
050US60030,60030,1,0,1,0,100,0,1
050US60040,60040,1,0,1,0,100,0,1
050US60050,60050,8,0,8,0,100,0,8
050US66010,66010,56,0,56,0,100,0,56
050US69085,69085,1,0,1,0,100,0,1
050US69100,69100,1,0,1,0,100,0,1
050US69110,69110,17,0,17,0,100,0,17
050US69120,69120,4,0,4,0,100,0,4
050US72001,72001,6,0,6,0,100,0,6
050US72003,72003,9,0,9,0,100,0,9
050US72005,72005,16,0,16,0,100,0,16
050US72007,72007,6,0,6,0,100,0,6
050US72009,72009,6,0,6,0,100,0,6
050US72011,72011,7,0,7,0,100,0,7
050US72013,72013,24,0,24,0,100,0,24
050US72015,72015,4,0,4,0,100,0,4
050US72017,72017,4,0,4,0,100,0,4
050US72019,72019,6,0,6,0,100,0,6
050US72021,72021,63,0,63,0,100,0,63
050US72023,72023,14,0,14,0,100,0,14
050US72025,72025,34,0,34,0,100,0,34
050US72027,72027,7,0,7,0,100,0,7
050US72029,72029,12,0,12,0,100,0,12
050US72031,72031,44,0,44,0,100,0,44
050US72033,72033,15,0,15,0,100,0,15
050US72035,72035,11,0,11,0,100,0,11
050US72037,72037,3,0,3,0,100,0,3
050US72039,72039,4,0,4,0,100,0,4
050US72041,72041,10,0,10,0,100,0,10
050US72043,72043,9,0,9,0,100,0,9
050US72045,72045,5,0,5,0,100,0,5
050US72047,72047,6,0,6,0,100,0,6
050US72049,72049,1,0,1,0,100,0,1
050US72051,72051,8,0,8,0,100,0,8
050US72053,72053,10,0,10,0,100,0,10
050US72054,72054,2,0,2,0,100,0,2
050US72055,72055,7,0,7,0,100,0,7
050US72057,72057,9,0,9,0,100,0,9
050US72059,72059,5,0,5,0,100,0,5
050US72061,72061,27,0,27,0,100,0,27
050US72063,72063,11,0,11,0,100,0,11
050US72065,72065,6,0,6,0,100,0,6
050US72067,72067,5,0,5,0,100,0,5
050US72069,72069,13,0,13,0,100,0,13
050US72071,72071,11,0,11,0,100,0,11
050US72073,72073,3,0,3,0,100,0,3
050US72075,72075,12,0,12,0,100,0,12
050US72077,72077,7,0,7,0,100,0,7
050US72079,72079,5,0,5,0,100,0,5
050US72081,72081,8,0,8,0,100,0,8
050US72083,72083,3,0,3,0,100,0,3
050US72085,72085,8,0,8,0,100,0,8
050US72087,72087,10,0,10,0,100,0,10
050US72089,72089,5,0,5,0,100,0,5
050US72091,72091,9,0,9,0,100,0,9
050US72093,72093,2,0,2,0,100,0,2
050US72095,72095,3,0,3,0,100,0,3
050US72097,72097,25,0,25,0,100,0,25
050US72099,72099,8,0,8,0,100,0,8
050US72101,72101,7,0,7,0,100,0,7
050US72103,72103,4,0,4,0,100,0,4
050US72105,72105,5,0,5,0,100,0,5
050US72107,72107,7,0,7,0,100,0,7
050US72109,72109,4,0,4,0,100,0,4
050US72111,72111,6,0,6,0,100,0,6
050US72113,72113,45,0,45,0,100,0,45
050US72115,72115,4,0,4,0,100,0,4
050US72117,72117,5,0,5,0,100,0,5
050US72119,72119,12,0,12,0,100,0,12
050US72121,72121,6,0,6,0,100,0,6
050US72123,72123,8,0,8,0,100,0,8
050US72125,72125,7,0,7,0,100,0,7
050US72127,72127,137,0,137,0,100,0,137
050US72129,72129,9,0,9,0,100,0,9
050US72131,72131,9,0,9,0,100,0,9
050US72133,72133,5,0,5,0,100,0,5
050US72135,72135,13,0,13,0,100,0,13
050US72137,72137,23,0,23,0,100,0,23
050US72139,72139,17,0,17,0,100,0,17
050US72141,72141,8,0,8,0,100,0,8
050US72143,72143,9,0,9,0,100,0,9
050US72145,72145,13,0,13,0,100,0,13
050US72147,72147,2,0,2,0,100,0,2
050US72149,72149,6,0,6,0,100,0,6
050US72151,72151,9,0,9,0,100,0,9
050US72153,72153,11,0,11,0,100,0,11
050US78010,78010,15,0,15,0,100,0,15
050US78020,78020,2,0,2,0,100,0,2
050US78030,78030,12,0,12,0,100,0,12
