HEROP_ID,SspTmDr,SspTmDr2
140US45019004901,,
140US45045003012,16.86,33.72
140US45045002301,7.25,14.5
140US45045002503,15.63,31.26
140US45055970601,,
140US45063020705,,
140US45077011103,26.5,53
140US45015020721,,
140US45079011424,,
140US45079010105,85.04,170.08
140US45023020601,69.24,138.48
140US45031010700,84.89,169.78
140US45077011101,30.59,61.18
140US45035010507,,
140US45041000700,66.07,132.14
140US45013002109,48.97,97.94
140US45045002202,5.2,10.4
140US45031011000,74.41,148.82
140US45045001203,4.34,8.68
140US45051040400,21.28,42.56
140US45015020804,,
140US45019001000,,
140US45035010809,,
140US45079000100,,
140US45063020913,,
140US45015020722,,
140US45083022405,36.75,73.5
140US45045002610,11.92,23.84
140US45083023103,25.58,51.16
140US45019005601,,
140US45045002903,13.15,26.3
140US45029970301,86.01,172.02
140US45079011607,,
140US45045002505,16.99,33.98
140US45073030904,46.81,93.62
140US45077010405,27.86,55.72
140US45083023003,27.49,54.98
140US45075010301,,
140US45091060402,42.2,84.4
140US45083022305,34.24,68.48
140US45055970909,,
140US45017950202,,
140US45063021032,,
140US45089970200,72.76,145.52
140US45025950102,52.6,105.2
140US45037970400,,
140US45021970501,29.98,59.96
140US45057011206,31.74,63.48
140US45043920508,41.1,82.2
140US45021970203,21.51,43.02
140US45083023202,17.58,35.16
140US45013001104,88.39,176.78
140US45051020301,39.53,79.06
140US45019004621,,
140US45051060211,9.57,19.14
140US45035010818,,
140US45085001804,,
140US46075091600,,
140US46069976700,,
140US46103010300,,
140US46135966302,,
140US46099000406,,
140US46099000600,,
140US46123971700,,
140US46029954301,,
140US46137941600,,
140US46035962801,,
140US46083010110,,
140US46099000701,,
140US46079960202,,
140US46081966601,,
140US46011958900,,
140US46011959000,,
140US46057955200,,
140US46077958100,,
140US46099000300,,
140US46099000900,,
140US46099001801,,
140US46103010700,,
140US46115000200,,
140US46135966100,,
140US46009967700,,
140US46071941200,,
140US46023940300,,
140US46117960100,,
140US46099010501,,
140US46103011700,,
140US46007941000,,
140US46039953700,,
140US46093020200,,
140US46099001502,,
140US46079960201,,
140US46029954402,,
140US46029954401,,
140US46103011602,,
140US46013951500,,
140US46005957000,,
140US46103010400,,
140US46067968600,,
140US46099010200,,
140US46041941500,,
140US46055960100,,
140US46071961100,,
140US46099000702,,
140US46093020500,,
140US46011958804,,
140US46085972600,,
140US46095940300,,
140US46123971600,,
140US46019967600,,
140US46013951300,,
140US46041941700,,
140US46099001110,,
140US46065977800,,
140US46011958700,,
140US46115000300,,
140US46099000202,,
140US46099010102,,
140US46005956800,,
140US46027965900,,
140US46005956900,,
140US46099000405,,
140US46057955100,,
140US46099001901,,
140US46029954302,,
140US46103010201,,
140US46107000100,,
140US46031941000,,
140US46045962200,,
140US46023970100,,
140US46065977700,,
140US46115000100,,
140US46013951800,,
140US46013951600,,
140US46127020100,,
140US46087964600,,
140US46087964700,,
140US46135966400,,
140US46099000100,,
140US46099001600,,
140US46099010300,,
140US46079960300,,
140US46027965700,,
140US46103011400,,
140US46103011100,,
140US46103010800,,
140US46103011002,,
140US46017940200,,
140US46109940800,,
140US46035962600,,
140US46121940100,,
140US46085940100,,
140US46011958803,,
140US46083010107,,
140US46099001001,,
140US46021964100,,
140US46051953100,,
140US46103010600,,
140US46083010109,,
140US46099001109,,
140US46019967701,,
140US46103010202,,
140US46081966304,,
140US46089963100,,
140US46049961100,,
140US46083010116,,
140US46047964200,,
140US46005956700,,
140US46005957100,,
140US46059975600,,
140US46011958600,,
140US46061964100,,
140US46125965100,,
140US46083010200,,
140US46083010300,,
140US46033965200,,
140US46099001200,,
140US46099010600,,
140US46099001700,,
140US46099001804,,
140US46099000401,,
140US46099000500,,
140US46099001107,,
140US46073974100,,
140US46103010500,,
140US46103011001,,
140US46103011200,,
140US46111962100,,
140US46125965200,,
140US46127020200,,
140US46103011300,,
140US46135966200,,
140US46025955800,,
140US46003973600,,
140US46039953600,,
140US46067968700,,
140US46013952000,,
140US46013951400,,
140US46015973100,,
140US46129965200,,
140US46029954100,,
140US46029954600,,
140US46029954502,,
140US46093020302,,
140US46109940400,79.06,158.12
140US46119979100,,
140US46121940200,,
140US46103010907,,
140US46043969600,,
140US46135966301,,
140US46063968700,,
140US46029954501,,
140US46081966301,,
140US46051953300,,
140US46099010502,,
140US46099010406,,
140US46099010405,,
140US46099010403,,
140US46099010401,,
140US46037952800,,
140US46081966602,,
140US46081966102,,
140US46099001112,,
140US46099001501,,
140US46099001805,,
140US46099001111,,
140US46011958805,,
140US46083010112,,
140US46127020302,,
140US46127020301,,
140US46035962802,,
140US46093020402,,
140US46093020401,,
140US46093020303,,
140US46019967702,,
140US46077958200,,
140US46083010113,,
140US46105968300,,
140US46097961600,,
140US46099010404,,
140US46009967600,,
140US46065978000,,
140US46099000408,,
140US46099010402,,
140US46101959600,,
140US46103011004,,
140US46037952900,,
140US46103010906,,
140US46083010114,,
140US46103011800,,
140US46035962900,,
140US46101959700,,
140US46109940700,69.42,138.84
140US46129965100,,
140US46099001105,,
140US46103010904,,
140US46013951700,,
140US46067968800,,
140US46102941200,,
140US46045962100,,
140US46099001002,,
140US46081966101,,
140US46027965800,,
140US46091950800,,
140US46109950400,,
140US46103011601,,
140US46013951900,,
140US46081966303,,
140US46103010905,,
140US46047964100,,
140US46015973200,,
140US46007941200,,
140US46099001902,,
140US46083010115,,
140US46053971100,,
140US46059975700,,
140US46103011005,,
140US46099001806,,
140US46103010908,,
140US46035962700,,
140US46079960100,,
140US46033965100,,
140US46023940200,,
140US46102941100,,
140US46083010103,,
140US46102941000,,
140US46083010400,,
140US46099000407,,
140US46099010101,,
140US46053971200,,
140US46005956600,,
140US46031941100,,
140US46065977900,,
140US46093020304,,
140US46083010111,,
140US46099000201,,
140US46099001108,,
140US46037952700,,
140US46081966200,,
140US47051960700,65.33,130.66
140US47099960401,87.99,175.98
140US47175925000,67.45,134.9
140US47075930500,33.89,67.78
140US47119011200,47.34,94.68
140US47149041700,14.77,29.54
140US47157021612,18.76,37.52
140US47157021725,3.48,6.96
140US47157020651,7.02,14.04
140US47157021352,12.17,24.34
140US47157001400,3.88,7.76
140US47157003000,3.99,7.98
140US47157003800,9.85,19.7
140US47157005000,13.18,26.36
140US47157006600,7.47,14.94
140US47157008000,7.29,14.58
140US47157009700,4.14,8.28
140US47157022024,13.37,26.74
140US47131965600,30.73,61.46
140US47037010401,52.9,105.8
140US47037014300,37.86,75.72
140US47037011002,39.71,79.42
140US47037018203,40.91,81.82
140US47037017902,37.16,74.32
140US47037019109,27.35,54.7
140US47037015200,35.42,70.84
140US47073050700,22.28,44.56
140US47073050800,43.1,86.2
140US47093004300,9.77,19.54
140US47093006700,4.4,8.8
140US47093001800,6.22,12.44
140US47093004200,9.15,18.3
140US47125100100,34.71,69.42
140US47163041900,4.58,9.16
140US47165021103,64.8,129.6
140US47179060100,1.71,3.42
140US47181950100,,
140US47187050305,36.63,73.26
140US47141000700,,
140US47065011700,7.31,14.62
140US47065002800,5.56,11.12
140US47065001400,2,4
140US47157000300,11.29,22.58
140US47157011600,12.3,24.6
140US47007953200,72.84,145.68
140US47093006800,4.54,9.08
140US47093005707,15.01,30.02
140US47149040307,21.75,43.5
140US47149040104,24.65,49.3
140US47037018804,32.3,64.6
140US47037018408,47.86,95.72
140US47187050207,31.51,63.02
140US47065001200,2.36,4.72
140US47065003000,7.78,15.56
140US47187050907,26.17,52.34
140US47009011002,26.65,53.3
140US47049965202,59.78,119.56
140US47165020904,56.14,112.28
140US47179061403,10.86,21.72
140US47149040106,26.58,53.16
140US47125102008,32.9,65.8
140US47013950701,24.27,48.54
140US47123925504,,
140US47119010401,39.91,79.82
140US47157020836,17.24,34.48
140US47157010001,11.66,23.32
140US47157021354,7.83,15.66
140US47157021760,6.68,13.36
140US47157021756,4.29,8.58
140US47037015632,37.83,75.66
140US47011010800,32.33,64.66
140US47115050302,49.03,98.06
140US47131965500,35.72,71.44
140US47131965700,36.85,73.7
140US47063100800,33,66
140US47079969400,60.31,120.62
140US47093004615,9.88,19.76
140US47093002600,2.5,5
140US47093003200,7.8,15.6
140US47093005809,16.42,32.84
140US47001020100,26.37,52.74
140US47113000600,4.57,9.14
140US47113000500,5.09,10.18
140US47147080200,61.34,122.68
140US47147080302,55.04,110.08
140US47163040700,0,0
140US47163041100,4.02,8.04
140US47165020901,,
140US47181950300,,
140US47181950200,,
140US47187050206,28.58,57.16
140US47187050904,27.7,55.4
140US47187050303,36.16,72.32
140US47019070900,8.78,17.56
140US47021070102,63.82,127.64
140US47037016100,33.48,66.96
140US47037013201,41.57,83.14
140US47037018409,50.34,100.68
140US47037016600,36.6,73.2
140US47037015804,31.86,63.72
140US47037011200,39.52,79.04
140US47037012100,37.76,75.52
140US47037010602,45.43,90.86
140US47037016800,36.08,72.16
140US47037017300,30.46,60.92
140US47037015100,34.08,68.16
140US47185935000,,
140US47189030700,77.5,155
140US47013950200,26.33,52.66
140US47049965000,71.52,143.04
140US47149041900,14.8,29.6
140US47157022700,19.58,39.16
140US47157020652,8.59,17.18
140US47157021721,3.09,6.18
140US47157022321,16.38,32.76
140US47157021138,14.57,29.14
140US47157021754,8.58,17.16
140US47157021746,6.05,12.1
140US47157021333,5.85,11.7
140US47157001100,2.11,4.22
140US47157001300,2.2,4.4
140US47157005800,14.18,28.36
140US47157006300,8.97,17.94
140US47157006900,9.19,18.38
140US47157007822,12.78,25.56
140US47157008700,2.68,5.36
140US47157010220,8.21,16.42
140US47157021320,4.27,8.54
140US47069950100,32.21,64.42
140US47167040800,31.09,62.18
140US47129110100,63.26,126.52
140US47075930100,31.68,63.36
140US47075930200,39.82,79.64
140US47041920300,,
140US47065010502,7.72,15.44
140US47065011325,18.01,36.02
140US47065011321,14.9,29.8
140US47065012400,2.43,4.86
140US47081950500,71.55,143.1
140US47061955300,52.83,105.66
140US47141000303,,
140US47091956400,61.38,122.76
140US47035970800,56,112
140US47123925501,68.03,136.06
140US47155980100,50.52,101.04
140US47009980100,14.36,28.72
140US47125101202,30.43,60.86
140US47165020208,43.39,86.78
140US47165021105,57.75,115.5
140US47183968202,34.13,68.26
140US47037015700,30.68,61.36
140US47037015614,30.06,60.12
140US47037018905,30.85,61.7
140US47093002900,5.92,11.84
140US47093001900,6.19,12.38
140US47093006401,18.54,37.08
140US47149040304,20.41,40.82
140US47149040305,21.51,43.02
140US47149041500,19.19,38.38
140US47187050102,21.57,43.14
140US47065003100,3.37,6.74
140US47065011326,15.31,30.62
140US47065000800,5.07,10.14
140US47119010801,48.16,96.32
140US47005963000,89.38,178.76
140US47157004200,11.92,23.84
140US47157021141,11.53,23.06
140US47157021753,10.59,21.18
140US47011011404,33.87,67.74
140US47065010904,9.02,18.04
140US47013950601,24.66,49.32
140US47123925401,57.61,115.22
140US47105060303,25.12,50.24
140US47031970502,66.37,132.74
140US47135930202,79.07,158.14
140US47157020302,18.01,36.02
140US47157010122,10.48,20.96
140US47157021546,11.66,23.32
140US47157022131,14.02,28.04
140US47157021544,14.58,29.16
140US47157021758,5.57,11.14
140US47157020901,17.04,34.08
140US47007953102,72.57,145.14
140US47187050603,30.7,61.4
140US47187050209,30.87,61.74
140US47149042102,16.79,33.58
140US47149041405,16.37,32.74
140US47125102100,36.89,73.78
140US47125101906,30.98,61.96
140US47049965201,79.18,158.36
140US47141000305,,
140US47053967002,21.8,43.6
140US47163042704,23.79,47.58
140US47029920700,15.4,30.8
140US47037011900,35.89,71.78
140US47037013500,38.11,76.22
140US47037017100,33.45,66.9
140US47037019003,27.77,55.54
140US47057500100,37.5,75
140US47093004614,9.6,19.2
140US47093004608,7.66,15.32
140US47093002000,6.38,12.76
140US47163041500,7.3,14.6
140US47179062000,0,0
140US47097050100,47.72,95.44
140US47157021724,4.9,9.8
140US47157022322,17.8,35.6
140US47157021900,13.07,26.14
140US47157003700,10.22,20.44
140US47157010210,9.57,19.14
140US47037019008,28.08,56.16
140US47093005713,14.43,28.86
140US47093005911,13.85,27.7
140US47037018204,45.28,90.56
140US47037013701,38.99,77.98
140US47093003300,10.22,20.44
140US47009011501,49.88,99.76
140US47037015627,26.34,52.68
140US47031971001,82.52,165.04
140US47119010204,26.05,52.1
140US47065000400,0,0
140US47065011324,19.1,38.2
140US47179060401,3.06,6.12
140US47157011010,10.29,20.58
140US47163040300,4,8
140US47125101304,24.69,49.38
140US47065010433,7.8,15.6
140US47065011402,9.99,19.98
140US47037980200,32.02,64.04
140US47051960201,86.36,172.72
140US47093004612,14.54,29.08
140US47065011442,12.3,24.6
140US47165020205,32.45,64.9
140US47187050204,27.85,55.7
140US47157980401,5.94,11.88
140US47155080203,17.48,34.96
140US47139950400,74.03,148.06
140US47157007200,5.3,10.6
140US47157011020,9.26,18.52
140US47157020658,9.11,18.22
140US47049965300,82.19,164.38
140US47037013202,40.84,81.68
140US47037018410,46.4,92.8
140US47037015502,35.63,71.26
140US47037019007,28.76,57.52
140US47093006902,1.99,3.98
140US47125100602,35.89,71.78
140US47125101201,28.77,57.54
140US47113001100,0,0
140US47037012600,35.99,71.98
140US47157020543,6.54,13.08
140US47187050306,32.89,65.78
140US47157021135,11.08,22.16
140US47037014800,33.74,67.48
140US47113000400,5.88,11.76
140US47125100200,36.01,72.02
140US47179060800,3.18,6.36
140US47037010404,44.42,88.84
140US47157021112,7.83,15.66
140US47157004500,11.74,23.48
140US47157009400,4.75,9.5
140US47031970501,66.64,133.28
140US47157020655,10.43,20.86
140US47157009202,3.67,7.34
140US47139950204,66.63,133.26
140US47013950400,41.81,83.62
140US47187051206,27.92,55.84
140US47157020523,9.23,18.46
140US47037014400,36.64,73.28
140US47065011448,13.24,26.48
140US47157009501,4.72,9.44
140US47187050210,31.25,62.5
140US47149041602,14.04,28.08
140US47015960202,,
140US47045964800,16.65,33.3
140US47175925200,74.48,148.96
140US47129110200,65.35,130.7
140US47001020600,28.62,57.24
140US47037018902,30.42,60.84
140US47065002600,3.22,6.44
140US47037010403,44.89,89.78
140US47157021111,5,10
140US47157020635,11.15,22.3
140US47157008600,3.21,6.42
140US47093004401,9.4,18.8
140US47157021341,10.79,21.58
140US47157000200,11.06,22.12
140US47157010620,7.33,14.66
140US47011010400,32.91,65.82
140US47093004611,11.72,23.44
140US47157009502,5.09,10.18
140US47113000200,8.43,16.86
140US47163041700,7.64,15.28
140US47093004502,8.76,17.52
140US47183968101,35.56,71.12
140US47009010700,18.11,36.22
140US47187050905,25.9,51.8
140US47037019110,27.91,55.82
140US47189030402,77.36,154.72
140US47179060602,4.47,8.94
140US47035970401,62.39,124.78
140US47037019401,36.48,72.96
140US47157022130,16.85,33.7
140US47157003400,8.38,16.76
140US47157010630,5.72,11.44
140US47037011400,38.71,77.42
140US47037011500,41.24,82.48
140US47067960500,48.17,96.34
140US47113000300,5.81,11.62
140US47187050304,34.43,68.86
140US47093006901,2.16,4.32
140US47011011601,41.79,83.58
140US47129110300,52.71,105.42
140US47093005808,17.39,34.78
140US47081950400,87.24,174.48
140US47117955400,51.79,103.58
140US47179060700,2.62,5.24
140US47163040800,3.04,6.08
140US47093000901,2.76,5.52
140US47157002800,3.79,7.58
140US47157021143,11.24,22.48
140US47065001100,1.14,2.28
140US47055920700,83.32,166.64
140US47055920400,71.87,143.74
140US47011010600,31.56,63.12
140US47011010100,32.99,65.98
140US47123925200,41.55,83.1
140US47037013800,38.82,77.64
140US47037013600,38.57,77.14
140US47051960300,80.3,160.6
140US47115050201,32.95,65.9
140US47157010500,6.76,13.52
140US47157007000,6.87,13.74
140US47031970900,77.99,155.98
140US47031970700,63.08,126.16
140US47177930600,78.75,157.5
140US47031970100,74.3,148.6
140US47185935100,,
140US47189030904,,
140US47189030600,76.59,153.18
140US47003950300,53.43,106.86
140US47117955000,33.1,66.2
140US47117955200,47.02,94.04
140US47099960600,,
140US47103975601,,
140US47157021620,16.28,32.56
140US47157020532,8.2,16.4
140US47157022310,18.1,36.2
140US47157022410,20.76,41.52
140US47145030600,36.57,73.14
140US47149041800,13.22,26.44
140US47157020400,20.39,40.78
140US47157021752,11.24,22.48
140US47157020542,4.98,9.96
140US47157020633,9.48,18.96
140US47157000600,8.06,16.12
140US47157000900,5.06,10.12
140US47157002400,9.22,18.44
140US47157002700,5.16,10.32
140US47157002900,2.82,5.64
140US47157003200,7.47,14.94
140US47157003500,9.63,19.26
140US47157003600,8.99,17.98
140US47157003900,10.52,21.04
140US47157005500,15.03,30.06
140US47157005700,13.27,26.54
140US47157006000,11.44,22.88
140US47157007100,6.08,12.16
140US47157007400,6.4,12.8
140US47157008200,6.63,13.26
140US47157008800,2.48,4.96
140US47157010610,5.44,10.88
140US47157020524,7.57,15.14
140US47157020632,9.39,18.78
140US47167040500,34.25,68.5
140US47167040303,28.37,56.74
140US47167040200,42.07,84.14
140US47109930200,37.22,74.44
140US47109930100,46.65,93.3
140US47109930700,57.93,115.86
140US47109930400,57.76,115.52
140US47087960300,,
140US47133950400,,
140US47133950302,,
140US47133950600,,
140US47097050200,14.87,29.74
140US47069950400,51.48,102.96
140US47105060100,25.57,51.14
140US47105060301,24.25,48.5
140US47105060700,36.05,72.1
140US47139950201,70.18,140.36
140US47069950500,57.49,114.98
140US47155080901,40.42,80.84
140US47161110700,70.91,141.82
140US47163043402,21.79,43.58
140US47163041800,4.54,9.08
140US47163040900,4.68,9.36
140US47163040500,3.64,7.28
140US47163043600,11.24,22.48
140US47163042600,24.32,48.64
140US47163042300,10.99,21.98
140US47165020102,44.7,89.4
140US47165021205,59.47,118.94
140US47171080400,17.52,35.04
140US47179061800,14.06,28.12
140US47179060501,2.76,5.52
140US47179061500,12.02,24.04
140US47179061100,4.73,9.46
140US47179061902,15.32,30.64
140US47183968700,44.21,88.42
140US47125100800,35.06,70.12
140US47187051100,18.67,37.34
140US47187050702,29.94,59.88
140US47135930100,75.5,151
140US47187050103,16.25,32.5
140US47187050908,25.38,50.76
140US47113001608,17.4,34.8
140US47113000800,3.7,7.4
140US47113000900,3.68,7.36
140US47113001501,11.28,22.56
140US47147080606,48.08,96.16
140US47073050501,23.93,47.86
140US47073050100,45.62,91.24
140US47077975000,50.43,100.86
140US47077975500,48.88,97.76
140US47083120100,77.1,154.2
140US47029920200,17.1,34.2
140US47089070200,30.07,60.14
140US47089070600,31.41,62.82
140US47029920600,9.87,19.74
140US47093006501,22.96,45.92
140US47093002200,7.24,14.48
140US47093004900,7.18,14.36
140US47053966900,28.59,57.18
140US47053966300,40.85,81.7
140US47093004100,7.58,15.16
140US47131965300,40.02,80.04
140US47037013100,47.14,94.28
140US47131965800,44.54,89.08
140US47037010104,50.24,100.48
140US47037010801,44.36,88.72
140US47037018405,46.74,93.48
140US47037016500,37.37,74.74
140US47037016200,35.09,70.18
140US47037016900,34.92,69.84
140US47037012200,36.93,73.86
140US47037012802,44.86,89.72
140US47037017500,31.06,62.12
140US47093005000,9.58,19.16
140US47093005711,15.8,31.6
140US47093005701,12.72,25.44
140US47093006104,11.91,23.82
140US47093000800,4.8,9.6
140US47093001400,2.53,5.06
140US47093001600,6.01,12.02
140US47093002700,2.57,5.14
140US47093003100,7.94,15.88
140US47005963200,50.16,100.32
140US47037017800,33.05,66.1
140US47037018601,41.31,82.62
140US47037018102,40.24,80.48
140US47037011600,40.51,81.02
140US47037010901,42.68,85.36
140US47037010802,41.02,82.04
140US47037016700,36.04,72.08
140US47037015404,40.67,81.34
140US47037017402,30.03,60.06
140US47037019105,29.07,58.14
140US47037015501,36.55,73.1
140US47079969200,52.16,104.32
140US47009010100,17.85,35.7
140US47009010400,15.47,30.94
140US47059091400,31.23,62.46
140US47059091200,41.77,83.54
140US47079969800,66.1,132.2
140US47017962500,46.64,93.28
140US47017962300,46.61,93.22
140US47063101200,39.35,78.7
140US47063100200,35.94,71.88
140US47063100600,40.12,80.24
140US47063100900,33.64,67.28
140US47019070500,20.46,40.92
140US47019071500,26.56,53.12
140US47001021201,26.9,53.8
140US47107970102,46.34,92.68
140US47107970500,59.38,118.76
140US47033961400,23.06,46.12
140US47061955000,73.16,146.32
140US47141000900,,
140US47091956000,50.9,101.8
140US47081950100,,
140US47025970400,38.72,77.44
140US47025970300,23.42,46.84
140US47025970800,0,0
140US47025970900,18.59,37.18
140US47043060700,88.91,177.82
140US47035970502,64.41,128.82
140US47035970501,62.78,125.56
140US47035970702,80.76,161.52
140US47045964900,13.95,27.9
140US47045964300,8.71,17.42
140US47097050503,28.82,57.64
140US47065010104,36.5,73
140US47065003400,10.31,20.62
140US47065010411,17.92,35.84
140US47065002500,4.83,9.66
140US47065010413,22.52,45.04
140US47065003200,3.51,7.02
140US47065011314,22.39,44.78
140US47161980100,72.46,144.92
140US47143975402,44.25,88.5
140US47037015619,33.6,67.2
140US47037019106,30.04,60.08
140US47037019111,25.1,50.2
140US47037018404,42.69,85.38
140US47037013900,38.23,76.46
140US47053980100,31.26,62.52
140US47093006001,13.74,27.48
140US47093004613,11.85,23.7
140US47093005100,11.39,22.78
140US47093004000,6.18,12.36
140US47149041000,15.97,31.94
140US47149040901,14.44,28.88
140US47149041301,17.87,35.74
140US47149041202,20.71,41.42
140US47093005301,13.99,27.98
140US47093005302,17.58,35.16
140US47093005401,14.43,28.86
140US47093005501,11.9,23.8
140US47093005402,20.65,41.3
140US47093006502,20.56,41.12
140US47093006002,10.92,21.84
140US47093005709,17.91,35.82
140US47093005708,19,38
140US47093006403,19.07,38.14
140US47035970601,71.81,143.62
140US47105060502,38.93,77.86
140US47125980100,37.05,74.1
140US47125101306,29.42,58.84
140US47125101305,29.49,58.98
140US47125102005,27.7,55.4
140US47125101904,34.71,69.42
140US47125102003,28.27,56.54
140US47165020207,42.16,84.32
140US47165020403,47.66,95.32
140US47165020903,57.48,114.96
140US47165021004,53.16,106.32
140US47165021008,62.56,125.12
140US47011011402,31.2,62.4
140US47019071600,50.63,101.26
140US47147080605,55.58,111.16
140US47107970401,56.76,113.52
140US47047060401,23.56,47.12
140US47157011300,10.12,20.24
140US47157011100,4.01,8.02
140US47157020222,12.75,25.5
140US47157021745,8.85,17.7
140US47157000700,6.69,13.38
140US47157021731,4.86,9.72
140US47151975400,45.09,90.18
140US47017962202,60.75,121.5
140US47009011503,29.05,58.1
140US47009980200,62.1,124.2
140US47189030308,44.78,89.56
140US47057500402,44.36,88.72
140US47141001300,85.25,170.5
140US47179061601,15.35,30.7
140US47065010306,20.45,40.9
140US47065010434,16.24,32.48
140US47065010901,6.32,12.64
140US47065011446,11.77,23.54
140US47065010435,13.58,27.16
140US47153060102,56.81,113.62
140US47187050601,31.88,63.76
140US47115050101,35.79,71.58
140US47045964401,6.12,12.24
140US47053966502,31.02,62.04
140US47009011201,19.47,38.94
140US47009011606,31.31,62.62
140US47035970202,78.17,156.34
140US47015960201,,
140US47147080701,47.72,95.44
140US47179061904,22.22,44.44
140US47179061604,18.91,37.82
140US47187050211,28.1,56.2
140US47125101309,24,48
140US47125101701,55.18,110.36
140US47125101502,45.1,90.2
140US47059091002,27.94,55.88
140US47111970301,,
140US47149040312,19.56,39.12
140US47149040107,26.47,52.94
140US47149040907,7.2,14.4
140US47149040910,16.19,32.38
140US47149041601,15.34,30.68
140US47149041404,16.23,32.46
140US47165020905,55.84,111.68
140US47179061704,7.81,15.62
140US47179061903,20.87,41.74
140US47179061301,6.59,13.18
140US47179061404,10.25,20.5
140US47187050802,27.49,54.98
140US47153060103,41.08,82.16
140US47145030802,43.15,86.3
140US47051960401,69.57,139.14
140US47089070701,25.58,51.16
140US47089070702,22.66,45.32
140US47081950201,,
140US47031970803,82.16,164.32
140US47031970201,81.26,162.52
140US47031970202,78.97,157.94
140US47119011003,61.83,123.66
140US47001021304,18.81,37.62
140US47077975302,33.08,66.16
140US47105060203,26.49,52.98
140US47055920301,64.15,128.3
140US47003950202,34.29,68.58
140US47023970101,30.15,60.3
140US47023970302,26.82,53.64
140US47057500302,48.39,96.78
140US47039955003,53.44,106.88
140US47039955004,54.1,108.2
140US47123925302,54.67,109.34
140US47123925301,56.76,113.52
140US47123925102,42.32,84.64
140US47065011449,11.07,22.14
140US47065010308,22.88,45.76
140US47157020654,14.93,29.86
140US47157020301,17.39,34.78
140US47157020902,18.93,37.86
140US47157021355,9.37,18.74
140US47157021542,17.02,34.04
140US47157022026,11.58,23.16
140US47157021545,12.63,25.26
140US47011010202,33.32,66.64
140US47011010201,33.07,66.14
140US47155080603,37.1,74.2
140US47155080104,25.76,51.52
140US47155081002,38.86,77.72
140US47155080904,40.83,81.66
140US47155080701,34.77,69.54
140US47151975102,40.33,80.66
140US47107970801,51.49,102.98
140US47107970201,51.98,103.96
140US47011011403,33.9,67.8
140US47037018411,45.69,91.38
140US47037015805,31.23,62.46
140US47037015635,30.58,61.16
140US47037013001,42.21,84.42
140US47093004501,7.4,14.8
140US47093006903,2.07,4.14
140US47093005815,25.35,50.7
140US47093003502,3.64,7.28
140US47189030207,,
140US47189030907,30.75,61.5
140US47011010900,32.42,64.84
140US47011011201,39.96,79.92
140US47011010300,33.98,67.96
140US47011011000,31.92,63.84
140US47011011602,43.24,86.48
140US47099960402,87.61,175.22
140US47099960800,,
140US47067960600,43.99,87.98
140US47131965400,29.85,59.7
140US47131965100,33.19,66.38
140US47063100700,33.15,66.3
140US47063101000,42.11,84.22
140US47071920200,62.66,125.32
140US47071920100,80.86,161.72
140US47073050502,17.2,34.4
140US47073050301,36.06,72.12
140US47005963100,71.14,142.28
140US47077975400,37.53,75.06
140US47077975100,32.72,65.44
140US47079969700,72.43,144.86
140US47057500200,34.61,69.22
140US47059090100,33.32,66.64
140US47059090200,25.01,50.02
140US47059090800,37.83,75.66
140US47059091500,23.21,46.42
140US47059091100,34.81,69.62
140US47131965900,34.72,69.44
140US47051960800,87.38,174.76
140US47115050102,49.14,98.28
140US47115050301,31.62,63.24
140US47055920100,67.23,134.46
140US47001021202,22.31,44.62
140US47001020800,29.7,59.4
140US47001020901,26.33,52.66
140US47001020202,25.96,51.92
140US47001020300,27.42,54.84
140US47033961200,22.2,44.4
140US47033961000,29.84,59.68
140US47085130500,74.78,149.56
140US47113001000,3.57,7.14
140US47113000700,3.99,7.98
140US47113001603,11.44,22.88
140US47113001800,22.98,45.96
140US47113001607,15.44,30.88
140US47113000100,8.43,16.86
140US47113001401,9.85,19.7
140US47101970200,,
140US47107970300,51.98,103.96
140US47107970700,66.59,133.18
140US47125100500,37.81,75.62
140US47125100900,32.35,64.7
140US47089070900,21.04,42.08
140US47089070300,38.01,76.02
140US47093005803,14.86,29.72
140US47093006203,13.73,27.46
140US47093002100,7.18,14.36
140US47089070500,24.2,48.4
140US47093003400,6.98,13.96
140US47093004609,11.1,22.2
140US47093002400,5.32,10.64
140US47093002800,3.58,7.16
140US47093003000,7.83,15.66
140US47093003902,5.36,10.72
140US47093004404,6.93,13.86
140US47093004700,8.12,16.24
140US47019071100,17.11,34.22
140US47019070600,16.7,33.4
140US47019070800,7.37,14.74
140US47019071700,38.36,76.72
140US47019071400,20.15,40.3
140US47163043302,22.93,45.86
140US47009011102,21.96,43.92
140US47165020503,48.6,97.2
140US47021070300,55.35,110.7
140US47021070104,60.83,121.66
140US47009010600,19.28,38.56
140US47187050502,49.03,98.06
140US47187051002,24.25,48.5
140US47187050504,47.12,94.24
140US47187050307,28.13,56.26
140US47187050906,27.68,55.36
140US47029980100,23.7,47.4
140US47029920400,29.78,59.56
140US47029920501,0,0
140US47183968300,46.64,93.28
140US47155080101,21.48,42.96
140US47155080500,32.46,64.92
140US47009010200,15.17,30.34
140US47163042801,27.05,54.1
140US47163041300,13.52,27.04
140US47163043401,21.88,43.76
140US47161110600,70.7,141.4
140US47163043301,14.81,29.62
140US47163042400,14.64,29.28
140US47163042000,10.22,20.44
140US47163042100,5.77,11.54
140US47163040600,1.56,3.12
