HEROP_ID,ZIP,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
860US00909,00909,0.0,0.0,0.0,0.18912335772517946
860US00910,00910,0.0,0.0,0.0,0.186399549
860US00911,00911,0.0,0.0,0.0,0.14580361358687768
860US00912,00912,0.0,0.0,0.0,0.24063621179502753
860US00913,00913,0.0,0.0,0.0,0.21218716173029584
860US00914,00914,0.0,0.0,0.0,0.101239666
860US00915,00915,0.0,0.0,0.0,0.3345956752553503
860US00916,00916,0.0,0.0,0.0,0.187102364
860US00917,00917,0.0,0.0,0.0,0.2866810454596835
860US00918,00918,0.0,0.0,0.0,0.24898170675023254
860US00919,00919,0.0,0.0,0.0,0.379610661
860US00920,00920,0.0,0.0,0.0,0.46001386258482746
860US00921,00921,0.0,0.0,0.0,0.289503398370124
860US00922,00922,0.0,0.0,0.0,0.199028667
860US00923,00923,0.0,0.0,0.0,0.44351017179624
860US00924,00924,0.0,0.0,0.0,0.3984755626605222
860US00925,00925,0.0,0.0,0.0,0.30913171217304053
860US00926,00926,0.0,0.0,0.0,0.49095732610078235
860US00927,00927,0.0,0.0,0.0,0.3614114534059697
860US00928,00928,0.0,0.0,0.0,0.409832461
860US00929,00929,0.0,0.0,0.0,0.281077798
860US00931,00931,0.0,0.0,0.0,0.409832461
860US00934,00934,0.0,0.0,0.0,1.1209274286800937
860US00935,00935,,,,
860US00936,00936,0.0,0.0,0.0,0.076864136
860US00937,00937,0.0,0.0,0.0,1.0415049
860US00940,00940,0.0,0.0,0.0,0.186399549
860US00949,00949,0.0,0.0,0.0,0.6001997730163712
860US00950,00950,0.0,0.0,0.0,0.384830442
860US00951,00951,0.0,0.0,0.0,0.384830442
860US00952,00952,0.0,0.0,0.0,0.20383611054097756
860US00953,00953,0.0,0.0,0.0,0.6985395938012974
860US00954,00954,0.0,0.0,0.0,0.051024341
860US00956,00956,0.0,0.0,0.0,0.5235105628075603
860US00957,00957,0.0,0.0,0.0,0.3957056309263484
860US00958,00958,0.0,0.0,0.0,0.20901517
860US00959,00959,0.0,0.0,0.0,0.41725222498225967
860US00960,00960,0.0,0.0,0.0,0.753010731
860US00961,00961,0.0,0.0,0.0,0.5177464962048053
860US00962,00962,0.0,0.0,0.0,0.5027813983771132
860US00963,00963,0.0,0.0,0.0,0.11389826
860US00965,00965,0.0,0.0,0.0,0.3441037867339923
860US00966,00966,0.0,0.0,0.0,0.25914268991596606
860US00968,00968,0.0,0.0,0.0,0.2972252955738862
860US00969,00969,0.0,0.0,0.0,0.4317004947258796
860US00970,00970,0.0,0.0,0.0,0.154196674
860US00971,00971,0.0,0.0,0.0,0.44341621869793185
860US00975,00975,,,,
860US00976,00976,0.0,0.0,0.0,0.5450160613731275
860US00977,00977,0.0,0.0,0.0,0.11389826
860US00979,00979,0.0,0.0,0.0,0.4726990912069912
860US00981,00981,0.0,0.0,0.0,1.0415049
860US00982,00982,0.0,0.0,0.0,0.42319232022803116
860US00983,00983,0.0,0.0,0.0,0.43768916263259955
860US00984,00984,0.0,0.0,0.0,0.360038465
860US00985,00985,0.0,0.0,0.0,0.4665946665848691
860US00986,00986,0.0,0.0,0.0,0.10350973
860US00987,00987,0.0,0.0,0.0,0.5601907697024398
860US00988,00988,0.0,0.0,0.0,0.21654106
860US01001,01001,3.744332851725667,7.488665703451334,62.866811173133186,1.4409593247059762
860US01002,01002,3.5136017257200005,7.027203451440001,45.445775864000005,1.6301816784914405
860US01003,01003,0.7227814579799999,1.4455629159599999,52.476821189,0.5127254084157297
860US01004,01004,0.0,0.0,57.0,0.299671852
860US01005,01005,0.0900595924799404,0.1801191849598808,14.997517380002481,0.8522326964987759
860US01007,01007,4.74300408516,9.48600817032,50.715927996,2.2669888336116277
860US01008,01008,23.55692832764,47.11385665528,4.281569965,12.031563650984484
860US01009,01009,6.33,12.66,61.0,1.857737366
860US01010,01010,10.673806207970001,21.347612415940002,42.369379023,5.9474048586260855
860US01011,01011,23.81784313825,47.6356862765,4.0,12.18559060649574
860US01012,01012,17.48,34.96,8.0,6.915436349
860US01013,01013,1.3562154611162154,2.7124309222324308,69.75206995975206,0.617368286002093
860US01014,01014,1.41,2.82,70.0,0.253908729
860US01020,01020,0.8441386579141387,1.6882773158282773,69.97216937897217,0.6683218839191187
860US01021,01021,2.72,5.44,70.0,0.52841472
860US01022,01022,0.0,0.0,69.089398734,1.131142604639858
860US01026,01026,26.3255632548,52.6511265096,4.348353555,12.570452157311498
860US01027,01027,2.3886996775686993,4.7773993551373986,63.02163848502163,1.1990221672690122
860US01028,01028,2.42611914052,4.85223828104,63.571389976,1.1174561201113593
860US01029,01029,25.08,50.16,4.0,12.30331774
860US01030,01030,3.818274749088275,7.63654949817655,61.53317790653318,1.9714740743328327
860US01031,01031,12.25929173252,24.51858346504,11.021922433,6.4566084528460355
860US01032,01032,17.48,34.96,8.0,6.915436349
860US01033,01033,0.00182774036182774,0.00365548072365548,67.99943149599943,0.6962670461249681
860US01034,01034,19.07529527648,38.15059055296,13.31594488,8.717592142499363
860US01035,01035,5.59,11.18,55.0,2.006236097
860US01036,01036,8.97,17.94,50.0,4.702361804
860US01037,01037,12.28,24.56,11.0,6.466301356
860US01038,01038,4.94,9.88,56.0,3.663440333
860US01039,01039,16.31672938004,32.63345876008,12.808972493999999,6.837185490878643
860US01040,01040,2.33158609959,4.66317219918,68.803137206,0.9135673741448072
860US01041,01041,2.0930780145,4.186156029,69.0,0.78971233918632
860US01050,01050,18.038427774509998,36.076855549019996,15.056664004,9.453434248945287
860US01053,01053,0.0,0.0,53.0,1.465513115
860US01054,01054,16.21156626371,32.42313252742,10.314457829000002,8.322183710916507
860US01056,01056,2.1234117056,4.2468234112,70.11307887999999,1.2323361740449865
860US01057,01057,3.87146274623,7.74292549246,43.695353306,1.6721758242733609
860US01059,01059,,,,
860US01060,01060,0.6523942970276058,1.3047885940552115,65.65889646634112,0.7836504324037439
860US01061,01061,0.0,0.0,67.0,0.408422238
860US01062,01062,2.522198567317802,5.044397134635604,60.8407047211593,1.5101388470558825
860US01063,01063,,,,
860US01066,01066,4.94,9.88,56.0,3.663440333
860US01068,01068,11.678963722641035,23.35792744528207,27.178756479821242,4.888462266750984
860US01069,01069,1.89441236,3.78882472,64.730749773,2.087432178236969
860US01070,01070,26.60776698886,53.21553397772,4.067961166,12.76135028246015
860US01071,01071,16.4,32.8,19.0,6.650158751
860US01072,01072,16.43,32.86,10.0,8.440406432
860US01073,01073,7.679284679489284,15.358569358978569,64.0,4.303423845263038
860US01074,01074,,,,
860US01075,01075,3.4192522109,6.8385044218,67.45497515400001,1.4866858182159024
860US01077,01077,0.00861018273,0.01722036546,50.469776292999995,1.3619955831827895
860US01079,01079,,,,
860US01080,01080,8.623675526700001,17.247351053400003,64.98900091600001,2.342432270008936
860US01081,01081,17.82,35.64,9.0,6.301635784
860US01082,01082,0.8101444124101445,1.620288824820289,19.72287273572287,2.1963057142138642
