HEROP_ID,ZIP,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
860US00692,00692,0.0,0.0,0.0,4.000523313211152
860US00693,00693,0.0,0.0,0.0,1.8773029930566618
860US00694,00694,0.0,0.0,0.0,0.697239548
860US00698,00698,0.0,0.0,0.0,1.0694600286650622
860US00703,00703,0.0,0.0,0.0,4.73285480173686
860US00704,00704,0.0,0.0,0.0,10.981331991641737
860US00705,00705,0.0,0.0,0.0,0.7644494340602055
860US00707,00707,0.0,0.0,0.0,10.88752571492844
860US00714,00714,0.0,0.0,0.0,11.354112512100421
860US00715,00715,0.0,0.0,0.0,3.4791804033987246
860US00716,00716,0.0,0.0,0.0,1.1878167068291239
860US00717,00717,0.0,0.0,0.0,0.5116402403390558
860US00718,00718,0.0,0.0,0.0,7.126327207286479
860US00719,00719,0.0,0.0,0.0,5.7350841422721075
860US00720,00720,0.0,0.0,0.0,9.901804200368794
860US00721,00721,0.0,0.0,0.0,10.22856359
860US00723,00723,0.0,0.0,0.0,11.963358078885506
860US00725,00725,0.0,0.0,0.0,1.4768987629433192
860US00726,00726,0.0,0.0,0.0,0.6996277769809756
860US00727,00727,0.0,0.0,0.0,1.3306537833896734
860US00728,00728,0.0,0.0,0.0,2.717212834248594
860US00729,00729,0.0,0.0,0.0,6.76994458793675
860US00730,00730,0.0,0.0,0.0,1.5676956831201259
860US00731,00731,0.0,0.0,0.0,5.405366554494911
860US00732,00732,0.0,0.0,0.0,1.562475873
860US00733,00733,0.0,0.0,0.0,1.110608923
860US00735,00735,0.0,0.0,0.0,4.691413176906997
860US00736,00736,0.0,0.0,0.0,2.6923402751609107
860US00737,00737,0.0,0.0,0.0,3.00893171
860US00738,00738,0.0,0.0,0.0,1.1273655149728599
860US00739,00739,0.0,0.0,0.0,1.4968152405046329
860US00740,00740,0.0,0.0,0.0,0.856247775
860US00741,00741,0.0,0.0,0.0,4.806239275
860US00744,00744,0.0,0.0,0.0,6.494742517
860US00745,00745,0.0,0.0,0.0,10.536552183834026
860US00751,00751,0.0,0.0,0.0,10.125131482126074
860US00754,00754,0.0,0.0,0.0,5.405219190218947
860US00757,00757,0.0,0.0,0.0,10.776575369759653
860US00765,00765,0.0,0.0,0.0,21.897058493706325
860US00766,00766,0.0,0.0,0.0,7.072938344181063
860US00767,00767,0.0,0.0,0.0,6.618401463405767
860US00769,00769,0.0,0.0,0.0,7.67177194319685
860US00771,00771,0.0,0.0,0.0,3.7249301051432866
860US00772,00772,0.0,0.0,0.0,8.936880476323672
860US00773,00773,0.0,0.0,0.0,5.526569638983657
860US00775,00775,,,,
860US00777,00777,0.0,0.0,0.0,6.746845741810085
860US00778,00778,0.0,0.0,0.0,4.105320595630208
860US00780,00780,0.0,0.0,0.0,0.9519036302487797
860US00782,00782,0.0,0.0,0.0,5.386816830455812
860US00783,00783,0.0,0.0,0.0,8.120992903665638
860US00784,00784,0.0,0.0,0.0,10.223439276967259
860US00785,00785,0.0,0.0,0.0,9.755348506
860US00786,00786,,,,
860US00791,00791,0.0,0.0,0.0,2.003020361586783
860US00792,00792,0.0,0.0,0.0,0.094615348
860US00794,00794,0.0,0.0,0.0,4.521777632658494
860US00795,00795,0.0,0.0,0.0,3.424332484044179
860US00801,00801,0.0,0.0,0.0,41.8175645
860US00802,00802,0.0,0.0,0.0,41.89612737763709
860US00803,00803,0.0,0.0,0.0,41.8175645
860US00804,00804,0.0,0.0,0.0,41.8175645
860US00820,00820,0.0,0.0,0.0,2.2601514012313655
860US00830,00830,0.0,0.0,0.0,39.76765214
860US00831,00831,0.0,0.0,0.0,38.93107607
860US00840,00840,0.0,0.0,0.0,9.125789813640681
860US00850,00850,0.0,0.0,0.0,5.110691120782375
860US00901,00901,0.0,0.0,0.0,1.535373873017485
860US00902,00902,0.0,0.0,0.0,1.341319184
860US00907,00907,0.0,0.0,0.0,0.36534154013403314
860US00908,00908,0.0,0.0,0.0,0.287198626
860US00909,00909,0.0,0.0,0.0,0.22210219647785112
860US00910,00910,0.0,0.0,0.0,0.199273628
860US00911,00911,0.0,0.0,0.0,0.4116240538657307
860US00912,00912,0.0,0.0,0.0,0.294156848894738
860US00913,00913,0.0,0.0,0.0,1.4183554241375675
860US00914,00914,0.0,0.0,0.0,0.612122014
860US00915,00915,0.0,0.0,0.0,1.1152602082749603
