GEOID,HivTmDr,HivTmDr2,HivCntDr,HivMinDis
90402,4.910875877,9.821751754,111.1984994,1.977816299
90403,3.047978627,6.095957253,115.6614753,1.345677479
90404,1.685082791,3.370165583,122.8246973,1.099696145
90405,1.810552224,3.621104447,119.8638056,0.827377017
90406,1.89,3.78,122,0.620962122
90408,1.87,3.74,118,1.132752996
90409,2.64,5.28,115,0.801673402
90501,2.490407153,4.980814306,93.29416496,1.315529505
90502,2.095045045,4.19009009,107.5734306,0.719432623
90503,5.736945168,11.47389034,80.18789555,3.565789909
90504,5.231345575,10.46269115,103.9846493,2.803301439
90505,5.796604679,11.59320936,65.27609667,3.104819764
90506,,,,
90507,2.14,4.28,95,1.454914508
90508,2.14,4.28,95,1.454914508
90510,4.04,8.08,85,2.361527144
90601,7.285252577,14.57050515,93.31254297,3.953806506
90602,5.534382994,11.06876599,95.28638042,3.315931692
90603,7.059692092,14.11938418,104.6560623,4.159073601
90604,5.558712077,11.11742415,115.8621782,3.040351929
90605,3.972271374,7.944542747,107.9285772,2.056007824
90606,5.471580389,10.94316078,113.3402062,2.719988635
90607,6.1,12.2,95,3.319968802
90608,6.14,12.28,90,3.694823603
90609,6.55,13.1,109,3.706667624
90620,5.743380063,11.48676013,115.8913603,3.144005458
90621,6.136743072,12.27348614,122.4713871,4.112086629
90622,5.75,11.5,121,3.777885041
90623,6.489151769,12.97830354,116.9488399,4.169621642
90630,6.539810206,13.07962041,107.9959218,3.505673602
90631,7.895615102,15.7912302,99.25176018,4.567938234
90632,6.56,13.12,105,3.915930448
90633,7.22,14.44,99,4.552280513
90637,6.35,12.7,122,4.141850006
90638,6.425123994,12.85024799,119.6258115,3.677179343
90639,,,,
90640,4.395636332,8.791272663,108.2149888,2.571459643
90650,2.473722564,4.947445127,130.0102689,1.021659058
90651,2.38,4.76,130,0.537179238
90652,3.08,6.16,133,0.722785996
90660,5.801975889,11.60395178,115.5037888,2.996716631
90662,4.42,8.84,129,1.629015206
90670,1.090404516,2.180809033,129.3215742,0.637534986
90680,1.95773324,3.91546648,102.5418588,0.862264337
90701,4.42242822,8.84485644,120.70242,2.436356217
90702,3.9,7.8,122,2.267645781
90703,4.892586615,9.785173229,120.9861534,2.760338122
90704,0,0,0,27.8664353
90706,2.238666749,4.477333498,125.3148741,0.88333394
90707,1.55,3.1,123,0.238615121
90710,1.555404559,3.110809118,84.08042266,0.498246663
90711,4.08,8.16,122,1.650038892
90712,3.598713176,7.197426351,115.4408185,1.609233064
90713,6.099281799,12.1985636,115.0668393,2.890621878
90714,4.15,8.3,114,2.0748266
90715,7.234012467,14.46802493,115.7191729,4.169411404
90716,7.861539082,15.72307816,114.6505506,4.94578015
90717,2.19738334,4.39476668,75.02280751,0.923925731
90720,7.807919209,15.61583842,108.1361202,4.62530889
90721,7.6,15.2,112,4.946482383
90723,3.679679861,7.359359721,126.6079535,1.645544155
90731,2.284885889,4.569771778,63.64921093,0.870507411
90732,3.252493255,6.504986511,61.25378708,0.983222325
90733,0,0,67,0.072574115
90734,2.99,5.98,63,1.627991016
90740,7.041070766,14.08214153,101.4502902,3.932669207
90742,3.297497326,6.594994653,83.79465241,1.8157685
90743,3.24,6.48,84,1.842214753
90744,2.241333072,4.482666145,96.53271087,1.124567967
90745,3.698762086,7.397524172,115.1552522,1.689136367
90746,5.019465578,10.03893116,111.2105018,2.742469291
90747,,,,
90748,1.42,2.84,101,1.108546898
90749,5.570359067,11.14071813,118,2.395409395
90755,0.52448203,1.048964061,113.255814,0.668088525
90801,5.27,10.54,100,2.571580282
90802,5.583027778,11.16605556,102.3790916,2.831058373
90803,6.804485131,13.60897026,97.62773839,3.890834725
90804,3.511070623,7.022141247,102.7286408,2.188950638
90805,2.931009156,5.862018312,123.4561158,1.210172793
90806,3.49034072,6.980681441,113.7634349,1.318398696
90807,3.336401681,6.672803361,118.6519156,1.540395191
90808,6.363410356,12.72682071,108.9983773,3.494922797
90809,2.66,5.32,116,1.795696137
90810,5.327530465,10.65506093,117.5603943,2.552583986
90813,4.100066318,8.200132636,105.6365926,2.018097739
90814,5.075804758,10.15160952,99.61219236,3.005043188
90815,4.921037072,9.842074144,107.8096681,3.200643177
90822,,,,
90831,,,,
90832,6.11,12.22,107,3.315376504
90833,,,,
90840,,,,
90844,,,,
90846,,,,
90853,7.24,14.48,93,3.999511187
90895,,,,
91001,4.544289173,9.088578346,90.83836015,1.729576968
91003,3.35,6.7,95,1.112181181
91006,5.838598472,11.67719694,84.08185412,3.223495067
91007,4.92328045,9.8465609,86.60727361,2.369069927
91008,10.38090308,20.76180617,70.78193833,6.386610029
91009,8.39,16.78,86,5.493265189
91010,8.717370515,17.43474103,80.65574971,5.28308464
91011,7.38739869,14.77479738,113.2510792,4.424393481
91012,6.26,12.52,118,3.908547801
91016,7.897768301,15.7955366,81.60690044,4.886474959
91017,7.99,15.98,81,5.329824637
91020,7.717983458,15.43596692,118.0561894,5.603935542
91021,7.37,14.74,119,5.596422447
91023,37.39,74.78,0,12.34549159
91024,5.637417711,11.27483542,88.31916144,2.822643443
91025,4.86,9.72,92,2.568214805
91030,5.974756,11.949512,113.3444336,2.867794527
91031,6.2,12.4,109,2.850919179
91040,8.654991446,17.30998289,97.66324789,2.965625598
91041,9.04,18.08,98,3.057949121
91042,9.418157148,18.8363143,96.50160447,4.32204837
91043,8.57,17.14,102,4.18130964
91046,9.03,18.06,118,5.102175449
91066,6.29,12.58,87,3.709815944
91077,4.09,8.18,91,2.083432005
91101,0.989271216,1.978542431,117.6330404,0.498131862
91102,1.24,2.48,121,0.658625657
91103,2.366558298,4.733116595,118.7774704,0.900703437
91104,1.681360509,3.362721019,105.9120934,0.598304275
91105,3.65620593,7.312411859,120.6984806,1.743206554
91106,2.141912239,4.283824479,113.9899182,1.006296116
91107,2.62700548,5.25401096,100.5803425,1.063175495
91108,3.8868436,7.773687199,101.5668414,1.668746362
91109,1.59,3.18,122,0.804530595
91114,0.88,1.76,122,0.295602716
91115,2.76,5.52,122,1.391497775
91116,1,2,117,0.509447713
91117,0,0,94,0.120020254
91118,3.24,6.48,99,1.20006591
91121,,,,
91123,,,,
91124,,,,
91125,,,,
91126,,,,
91129,,,,
91182,,,,
91184,,,,
91185,,,,
91188,,,,
91189,,,,
91199,,,,
91201,5.066398385,10.13279677,123.6652842,2.9030123
91202,4.950832711,9.901665421,122.6093332,2.18442053
91203,3.256996976,6.513993952,124.9997674,1.256164002
91204,1.105615993,2.211231986,126.0312235,0.457265887
91205,2.554319974,5.108639948,125.1797673,1.173329118
91206,4.856428932,9.712857865,122.8278351,2.033278614
91207,6.220085166,12.44017033,120.604211,2.599784777
91208,9.287847647,18.57569529,115.3208196,4.47621024
91209,3.33,6.66,122,1.214857404
91210,2.11,4.22,126,0.680488606
91214,8.999210197,17.99842039,103.3815297,6.09691013
91221,4.69,9.38,124,2.544503217
91222,4.57,9.14,123,2.036786625
91224,7.16,14.32,106,5.389468198
91225,1.15,2.3,127,0.766600025
91226,3.63,7.26,124,1.678586982
91301,7.31738227,14.63476454,71.0885256,1.248014364
91302,7.204073481,14.40814696,87.77494481,2.894493385
91303,1.199867835,2.39973567,99.91506019,0.539709214
91304,3.302954421,6.605908843,87.33942889,1.480392335
91305,1.32,2.64,94,0.592616706
91306,1.652339534,3.304679068,100.8697275,0.780483128
91307,2.899603791,5.799207583,91.39073662,1.19266672
91308,4.1,8.2,92,1.679592263
91309,3.08,6.16,92,1.492361328
91310,23.92,47.84,17,12.62509524
91311,2.147262744,4.294525488,83.20611277,1.085426966
91313,2.23,4.46,79,0.971658772
91316,2.565724363,5.131448727,113.5346632,1.030119036
91319,8.98,17.96,39,3.266042054
91320,8.578294462,17.15658892,39.96730999,4.225909901
91321,11.79654746,23.59309491,68.12222131,6.778945009
91322,11.98,23.96,66,6.824757419
91324,1.65010777,3.30021554,97.49610094,0.645615063
91325,2.570494411,5.140988823,103.2694126,1.15816733
91326,3.921464081,7.842928161,94.86979911,1.331767349
91327,5.36,10.72,96,1.042214825
91328,2.27,4.54,101,0.58426863
91330,2.809462687,5.618925373,91.00995025,0.630371579
91331,2.398528431,4.797056861,105.8358986,1.005510819
91333,1.34,2.68,105,0.722637394
91334,2.59,5.18,111,1.035006221
91335,1.694700437,3.389400874,107.3863474,0.791501025
91337,0,0,108,0.237194405
91340,2.825304196,5.650608392,104.1854312,1.142188219
91341,3.42,6.84,105,1.45460602
91342,3.516849571,7.033699141,101.0459023,1.675280424
91343,1.401540548,2.803081096,107.643722,0.604879238
91344,2.571958448,5.143916896,102.7253384,1.394434577
91345,2.832144912,5.664289824,106.0084502,1.491051235
91346,3.87,7.74,106,2.24921514
91350,18.81634766,37.63269532,36.20771235,10.55893393
91351,16.0818905,32.16378099,48.72721597,8.863533081
91352,2.817478751,5.634957501,113.0102459,1.049170683
91353,3.48,6.96,115,1.198591152
91354,18.2100814,36.4201628,38.61149482,11.95835179
91355,14.48750498,28.97500996,57.37144965,9.178792732
91356,1.274967329,2.549934658,110.4063745,0.570454345
91357,1.84,3.68,113,0.695265391
91358,3.94,7.88,54,1.567945446
91359,6.1,12.2,51,0.930059746
91360,3.446385194,6.892770387,50.71766412,1.406095725
91361,7.585396936,15.17079387,54.43831753,2.844837859
91362,5.005466056,10.01093211,51.84035893,1.572251538
91364,3.538958309,7.077916617,106.0279104,1.075233264
91365,2.88,5.76,112,0.641239242
91367,1.889247008,3.778494015,107.4862727,0.687373992
91371,,,,
91372,4.68,9.36,100,2.159175158
91376,8.53,17.06,73,1.314552821
91377,6.135082122,12.27016424,57.31772702,2.734893072
91380,16.74,33.48,45,10.51458898
91381,14.95158061,29.90316121,54.41433232,9.00006171
91383,,,,
91384,23.35796225,46.71592449,23.76717097,13.69968986
91385,12.92,25.84,65,8.061602457
91386,14.31,28.62,62,7.909577466
91387,15.6353009,31.2706018,54.62728671,8.359423713
91390,22.33114664,44.66229328,19.91537774,12.25700438
91392,2.08,4.16,102,0.612655633
91393,1.9,3.8,109,0.730119025
91394,1.29,2.58,102,0.68058648
91395,2.95,5.9,106,1.521185105
91396,1.38,2.76,101,0.540275627
91401,1.781354892,3.562709785,115.8765432,0.919843244
91402,1.292301465,2.58460293,107.7749442,0.536327762
91403,3.842499,7.684997999,118.7676412,1.606508297
91404,1.169517242,2.339034484,114,0.498519517
91405,1.852813566,3.705627133,111.7334623,0.91369464
91406,2.472464837,4.944929675,112.8250713,1.293676309
91407,1.192888889,2.385777778,114,0.504248591
91408,1.181392405,2.362784809,114,0.501430467
91409,2.969514925,5.93902985,112.0018657,1.183340628
91411,1.498247184,2.996494367,115.918664,0.688160481
91412,0,0,109,0.165088362
91413,2.81,5.62,119,1.648671939
91416,2.4,4.8,113,0.903613102
91423,3.987389278,7.974778556,119.1868439,1.611835058
91426,0,0,114,0.495457744
91436,2.278610197,4.557220394,114.2708882,0.837546941
91470,,,,
91482,,,,
91501,3.862841613,7.725683226,122.0714286,2.575562502
91502,3.552623533,7.105247066,123.8247423,2.696349546
91503,2.89,5.78,124,2.486753213
91504,2.460088009,4.920176018,118.1298651,1.213418386
91505,3.334286978,6.668573955,120.6245495,1.534685512
91506,3.686982418,7.373964837,122.7723956,2.3217716
91507,1.68,3.36,119,1.01471359
91508,2.89,5.78,124,2.486753213
91510,1.68,3.36,119,1.01471359
91521,,,,
91522,,,,
91523,,,,
91601,1.464094095,2.928188189,117.5480627,0.644108754
91602,2.726538355,5.453076711,120.1462563,1.004690181
91603,1.41,2.82,118,0.418839202
91604,2.730236316,5.460472632,119.215132,0.74363284
91605,1.966252843,3.932505685,113.0517281,0.970643222
91606,1.795312644,3.590625287,115.2496545,0.821611244
91607,1.76623479,3.532469581,118.0482804,0.662912857
91608,,,,
91609,0,0,116,0.153917985
91610,4.05,8.1,119,1.027248727
91614,2.58,5.16,122,1.231405615
91615,2.07,4.14,115,1.113694056
91617,1.91,3.82,119,0.556753863
91701,3.818942112,7.637884223,39.09700276,2.132365404
91702,6.300620793,12.60124159,65.79296933,3.03296599
91706,5.735515544,11.47103109,81.25197127,3.027586351
91708,8.577759863,17.15551973,37.0163522,4.758098642
91709,7.720214022,15.44042804,36.47708199,4.23014778
91710,2.67726131,5.35452262,47.42609045,1.461452437
91711,3.990766617,7.981533233,50.7338324,1.696952909
91715,3.84,7.68,80,1.853714959
91722,3.253690903,6.507381806,70.60667461,1.273468368
91723,2.545992382,5.091984764,74.47352381,1.066950514
91724,3.014454039,6.028908079,68.77829457,1.081057587
91729,0,0,41,1.010097908
91730,2.341796655,4.68359331,39.92377375,1.004735126
91731,1.48366289,2.96732578,95.98970134,0.738720319
91732,3.324353282,6.648706563,91.57502196,1.460340316
91733,3.898185889,7.796371779,98.0941511,1.689344529
91734,0,0,96,0.113889352
91737,4.299249299,8.598498598,38.5933735,2.860375577
91739,5.705029904,11.41005981,38.51819014,3.059620732
91740,4.332295148,8.664590295,56.7868932,1.727997831
91741,6.681223272,13.36244654,47.94778717,3.196660866
91743,4.35,8.7,42,3.933780125
91744,3.446973588,6.893947175,78.84842864,1.494277563
91745,6.718824063,13.43764813,82.01587122,3.179097079
91746,5.008346144,10.01669229,82.94222104,2.130711315
91747,1.76,3.52,81,0.439657511
91748,10.06326027,20.12652053,89.53264327,5.108255417
91750,6.045395527,12.09079105,45.49659028,2.756595611
91752,9.857227315,19.71445463,41.23829261,6.969427238
91754,3.986340034,7.972680067,112.6108226,1.832994589
91755,5.52775214,11.05550428,106.9256852,2.754028433
91756,,,,
91759,,,,
91761,6.14722841,12.29445682,45.88313934,4.08483126
91762,3.425649784,6.851299569,46.1407173,1.944144132
91763,1.921294477,3.842588954,52.81674261,0.913101687
91764,2.650596714,5.301193428,44.15264508,1.600704553
91765,11.97180325,23.9436065,63.90608822,6.596421132
91766,5.788342917,11.57668583,56.3757807,3.491316278
91767,2.591451526,5.182903051,58.1086554,1.277608358
91768,4.664656454,9.329312908,60.20787746,2.808255202
91769,3.77,7.54,58,2.454584037
91770,5.17558296,10.35116592,103.3261009,2.957874526
91771,,,,
91772,,,,
91773,7.037242166,14.07448433,52.32809513,3.312746615
91775,4.437336656,8.874673311,92.90352169,1.975311152
91776,6.122320333,12.24464067,99.80873772,3.374292369
91778,5.69,11.38,94,2.911644939
91780,4.655905889,9.311811778,91.55166653,2.251997356
91784,6.900099976,13.80019995,42.64971086,3.913050327
91785,4.55,9.1,44,2.459451346
91786,4.189271162,8.378542325,46.42010839,2.185602599
91788,10.57,21.14,75,5.046852863
91789,9.285026374,18.57005275,77.28520848,5.028440228
91790,3.446219306,6.892438612,77.43578888,1.578954407
91791,3.218574449,6.437148897,74.44529283,1.391619689
91792,5.811124306,11.62224861,75.42345277,3.268817889
91793,4.16,8.32,78,1.890891328
91801,6.872434238,13.74486848,107.4786935,3.708556067
91802,6.47,12.94,110,4.164220473
91803,5.657377137,11.31475427,117.3270167,3.178742119
91901,6.511929667,13.02385933,23.41836,3.113944983
91902,8.157702486,16.31540497,38.85491071,3.478308224
91903,6.53,13.06,34,2.958715191
91905,29.56,59.12,1,10.97950845
91906,0.668365877,1.336731755,1,3.762673674
91908,10.03,20.06,38,4.034830914
91910,3.639568968,7.279137936,39.54469797,1.568548291
91911,3.189504497,6.379008994,38.87453915,1.29105794
91912,0,0,39,0.361155398
91913,9.011848428,18.02369686,36.56801716,4.759194493
91914,12.61840989,25.23681979,36.14526894,4.849469237
91915,12.45842183,24.91684365,36.84398266,6.684272316
91916,14.58753847,29.17507693,6.773846152,5.026761016
91917,11.16824742,22.33649485,10.56185567,6.133639618
91921,10.61,21.22,37,6.192100473
91931,22.72076923,45.44153847,3.076923076,7.664612692
91932,1.725518438,3.451036876,36.64282276,0.696416817
91933,0,0,37,0.215225247
91934,29.56,59.12,1,10.97950845
91935,4.186651344,8.373302688,28.79613883,3.073475449
91941,3.930277673,7.860555346,41.40910112,1.666074119
91942,1.69853365,3.3970673,42.43389209,0.654683633
91943,0,0,42,0.007458193
91944,2.06,4.12,42,0.719760943
91945,3.091275526,6.182551052,41.22113905,0.930381996
91946,3.35,6.7,42,1.206308831
91948,27.29,54.58,1,9.146551836
91950,2.745846844,5.491693689,40.77360206,0.865363752
91951,3.08,6.16,41,1.037577634
91962,22.9620153,45.9240306,1,8.301213394
91963,0,0,1,3.595722712
91976,6.01,12.02,41,2.657315414
91977,4.484820924,8.969641847,40.55533199,1.945620913
91978,6.873480834,13.74696167,40.1826381,3.564740702
91979,6.01,12.02,41,2.657315414
91980,0,0,1,3.595722712
92003,10.86790981,21.73581963,21.33522405,4.425205377
92004,51.57373333,103.1474667,0,23.11915893
92007,3.621466615,7.242933231,46.85912775,1.620903929
92008,3.185368182,6.370736364,21.63842596,1.109194009
92009,4.586230178,9.172460356,23.61811682,1.146187826
92010,4.657488076,9.314976152,19.38288288,2.00391745
92011,2.817974872,5.635949744,22.45677855,1.048461283
92013,3.91,7.82,21,1.461918229
92014,9.010180649,18.0203613,51.13591173,2.559069449
92018,4.23,8.46,22,1.524655531
92019,7.01590691,14.03181382,39.13666793,2.296188318
92020,4.267874299,8.535748598,41.21462103,1.906532944
92021,4.329541096,8.659082193,40.06736357,1.784468121
92022,3.57,7.14,41,2.169694224
92023,3.91388745,7.8277749,38.414291,1.465742845
92024,4.315685367,8.631370734,38.63762919,1.585343984
92025,3.735624466,7.471248932,35.64248091,1.5650777
92026,6.948488269,13.89697654,20.71140279,3.25875146
92027,5.084319651,10.1686393,19.33194811,2.115092241
92028,9.297205995,18.59441199,17.2616729,3.602327792
92029,7.682456654,15.36491331,28.35323565,3.322272969
92030,2.19,4.38,21,1.067852528
92033,1.21,2.42,34,0.800668609
92036,45.13819711,90.27639422,0.028846154,19.47268461
92037,3.807489786,7.614979573,43.96674339,1.529399789
92038,0,0,44,0.054443343
92039,6.1,12.2,48,2.79563051
92040,8.751638005,17.50327601,38.64795588,4.215907919
92046,4.34,8.68,32,2.45022028
92049,0,0,26,0.224307762
92051,0,0,26,0.405947272
92052,5.16,10.32,19,2.193435587
92054,2.692617074,5.385234148,23.16951552,0.849882715
92055,,,,
92056,4.79940798,9.598815961,18.95526748,1.612330175
92057,7.901240075,15.80248015,18.01583787,3.813096649
92058,7.4507799,14.9015598,24.35558476,6.259982081
92059,20.07448833,40.14897666,4.490125672,9.214299664
92060,46.88,93.76,0,20.66025445
92061,20.51316146,41.02632293,3.732351128,9.708335905
92064,5.333218844,10.66643769,38.77064738,2.19462841
92065,20.81174404,41.62348808,3.770583024,11.77218418
92066,46.98559406,93.97118812,0,20.73765488
92067,5.250279773,10.50055955,39.26671134,2.813328259
92068,5.46,10.92,21,2.56732202
92069,4.191866028,8.383732057,19.68698683,2.10913819
92070,43.76780185,87.5356037,0.099071208,18.58708067
92071,7.557521963,15.11504393,42.50990676,3.790527293
92072,6.85,13.7,42,3.994338388
92074,0,0,46,0.691951513
92075,6.971594989,13.94318998,50.04855999,2.228508244
92078,5.022642085,10.04528417,19.24221135,2.232791149
92079,4.47,8.94,19,0.99244505
92081,5.368310348,10.7366207,19.03528217,1.718642186
92082,16.8835268,33.76705359,7.085786908,8.279556235
92083,3.605098851,7.210197702,19,1.300760911
92084,7.35362624,14.70725248,18.8091758,2.596273037
92085,6.8,13.6,19,2.553746688
92086,46.88,93.76,0,20.66025445
92088,10.87,21.74,19,2.660888266
92091,8.133877762,16.26775552,39.36248682,2.970572747
92092,8.47,16.94,48,3.44308768
92093,6.88,13.76,48,3.28627972
92101,1.034151277,2.068302554,43.00026082,0.529423673
92102,0.9840286,1.9680572,43.27152516,0.475294641
92103,1.632691371,3.265382742,43.88164899,0.528921002
92104,1.581649818,3.163299635,44.17913524,0.631075826
92105,2.027345844,4.054691687,44.33979476,0.727745226
92106,4.519619399,9.039238798,40.71594338,2.418775973
92107,5.377837268,10.75567454,40.77922521,2.994054066
92108,3.922162434,7.844324869,45.25483835,1.5583127
92109,2.083740895,4.16748179,42.19579832,0.955361713
92110,2.936784389,5.873568778,43.31076067,1.638309523
92111,4.150907611,8.301815221,45.58547009,1.453249691
92112,0,0,43,0.203181589
92113,1.571328999,3.142657999,42.58682394,0.630897826
92114,3.816580998,7.633161996,40.94111489,1.383643216
92115,2.198919835,4.397839671,44.21894175,0.654296199
92116,2.241867833,4.483735665,45.09990353,0.750942807
92117,5.989211262,11.97842252,44.90614565,2.689003655
92118,7.178463667,14.35692733,38.68699395,2.235518697
92119,4.470612049,8.941224099,42.19392771,1.863915838
92120,5.407221633,10.81444327,44.15090356,1.868384252
92121,10.91896048,21.83792095,46.37953438,5.096196851
92122,7.66100261,15.32200522,47.3139142,3.709119193
92123,4.557641873,9.115283745,46.02820599,1.421037287
92124,8.926296837,17.85259367,44.06742571,3.669543475
92126,11.79693885,23.59387769,47.14816749,5.716119419
92127,9.381119531,18.76223906,46.7945946,5.170475141
92128,7.573859615,15.14771923,48.79469929,3.686719321
92129,9.377169944,18.75433989,50.28165491,4.221527073
92130,12.00919782,24.01839563,48.88500084,2.886135554
92131,9.806400295,19.61280059,45.98469463,3.702633021
92132,,,,
92134,,,,
92135,,,,
92136,,,,
92137,2.33,4.66,44,0.815022139
92138,2.33,4.66,44,0.815022139
92139,5.594339398,11.1886788,40.21111822,2.267933774
92140,1.07,2.14,44,0.390551586
92142,6.6,13.2,48,3.744929574
92143,1.14,2.28,37,0.22068345
92145,,,,
92147,3.51,7.02,41,1.646918943
92149,4.9,9.8,40,1.529081993
92150,5.57,11.14,54,2.518884415
92152,,,,
92153,5.4,10.8,36,1.529394469
92154,3.962722188,7.925444376,36.67428775,2.066660225
92155,,,,
92158,,,,
92159,3.72,7.44,42,1.204262126
92160,4.9,9.8,45,1.871017898
92161,,,,
92163,2.27,4.54,45,0.646148792
92165,1.26,2.52,45,0.395853475
92166,6.23,12.46,40,3.295542589
92167,5.44,10.88,41,3.226938193
92168,3.8,7.6,46,1.365160525
92169,1.34,2.68,41,0.504010598
92170,2.15,4.3,43,0.845734223
92171,4.58,9.16,43,1.762311173
92172,7.92,15.84,51,4.228278877
92173,1.976276559,3.952553119,36.74016022,0.758586253
92174,1.86,3.72,41,0.64946324
92175,4,8,42,0.756772159
92176,2.32,4.64,46,0.824312998
92177,7.7,15.4,44,3.271167785
92178,7.58,15.16,38,2.62525082
92179,,,,
92182,,,,
92191,13.17,26.34,44,5.393082155
92192,7.09118541,14.18237082,47.14676509,3.670202321
92193,5.11,10.22,45,1.010341258
92195,0,0,42,0.247844222
92196,11.51,23.02,46,5.84767195
92197,,,,
92198,7.76,15.52,51,4.242324961
92199,,,,
92201,2.775699646,5.551399292,10.50234192,1.295971881
92202,1.85,3.7,11,0.86216419
92203,8.136283408,16.27256682,10.16446042,3.327970895
92210,7.732660531,15.46532106,10.55726624,5.251487149
92211,4.722686609,9.445373217,9.954635009,3.678084429
92220,4.884425875,9.76885175,26.97945981,2.207315226
92222,,,,
92223,8.913853552,17.8277071,36.21790762,5.154232378
92225,8.720313893,17.44062779,0.915640327,6.72444438
92226,4.37,8.74,1,2.752769082
92227,18.53343385,37.0668677,1.985628986,13.01186888
92230,0,0,27,1.373569902
92231,4.180485382,8.360970764,2,2.091324852
92232,1.88,3.76,2,0.698119585
92233,42.55940908,85.11881817,0.027272728,27.91191849
92234,4.666160419,9.332320837,14.49178064,1.998555562
92235,7.75,15.5,15,3.783375045
92236,6.626888855,13.25377771,8.207752064,3.014762171
92239,45.19,90.38,0,46.76017652
92240,2.383457574,4.766915148,14.11385522,1.522244415
92241,10.62714206,21.25428412,11.38720601,4.644369921
92242,47.92801099,95.85602198,0,20.08686595
92243,2.713204391,5.426408783,2,1.474163342
92244,0,0,2,0.470969272
92247,7.41,14.82,9,4.067477202
92248,4.67,9.34,11,2.44703319
92249,7.372128831,14.74425766,2,4.401453848
92250,16.48250732,32.96501464,1.989751098,10.77365925
92251,7.039839918,14.07967984,1.998245614,3.728367306
92252,34.25774107,68.51548215,0,16.97870778
92253,7.311788308,14.62357662,9.205211328,3.978019664
92254,17.99325521,35.98651043,3.661458332,9.30280968
92255,4.35,8.7,11,3.421949013
92256,13.09686106,26.19372213,12.28290569,6.226149607
92257,51.01827014,102.0365403,0,34.75745602
92258,3.9334,7.8668,15.955,1.922676037
92259,36.05,72.1,0,23.35013545
92260,7.406814548,14.8136291,10.57808471,4.493127271
92261,7.63,15.26,9,5.499230607
92262,3.329055545,6.65811109,15.21861625,1.940429648
92263,4.775993975,9.551987951,11.81445783,2.932119148
92264,2.712026013,5.424052025,13.76031,1.383893071
92266,,,,
92267,,,,
92268,43.25673541,86.51347081,0.013745704,27.24178844
92270,6.126696862,12.25339372,12.42584674,2.753591941
92273,11.89,23.78,2,7.092955146
92274,16.21339723,32.42679445,3.166825438,11.43332119
92275,31.75,63.5,0,25.27184333
92276,5.090857537,10.18171507,14.47441217,2.157866839
92277,46.52502659,93.05005318,0,29.4583246
92278,,,,
92280,46.12,92.24,0,27.84609437
92281,36.3,72.6,0,20.49985603
92282,19.44307576,38.88615152,11.21969697,7.25573645
92283,13.98472918,27.96945837,11.68157034,5.323504459
92284,25.95856503,51.91713006,1.572867536,11.5526579
92285,36.17815164,72.35630327,0.000425894,21.72749911
92286,24.75,49.5,2,11.54227812
92301,16.50203355,33.0040671,1.706006246,7.816492583
92304,,,,
92305,37.07,74.14,0,12.68247141
92307,16.32537004,32.65074008,2,9.566633382
92308,14.5276032,29.0552064,2,6.887749319
92309,72.96,145.92,0,70.64666838
92310,0,0,0,63.61326448
92311,35.41362026,70.82724051,0.006397498,33.39928721
92312,33.72,67.44,0,34.60789531
92313,2.1205238,4.241047599,38.67948451,0.680470421
92314,51.9636634,103.9273268,0,21.45819892
92315,44.19401992,88.38803985,0,19.46147863
92316,3.480532151,6.961064303,37.58525499,1.360554094
92317,28.64,57.28,1,10.21651952
92318,2.879746835,5.75949367,37.70886076,1.116452381
92320,13.27452577,26.54905154,39.79849678,7.757074176
92321,30.42,60.84,2.833333336,10.32232397
92322,25.48433071,50.96866142,14,9.014143925
92323,72.96,145.92,0,70.64666838
92324,3.261650158,6.523300315,38.90187955,1.273015866
92325,22.52660958,45.05321915,18.69550578,8.260172072
92327,67.6738961,135.3477922,0,63.43891731
92328,0,0,0,52.64437789
92329,17.28,34.56,2,11.24264778
92331,6.59,13.18,39,4.058427649
92332,70.89538461,141.7907692,0,67.35431653
92333,52.66,105.32,0,21.65360558
92334,6.93,13.86,39,3.673075483
92335,6.849737923,13.69947585,38.47472265,3.634312469
92336,9.326788913,18.65357783,38.2218312,5.5868063
92337,7.917584569,15.83516914,38.76382013,4.264750861
92338,72.96,145.92,0,70.64666838
92339,37.07,74.14,0,12.68247141
92340,4.89,9.78,2,0.604274942
92341,34.58,69.16,0,14.50834969
92342,27.55639759,55.11279519,1.014692866,20.0267029
92344,8.5905089,17.1810178,14.64891233,4.840894142
92345,5.21942126,10.43884252,3.177167655,2.238596362
92346,6.73740104,13.47480208,34.92625054,4.334191188
92347,38.86426667,77.72853333,0,31.48406875
92350,,,,
92352,31.04044662,62.08089323,0.166411749,11.244595
92354,4.09211519,8.184230379,37.81177775,1.178510789
92356,35.78198927,71.56397854,0.101527032,23.03357491
92357,,,,
92358,29.16,58.32,1,10.97586868
92359,10.31714861,20.63429723,33.49556571,5.998514708
92363,35.59588526,71.19177053,1.217364342,22.83852645
92364,72.96,145.92,0,70.64666838
92365,72.92731268,145.8546254,0,70.60285722
92366,72.96,145.92,0,70.64666838
92368,18.71,37.42,2,18.92047821
92369,7.97,15.94,34,4.647434886
92371,19.96939612,39.93879223,2.966019425,10.82773763
92372,24.78646789,49.57293578,1.999235474,15.85214109
92373,4.593826198,9.187652396,39.84929068,1.972597672
92374,4.881581244,9.763162489,39.84809521,2.883184467
92375,3.96,7.92,42,1.463346375
