GEOID,FqhcTmDr,FqhcTmDr2,FqhcCntDr,FqhcMinDis
85268,11.41915524,22.83831047,12.34830717,11.45465148
85269,11.63,23.26,11,11.44505441
85271,3.26,6.52,61,2.417569958
85274,2.28,4.56,62,1.159451826
85275,5.36,10.72,48,1.775882321
85277,11.54,23.08,49,3.133228626
85280,5.03,10.06,63,1.811708984
85281,3.722389974,7.444779947,62.8949311,1.045336336
85282,4.263291506,8.526583012,63.53387841,1.082059153
85283,3.896487401,7.792974802,63.08091883,1.507461887
85284,5.669789544,11.33957909,62.00471336,2.419958686
85285,5.36,10.72,65,1.122699377
85286,4.825479715,9.65095943,45.02723001,1.903412988
85287,,,,
85288,3.448733571,6.897467141,63.0119817,1.809075977
85295,9.244439826,18.48887965,25.889261,3.319475922
85296,9.993253882,19.98650776,35.25651387,2.763627241
85297,9.098204398,18.1964088,19.4910512,4.476538142
85298,9.638140133,19.27628027,14.72600677,5.11433266
85299,8.85,17.7,44,3.743841495
85301,2.811664803,5.623329605,55.48491637,1.176318651
85302,2.398739716,4.797479432,53.96239425,0.990150384
85303,4.887929031,9.775858063,53.61602687,0.696343101
85304,3.265398068,6.530796136,50.50893817,0.971454215
85305,9.298151849,18.5963037,12.62274647,2.591486613
85306,4.638108209,9.276216418,37.22337029,2.141241776
85307,9.117967386,18.23593477,12.99771134,4.093760771
85308,5.011642521,10.02328504,28.01946369,2.801056215
85309,9.33,18.66,13,5.372142863
85310,7.154814764,14.30962953,22.66257997,3.697182471
85311,0,0,56,0.974581335
85312,2.84,5.68,53,0.515702651
85318,3.67,7.34,12,3.525599206
85320,55.9,111.8,0,19.02975552
85321,0,0,2,12.83501616
85322,30.26040985,60.5208197,0.614754098,17.1675109
85323,4.384744536,8.769489072,15.80078687,1.845471572
85324,62.72407716,125.4481543,0,17.02032891
85325,32.53250001,65.06500002,0,38.42243409
85326,9.211254763,18.42250953,8.435301749,4.731518858
85327,25.45,50.9,2,16.53667834
85328,44.24,88.48,0,17.85882392
85329,9.63005112,19.26010224,52.92971247,2.704423252
85331,17.52463841,35.04927681,19.85917152,11.12267263
85332,43.01849712,86.03699424,0.63583815,22.16288453
85333,50.19707866,100.3941573,0.02247191,32.15370893
85334,44.24,88.48,0,17.85882392
85335,2.619566229,5.239132459,12.00023279,4.372386249
85336,3.657269278,7.314538556,6.326399264,1.602708946
85337,0.43037696,0.860753919,0.99113082,16.93152368
85338,9.196096046,18.39219209,11.32145913,4.663106933
85339,9.15428058,18.30856116,50.81368423,3.338577684
85340,8.352647991,16.70529598,12.78742177,4.923962823
85341,,,,
85342,24.6432169,49.2864338,4.636029413,13.6933581
85343,17.43605264,34.87210528,1.210526312,10.46377972
85344,47.03646008,94.07292016,0,22.93551923
85345,4.871712944,9.743425887,15.72006501,1.57718033
85346,34.25471672,68.50943345,0,23.2175648
85347,27.08484536,54.16969073,0.855670103,16.00251809
85348,36.32000558,72.64001117,0,39.53874255
85349,3.70120882,7.40241764,7.98456237,1.993708072
85350,1.902853788,3.805707575,8.861928616,1.261045823
85351,5.817237805,11.63447561,12,2.703638129
85352,22.97,45.94,1,13.12793591
85353,9.176078617,18.35215723,51.62709838,3.911574439
85354,39.17441836,78.34883673,0.345481778,21.82117417
85355,9.280700888,18.56140178,12.93971674,5.573567534
85356,7.771694211,15.54338842,1,4.601826499
85357,0,0,0,50.45112494
85359,35.66,71.32,0,29.82305696
85360,8.27,16.54,1,2.771247268
85361,25.24607243,50.49214486,6.274266124,12.56786121
85362,35.8201695,71.64033901,0.822033898,22.92129324
85363,6.167250814,12.33450163,12,4.131499394
85364,2.776080724,5.552161447,8.133223205,1.046770369
85365,13.1006006,26.20120119,7.550337459,6.251310582
85366,3.44,6.88,9,0.866611834
85367,18.85281404,37.70562807,6.545776659,11.76670103
85372,3.95,7.9,12,2.125798912
85373,7.813960812,15.62792162,12,4.145632339
85374,4.645160825,9.29032165,12.2510123,1.690558664
85375,8.333387493,16.66677499,12,3.174920245
85376,6.45,12.9,12,2.065167283
85377,24.05657428,48.11314855,2.895114656,14.6115394
85378,5.017378199,10.0347564,12,3.598436398
85379,4.44005164,8.880103281,12.73553581,2.653096703
85380,4.01,8.02,12,1.214567116
85381,4.143670501,8.287341002,12,1.485188843
85382,4.714465565,9.428931129,12,2.574902338
85383,15.5452023,31.09040461,8.987383468,8.080374089
85385,4.7,9.4,12,1.777316204
85387,13.58824624,27.17649247,10.33593,6.773952159
85388,7.248373054,14.49674611,12.99978593,3.117559417
85390,30.70761479,61.41522958,0.655826936,10.82619348
85392,4.916485974,9.832971948,13,2.134387527
85395,5.457307103,10.91461421,13,2.92647996
85396,20.6423888,41.28477759,6.826221837,13.47100459
85501,22.7420886,45.48417719,0.695253165,7.041157486
85530,,,,
85531,9.98,19.96,2,2.999204247
85532,0.379177332,0.758354665,1,1.43985172
85533,2.608933605,5.217867211,0.935613682,23.35472771
85534,0,0,1,3.060623028
85535,21.14,42.28,1,13.45799562
85536,21.14,42.28,1,13.45799562
85539,14.65357616,29.30715233,0.740193581,7.107197706
85540,35.64773212,71.29546425,0.120243531,7.670007031
85541,17.62537724,35.25075447,0.850087874,6.969178927
85542,53.6,107.2,0,21.10453473
85543,21.21806223,42.43612445,0.998585573,13.47553887
85544,32.37,64.74,0,13.90241945
85545,29.63286533,59.26573066,1,9.685636784
85546,17.26068374,34.52136748,1.181001137,9.274382886
85547,12.5,25,1,1.257713453
85548,9.01,18.02,2,0.969793072
85550,0,0,0,33.83574204
85551,46.1,92.2,0,20.73951492
85552,6.336336955,12.67267391,1.626865672,3.290249977
85553,62.96,125.92,0,31.84393697
85554,85.74121496,171.4824299,0,19.07248333
85601,0,0,2,12.08939931
85602,9.438391974,18.87678395,1.400296939,5.427362698
85603,17.94901422,35.89802844,5.450711655,6.848165013
85605,38.22,76.44,0,29.42095855
85606,63.51142856,127.0228571,0,14.68749487
85607,4.054307736,8.108615472,9.201130233,2.395169463
85608,2.21,4.42,10,0.492766745
85609,17.78540773,35.57081546,0.965665236,9.494267045
85610,2.711861789,5.423723578,1.838771594,17.58364443
85611,6.930443676,13.86088735,1.254266211,7.997234439
85613,5.992668213,11.98533643,5,4.98630028
85614,5.792269497,11.58453899,20.43076667,2.049434317
85615,15.14744839,30.29489678,4.98935944,8.684843697
85616,18.69844296,37.39688593,5.999080037,11.68423708
85617,25.45363149,50.90726298,0.447227192,11.43122938
85618,41.51805308,83.03610616,0.100294986,20.65913409
85619,43.3232976,86.64659519,0,13.0144908
85620,0,0,10,3.209485034
85621,4.584447762,9.168895524,3.976979961,1.542175979
85622,8.894259406,17.78851881,16.91885287,2.927052035
85623,16.32542146,32.65084292,0.93818397,18.14518031
85624,0.535584797,1.071169593,1.076023392,6.607988111
85625,57.50823617,115.0164723,0.208588958,17.81205986
85626,5.948174603,11.89634921,8.003968254,6.21966565
85627,,,,
85628,2.83,5.66,4,0.440214055
85629,8.613524816,17.22704963,21.55699136,4.020825904
85630,16.50710669,33.01421338,2.273960216,9.908602282
85631,0.242563837,0.485127674,0.99445061,7.14454959
85632,20.85585184,41.71170368,0.908641976,23.94591499
85633,,,,
85634,42.91151242,85.82302485,0.002257336,31.35115297
85635,3.488146368,6.976292737,4.974506055,1.718999124
85636,0,0,5,0.282508837
85637,8.685707753,17.37141551,1.310502283,8.225692668
85638,33.36923193,66.73846387,0.156626506,19.53938501
85639,,,,
85640,0,0,9,1.834884052
85641,17.38578079,34.77156157,12.27920486,7.232996665
85643,45.47364003,90.94728005,0.002608489,7.165225885
85645,0,0,5.444771723,8.559261192
85646,0,0,9,1.834884052
85648,8.801099852,17.6021997,4.370230807,3.627840941
85650,9.900613994,19.80122799,5,4.788776676
85652,9.44,18.88,28,2.425641427
85653,9.108137738,18.21627548,16.43990429,4.824067744
85654,12.36,24.72,26,2.948064191
85658,8.359385296,16.71877059,15.13510227,3.870690857
85701,0.910881191,1.821762382,31.04696582,0.401446252
85702,0,0,31,0.023117875
85703,0,0,32,0.214933134
85704,7.295290311,14.59058062,26.75059883,2.417496422
85705,1.356868568,2.713737136,30.9895166,0.884585988
85706,3.635145318,7.270290637,31.33021701,1.4369357
85707,3.57,7.14,26,1.731210559
85708,3.57,7.14,26,1.731210559
85709,,,,
85710,5.001480491,10.00296098,24.69878293,1.938362453
85711,2.191897558,4.383795115,27.35432326,1.719815584
85712,2.034444689,4.068889378,26.79515839,0.865305807
85713,4.634382937,9.268765874,29.9068596,2.102485638
85714,2.377141126,4.754282251,32.34431345,0.91728419
85715,5.512378351,11.0247567,24.5170418,2.285998156
85716,4.442380545,8.88476109,28.05809727,1.105491883
85717,3.65,7.3,29,1.668005908
85718,8.300292996,16.60058599,25.85738028,3.56609212
85719,3.166496604,6.332993208,29.01881292,1.264255892
85721,,,,
85723,,,,
85724,,,,
85725,1.72,3.44,31,1.305651108
85726,4.06,8.12,29,1.383591189
85728,6.47,12.94,27,2.496294094
85730,3.272386732,6.544773464,25.24075358,2.003354926
85731,5.33,10.66,25,2.100472478
85732,3.3,6.6,27,1.541709305
85733,3.65,7.3,29,1.668005908
85734,4.06,8.12,33,1.674912378
85735,16.46764705,32.93529411,13.75045172,5.48254984
85736,0.051867748,0.103735496,2,4.545261035
85737,13.25631848,26.51263697,21.99044508,3.497759827
85738,0,0,9,4.43689685
85739,11.64808855,23.2961771,8.098761959,3.105058722
85740,5.24,10.48,29,1.502818059
85741,5.914649057,11.82929811,28.52644246,1.129215449
85742,8.49802695,16.9960539,27.42985175,2.651414444
85743,10.95798617,21.91597234,21.93850013,5.789760164
85744,,,,
85745,5.298336875,10.59667375,29.38220527,2.057115151
85746,4.13457685,8.269153701,32.22032142,1.77658916
85747,7.475868512,14.95173702,22.98333205,5.212795119
85748,9.389243768,18.77848754,23.71738635,5.050651641
85749,14.54965443,29.09930886,19.14385412,7.443962238
85750,7.936148029,15.87229606,24.75575272,4.088693133
85751,1.88,3.76,26,0.941720256
85752,7.34,14.68,29,1.527304132
85754,2.58,5.16,29,0.604253334
85755,5.153054861,10.30610972,19.39343948,2.300883665
85756,6.868413189,13.73682638,28.00686637,4.098308648
85757,6.88051,13.76102,25.92249438,3.353364509
85901,13.35241704,26.70483409,0.955067921,6.236233912
85902,0,0,1,0.657839862
85911,,,,
85920,38.72,77.44,0,19.14986211
85922,0,0,1,24.68718417
85923,43.17,86.34,0,31.84303636
85924,67.02280369,134.0456074,0,32.49967169
85925,8.526271411,17.05254282,0.780632411,4.883104584
85926,,,,
85927,38.72,77.44,0,19.14986211
85928,47.15933412,94.31866823,0,29.74642527
85929,7.958575655,15.91715131,0.998197038,3.497918752
85930,38.72,77.44,0,19.14986211
85931,66.88,133.76,0,31.9258859
85932,38.72,77.44,0,19.14986211
85933,44.65690984,89.31381968,0,34.29394186
85934,43.17,86.34,0,31.84303636
85935,17.2812503,34.56250059,0.998865642,7.022145837
85936,32.68613717,65.37227435,0.65198556,18.9350252
85937,51.40430458,102.8086092,0.009848667,24.031296
85938,14.16056658,28.32113315,0.78611898,7.796136796
85939,30.66909566,61.33819132,0.962362781,16.49105011
85940,40.8935501,81.78710019,0,21.50244919
85941,,,,
85942,43.455,86.91,0,15.66118581
86001,5.850923801,11.7018476,4.742430094,2.512222739
86002,4.81,9.62,5,1.07113376
86003,0,0,5,0.43413251
86004,10.50162809,21.00325619,4.297996756,3.608118313
86005,17.24376341,34.48752682,4.26372291,7.474193434
86011,,,,
86015,48.6,97.2,0,26.15447489
86016,,,,
86017,66.88,133.76,0,31.9258859
86018,14.23,28.46,1,4.333186918
86020,44.76,89.52,0,17.63290616
86021,8.023352716,16.04670543,1.699612403,3.17276345
86022,65.33,130.66,0,39.26224185
86023,1.618073723,3.236147446,0.96313912,36.84131262
86024,66.88,133.76,0,31.9258859
86025,29.53081967,59.06163933,0.192349727,9.316562195
86028,,,,
86029,36.12,72.24,0,8.302302284
86030,,,,
86031,,,,
86032,51.03,102.06,0,17.33290614
86033,3.68,7.36,1,16.19455925
86034,,,,
86035,54.48,108.96,0,31.8642815
86036,65.33,130.66,0,39.26224185
86038,66.88,133.76,0,31.9258859
86039,,,,
86040,1.899507718,3.799015435,1.999270694,1.599986834
86042,,,,
86043,,,,
86044,54.48,108.96,0,31.8642815
86045,9.44,18.88,4,1.174691248
86046,12.37125688,24.74251376,0.85075941,7.659915948
86047,9.186927995,18.37385599,0.871794872,7.618803154
86052,0,0,0,14.15309993
86053,44.76,89.52,0,17.63290616
86054,44.13,88.26,0,27.41762344
86301,11.0933319,22.1866638,1.998707851,2.959154341
86302,13.39,26.78,2,4.807674522
86303,16.80755266,33.61510532,1.999714428,6.293288368
86304,19.89,39.78,2,7.524592845
86305,27.32910538,54.65821076,1.337988828,10.29916787
86312,10.74,21.48,2,2.54801114
86313,,,,
86314,4.465908797,8.931817595,2,1.905048617
86315,10.12060408,20.24120816,1.996005992,5.106765861
86320,0,0,1,42.33915213
86321,70.99,141.98,0,38.76447884
86322,23.76582225,47.5316445,0.689244311,14.7657563
86323,19.90831227,39.81662454,1.904292854,11.35831676
86324,13.16143552,26.32287104,0.743658931,3.161167306
86325,10.96501748,21.93003496,1,6.328201764
86326,4.101107227,8.202214453,0.992733299,1.799671321
86327,17.8081766,35.61635321,1.785472258,5.862858162
86329,29.97009841,59.94019682,1.515748032,9.71688715
86331,38.27,76.54,0,5.82462235
86332,37.78432281,75.56864563,0.77122807,22.71435198
86333,26.9821137,53.96422741,0.79843875,5.850843146
86334,35.03484932,70.06969865,0.938643702,20.11596762
86335,27.57789297,55.15578594,0.517511908,14.48941752
86336,25.81842459,51.63684917,0.882055603,15.19024398
86337,0,0,1,43.60024902
86338,50.02,100.04,0,17.56637605
86339,32.12,64.24,0,17.45062684
86340,21.3,42.6,1,12.92522001
86341,30.89,61.78,0,14.25940778
86342,,,,
86343,67.6,135.2,0,19.57300157
86351,31.48253577,62.96507155,0.041035354,15.1979054
86401,8.502262067,17.00452413,1.693221522,8.124368938
86402,1.651073676,3.302147352,2,0.888805188
86403,2.987723999,5.975447997,1,1.176877297
86404,8.965144581,17.93028916,0.98056872,5.074091627
86405,3.18,6.36,1,0.631523758
86406,8.987119777,17.97423955,1,4.04155658
86409,9.820394333,19.64078867,1.998354326,4.656275295
86411,27.38697674,54.77395348,0.914728682,27.05394075
86413,25.597673,51.195346,1.716275548,12.46235874
86426,12.42387992,24.84775984,3,5.983954958
86427,8.62,17.24,3,4.021494432
86429,14.50760686,29.01521371,1.427928708,4.991062253
86430,17.47,34.94,1,1.056707257
86431,23.14,46.28,2,19.10186266
86432,0,0,1,40.09009592
86433,79.69,159.38,0,27.10670839
86434,73.57329546,147.1465909,0,41.28729102
86435,0,0,1,37.29476459
86436,12.29022857,24.58045714,3,5.886848268
86437,23.13545455,46.27090911,0.772727273,27.99002549
86438,79.69,159.38,0,27.10670839
86439,5.35,10.7,3,1.309169293
86440,7.903023255,15.80604651,3,3.38469411
86441,39.49043992,78.98087983,0.003218884,27.75529568
86442,5.887304307,11.77460861,2.727828314,1.915151412
86443,40.06,80.12,0,32.15154084
86444,37.86027438,75.72054876,0,32.19016921
86445,40.01262674,80.02525348,0.004608294,32.10537063
86446,8.62,17.24,3,4.021494432
86502,67.95,135.9,0,32.66474869
86503,0,0,0,32.27844718
86504,,,,
86505,66.64,133.28,0,32.38077678
86506,,,,
86507,,,,
86508,,,,
86510,,,,
86511,,,,
86512,45.27,90.54,0,39.93778929
86514,46.91,93.82,0,35.55145486
86515,,,,
86520,,,,
86535,,,,
86538,,,,
86540,,,,
86544,46.91,93.82,0,35.55145486
86545,,,,
86547,0,0,0,42.6154497
86556,,,,
87001,7.062876908,14.12575382,14.28274839,7.501496162
87002,8.418115577,16.83623115,3.282122078,4.191298853
87004,0.834433021,1.668866042,26.00981307,0.75853448
87005,77.00380744,154.0076149,0,34.31330035
87006,0.564708746,1.129417492,1.033980583,17.72568897
87007,29.81,59.62,2,29.6058863
87008,13.2787297,26.55745941,21.46800382,7.052743864
87009,0,0,1,22.61903573
87010,2.84308139,5.686162781,18.99612403,10.10042984
87011,0,0,1,22.84017608
87012,0,0,3.325,7.724804756
87013,0,0,3.452938247,14.77019166
87014,64.98494064,129.9698813,0.00499688,24.69645623
87015,3.735670694,7.471341387,9.099485805,3.963051735
87016,0.054686656,0.109373311,1.023160766,3.833589142
87017,0,0,3.535714286,8.645434368
87018,0,0,3,15.26432807
87020,12.50264876,25.00529752,1.699750313,5.79155018
87021,76.63417141,153.2683428,0.017142858,34.1361563
87022,12.92880488,25.85760977,21.62439024,7.488207596
87023,11.37,22.74,2,5.099347104
87024,5.707974948,11.4159499,1,3.531820406
87025,23.71034361,47.42068722,0.994075829,12.12454825
87026,18.3801308,36.76026159,1.016646847,15.02460639
87027,0,0,3,15.26432807
87028,0,0,1,22.84017608
87029,0,0,4,10.67394029
87031,15.21857382,30.43714764,10.33248863,4.789585924
87032,0,0,1,3.819039953
87034,74.55,149.1,0,29.68855526
87035,10.58953543,21.17907086,1.70905923,7.965816358
87036,0,0,1,22.61903573
87037,0,0,1,29.22907014
87038,29.81,59.62,2,29.6058863
87040,29.81,59.62,2,29.6058863
87041,41.93999999,83.87999999,0.797202798,14.79039373
87042,15.6574333,31.3148666,21.87335587,3.304732813
87043,2.595651102,5.191302203,8.2453974,6.929883851
87044,36.39579618,72.79159236,0.458598726,13.2502249
87045,28.01146603,56.02293206,0.905840286,10.19124277
87046,0,0,3.009615385,15.58473008
87047,12.88881501,25.77763002,14.10598356,8.887034034
87048,8.332725561,16.66545112,27,2.804761849
87049,47.86,95.72,0,15.7267291
87051,77.02,154.04,0,34.30885627
87052,27.26412048,54.52824095,2.996385543,16.37965195
87053,23.83225093,47.66450186,0.988929889,12.13536601
87056,23.19343611,46.38687223,3.277533046,14.04401639
87059,22.43446254,44.86892509,7.438356164,10.03753681
87060,20.52,41.04,2,4.062709584
87061,0,0,1,3.819039953
87062,1.173676693,2.347353385,1,22.33096709
87063,0,0,1,22.61903573
87064,0,0,3.520661157,8.579665898
87068,20.61922842,41.23845685,19.0071066,4.415501476
87070,19.12,38.24,2,17.58883719
87072,47.26,94.52,0,14.21428831
87083,47.26,94.52,0,14.21428831
87101,,,,
87102,1.983503484,3.967006969,28.35604621,0.741218228
87103,1.84,3.68,28,0.69128128
87104,3.651869856,7.303739711,27.0921975,1.221701914
87105,4.548228853,9.096457706,26.84491431,2.14036896
87106,3.617085832,7.234171665,28.30663076,1.358308727
87107,2.188023211,4.376046423,27.16493099,1.391668137
87108,1.077547283,2.155094566,28.23743263,0.487931946
87109,3.647004977,7.294009955,27.12562237,1.770446421
87110,2.586414816,5.172829632,28.09736091,1.134526178
87111,7.144213674,14.28842735,27.69334629,3.466116357
87112,3.44695234,6.893904679,28.52994901,1.685889657
87113,4.705225054,9.410450109,27,2.510751193
87114,6.719408339,13.43881668,26.15255747,2.633335238
87115,,,,
87116,9.03,18.06,24,5.001067295
87117,,,,
87119,0,0,29,1.531961272
87120,7.170990568,14.34198114,26.99866282,3.331561885
87121,3.874165495,7.748330989,26.71849766,2.214536982
87122,8.91477469,17.82954938,26.97008127,5.095053162
87123,5.215477394,10.43095479,28.11058331,2.606143147
87124,3.565500328,7.131000656,25.9144489,1.813925292
87125,0,0,28,0.349259259
87131,,,,
87144,6.570454495,13.14090899,20.32478787,3.32883054
87151,,,,
87153,2.22,4.44,29,1.037470472
87154,4.28,8.56,28,2.105070486
87174,3.08,6.16,27,1.545347527
87176,3.4,6.8,28,1.54303024
87181,4.1,8.2,28,1.989038574
87184,4.8,9.6,27,1.734163907
87185,9.03,18.06,24,5.001067295
87187,4.04,8.08,27,1.384294062
87190,3.4,6.8,28,1.54303024
87191,4.28,8.56,28,2.105070486
87192,2.22,4.44,29,1.037470472
87193,5.76,11.52,27,2.493923024
87194,3.74,7.48,27,1.442006593
87195,3.09,6.18,28,1.147164803
87196,4.12,8.24,28,0.747289973
87197,0,0,27,1.354920609
87198,1.39,2.78,28,0.515272021
87199,4.22,8.44,27,2.491741595
87301,3.890418595,7.780837189,3.161424606,1.705306256
87302,,,,
87305,3.271229467,6.542458934,3,0.97883698
87310,48.42,96.84,0,23.78996478
87311,26.63940963,53.27881926,2,10.56650338
87312,48.4,96.8,0,14.52282531
87313,54.43648393,108.8729679,0,30.92486263
87315,77.02,154.04,0,34.30885627
87316,43.27093118,86.54186236,0.044534412,11.86664057
87317,1.94168421,3.883368421,3,2.978849359
87319,8.21,16.42,3,1.570142566
87320,,,,
87321,48.85815244,97.71630488,0,14.97160553
87322,19.96254629,39.92509258,2.657407408,5.756783184
87323,54.65563952,109.311279,0.389534884,23.56976822
87325,,,,
87326,36.79602852,73.59205705,0.046843177,16.53726268
87327,51.94957447,103.8991489,0,29.23087358
87328,54.12,108.24,0,25.6748414
87347,47.95929078,95.91858156,0,14.27913691
87357,69.62,139.24,0,36.33980018
87364,,,,
87365,,,,
87375,12.159598,24.31919599,2.959798994,5.970241866
87401,5.10691987,10.21383974,3.902539209,3.345239884
87402,6.767192653,13.53438531,4,5.306164271
87410,22.90053162,45.80106324,3.240843508,14.63054666
87412,48.0871704,96.1743408,0,25.78854376
87413,20.31257509,40.62515019,3.356608794,14.65056906
87415,15.09,30.18,4,10.69454301
87416,17.53883281,35.07766562,4,11.5910394
87417,10.08087511,20.16175022,4,6.326618798
87418,30.5,61,0,13.09969508
87419,52.20273608,104.4054722,0,26.25834445
87420,77.05,154.1,0,39.51885277
87421,19.37,38.74,4,12.6726631
87455,,,,
87461,77.05,154.1,0,39.51885277
87499,0,0,4,2.187413244
87501,2.961178636,5.922357273,37.26139026,1.43779338
87502,0,0,37,0.431046605
87504,1.72,3.44,40,0.435665147
87505,2.119485468,4.238970936,37.2847002,0.943704388
87506,9.144322479,18.28864496,26.11518496,4.30771089
87507,2.565094021,5.130188041,33.72535577,0.985768901
87508,6.772016425,13.54403285,33.45369396,2.870020918
87510,0,0,3,7.395470606
87511,16.21321526,32.42643052,11,7.185031541
87512,0,0,2,10.22793094
87513,7.262867261,14.52573452,1.339823009,7.726948365
87514,21.02719626,42.05439252,2,11.20834855
87515,0,0,4,10.67394029
87516,0,0,3,6.30485061
87517,0,0,1,6.035123991
87518,0,0,4,10.67394029
87519,0,0,1,6.035123991
87520,0,0,4,10.67394029
87521,3.533079849,7.066159698,3.395437261,2.462419055
87522,13.85166213,27.70332427,6,5.934615459
87523,0,0,6,3.864102176
87524,0,0,1.875,9.703830071
87525,22.05,44.1,2,11.76360298
87527,,,,
87528,0,0,0.144891642,31.6349285
87529,20.23416268,40.46832536,2.009201325,9.977359751
87530,0,0,3,8.489884066
87531,17.26,34.52,11,7.768699205
87532,7.685231084,15.37046217,12.48991936,3.913152545
87535,13.45728244,26.91456487,27.96946564,6.947953865
87537,1.479510018,2.959020036,8.951002224,8.222777246
87538,33.71,67.42,0,9.121263495
87539,0,0,3,13.13308016
87540,3.695893643,7.391787285,29.44313146,5.518159987
87543,,,,
87544,14.10149546,28.20299091,1.186335405,13.07830301
87547,30.26693687,60.53387373,0,12.56756828
87548,0,0,3,13.13308016
87549,0,0,1,6.035123991
87551,0,0,4,10.67394029
87552,2.898749992,5.797499984,7.519379851,4.095025724
87553,0.255555558,0.511111115,3.027777778,2.255508404
87554,0,0,3,13.13308016
87556,0,0,1.996677741,10.21400135
87557,8.332987013,16.66597403,3.527012988,3.819778067
87558,0,0,2,10.22793094
87560,1.072286278,2.144572556,0.968190855,9.722990866
87562,5.618333345,11.23666669,0.833333333,9.639177368
87564,,,,
87565,32.48098959,64.96197919,0.036458333,9.143922227
87566,10.63259575,21.2651915,11,3.841996008
87567,20.92,41.84,6,6.991173676
87569,17.59674158,35.19348316,0.719101123,14.43178073
87571,10.39860906,20.79721812,2.312530772,6.434383895
87573,46.45,92.9,0,10.76188323
87574,9.7,19.4,38,6.751113126
87575,0,0,4,10.67394029
87576,9.2,18.4,4,2.803318649
87577,0,0,1.081911262,6.325825265
87578,0,0,11,6.785729087
87579,8.909090912,17.81818182,3.968379447,2.78550167
87580,22.05,44.1,2,11.76360298
87581,0,0,3,13.13308016
87582,17.26,34.52,11,7.768699205
87583,0,0,1,9.742760143
87592,2.68,5.36,34,0.594891544
87594,2.73,5.46,40,0.420729823
87701,8.56309993,17.12619986,4.341821741,3.612210688
87710,0,0,2,13.06878349
87711,8.288401823,16.57680365,1.789954338,10.21331726
87712,0,0,2,7.858343544
87713,0,0,1,6.988684549
87714,0,0,2,13.06878349
87715,0,0,1,6.988684549
87718,0,0,2,13.06878349
87722,0,0,2,7.858343544
87723,0,0,1,6.988684549
87724,0,0,2,7.166789863
87728,0,0,2,13.06878349
87729,0,0,2,13.06878349
87730,0,0,1,22.33970758
87731,32.72321608,65.44643217,2.62562814,10.85570357
87732,0,0,1.176408077,7.14209942
87733,0,0,1,22.33970758
87734,0,0,2,7.918406255
87735,0,0,2,7.858343544
87736,0,0,2,7.858343544
87740,42.56965441,85.13930883,0.001449976,13.96584725
87742,20.31,40.62,5,10.94054589
87743,0,0,0.989010989,22.70312151
87745,20.31,40.62,5,10.94054589
87746,12.51834485,25.03668971,0.84137931,24.53427581
87747,0,0,2,13.06878349
87749,0,0,2,13.06878349
87750,0,0,2,7.858343544
87752,0,0,2,7.858343544
87753,0,0,2,7.858343544
87801,7.147347509,14.29469502,2.908834382,2.92439548
87820,0,0,1,9.204901434
87821,0,0,1.004474273,23.78959411
87823,0,0,1,19.1967509
87824,0,0,1,9.094677251
87825,0,0,1,6.809105249
87827,0,0,1,23.82797595
87828,0.097337655,0.19467531,1.012987012,22.50074652
87829,0,0,1,23.82797595
87830,0,0,1,9.094677251
87831,0,0,1,14.50401925
87832,1.311625,2.62325,1.175,21.07180004
87901,5.559203362,11.11840672,1.876570914,2.649162829
87930,69.65,139.3,0,20.11619102
87931,69.65,139.3,0,20.11619102
87933,44.15,88.3,0,21.84274748
87935,44.15,88.3,0,21.84274748
87936,25.58748092,51.17496184,0.919847328,5.682372651
87937,3.133886915,6.267773829,1,4.600739683
87939,69.65,139.3,0,20.11619102
87940,23.97,47.94,1,4.274207205
87941,23.97,47.94,1,4.274207205
87942,68.5029091,137.0058182,0.036363636,19.79423477
87943,69.65,139.3,0,20.11619102
88001,2.793688323,5.587376646,23.21073639,1.065862433
88002,40.75,81.5,0,15.30692809
88003,5.919435803,11.83887161,22.74424393,2.73621927
88004,0,0,22,0.522517408
88005,2.678715746,5.357431492,22.79104122,1.30216602
88007,5.838538149,11.6770763,20.18876929,3.321962517
88008,0.051765866,0.103531733,1.37468627,22.38411139
88009,0,0,1,6.276152205
88011,4.86586132,9.73172264,21.3492837,2.009498354
88012,16.06275398,32.12550796,13.88109286,4.95957512
88013,5.31,10.62,22,1.169500109
88020,0,0,1,6.276152205
88021,3.783091839,7.566183678,36.602449,2.066191221
88022,11.77974138,23.55948276,5.959770116,2.158629412
88023,0.9555,1.911,1.375,6.605953802
88024,0,0,5,3.446260263
88025,66.03,132.06,0,10.7397827
88026,,,,
88027,,,,
88028,,,,
88029,,,,
88030,5.572147474,11.14429495,1.802136273,4.72413274
88031,13.22,26.44,2,4.698568044
88032,5.25,10.5,20,1.543836445
88033,5.52,11.04,22,1.781610974
88034,0,0,1,6.995969504
88036,,,,
88038,,,,
88039,0,0,1,9.094677251
88040,,,,
88041,0.03692754,0.073855079,1.513043479,11.09576739
88042,69.65,139.3,0,20.11619102
88043,30.23408711,60.46817423,0.117252931,19.84407215
88044,2.106167717,4.212335434,21.34896304,3.813150216
88045,0,0,2.531139836,1.613046724
88046,0,0,23,0.635578473
88047,4.926756595,9.853513189,24.94424461,1.984612736
88048,7.139331106,14.27866221,17.18060201,3.366045727
88049,0,0,1.9609375,14.92722628
88051,66.03,132.06,0,10.7397827
88052,40.29,80.58,0,8.279424547
