GEOID,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
74468,,,,
74469,1.621078309,3.242156618,6.649550705,5.089521321
74470,1.227539426,2.455078853,6.75867508,5.308947317
74471,17.02736969,34.05473939,5,10.39540898
74472,30.3,60.6,0,10.8337601
74501,8.177084293,16.35416859,9.967572426,4.558086787
74502,0,0,8,1.558716186
74521,0,0,1,4.321708536
74522,0,0,12,2.785993475
74523,6.966489601,13.9329792,6.563544765,3.847294158
74525,10.17329031,20.34658061,4.761324892,7.383376283
74528,26.57632653,53.15265307,4.89795918,14.75236735
74529,20.91,41.82,8,14.96669289
74530,18.55,37.1,2,10.1695823
74531,26.29809045,52.59618091,2.91959799,22.5123957
74533,21.74,43.48,8,10.32595119
74534,17.98,35.96,9,10.43790197
74535,17.98,35.96,9,10.43790197
74536,2.758346572,5.516693143,0.944356121,5.066489151
74538,0.07686713,0.15373426,4.016083913,3.263705627
74540,16.91830987,33.83661974,1.845070423,13.78791923
74543,43.16,86.32,0,17.24744281
74545,,,,
74546,32.16,64.32,0,13.40432297
74547,30.8930839,61.78616779,0.09897405,13.06393312
74549,0,0,1,10.61035417
74552,30.3,60.6,0,10.8337601
74553,19.19393007,38.38786013,10.13986014,16.11178269
74554,0,0,12,2.785993475
74555,16.53,33.06,4,12.39682315
74556,0,0,4,3.229906001
74557,10.38,20.76,7,6.313360107
74558,4.910419158,9.820838316,0.886227545,5.792301057
74559,,,,
74560,23.52880282,47.05760565,6.80985915,15.41665387
74561,26.09631285,52.19262569,3.806331472,12.38008973
74562,43.08148148,86.16296295,0,17.2478122
74563,30.00120789,60.00241578,0.184668991,11.74187146
74565,27.74,55.48,7,8.66579874
74567,42.20794116,84.41588231,0.022058824,16.96231631
74569,19.97437909,39.94875817,2.02614379,15.48252102
74570,24.54161517,49.08323034,5.60955056,19.43815714
74571,9.806335972,19.61267194,1.41083384,13.34616087
74572,17.25708333,34.51416667,9.208333333,10.57485173
74574,14.11368867,28.22737734,1,7.633692687
74576,19.16606635,38.3321327,7.5450237,16.17972266
74577,0,0,1,16.01638287
74578,4.360725301,8.721450602,1.82962963,5.448578088
74601,4.838983794,9.677967587,8.415557621,1.888203797
74602,5.84,11.68,6,2.256482432
74604,2.435772881,4.871545763,7.17385981,1.821028335
74630,12.70408654,25.40817308,1.942307691,5.226110786
74631,7.727450321,15.45490064,5.000523012,5.283016613
74632,0,0,5,5.439215293
74633,23.76189656,47.52379312,2.193965517,15.39922531
74636,0,0,1,2.076397725
74637,0.029598392,0.059196783,2.998995984,2.147901849
74640,24.876125,49.75225,1.225,9.071222436
74641,0,0,10,4.539727935
74643,1.466666658,2.933333315,1.2601626,2.603396174
74644,23.91797619,47.83595238,9.928571428,15.10914712
74646,8.497264954,16.99452991,4.487179488,4.851632327
74647,0,0,9.76923077,4.581242736
74650,2.460552324,4.921104648,3.64244186,1.643497446
74651,23.63258555,47.2651711,9.66539924,14.83943055
74652,28.56730651,57.13461302,2.247678016,18.15696789
74653,22.53677089,45.07354179,4.996392062,10.17261267
74701,2.772251393,5.544502786,18.38015666,2.291995187
74702,0,0,22,0.239471177
74720,19.31,38.62,19,10.81470242
74721,,,,
74722,,,,
74723,32.64971224,65.29942447,0.294964026,18.25260169
74724,35.83,71.66,0,21.85516058
74726,25.6565571,51.3131142,4.408304494,13.65373768
74727,22.82985427,45.65970855,6.683553087,15.56374404
74728,7.610776908,15.22155382,5.158096003,4.284299424
74729,20.92530232,41.85060465,7.224418606,10.31022617
74730,2.171213762,4.342427523,22.88677536,5.243653304
74731,9.47,18.94,26,6.650252442
74733,10.66675676,21.33351352,25.14864865,7.156739603
74734,11.8585294,23.7170588,5.911764708,6.261607918
74735,23.48521246,46.97042491,4.22568461,12.58393719
74736,27.65963289,55.31926577,1.32745962,12.5575665
74737,,,,
74738,2.56,5.12,8,0.155942016
74740,25.7175,51.43499999,2.001748252,12.03974587
74741,22.17397415,44.34794829,15.0710824,12.42566952
74743,2.633421858,5.266843717,7.939353697,1.330534082
74745,6.836436574,13.67287315,3.930348258,2.8702421
74748,18.92949192,37.85898384,4.983833717,9.760921306
74750,32.85,65.7,0,16.4806194
74752,,,,
74753,,,,
74754,33.25764858,66.51529716,0,17.11916547
74755,31.90097561,63.80195121,0.36585366,16.13296886
74756,19.39814529,38.79629057,5.083462133,11.40741368
74759,22.84289291,45.68578582,7.012517385,15.54357862
74760,25.06891566,50.13783131,3.88554217,12.95932161
74761,,,,
74764,31.86912767,63.73825534,0.32928943,16.21117226
74766,30.36213356,60.72426713,0.01855288,17.26027121
74801,5.325855159,10.65171032,19.60086442,2.494024564
74802,3.23,6.46,21,1.567773024
74804,3.735457981,7.470915962,24.11885671,2.699823049
74820,5.88399165,11.7679833,8.936639465,3.197916883
74821,1.98,3.96,10,0.493752977
74824,11.75827677,23.51655354,11.06005222,8.124005247
74825,18.20099526,36.40199051,7.05608215,11.28082824
74826,27.32159737,54.64319475,2.437636762,13.05921903
74827,27,54,3,23.50007912
74829,23.53737705,47.0747541,2.012295082,14.26936638
74830,10.77,21.54,11,8.375758971
74831,19.28070994,38.56141988,3.062880323,12.30435368
74832,12.38,24.76,11,8.569061091
74833,9.340641282,18.68128256,2.873747495,5.018889192
74834,3.59356327,7.18712654,3.491320243,3.072570818
74836,18.37,36.74,2,10.41728169
74837,15.82,31.64,5,11.3346654
74839,0.800088505,1.600177009,5.076696165,3.708693228
74840,10.09165703,20.18331407,12.43063584,4.580117301
74842,23.76,47.52,9,12.5935246
74843,23.11751938,46.23503876,9,12.39848486
74844,15.98,31.96,8,7.92864512
74845,22.15,44.3,5,11.20181534
74848,12.59591304,25.19182609,2.732833583,8.01010388
74849,3.826643102,7.653286205,8.990996782,4.820517584
74850,17.26615385,34.53230769,2.164835165,10.77393678
74851,5.431274633,10.86254927,29.87092084,3.229220893
74852,12.65665171,25.31330342,7.598743273,9.2787593
74854,18.13180505,36.2636101,8.891696752,9.494316263
74855,3.582593192,7.165186385,12.40648297,3.54152213
74856,21.24834459,42.49668918,2.233108109,9.531974442
74857,14.31491106,28.62982213,35.7038577,6.637896157
74859,3.365626343,6.731252686,3.731798714,2.109776143
74860,23.73264872,47.46529745,1.998583569,14.39641883
74864,18.39590694,36.79181389,2.743366045,10.57469027
74865,19.90292562,39.80585124,8.727272728,11.00539738
74866,,,,
74867,18.1390678,36.27813561,2.338983048,9.114155196
74868,6.00974519,12.01949038,10.79887821,3.447039902
74869,17.34340659,34.68681318,2.129120883,8.697333905
74871,15.67224186,31.34448373,9.508837207,11.05370382
74872,18.17504487,36.35008974,9.475641022,11.09326054
74873,8.198770427,16.39754085,10.99284046,6.199357216
74875,12.38,24.76,11,8.569061091
74878,26.05521348,52.11042696,2.078651688,13.15993748
74880,8.097785238,16.19557048,5.990604028,8.554354702
74881,12.22586056,24.45172111,7.454183263,8.822775357
74883,2.838776598,5.677553197,4.698328266,4.571044568
74884,5.068606635,10.13721327,4.009858689,3.381797117
74901,5.417846647,10.83569329,35.99744409,2.690459918
74902,0.12395227,0.24790454,35.0229117,2.915812731
74930,12.32022204,24.64044408,10.69901315,9.016639698
74931,14.15364506,28.30729012,4.303931985,9.238650998
74932,6.831763137,13.66352627,17.58414959,4.863737844
74935,,,,
74936,0,0,25.01366743,4.27558812
74937,7.513241261,15.02648252,7.404955318,6.243045823
74939,7.766189112,15.53237822,4.724928367,11.08441192
74940,14.27609548,28.55219095,9.034953113,6.85250201
74941,12.31363547,24.62727094,10.67231075,7.70777508
74942,,,,
74943,,,,
74944,23.85720513,47.71441026,3.133333332,7.477782024
74945,10.13,20.26,10,6.25306542
74946,,,,
74947,,,,
74948,3.889704021,7.779408043,23.55312232,3.049918497
74949,0,0,1,16.01638287
74951,,,,
74953,1.541968079,3.083936159,12.14696049,2.993034679
74954,4.023103968,8.046207936,31.62933198,1.779131968
74955,3.63616792,7.27233584,21.16693261,2.493180878
74956,14.79367144,29.58734288,8.996692392,9.576803851
74957,18.39765452,36.79530904,0.486529318,18.99589048
74959,4.791330753,9.582661506,27.67877344,4.474470836
74960,2.821469182,5.642938365,2.212624586,1.887202863
74962,3.999455741,7.998911482,8.700653117,3.071797065
74963,35.83,71.66,0,21.85516058
74964,21.93610503,43.87221007,3.63238512,7.399572015
74965,21.75724704,43.51449407,5.986326345,12.66130363
74966,2.886676347,5.773352694,5.658352667,12.71077319
75001,1.355453835,2.710907669,501.6706234,0.925220994
75002,2.433888091,4.867776181,322.5964537,1.169133112
75006,1.539136381,3.078272762,505.3772686,0.879407767
75007,1.224125972,2.448251944,479.0431861,0.660820324
75009,6.429284034,12.85856807,107.7021251,2.720766797
75010,2.009944202,4.019888403,459.4966711,0.834626679
75011,2.605311555,5.21062311,485.3351482,0.613695268
75013,1.136870347,2.273740693,357.8212463,0.721637007
75014,3.79,7.58,563,1.835628535
75015,0,0,569,0.484355581
75016,3.41,6.82,569,0.993389454
75017,0,0,569,0.484355581
75019,1.90682782,3.81365564,517.1516542,0.957908001
75020,2.947644279,5.895288558,28.16633588,1.630656457
75021,7.123602993,14.24720599,25.40747509,3.54395215
75022,3.422117727,6.844235453,349.6724966,1.423028121
75023,0.887034114,1.774068228,381.3808034,0.642260017
75024,1.848897518,3.697795035,409.1282355,0.934683561
75025,1.599844268,3.199688537,368.995182,0.697868232
75026,0,0,390,0.447291219
75027,0,0,374,0.328184815
75028,2.068479467,4.136958934,386.0760001,0.729595181
75029,0,0,436,0.696056168
75030,0,0,335,0.598832106
75032,4.955365115,9.91073023,185.1622357,2.740961378
75033,2.626953777,5.253907553,310.8568314,1.043769701
75034,1.481127676,2.962255352,390.634135,0.64459415
75035,1.859807844,3.719615688,329.9212978,0.865605397
75036,4.110767721,8.221535443,310.1413305,1.367499682
75038,2.425138768,4.850277536,570.7824518,1.166262683
75039,3.238796895,6.477593791,568.4176822,1.441796214
75040,1.807633827,3.615267655,370.6873118,1.140768654
75041,2.003490436,4.006980871,388.0135444,0.876188113
75042,0.60946141,1.218922821,398.748157,0.511907509
75043,2.55146185,5.102923701,353.9194636,0.959101178
75044,1.814920029,3.629840057,386.6942237,0.669118116
75045,0.97,1.94,377,0.818349331
75046,2.14,4.28,381,1.075562259
75047,2.68,5.36,389,0.781468632
75048,2.012057901,4.024115802,317.6990135,1.26602145
75049,2.72,5.44,377,0.73799386
75050,3.322250058,6.644500116,514.7955141,1.613363884
75051,2.43095784,4.86191568,468.9018549,0.923300525
75052,1.123943548,2.247887097,420.5603525,0.923083426
75053,3.322763511,6.645527022,514,1.466114372
75054,3.042804847,6.085609695,324.8022239,1.936111725
75056,2.317166389,4.634332777,405.1332178,1.137801526
75057,1.279514682,2.559029365,467.2655234,0.954468361
75058,15.0865406,30.1730812,63.23692991,10.29689259
75059,,,,
75060,1.180019155,2.360038311,529.8427883,0.783954356
75061,1.578775818,3.157551637,559.1890052,0.765533251
75062,2.234902557,4.469805113,571.1002902,0.962946053
75063,0.933243373,1.866486747,554.6505817,0.4947146
75065,4.42428324,8.84856648,279.6338929,2.102044455
75067,2.242199916,4.484399832,479.133728,0.837642234
75068,5.417055282,10.83411056,209.5817146,1.971922952
75069,2.794236623,5.588473247,274.7433972,1.533182508
75070,1.521973274,3.043946548,313.309338,0.928054436
75071,2.747813812,5.495627624,197.2032825,1.748084006
75072,1.286679644,2.573359288,259.1563838,0.852346224
75074,1.383672411,2.767344823,390.9101459,0.773841875
75075,0.998837021,1.997674042,419.4941183,0.727301783
75076,5.629938033,11.25987607,18.62929577,4.054227543
75077,1.493288434,2.986576868,346.9013352,0.861545699
75078,3.053991894,6.107983788,202.8144804,1.64805479
75080,1.529986821,3.059973643,443.1562159,0.723041963
75081,0.539965994,1.079931988,438.3695691,0.539530848
75082,1.832871453,3.665742907,403.7093269,0.664368946
75083,0,0,460.1438638,0.402439784
75085,0,0,415,0.42382102
75086,0.520107109,1.040214218,392.6231743,0.638746126
75087,1.998365821,3.996731641,201.7921547,1.265189438
75088,3.818207367,7.636414734,307.029666,1.258464368
75089,2.25647354,4.51294708,311.4600821,1.5663846
75090,5.222223381,10.44444676,29.04427603,3.104233443
75091,0,0,32,0.932418553
75092,3.955983097,7.911966195,33.2373652,2.812156926
75093,0.670815432,1.341630864,435.6742434,0.665176034
75094,2.290178613,4.580357226,346.872636,1.007698378
75097,,,,
75098,2.814193221,5.628386443,261.4741406,1.145443294
75099,,,,
75101,,,,
75102,13.30364476,26.60728952,5.585928488,9.36746447
75103,5.921851413,11.84370283,9.214572798,3.4070978
75104,2.447573276,4.895146552,297.334292,1.628121355
75105,19.74,39.48,9,9.784739495
75106,0,0,331,0.428471566
75109,15.59933968,31.19867937,4.317345597,9.900251052
75110,4.373229017,8.746458034,7.20203672,3.779793562
75114,2.276270466,4.552540933,37.01790001,5.256726618
75115,2.25265887,4.505317739,302.6355299,1.056589283
75116,1.820583438,3.641166876,421.8061296,0.753498303
75117,0,0,10.1051616,1.125565803
75118,,,,
75119,5.098276578,10.19655316,27.37124628,2.995596216
75121,,,,
75123,3.51,7.02,271,0.719247955
75124,11.17243355,22.34486711,10.72148394,6.133519586
75125,3.797767763,7.595535526,139.2672092,3.014632812
75126,5.020573096,10.04114619,185.1020946,2.550888184
75127,2.12,4.24,11,1.445482565
75132,,,,
75134,5.295586787,10.59117357,318.2974557,2.201366793
75135,9.219274579,18.43854916,25.21508886,6.791610946
75137,1.573013775,3.146027549,371.9975453,0.783501894
75138,0,0,391,0.924182698
75140,2.628191932,5.256383864,11.67121001,1.712191617
75141,5.855595202,11.7111904,362.1116579,4.949455815
75142,5.967544693,11.93508939,30.22860403,4.859442121
75143,5.701691845,11.40338369,9.185699901,4.879168951
75144,17.18592247,34.37184495,5.041707557,11.86096995
75146,4.420172847,8.840345695,268.3238869,1.893718195
75147,5.847890484,11.69578097,11.67669061,3.719077958
75148,8.542005967,17.08401193,7.514502574,4.026184436
75149,1.765602556,3.531205112,347.5593018,1.03950721
75150,1.917850514,3.835701029,390.3193891,0.905952832
75151,1.42,2.84,9,0.295306487
75152,8.949782193,17.89956439,63.22621319,5.266754691
75153,18.94107955,37.88215909,7.761363636,10.43546976
75154,4.163039058,8.326078116,195.896538,2.270965616
75155,19.74,39.48,9,9.784739495
75156,6.760436832,13.52087366,10.74972698,3.099830521
75157,0,0,19.81081081,5.727237764
75158,0.81923764,1.638475281,14.86641484,7.184947961
75159,1.668754757,3.337509513,204.9699458,2.792698588
75160,4.47100193,8.94200386,75.84196822,2.613512739
75161,12.71856348,25.43712696,20.33130133,7.647993069
75163,12.78002687,25.56005373,7.838796345,6.841474215
75164,,,,
75165,4.498082296,8.996164592,83.47963742,2.430098495
75166,11.16352524,22.32705048,62.72496589,5.363264733
75167,9.395429909,18.79085982,69.02788164,5.257463809
75168,5.91,11.82,59,2.290501555
75169,3.974206107,7.948412214,13.20153143,2.192441508
75172,8.312616327,16.62523265,230.4669825,3.506995199
75173,10.95122594,21.90245188,52.91841006,5.283451238
75180,1.575319512,3.150639024,337.3578545,0.927178504
75181,3.757347245,7.514694489,267.6770251,1.915246893
75182,4.686136789,9.372273579,311.7720175,2.295512248
75185,0,0,333,0.668138515
75187,0,0,394,0.349128184
75189,7.149102494,14.29820499,83.5142378,3.58276441
75201,0.982518215,1.965036431,535.4173759,0.613989675
75202,0.468349964,0.936699928,544.0392017,0.474602782
75203,1.305155228,2.610310457,499.0940866,0.64318599
75204,0.87394588,1.747891761,515.7151908,0.417710721
75205,1.345916375,2.691832751,497.9878859,0.723388282
75206,0.88891157,1.777823141,486.5817072,0.480459157
75207,0.007384447,0.014768895,533.0092442,0.475507201
75208,0.850619938,1.701239876,503.9833566,0.530628484
75209,0.715110021,1.430220043,499.9827792,0.503299009
75210,3.140624224,6.281248447,452.359612,1.52495824
75211,2.147937243,4.295874486,489.6095413,1.190942771
75212,1.444042759,2.888085518,522.0759162,0.913582809
75214,1.548308592,3.096617183,465.997526,0.779707214
75215,2.308263745,4.616527491,472.530155,1.069315354
75216,1.251184566,2.502369132,442.2965687,0.830309121
75217,1.956291232,3.912582463,349.8591726,1.179244788
75218,1.166364997,2.332729993,428.726528,0.656074819
75219,0.64681442,1.29362884,528.2094633,0.369380324
75220,1.020431846,2.040863692,528.392918,0.550099204
75221,0,0,542,0.290282539
75222,1.03,2.06,488,0.495590446
75223,1.676603526,3.353207052,467.5945236,1.023393065
75224,2.68757158,5.375143159,460.0300916,1.015150196
75225,1.407153905,2.814307811,485.3857652,0.674466387
75226,0.943426821,1.886853642,510.622437,0.410799155
75227,2.149547124,4.299094248,380.1350183,0.99001829
75228,1.429936887,2.859873774,412.1102456,0.81682166
75229,2.565709731,5.131419463,525.3888326,1.418024613
75230,0.987384299,1.974768598,489.7501543,0.705250991
75231,0.768646576,1.537293153,475.3149468,0.422690669
75232,1.951438763,3.902877527,404.1617594,1.02593923
75233,1.98348635,3.9669727,436.645453,1.289206449
75234,2.230210462,4.460420924,537.4621986,1.134545983
75235,0.731525184,1.463050368,520.5813555,0.365015384
75236,3.796786334,7.593572668,462.268095,2.42996997
75237,0.942842828,1.885685655,419.7335443,0.885553148
75238,1.377810901,2.755621802,440.5862499,0.702656571
75240,2.044816613,4.089633227,497.8971828,0.746034195
75241,3.616742164,7.233484329,383.6401393,1.643670026
75242,0.6,1.2,546,0.522819411
75243,1.905896706,3.811793412,460.5050528,0.794902109
75244,1.549032132,3.098064263,515.9823078,0.758824422
75246,1.242125576,2.484251153,501.7442396,0.360081025
75247,0,0,531.5353675,0.458012583
75248,1.363104217,2.726208434,470.9624408,0.815463072
75249,3.812300941,7.624601883,355.3287056,1.235911834
75250,0,0,542,0.290282539
75251,0.000451011,0.000902022,504.9978227,0.351578466
75252,1.626067744,3.252135488,443.1555201,0.581384248
75253,5.558072494,11.11614499,277.9269852,3.002270413
75254,1.874008772,3.748017544,493.2320414,1.013532497
75260,,,,
75261,7.12,14.24,543,2.537118084
75270,,,,
75287,1.937345004,3.874690009,486.674223,0.750809649
75313,0,0,542,0.290282539
75315,0,0,488,0.211436613
75336,5,10,285,3.025291236
75339,0,0,430,0.783121294
75342,0,0,533,0.473080228
75354,4.42,8.84,578,2.324490521
75355,2.86,5.72,446,1.613118275
75356,0,0,533,0.473080228
75357,1.18,2.36,414,0.621120587
75360,1.22,2.44,486,0.844929219
75367,0,0,494,0.572482267
75370,2.5,5,489,0.576607294
75371,0,0,488,0.211436613
75372,1.22,2.44,486,0.844929219
75374,0,0,463,0.21250655
75376,2.75,5.5,438,1.563700213
75378,4.42,8.84,578,2.324490521
75379,2.15,4.3,454,0.46090533
75380,2.4,4.8,506,0.515342878
75381,2.05,4.1,528,0.702450189
75382,1.51,3.02,466,0.519234147
75390,,,,
75398,,,,
75401,3.947355869,7.894711739,13.57769772,3.093219654
75402,4.908044208,9.816088416,15.45904227,4.139384471
75403,0,0,16,0.589400511
75404,3.53,7.06,17,1.486601939
75407,7.801952921,15.60390584,140.3140139,2.866106957
75409,2.027718784,4.055437568,89.14462604,2.237499228
75410,14.5896414,29.17928281,6.085574573,7.310259958
75411,19.12856566,38.25713132,9.156565655,11.67115957
75412,29.39533542,58.79067085,0.160686427,11.40407057
75413,,,,
75414,0.014539834,0.029079668,17.97591106,4.526953914
75415,20.29,40.58,11,11.21449995
75416,13.63944154,27.27888308,8.002087684,10.4571696
75417,23.03333168,46.06666336,4.005958292,11.77290104
75418,3.637198505,7.274397009,12.45057749,3.337906954
75420,13.34021834,26.68043668,7.698689956,9.835884916
75421,14.72038287,29.44076575,8.581081082,9.833227066
75422,15.53926923,31.07853846,9.998717948,10.41001507
75423,15.70257064,31.40514128,7.001662051,7.139135131
75424,12.59918019,25.19836037,25.95815543,7.883236333
75425,,,,
75426,7.486551197,14.97310239,0.940980241,3.132035193
75428,3.466225168,6.932450336,7.327199854,2.038927848
75431,15.35215569,30.70431138,7.829341318,9.68155724
75432,21.22466667,42.44933333,8.385547784,13.00370838
75433,14.41862376,28.83724753,8.032673268,10.74654335
75434,,,,
75435,13.53760765,27.07521531,7.40031898,11.66456017
75436,30.82477477,61.64954955,1.090840839,12.85973338
75437,19.29,38.58,3,13.04195547
75438,15.55947619,31.11895238,5.890476191,7.106627688
75439,10.86980879,21.73961758,16.52198852,4.861377209
75440,3.456852364,6.913704728,6.884401114,4.488378132
75441,20.29,40.58,11,11.21449995
75442,6.011463217,12.02292643,38.8740474,3.441028947
75443,,,,
75444,,,,
75446,1.666591392,3.333182785,8.018402342,3.503693859
75447,23.13,46.26,3,12.14078384
75448,20.06563451,40.13126903,10.87817259,11.08171304
75449,15.29023102,30.58046205,5.05610561,7.02063367
75450,20.29,40.58,11,11.21449995
75451,7.463529414,14.92705883,9.754385964,4.888228386
75452,3.244632849,6.489265698,8.681447319,5.283281515
75453,15.55577275,31.1115455,9.532980258,9.946692048
75454,3.106077495,6.21215499,112.9511177,1.897456894
75455,6.75223167,13.50446334,7.009137557,3.999634298
75456,3.04,6.08,7,0.504921422
75457,6.758743778,13.51748756,9.815833135,4.602549546
75458,,,,
75459,12.18537734,24.37075468,28.97738286,7.597052074
75460,1.769179287,3.538358574,11.22964079,2.417010449
75461,0,0,10,2.187653796
75462,1.962193399,3.924386799,9.214285713,3.84480609
75468,11.28817858,22.57635716,8.094642856,11.28315349
75469,19.23466292,38.46932584,10.42696629,10.5899166
75470,0.27812081,0.556241619,9.973154362,4.280842701
75471,16.70232927,33.40465853,7.980487804,10.56451939
75472,15.66419333,31.32838667,6.993333333,6.513744485
75473,13.84,27.68,13,10.04354064
75474,6.829581044,13.65916209,11.44930724,4.048562814
75475,,,,
75476,22.15634353,44.31268707,3.909863951,11.60329908
75477,0,0,10,4.173630459
75478,16.42530551,32.85061102,8.16542474,10.43410197
75479,11.51219039,23.02438078,17,5.016336932
75480,11.17167542,22.34335085,6.819030942,5.716436659
75481,18.46523659,36.93047319,3.141955836,12.07613682
75482,4.991946327,9.983892653,7.917404901,3.187875175
75483,1.83,3.66,10,2.15117847
75485,,,,
75486,20.68077615,41.3615523,8,12.14311861
75487,18.73867435,37.4773487,3.341018252,9.447637021
75488,23.13,46.26,3,12.14078384
75489,14.2,28.4,24,4.4127013
75490,11.73371598,23.46743195,19.21242604,5.769216486
75491,9.576447136,19.15289427,22.08328411,4.31040688
75492,14.19935483,28.39870966,5.483870969,6.814438272
75493,,,,
75494,7.359647481,14.71929496,5.919334976,4.865368851
75495,2.568804986,5.137609973,63.34460527,2.339574254
75496,13.13772086,26.27544173,5.451127822,9.715242525
75497,12.45761398,24.91522796,8.372720364,8.361545348
75501,5.991368384,11.98273677,13.84879515,3.928556615
75503,2.444983469,4.889966939,14.18734976,1.793349265
75504,0,0,15,1.119489576
75505,0,0,15,1.119489576
75550,20.7,41.4,1,12.42344199
75551,5.302603372,10.60520674,11.54119232,3.116791449
75554,21.55125838,43.10251676,1,12.60059328
75555,16.73322631,33.46645263,4.6523101,8.524120731
75556,11.57,23.14,4,5.31782939
75558,9.67337972,19.34675944,6.65109344,6.169112706
75559,26.43180523,52.86361046,1.488123511,14.48395054
75560,21.74537705,43.4907541,4.124590164,12.74357277
75561,10.42095427,20.84190855,11,8.016477317
75562,14.91,29.82,5,7.412846738
75563,4.746422064,9.492844127,5.675525584,3.848499638
75564,22.97,45.94,1,12.39463715
75565,,,,
75566,23.19,46.38,4,13.44929151
75567,22.62143336,45.24286672,10.56496228,9.994923142
75568,19.34730962,38.69461925,3.965983765,12.65480887
75569,3.923439894,7.846879789,14.84815185,2.207479969
75570,8.311135332,16.62227066,10.984891,4.486920809
75571,15.7615,31.52300001,4.359545453,11.50900133
75572,9.11984384,18.23968768,8.706766917,4.573716044
75573,,,,
75574,22.94,45.88,4,13.29029554
75599,,,,
75601,2.112756741,4.225513482,22.44174306,1.360708391
75602,5.014688848,10.0293777,22.13635001,2.15717593
75603,8.518785129,17.03757026,20.68492761,6.224171394
75604,3.742508671,7.485017343,20.62047724,1.69006255
75605,3.018893701,6.037787402,20.94969917,1.966402717
75606,0,0,23,0.709543441
75607,4.05,8.1,23,1.618820065
75608,6.74,13.48,19,4.192287061
75615,6.74,13.48,19,4.192287061
75630,16.40062699,32.80125398,2.419234857,11.21182141
75631,12.82,25.64,6,7.979822866
75633,4.84114513,9.682290261,3.134567463,3.145978974
75636,,,,
75637,,,,
75638,2.529452047,5.058904095,7.253424658,1.325479385
75639,21.81966873,43.63933746,3.29770318,11.90820916
75640,13.99847245,27.99694491,13.18316999,10.0540954
75641,,,,
75642,18.73,37.46,5,10.59709316
75643,16.4013458,32.8026916,4.746417445,10.1459059
75644,7.080509754,14.16101951,10.7551218,4.346140655
75645,8.42311622,16.84623244,15.53372486,5.286534968
75647,9.384661098,18.7693222,23.48861738,3.875241907
75650,6.998610794,13.99722159,19.63720854,2.8557925
75651,16.43233904,32.86467807,12.801141,10.06944218
75652,6.423228288,12.84645658,4.877232474,4.118827699
75654,8.145853815,16.29170763,3.539419085,4.05673632
75656,0.310901021,0.621802041,3.366326868,2.988999494
75657,21.05715785,42.11431571,2.788769311,13.99382915
75658,,,,
75659,,,,
75660,6.74,13.48,19,4.192287061
75661,19.91742985,39.83485971,3.290310512,9.991777723
75662,3.476575695,6.953151389,30.2134814,2.824184336
75663,0,0,36,0.780721135
75666,5.05,10.1,23,2.753783916
75667,18.36608808,36.73217615,3,10.83684891
75668,7.318641175,14.63728235,6.056143205,4.255698084
75669,16.62419913,33.24839827,2.971861472,12.26062534
75670,4.079335257,8.158670513,12.95756701,3.586788431
75671,0,0,12,0.934930244
75672,8.288147991,16.57629598,10.28743433,5.537464008
75680,,,,
75681,27.14943668,54.29887337,2.637457873,17.08282326
75682,,,,
75683,17.51878963,35.03757926,7.474680936,11.92320462
75684,4.375112096,8.750224192,16.2616408,4.593901104
75685,,,,
75686,5.183897409,10.36779482,9.115619488,3.599268704
75687,,,,
75688,12.84,25.68,4,8.093317553
75689,,,,
75691,19.24129483,38.48258965,5.415836651,11.8988591
75692,4.369002337,8.738004674,33.78760717,3.525617162
75693,5.905227336,11.81045467,19.46844861,2.765635781
75694,,,,
75701,1.582531223,3.165062446,34.2326183,0.839305056
75702,2.400715441,4.801430883,35.10075499,1.144324013
75703,2.571137265,5.14227453,36.28995258,1.238736024
75704,7.875105009,15.75021002,32.74833742,3.820735819
75705,13.97109948,27.94219895,39.16604338,8.96067526
75706,9.699609296,19.39921859,35.82623256,5.387484361
75707,8.634535669,17.26907134,33.19912185,3.637676204
75708,9.653625934,19.30725187,37.06982544,6.441329407
75709,9.626587991,19.25317598,32.07947416,4.11133432
75710,0,0,35,0.719469072
75711,0,0,36,0.483863413
75712,0,0,35,0.719469072
75713,0,0,39,0.474768523
75750,17.68997022,35.37994044,25.45012407,6.397855928
75751,3.883706194,7.767412388,7.572593641,2.10375361
75752,10.39889662,20.79779324,7.241146362,5.51506581
75754,18.33254149,36.66508298,17.7750461,8.833407772
75755,16.24099789,32.48199578,10.22016895,9.081158588
75756,15.07629683,30.15259367,27.5727833,7.49662736
75757,12.47464748,24.94929495,31.45794605,5.403884067
75758,9.32180293,18.64360586,29.44429968,4.052053978
75759,7.76,15.52,9,4.73845093
75760,17.23982415,34.47964829,6.301289568,11.65857728
75762,5.795580727,11.59116145,33.23639985,2.943153601
75763,8.522968511,17.04593702,9.255033563,6.58130759
75764,0,0,2,6.594503838
75765,17.41693796,34.83387593,11.60880288,13.56791774
75766,4.635740142,9.271480285,13.14250019,2.912800624
75770,16.91306625,33.82613251,8.85464819,8.821039611
75771,6.169523844,12.33904769,32.77915332,4.24690939
75772,,,,
75773,4.474007884,8.948015768,13.60353824,3.153617353
75778,16.40636318,32.81272637,14.32189054,8.370300335
75779,14.32,28.64,4,6.520690299
75780,,,,
75782,,,,
75783,7.830668528,15.66133706,7.672594815,4.648488
