HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US26107,9.0,5.0,3.0,0.0,,,0.0,0.0,,16.05,38.66,113.07,67.15,,,54.67,171.31,,0.82,0.45,0.27,0.0,,,0.0,0.0,,0.0,0.45,0.55,,42798,14241,28557,0.67,0,0,0.0,482.46,175.75,140.0,51.0,279.39,8071.19,269.04,81.0,2340.0,78.0
050US26109,6.0,3.0,,,,,5.0,3.0,,21.46,86.32,,,,,23.97,89.92,,0.75,0.38,,,,,0.62,0.38,,0.0,0.38,0.62,,24029,8570,15459,0.64,0,0,0.01,242.79,48.56,35.0,7.0,247.21,7345.67,49.44,35.0,1040.0,7.0
050US26111,17.0,9.0,,1.0,0.0,,17.0,9.0,,14.23,38.31,,37.11,147.94,,13.29,42.76,,0.89,0.47,,0.05,0.0,,0.89,0.47,,0.68,0.26,0.05,,83629,47852,35777,0.43,0,0,0.0,344.87,90.37,187.0,49.0,491.99,7337.13,115.11,265.0,3952.0,62.0
050US26113,2.0,0.0,0.0,0.0,,,0.0,0.0,,35.48,104.0,320.51,95.92,,,53.5,180.13,,0.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,14849,0,14849,1.0,0,0,0.0,545.32,239.94,50.0,22.0,351.76,4001.32,175.88,32.0,364.0,16.0
050US26115,39.0,24.0,9.0,38.0,11.0,,39.0,19.0,,8.79,26.23,74.88,16.33,53.98,,12.13,38.05,,1.0,0.62,0.23,0.97,0.28,,1.0,0.49,,0.67,0.26,0.08,,152021,94928,57093,0.38,0,0,0.0,553.02,221.21,540.0,216.0,340.24,8872.99,184.0,331.0,8632.0,179.0
050US26117,13.0,7.0,7.0,0.0,,,4.0,2.0,,10.08,28.06,84.26,59.96,,,31.98,96.51,,1.0,0.54,0.54,0.0,,,0.31,0.15,,0.0,0.15,0.85,,63342,9743,53599,0.85,1,0,0.0,463.84,154.61,189.0,63.0,423.04,5976.43,102.7,173.0,2444.0,42.0
050US26119,1.0,1.0,,0.0,0.0,,0.0,0.0,,36.21,124.07,,64.11,255.08,,54.96,212.1,,0.2,0.2,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,9765,0,9765,1.0,0,0,0.0,549.97,75.86,29.0,4.0,211.38,3996.93,96.08,11.0,208.0,5.0
050US26121,43.0,32.0,19.0,40.0,23.0,,40.0,27.0,,7.91,19.05,51.8,13.2,42.24,,12.16,35.01,,1.0,0.74,0.44,0.93,0.53,,0.93,0.63,,0.77,0.16,0.07,,172188,132043,40145,0.23,0,0,0.0,1054.47,263.84,1183.0,296.0,456.07,8286.98,264.7,510.0,9267.0,296.0
050US26123,9.0,6.0,5.0,0.0,,,7.0,2.0,,13.72,33.53,98.78,61.61,,,24.74,62.79,,0.82,0.55,0.45,0.0,,,0.64,0.18,,0.0,0.18,0.82,,48460,7831,40629,0.84,0,0,0.0,534.92,152.83,161.0,46.0,826.83,10490.81,701.15,250.0,3172.0,212.0
050US26125,338.0,320.0,214.0,320.0,92.0,,338.0,237.0,,3.75,9.59,25.65,15.7,50.04,,8.67,23.92,,1.0,0.95,0.63,0.95,0.27,,1.0,0.7,,0.95,0.05,0.0,,1202362,1144809,57553,0.05,1,0,0.0,472.47,112.33,3941.0,937.0,178.52,2181.01,44.48,1489.0,18191.0,371.0
050US26127,6.0,1.0,,0.0,,,1.0,0.0,,27.1,72.66,,55.18,,,42.23,159.62,,0.75,0.12,,0.0,,,0.12,0.0,,0.0,0.0,1.0,,26570,2686,23884,0.9,0,0,0.0,349.41,87.35,56.0,14.0,305.2,11659.92,155.71,49.0,1872.0,25.0
050US26129,0.0,0.0,,0.0,,,0.0,,,51.79,167.18,,85.32,,,61.41,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,21699,0,21699,1.0,0,0,0.0,549.89,119.54,69.0,15.0,651.66,0.0,58.18,81.21,0.0,7.25
050US26131,0.0,0.0,,,,,0.0,,,71.11,295.13,,,,,103.52,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,6780,0,6780,1.0,0,0,0.0,211.48,0.0,7.0,0.0,93.17,4844.72,62.11,3.0,156.0,2.0
050US26133,4.0,2.0,2.0,0.0,,,0.0,0.0,,18.66,65.76,171.85,76.01,,,63.17,238.46,,0.67,0.33,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,23528,0,23528,1.0,0,0,0.0,571.03,190.34,81.0,27.0,485.92,8788.73,154.93,69.0,1248.0,22.0
050US26135,0.0,0.0,,0.0,,,0.0,,,74.96,275.15,,81.44,,,79.56,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,8640,0,8640,1.0,0,0,0.0,631.98,105.33,30.0,5.0,651.78,0.0,58.21,30.79,0.0,2.75
050US26137,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,16.62,44.03,116.82,16.62,44.03,116.82,16.62,44.03,116.82,0.83,0.33,0.33,0.83,0.33,0.33,0.83,0.33,0.33,0.0,0.0,1.0,,24164,8298,15866,0.66,0,0,0.0,602.88,163.83,92.0,25.0,242.8,5459.68,131.24,37.0,832.0,20.0
050US26139,54.0,31.0,13.0,39.0,4.0,,51.0,13.0,,9.29,26.87,75.48,24.37,94.57,,16.49,52.83,,1.0,0.57,0.24,0.72,0.07,,0.94,0.24,,0.83,0.15,0.02,,263801,210208,53593,0.2,1,0,0.0,173.64,32.16,324.0,60.0,136.85,3193.99,83.6,257.0,5998.0,157.0
050US26141,2.0,1.0,1.0,0.0,,,0.0,,,26.76,81.44,217.48,109.74,,,64.53,,,0.29,0.14,0.14,0.0,,,0.0,,,0.0,0.0,1.0,,13376,2560,10816,0.81,0,0,0.0,482.29,96.46,35.0,7.0,386.1,10038.61,96.53,28.0,728.0,7.0
050US26143,6.0,2.0,,0.0,,,6.0,2.0,,27.56,99.99,,60.04,,,27.56,99.99,,0.6,0.2,,0.0,,,0.6,0.2,,0.0,0.0,1.0,,24449,8300,16149,0.66,0,0,0.0,724.58,224.1,97.0,30.0,571.13,11708.12,165.33,76.0,1558.0,22.0
050US26145,52.0,38.0,,46.0,19.0,,50.0,34.0,,9.51,27.47,,18.11,56.86,,11.67,35.79,,0.93,0.68,,0.82,0.34,,0.89,0.61,,0.68,0.21,0.11,,200169,137880,62289,0.31,1,0,0.0,1174.48,205.07,1449.0,253.0,343.7,6608.95,254.5,420.0,8076.0,311.0
050US26147,47.0,29.0,,5.0,0.0,,46.0,22.0,,10.3,26.42,,39.8,134.99,,14.1,38.73,,0.94,0.58,,0.1,0.0,,0.92,0.44,,0.64,0.34,0.02,,163040,100032,63008,0.39,1,0,0.0,,,,,470.37,5027.64,259.92,485.0,5184.0,268.0
050US26149,6.0,0.0,,0.0,,,11.0,0.0,,34.35,133.08,,52.43,,,29.11,107.36,,0.35,0.0,,0.0,,,0.65,0.0,,0.0,0.47,0.53,,61295,27934,33361,0.54,0,0,0.0,,,,,410.35,7020.89,42.36,155.0,2652.0,16.0
050US26151,10.0,5.0,,0.0,,,1.0,0.0,,18.49,58.19,,84.18,,,50.7,183.82,,0.77,0.38,,0.0,,,0.08,0.0,,0.08,0.15,0.77,,43114,4226,38888,0.9,0,0,0.0,,,,,473.5,5539.99,63.13,120.0,1404.0,16.0
050US26153,0.0,,,,,,1.0,,,88.59,,,,,,53.37,,,0.0,,,,,,0.25,,,0.0,0.0,1.0,,8485,3482,5003,0.59,0,0,0.0,,,,,311.85,1081.08,187.11,15.0,52.0,9.0
050US26155,16.0,8.0,2.0,4.0,0.0,,13.0,7.0,,13.62,40.62,113.26,34.3,141.36,,18.91,55.03,,0.94,0.47,0.12,0.24,0.0,,0.76,0.41,,0.0,0.65,0.35,,70648,31809,38839,0.55,0,0,0.0,562.6,167.44,252.0,75.0,280.76,5848.79,130.27,125.0,2604.0,58.0
050US26157,12.0,3.0,,1.0,,,8.0,1.0,,19.74,56.37,,57.38,,,27.6,80.52,,0.86,0.21,,0.07,,,0.57,0.07,,0.0,0.07,0.93,,55729,8827,46902,0.84,0,0,0.0,661.03,205.65,225.0,70.0,223.28,6811.55,80.38,75.0,2288.0,27.0
050US26159,16.0,3.0,,7.0,0.0,,13.0,1.0,,14.89,44.78,,32.32,125.61,,23.2,69.97,,1.0,0.19,,0.44,0.0,,0.81,0.06,,0.06,0.38,0.56,,76258,22222,54036,0.71,0,0,0.0,638.26,221.1,306.0,106.0,315.21,12456.92,144.99,150.0,5928.0,69.0
050US26161,100.0,86.0,61.0,97.0,47.0,,100.0,75.0,,4.88,14.37,35.31,11.96,40.12,,7.53,23.2,,1.0,0.86,0.61,0.97,0.47,,1.0,0.75,,0.83,0.16,0.01,,344791,288085,56706,0.16,0,0,0.0,365.29,90.46,957.0,237.0,149.06,3282.25,0.0,392.0,8632.0,0.0
050US26163,611.0,596.0,408.0,596.0,366.0,,611.0,515.0,,4.11,9.65,24.52,11.68,35.13,,7.58,20.16,,1.0,0.98,0.67,0.98,0.6,,1.0,0.84,,0.99,0.0,0.01,1.0,1820650,1807920,12664,0.01,1,0,0.0,1046.92,185.02,12092.0,2137.0,162.59,2367.88,66.34,1865.0,27161.0,761.0
050US26165,6.0,4.0,4.0,0.0,,,0.0,,,15.12,50.44,173.07,99.09,,,50.84,,,0.75,0.5,0.5,0.0,,,0.0,,,0.0,0.38,0.62,,32735,11690,21045,0.64,0,0,0.0,583.03,155.48,120.0,32.0,185.19,9629.63,155.95,38.0,1976.0,32.0
050US27001,3.0,2.0,2.0,0.0,,,3.0,2.0,2.0,20.56,123.25,289.81,64.81,,,20.56,123.25,289.81,0.5,0.33,0.33,0.0,,,0.5,0.33,0.33,0.0,0.0,1.0,,16202,0,16202,1.0,0,0,0.0,646.37,705.14,55.0,60.0,260.14,10452.88,555.75,22.0,884.0,47.0
050US27003,83.0,58.0,20.0,70.0,7.0,,80.0,40.0,,8.68,23.22,66.51,19.74,75.32,,12.55,38.98,,1.0,0.7,0.24,0.84,0.08,,0.96,0.48,,0.88,0.12,0.0,,330844,286178,44666,0.14,0,0,0.0,169.47,121.72,394.0,283.0,158.36,5466.44,93.3,370.0,12772.0,218.0
050US27005,10.0,4.0,3.0,0.0,,,0.0,,,14.0,49.1,198.68,83.32,,,73.57,,,1.0,0.4,0.3,0.0,,,0.0,,,0.0,0.1,0.9,,32504,7973,24531,0.75,0,0,0.3,540.54,699.23,109.0,141.0,335.85,8475.33,187.68,68.0,1716.0,38.0
050US27007,7.0,7.0,6.0,,,,6.0,4.0,,12.66,34.61,103.04,,,,29.42,93.86,,0.7,0.7,0.6,,,,0.6,0.4,,0.0,0.4,0.6,,44442,14626,29816,0.67,0,0,0.31,490.58,518.03,143.0,151.0,335.1,0.0,256.45,98.0,0.0,75.0
050US27009,8.0,4.0,,8.0,3.0,,8.0,3.0,,12.59,47.04,,16.33,68.11,,12.89,57.95,,0.89,0.44,,0.89,0.33,,0.89,0.33,,0.56,0.33,0.11,,38451,23066,15385,0.4,0,0,0.0,262.81,251.22,68.0,65.0,257.6,5398.13,203.78,67.0,1404.0,53.0
050US27011,2.0,1.0,1.0,,,,0.0,,,20.25,56.91,169.52,,,,108.24,,,0.67,0.33,0.33,,,,0.0,,,0.0,0.0,1.0,,5269,0,5269,1.0,0,0,0.0,350.14,210.08,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
050US27013,15.0,10.0,,,,,15.0,10.0,,10.66,40.31,,,,,11.01,41.16,,0.94,0.62,,,,,0.94,0.62,,0.69,0.31,0.0,,64013,46798,17215,0.27,0,0,0.0,274.51,272.37,128.0,127.0,237.31,5120.26,113.31,111.0,2395.0,53.0
050US27015,7.0,1.0,1.0,,,,0.0,,,14.89,59.29,171.66,,,,56.52,,,0.88,0.12,0.12,,,,0.0,,,0.0,0.62,0.38,,25893,16846,9047,0.35,0,0,0.0,109.44,122.31,17.0,19.0,162.35,0.0,97.41,25.0,0.0,15.0
050US27017,5.0,3.0,2.0,2.0,,,5.0,4.0,3.0,17.83,57.74,171.39,40.79,,,14.72,48.28,143.54,0.71,0.43,0.29,0.29,,,0.71,0.57,0.43,0.0,0.57,0.43,,35386,15865,19521,0.55,0,0,0.1,244.13,191.81,56.0,44.0,175.02,8646.19,148.77,40.0,1976.0,34.0
050US27019,14.0,0.0,,10.0,,,18.0,3.0,,22.24,72.69,,32.95,,,14.05,49.79,,0.74,0.0,,0.53,,,0.95,0.16,,0.68,0.32,0.0,,91042,73901,17141,0.19,0,0,0.0,73.21,73.21,49.0,49.0,101.85,3837.92,93.0,69.0,2600.0,63.0
050US27021,5.0,4.0,4.0,1.0,,,1.0,,,21.9,68.09,219.15,71.94,,,53.26,,,0.5,0.4,0.4,0.1,,,0.1,,,0.0,0.0,1.0,,28567,0,28567,1.0,0,0,0.3,653.52,581.57,109.0,97.0,119.77,12455.84,89.83,20.0,2080.0,15.0
050US27023,1.0,,,,,,2.0,0.0,,49.76,,,,,,30.75,104.31,,0.25,,,,,,0.5,0.0,,0.0,0.0,1.0,,12441,6178,6263,0.5,0,0,0.0,373.24,331.77,27.0,24.0,169.78,2942.84,113.19,12.0,208.0,8.0
050US27025,9.0,7.0,4.0,0.0,,,5.0,3.0,,9.12,21.94,65.17,51.38,,,23.2,66.9,,0.9,0.7,0.4,0.0,,,0.5,0.3,,0.0,1.0,0.0,,53887,23932,29955,0.56,0,0,0.0,148.28,126.31,54.0,46.0,117.44,7101.3,27.31,43.0,2600.0,10.0
050US27027,10.0,10.0,,10.0,5.0,,10.0,10.0,,11.63,46.09,,19.66,67.76,,11.8,46.83,,0.77,0.77,,0.77,0.38,,0.77,0.77,,0.77,0.23,0.0,,58999,42527,16472,0.28,0,0,0.0,397.27,387.75,167.0,163.0,161.14,6654.19,87.68,68.0,2808.0,37.0
050US27029,0.0,0.0,0.0,,,,0.0,0.0,,45.52,181.3,580.32,,,,46.07,206.72,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,1.0,,8695,0,8695,1.0,0,0,0.33,479.11,325.8,25.0,17.0,540.64,22089.21,270.32,28.0,1144.0,14.0
050US27031,3.0,2.0,1.0,,,,,,,12.06,30.9,93.41,,,,,,,1.0,0.67,0.33,,,,,,,0.0,0.0,1.0,,5176,0,5176,1.0,0,0,0.04,,246.99,,8.0,125.12,,62.56,4.0,,2.0
050US27033,0.0,0.0,,,,,0.0,,,42.48,194.27,,,,,78.94,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,11687,4409,7278,0.62,0,0,0.0,626.91,535.17,41.0,35.0,186.92,1619.94,140.19,12.0,104.0,9.0
050US27035,12.0,6.0,,11.0,4.0,,11.0,5.0,,20.58,73.61,,24.7,91.91,,22.43,81.95,,0.75,0.38,,0.69,0.25,,0.69,0.31,,0.0,0.31,0.69,,62500,23290,39210,0.63,0,0,0.0,297.36,284.32,114.0,109.0,581.08,11689.02,287.95,224.0,4506.0,111.0
050US27037,95.0,79.0,,89.0,17.0,,93.0,59.0,,6.36,21.48,,15.53,57.54,,10.23,35.59,,1.0,0.83,,0.94,0.18,,0.98,0.62,,0.89,0.11,0.0,,398552,378900,19652,0.05,0,0,0.0,167.88,144.47,466.0,401.0,78.68,4091.33,57.48,219.0,11388.0,160.0
050US27039,5.0,2.0,,2.0,0.0,,4.0,0.0,,13.64,49.75,,37.62,152.56,,27.77,122.35,,1.0,0.4,,0.4,0.0,,0.8,0.0,,0.0,1.0,0.0,,20087,9689,10398,0.52,0,0,0.0,220.52,144.48,29.0,19.0,285.75,6895.96,196.96,38.01,917.3,26.2
050US27041,8.0,4.0,,,,,0.0,,,13.52,43.48,,,,,66.57,,,0.89,0.44,,,,,0.0,,,0.0,0.44,0.56,,36009,16983,19026,0.53,0,0,0.0,254.97,277.33,57.0,62.0,266.87,6307.82,110.89,59.9,1415.79,24.89
050US27043,0.0,,,,,,1.0,0.0,,45.08,,,,,,38.05,149.93,,0.0,,,,,,0.17,0.0,,0.0,0.0,1.0,,14553,3257,11296,0.78,0,0,0.0,229.94,193.63,19.0,16.0,367.38,5731.08,183.69,30.0,468.0,15.0
050US27045,1.0,1.0,,0.0,,,0.0,,,29.9,103.8,,61.51,,,51.84,,,0.17,0.17,,0.0,,,0.0,,,0.0,0.33,0.67,,20866,1402,19464,0.93,0,0,0.0,153.57,88.91,19.0,11.0,105.24,2525.7,16.19,13.0,312.0,2.0
050US27047,10.0,6.0,3.0,0.0,,,9.0,6.0,1.0,9.58,34.23,101.42,87.02,,,13.7,39.35,116.1,1.0,0.6,0.3,0.0,,,0.9,0.6,0.1,0.0,0.5,0.5,,31255,17868,13387,0.43,0,0,0.0,235.42,279.22,43.0,51.0,531.45,0.0,372.56,97.0,0.0,68.0
050US27049,7.0,3.0,,1.0,,,4.0,0.0,,20.76,78.87,,51.89,,,33.35,143.42,,0.7,0.3,,0.1,,,0.4,0.0,,0.0,0.4,0.6,,46183,24457,21726,0.47,0,0,0.0,137.73,144.61,40.0,42.0,207.25,6645.94,134.72,60.0,1924.0,39.0
050US27051,0.0,0.0,,,,,0.0,0.0,,47.56,172.88,,,,,50.84,191.88,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,,6018,0,6018,1.0,0,0,0.0,235.85,206.37,8.0,7.0,,,,,,
050US27053,299.0,278.0,195.0,292.0,161.0,,299.0,246.0,75.0,4.16,10.89,29.47,11.2,36.59,,7.31,19.89,55.33,1.0,0.93,0.65,0.98,0.54,,1.0,0.82,0.25,0.99,0.01,0.0,,1152425,1126784,25641,0.02,0,0,0.0,299.59,177.26,2520.0,1491.0,137.64,4410.86,90.93,1164.0,37302.0,769.0
050US27055,2.0,1.0,,2.0,0.0,,2.0,0.0,,23.97,100.75,,31.5,405.03,,31.5,218.44,,0.4,0.2,,0.4,0.0,,0.4,0.0,,0.2,0.2,0.6,,19027,8107,10920,0.57,0,0,0.0,85.96,111.75,10.0,13.0,192.24,2271.93,104.86,22.0,260.0,12.0
050US27057,5.0,2.0,2.0,0.0,,,1.0,,,18.46,62.14,177.96,115.88,,,64.33,,,0.71,0.29,0.29,0.0,,,0.14,,,0.0,0.0,1.0,,20428,3398,17030,0.83,0,0,0.01,442.51,233.78,53.0,28.0,371.9,3438.02,297.52,45.0,416.0,36.0
050US27059,8.0,2.0,1.0,0.0,,,7.0,2.0,1.0,15.64,52.55,155.25,54.64,,,17.88,58.37,171.14,1.0,0.25,0.12,0.0,,,0.88,0.25,0.12,0.0,0.88,0.12,,37816,14270,23546,0.62,0,0,0.0,210.13,162.56,53.0,41.0,214.9,8127.22,66.42,55.0,2080.0,17.0
050US27061,6.0,3.0,,,,,6.0,3.0,2.0,24.45,92.31,,,,,26.7,99.47,300.4,0.55,0.27,,,,,0.55,0.27,0.18,0.0,0.0,1.0,,45058,9285,35773,0.79,0,0,0.17,604.52,589.95,166.0,162.0,291.03,9386.63,209.98,79.0,2548.0,57.0
050US27063,0.0,,,,,,0.0,,,60.95,,,,,,49.68,,,0.0,,,,,,0.0,,,0.0,0.0,1.0,,10266,3169,7097,0.69,0,0,0.0,196.53,114.64,12.0,7.0,132.19,1718.44,82.62,8.0,104.0,5.0
050US27065,4.0,2.0,2.0,0.0,,,4.0,2.0,2.0,11.84,30.83,91.7,81.26,,,11.84,30.83,91.7,1.0,0.5,0.5,0.0,,,1.0,0.5,0.5,0.0,0.0,1.0,,16239,3670,12569,0.77,0,0,0.0,232.0,110.95,23.0,11.0,491.77,9915.7,100.36,49.0,988.0,10.0
050US27067,10.0,5.0,,0.0,,,0.0,,,15.09,54.32,,81.93,,,64.65,,,0.83,0.42,,0.0,,,0.0,,,0.0,0.5,0.5,,42239,23432,18807,0.45,0,0,0.0,394.55,375.58,104.0,99.0,313.32,6358.18,110.81,82.0,1664.0,29.0
050US27069,0.0,,,,,,0.0,,,57.81,,,,,,75.57,,,0.0,,,,,,0.0,,,0.0,0.0,1.0,,4552,0,4552,1.0,0,0,0.0,,,,,79.81,1955.31,39.9,2.0,49.0,1.0
050US27071,3.0,2.0,2.0,,,,0.0,,,27.71,118.83,306.17,,,,154.88,,,0.75,0.5,0.5,,,,0.0,,,0.0,0.0,1.0,,13311,7055,6256,0.47,0,0,0.06,385.26,282.52,30.0,22.0,157.05,5444.31,91.61,12.0,416.0,7.0
050US27073,0.0,0.0,,,,,0.0,0.0,,56.72,206.94,,,,,64.2,240.11,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,,7259,0,7259,1.0,0,0,0.0,205.81,154.36,8.0,6.0,105.32,6845.71,78.99,4.0,260.0,3.0
050US27075,2.0,1.0,,0.0,,,0.0,,,28.88,158.53,,65.97,,,65.99,,,0.5,0.25,,0.0,,,0.0,,,0.0,0.0,1.0,,10866,3588,7278,0.67,0,0,0.0,175.66,159.69,11.0,10.0,241.35,,160.9,15.0,,10.0
050US27077,0.0,0.0,,,,,0.0,,,124.22,582.96,,,,,147.56,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,4045,0,4045,1.0,0,0,0.1,297.62,255.1,7.0,6.0,264.55,6878.31,132.28,6.0,156.0,3.0
050US27079,5.0,0.0,,0.0,,,2.0,0.0,,20.45,75.66,,68.34,,,34.97,133.62,,0.83,0.0,,0.0,,,0.33,0.0,,0.0,0.5,0.5,,27703,10483,17220,0.62,0,0,0.0,194.17,182.75,34.0,32.0,84.55,2344.72,45.09,15.0,416.0,8.0
050US27081,0.0,0.0,,,,,0.0,,,44.2,157.24,,,,,90.44,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,5896,0,5896,1.0,0,0,0.0,187.62,250.16,6.0,8.0,126.74,0.0,0.0,4.0,0.0,0.0
050US27083,6.0,4.0,,,,,0.0,,,14.71,52.63,,,,,55.44,,,0.86,0.57,,,,,0.0,,,0.0,0.43,0.57,,25857,13464,12393,0.48,0,0,0.0,393.58,314.87,65.0,52.0,207.73,3682.71,127.48,34.09,604.37,20.92
050US27085,5.0,3.0,,0.0,,,0.0,0.0,,16.86,55.68,,67.89,,,45.83,191.87,,0.71,0.43,,0.0,,,0.0,0.0,,0.0,0.29,0.71,,36651,19588,17063,0.47,0,0,0.0,217.9,173.43,49.0,39.0,137.9,5462.63,97.86,31.0,1228.0,22.0
050US27087,1.0,1.0,1.0,0.0,,,0.0,,,19.99,61.66,135.2,130.83,,,87.66,,,0.5,0.5,0.5,0.0,,,0.0,,,0.0,0.0,1.0,,5413,0,5413,1.0,0,0,1.0,886.41,1707.16,27.0,52.0,,,,,,
050US27089,0.0,0.0,,,,,0.0,,,63.47,178.58,,,,,94.71,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,9439,0,9439,1.0,0,0,0.0,458.55,211.64,26.0,12.0,53.26,3692.53,0.0,3.0,208.0,0.0
050US27091,0.0,0.0,,,,,5.0,2.0,,52.24,176.87,,,,,18.26,49.83,,0.0,0.0,,,,,0.83,0.33,,0.0,0.0,1.0,,20840,9578,11262,0.54,0,0,0.0,345.29,404.24,41.0,48.0,161.58,7517.65,119.06,19.0,884.0,14.0
050US27093,6.0,3.0,2.0,0.0,,,0.0,0.0,,11.84,34.75,102.32,61.87,,,50.7,209.55,,1.0,0.5,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,23300,8034,15266,0.66,0,0,0.0,206.69,178.18,29.0,25.0,281.12,5744.97,252.29,39.0,797.0,35.0
050US27095,6.0,3.0,,0.0,,,3.0,1.0,,14.32,56.77,,55.23,,,27.31,113.1,,0.86,0.43,,0.0,,,0.43,0.14,,0.0,0.14,0.86,,26097,7614,18483,0.71,0,0,0.14,671.9,703.3,107.0,112.0,574.64,14291.07,505.93,92.0,2288.0,81.0
050US27097,5.0,3.0,2.0,0.0,0.0,,0.0,0.0,,21.16,63.54,214.62,48.1,197.62,,45.24,185.61,,0.62,0.38,0.25,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,33198,9024,24174,0.73,0,0,0.0,279.25,303.74,57.0,62.0,265.51,7173.76,181.93,54.0,1459.0,37.0
050US27099,5.0,0.0,,0.0,,,0.0,0.0,,32.91,154.26,,57.77,,,38.25,167.29,,0.45,0.0,,0.0,,,0.0,0.0,,0.0,0.82,0.18,,39163,25103,14060,0.36,0,0,0.0,481.11,452.08,116.0,109.0,247.99,6447.61,219.05,60.0,1560.0,53.0
050US27101,0.0,0.0,,,,,0.0,,,48.62,191.35,,,,,91.59,,,0.0,0.0,,,,,0.0,,,0.0,0.0,1.0,,8725,0,8725,1.0,0,0,0.0,,,,,207.8,3682.74,127.49,9.91,175.63,6.08
050US27103,7.0,4.0,1.0,0.0,,,5.0,2.0,,9.41,32.12,89.92,91.32,,,21.0,77.34,,1.0,0.57,0.14,0.0,,,0.71,0.29,,0.43,0.43,0.14,,32727,24358,8369,0.26,0,0,0.0,124.97,80.34,28.0,18.0,89.07,3473.92,89.07,20.0,780.0,20.0
050US27105,0.0,,,,,,0.0,,,49.35,,,,,,68.54,,,0.0,,,,,,0.0,,,0.0,0.5,0.5,,21378,12616,8762,0.41,0,0,0.0,207.98,215.41,28.0,29.0,206.81,3584.87,10.62,27.45,475.82,1.41
050US27107,0.0,0.0,,0.0,,,0.0,0.0,,63.51,229.63,,81.07,,,65.26,254.28,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,6852,0,6852,1.0,0,0,0.0,435.67,486.93,17.0,19.0,702.05,10654.03,211.02,27.78,421.58,8.35
050US27109,33.0,27.0,,33.0,18.0,,33.0,27.0,,5.79,20.99,,11.54,37.51,,7.36,25.25,,1.0,0.82,,1.0,0.55,,1.0,0.82,,0.82,0.18,0.0,,144248,120313,23935,0.17,0,0,0.0,323.11,227.9,319.0,225.0,147.19,3407.46,98.8,146.0,3380.0,98.0
050US27111,7.0,3.0,,0.0,,,5.0,,,30.46,108.11,,91.5,,,48.03,,,0.41,0.18,,0.0,,,0.29,,,0.0,0.18,0.82,,57303,15134,42169,0.74,0,0,0.0,231.43,178.7,79.0,61.0,197.1,4130.26,123.55,67.0,1404.0,42.0
050US27113,5.0,3.0,3.0,,,,0.0,,,9.44,25.26,75.01,,,,69.25,,,1.0,0.6,0.6,,,,0.0,,,0.0,0.0,1.0,,13930,8883,5047,0.36,0,0,0.0,387.34,365.21,35.0,33.0,434.64,12749.36,234.04,39.0,1144.0,21.0
050US27115,5.0,3.0,2.0,0.0,,,4.0,3.0,,22.27,72.71,240.62,76.89,,,26.3,112.53,,0.62,0.38,0.25,0.0,,,0.5,0.38,,0.0,0.12,0.88,,29750,3183,26567,0.89,0,0,0.0,318.16,350.52,59.0,65.0,402.92,6425.27,161.17,75.0,1196.0,30.0
050US27117,5.0,2.0,2.0,,,,0.0,,,14.69,44.47,127.45,,,,74.76,,,1.0,0.4,0.4,,,,0.0,,,0.0,0.0,1.0,,9596,4098,5498,0.57,0,0,0.0,93.72,187.44,5.0,10.0,152.21,5936.07,0.0,8.0,312.0,0.0
