HEROP_ID,TotTracts,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,OdMortRtAv
050US19095,4,0.0,48.06,0.0,3.0,20.63,0.75,4.0,0.0,1.0,0.0,43.35,0.0,3.0,20.63,0.75,0.0,54.06,0.0,22.2,10.2,11.0,12.9,12.7,13.1,6.8,8.7,11.3
050US19097,6,0.0,41.0,0.0,4.0,20.54,0.67,6.0,7.35,1.0,4.0,19.34,0.67,0.0,40.16,0.0,0.0,57.2,0.0,13.8,11.4,11.0,13.7,13.1,13.1,13.3,13.3,12.84
050US19099,9,0.0,38.71,0.0,9.0,14.78,1.0,9.0,7.99,1.0,9.0,14.78,1.0,9.0,11.11,1.0,0.0,44.05,0.0,33.3,10.9,12.1,12.4,14.2,12.8,12.0,16.0,12.7
050US19101,4,4.0,4.54,1.0,4.0,13.8,1.0,4.0,4.54,1.0,1.0,30.92,0.25,4.0,8.93,1.0,0.0,96.59,0.0,37.6,11.3,12.7,13.3,14.6,14.2,11.7,13.8,13.3
050US19103,24,24.0,11.67,1.0,24.0,7.66,1.0,24.0,1.91,1.0,24.0,7.04,1.0,24.0,7.64,1.0,4.0,34.15,0.17,67.9,10.2,7.8,9.8,10.2,8.6,7.1,10.7,8.7
050US19105,5,4.0,17.34,0.8,4.0,17.02,0.8,5.0,2.92,1.0,1.0,33.57,0.2,0.0,41.0,0.0,0.0,52.69,0.0,17.3,9.7,10.5,11.7,14.0,14.1,7.0,8.9,11.46
050US19107,4,3.0,14.1,0.75,3.0,21.38,0.75,3.0,20.51,0.75,3.0,20.51,0.75,3.0,21.38,0.75,0.0,80.46,0.0,4.3,10.1,11.0,12.3,13.1,13.3,6.9,9.3,11.32
050US19109,6,0.0,73.81,0.0,5.0,17.12,0.83,5.0,15.89,0.83,0.0,45.99,0.0,0.0,45.1,0.0,,,,15.2,9.2,9.9,11.6,11.7,12.5,5.1,5.8,10.16
050US19111,11,9.0,18.07,0.82,11.0,9.14,1.0,11.0,7.84,1.0,11.0,8.5,1.0,9.0,17.58,0.82,0.0,74.83,0.0,34.6,11.7,13.3,16.0,13.7,14.5,12.9,17.3,14.08
050US19113,45,44.0,10.13,0.98,44.0,10.13,0.98,45.0,2.65,1.0,44.0,8.84,0.98,44.0,8.36,0.98,41.0,17.85,0.91,33.6,11.7,12.2,10.9,14.2,12.7,15.2,22.2,13.04
050US19115,3,2.0,16.97,0.67,2.0,28.59,0.67,3.0,5.97,1.0,2.0,16.47,0.67,2.0,28.86,0.67,0.0,67.58,0.0,12.1,10.8,11.4,13.0,14.0,13.6,9.8,11.8,12.36
050US19117,4,4.0,7.41,1.0,4.0,6.9,1.0,4.0,7.41,1.0,4.0,7.41,1.0,4.0,7.41,1.0,0.0,46.26,0.0,40.9,11.5,12.6,14.1,16.0,15.2,12.1,14.6,14.0
050US19119,3,0.0,45.62,0.0,3.0,19.41,1.0,3.0,19.41,1.0,1.0,33.04,0.33,1.0,33.93,0.33,0.0,64.36,0.0,20.0,9.0,9.9,11.1,12.0,11.9,4.9,6.7,9.96
050US19121,3,0.0,46.53,0.0,3.0,8.54,1.0,3.0,3.6,1.0,3.0,8.54,1.0,3.0,8.54,1.0,0.0,45.56,0.0,28.0,10.9,11.4,13.1,14.8,14.3,9.9,11.1,12.7
050US19123,7,6.0,11.01,0.86,7.0,10.46,1.0,7.0,7.65,1.0,6.0,11.06,0.86,7.0,8.72,1.0,0.0,40.3,0.0,40.9,10.4,12.3,13.7,13.7,13.4,9.6,14.2,12.54
050US19125,8,2.0,34.56,0.25,8.0,9.81,1.0,8.0,9.43,1.0,6.0,19.82,0.75,8.0,9.41,1.0,8.0,16.85,1.0,34.7,9.8,11.8,13.1,13.9,13.2,11.3,13.2,12.66
050US19127,10,10.0,11.9,1.0,10.0,11.49,1.0,10.0,7.28,1.0,10.0,11.75,1.0,10.0,10.19,1.0,0.0,62.46,0.0,33.1,8.4,10.5,10.1,11.1,11.7,6.2,10.0,9.92
050US19129,5,3.0,26.94,0.6,5.0,11.26,1.0,5.0,5.61,1.0,4.0,23.94,0.8,3.0,28.81,0.6,1.0,35.99,0.2,35.6,10.1,10.9,12.6,14.1,13.8,8.8,11.2,12.04
050US19131,3,0.0,54.63,0.0,3.0,15.76,1.0,3.0,0.0,1.0,0.0,45.22,0.0,0.0,57.89,0.0,0.0,94.71,0.0,18.7,8.9,9.7,10.9,11.6,11.6,4.9,6.4,9.74
050US19133,4,0.0,58.67,0.0,3.0,17.64,0.75,4.0,6.6,1.0,3.0,17.64,0.75,0.0,44.12,0.0,0.0,81.73,0.0,37.9,10.9,11.8,12.8,13.7,13.7,10.0,12.8,12.4
050US19135,3,3.0,8.68,1.0,3.0,11.7,1.0,3.0,8.68,1.0,3.0,12.07,1.0,3.0,11.7,1.0,0.0,51.93,0.0,84.1,11.2,12.6,13.6,15.0,14.5,8.4,10.8,12.82
050US19137,4,0.0,69.33,0.0,4.0,12.16,1.0,4.0,6.64,1.0,4.0,12.85,1.0,4.0,12.85,1.0,0.0,78.46,0.0,34.6,11.8,13.3,14.4,15.8,15.4,13.3,15.9,14.44
050US19139,10,10.0,10.99,1.0,9.0,11.31,0.9,10.0,4.8,1.0,2.0,34.14,0.2,10.0,11.04,1.0,1.0,42.76,0.1,29.8,8.9,10.5,11.3,12.7,11.7,8.4,9.8,10.92
050US19141,4,0.0,52.21,0.0,4.0,12.23,1.0,4.0,4.84,1.0,3.0,19.8,0.75,3.0,19.8,0.75,0.0,123.84,0.0,41.2,9.9,10.9,12.4,13.4,13.5,3.9,5.3,10.82
050US19143,2,1.0,33.3,0.5,2.0,11.97,1.0,2.0,11.97,1.0,2.0,11.97,1.0,1.0,32.28,0.5,0.0,101.98,0.0,12.8,10.1,10.8,12.7,13.0,14.0,7.2,8.7,11.54
050US19145,6,0.0,59.53,0.0,6.0,8.21,1.0,6.0,4.72,1.0,6.0,8.16,1.0,4.0,18.2,0.67,0.0,95.97,0.0,47.7,13.1,13.3,16.4,17.2,17.6,9.5,13.5,14.8
050US19147,4,0.0,83.72,0.0,4.0,11.5,1.0,4.0,11.5,1.0,4.0,11.5,1.0,4.0,11.5,1.0,,,,8.6,9.4,10.2,11.5,12.3,12.3,4.8,5.8,10.22
050US19149,6,2.0,36.16,0.33,4.0,17.12,0.67,6.0,8.21,1.0,4.0,17.13,0.67,5.0,16.52,0.83,0.0,104.51,0.0,19.4,8.7,9.8,10.5,12.2,11.3,5.5,7.4,9.86
050US19151,3,0.0,59.13,0.0,3.0,19.03,1.0,3.0,18.96,1.0,0.0,46.1,0.0,3.0,18.96,1.0,,,,18.4,9.9,10.8,12.3,12.9,13.1,5.8,7.5,10.98
050US19153,98,98.0,7.76,1.0,98.0,8.7,1.0,98.0,2.69,1.0,98.0,6.37,1.0,98.0,5.13,1.0,98.0,9.16,1.0,60.2,10.8,14.6,14.1,16.3,15.6,21.5,22.1,16.42
050US19155,30,27.0,12.42,0.9,28.0,11.0,0.93,30.0,5.39,1.0,28.0,9.9,0.93,28.0,9.57,0.93,27.0,13.4,0.9,40.3,10.9,11.3,13.5,13.3,12.7,12.6,17.7,12.68
050US19157,5,0.0,51.57,0.0,4.0,17.39,0.8,5.0,9.36,1.0,2.0,38.06,0.4,4.0,17.39,0.8,0.0,71.97,0.0,35.0,9.8,10.7,11.9,14.1,13.4,7.7,10.3,11.56
050US19159,2,2.0,11.92,1.0,2.0,11.92,1.0,2.0,11.92,1.0,0.0,53.91,0.0,0.0,52.36,0.0,0.0,111.44,0.0,46.9,12.7,13.9,15.6,16.9,17.0,9.5,13.0,14.58
050US19161,4,1.0,43.32,0.25,3.0,18.49,0.75,4.0,11.58,1.0,3.0,18.49,0.75,3.0,18.49,0.75,,,,21.7,10.6,11.6,13.0,14.3,13.9,7.3,9.3,12.02
050US19163,47,46.0,8.27,0.98,47.0,7.65,1.0,47.0,4.28,1.0,47.0,8.21,1.0,47.0,6.98,1.0,46.0,11.14,0.98,54.4,11.6,17.1,16.2,16.5,15.4,16.5,16.5,16.34
050US19165,4,0.0,65.33,0.0,4.0,10.26,1.0,4.0,5.53,1.0,4.0,10.26,1.0,4.0,10.26,1.0,0.0,66.08,0.0,33.1,10.7,11.8,13.1,14.3,14.6,7.7,11.1,12.3
050US19167,7,7.0,19.42,1.0,7.0,6.38,1.0,7.0,4.43,1.0,7.0,14.53,1.0,6.0,13.98,0.86,0.0,89.17,0.0,18.9,10.3,9.8,10.9,13.2,11.6,3.0,4.0,9.7
050US19169,20,18.0,15.12,0.9,20.0,8.82,1.0,20.0,3.72,1.0,18.0,10.05,0.9,18.0,9.85,0.9,1.0,36.58,0.05,30.1,7.6,8.5,8.9,9.4,9.6,6.5,9.2,8.58
050US19171,6,2.0,34.06,0.33,2.0,33.98,0.33,5.0,11.73,0.83,1.0,34.78,0.17,3.0,21.41,0.5,0.0,84.56,0.0,23.5,9.7,9.9,12.0,12.9,11.9,7.5,9.0,10.84
050US19173,3,0.0,51.6,0.0,1.0,32.36,0.33,3.0,7.48,1.0,1.0,34.07,0.33,1.0,34.17,0.33,0.0,110.08,0.0,60.2,12.3,13.4,15.7,16.1,16.1,8.8,10.6,14.02
050US19175,4,0.0,49.67,0.0,3.0,14.18,0.75,4.0,13.29,1.0,3.0,14.18,0.75,3.0,12.58,0.75,0.0,96.56,0.0,54.8,12.2,13.5,14.9,16.3,16.6,11.4,18.2,14.54
050US19177,2,1.0,35.62,0.5,2.0,11.12,1.0,2.0,11.12,1.0,0.0,55.62,0.0,2.0,11.12,1.0,0.0,108.46,0.0,37.7,11.6,13.2,14.3,15.2,16.3,8.9,11.4,13.58
050US19179,11,11.0,6.75,1.0,11.0,9.29,1.0,11.0,6.73,1.0,11.0,8.88,1.0,11.0,6.98,1.0,0.0,69.5,0.0,37.7,9.9,11.0,12.2,14.4,13.3,14.9,13.5,13.16
050US19181,12,10.0,23.21,0.83,10.0,24.81,0.83,12.0,6.64,1.0,11.0,20.43,0.92,12.0,10.62,1.0,9.0,26.38,0.75,20.1,10.1,10.1,12.7,12.1,13.4,11.9,16.8,12.04
050US19183,5,3.0,29.89,0.6,5.0,12.41,1.0,5.0,2.32,1.0,5.0,18.83,1.0,5.0,13.08,1.0,0.0,66.84,0.0,23.4,10.0,10.2,11.7,12.1,12.1,7.7,9.7,10.76
050US19185,3,3.0,13.84,1.0,3.0,13.84,1.0,3.0,13.84,1.0,3.0,13.84,1.0,3.0,13.84,1.0,0.0,81.11,0.0,95.9,12.4,13.6,15.2,16.9,16.3,11.0,14.1,14.6
050US19187,12,11.0,8.97,0.92,11.0,12.04,0.92,12.0,4.28,1.0,11.0,10.65,0.92,11.0,10.65,0.92,,,,50.6,10.6,10.9,12.7,13.5,12.9,14.6,17.6,12.92
050US19189,3,0.0,58.68,0.0,0.0,36.67,0.0,3.0,9.86,1.0,0.0,37.6,0.0,0.0,44.26,0.0,,,,33.5,8.9,9.7,10.9,11.7,11.7,5.3,6.8,9.86
050US19191,5,0.0,91.53,0.0,5.0,12.37,1.0,5.0,13.24,1.0,5.0,12.37,1.0,5.0,12.37,1.0,0.0,98.9,0.0,21.9,9.8,10.4,11.6,12.3,13.1,4.9,6.3,10.46
050US19193,26,23.0,15.86,0.88,23.0,12.36,0.88,24.0,4.79,0.92,23.0,11.72,0.88,23.0,11.34,0.88,,,,44.3,9.4,9.4,10.5,11.3,10.8,8.7,13.6,10.14
050US19195,3,1.0,31.39,0.33,1.0,31.34,0.33,3.0,15.94,1.0,2.0,29.31,0.67,2.0,29.67,0.67,0.0,107.6,0.0,1.5,9.5,10.4,12.9,12.6,12.5,9.1,11.7,11.5
050US19197,5,0.0,56.79,0.0,5.0,13.31,1.0,5.0,5.42,1.0,0.0,55.55,0.0,5.0,18.32,1.0,,,,29.8,9.2,10.0,11.2,11.9,12.3,6.2,8.5,10.32
050US20001,5,5.0,12.89,1.0,5.0,12.89,1.0,5.0,8.08,1.0,5.0,9.05,1.0,5.0,12.89,1.0,,,,83.3,17.0,18.5,23.1,22.0,22.7,16.3,21.6,20.52
050US20003,2,0.0,37.77,0.0,2.0,13.19,1.0,2.0,13.19,1.0,2.0,13.19,1.0,2.0,13.19,1.0,0.0,82.24,0.0,7.9,15.4,16.8,19.3,20.8,20.1,11.2,14.4,17.64
050US20005,4,4.0,0.72,1.0,4.0,7.98,1.0,4.0,6.84,1.0,4.0,7.61,1.0,4.0,6.8,1.0,0.0,46.88,0.0,52.7,11.8,12.5,14.7,15.2,15.3,12.1,13.6,13.96
050US20007,2,0.0,70.91,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,19.02,0.5,1.0,19.02,0.5,,,,24.1,15.4,16.8,18.8,20.1,19.9,16.6,20.0,18.44
050US20009,8,8.0,10.96,1.0,8.0,5.0,1.0,8.0,8.68,1.0,8.0,10.29,1.0,0.0,76.36,0.0,,,,62.2,11.0,12.8,12.6,13.4,13.8,9.2,11.5,12.36
050US20011,5,3.0,17.63,0.6,3.0,17.63,0.6,3.0,15.19,0.6,4.0,15.76,0.8,4.0,15.76,0.8,0.0,96.33,0.0,62.6,17.3,20.5,22.9,22.2,24.5,15.5,18.4,21.12
050US20013,3,3.0,17.21,1.0,3.0,4.36,1.0,3.0,4.36,1.0,3.0,11.89,1.0,3.0,11.89,1.0,0.0,67.38,0.0,73.5,12.8,13.6,15.6,17.2,16.8,16.2,17.2,15.88
050US20015,13,7.0,31.35,0.54,13.0,15.64,1.0,13.0,6.79,1.0,7.0,28.61,0.54,13.0,11.51,1.0,7.0,28.34,0.54,61.7,14.2,15.5,15.8,18.1,17.8,13.0,19.7,16.04
050US20017,1,0.0,43.09,0.0,0.0,40.1,0.0,0.0,40.32,0.0,1.0,0.0,1.0,0.0,40.32,0.0,0.0,91.54,0.0,13.6,12.7,13.8,15.5,16.6,17.0,10.2,13.1,14.62
050US20019,1,1.0,28.63,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,52.79,0.0,1.0,0.0,1.0,0.0,57.59,0.0,38.0,16.8,19.2,20.5,22.0,23.1,18.7,25.5,20.7
050US20021,6,6.0,7.56,1.0,6.0,11.52,1.0,6.0,9.29,1.0,6.0,10.84,1.0,6.0,10.84,1.0,4.0,27.49,0.67,35.8,15.8,18.2,17.6,18.7,18.7,18.5,22.8,18.34
050US20023,1,0.0,132.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,59.31,0.0,0.0,59.31,0.0,,,,150.1,12.8,14.0,15.7,16.8,17.2,7.7,10.0,14.28
050US20025,1,0.0,84.65,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,81.12,0.0,0.0,81.12,0.0,,,,55.2,13.4,15.1,16.5,17.6,17.7,9.6,12.5,15.3
050US20027,2,0.0,49.42,0.0,2.0,3.72,1.0,2.0,3.72,1.0,2.0,3.72,1.0,0.0,51.26,0.0,,,,67.0,10.6,11.5,13.9,13.8,14.0,11.6,17.7,12.96
050US20029,4,0.0,74.04,0.0,3.0,15.83,0.75,3.0,15.83,0.75,3.0,15.83,0.75,3.0,15.83,0.75,,,,12.3,10.2,11.2,12.5,13.4,13.9,7.6,9.7,11.72
050US20031,3,0.0,50.89,0.0,2.0,10.31,0.67,3.0,9.01,1.0,2.0,19.32,0.67,2.0,19.32,0.67,0.0,81.33,0.0,85.1,15.1,16.0,17.7,18.5,18.5,15.7,18.7,17.28
050US20033,1,0.0,100.01,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,53.17,0.0,0.0,53.17,0.0,,,,9.5,14.6,15.9,18.3,19.1,19.1,12.7,15.4,17.02
050US20035,11,11.0,14.21,1.0,11.0,10.62,1.0,11.0,4.96,1.0,11.0,14.42,1.0,11.0,10.57,1.0,0.0,58.29,0.0,57.8,14.6,17.5,18.3,18.9,18.0,15.1,16.6,17.56
050US20037,11,11.0,2.99,1.0,11.0,9.77,1.0,11.0,6.21,1.0,11.0,6.8,1.0,11.0,6.05,1.0,0.0,54.63,0.0,71.7,13.5,14.6,16.1,16.2,17.1,15.3,16.8,15.86
050US20039,2,0.0,59.78,0.0,2.0,11.56,1.0,2.0,11.56,1.0,0.0,46.28,0.0,0.0,46.28,0.0,,,,29.9,11.7,12.8,14.3,15.3,15.4,8.0,10.4,13.16
050US20041,6,1.0,35.73,0.17,6.0,12.21,1.0,6.0,12.21,1.0,4.0,19.2,0.67,4.0,19.73,0.67,,,,48.7,11.1,13.4,13.4,14.3,14.8,9.2,12.3,13.02
050US20043,3,3.0,4.88,1.0,3.0,21.87,1.0,3.0,9.32,1.0,3.0,19.55,1.0,3.0,19.68,1.0,1.0,30.92,0.33,2.8,12.2,13.2,14.8,15.8,15.8,8.6,12.5,13.64
050US20045,22,22.0,9.03,1.0,21.0,11.03,0.95,22.0,3.01,1.0,21.0,11.31,0.95,22.0,8.15,1.0,22.0,11.72,1.0,41.9,10.3,11.7,12.1,13.4,13.1,13.0,14.7,12.66
050US20047,2,0.0,39.24,0.0,2.0,7.42,1.0,0.0,39.24,0.0,0.0,39.24,0.0,0.0,51.92,0.0,,,,54.6,12.3,13.2,14.8,15.8,15.8,8.4,11.6,13.6
050US20049,1,0.0,60.62,0.0,0.0,47.11,0.0,0.0,47.11,0.0,0.0,60.62,0.0,0.0,47.11,0.0,0.0,98.44,0.0,1.6,16.1,17.6,20.8,21.1,21.2,19.3,26.5,20.0
050US20051,6,6.0,12.0,1.0,5.0,12.43,0.83,6.0,8.5,1.0,6.0,10.23,1.0,6.0,11.53,1.0,,,,56.5,13.0,12.4,14.1,15.4,16.3,7.0,8.3,13.04
050US20053,2,0.0,59.91,0.0,2.0,13.54,1.0,2.0,13.54,1.0,0.0,48.4,0.0,0.0,57.2,0.0,,,,59.5,12.0,13.1,15.8,15.7,15.8,10.5,14.3,14.18
050US20055,12,12.0,2.76,1.0,12.0,4.82,1.0,12.0,2.76,1.0,12.0,3.54,1.0,12.0,3.67,1.0,,,,30.4,10.4,12.9,12.8,13.2,14.0,9.4,12.2,12.46
050US20057,7,6.0,13.71,0.86,6.0,15.46,0.86,7.0,5.33,1.0,6.0,12.54,0.86,6.0,13.84,0.86,,,,69.7,10.1,10.9,12.5,13.2,13.3,6.1,8.5,11.2
050US20059,5,5.0,8.6,1.0,5.0,8.6,1.0,5.0,6.13,1.0,4.0,19.65,0.8,5.0,4.43,1.0,1.0,38.78,0.2,40.9,13.3,14.4,16.4,17.9,18.9,14.5,16.1,16.42
050US20061,8,8.0,5.7,1.0,8.0,6.16,1.0,8.0,4.7,1.0,8.0,8.02,1.0,8.0,6.94,1.0,0.0,75.73,0.0,38.9,10.5,11.1,12.3,13.5,14.4,12.8,14.2,12.82
050US20063,2,0.0,57.33,0.0,1.0,25.11,0.5,1.0,25.11,0.5,0.0,61.9,0.0,0.0,61.9,0.0,,,,24.1,12.0,12.8,14.3,15.3,15.4,6.9,8.9,12.94
050US20065,2,0.0,42.82,0.0,2.0,4.16,1.0,2.0,4.16,1.0,0.0,54.04,0.0,0.0,54.04,0.0,,,,13.9,11.2,12.2,13.7,14.7,14.7,7.6,10.5,12.58
050US20067,2,2.0,3.3,1.0,2.0,3.3,1.0,2.0,3.3,1.0,2.0,3.3,1.0,2.0,3.3,1.0,,,,23.3,12.7,14.0,15.6,16.7,16.8,5.0,6.5,13.62
050US20069,2,0.0,35.77,0.0,0.0,37.34,0.0,2.0,0.0,1.0,0.0,34.94,0.0,0.0,34.94,0.0,,,,22.7,11.6,12.5,14.0,15.0,15.0,6.3,8.1,12.56
050US20071,1,0.0,103.16,0.0,1.0,0.0,1.0,0.0,46.84,0.0,0.0,72.8,0.0,0.0,46.84,0.0,0.0,115.54,0.0,117.6,14.7,16.1,18.0,19.3,19.9,11.2,14.5,16.9
050US20073,3,2.0,23.13,0.67,2.0,23.13,0.67,2.0,23.13,0.67,2.0,23.13,0.67,0.0,54.73,0.0,0.0,91.74,0.0,15.2,16.3,17.8,19.3,20.6,20.0,18.1,23.1,19.16
050US20075,1,1.0,26.25,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,54.94,0.0,0.0,54.94,0.0,0.0,60.88,0.0,6.0,14.5,15.8,17.8,19.4,19.0,14.3,16.3,17.26
050US20077,3,0.0,71.94,0.0,3.0,9.28,1.0,3.0,9.28,1.0,3.0,16.46,1.0,3.0,16.46,1.0,0.0,104.07,0.0,38.7,15.6,16.8,19.0,20.2,20.3,18.0,21.7,18.86
050US20079,6,6.0,4.29,1.0,6.0,9.64,1.0,6.0,5.92,1.0,6.0,8.43,1.0,6.0,8.43,1.0,1.0,35.85,0.17,72.8,11.6,14.0,13.9,15.1,14.4,12.3,13.6,13.94
050US20081,1,0.0,48.68,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,48.68,0.0,,,,18.0,12.3,13.5,15.1,16.5,16.5,6.3,8.1,13.58
050US20083,1,0.0,45.18,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,45.18,0.0,0.0,46.42,0.0,,,,23.5,11.3,12.3,13.8,14.8,14.8,6.6,8.6,12.46
050US20085,3,0.0,46.28,0.0,3.0,14.06,1.0,3.0,14.06,1.0,0.0,41.5,0.0,0.0,41.58,0.0,0.0,50.94,0.0,25.3,12.0,13.0,14.1,16.3,15.1,11.0,12.4,13.9
050US20087,4,0.0,31.36,0.0,2.0,23.02,0.5,4.0,7.24,1.0,4.0,14.51,1.0,2.0,23.84,0.5,0.0,41.98,0.0,13.0,11.4,13.6,13.9,14.7,15.6,10.3,14.5,13.62
050US20089,2,0.0,144.99,0.0,1.0,18.22,0.5,1.0,18.22,0.5,0.0,52.91,0.0,0.0,58.74,0.0,,,,0.2,10.1,11.0,12.3,13.2,13.2,7.1,9.1,11.36
050US20091,130,130.0,9.8,1.0,130.0,7.12,1.0,130.0,2.19,1.0,130.0,9.48,1.0,130.0,7.07,1.0,123.0,15.55,0.95,55.9,9.7,8.5,10.6,9.6,10.6,11.2,13.0,10.1
050US20093,1,0.0,31.13,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,31.79,0.0,0.0,31.13,0.0,0.0,100.74,0.0,70.4,12.6,13.8,15.5,16.5,16.6,6.6,8.5,13.8
050US20095,3,0.0,67.34,0.0,1.0,24.41,0.33,1.0,22.34,0.33,1.0,24.41,0.33,0.0,52.86,0.0,0.0,70.3,0.0,24.7,15.3,16.1,18.1,19.6,19.6,14.8,20.0,17.64
050US20097,1,0.0,69.51,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,74.4,13.2,14.4,16.2,17.3,17.3,9.2,11.9,14.88
050US20099,8,7.0,10.28,0.88,7.0,10.71,0.88,7.0,6.81,0.88,6.0,17.82,0.75,6.0,16.69,0.75,0.0,67.86,0.0,63.8,15.2,16.9,19.4,20.6,19.0,18.6,21.7,18.9
050US20101,1,0.0,86.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.03,0.0,0.0,64.9,0.0,,,,38.5,11.3,12.4,13.9,14.8,14.9,6.4,8.3,12.48
050US20103,16,6.0,33.2,0.38,16.0,11.6,1.0,16.0,5.4,1.0,16.0,14.68,1.0,15.0,14.39,0.94,1.0,40.61,0.06,27.4,13.9,12.0,16.0,13.1,14.0,17.8,18.3,14.58
050US20105,1,0.0,61.49,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,56.14,0.0,0.0,56.14,0.0,,,,6.3,11.4,12.5,14.0,15.0,15.0,7.8,10.1,12.86
050US20107,2,1.0,20.28,0.5,0.0,41.53,0.0,2.0,0.0,1.0,1.0,20.28,0.5,1.0,20.28,0.5,0.0,67.28,0.0,9.8,16.6,18.6,19.6,21.5,22.8,17.4,22.0,19.98
050US20109,1,0.0,64.87,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,43.8,0.0,0.0,43.8,0.0,,,,44.1,13.0,13.8,15.5,16.6,16.6,10.6,13.6,14.62
050US20111,8,8.0,9.65,1.0,8.0,9.59,1.0,8.0,7.87,1.0,8.0,9.59,1.0,8.0,8.08,1.0,0.0,64.35,0.0,39.7,10.3,11.8,12.4,13.5,15.1,9.0,11.2,12.36
050US20113,7,7.0,14.65,1.0,7.0,8.59,1.0,7.0,7.93,1.0,7.0,16.17,1.0,7.0,10.89,1.0,0.0,68.34,0.0,34.5,12.1,12.8,13.8,14.6,16.3,8.8,11.6,13.26
050US20115,4,1.0,42.56,0.25,3.0,15.46,0.75,3.0,9.64,0.75,3.0,20.91,0.75,3.0,20.91,0.75,0.0,69.0,0.0,8.5,12.2,13.0,15.4,16.0,15.6,9.8,13.3,13.96
050US20117,4,0.0,69.87,0.0,3.0,19.52,0.75,4.0,13.46,1.0,3.0,19.52,0.75,3.0,19.52,0.75,0.0,106.37,0.0,32.5,9.7,10.6,12.0,12.8,13.2,7.1,9.7,11.14
050US20119,2,0.0,55.68,0.0,2.0,3.72,1.0,2.0,3.72,1.0,0.0,56.08,0.0,0.0,52.57,0.0,,,,26.5,12.5,13.7,15.6,16.7,16.8,8.5,10.3,14.26
050US20121,8,8.0,18.86,1.0,6.0,17.98,0.75,8.0,11.64,1.0,8.0,16.41,1.0,8.0,12.65,1.0,0.0,42.07,0.0,23.3,14.3,13.9,14.9,18.5,15.8,15.2,15.9,15.66
050US20123,2,0.0,96.4,0.0,1.0,21.0,0.5,1.0,21.0,0.5,1.0,21.0,0.5,1.0,21.0,0.5,,,,66.5,10.6,11.6,13.0,13.9,13.9,6.1,7.9,11.7
050US20125,13,13.0,7.34,1.0,6.0,21.8,0.46,13.0,4.97,1.0,1.0,40.43,0.08,12.0,10.46,0.92,0.0,60.15,0.0,42.6,17.5,18.4,18.8,20.5,19.5,16.8,22.2,18.8
050US20127,2,0.0,60.76,0.0,1.0,16.58,0.5,1.0,16.58,0.5,1.0,16.58,0.5,0.0,57.53,0.0,0.0,85.38,0.0,11.3,11.7,12.6,14.1,15.3,15.2,8.7,11.1,13.18
050US20129,1,0.0,71.25,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,71.25,0.0,0.0,80.28,0.0,0.0,159.83,0.0,102.8,16.3,17.4,19.6,20.9,21.0,12.9,15.6,18.36
050US20131,3,0.0,54.87,0.0,3.0,9.12,1.0,3.0,9.12,1.0,0.0,43.54,0.0,0.0,43.86,0.0,0.0,90.07,0.0,14.5,10.9,11.8,13.4,14.2,14.5,6.5,8.9,12.08
050US20133,5,4.0,8.44,0.8,3.0,16.23,0.6,4.0,7.43,0.8,3.0,15.71,0.6,3.0,15.71,0.6,0.0,117.66,0.0,81.4,17.2,18.7,21.7,20.9,21.0,15.0,18.7,19.46
050US20135,2,0.0,81.19,0.0,2.0,0.0,1.0,2.0,5.26,1.0,0.0,74.19,0.0,0.0,82.32,0.0,,,,52.7,11.6,12.6,14.2,15.5,15.2,7.5,9.8,13.0
050US20137,1,0.0,74.94,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,70.1,11.0,12.0,13.5,14.6,14.7,8.8,10.0,12.72
050US20139,5,0.0,40.92,0.0,0.0,38.91,0.0,5.0,13.05,1.0,5.0,17.91,1.0,1.0,34.74,0.2,1.0,40.03,0.2,17.4,13.1,15.5,15.4,16.8,16.9,14.4,21.2,15.8
