HEROP_ID,PrcNtvRsrv,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US29510,0.0,649.91,7800.32,630.51,1407.0,16887.0,1365.0
050US21021,0.0,1485.61,15289.38,536.47,288.0,2964.0,104.0
050US36107,0.0,267.3,1776.58,189.07,82.0,545.0,58.0
050US20159,0.0,501.25,5213.03,284.04,30.0,312.0,17.0
050US20169,0.0,661.83,15849.06,354.14,228.0,5460.0,122.0
050US21137,0.0,410.89,9017.24,211.13,62.92,1380.81,32.33
050US39147,0.0,433.12,8043.65,255.93,154.0,2860.0,91.0
050US39153,0.0,184.87,3205.82,81.69,654.0,11341.0,289.0
050US40037,1.0,640.2,5646.63,425.32,289.0,2549.0,192.0
050US34037,0.0,161.75,928.5,126.04,154.0,884.0,120.0
050US32023,0.0,660.49,10330.25,499.4,164.0,2565.0,124.0
050US32510,0.04,517.53,14060.59,331.45,178.0,4836.0,114.0
050US40039,1.0,792.02,20043.3,279.85,150.0,3796.0,53.0
050US40043,1.0,1481.48,5502.65,493.83,42.0,156.0,14.0
050US39131,0.0,246.23,6869.62,148.62,43.87,1223.96,26.48
050US29077,0.0,416.7,7500.59,395.86,800.0,14400.0,760.0
050US28115,0.0,335.82,3388.3,215.53,67.0,676.0,43.0
050US28129,0.0,382.06,6796.7,0.0,38.0,676.0,0.0
050US31177,0.0,90.64,5774.66,66.45,11.58,737.77,8.49
050US20125,0.0,749.66,5038.5,474.27,147.0,988.0,93.0
050US20209,0.0,316.76,9804.38,298.85,336.0,10400.0,317.0
050US21001,0.0,818.3,12226.98,397.13,102.82,1536.32,49.9
050US21077,0.0,,,,,,
050US23021,0.0,325.77,8726.55,187.56,33.0,884.0,19.0
050US24009,0.0,309.43,5040.93,147.35,189.0,3079.0,90.0
050US06103,0.0,489.45,7187.2,288.52,190.0,2790.0,112.0
050US40009,1.0,789.84,23102.96,902.68,112.0,3276.0,128.0
050US40019,1.0,635.38,14282.88,493.08,192.0,4316.0,149.0
050US31041,0.0,158.03,0.0,126.42,10.0,0.0,8.0
050US38089,0.0,322.77,8889.15,170.46,62.75,1728.14,33.14
050US26131,0.0,93.17,4844.72,62.11,3.0,156.0,2.0
050US38061,0.22,44.25,766.96,59.0,3.0,52.0,4.0
050US29001,0.0,247.99,2051.51,259.26,44.0,364.0,46.0
050US51790,0.0,5386.46,33993.12,1557.53,830.0,5238.0,240.0
050US40069,1.0,604.72,6135.69,442.48,41.0,416.0,30.0
050US46097,0.0,,,,,,
050US21171,0.0,300.93,9389.11,315.98,20.0,624.0,21.0
050US26075,0.0,365.18,5908.98,0.0,376.0,6084.0,0.0
050US26079,0.0,470.55,15998.55,208.13,52.0,1768.0,23.0
050US26095,0.0,,,,,,
050US26133,0.0,485.92,8788.73,154.93,69.0,1248.0,22.0
050US26143,0.0,571.13,11708.12,165.33,76.0,1558.0,22.0
050US39007,0.0,227.97,504.44,182.7,141.0,312.0,113.0
050US36121,0.0,225.88,0.0,111.09,61.0,0.0,30.0
050US37121,0.0,399.0,7608.42,305.93,36.01,686.66,27.61
050US37141,0.0,164.44,7749.03,100.2,64.0,3016.0,39.0
050US39073,0.0,181.19,4323.35,117.12,32.72,780.71,21.15
050US39077,0.0,280.92,6180.28,172.87,104.0,2288.0,64.0
050US46099,0.0,271.46,12117.8,240.32,338.15,15095.02,299.37
050US54015,0.0,488.93,4835.4,334.27,26.05,257.63,17.81
050US26119,0.0,211.38,3996.93,96.08,11.0,208.0,5.0
050US21103,0.0,860.63,11018.97,445.94,87.56,1121.07,45.37
050US36033,0.01,355.33,2443.25,234.93,121.0,832.0,80.0
050US36051,0.0,298.26,2404.57,189.59,129.0,1040.0,82.0
050US31055,0.0,341.67,5057.48,305.28,1258.0,18621.0,1124.0
050US40047,0.0,698.29,14118.08,454.15,266.0,5378.0,173.0
050US13047,0.0,577.15,8449.94,471.14,245.0,3587.0,200.0
050US20131,0.0,203.67,1765.11,220.64,12.0,104.0,13.0
050US20141,0.0,242.95,17687.07,97.18,5.0,364.0,2.0
050US31047,0.0,570.81,18010.41,397.67,82.22,2594.22,57.28
050US47039,0.0,784.15,18762.48,327.92,55.0,1316.0,23.0
050US55025,0.0,197.63,3365.55,142.19,738.0,12568.0,531.0
050US39129,0.0,322.96,6583.3,139.52,125.0,2548.0,54.0
050US39019,0.0,123.11,3962.95,5.86,21.0,676.0,1.0
050US35003,0.0,279.17,8710.22,223.34,5.0,156.0,4.0
050US35021,0.0,,,,,,
050US35037,0.0,946.57,15460.66,757.26,45.0,735.0,36.0
050US20193,0.0,463.34,9951.65,463.34,23.0,494.0,23.0
050US21013,0.0,425.8,10615.96,221.65,73.0,1820.0,38.0
050US39097,0.0,187.74,4827.72,64.36,56.24,1446.24,19.28
050US28067,0.0,459.49,8303.64,489.97,196.0,3542.0,209.0
050US21173,0.0,715.99,22539.56,441.21,129.58,4079.21,79.85
050US29119,0.0,234.56,9327.35,241.46,34.0,1352.0,35.0
050US31161,0.0,505.39,14016.17,202.16,15.0,416.0,6.0
050US55039,0.0,395.37,4866.11,235.7,260.0,3200.0,155.0
050US55059,0.0,672.42,7073.1,304.13,765.0,8047.0,346.0
050US39151,0.0,183.76,4833.02,142.6,433.0,11388.0,336.0
050US40031,1.0,632.5,6230.27,411.55,521.0,5132.0,339.0
050US28071,0.0,350.16,6333.26,329.86,138.0,2496.0,130.0
050US28085,0.0,376.92,7170.77,312.57,82.0,1560.0,68.0
050US39083,0.0,148.72,4400.11,123.08,58.0,1716.0,48.0
050US39091,0.0,254.46,9244.28,146.4,73.0,2652.0,42.0
050US29061,0.0,965.84,13506.1,899.96,47.5,664.23,44.26
050US29067,0.0,311.53,10799.58,337.49,24.0,832.0,26.0
050US40121,1.0,443.71,15694.9,491.38,121.0,4280.0,134.0
050US40127,1.0,519.48,6890.76,718.11,34.0,451.0,47.0
050US46125,0.0,91.81,3069.77,19.62,4.54,151.8,0.97
050US21199,0.0,680.46,10768.97,308.18,276.0,4368.0,125.0
050US26149,0.0,410.35,7020.89,42.36,155.0,2652.0,16.0
050US39157,0.0,178.26,4180.36,160.78,102.0,2392.0,92.0
050US26153,0.0,311.85,1081.08,187.11,15.0,52.0,9.0
050US26155,0.0,280.76,5848.79,130.27,125.0,2604.0,58.0
050US27081,0.0,126.74,0.0,0.0,4.0,0.0,0.0
050US39117,0.0,382.1,6238.06,253.25,86.0,1404.0,57.0
050US27033,0.0,186.92,1619.94,140.19,12.0,104.0,9.0
050US27043,0.0,367.38,5731.08,183.69,30.0,468.0,15.0
050US39143,0.0,194.84,5968.08,58.72,73.0,2236.0,22.0
050US46107,0.01,,,,,,
050US48365,0.0,353.58,8118.41,270.38,51.0,1171.0,39.0
050US53013,0.0,304.75,15846.76,217.68,7.0,364.0,5.0
050US39165,0.0,203.75,3043.62,105.87,306.0,4571.0,159.0
050US39133,0.0,194.56,4399.05,114.24,218.0,4929.0,128.0
050US39013,0.0,238.65,5846.85,87.2,104.0,2548.0,38.0
050US31065,0.0,36.01,3745.05,72.02,1.0,104.0,2.0
050US31071,0.0,94.74,3533.33,54.39,1.08,40.28,0.62
050US31089,0.0,153.58,4436.86,136.52,9.0,260.0,8.0
050US39107,0.0,219.32,1036.81,59.82,55.0,260.0,15.0
050US39121,0.0,239.66,2492.51,215.7,20.0,208.0,18.0
050US21227,0.0,738.32,8519.05,255.57,650.0,7500.0,225.0
050US53029,0.01,101.48,3114.08,61.55,51.37,1576.44,31.16
050US53035,0.03,225.16,4829.67,120.31,393.0,8430.0,210.0
050US53041,0.0,421.0,10999.81,277.9,203.0,5304.0,134.0
050US51830,0.0,454.5,4182.46,187.22,50.64,466.01,20.86
050US55015,0.0,121.8,3325.11,54.81,40.0,1092.0,18.0
050US55021,0.0,399.91,7955.34,276.45,149.0,2964.0,103.0
050US39017,0.0,394.75,7669.72,207.89,995.0,19332.0,524.0
050US35047,0.0,561.59,5078.88,312.55,100.17,905.92,55.75
050US35057,0.01,7141.4,94091.28,5704.97,701.0,9236.0,560.0
050US33013,0.0,166.94,1351.49,108.96,167.0,1352.0,109.0
050US39155,0.0,274.13,4398.85,91.38,342.0,5488.0,114.0
050US28133,0.0,218.54,4370.73,224.14,39.0,780.0,40.0
050US22003,0.0,4920.33,26405.18,175.1,843.0,4524.0,30.0
050US22021,0.0,714.85,17347.1,651.31,45.0,1092.0,41.0
050US18059,0.0,542.34,4700.28,203.38,264.0,2288.0,99.0
050US20021,0.0,575.36,10803.9,271.7,72.0,1352.0,34.0
050US27141,0.0,910.41,9075.73,619.01,578.0,5762.0,393.0
050US27147,0.0,285.7,6895.99,196.94,64.99,1568.7,44.8
050US27151,0.0,89.67,12123.39,53.8,5.0,676.0,3.0
050US35061,0.21,373.5,8714.96,242.77,180.0,4200.0,117.0
050US21213,0.0,2018.01,13060.8,173.22,233.0,1508.0,20.0
050US13235,0.0,408.51,0.0,225.38,29.0,0.0,16.0
050US13249,0.0,90.5,1568.63,30.17,3.0,52.0,1.0
050US20147,0.0,126.9,6598.98,126.9,4.0,208.0,4.0
050US20151,0.0,436.3,17242.58,261.78,25.0,988.0,15.0
050US20153,0.0,434.47,0.0,289.65,6.0,0.0,4.0
050US17019,0.0,123.67,3399.84,116.39,187.0,5141.0,176.0
050US47131,0.0,735.96,12114.15,534.76,139.0,2288.0,101.0
050US13065,0.0,214.18,12375.06,142.79,9.0,520.0,6.0
050US13161,0.0,851.97,17167.2,330.14,80.0,1612.0,31.0
050US21111,0.0,437.84,6235.44,46.63,2216.0,31559.0,236.0
050US19171,0.01,144.51,5009.63,144.51,15.0,520.0,15.0
050US12099,0.0,230.64,3609.86,184.76,2056.0,32179.0,1647.0
050US12067,0.0,342.23,1779.6,222.45,20.0,104.0,13.0
050US22121,0.0,1311.3,12315.87,958.93,227.0,2132.0,166.0
050US01053,0.0,880.24,6601.78,355.48,208.0,1560.0,84.0
050US01067,0.0,450.19,6973.18,201.15,47.0,728.0,21.0
050US21129,0.0,1492.5,1492.5,1004.92,63.64,63.64,42.85
050US19077,0.0,141.78,1638.31,47.26,9.0,104.0,3.0
050US19081,0.0,92.54,0.0,30.85,6.0,0.0,2.0
050US19089,0.0,55.56,5777.78,55.56,3.0,312.0,3.0
050US13011,0.0,330.88,7312.43,256.43,40.0,884.0,31.0
050US27131,0.0,113.0,3525.5,67.8,50.0,1560.0,30.0
050US27135,0.01,247.19,5355.86,41.2,24.0,520.0,4.0
050US42079,0.0,366.33,2168.08,136.64,748.0,4427.0,279.0
050US45011,0.0,508.94,8951.43,314.35,68.0,1196.0,42.0
050US47181,0.0,1242.68,12949.12,1026.56,138.0,1438.0,114.0
050US48009,0.0,345.1,6902.07,238.99,18.96,379.2,13.13
050US50003,0.0,,,,,,
050US19167,0.0,157.77,0.0,78.89,34.0,0.0,17.0
050US13207,0.0,1076.36,14358.97,84.53,191.0,2548.0,15.0
050US18173,0.0,164.25,4599.1,126.35,65.0,1820.0,50.0
050US17179,0.0,220.65,6139.97,150.28,185.0,5148.0,126.0
050US13057,0.0,397.08,4965.38,403.78,652.0,8153.0,663.0
050US17057,0.0,340.11,6050.3,250.6,76.0,1352.0,56.0
050US13085,0.0,796.79,8997.86,297.99,123.0,1389.0,46.0
050US08115,0.0,147.49,7669.62,0.0,2.0,104.0,0.0
050US13225,0.0,400.91,64279.75,373.07,72.0,11544.0,67.0
050US05089,0.0,32.15,10030.0,107.16,3.0,936.0,10.0
050US19173,0.0,110.96,2884.88,0.0,4.0,104.0,0.0
050US48417,0.0,789.34,12826.84,542.67,16.0,260.0,11.0
050US48421,0.0,107.18,2786.71,0.0,2.0,52.0,0.0
050US48431,0.0,312.42,20568.38,159.35,2.49,163.93,1.27
050US48435,0.0,293.13,10887.77,83.75,7.0,260.0,2.0
050US42047,0.0,353.52,2743.77,253.27,67.0,520.0,48.0
050US13253,0.0,1030.3,25212.12,787.88,51.0,1248.0,39.0
050US13277,0.0,803.21,18160.26,267.74,210.0,4748.0,70.0
050US48369,0.0,524.5,17898.71,0.0,32.0,1092.0,0.0
050US48381,0.0,414.11,12423.35,203.64,364.0,10920.0,179.0
050US17041,0.0,115.44,13721.45,74.21,14.0,1664.0,9.0
050US05113,0.0,356.63,15012.31,220.77,42.0,1768.0,26.0
050US26125,0.0,178.52,2181.01,44.48,1489.0,18191.0,371.0
050US21169,0.0,538.63,9080.17,74.05,33.46,564.06,4.6
050US48487,0.01,369.59,0.0,0.0,30.0,0.0,0.0
050US48493,0.0,366.45,977.2,0.0,117.0,312.0,0.0
050US42075,0.0,611.33,3450.75,318.96,529.0,2986.0,276.0
050US24510,0.0,445.26,3496.1,486.45,1870.0,14683.0,2043.0
050US25019,0.0,274.43,1957.2,129.58,20.84,148.63,9.84
050US36095,0.0,258.04,2580.39,133.98,52.0,520.0,27.0
050US19095,0.0,220.49,5211.47,210.46,22.0,520.0,21.0
050US19099,0.0,125.42,7196.61,86.5,29.0,1664.0,20.0
050US13015,0.0,854.93,8028.33,713.88,594.0,5578.0,496.0
050US47075,0.0,1091.62,0.0,483.18,122.0,0.0,54.0
050US17051,0.0,275.48,7959.98,275.48,38.0,1098.0,38.0
050US05055,0.0,564.26,5977.01,442.35,162.0,1716.0,127.0
050US08014,0.0,132.59,,95.64,61.0,,44.0
050US05065,0.0,552.96,10862.62,344.06,45.0,884.0,28.0
050US05071,0.0,329.18,0.0,179.55,55.0,0.0,30.0
050US19101,0.0,109.01,0.0,134.16,13.0,0.0,16.0
050US19105,0.0,101.12,4449.28,54.45,13.0,572.0,7.0
050US19109,0.0,125.46,3558.39,114.05,11.0,312.0,10.0
050US12019,0.0,314.25,3730.81,213.8,438.0,5200.0,298.0
050US12049,0.0,575.8,16977.32,540.19,97.0,2860.0,91.0
050US19057,0.0,225.5,9337.29,150.33,54.0,2236.0,36.0
050US20061,0.0,521.34,8229.76,465.48,112.0,1768.0,100.0
050US42123,0.0,423.24,1048.05,164.6,103.93,257.36,40.42
050US13095,0.0,1177.47,14018.37,911.37,677.0,8060.0,524.0
050US27083,0.0,207.73,3682.71,127.48,34.09,604.37,20.92
050US19161,0.0,34.61,4956.3,8.74,1.98,283.55,0.5
050US13049,0.0,,,,,,
050US42119,0.0,198.19,1030.59,39.64,60.0,312.0,12.0
050US13177,0.0,378.5,6383.31,337.58,74.0,1248.0,66.0
050US36099,0.11,377.21,3035.61,269.43,84.0,676.0,60.0
050US33001,0.0,285.34,2697.73,184.17,110.0,1040.0,71.0
050US08099,0.0,560.96,10780.48,195.09,41.55,798.51,14.45
050US45037,0.0,285.11,4651.16,139.76,51.0,832.0,25.0
050US29055,0.0,326.76,11763.72,356.12,48.75,1755.03,53.13
050US26001,0.0,450.29,3746.4,90.06,25.0,208.0,5.0
050US13167,0.0,493.98,8027.17,231.55,32.0,520.0,15.0
050US27093,0.0,281.12,5744.97,252.29,39.0,797.0,35.0
050US27099,0.0,247.99,6447.61,219.05,60.0,1560.0,53.0
050US21145,0.0,1034.66,11215.05,265.69,420.03,4552.86,107.86
050US26039,0.0,453.35,7444.52,322.12,38.0,624.0,27.0
050US26045,0.0,337.39,8845.28,132.14,240.0,6292.0,94.0
050US08041,0.0,410.29,4775.6,213.41,1936.0,22534.0,1007.0
050US19137,0.0,65.69,8539.99,164.23,4.0,520.0,10.0
050US13043,0.0,379.48,13418.34,0.0,25.0,884.0,0.0
050US18069,0.0,400.96,3292.11,211.03,95.0,780.0,50.0
050US18073,0.0,328.44,5611.6,248.67,70.0,1196.0,53.0
050US37087,0.0,308.63,4786.53,97.46,114.0,1768.0,36.0
050US37155,0.99,449.65,7428.57,330.21,384.0,6344.0,282.0
050US38105,0.01,506.59,2009.09,515.13,111.48,442.12,113.36
050US48139,0.0,425.74,4743.06,371.09,483.0,5381.0,421.0
050US48403,0.0,248.01,5527.02,265.72,14.0,312.0,15.0
050US48481,0.0,501.6,9831.38,466.88,130.0,2548.0,121.0
050US41001,0.0,387.31,8951.05,355.03,36.0,832.0,33.0
050US41045,0.0,455.0,17607.53,312.15,86.0,3328.0,59.0
050US42063,0.0,340.25,1018.95,94.41,191.0,572.0,53.0
050US45053,0.0,410.91,8262.11,126.01,75.0,1508.0,23.0
050US18029,0.0,747.71,5059.51,523.4,240.0,1624.0,168.0
050US18131,0.0,828.45,15243.44,560.8,65.0,1196.0,44.0
050US18139,0.0,396.98,0.0,349.72,42.0,0.0,37.0
050US08047,0.0,1045.05,16906.64,278.68,45.0,728.0,12.0
050US08089,0.0,422.74,5612.52,341.79,47.0,624.0,38.0
050US19047,0.0,85.22,3939.02,56.81,9.0,416.0,6.0
050US40061,1.0,807.4,7448.89,364.63,62.0,572.0,28.0
050US29137,0.0,372.55,5666.67,352.94,19.0,289.0,18.0
050US31169,0.0,142.35,0.0,71.17,4.0,0.0,2.0
050US47161,0.0,248.37,4305.14,165.58,21.0,364.0,14.0
050US17023,0.0,204.27,6373.2,142.99,20.0,624.0,14.0
050US19043,0.0,133.26,4454.6,38.07,14.0,468.0,4.0
050US19053,0.0,60.85,1054.77,60.85,3.0,52.0,3.0
050US20171,0.0,385.86,1254.48,0.0,11.19,36.38,0.0
050US19133,0.01,276.84,10282.78,79.1,14.0,520.0,4.0
050US26019,0.0,372.99,10443.76,124.33,39.0,1092.0,13.0
050US26035,0.0,964.61,20289.38,438.95,178.0,3744.0,81.0
050US20071,0.0,279.72,,0.0,2.0,,0.0
050US20123,0.0,791.86,,537.33,28.0,,19.0
050US42065,0.0,526.24,3058.07,331.2,143.0,831.0,90.0
050US44003,0.0,,,,,,
050US17061,0.0,95.68,5597.42,0.0,8.0,468.0,0.0
050US18105,0.0,228.97,4476.76,185.92,250.0,4888.0,203.0
050US18117,0.0,272.23,6005.61,321.73,33.0,728.0,39.0
050US18137,0.0,407.0,9277.43,317.8,73.0,1664.0,57.0
050US05083,0.0,197.56,1521.91,160.97,27.0,208.0,22.0
050US40081,1.0,437.06,1196.17,386.46,95.0,260.0,84.0
050US19071,0.0,97.49,6336.83,194.98,4.0,260.0,8.0
050US19023,0.0,139.26,7241.5,46.42,12.0,624.0,4.0
050US19029,0.0,207.5,0.0,129.68,16.0,0.0,10.0
050US08103,0.0,266.6,8288.9,339.31,11.0,342.0,14.0
050US08109,0.0,397.12,9034.5,198.56,16.0,364.0,8.0
050US05031,0.0,361.04,14915.23,446.66,253.0,10452.0,313.0
050US26009,0.0,314.88,9138.84,146.46,43.0,1248.0,20.0
050US27117,0.0,152.21,5936.07,0.0,8.0,312.0,0.0
050US27121,0.0,266.85,6307.9,110.96,17.1,404.21,7.11
050US27041,0.0,266.87,6307.82,110.89,59.9,1415.79,24.89
050US19115,0.0,238.83,8935.09,168.59,17.0,636.0,12.0
050US19125,0.0,201.36,6712.05,28.77,42.0,1400.0,6.0
050US13187,0.0,654.5,0.0,445.24,147.0,0.0,100.0
050US17009,0.0,,,,,,
050US08119,0.0,425.21,11180.59,306.4,68.0,1788.0,49.0
050US12001,0.0,425.01,4933.38,368.2,808.0,9379.0,700.0
050US09015,0.0,,,,,,
050US12027,0.0,734.6,14657.9,474.08,172.0,3432.0,111.0
050US05123,0.0,411.57,44310.47,115.94,71.0,7644.0,20.0
050US26011,0.0,514.11,12513.67,109.39,47.0,1144.0,10.0
050US18043,0.0,613.74,0.0,554.35,310.0,0.0,280.0
050US21215,0.0,571.54,10412.75,383.34,71.7,1306.28,48.09
050US21221,0.0,1506.87,19214.74,601.71,130.45,1663.42,52.09
050US22059,0.0,165.94,1617.92,82.97,16.0,156.0,8.0
050US22073,0.0,2060.18,10547.08,600.06,2084.0,10669.0,607.0
050US22083,0.0,4622.85,12057.94,778.18,600.0,1565.0,101.0
050US22087,0.0,719.97,9179.57,772.33,220.0,2805.0,236.0
050US40071,0.87,744.65,6226.61,565.04,199.0,1664.0,151.0
050US09003,0.0,,,,,,
050US05141,0.0,471.99,13089.99,608.35,45.0,1248.0,58.0
050US26117,0.0,423.04,5976.43,102.7,173.0,2444.0,42.0
050US26121,0.0,456.07,8286.98,264.7,510.0,9267.0,296.0
050US49055,0.0,,,,,,
050US42081,0.0,506.32,2775.15,195.68,370.0,2028.0,143.0
050US19061,0.0,197.88,7253.26,134.62,122.0,4472.0,83.0
050US19067,0.0,63.65,6068.32,0.0,6.0,572.0,0.0
050US19139,0.0,675.35,9034.21,516.66,183.0,2448.0,140.0
050US19143,0.0,83.36,5779.38,0.0,3.0,208.0,0.0
050US19153,0.0,308.95,5629.62,267.78,983.0,17912.0,852.0
050US19157,0.0,195.15,3088.41,186.66,23.0,364.0,22.0
050US26101,0.0,336.54,11900.11,262.5,50.0,1768.0,39.0
050US19005,0.0,75.02,3250.81,62.52,6.0,260.0,5.0
050US19013,0.0,302.73,0.0,245.18,263.0,0.0,213.0
050US19019,0.0,163.21,4041.35,163.21,21.0,520.0,21.0
050US20139,0.0,216.0,14441.47,144.0,21.0,1404.0,14.0
050US42069,0.0,829.21,3601.74,385.07,1109.0,4817.0,515.0
050US40115,1.0,704.12,5695.51,490.27,135.0,1092.0,94.0
050US27045,0.0,105.24,2525.7,16.19,13.0,312.0,2.0
050US27123,0.0,203.39,6775.34,105.3,734.0,24451.0,380.0
050US13099,0.0,690.1,26705.18,176.54,43.0,1664.0,11.0
050US16053,0.0,669.94,10822.57,359.14,97.0,1567.0,52.0
050US54061,0.0,285.39,2683.47,181.73,223.94,2105.69,142.6
050US42007,0.0,305.07,3142.84,117.04,318.0,3276.0,122.0
050US48353,0.0,481.31,9312.74,346.99,43.0,832.0,31.0
050US48357,0.0,400.45,20823.32,400.45,25.0,1300.0,25.0
050US48367,0.0,494.26,6712.64,422.16,425.0,5772.0,363.0
050US54069,0.0,350.63,3486.78,183.88,92.71,921.94,48.62
050US28037,0.0,,,,,,
050US28041,0.0,170.21,3872.34,0.0,16.0,364.0,0.0
050US48221,0.0,422.58,3249.71,291.64,142.0,1092.0,98.0
050US48227,0.0,231.56,5190.24,227.57,58.0,1300.0,57.0
050US38087,0.0,323.28,8890.09,170.26,1.5,41.25,0.79
050US13089,0.0,356.69,5606.96,249.22,1832.0,28798.0,1280.0
050US12061,0.0,531.4,7558.77,352.68,446.0,6344.0,296.0
050US13285,0.0,1768.73,13827.64,1093.67,807.0,6309.0,499.0
050US17085,0.0,122.04,6769.18,65.09,15.0,832.0,8.0
050US17089,0.0,151.86,1790.86,132.73,532.0,6274.0,465.0
050US45039,0.0,485.84,1443.64,242.92,70.0,208.0,35.0
050US13115,0.0,1642.22,12578.12,567.6,1030.0,7889.0,356.0
050US42021,0.0,572.51,3869.89,420.33,474.0,3204.0,348.0
050US18141,0.0,353.23,4723.65,205.67,620.0,8291.0,361.0
050US18149,0.0,579.47,4304.64,124.17,84.0,624.0,18.0
050US13125,0.0,,,,,,
050US13255,0.0,1903.62,12104.22,889.66,781.0,4966.0,365.0
050US13259,0.0,2008.73,3406.11,0.0,92.0,156.0,0.0
050US08081,0.0,515.83,4366.6,491.84,43.0,364.0,41.0
050US27001,0.0,260.14,10452.88,555.75,22.0,884.0,47.0
050US42037,0.0,484.72,1643.84,210.75,210.95,715.4,91.72
050US17069,0.0,211.77,4404.91,84.71,5.0,104.0,2.0
050US17151,0.0,325.55,7779.58,325.55,8.64,206.47,8.64
050US26077,0.0,245.14,7342.81,0.0,434.0,13000.0,0.0
050US42107,0.0,323.01,2856.58,92.29,294.0,2600.0,84.0
050US17071,0.0,170.9,1269.53,0.0,7.0,52.0,0.0
050US30037,0.0,,,,,,
050US30051,0.0,338.24,3582.22,79.55,5.06,53.59,1.19
050US27005,0.3,335.85,8475.33,187.68,68.0,1716.0,38.0
050US38023,0.0,506.21,2009.32,515.53,6.52,25.88,6.64
050US51173,0.0,1510.29,9473.12,418.22,290.49,1822.06,80.44
050US01077,0.0,510.31,8670.17,313.26,303.0,5148.0,186.0
050US01083,0.0,361.67,7239.79,292.86,226.0,4524.0,183.0
050US13067,0.0,415.0,5221.0,340.23,2137.0,26885.0,1752.0
050US13081,0.0,1051.96,13675.46,980.88,148.0,1924.0,138.0
050US37097,0.0,246.77,5943.32,169.71,285.0,6864.0,196.0
050US37169,0.0,239.24,7963.36,170.89,70.0,2330.0,50.0
050US51510,0.0,351.59,4872.35,173.64,409.0,5668.0,202.0
050US51013,0.0,277.21,3149.54,70.26,482.8,5485.34,122.36
050US13165,0.0,19900.75,24828.88,308.01,1163.0,1451.0,18.0
050US26073,0.38,390.77,1486.85,184.9,205.0,780.0,97.0
050US18005,0.0,315.91,6885.72,314.02,167.0,3640.0,166.0
050US18015,0.0,382.87,7465.9,199.41,48.0,936.0,25.0
050US16071,0.0,504.37,7477.34,43.32,12.69,188.13,1.09
050US17167,0.0,275.63,7070.08,247.99,349.0,8952.0,314.0
050US18163,0.0,510.08,7508.47,99.65,604.0,8891.0,118.0
050US18165,0.0,683.94,2155.44,601.04,66.0,208.0,58.0
050US18169,0.0,426.89,6611.78,350.66,84.0,1301.0,69.0
050US54055,0.0,346.63,5520.12,202.42,127.13,2024.56,74.24
050US13299,0.0,1767.23,14860.76,566.76,396.0,3330.0,127.0
050US26093,0.0,199.62,2026.47,90.67,251.0,2548.0,114.0
050US17203,0.0,172.83,2567.69,57.61,42.0,624.0,14.0
050US08085,0.0,375.55,12580.78,256.4,93.07,3117.77,63.54
050US12021,0.0,367.44,4250.81,297.12,742.0,8584.0,600.0
050US12051,0.06,680.94,22032.23,465.31,180.0,5824.0,123.0
050US17147,0.0,475.73,10601.94,407.77,49.0,1092.0,42.0
050US48097,0.02,281.37,8987.86,152.75,70.0,2236.0,38.0
050US48113,0.0,309.59,5040.42,191.54,5473.0,89105.0,3386.0
050US13307,0.0,2437.5,8616.96,740.72,39.39,139.25,11.97
050US17141,0.0,278.13,5624.4,237.96,90.0,1820.0,77.0
050US17157,0.0,85.02,5158.0,80.3,18.0,1092.0,17.0
050US47109,0.0,504.3,0.0,217.91,81.0,0.0,35.0
050US47113,0.0,713.35,14722.49,422.31,451.0,9308.0,267.0
050US48445,0.0,1002.21,52791.88,846.02,77.0,4056.0,65.0
050US48483,0.0,94.88,8222.64,63.25,3.0,260.0,2.0
050US53039,0.13,287.75,0.0,287.75,38.0,0.0,38.0
050US54035,0.0,396.73,5393.8,273.68,71.67,974.39,49.44
050US48127,0.0,1078.96,5950.63,1046.26,66.0,364.0,64.0
050US27133,0.0,206.84,3584.89,10.57,11.55,200.18,0.59
050US54101,0.0,488.84,4835.49,334.31,24.96,246.9,17.07
050US55005,0.0,474.4,11575.37,197.06,130.0,3172.0,54.0
050US17165,0.0,340.35,6580.26,296.72,51.1,987.96,44.55
050US18001,0.0,305.66,4793.56,281.4,63.0,988.0,58.0
050US01125,0.0,380.42,7995.68,345.14,550.0,11560.0,499.0
050US04017,0.67,409.3,6927.62,291.71,268.0,4536.0,191.0
050US56019,0.0,671.69,7408.92,203.54,33.0,364.0,10.0
050US55089,0.0,283.51,10662.77,126.6,159.0,5980.0,71.0
050US39001,0.0,338.26,7453.27,212.13,59.0,1300.0,37.0
050US28091,0.0,2617.13,17387.97,478.74,410.0,2724.0,75.0
050US51045,0.0,398.93,4971.44,141.24,12.71,158.39,4.5
050US51580,0.0,529.48,7332.57,317.12,18.5,256.2,11.08
050US51600,0.0,,,,,,
050US17081,0.0,377.07,10675.38,268.14,90.0,2548.0,64.0
050US13035,0.0,656.47,10627.36,811.3,106.0,1716.0,131.0
050US27019,0.0,101.85,3837.92,93.0,69.0,2600.0,63.0
050US27029,0.33,540.64,22089.21,270.32,28.0,1144.0,14.0
050US39169,0.0,154.4,5017.85,45.49,112.0,3640.0,33.0
050US42001,0.0,467.45,3120.4,213.03,305.0,2036.0,139.0
050US28095,0.0,496.71,6980.8,219.27,111.0,1560.0,49.0
