HEROP_ID,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,HispP,AsianP,NoHsP,ChildrenP,Age45_49,Age50_54,AgeOv18,EssnWrkE,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US35035,39353,4441,8603,3992,5607,26414,4306,3714,10952,60.02,38.02,1.43,16.46,0.23,3493,3822,50305,12464.0,6612.53,2.0,0.0,0.0,0.04
050US06029,533298,71173,145263,65963,68554,380991,49204,42035,92005,67.65,52.75,4.74,26.23,0.29,51240,51142,625303,193828.0,8132.22,72.0,0.01,0.0,0.05
050US06071,1329218,154616,319727,159896,169422,922447,128278,108605,233343,65.41,52.81,7.02,20.49,0.27,134205,134192,1562561,465189.0,20059.81,265.0,0.01,0.0,0.04
050US08063,4466,389,1099,418,343,2782,488,533,1378,55.93,19.2,0.33,11.55,0.23,355,611,5844,1770.0,2160.81,6.0,0.0,0.0,0.08
050US54009,13583,1018,2284,1672,1404,7809,1853,1795,5070,48.79,0.87,0.32,8.77,0.18,1393,1550,18653,5601.0,89.2,2.0,0.02,0.0,0.22
050US31135,1532,194,396,153,101,930,201,231,659,52.29,4.02,0.0,10.66,0.25,135,161,2191,658.0,883.33,,,,0.11
050US17001,38425,4120,8512,3768,3853,23317,4862,4213,12969,54.12,1.54,0.81,7.4,0.23,3891,4543,51394,16026.0,855.14,2.0,0.0,0.0,0.11
050US51071,9795,881,1969,953,876,5645,1128,1217,3527,50.52,1.7,0.21,11.8,0.21,1224,1223,13322,4268.0,357.22,1.0,0.0,0.0,0.27
050US32019,30633,2960,6484,3145,2439,17936,4001,3970,10937,51.51,16.64,1.12,12.87,0.22,3168,3699,41570,11691.0,2001.23,6.0,0.0,0.0,0.04
050US48013,28345,3584,7657,3633,3038,19049,2874,2842,6921,62.03,63.9,0.31,22.75,0.28,2890,3011,35266,11763.0,1219.54,6.0,0.0,0.0,0.11
050US48023,1919,178,472,176,236,1038,348,216,872,47.01,10.3,0.0,11.47,0.22,204,263,2791,756.0,867.48,,,,0.07
050US48033,320,90,47,42,23,216,43,38,173,53.08,8.42,0.0,6.91,0.26,36,22,493,108.0,897.44,,,,0.04
050US48071,24597,2794,6390,3022,2524,16321,2550,2169,4408,63.3,21.82,1.26,12.71,0.28,2598,3062,29005,8649.0,597.15,6.0,0.01,0.0,0.17
050US55041,5177,534,961,529,553,2825,712,799,2029,47.9,2.31,0.49,11.3,0.2,549,609,7206,2033.0,1014.24,2.0,0.0,0.0,0.3
050US39045,92754,8989,21119,10585,9274,57743,10341,9593,23108,57.45,2.12,1.5,7.65,0.24,10911,11106,115862,32779.0,504.41,3.0,0.01,0.0,0.17
050US05033,36918,3877,8851,4212,3577,23239,4545,3598,10068,57.57,7.55,1.87,14.84,0.25,4054,4240,46986,14171.0,591.19,,,,0.2
050US29163,11319,1087,2243,1105,1254,7094,1215,1249,3115,56.38,2.24,0.32,16.0,0.22,1200,1286,14434,4313.0,670.44,1.0,0.0,0.0,0.2
050US36083,102169,8479,17589,11152,11129,62776,11599,11320,25539,55.73,4.8,2.59,8.37,0.2,10595,11534,127708,33940.0,652.45,22.0,0.03,0.0,0.23
050US54105,3423,305,763,378,214,1838,559,416,1103,50.13,1.1,0.0,15.95,0.22,369,444,4526,1134.0,232.51,,,,0.29
050US48019,12371,864,2132,1033,1056,6100,1873,2236,5633,41.8,18.43,0.27,10.68,0.17,1239,1686,18004,4284.0,790.99,4.0,0.01,0.0,0.12
050US51770,61956,6904,11842,4976,5894,38990,6465,6610,15805,57.96,6.13,3.08,14.49,0.22,6492,6513,77761,24196.0,42.52,5.0,0.12,0.0,0.15
050US51775,15871,1471,2526,2118,2322,9925,1902,1646,4731,54.56,3.24,1.84,10.36,0.19,1565,1753,20602,5267.0,14.52,2.0,0.14,0.0,0.17
050US13275,26297,2862,6032,2808,2597,16067,3151,2915,7677,55.8,3.69,0.17,17.38,0.24,2827,3199,33974,9056.0,544.61,8.0,0.01,0.0,0.22
050US31079,35799,4661,9445,4106,3781,23485,4067,3331,8815,61.28,27.23,1.13,15.31,0.27,3613,3926,44614,17375.0,546.39,5.0,0.01,0.0,0.12
050US08045,36476,4016,8635,3759,3332,23442,3984,3713,7034,61.66,28.16,0.93,12.22,0.26,3839,3875,43510,14948.0,2947.53,24.0,0.01,0.0,0.15
050US02198,3976,394,894,387,327,2218,540,518,960,54.16,3.77,1.17,9.84,0.24,415,535,4936,1508.0,5262.75,3.0,0.0,0.0,
050US13227,18053,1452,3788,1680,1586,10132,2775,1958,6417,49.86,3.06,0.44,15.12,0.21,2055,2255,24470,6650.0,232.06,3.0,0.01,0.0,0.25
050US48181,75693,8066,17367,8466,7771,46791,9361,8176,22290,56.18,13.08,1.42,11.44,0.24,7761,8748,97983,30073.0,932.83,15.0,0.02,0.0,0.14
050US48195,3051,467,836,436,431,2261,303,273,863,64.25,47.2,0.0,31.15,0.29,264,280,3914,1200.0,919.81,1.0,0.0,0.0,0.08
050US48211,2219,260,829,370,162,1532,257,200,540,64.54,35.83,0.59,20.53,0.32,284,159,2759,953.0,906.28,,,,0.09
050US48295,2010,268,508,248,170,1287,248,229,530,59.47,30.3,0.98,17.85,0.27,149,250,2540,932.0,932.18,1.0,0.0,0.0,0.09
050US51620,4685,491,1254,365,448,2793,388,799,1542,55.27,1.1,0.33,17.19,0.24,394,550,6227,2038.0,8.33,,,,0.2
050US55103,9925,906,2267,1098,945,5569,1425,1435,3759,49.84,2.24,0.58,10.03,0.22,1011,1167,13684,4924.0,586.15,,,,0.25
050US55065,9656,1090,2292,1101,903,5656,1348,1247,2941,54.01,3.73,0.39,9.83,0.25,975,1186,12597,4421.0,633.59,,,,0.18
050US13281,6059,392,797,879,1016,3535,934,729,3884,41.38,1.23,0.67,10.82,0.13,528,618,9943,1973.0,166.46,2.0,0.01,0.0,0.29
050US47137,2794,223,531,300,212,1492,395,393,1349,44.14,0.53,0.0,23.7,0.19,320,385,4143,1137.0,162.98,1.0,0.01,0.0,0.29
050US46083,32826,4252,9191,3282,2989,22673,3452,2441,6393,65.77,2.0,1.1,5.16,0.29,3339,3173,39219,11933.0,577.29,4.0,0.01,0.0,0.14
050US31129,2261,226,493,259,189,1243,334,376,1145,45.89,2.71,1.33,7.56,0.2,199,259,3406,1065.0,575.15,1.0,0.0,0.0,0.13
050US31157,20542,2411,5149,2362,2126,12892,2462,2504,6687,56.41,23.69,0.65,12.46,0.25,1932,2218,27229,9127.0,739.41,4.0,0.01,0.0,0.11
050US48297,7268,655,1346,767,568,4649,814,840,2423,54.85,39.45,0.97,20.8,0.2,600,796,9691,2385.0,1039.69,2.0,0.0,0.0,0.12
050US46081,15639,1090,2631,1764,2261,9628,2200,1804,5079,52.9,3.19,1.22,6.39,0.18,1261,1541,20718,6545.0,800.05,6.0,0.01,0.0,0.19
050US31001,18612,2059,4213,2546,2351,11833,2032,2292,5438,57.33,9.95,1.33,10.05,0.24,1753,1963,24050,8318.0,563.27,4.0,0.01,0.0,0.13
050US55078,2505,396,791,426,316,1714,305,294,575,63.35,5.63,0.46,8.79,0.33,209,295,3080,1006.0,357.61,,,,0.29
050US51710,170865,16390,25827,15536,35342,125875,14087,12068,25928,68.44,7.88,3.69,12.34,0.2,12011,13406,196793,51587.0,53.28,11.0,0.21,0.0,0.11
050US51735,7110,509,1571,791,747,4194,1018,704,2268,52.11,2.58,1.96,3.99,0.22,788,987,9378,2282.0,15.38,,,,0.12
050US29169,36573,3558,6326,6586,7121,28827,2017,2087,4373,73.61,10.97,2.75,8.59,0.22,2786,2617,40946,8729.0,547.11,5.0,0.01,0.0,0.22
050US20103,50075,5130,10813,5015,4995,32660,5662,4610,10829,60.72,6.87,1.39,8.11,0.24,4966,5372,60904,17130.0,463.4,13.0,0.03,0.0,0.17
050US51660,39890,2830,4720,8992,10018,32410,2193,1920,4700,74.84,19.34,3.97,15.9,0.16,2516,2102,44590,13056.0,17.34,5.0,0.29,0.0,0.15
050US38063,1580,151,291,105,170,799,258,269,806,42.5,2.57,0.03,8.31,0.18,140,206,2386,742.0,981.77,1.0,0.0,0.0,0.1
050US38081,2291,196,435,206,221,1307,313,300,833,49.91,2.99,0.18,8.28,0.2,210,289,3124,1288.0,858.5,1.0,0.0,0.0,0.12
050US31019,30945,3400,6253,3870,5472,21851,2822,2882,6636,64.25,8.82,1.42,6.96,0.23,2499,2687,37581,13107.0,968.22,6.0,0.01,0.0,0.12
050US31011,2902,337,704,305,292,1635,376,452,1170,50.37,2.11,0.11,5.82,0.23,283,356,4072,1458.0,686.55,,,,0.19
050US31015,1012,103,256,108,67,530,205,161,575,43.54,0.73,0.83,5.44,0.22,81,131,1587,455.0,539.93,,,,0.19
050US29175,15518,1466,3067,1536,1705,9788,1538,1662,3973,57.41,2.04,0.48,13.66,0.22,1639,1812,19491,5233.0,482.71,4.0,0.01,0.0,0.18
050US30025,1665,183,412,137,167,1028,150,294,499,57.19,2.15,0.7,4.8,0.24,124,148,2164,844.0,1620.54,1.0,0.0,0.0,0.1
050US48101,726,166,295,98,31,388,116,79,350,52.31,23.54,0.0,21.49,0.34,124,105,1076,390.0,900.56,,,,0.06
050US48259,24234,2138,5723,3123,2249,14431,3238,2772,7894,53.1,23.57,0.88,6.9,0.23,2783,3003,32128,7366.0,662.45,9.0,0.01,0.0,0.12
050US48463,15100,2006,4049,2176,1954,10731,1267,1562,4535,62.15,71.26,1.03,27.65,0.27,1452,1407,19635,6539.0,1551.91,6.0,0.0,0.0,0.09
050US19145,9006,801,1645,929,858,5416,1011,1349,3269,51.17,3.33,0.96,9.11,0.2,900,972,12275,3837.0,534.94,2.0,0.0,0.0,0.17
050US31101,4345,359,983,379,373,2351,711,555,2143,45.6,7.0,0.69,8.84,0.2,427,570,6488,2059.0,1061.6,3.0,0.0,0.0,0.1
050US55013,8354,648,1552,780,597,4019,1333,1505,4173,40.76,1.77,0.39,6.92,0.18,876,1152,12527,3599.0,821.55,,,,0.24
050US36003,28995,2425,5411,4692,4342,18443,3522,3117,8444,55.88,1.58,1.12,10.02,0.2,2640,3023,37439,10677.0,1029.36,4.0,0.0,0.0,0.34
050US29065,8684,874,1994,1015,644,4971,1331,1043,3281,50.56,1.66,0.46,19.1,0.23,900,1110,11965,3962.0,752.76,1.0,0.0,0.0,0.2
050US55009,161120,17026,35142,17321,17331,102727,18370,15310,36047,59.62,8.4,3.2,8.05,0.24,16578,18586,197167,64351.0,530.09,11.0,0.02,0.0,0.13
050US47017,16483,1734,3221,1825,1846,9909,1872,1927,5555,53.05,2.55,0.37,17.94,0.21,1808,1992,22038,6066.0,597.65,2.0,0.0,0.0,0.23
050US51640,3720,257,952,328,171,2097,405,527,1505,49.8,16.56,0.29,28.6,0.21,513,382,5225,1784.0,8.24,,,,0.22
050US55061,11976,1064,2552,1242,1061,6777,1648,1456,3929,51.05,2.81,0.3,7.07,0.22,1311,1623,15905,5869.0,342.45,,,,0.17
050US20197,3924,430,928,478,317,2188,622,515,1297,51.48,3.59,0.74,4.82,0.24,379,529,5221,1578.0,794.33,1.0,0.0,0.0,0.15
050US51700,116007,13162,22318,12830,15577,80280,10991,9819,22294,64.26,8.77,3.16,9.89,0.23,9936,11345,138301,39880.0,69.12,5.0,0.07,0.0,0.14
050US55063,76101,6143,13487,9322,13907,51262,8012,7045,18109,60.15,1.85,4.4,5.44,0.2,6642,7150,94210,30240.0,451.77,5.0,0.01,0.0,0.17
050US50021,36395,2602,5904,4020,3764,20104,5275,4716,12283,48.27,1.43,0.98,7.7,0.18,3749,4640,48678,15146.0,929.81,8.0,0.01,0.0,0.27
050US46019,5737,625,1395,671,535,3415,757,846,1977,53.4,3.55,0.0,9.44,0.24,516,646,7714,2684.0,2250.01,1.0,0.0,0.0,0.14
050US48325,29871,2891,6503,3492,3486,18724,3387,3198,7944,57.0,51.63,0.75,16.99,0.23,3296,3391,37815,11488.0,1325.35,4.0,0.0,0.0,0.13
050US48329,101138,14261,25187,10706,11559,72125,9523,8516,16793,67.95,44.05,2.13,16.16,0.28,8566,9223,117931,39053.0,900.25,12.0,0.01,0.0,0.04
050US48335,5611,446,875,486,982,4240,434,338,1298,64.98,39.51,0.35,21.23,0.19,376,551,6909,1379.0,911.09,2.0,0.0,0.0,0.05
050US51077,9415,669,1568,736,857,5067,1270,1196,3680,46.2,3.25,0.32,17.9,0.17,1088,1273,13095,4094.0,441.78,,,,0.28
050US08025,4189,174,427,549,606,2833,325,343,724,60.99,31.03,0.34,15.23,0.13,437,367,4913,1111.0,787.42,1.0,0.0,0.0,0.03
050US55131,81616,7172,17391,8622,6875,46210,11258,8744,22636,52.61,3.11,1.25,5.23,0.23,9809,11315,104252,33291.0,430.64,9.0,0.02,0.0,0.16
050US34017,454345,47046,70775,32801,42739,319733,35845,34817,76628,65.44,43.19,15.04,15.83,0.21,42492,41295,530973,143575.0,46.19,168.0,3.64,0.0,0.03
050US17037,69206,6025,12718,9198,14896,50108,6220,5072,12401,66.08,10.96,2.48,7.61,0.22,5711,5945,81607,24600.0,631.34,11.0,0.02,0.0,0.11
050US29153,4938,400,1060,469,407,2518,973,692,2483,43.07,1.74,0.35,17.06,0.2,498,612,7421,1866.0,744.97,2.0,0.0,0.0,0.24
050US30011,726,67,166,39,61,355,129,107,335,44.61,0.23,0.0,7.11,0.19,62,97,1061,246.0,3340.46,,,,0.09
050US31069,1002,83,225,84,40,510,161,135,483,43.98,4.35,0.0,6.79,0.2,98,165,1485,383.0,1705.44,1.0,0.0,0.0,0.11
050US12017,70356,5454,11885,6350,5753,34858,11412,11649,51358,36.48,5.5,1.75,11.93,0.15,7352,9119,121714,24101.0,581.91,19.0,0.03,0.0,0.18
050US20161,56277,4339,6356,7604,19155,47146,3172,2461,6478,76.82,8.28,4.98,4.23,0.17,2583,2761,62755,14592.0,609.72,16.0,0.03,0.0,0.12
050US21059,59194,6745,13655,6319,5938,37196,6974,6316,16340,57.63,3.01,1.47,10.02,0.24,5986,6725,75534,23369.0,458.39,16.0,0.03,0.0,0.13
050US39173,84442,6930,14990,11734,15980,57866,8421,7735,18822,61.4,5.47,1.67,5.92,0.21,7476,7696,103264,32375.0,617.19,1.0,0.0,0.0,0.13
050US17093,76382,8881,21425,9227,6959,52471,7066,5212,11902,66.42,18.15,3.35,7.87,0.29,9998,7671,88284,25647.0,320.26,5.0,0.02,0.0,0.12
050US17127,8190,762,1970,731,729,4764,970,1059,3040,51.95,2.8,0.15,13.81,0.22,875,990,11230,3078.0,237.22,1.0,0.0,0.0,0.18
050US39087,36132,3501,7603,3631,3283,21711,4512,3930,11025,54.13,0.95,0.54,13.51,0.22,4182,4158,47157,13704.0,453.37,4.0,0.01,0.0,0.23
050US35043,83995,7806,19793,9499,7712,52498,10133,9294,23111,56.9,38.39,1.38,10.34,0.24,8781,9353,107106,25375.0,3710.09,1.0,0.0,0.0,0.04
050US37045,58289,5389,12134,6633,6545,34892,6701,6709,17418,53.95,3.41,1.02,16.03,0.22,6703,7213,75707,22515.0,464.2,3.0,0.01,0.0,0.24
050US55035,66759,5925,11737,7993,12719,45984,6738,5665,15201,61.8,2.38,3.78,6.47,0.2,5600,6141,81960,26983.0,637.92,5.0,0.01,0.0,0.13
050US55099,7852,505,1304,783,531,3753,1353,1299,3299,41.23,1.77,0.61,8.81,0.17,839,1138,11151,3940.0,1254.05,1.0,0.0,0.0,0.3
050US31057,1075,113,374,91,112,630,140,126,403,55.22,15.67,0.0,18.08,0.27,124,113,1478,455.0,919.67,1.0,0.0,0.0,0.1
050US31075,399,58,76,56,35,223,58,63,159,49.72,1.67,0.0,3.25,0.22,29,52,558,170.0,776.87,,,,0.13
050US31105,1944,195,471,235,140,1146,201,294,896,49.41,10.74,0.33,11.46,0.23,235,229,2840,938.0,951.84,2.0,0.0,0.0,0.09
050US28061,9579,1041,2104,1079,1035,5749,1042,1331,3172,53.81,0.39,0.0,16.92,0.23,997,1093,12751,4142.0,676.24,2.0,0.0,0.0,0.26
050US17119,163355,15516,33056,16289,15891,100326,19378,17964,43747,56.05,3.19,0.99,7.88,0.22,17000,18683,207102,59649.0,716.05,19.0,0.03,0.0,0.17
050US21121,18627,2002,4122,2229,2011,11803,1993,1973,5364,56.97,1.17,0.39,27.65,0.24,2033,2177,23991,5631.0,386.3,3.0,0.01,0.0,0.29
050US21177,19054,1630,3536,2217,1935,11804,2210,2049,5658,54.6,1.5,0.56,19.42,0.2,2026,2168,24712,7338.0,467.36,4.0,0.01,0.0,0.24
050US54103,8953,785,1796,946,841,5094,1300,1017,3483,49.15,0.35,0.42,13.88,0.2,1046,1093,12436,3664.0,358.07,,,,0.28
050US55107,7998,684,1636,871,677,4133,1222,1268,3283,45.5,1.83,0.23,13.25,0.2,835,1122,11281,3856.0,913.55,,,,0.24
050US48443,476,8,89,16,32,249,48,77,273,40.14,63.57,0.0,18.55,0.13,32,86,749,201.0,2358.01,,,,0.04
050US48491,327464,35305,80015,36058,29157,224788,28654,25929,60686,64.53,24.31,6.42,6.76,0.26,38443,33237,388150,91113.0,1118.33,40.0,0.04,0.0,0.1
050US51009,19176,1706,3554,1996,2032,10971,2461,2334,6384,50.91,2.43,0.48,14.82,0.2,2063,2409,25560,7647.0,473.96,,,,0.28
050US51047,30184,3291,7306,3448,2710,18491,3481,3162,7561,57.66,10.27,1.41,14.75,0.25,3347,3811,37745,11949.0,379.19,4.0,0.01,0.0,0.25
050US39145,46439,4289,9375,5134,4760,29093,5392,5133,13232,55.98,1.35,0.43,15.2,0.22,4761,5102,59671,15961.0,610.23,6.0,0.01,0.0,0.23
050US40003,3588,329,650,280,296,2085,437,382,1098,52.31,5.28,0.0,13.2,0.2,418,458,4686,1212.0,866.45,1.0,0.0,0.0,0.1
050US46119,715,54,208,89,69,390,74,96,299,48.99,1.35,0.0,4.72,0.24,99,111,1014,288.0,1006.72,,,,0.06
050US19031,10763,982,2455,1142,883,6258,1354,1412,3470,52.56,1.94,0.32,5.12,0.23,1170,1344,14233,4776.0,579.46,,,,0.14
050US20019,1790,182,407,183,149,991,257,270,871,46.93,1.07,0.0,12.67,0.21,150,239,2661,881.0,638.88,2.0,0.0,0.0,0.2
050US20079,19510,2175,4908,2494,2343,12495,2302,2178,6494,56.66,11.8,0.72,9.05,0.25,1908,2095,26004,8908.0,539.75,7.0,0.01,0.0,0.12
050US20107,5314,546,1243,620,439,3112,769,646,2108,50.87,2.62,0.53,10.96,0.23,548,663,7422,2278.0,594.08,4.0,0.01,0.0,0.2
050US46101,3700,437,943,395,306,2099,562,426,1170,53.47,4.24,2.52,9.45,0.25,402,467,4870,1626.0,519.38,,,,0.18
050US55117,69721,6438,14730,7483,6451,41526,8764,8130,19559,54.42,6.22,5.6,7.35,0.23,7466,8592,89280,32042.0,511.53,7.0,0.01,0.0,0.14
050US55139,108603,9413,19735,11404,15118,69148,12822,9771,26174,57.85,4.0,2.7,7.21,0.21,10667,12196,134777,43043.0,434.69,7.0,0.02,0.0,0.1
050US05081,7134,724,1542,612,748,4362,874,828,2535,53.38,0.86,0.35,11.84,0.22,695,857,9669,2844.0,532.24,1.0,0.0,0.0,0.21
050US12083,184201,17419,36549,17686,17685,106458,24078,23612,98883,46.05,12.74,1.54,12.66,0.19,19707,21665,283084,61104.0,1588.4,29.0,0.02,0.0,0.18
050US13127,49260,4971,10681,5050,5014,30015,6042,5632,15794,54.38,6.64,1.28,12.08,0.23,5196,5643,65054,18899.0,419.55,23.0,0.05,0.0,0.12
050US29115,6765,720,1684,765,661,4000,925,886,2505,52.55,2.22,0.3,11.03,0.24,667,799,9270,3040.0,615.58,2.0,0.0,0.0,0.17
050US51119,5700,332,1084,473,572,2787,909,935,3304,39.28,0.74,0.16,14.01,0.16,642,707,9004,2131.0,130.33,3.0,0.02,0.0,0.22
050US51139,14031,1107,2836,1312,1187,7910,1824,1643,4877,49.91,1.95,0.43,18.62,0.2,1690,1862,18908,6053.0,310.02,3.0,0.01,0.0,0.26
050US51730,19815,2301,3523,1521,2457,12168,2016,2314,5211,56.53,4.78,1.02,19.03,0.21,1985,2309,25026,8030.0,22.72,5.0,0.22,0.0,0.17
050US37129,144411,11314,23855,14804,21591,94557,14875,13917,37427,57.85,5.42,1.34,7.05,0.19,14204,14082,181838,46260.0,192.2,19.0,0.1,0.0,0.14
050US37167,36595,3439,7471,3783,3766,21989,4361,3894,11242,53.83,4.1,1.92,14.91,0.22,4234,4484,47837,16315.0,395.12,3.0,0.01,0.0,0.23
050US38077,10095,907,1968,1527,1311,6297,1224,1280,2731,56.31,2.97,0.26,9.39,0.21,801,1080,12826,4622.0,1435.76,4.0,0.0,0.0,0.12
050US45079,271291,23853,49196,36270,44347,191283,24031,22182,48691,64.75,5.08,2.81,8.93,0.22,24181,24846,319982,83135.0,757.31,38.0,0.05,0.0,0.15
050US06017,111894,8672,21979,11579,9715,60599,16226,15617,36751,48.89,12.66,4.44,6.9,0.2,12454,14363,148645,32854.0,1707.83,30.0,0.02,0.0,0.13
050US12125,10142,849,1542,787,850,6338,1130,1033,2211,57.28,5.51,0.56,23.09,0.19,1009,1127,12353,2112.0,243.55,2.0,0.01,0.0,0.23
050US19085,8193,808,1832,882,724,4672,1066,1115,2708,51.7,1.65,0.28,8.21,0.23,876,1066,10901,3666.0,696.84,1.0,0.0,0.0,0.15
050US47015,8443,736,1734,722,799,4967,960,974,2564,53.21,2.15,0.03,15.91,0.21,968,1073,11007,3408.0,265.63,2.0,0.01,0.0,0.27
050US48159,5855,587,1512,794,526,3515,789,733,2221,52.57,14.19,0.05,11.29,0.24,605,717,8076,2257.0,284.39,,,,0.16
050US32007,32386,3729,8226,3809,3286,21538,3571,2859,5477,64.1,24.24,1.13,14.78,0.28,3315,3537,37863,14017.0,17169.12,7.0,0.0,0.0,0.06
050US17163,162135,16721,34996,16878,16729,101493,18242,17839,38873,58.15,3.99,1.42,9.2,0.24,16539,18760,201008,56592.0,657.73,13.0,0.02,0.0,0.17
050US30111,95145,10188,21118,9242,9626,60244,11106,10208,25450,58.01,5.49,0.64,6.27,0.24,9342,10160,120595,40725.0,2633.45,12.0,0.0,0.0,0.11
050US31025,15175,1530,3623,1662,1283,8787,2008,1840,4251,54.24,3.16,0.28,5.09,0.24,1720,1943,19426,6034.0,557.35,3.0,0.01,0.0,0.16
050US22019,121713,14075,27895,12482,13517,79623,13697,11995,28553,60.74,3.38,1.37,13.51,0.25,11759,12585,150266,47691.0,1064.29,17.0,0.02,0.0,0.16
050US47141,47801,4451,8770,5898,8291,32396,4411,4587,12617,59.68,6.18,1.26,13.99,0.21,4508,4700,60418,16726.0,401.1,7.0,0.02,0.0,0.23
050US47175,3376,293,579,335,250,1819,440,510,1262,47.18,1.02,0.0,20.13,0.19,410,391,4638,1367.0,273.41,1.0,0.0,0.0,0.29
050US48039,219506,25013,53821,23891,21058,146489,22350,18570,39980,63.65,30.15,6.45,12.29,0.27,24431,23345,259486,76993.0,1362.3,17.0,0.01,0.0,0.16
050US48223,20704,2320,5241,2279,2105,12960,2454,2135,6478,56.63,16.67,0.67,16.28,0.25,2279,2373,27182,8787.0,767.29,1.0,0.0,0.0,0.14
050US48321,21318,2579,5320,2339,2361,13351,2328,2767,5900,57.83,42.02,1.93,21.74,0.26,2092,2406,27218,8931.0,1092.89,7.0,0.01,0.0,0.16
050US48387,6909,518,1458,818,677,4092,1032,799,2903,49.43,7.35,0.05,15.55,0.2,710,763,9812,2935.0,1043.87,1.0,0.0,0.0,0.2
050US46137,1662,198,535,281,206,1194,187,116,252,68.48,0.39,0.53,15.87,0.32,143,189,1914,373.0,1961.23,,,,0.09
050US47059,40944,3299,7587,4189,4216,23847,4825,5170,14283,50.58,2.79,0.36,16.44,0.2,4678,4980,55227,16284.0,622.17,3.0,0.0,0.0,0.25
050US01099,12532,1266,2701,1450,1339,7462,1608,1522,4060,53.13,1.4,0.56,16.33,0.23,1408,1485,16592,3724.0,1025.66,1.0,0.0,0.0,0.25
050US42129,212114,16196,37343,20130,19934,115660,29183,28532,76650,47.7,1.14,0.91,5.99,0.19,24265,26922,288764,83247.0,1028.04,38.0,0.04,0.0,0.21
050US48003,10456,1551,3083,1461,1113,7447,899,861,1843,67.8,56.01,0.35,25.4,0.31,1040,1094,12299,4763.0,1500.71,1.0,0.0,0.0,0.04
050US48265,27547,2627,5538,3036,3013,16064,3675,3816,13819,47.17,26.68,0.94,11.52,0.19,2621,3205,41366,11120.0,1103.32,7.0,0.01,0.0,0.11
050US48293,13852,1508,2903,1614,1391,8692,1560,1700,4283,55.72,21.69,0.75,18.88,0.23,1376,1493,18135,5314.0,905.43,,,,0.12
050US48437,4244,477,1050,530,368,3007,416,417,1340,60.58,43.48,0.23,26.78,0.25,298,479,5584,1399.0,890.16,1.0,0.0,0.0,0.06
050US06067,945055,99356,203293,94932,100159,627186,95111,87826,202207,61.58,22.98,15.59,12.63,0.24,96298,98746,1147262,288606.0,965.44,172.0,0.18,0.0,0.07
050US17143,111139,12802,24048,11739,12224,71840,11873,11946,29437,58.92,4.71,3.99,9.56,0.24,11021,11496,140576,37811.0,618.67,12.0,0.02,0.0,0.15
050US01079,20152,1855,4196,1953,1772,11699,2559,2230,5787,53.51,2.13,0.13,21.03,0.22,2255,2590,25939,7774.0,690.68,,,,0.23
050US19069,5748,606,1433,492,583,3306,753,794,2113,52.17,12.41,0.0,9.42,0.23,592,648,7861,2509.0,581.97,1.0,0.0,0.0,0.17
050US16067,11469,1599,3334,1514,1366,7788,1299,1256,3222,61.71,35.05,0.4,21.58,0.29,1047,1070,14691,5828.0,756.99,1.0,0.0,0.0,0.13
050US42057,8566,723,1667,850,800,4862,1070,1045,2992,49.99,0.52,0.3,12.72,0.2,1035,1112,11558,4133.0,437.55,1.0,0.0,0.0,0.29
050US27037,260098,27397,58162,26933,24282,161607,31610,24384,54846,59.1,6.98,4.73,5.13,0.25,28794,31401,314944,89572.0,562.44,54.0,0.1,0.0,0.14
050US05139,23445,2617,5369,2384,2283,14150,2833,2888,6727,55.71,3.88,0.57,15.25,0.24,2459,2689,30172,7820.0,1039.21,10.0,0.01,0.0,0.21
050US27051,3241,359,773,263,308,1826,520,392,1373,49.81,2.26,0.02,6.38,0.22,304,391,4614,1573.0,547.79,4.0,0.01,0.0,0.19
050US48075,4923,345,793,394,736,3821,316,395,955,68.63,31.01,1.67,16.08,0.19,243,358,5878,1685.0,696.51,1.0,0.0,0.0,0.07
050US45031,40103,3953,8519,4392,4310,24327,4846,4775,11912,54.72,1.99,0.46,17.95,0.23,4209,4712,52015,13838.0,560.63,8.0,0.01,0.0,0.18
050US17169,4214,300,782,400,332,2370,582,484,1505,48.87,0.41,0.0,10.25,0.19,511,530,5719,1597.0,437.26,1.0,0.0,0.0,0.19
050US17171,2940,245,666,315,262,1669,437,330,977,51.12,1.23,0.18,7.36,0.22,318,405,3917,1288.0,250.91,,,,0.19
050US54091,10230,931,1976,861,841,5875,1126,1369,3252,51.81,1.0,0.89,11.6,0.2,1168,1254,13482,3611.0,172.77,,,,0.29
050US13173,6405,715,1511,635,673,4281,589,684,1319,62.77,5.54,0.31,20.62,0.25,613,654,7724,1877.0,196.54,1.0,0.01,0.0,0.21
050US48237,5472,493,1026,647,603,3578,557,504,1504,57.65,16.57,0.14,19.89,0.21,559,621,6976,1791.0,910.94,4.0,0.0,0.0,0.13
050US20035,20818,2193,4864,2614,2495,13369,2502,2099,6270,57.39,10.78,1.6,10.12,0.24,2039,2255,27088,8718.0,1125.73,9.0,0.01,0.0,0.15
050US13131,14433,1668,3488,1450,1371,8837,1894,1413,4277,56.14,11.13,0.57,19.72,0.25,1638,1711,18710,5963.0,454.5,4.0,0.01,0.0,0.23
