HEROP_ID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AlcTot,AlcDens,AlcPerCap,Ndvi
050US40081,34854,34464,2961,15371,14330.0,85.25,1.84,7.63,0.35,0.08,4.86,3.35,0.24,54.44,17.63,2104,4843,2366,1849,12029,2152,2636,2571,2375,6144,26359,20215,19.3,13.68,11.24,2.41,14.53,0,0,0,5.4,14.2,25157.0,24454.0,0.45,7.67,25.95,12.09,10.68,7448.0,51.97,30.42,16.59,22.35,27.55,20.92,16.14,4.0,0.0,0.0,0.18
050US40083,46044,44094,3460,17507,21580.0,82.85,8.57,3.65,0.35,0.04,4.53,5.98,0.24,58.79,14.75,2791,6234,3517,3311,18042,2766,3062,3157,3201,6791,35082,28291,13.6,9.82,9.88,1.89,21.48,0,0,0,4.9,12.9,27542.0,29387.0,0.45,8.62,23.8,11.95,12.11,10857.0,50.31,17.12,10.52,19.03,21.07,20.41,23.54,4.0,0.01,0.0,0.16
050US40085,9933,9818,607,4569,4103.0,83.2,2.55,5.49,0.79,0.0,7.98,15.17,0.25,55.84,18.98,620,1452,746,522,3475,617,603,682,599,1885,7434,5549,20.1,15.8,8.17,3.53,20.57,0,0,0,4.3,13.5,24786.0,21704.0,0.39,7.85,28.44,10.09,11.19,2211.0,53.89,24.17,30.12,20.79,29.67,21.67,8.89,2.0,0.0,0.0,0.17
050US40087,38634,38353,2662,15366,17918.0,84.49,1.09,5.53,0.31,0.06,8.52,7.89,0.26,59.14,15.04,2336,5912,2642,2089,14600,2363,2594,2708,2309,5812,28680,22868,13.3,10.1,9.31,1.62,14.95,0,0,0,3.4,8.9,31831.0,29797.0,0.42,9.55,25.77,13.25,12.49,8991.0,50.18,12.12,7.86,14.04,19.94,20.75,26.92,8.0,0.01,0.0,0.17
050US40089,32966,32529,2193,15665,12437.0,64.23,7.99,13.99,0.67,0.87,12.25,5.87,0.25,57.1,17.56,2334,4648,2157,1958,11840,2006,2174,2176,1999,5789,24591,18802,20.9,16.93,8.92,3.23,13.48,0,0,0,6.2,22.8,21208.0,19692.0,0.45,8.22,34.81,13.31,11.18,7760.0,62.39,35.99,18.35,14.89,32.46,28.79,8.46,8.0,0.0,0.0,0.21
050US40091,19819,19505,1944,13699,6895.0,69.87,2.7,15.89,0.07,0.11,11.37,2.69,0.2,47.36,24.63,1092,2191,1085,1031,6104,1101,1321,1450,1679,4881,15779,10898,24.3,14.17,12.32,2.11,11.45,0,0,0,7.0,21.4,21485.0,22922.0,0.46,7.47,26.18,12.18,13.24,4057.0,58.84,30.4,38.59,35.47,25.31,22.3,22.15,3.0,0.0,0.0,0.18
050US40093,7718,7609,435,3679,3390.0,89.73,0.35,1.93,0.56,0.13,7.31,9.37,0.25,54.52,19.76,527,1151,427,364,2530,380,488,575,542,1525,5765,4240,16.9,11.74,7.55,1.56,16.79,0,0,0,2.9,12.0,28226.0,28801.0,0.43,7.14,40.06,9.62,10.41,1735.0,51.18,21.87,17.1,14.22,28.07,20.23,3.85,,,,0.09
050US40095,16376,16121,1362,10242,6534.0,70.19,1.47,7.49,0.23,0.0,20.62,17.38,0.23,52.31,21.7,959,2208,1028,949,5399,980,1024,1210,1043,3553,12540,8987,28.6,19.19,10.86,2.58,18.24,0,0,0,4.1,15.9,23910.0,23872.0,0.45,7.74,32.4,10.12,12.73,3598.0,55.07,31.46,39.07,33.68,25.43,28.0,27.57,3.0,0.01,0.0,0.15
050US40097,40980,40418,3245,19509,17234.0,66.71,0.52,17.07,0.4,0.24,15.07,3.47,0.24,55.42,17.85,2504,5452,2767,2436,14756,2488,2770,2781,2914,7315,31224,23909,22.3,13.39,10.4,3.02,18.74,0,0,0,5.3,17.4,25001.0,23861.0,0.43,8.21,33.06,10.8,11.49,9470.0,54.95,18.64,18.82,20.36,25.57,27.3,29.77,5.0,0.01,0.0,0.19
050US40099,13875,13493,1050,6841,5992.0,75.89,1.59,9.84,0.58,0.0,12.1,6.44,0.23,53.88,18.93,831,1813,813,776,4832,798,952,1047,976,2626,10627,8001,23.8,16.46,9.88,2.02,20.72,0,0,0,3.8,14.9,26581.0,26837.0,0.44,9.7,27.3,11.43,10.01,3359.0,56.06,26.5,21.74,11.91,23.09,30.44,16.43,4.0,0.01,0.0,0.17
050US40101,69084,65291,4846,30992,26897.0,58.21,10.79,18.2,0.72,0.03,12.05,6.03,0.24,58.65,16.21,4642,9489,4630,4437,26390,4066,4312,4689,4299,11197,52167,40970,17.8,14.94,9.29,2.9,13.09,169,120,148,6.3,21.1,23869.0,22775.0,0.47,9.02,23.29,17.88,10.65,14393.0,53.51,23.45,15.86,11.58,22.91,34.09,38.24,8.0,0.01,0.0,0.18
050US40103,11411,11152,667,5343,5133.0,83.77,0.18,7.38,0.11,0.04,8.53,3.65,0.24,54.63,18.49,683,1626,662,683,3925,695,761,799,812,2110,8626,6516,17.7,10.21,7.74,2.84,12.83,0,0,0,4.1,12.6,27542.0,27828.0,0.45,10.77,36.2,11.03,7.64,2537.0,49.43,23.03,13.78,14.49,27.29,26.94,7.3,2.0,0.0,0.0,0.14
050US40105,10383,10202,446,4858,4347.0,68.0,2.48,15.76,0.29,0.15,13.33,2.94,0.23,53.56,19.01,582,1386,691,542,3593,651,716,751,730,1974,7993,6019,16.7,10.97,5.58,2.57,8.41,0,0,0,7.4,16.9,23049.0,22147.0,0.42,6.51,31.19,15.48,8.95,2473.0,56.89,33.2,15.93,21.08,25.25,25.44,8.59,1.0,0.0,0.0,0.2
050US40107,12115,10743,754,5319,3866.0,63.74,7.62,13.32,0.09,0.0,15.23,3.9,0.23,56.45,17.26,716,1635,749,753,4488,821,814,839,711,2091,9299,7208,19.2,20.77,8.11,2.03,13.08,0,0,0,8.8,24.5,20511.0,17281.0,0.44,7.42,25.76,15.57,10.45,2275.0,58.85,32.55,25.51,17.86,26.68,27.79,8.6,1.0,0.0,0.0,0.22
050US40109,782051,765719,51370,335777,370683.0,68.47,15.08,2.75,3.39,0.1,10.2,17.13,0.26,63.45,13.02,60211,110660,48843,53609,325347,44618,46996,49711,42657,101851,581062,479211,13.6,12.78,8.9,2.78,21.5,2968,2327,2741,4.9,16.7,28956.0,30398.0,0.49,7.59,18.77,14.0,12.01,168315.0,45.41,14.56,10.88,2.76,17.62,41.35,473.71,122.0,0.17,0.0,0.1
050US40111,38889,37446,2801,17861,15107.0,65.08,8.52,13.59,0.33,0.0,12.47,3.99,0.24,56.59,17.76,2417,5271,2748,2633,14321,2204,2507,2647,2615,6907,29586,22679,20.1,14.0,9.47,3.71,19.42,44,30,39,9.5,20.0,22188.0,22400.0,0.46,9.67,21.33,13.62,13.53,8157.0,53.99,27.87,17.89,16.57,25.47,29.34,25.61,2.0,0.0,0.0,0.22
050US40113,47311,45881,3376,21733,18960.0,64.96,11.3,13.08,0.41,0.03,10.23,3.53,0.23,53.2,18.64,2450,6219,3093,2545,16501,2859,3374,3787,3304,8817,36656,27839,18.2,12.33,9.23,2.64,11.78,0,0,0,6.5,16.5,27269.0,24363.0,0.44,7.56,27.91,12.64,9.63,9819.0,51.79,22.83,16.42,16.27,27.76,22.85,9.67,4.0,0.0,0.0,0.19
050US40115,31566,30492,2239,14083,12799.0,67.99,1.08,16.75,0.71,0.73,12.73,5.58,0.25,57.58,17.98,2112,4379,2401,2076,11686,1800,1979,1965,1968,5677,23730,18053,19.9,15.05,9.44,3.66,15.72,0,0,0,6.6,21.4,21077.0,20209.0,0.45,8.66,24.78,15.64,10.52,7228.0,56.47,25.36,15.04,13.36,22.22,31.33,29.91,2.0,0.0,0.0,0.18
050US40117,16428,16215,1243,7816,6587.0,78.76,0.94,12.07,0.41,0.04,7.77,3.03,0.24,53.77,18.63,963,2261,1099,865,5609,1088,1109,1123,1215,3060,12487,9427,16.8,11.67,9.96,3.13,17.62,0,0,0,4.3,15.4,25346.0,23916.0,0.44,7.07,30.88,13.04,9.73,3776.0,57.33,28.27,20.61,26.29,27.92,24.14,13.76,3.0,0.01,0.0,0.18
050US40119,81512,73551,3572,36058,36741.0,80.95,4.0,4.61,4.42,0.08,5.93,4.69,0.19,70.14,11.82,4462,8766,7970,16441,43941,3408,3715,3887,3700,9633,65798,56165,11.7,8.21,5.44,2.58,36.48,65,51,59,4.9,26.4,20915.0,23589.0,0.52,24.25,16.15,9.41,12.63,15815.0,43.04,13.86,15.46,9.95,14.33,49.11,52.66,12.0,0.02,0.0,0.14
050US40121,44382,42127,3990,23080,17700.0,72.68,2.94,6.63,0.38,0.15,17.23,4.96,0.22,54.99,19.2,2624,5600,2422,2541,16181,2525,2995,3051,2884,8522,34546,26024,23.7,13.13,11.57,3.16,16.91,63,45,57,6.5,17.4,25047.0,24750.0,0.46,7.55,23.21,14.54,10.51,10048.0,56.77,21.28,23.12,13.1,24.45,27.46,17.68,8.0,0.01,0.0,0.18
050US40123,38358,36831,2115,16826,17251.0,69.32,2.12,10.52,0.77,0.08,17.19,5.25,0.24,60.74,16.03,2656,5054,2682,3170,15590,2071,2300,2304,2235,6148,29222,23074,16.0,11.34,7.24,2.82,24.37,89,74,68,5.1,15.4,26690.0,24683.0,0.44,12.3,19.8,16.47,11.02,8253.0,47.84,28.09,14.69,10.8,21.18,35.05,23.36,5.0,0.01,0.0,0.16
050US40125,72000,68939,5672,29847,29887.0,75.92,3.4,14.52,0.7,0.07,5.4,5.07,0.24,59.08,15.83,4527,9751,5270,4999,28261,4309,4778,4518,4460,11396,54601,43205,18.3,12.44,10.4,3.52,15.74,25,20,25,6.2,16.3,23691.0,23155.0,0.44,10.06,21.37,13.55,11.69,15173.0,50.77,18.74,12.88,12.47,22.68,31.1,37.89,6.0,0.01,0.0,0.15
050US40127,11119,11005,1096,6156,4196.0,73.88,0.88,13.54,0.49,0.11,11.11,3.73,0.22,50.4,22.5,656,1398,679,540,3550,676,770,858,709,2502,8644,6142,27.2,16.52,12.69,2.35,13.17,0,0,0,7.5,18.4,20030.0,23346.0,0.5,8.06,25.93,16.16,12.49,2376.0,56.63,32.88,27.5,17.97,34.48,24.58,4.41,3.0,0.0,0.0,0.23
050US40129,3708,3687,185,1904,1558.0,88.65,0.46,2.97,0.0,0.0,7.93,7.04,0.26,55.04,19.09,236,583,198,225,1222,195,245,331,188,708,2756,2048,15.7,10.3,6.71,3.46,12.34,0,0,0,6.3,19.5,26023.0,26431.0,0.49,9.69,35.43,7.38,15.21,762.0,48.91,26.72,28.99,17.49,34.34,27.07,1.67,,,,0.1
050US40131,90814,89528,6958,37559,43485.0,74.81,1.08,12.45,1.39,0.07,10.2,4.59,0.24,57.29,15.63,5313,12383,6425,5837,34330,6039,6484,6234,5836,14195,68940,54745,14.7,7.89,10.1,2.2,16.41,31,14,31,4.8,9.5,31723.0,30886.0,0.43,8.36,25.77,13.06,10.44,20773.0,47.77,16.3,8.27,11.62,22.72,21.8,55.59,11.0,0.02,0.0,0.18
050US40133,25071,24419,1948,11704,9418.0,68.13,4.75,19.62,0.35,0.0,7.14,4.95,0.25,56.9,17.43,1664,3531,1873,1529,9071,1438,1737,1662,1599,4369,18729,14360,21.7,15.43,10.4,3.63,15.93,0,0,0,7.7,21.0,21539.0,20460.0,0.45,9.44,30.52,13.24,11.9,5418.0,57.53,30.28,21.21,16.3,23.37,30.42,18.49,3.0,0.0,0.0,0.21
050US40135,41359,40981,3194,19180,15472.0,64.55,1.87,20.17,0.73,0.05,12.63,4.06,0.23,55.24,18.01,2523,5342,2776,2472,14980,2691,2945,3011,2417,7450,31708,24258,23.1,19.23,10.09,3.41,16.17,0,0,0,8.2,23.1,19600.0,20020.0,0.45,8.49,25.6,17.15,11.01,8770.0,56.68,25.02,19.83,22.13,27.23,28.93,28.49,6.0,0.01,0.0,0.2
050US40137,43983,43419,3253,20693,18265.0,83.24,1.75,5.3,0.63,0.08,8.99,7.55,0.23,54.8,18.77,2625,5878,2804,2372,15600,2485,2904,3203,3034,8254,33664,25410,20.0,12.64,9.67,2.82,17.62,0,0,0,6.6,14.7,24503.0,25374.0,0.46,7.75,28.29,14.92,13.18,9814.0,53.73,19.63,18.06,7.52,23.89,27.83,23.78,10.0,0.01,0.0,0.14
050US40139,21121,20626,455,8237,11079.0,63.57,4.31,0.7,3.08,0.04,28.3,45.28,0.28,65.62,11.09,1748,3189,1707,1671,8923,1309,1168,1413,1028,2343,15212,12869,7.6,26.77,2.99,2.87,25.15,26,18,26,2.9,17.6,26963.0,22120.0,0.39,9.2,44.22,7.1,8.11,6654.0,60.06,20.57,18.36,21.49,16.07,34.88,4.04,4.0,0.0,0.0,0.08
050US40141,7515,7147,513,4001,3124.0,65.66,8.08,2.55,0.01,0.05,23.65,26.43,0.24,53.45,19.35,434,1055,486,414,2528,472,552,465,555,1454,5706,4252,17.9,22.45,8.99,2.41,17.03,0,0,0,4.7,21.6,21682.0,21673.0,0.46,8.96,40.36,12.58,8.64,1860.0,59.54,24.47,26.17,4.0,30.92,22.78,4.59,1.0,0.0,0.0,0.07
050US40143,642781,634708,37972,280909,312623.0,70.1,10.08,4.86,3.2,0.09,11.67,12.45,0.25,62.06,13.64,46641,90712,41689,42704,261549,39238,39627,40785,36545,87684,479194,391510,13.7,10.8,7.93,2.75,19.83,1648,1677,1576,5.5,15.1,29785.0,30894.0,0.48,8.11,21.55,13.41,11.06,138735.0,44.38,13.11,10.58,2.45,17.6,40.97,492.55,87.0,0.15,0.0,0.12
050US40145,77850,77603,6241,31879,36367.0,75.58,3.46,8.55,1.47,0.08,10.86,5.96,0.25,58.18,15.56,4792,11124,5142,4223,29380,5058,5180,5196,5006,12114,58538,46424,16.6,9.58,10.67,2.53,20.08,0,0,0,5.8,10.6,31139.0,28286.0,0.4,7.47,25.12,13.32,10.75,17253.0,47.44,11.13,9.82,14.74,21.1,21.58,56.77,7.0,0.01,0.0,0.19
050US40147,52001,51216,3720,23702,22712.0,77.46,2.61,10.89,2.07,0.04,6.93,5.89,0.24,55.58,19.0,3309,7033,3192,2938,18561,2925,3265,3796,3231,9881,39638,29757,15.8,9.29,9.39,2.6,16.52,0,0,0,4.9,13.9,27480.0,30267.0,0.48,9.57,26.42,12.66,11.77,10306.0,45.38,18.2,12.8,6.4,21.15,29.2,57.05,8.0,0.02,0.0,0.18
050US40149,11432,11155,752,5431,4995.0,89.86,1.15,1.23,0.21,0.0,7.55,9.84,0.25,56.4,17.36,780,1635,743,616,4033,626,745,864,764,1985,8526,6541,12.9,10.41,8.83,3.16,17.13,0,0,0,4.4,13.8,28557.0,26744.0,0.44,10.09,33.97,11.73,10.41,2796.0,55.98,22.68,19.66,11.45,24.29,27.99,5.41,2.0,0.0,0.0,0.09
050US40151,9127,8267,482,4434,4432.0,88.9,2.39,1.56,0.95,0.0,6.2,7.1,0.2,62.13,16.36,523,979,766,1072,4169,412,507,472,572,1493,7292,5799,15.9,10.83,6.61,3.3,26.96,34,37,34,4.5,13.6,24102.0,27232.0,0.44,10.99,29.02,9.88,10.54,2415.0,54.49,19.08,24.42,6.59,24.72,30.53,3.45,3.0,0.0,0.0,0.09
050US40153,20967,19873,1090,8975,9249.0,89.01,1.36,1.38,0.18,0.02,8.05,12.49,0.25,61.41,14.54,1452,3011,1404,1294,8413,1183,1326,1307,1227,3048,15630,12582,15.6,11.89,6.97,2.42,14.73,22,20,22,5.2,11.6,28133.0,28248.0,0.44,5.83,35.03,8.44,14.78,5398.0,58.36,18.61,19.16,17.77,21.32,28.85,7.22,4.0,0.0,0.0,0.09
050US41001,15984,15409,1929,8996,5998.0,92.94,0.93,1.33,0.87,0.28,3.65,4.07,0.19,47.32,25.49,802,1755,769,751,5006,826,971,1270,1280,4074,12877,8803,21.8,10.39,14.99,2.52,17.55,10,10,10,8.3,15.7,24508.0,26152.0,0.44,7.62,30.86,12.29,12.65,3177.0,52.97,18.39,23.0,15.13,22.4,29.98,2.93,5.0,0.0,0.0,0.1
050US41003,89780,84078,5249,38037,43093.0,85.64,0.99,0.58,7.17,0.26,5.36,7.29,0.17,62.48,15.12,3664,8356,8715,14681,44078,4369,4777,5549,5414,13573,74956,61383,11.0,4.56,7.01,2.91,38.94,153,153,98,6.2,19.4,24558.0,32297.0,0.49,23.82,16.44,14.0,8.97,16145.0,37.47,6.36,7.84,6.21,21.75,43.17,56.34,12.0,0.02,0.0,0.16
050US41005,405788,402700,27654,165422,202784.0,88.04,0.92,0.75,4.2,0.29,5.79,8.54,0.22,54.71,17.02,22028,50401,25370,22508,149573,27634,28503,29290,29278,69081,316907,247826,11.7,6.73,8.73,3.13,23.34,622,612,622,4.7,8.5,36229.0,39619.0,0.45,7.28,21.91,13.96,11.46,84801.0,41.82,8.59,6.02,6.03,22.76,29.47,88.43,35.0,0.02,0.0,0.16
050US41007,38562,37760,3668,22303,17307.0,91.2,0.73,0.58,1.04,0.33,6.12,8.45,0.19,51.08,20.78,2045,4136,2210,2236,13515,2084,2532,3014,3221,8015,31051,23036,19.4,8.44,12.05,3.11,22.65,80,80,80,6.0,10.5,26057.0,28750.0,0.41,7.46,18.29,14.69,15.1,8896.0,51.4,13.72,28.66,6.09,23.96,38.29,26.93,13.0,0.02,0.0,0.23
050US41009,50851,50446,5035,21116,21783.0,92.84,0.55,0.93,1.13,0.22,4.34,4.98,0.22,52.16,17.89,2614,6200,3363,2544,17708,3563,3672,3344,4653,9097,39775,30678,17.2,9.59,12.66,4.93,24.76,253,253,253,7.0,12.1,29266.0,29317.0,0.42,5.34,30.26,12.5,10.45,11642.0,53.45,12.51,8.62,14.56,26.91,25.82,32.09,6.0,0.01,0.0,0.22
050US41011,63308,62229,7454,30971,24890.0,88.32,0.79,2.33,1.17,0.09,7.31,6.38,0.19,46.37,25.03,3105,6569,3434,3102,19683,3427,4273,4506,5900,15845,51549,35704,23.4,11.15,14.52,4.36,19.43,306,306,306,7.7,17.1,23131.0,26610.0,0.47,8.12,21.26,17.12,13.44,13676.0,54.95,18.16,13.98,16.11,22.85,35.21,19.41,9.0,0.01,0.0,0.23
050US41013,22337,22207,2381,10674,8797.0,92.78,0.37,0.81,0.37,0.45,5.22,7.57,0.2,47.15,24.58,1092,2509,1168,926,6930,1202,1475,1799,1840,5490,17899,12409,21.3,12.44,13.3,4.98,16.51,641,595,641,8.5,14.6,22766.0,25128.0,0.42,4.38,26.6,15.49,14.97,4990.0,56.72,15.79,12.51,13.56,17.3,29.29,3.58,2.0,0.0,0.0,0.1
050US41015,22507,22229,2990,12906,7503.0,90.73,0.45,1.91,0.56,0.09,6.26,6.94,0.15,37.51,33.05,908,1846,753,849,5689,1095,1431,1754,2345,7439,19199,11760,21.6,10.95,15.61,3.49,22.09,0,0,0,8.0,14.5,22859.0,28365.0,0.45,8.32,21.02,14.89,9.76,3977.0,53.01,16.89,19.11,18.45,18.57,30.14,7.93,2.0,0.0,0.0,0.23
050US41017,180640,179330,13723,86875,88057.0,93.49,0.58,0.45,1.23,0.06,4.19,7.86,0.21,53.67,19.1,9374,21660,9987,9004,65911,11815,11201,12441,13736,34502,143103,108601,12.7,6.47,9.59,3.33,25.52,745,535,610,5.2,10.8,30449.0,34187.0,0.45,6.72,20.06,14.54,13.22,39798.0,45.2,8.76,16.58,6.54,13.6,34.31,28.79,30.0,0.01,0.0,0.09
050US41019,108323,106516,12677,50036,41847.0,92.52,0.43,1.29,1.05,0.08,4.63,5.66,0.19,47.43,24.62,5581,11678,5900,5300,34116,6230,6930,7713,9404,26671,87278,60607,20.7,10.89,14.54,3.82,21.4,298,289,298,8.1,16.2,23724.0,25602.0,0.44,7.52,25.05,15.81,12.45,22070.0,52.74,14.95,10.01,19.79,25.29,31.7,9.94,14.0,0.0,0.0,0.23
050US41021,1907,1885,200,1120,734.0,92.97,0.0,4.3,0.47,0.68,1.57,6.24,0.21,44.26,25.43,85,248,75,51,511,112,150,121,195,485,1513,1028,21.0,9.67,13.22,2.06,15.18,11,11,11,9.3,10.7,28071.0,25649.0,0.4,8.31,32.29,10.49,4.63,393.0,53.54,20.43,24.29,15.09,22.76,36.67,0.93,,,,0.04
050US41023,7183,6994,757,4397,3002.0,94.68,0.31,1.38,0.43,0.08,3.12,3.66,0.18,42.85,28.32,327,733,365,263,2018,343,454,563,711,2034,5875,3841,23.5,11.23,12.92,2.56,16.9,1,1,1,7.5,14.6,26076.0,26029.0,0.43,7.4,30.28,13.86,13.06,1297.0,43.2,19.08,25.09,21.86,25.49,29.66,0.97,,,,0.13
050US41025,7228,7049,806,3877,2898.0,90.91,0.51,1.63,0.0,0.06,6.89,5.05,0.21,48.99,23.45,372,840,411,350,2329,382,469,537,604,1695,5729,4034,21.6,10.22,14.07,2.88,18.33,0,0,0,13.1,16.6,23074.0,25871.0,0.44,8.14,25.02,16.67,8.8,1311.0,45.24,16.86,18.57,24.22,24.53,26.29,0.38,1.0,0.0,0.0,0.07
050US41027,23131,22129,1166,9801,11557.0,86.6,0.54,0.69,1.51,0.02,10.64,31.47,0.25,58.07,14.96,1482,3158,1638,1303,8792,1591,1602,1506,1540,3460,17425,13965,9.7,18.95,6.69,2.46,22.02,24,24,0,4.2,10.0,29938.0,32581.0,0.44,6.73,33.21,14.48,9.19,6589.0,57.01,14.57,12.88,11.6,18.87,33.97,18.77,5.0,0.01,0.0,0.18
050US41029,214267,210593,18582,94525,93750.0,91.37,0.62,1.09,1.29,0.35,5.28,12.54,0.21,52.6,21.04,11868,25275,12096,12126,75568,12349,13199,14385,16548,45075,169651,124576,16.0,10.37,10.96,3.79,23.5,1055,795,995,6.5,16.3,26327.0,28728.0,0.47,6.79,19.99,17.69,13.86,47572.0,50.74,11.16,7.52,12.91,18.39,36.95,33.96,36.0,0.01,0.0,0.13
050US41031,23143,22159,1840,10020,8558.0,71.07,0.89,16.86,0.6,0.08,10.5,19.97,0.24,54.71,18.47,1454,3114,1450,1309,8093,1463,1522,1546,1676,4275,17680,13405,17.6,14.0,10.41,4.85,27.19,0,0,0,10.0,19.9,25282.0,22492.0,0.41,8.64,30.84,13.61,10.7,4890.0,57.14,17.11,21.24,21.0,22.1,30.46,5.62,1.0,0.0,0.0,0.09
050US41033,85481,84315,8955,38853,31292.0,92.05,0.44,1.17,0.98,0.07,5.28,7.31,0.2,46.89,25.29,4236,9519,4659,4061,26331,4918,5289,6382,7187,21619,68693,47074,19.6,9.79,13.05,4.64,20.06,239,239,239,8.2,18.6,21919.0,24763.0,0.46,6.25,20.73,18.46,13.64,17102.0,54.65,14.32,7.4,16.79,23.12,33.23,23.71,5.0,0.0,0.0,0.2
050US41035,66310,65245,7024,33418,25596.0,87.99,0.8,3.9,1.02,0.1,6.2,12.69,0.22,53.1,20.16,4085,7962,4019,3899,23164,3865,4148,4505,5213,13368,51902,38534,19.9,12.6,13.62,3.86,23.35,280,280,231,8.7,20.3,23291.0,24296.0,0.44,8.96,23.21,13.94,12.78,13301.0,51.97,16.65,18.0,16.69,21.99,36.19,5.62,4.0,0.0,0.0,0.11
050US41037,7843,7241,831,4500,3077.0,91.05,0.19,2.58,1.43,0.0,4.76,7.99,0.19,46.3,24.26,409,850,315,378,2372,435,549,644,681,1903,6365,4462,19.8,13.1,13.06,2.05,10.89,0,0,0,6.0,16.6,21605.0,22469.0,0.44,5.0,35.07,11.41,8.74,1626.0,52.84,28.11,22.36,21.98,21.09,36.23,0.55,1.0,0.0,0.0,0.09
050US41039,368882,361066,27858,161531,170022.0,87.0,1.06,1.09,2.66,0.25,7.95,8.67,0.19,56.35,18.28,18377,38610,24269,35660,150888,20862,22007,24755,25943,67440,299602,232162,16.9,8.62,9.3,4.74,30.86,1527,1320,1527,7.1,18.5,25018.0,28070.0,0.46,10.95,18.43,15.47,13.19,78322.0,46.07,10.43,6.66,8.52,20.68,41.35,35.45,30.0,0.01,0.0,0.16
050US41041,47881,47300,5536,31328,19254.0,88.19,0.61,2.9,1.13,0.23,6.94,9.06,0.17,42.61,27.05,2281,4566,2142,2058,13556,2637,3105,4062,4722,12952,39682,26730,21.8,9.42,13.97,3.82,22.47,95,95,95,6.0,16.7,23830.0,27072.0,0.44,5.4,18.81,12.02,14.05,10038.0,52.13,13.5,32.62,12.71,21.97,35.51,31.95,8.0,0.01,0.0,0.26
050US41043,122870,121500,11084,50011,52322.0,90.41,0.4,0.91,1.11,0.08,7.08,8.88,0.23,55.77,17.95,7423,15751,7515,7083,45353,7586,7753,8746,8207,22051,94708,72657,17.5,10.09,11.71,3.73,22.44,336,336,181,7.9,14.4,26723.0,25781.0,0.43,8.99,27.37,14.95,12.33,27039.0,51.68,13.09,5.96,11.76,23.44,36.4,21.87,10.0,0.0,0.0,0.14
050US41045,30431,26705,1976,11841,10814.0,89.07,1.15,1.12,1.28,0.07,7.31,33.44,0.25,60.76,16.11,2086,4412,2025,2192,11993,1780,1709,1696,1854,4901,22692,17791,16.0,19.11,8.72,3.1,17.46,38,38,38,7.7,23.0,21454.0,18700.0,0.45,7.38,31.3,12.7,12.1,6379.0,58.99,22.56,14.38,16.92,24.7,41.07,1.2,2.0,0.0,0.0,0.09
050US41047,335553,325353,21310,125190,150509.0,81.06,1.37,0.92,2.01,0.9,13.74,26.31,0.25,60.78,14.98,22711,47390,22783,22752,133861,20158,20337,19734,21094,50268,251461,201193,14.8,14.74,8.48,3.84,25.19,1252,1033,1027,6.1,15.2,26746.0,26143.0,0.43,7.56,24.42,14.35,12.46,77085.0,51.22,10.75,6.65,8.78,18.43,40.53,106.04,19.0,0.02,0.0,0.12
050US41049,11215,11164,879,4581,4791.0,88.6,0.23,1.49,0.62,0.25,8.82,35.88,0.28,59.03,14.82,873,1722,848,692,4025,728,593,837,775,1662,8070,6408,15.7,24.69,10.89,2.97,23.73,0,0,0,4.5,15.5,26719.0,22599.0,0.39,5.45,41.2,6.35,8.47,3070.0,64.08,17.33,13.58,30.69,23.32,30.64,2.26,1.0,0.0,0.0,0.08
050US41051,798647,780125,38037,342746,430606.0,77.81,5.43,0.89,7.28,0.62,7.97,11.41,0.19,62.47,12.62,45393,85151,40095,48822,368392,55184,49198,47821,46745,100763,644140,543377,12.8,8.71,5.91,4.26,31.74,9196,8609,9196,5.6,15.1,31703.0,36868.0,0.48,8.9,15.72,15.12,10.64,172778.0,40.12,9.2,6.06,1.85,17.91,45.83,795.04,133.0,0.31,0.0,0.11
050US41053,81427,79723,5859,31762,35904.0,87.98,1.1,1.93,1.89,0.46,6.64,13.66,0.23,58.91,17.19,4658,10829,6321,7424,32485,4656,4701,4897,5206,13995,62597,48602,14.9,9.57,9.37,3.3,28.86,114,98,114,7.5,14.1,26915.0,27492.0,0.43,11.24,20.65,15.88,9.67,16990.0,47.32,10.02,6.52,7.65,19.48,34.61,42.87,11.0,0.01,0.0,0.14
050US41055,1605,1593,164,899,719.0,95.45,0.56,0.93,0.12,0.87,2.06,3.61,0.16,43.99,25.67,65,137,109,56,504,71,141,167,108,412,1342,930,22.1,8.64,12.23,3.96,19.05,0,0,0,3.9,13.1,25942.0,33821.0,0.51,11.4,35.88,7.37,6.82,368.0,51.18,15.64,18.13,22.58,28.75,35.33,1.09,,,,0.04
