HEROP_ID,AreaSqMi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US01081,607.55,27,27.0,19.0,6.0,6.0,,,6.0,0.0,,9.6,27.53,83.71,44.27,,,43.78,170.43,,1.0,0.7,0.22,0.22,,,0.22,0.0,,0.85,0.15,0.0,1.0,140251,101806,38441,0.27,0,1,0.0,590.97,87.34,1104.64,0.0,1541.89,0.0,0.0,325.44,284.9,92.58,481.05,0.0,559.31,0.0,0.0,216.1,670.0,50.0,620.0,0.0,408.0,0.0,0.0,253.0,323.0,53.0,270.0,0.0,148.0,0.0,0.0,168.0,380.76,98.54,652.96,20.09,901.57,296.3,268.49,222.41,8520.8,250.64,436.0,57.0,370.0,1.03,241.0,12.0,0.98,174.0,9757.0,287.0
050US01083,559.95,16,16.0,8.0,4.0,3.0,0.0,,11.0,0.0,,10.51,30.26,88.37,38.53,147.04,,27.01,103.4,,1.0,0.5,0.25,0.19,0.0,,0.69,0.0,,0.19,0.56,0.25,,82782,35092,47690,0.58,0,0,0.0,274.68,59.71,478.85,0.0,579.15,0.0,0.0,242.54,98.56,36.49,157.52,0.0,96.53,0.0,0.0,108.72,170.0,18.0,152.0,0.0,54.0,0.0,0.0,116.0,61.0,11.0,50.0,0.0,9.0,0.0,0.0,52.0,361.67,78.76,543.5,88.65,628.39,456.42,0.0,344.88,7239.79,292.86,226.0,24.0,174.0,1.0,59.0,15.5,0.0,166.0,4524.0,183.0
050US01085,715.91,4,0.0,0.0,,0.0,,,0.0,,,45.06,207.61,,56.42,,,58.13,,,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,0.0,,11299,0,11299,1.0,0,1,0.0,892.58,,,,,,,,400.12,0.0,834.14,,472.38,,,,58.0,,,,,,,,26.0,0.0,26.0,,23.0,,,,311.96,60.28,581.96,0.0,376.41,263.16,0.0,136.24,623.93,202.78,20.0,2.0,18.0,0.0,18.0,0.3,0.0,2.0,40.0,13.0
050US01087,608.82,12,12.0,7.0,4.0,0.0,,,0.0,0.0,,10.88,34.14,142.45,46.63,,,44.36,139.43,,1.0,0.58,0.33,0.0,,,0.0,0.0,,0.0,0.42,0.58,,21452,9536,11916,0.56,0,1,0.0,1175.74,159.05,2362.07,,1318.54,,,558.38,295.88,,,,,,,,151.0,11.0,140.0,,139.0,,,11.0,38.0,,,,,,,,79.78,59.0,469.24,0.0,486.1,0.0,0.0,210.19,5808.2,319.13,10.0,4.0,27.0,0.0,50.0,0.0,0.0,4.0,728.0,40.0
050US01089,801.58,73,73.0,58.0,,68.0,26.0,,70.0,43.0,,7.36,19.73,,14.99,47.46,,11.38,33.64,,1.0,0.79,,0.93,0.36,,0.96,0.59,,0.9,0.1,0.0,,334811,279763,55048,0.16,0,0,0.15,673.2,83.6,1278.76,,1575.58,,,391.69,301.92,63.93,546.36,,673.66,,,185.97,1621.0,102.0,1519.0,,994.0,,,615.0,727.0,78.0,649.0,,425.0,,,292.0,344.76,135.71,621.62,64.69,721.28,166.52,47.37,270.02,5818.97,352.99,838.0,167.0,746.0,5.0,462.0,19.0,1.0,426.0,14144.0,858.0
050US01091,976.89,6,5.0,3.0,3.0,0.0,,,0.0,,,15.0,55.36,176.94,85.94,,,90.28,,,0.83,0.5,0.5,0.0,,,0.0,,,0.0,0.0,1.0,,21027,6452,14575,0.69,0,1,0.0,618.81,,,,,,,,156.77,,,,,,,,75.0,,,,,,,,19.0,,,,,,,,507.45,111.01,1189.85,0.0,696.81,257.25,0.0,153.37,4758.34,399.3,61.0,7.0,68.0,0.0,45.0,0.71,0.0,8.0,572.0,48.0
050US01093,742.34,8,8.0,3.0,3.0,5.0,1.0,1.0,0.0,,,11.89,32.08,95.38,27.19,91.49,322.41,58.18,,,1.0,0.38,0.38,0.62,0.12,0.12,0.0,,,0.0,0.0,1.0,,30776,3430,27346,0.89,0,0,0.0,1037.69,219.15,1826.24,0.0,1042.87,0.0,0.0,1074.2,612.94,252.03,960.62,0.0,927.0,0.0,0.0,618.83,193.0,20.0,173.0,0.0,9.0,0.0,0.0,184.0,114.0,23.0,91.0,0.0,8.0,0.0,0.0,106.0,536.59,175.92,876.54,0.0,843.37,217.86,2960.0,417.57,0.0,330.62,99.0,16.0,82.0,0.0,7.0,1.0,2.22,71.0,0.0,61.0
050US01095,565.84,18,17.0,12.0,5.0,1.0,0.0,,11.0,5.0,,10.4,28.88,90.12,46.04,177.45,,25.36,84.2,,0.94,0.67,0.28,0.06,0.0,,0.61,0.28,,0.0,0.72,0.28,,93019,43469,49550,0.53,0,0,0.07,458.01,87.74,824.1,0.0,2696.08,0.0,0.0,451.08,192.93,60.74,323.64,,796.57,,,201.37,273.0,26.0,247.0,0.0,44.0,0.0,0.0,224.0,115.0,18.0,97.0,,13.0,,,100.0,516.98,165.45,841.09,0.0,1269.94,309.81,0.0,492.95,17093.84,335.7,308.0,49.0,252.0,0.0,21.5,23.0,0.0,244.0,10184.0,200.0
050US01097,1229.36,115,108.0,84.0,,103.0,36.0,,102.0,20.0,,9.37,26.64,,16.42,51.24,,19.5,60.09,,0.94,0.73,,0.9,0.31,,0.89,0.17,,0.89,0.1,0.02,1.0,412999,330310,82682,0.2,1,0,0.0,1028.72,94.59,2040.49,0.0,1908.26,0.0,0.0,576.66,437.45,100.99,801.87,0.0,669.72,0.0,0.0,332.37,2782.0,133.0,2649.0,0.0,1872.0,0.0,0.0,897.0,1183.0,142.0,1041.0,0.0,657.0,0.0,0.0,517.0,59.29,157.49,1005.57,111.15,923.2,317.33,272.1,378.58,2568.87,3.73,159.0,220.0,1292.0,7.01,903.73,24.85,7.51,580.67,6889.0,10.0
050US01099,1025.66,7,4.0,2.0,,0.0,,,0.0,,,25.88,84.49,,86.0,,,86.0,,,0.57,0.29,,0.0,,,0.0,,,0.0,0.14,0.86,,23068,4834,18234,0.79,0,1,0.0,653.69,56.43,1302.28,0.0,1117.7,0.0,0.0,316.02,403.97,,,,,,,,89.0,4.0,85.0,0.0,66.0,0.0,0.0,23.0,55.0,,,,,,,,506.86,100.19,575.52,0.0,1065.66,3208.56,0.0,69.89,1550.39,313.06,68.0,7.0,37.0,0.0,62.0,6.0,0.0,5.0,208.0,42.0
050US01101,785.3,65,63.0,54.0,,62.0,12.0,,61.0,5.0,,7.87,23.33,,16.23,53.7,,18.01,61.88,,0.97,0.83,,0.95,0.18,,0.94,0.08,,0.85,0.15,0.0,,229363,205300,24063,0.1,0,1,0.0,1141.4,86.28,2306.97,,1668.49,,,402.37,266.37,50.75,504.56,,345.85,,,169.32,1714.0,68.0,1646.0,,1510.0,,,202.0,400.0,40.0,360.0,,313.0,,,85.0,428.22,85.36,808.71,41.06,541.48,244.14,601.58,277.37,7960.01,316.31,639.0,67.0,572.0,2.14,492.0,10.0,2.28,135.0,11878.0,472.0
050US01103,579.39,27,27.0,19.0,14.0,2.0,0.0,,13.0,1.0,,7.05,18.44,66.32,38.27,195.8,,28.37,76.94,,1.0,0.7,0.52,0.07,0.0,,0.48,0.04,,0.7,0.26,0.04,,119490,73370,46120,0.39,0,0,0.0,856.74,138.52,1571.98,0.0,2789.11,0.0,0.0,602.09,438.15,162.04,713.11,0.0,1100.46,0.0,0.0,365.68,657.0,53.0,604.0,0.0,294.0,0.0,0.0,354.0,336.0,62.0,274.0,0.0,116.0,0.0,0.0,215.0,793.11,252.58,1457.48,0.0,1251.31,866.09,0.0,761.3,18182.42,783.92,604.0,96.0,556.0,0.0,131.8,52.0,0.0,443.0,13847.0,597.0
050US01105,719.65,3,0.0,0.0,,0.0,,,0.0,,,43.49,160.95,,99.99,,,88.36,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,10591,0,10591,1.0,0,1,0.0,530.94,,,,,,,,66.37,0.0,139.13,0.0,97.3,0.0,0.0,0.0,32.0,,,,,,,,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,305.6,32.2,1149.43,0.0,502.51,0.0,0.0,57.14,882.85,203.74,18.0,1.0,32.0,0.0,20.0,0.0,0.0,1.0,52.0,12.0
050US01107,881.43,5,4.0,1.0,1.0,0.0,,,1.0,0.0,,20.16,87.68,255.79,108.92,,,38.89,147.78,,0.8,0.2,0.2,0.0,,,0.2,0.0,,0.0,0.8,0.2,,19746,0,19746,1.0,0,0,0.0,585.67,76.35,1078.45,0.0,833.94,0.0,0.0,461.29,330.38,76.35,576.16,0.0,380.71,0.0,0.0,331.56,78.0,5.0,73.0,0.0,46.0,0.0,0.0,32.0,44.0,5.0,39.0,0.0,21.0,0.0,0.0,23.0,1439.39,122.96,1449.06,0.0,2540.97,992.3,0.0,940.8,13787.88,833.33,190.0,8.0,97.0,0.0,138.0,7.73,0.0,65.0,1820.0,110.0
050US01109,672.06,8,6.0,3.0,1.0,0.0,,,0.0,,,18.38,52.97,197.59,77.46,,,57.41,,,0.75,0.38,0.12,0.0,,,0.0,,,0.0,0.75,0.25,,32899,15897,17002,0.52,0,1,0.17,981.11,66.14,1965.32,0.0,1825.83,0.0,0.0,491.06,278.48,41.34,533.57,0.0,464.76,0.0,0.0,176.48,229.0,8.0,221.0,0.0,165.0,0.0,0.0,64.0,65.0,5.0,60.0,0.0,42.0,0.0,0.0,23.0,358.13,83.48,732.34,0.0,679.59,0.0,0.0,201.61,13686.57,284.78,83.0,10.0,82.0,0.0,61.0,0.0,0.0,26.0,3172.0,66.0
050US01111,580.55,6,3.0,2.0,1.0,0.0,,,0.0,0.0,,23.22,67.83,215.26,56.45,,,52.28,176.06,,0.5,0.33,0.17,0.0,,,0.0,0.0,,0.0,0.0,1.0,,22913,4275,18638,0.81,0,0,0.0,975.44,154.54,1818.97,0.0,2417.43,0.0,0.0,621.88,761.84,280.98,1255.95,0.0,1327.89,0.0,0.0,640.72,137.0,11.0,126.0,0.0,71.0,0.0,0.0,66.0,107.0,20.0,87.0,0.0,39.0,0.0,0.0,68.0,481.14,223.28,1076.5,0.0,1765.7,273.46,0.0,196.43,13613.53,106.13,68.0,16.0,75.0,0.0,52.0,1.02,0.0,21.0,1924.0,15.0
050US01113,641.15,13,11.0,8.0,,11.0,4.0,,11.0,4.0,,14.78,46.22,,18.62,61.43,,18.61,61.43,,0.85,0.62,,0.85,0.31,,0.85,0.31,,0.69,0.31,0.0,,52947,34199,18748,0.35,0,1,0.0,1241.73,153.59,2377.14,0.0,1511.99,0.0,0.0,1156.68,407.81,117.75,710.47,,389.28,,,480.55,475.0,30.0,445.0,0.0,268.0,0.0,0.0,207.0,156.0,23.0,133.0,,69.0,,,86.0,606.94,156.26,1181.19,204.92,752.87,354.25,0.0,608.73,10448.92,556.13,227.0,30.0,215.0,1.0,132.0,7.0,0.0,105.0,3908.0,208.0
050US01115,631.6,13,12.0,5.0,,5.0,0.0,,5.0,0.0,,13.41,43.71,,35.15,122.88,,34.0,140.8,,0.92,0.38,,0.38,0.0,,0.38,0.0,,0.08,0.77,0.15,,83593,22740,60853,0.73,1,0,0.0,599.83,113.63,1079.87,,1290.54,,,537.13,374.01,149.14,596.03,,866.02,,,325.97,340.0,32.0,308.0,,76.0,,,262.0,212.0,42.0,170.0,,51.0,,,159.0,395.83,88.32,571.19,782.53,751.25,227.27,0.0,368.96,9514.09,293.8,225.0,25.0,163.0,4.57,45.0,3.0,0.0,180.0,5408.0,167.0
050US01117,785.37,48,44.0,27.0,,28.0,1.0,,40.0,2.0,,12.1,34.61,,29.04,91.86,,21.64,70.44,,0.92,0.56,,0.58,0.02,,0.83,0.04,,0.81,0.17,0.02,,195085,150323,44762,0.23,1,0,0.0,360.92,94.7,641.6,,1015.98,,,282.68,240.85,86.34,403.75,,650.86,,,193.31,505.0,68.0,437.0,,192.0,,,310.0,337.0,62.0,275.0,,123.0,,,212.0,355.55,126.13,604.57,0.0,972.22,66.11,0.0,283.02,4665.5,341.33,500.0,91.0,414.0,0.0,190.0,5.0,0.0,310.0,6561.0,480.0
050US01119,903.82,4,0.0,0.0,,0.0,,,0.0,0.0,,44.28,217.23,,49.35,,,53.66,240.15,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,13763,0,13763,1.0,0,1,0.0,551.09,,,,,,,,91.85,,,,,,,,48.0,,,,,,,,8.0,,,,,,,,387.32,0.0,535.85,0.0,357.72,1050.0,1800.0,50.92,2441.31,58.69,33.0,0.0,21.0,0.0,22.0,1.05,0.27,1.05,208.0,5.0
050US01121,736.78,22,15.0,5.0,,4.0,0.0,,4.0,0.0,,20.88,67.07,,50.85,183.4,,40.66,186.48,,0.68,0.23,,0.18,0.0,,0.18,0.0,,0.05,0.59,0.36,,82291,36360,45931,0.56,0,0,0.0,1094.79,119.37,2108.04,0.0,1721.59,0.0,0.0,802.85,450.46,123.1,790.51,0.0,552.0,0.0,0.0,418.35,576.0,32.0,544.0,0.0,315.0,0.0,0.0,261.0,237.0,33.0,204.0,0.0,101.0,0.0,0.0,136.0,608.06,251.94,1006.3,0.0,845.23,163.8,0.0,524.1,15360.71,441.18,317.0,67.0,257.0,0.0,154.0,2.0,0.0,168.0,8008.0,230.0
050US01123,716.52,10,8.0,1.0,,0.0,,,1.0,0.0,,22.17,108.15,,78.73,,,57.98,198.83,,0.8,0.1,,0.0,,,0.1,0.0,,0.0,0.2,0.8,,41616,10726,30890,0.74,0,0,0.0,1014.75,162.19,1913.68,,2007.53,,,638.46,562.87,193.08,952.77,,920.12,,,435.31,256.0,21.0,235.0,,144.0,,,110.0,142.0,25.0,117.0,,66.0,,,75.0,694.8,148.26,1202.16,0.0,1716.38,616.49,0.0,280.44,11628.0,255.56,174.0,19.0,147.0,0.0,122.0,3.44,0.0,48.0,2912.0,64.0
050US01125,1320.85,47,46.0,35.0,19.0,0.0,,,45.0,22.0,,7.76,25.62,97.67,67.61,,,12.73,42.93,,0.98,0.74,0.4,0.0,,,0.96,0.47,,0.81,0.19,0.0,,194656,145003,49653,0.26,0,0,0.0,653.27,52.27,1292.02,,1379.19,,,334.21,252.74,48.25,470.09,,516.66,,,138.98,946.0,39.0,907.0,,638.0,,,303.0,366.0,36.0,330.0,,239.0,,,126.0,380.42,83.21,667.89,31.13,709.4,124.17,0.0,213.81,7995.68,345.14,550.0,62.0,468.0,0.86,332.0,6.0,0.0,192.0,11560.0,499.0
050US01127,791.0,18,18.0,8.0,6.0,11.0,3.0,,13.0,4.0,,12.78,37.16,111.91,24.81,74.07,,22.08,66.9,,1.0,0.44,0.33,0.61,0.17,,0.72,0.22,,0.0,0.83,0.17,,67023,17367,49656,0.74,0,0,0.0,955.17,215.56,1702.21,0.0,2887.43,0.0,0.0,843.99,440.66,146.97,737.3,0.0,621.35,0.0,0.0,442.48,388.0,44.0,344.0,0.0,79.0,0.0,0.0,309.0,179.0,30.0,149.0,0.0,17.0,0.0,0.0,162.0,706.55,183.43,1161.8,544.0,1583.18,349.24,0.0,646.5,3115.79,87.38,283.0,37.0,231.0,1.36,43.11,3.0,0.0,233.0,1248.0,35.0
050US01129,1080.2,5,0.0,0.0,,0.0,,,0.0,,,68.15,416.09,,82.95,,,88.55,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.6,0.4,,17581,0,17581,1.0,1,0,0.0,491.68,,,,,,,,160.74,,,,,,,,52.0,,,,,,,,17.0,,,,,,,,476.24,132.73,746.41,0.0,760.46,450.0,587.54,309.87,10000.95,342.89,50.0,7.0,39.0,0.0,20.0,0.72,5.0,21.0,1050.0,36.0
050US01131,888.45,4,3.0,1.0,1.0,0.0,,,0.0,,,20.79,66.96,199.16,138.66,,,139.51,,,0.75,0.25,0.25,0.0,,,0.0,,,0.0,0.0,1.0,,11670,0,11670,1.0,0,1,0.0,324.34,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,784.67,86.76,1199.12,0.0,828.68,0.0,0.0,72.56,0.0,0.0,52.0,3.0,38.0,0.0,39.76,0.0,0.0,1.24,0.0,0.0
050US01133,612.98,7,3.0,3.0,3.0,0.0,0.0,,0.0,,,19.5,53.85,171.45,48.98,160.17,,48.06,,,0.43,0.43,0.43,0.0,0.0,,0.0,,,0.0,0.14,0.86,,24484,3699,20785,0.85,0,0,0.0,929.36,231.58,1611.61,,2564.1,,,945.27,612.84,190.71,1025.57,,3205.13,,,604.12,138.0,17.0,121.0,,4.0,,,133.0,91.0,14.0,77.0,,5.0,,,85.0,625.89,68.68,768.3,1785.71,7594.94,225.23,0.0,574.42,12735.56,435.4,92.0,5.0,57.0,1.0,12.0,1.0,0.0,80.0,1872.0,64.0
050US02013,6985.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,3141,0,3141,1.0,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.73,0.0,48.43,138.79,301.2,0.0,0.0,1034.48,7053.24,33.91,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,208.0,1.0
050US02016,4392.09,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,5561,0,5561,1.0,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02020,1706.39,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.13,0.0,,291826,279811,12015,0.04,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02050,40628.89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,17013,4434,12579,0.74,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,56.0,220.6,0.0,0.0,267.38,42.62,158.79,1386.67,35.56,5.0,3.0,13.0,0.0,0.0,0.5,4.0,2.25,156.0,4.0
050US02060,481.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,997,0,997,1.0,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.87,699.3,602.41,0.0,0.0,0.0,1992.03,327.87,58899.68,809.06,6.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,364.0,5.0
050US02068,12636.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,1826,0,1826,1.0,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02070,18331.28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,4847,0,4847,1.0,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.37,0.0,0.0,0.0,0.0,0.0,0.0,158.73,0.0,31.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
050US02090,7329.48,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.21,0.05,,97581,67457,30124,0.31,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02100,2339.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,2508,0,2508,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.56,0.0,372.21,0.0,4000.0,1063.49,330.05,453.86,44635.19,183.94,5.0,0.0,3.0,0.0,1.0,0.67,0.67,6.0,728.0,3.0
050US02105,6556.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,2150,0,2150,1.0,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02110,2703.85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,31275,24537,6738,0.22,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.39,,,37.35,0.0,0.0,310.45,4.82,,40.43,15.0,,,0.75,0.0,0.0,9.0,0.75,,9.0
050US02122,16023.24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,55400,11447,43953,0.79,0,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.23,11.1,65.63,112.99,351.42,62.66,168.63,41.41,2199.72,34.37,19.0,2.0,13.0,1.0,1.36,1.0,6.0,13.0,832.0,13.0
050US02130,4856.85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,13477,10352,3125,0.23,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02150,6615.34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,13592,9335,4257,0.31,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02158,17073.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7459,0,7459,1.0,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02164,23897.28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1635,0,1635,1.0,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.97,201.61,1071.43,0.0,0.0,0.0,292.83,105.45,34469.7,189.39,10.0,1.0,6.0,0.0,0.0,0.0,2.0,0.29,364.0,2.0
050US02170,24713.68,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.54,0.46,,88995,44236,44759,0.5,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,0.0,8.13,0.0,0.0,0.0,53.79,8.54,1551.69,8.53,3.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,1092.0,6.0
050US02180,22971.86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,9492,3222,6270,0.66,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01,0.0,120.05,0.0,0.0,0.0,63.53,245.5,12485.99,64.03,1.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,780.0,4.0
050US02185,88823.99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,9430,3835,5595,0.59,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02188,35648.29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,7523,3200,4323,0.57,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02195,2900.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,3815,0,3815,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.46,102.67,180.83,0.0,0.0,0.0,0.0,259.91,20000.0,48.08,6.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,416.0,1.0
050US02198,5262.75,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,5559,0,5559,1.0,0,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02220,2870.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,8881,7027,1854,0.21,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.44,35.69,265.78,206.61,0.0,265.96,149.55,103.33,8052.31,17.21,7.0,1.0,8.0,1.0,0.0,1.0,1.5,4.0,468.0,1.0
050US02230,433.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,968,0,968,1.0,0,0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02240,24822.66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,7029,0,7029,1.0,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02261,34221.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,9636,0,9636,1.0,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02275,2555.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,2369,0,2369,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02282,7623.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,662,0,662,1.0,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02290,145573.22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,5588,0,5588,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US04001,11197.42,16,10.0,7.0,7.0,,,,0.0,,,26.46,108.77,273.1,,,,79.0,,,0.62,0.44,0.44,,,,0.0,,,0.0,0.12,0.88,,71518,18551,52967,0.74,0,0,0.68,283.75,58.28,507.77,,1253.92,1330.72,32.49,946.53,178.74,67.24,289.52,,,743.64,38.39,550.01,127.0,13.0,114.0,,4.0,34.0,11.0,74.0,80.0,15.0,65.0,,,19.0,13.0,43.0,174.41,44.88,534.81,862.07,887.57,499.62,44.23,445.26,2209.2,118.51,78.0,10.0,120.0,2.0,3.0,13.0,15.0,34.0,988.0,53.0
050US04003,6164.54,32,26.0,,,15.0,,,28.0,16.0,5.0,16.7,,,40.06,,,14.3,46.82,140.67,0.81,,,0.47,,,0.88,0.5,0.16,0.38,0.25,0.38,,131346,83666,47680,0.36,0,0,0.0,1140.61,287.36,1925.25,189.48,1868.0,1573.8,1210.65,810.0,511.31,147.78,845.6,,498.13,825.89,1089.59,306.49,870.0,105.0,765.0,4.0,75.0,444.0,10.0,333.0,390.0,54.0,336.0,,20.0,233.0,9.0,126.0,269.82,91.48,494.95,142.93,553.74,307.26,242.13,255.14,5209.38,271.15,202.0,33.0,192.0,3.0,22.0,86.0,2.0,102.0,3900.0,203.0
