HEROP_ID,TotPop,TotUnits,Ovr65P,WhiteP,BlackP,AmIndP,PacIsP,OtherP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkP,MobileP,LngTermP,RentalP,UnitDens
050US53069,4318,2223,32.6,88.4,1.2,0.9,0.0,1.7,9.1,5.6,14.5,4272.0,3564.0,1356,24.1,15.2,8.6,1.4,40532,28821,0.4084,7.2,33.8,14.0,6.3,54.1,14.4,28.9,20.0,8.5
050US55095,43549,24788,20.6,96.1,0.5,0.9,0.0,0.6,9.3,3.9,24.8,43021.0,34451.0,21770,13.8,9.1,2.6,1.8,40244,31995,0.4028,7.2,36.7,16.6,8.5,54.6,8.1,26.5,39.7,27.1
050US55125,21923,26150,31.1,86.7,0.5,9.3,0.0,1.5,10.5,5.6,58.3,21686.0,18296.0,9434,16.6,11.4,2.6,1.0,32356,34548,0.4608,5.5,19.0,12.0,14.0,51.4,4.7,26.8,38.5,30.5
050US41013,23733,11026,24.9,93.0,0.1,0.9,0.0,1.4,10.2,5.0,9.3,23608.0,19036.0,9845,19.5,14.0,4.5,2.9,33832,29923,0.3901,8.7,24.3,15.0,14.6,57.2,15.9,16.4,62.5,3.7
050US36005,1427056,533434,12.9,21.5,34.8,0.7,0.0,0.2,27.0,10.1,4.4,1381186.0,1071762.0,591083,15.7,2.2,11.9,3.3,32214,22749,0.5093,8.4,8.8,25.4,10.4,55.1,0.2,22.8,213.0,12640.6
050US36055,743084,329105,17.3,74.7,15.1,0.3,0.0,0.3,14.1,5.3,7.3,715993.0,588234.0,366871,14.1,5.6,4.7,3.3,40603,35339,0.4657,14.1,16.4,17.5,10.8,40.6,0.9,25.1,76.9,501.0
050US48319,4248,2755,26.7,88.6,0.0,2.1,0.0,3.3,6.1,5.3,39.5,4239.0,3232.0,1928,15.1,8.5,6.4,2.0,32473,34196,0.4642,13.2,29.9,12.2,7.5,36.8,9.4,26.3,62.7,3.0
050US48359,2110,794,12.7,93.1,4.1,0.2,0.0,0.4,12.3,0.4,18.6,1637.0,1339.0,912,9.4,4.2,5.3,1.8,36214,27166,0.4285,10.6,32.5,15.4,7.8,49.2,15.9,23.8,67.5,0.5
050US48425,8958,3851,19.1,90.2,1.1,0.0,0.0,0.0,16.1,4.9,18.3,8619.0,6959.0,3782,14.1,8.1,9.0,3.4,41698,32998,0.4326,9.5,32.2,14.4,6.7,48.9,14.2,22.6,36.6,20.7
050US51670,22500,10354,15.3,50.0,43.2,0.1,0.0,0.9,24.7,8.4,9.6,22290.0,16484.0,9516,17.3,12.4,7.0,1.9,31925,23173,0.4401,7.8,22.7,14.3,12.7,52.0,1.1,21.9,127.8,995.6
050US54029,29118,14328,23.2,94.5,2.2,0.0,0.0,0.6,14.0,8.2,11.5,28840.0,23558.0,12816,17.0,10.9,6.2,2.7,33210,27261,0.4191,8.7,27.2,14.3,12.8,56.6,9.1,32.1,60.5,173.5
050US28119,7038,3568,17.4,26.5,72.5,0.0,0.0,0.0,33.9,15.7,15.3,6867.0,5403.0,2371,16.6,6.1,12.9,1.4,24548,15852,0.4815,10.0,22.3,9.3,11.6,60.2,12.5,30.9,89.1,8.8
050US55053,20556,9964,18.9,87.3,2.0,5.4,0.0,1.6,11.9,5.2,17.2,19312.0,16063.0,9389,13.6,9.9,3.0,3.4,34720,27478,0.4183,5.4,35.4,13.4,9.1,56.7,11.0,25.5,53.4,10.1
050US19039,9383,4325,18.0,96.4,0.1,0.4,0.0,2.6,17.4,2.1,8.7,9200.0,7035.0,4467,18.3,8.3,2.9,1.7,36177,28723,0.4422,8.5,35.5,13.6,11.4,57.0,5.6,21.8,61.3,10.0
050US12091,207430,97802,16.0,76.9,9.8,0.3,0.0,0.9,10.7,4.1,19.0,201326.0,150130.0,91880,15.4,21.7,5.8,4.1,33026,34357,0.4414,6.8,13.4,11.1,11.4,44.6,4.6,17.0,84.4,105.1
050US36035,53452,29148,19.5,93.0,1.9,0.4,0.0,0.3,14.8,4.0,23.1,52292.0,42628.0,24881,16.8,8.1,6.1,3.6,35475,29984,0.445,9.9,20.0,18.6,13.3,54.2,10.0,29.8,70.5,58.8
050US39109,106074,44394,18.7,93.3,1.9,0.1,0.0,0.5,8.5,4.2,7.1,105097.0,81423.0,51510,13.2,9.0,4.8,2.7,37764,31170,0.4094,7.1,33.4,11.7,10.5,51.2,1.9,25.1,64.8,109.2
050US31085,889,525,21.7,97.5,0.0,0.2,0.0,0.0,13.9,0.4,25.9,889.0,700.0,454,16.3,11.6,2.7,1.1,33438,30768,0.4536,13.7,52.0,8.6,1.1,40.3,5.9,27.3,64.0,0.7
050US31147,7913,4411,24.2,93.0,1.0,2.2,0.0,2.4,12.2,3.6,16.0,7769.0,6234.0,3901,15.6,9.5,1.2,0.7,32364,29074,0.4649,11.7,37.1,12.9,10.0,55.7,2.9,28.1,46.6,8.0
050US51530,6477,2866,18.0,88.5,6.0,0.1,0.0,3.3,16.9,1.8,12.5,5940.0,5121.0,3010,15.5,7.4,7.2,3.4,23214,30647,0.6156,15.7,23.7,10.6,9.0,52.1,1.7,22.3,94.2,447.8
050US28057,23396,10311,17.6,91.0,7.2,0.3,0.0,0.3,11.2,1.6,17.3,22350.0,18260.0,10091,16.2,6.4,8.9,4.3,31597,26024,0.468,8.7,38.4,15.4,6.6,61.9,19.6,27.7,57.2,19.4
050US29037,104687,42312,16.8,90.2,4.2,0.5,0.0,0.8,8.3,4.3,4.5,103719.0,79447.0,52220,13.6,10.0,5.3,2.1,41855,33883,0.3913,7.3,22.5,12.5,11.3,46.0,4.4,19.0,56.5,60.7
050US47051,41999,19508,20.0,90.4,5.0,0.0,0.0,1.1,15.4,4.0,15.4,39952.0,33569.0,18315,21.8,10.7,6.2,3.7,32397,28008,0.4874,11.8,33.1,12.7,11.7,54.1,10.7,27.5,58.8,35.2
050US16017,44688,25258,24.8,93.9,0.3,1.0,0.0,1.1,12.6,4.0,28.7,44270.0,35872.0,18601,16.0,11.9,6.2,3.5,29489,28527,0.4402,5.9,25.8,12.9,14.3,51.8,11.9,21.6,61.4,14.6
050US20099,19938,10039,19.0,88.4,4.5,0.8,0.0,3.1,16.3,2.9,17.6,19405.0,15150.0,9533,19.2,7.5,3.7,2.2,30910,24963,0.4223,11.5,28.8,22.6,8.4,60.5,5.7,23.4,61.6,15.6
050US31017,2887,1854,27.4,96.9,0.0,0.2,0.0,0.2,9.7,0.8,28.1,2849.0,2287.0,1416,14.1,8.7,3.3,0.8,30287,29420,0.4731,4.4,37.7,20.6,11.5,54.1,5.6,26.6,48.0,1.5
050US40015,29179,13267,16.8,62.7,2.4,21.5,0.0,5.1,18.6,6.9,21.1,27666.0,21913.0,11160,20.0,7.5,9.1,1.8,33252,22868,0.4268,11.0,28.9,10.2,9.8,53.8,12.7,28.5,72.0,10.4
050US19091,9518,4741,20.7,96.1,0.3,0.1,0.0,0.4,13.6,3.7,11.5,9397.0,7271.0,4639,14.3,8.3,2.5,1.4,40250,30396,0.4171,7.1,36.0,12.7,12.3,51.0,2.6,28.4,47.7,10.9
050US29209,31875,21253,30.8,96.0,0.2,0.5,0.0,1.3,12.3,7.7,40.3,31442.0,26608.0,12398,18.7,11.9,6.5,2.9,30434,28897,0.4517,8.4,18.4,11.9,13.1,47.8,13.7,17.6,40.4,45.8
050US28081,85304,36949,14.9,66.3,29.5,0.2,0.0,0.2,13.6,5.6,13.8,84330.0,63415.0,39075,14.9,6.1,7.0,2.4,34982,27993,0.4542,7.6,27.6,17.5,12.0,51.9,11.6,22.2,74.7,82.1
050US55047,18807,10756,22.0,95.5,0.9,0.3,0.0,0.5,10.6,3.0,25.4,18536.0,14633.0,8897,14.9,8.3,2.8,1.4,37769,30396,0.4238,6.0,38.3,12.3,12.5,56.1,5.6,28.7,50.9,30.8
050US55055,84837,36010,17.1,93.2,0.8,0.2,0.0,0.6,8.4,3.3,7.4,81450.0,66884.0,46230,11.3,6.7,4.9,2.6,38059,33461,0.4121,9.3,31.2,14.7,10.5,53.1,4.4,24.4,63.1,64.7
050US05087,16393,7595,19.0,92.4,0.1,0.8,0.0,1.5,17.3,7.7,20.4,16315.0,12587.0,6444,21.6,7.5,9.5,1.8,31965,22733,0.4498,7.4,34.6,13.4,13.3,60.6,19.8,24.0,54.3,9.1
050US08087,28617,11809,15.4,83.5,3.1,0.4,0.2,1.1,10.8,4.2,8.0,28190.0,21195.0,13276,10.5,6.3,7.5,2.1,34545,24800,0.3949,6.4,40.8,11.5,8.3,60.4,11.4,17.8,92.1,9.2
050US39093,309134,131984,18.4,84.1,8.1,0.3,0.0,0.4,13.4,4.9,7.8,299935.0,240834.0,142606,14.1,7.8,5.4,2.4,38471,31627,0.457,8.6,23.0,16.1,12.0,48.9,2.4,25.7,63.7,269.1
050US46053,4193,2555,24.7,88.1,0.0,7.3,0.0,2.3,13.8,2.3,28.3,4145.0,3180.0,1932,10.9,6.6,1.9,1.3,32623,27378,0.4565,12.0,26.4,16.1,11.5,48.9,7.0,29.4,57.6,2.5
050US46102,14277,3647,7.1,4.8,0.1,94.5,0.0,0.1,44.8,16.3,22.9,13973.0,9033.0,3743,14.8,4.8,36.0,3.8,25951,11057,0.534,22.1,12.4,17.3,8.6,57.4,30.6,39.4,233.4,1.7
050US48393,784,445,24.9,96.7,0.0,0.1,0.0,2.3,10.8,1.3,26.1,784.0,600.0,371,13.3,9.8,4.5,2.7,30450,29673,0.3784,13.5,33.7,4.9,22.6,46.9,14.4,26.1,42.6,0.5
050US36089,108352,53328,17.4,92.6,2.6,0.7,0.0,0.7,17.6,6.8,21.4,96822.0,86567.0,44361,16.2,8.5,3.3,3.5,36230,26676,0.446,18.1,18.0,16.6,12.1,48.7,10.4,30.9,51.3,19.9
050US38025,4362,2606,17.2,84.2,1.7,8.9,0.0,0.4,6.7,1.8,34.8,4249.0,3304.0,2068,13.4,10.3,6.3,1.8,46553,45782,0.4757,4.5,42.5,6.2,15.3,54.4,25.5,31.9,64.2,1.3
050US35035,66804,31832,17.2,75.0,3.5,6.9,0.0,0.7,19.1,9.1,27.4,63067.0,48386.0,23413,19.3,16.2,9.7,2.8,27656,24777,0.4845,8.7,15.0,14.4,12.6,53.0,26.5,24.6,91.3,4.8
050US06029,892458,299179,11.0,67.6,5.4,0.9,0.1,0.8,20.4,9.1,8.6,861953.0,632138.0,346787,11.4,5.6,9.2,2.9,32040,23855,0.4673,9.6,28.2,11.7,10.5,56.2,7.4,15.0,130.6,36.8
050US06071,2162532,721376,11.6,56.1,8.2,0.8,0.1,0.7,15.0,7.3,11.3,2110605.0,1579341.0,926877,11.4,5.7,12.6,3.4,35677,26402,0.4389,8.9,17.3,12.9,12.8,51.8,5.7,18.5,130.5,35.9
050US08063,7246,3557,19.3,89.5,0.4,0.6,0.0,1.6,7.4,3.7,15.1,6998.0,5425.0,3560,15.6,9.2,2.6,0.4,35284,29276,0.4369,10.6,37.1,11.9,12.9,53.8,15.6,24.6,75.8,1.6
050US54009,22162,10778,23.4,95.1,1.7,0.1,0.1,0.4,12.3,3.8,9.1,21159.0,18212.0,9783,17.3,8.5,5.4,1.8,34546,26694,0.3947,10.4,22.2,16.0,13.6,52.9,9.1,38.4,48.3,120.8
050US31135,2889,1448,23.4,98.0,0.2,0.1,0.0,0.1,6.7,0.7,17.0,2859.0,2172.0,1463,13.3,10.6,2.2,0.5,38558,33535,0.4549,10.0,39.8,9.8,9.8,47.1,1.9,26.4,40.8,1.6
050US17001,65670,30226,20.2,92.5,4.1,0.2,0.0,0.2,12.5,4.1,10.0,64272.0,50750.0,32800,15.4,8.3,4.2,1.8,36257,31035,0.4494,8.1,21.6,16.2,14.8,50.5,4.8,24.4,57.2,35.3
050US51071,16760,8360,21.5,95.9,1.8,0.0,0.2,0.2,9.8,4.1,19.7,16623.0,13321.0,7468,13.2,6.6,7.7,3.0,38610,27679,0.3827,13.9,30.2,14.4,10.8,59.7,14.7,27.7,57.8,23.4
050US32019,55667,23697,21.2,82.9,0.9,2.7,0.0,1.0,10.2,8.0,8.3,55439.0,43773.0,23278,16.6,13.8,7.5,3.5,37199,29865,0.4126,5.9,24.0,8.6,13.9,51.9,18.3,12.2,71.2,11.8
050US48013,50194,18638,14.8,84.7,1.1,0.1,0.0,1.9,11.0,7.2,15.2,49804.0,36598.0,19892,11.2,8.7,12.9,2.4,33445,25385,0.4411,8.4,31.1,10.6,11.3,59.7,32.9,24.9,73.4,15.3
050US48023,3560,2601,25.0,92.4,3.2,0.5,0.0,0.4,14.8,1.8,37.7,3483.0,2764.0,1474,19.9,9.5,3.4,1.6,36290,26220,0.4516,4.7,30.7,22.9,7.3,60.4,9.1,23.8,52.4,3.0
050US48033,653,371,28.8,94.9,0.0,0.0,0.0,3.1,3.7,5.5,39.9,653.0,440.0,225,19.1,5.9,5.7,0.8,43646,33412,0.3815,10.2,57.3,6.2,3.6,32.9,15.4,30.9,108.5,0.4
050US48071,42571,16279,11.8,84.0,7.7,0.1,0.0,0.7,14.4,7.1,12.4,42311.0,30505.0,19786,10.6,7.1,5.5,1.3,50958,37276,0.4417,10.7,34.3,7.0,9.5,46.4,16.5,15.5,45.8,27.3
050US55041,9003,9238,23.3,78.8,1.0,14.1,0.0,2.5,15.7,4.9,57.5,8685.0,7219.0,3709,16.0,9.1,4.2,1.2,32688,26863,0.4247,7.8,26.7,11.9,11.3,55.8,10.4,32.1,45.2,9.1
050US39045,156204,61567,15.8,86.0,7.6,0.1,0.0,0.6,9.0,3.9,7.3,153226.0,118481.0,75425,13.4,8.2,4.6,2.6,41631,33283,0.4197,8.6,18.6,15.6,12.7,44.6,2.2,23.8,59.0,122.1
050US05033,63118,26953,16.8,87.7,1.6,1.9,0.0,2.5,17.8,4.8,10.7,62469.0,47532.0,25924,19.3,8.9,6.6,2.4,33366,25460,0.4444,7.2,27.4,15.1,14.1,53.7,11.9,21.6,62.0,45.3
050US29163,18158,7932,17.8,89.6,6.8,0.2,0.0,0.8,16.4,4.7,16.1,16025.0,14043.0,7073,13.5,7.8,4.0,2.3,34153,22720,0.4387,7.6,28.9,12.5,11.2,58.5,12.7,24.3,67.4,11.8
050US36083,159013,73251,17.0,85.0,6.3,0.1,0.0,0.4,10.8,5.1,10.6,153201.0,127666.0,81025,14.1,6.8,4.4,3.3,45878,37011,0.4203,11.6,16.7,15.2,8.9,40.5,2.5,27.5,77.1,112.3
050US54105,5764,3330,20.0,97.1,1.4,0.0,0.0,1.3,22.2,4.2,23.2,5764.0,4559.0,2247,26.7,11.3,4.6,1.0,36328,23776,0.4106,8.0,26.3,15.4,15.0,53.5,24.5,30.1,37.4,14.3
050US48019,22770,12003,27.2,89.0,0.7,1.2,0.0,0.9,13.8,7.1,27.5,22293.0,18965.0,9484,20.5,14.1,8.7,6.3,31762,32993,0.4352,7.5,30.0,13.3,10.2,49.7,26.7,22.8,41.5,15.2
050US51770,99122,46991,16.5,61.5,29.4,0.2,0.0,0.3,20.1,6.7,11.3,97325.0,77021.0,47454,11.3,7.9,8.0,4.3,32943,29585,0.4896,6.5,17.0,18.0,11.8,50.1,0.5,18.4,108.2,1105.7
050US51775,25290,10846,19.3,86.9,6.6,0.0,0.0,0.6,8.7,4.9,8.9,22691.0,20538.0,12333,10.9,7.7,6.8,2.2,40734,34039,0.4554,13.5,18.9,16.7,11.0,45.2,2.1,25.3,68.0,748.0
050US13275,44545,20782,18.0,59.8,36.9,0.2,0.1,0.7,17.5,6.2,14.6,43817.0,33869.0,19860,18.0,7.8,7.6,2.1,34666,27937,0.474,9.2,20.7,19.4,11.8,53.3,18.1,21.7,92.0,38.2
050US31079,61338,25022,14.9,79.1,2.9,0.7,0.0,0.3,11.2,4.0,6.1,60343.0,44444.0,31155,12.7,6.6,5.0,2.7,35605,29604,0.4402,5.9,32.2,14.5,12.2,56.4,5.2,20.1,88.9,45.8
050US08045,59605,23983,13.0,84.7,0.5,0.5,0.0,0.6,7.6,4.0,10.0,58653.0,44528.0,31818,8.3,5.9,5.3,4.4,39012,33826,0.3967,7.5,23.3,11.0,10.8,46.4,9.3,12.4,86.9,8.1
050US02198,6338,3450,17.4,47.2,0.6,39.3,0.0,8.0,18.4,9.7,31.8,6230.0,4884.0,2796,22.9,8.5,9.6,4.3,35000,28652,0.4275,12.7,25.6,12.1,8.9,50.3,16.4,34.7,70.7,0.7
050US13227,32002,14095,21.8,87.4,1.6,0.8,0.0,7.3,11.7,4.6,13.9,31668.0,25559.0,14539,19.1,10.9,8.3,2.2,35909,32501,0.4177,7.2,25.6,15.2,13.4,54.2,15.2,23.4,60.5,60.7
050US48181,133527,56749,17.8,84.0,5.4,0.8,0.0,1.6,12.0,4.4,13.1,131215.0,101799.0,62518,15.4,10.0,7.3,2.9,34333,29157,0.4405,8.3,23.5,12.4,13.9,48.9,10.7,20.1,80.1,60.8
050US48195,5431,2342,16.5,87.0,0.5,0.9,0.0,0.1,11.3,11.0,20.6,5362.0,3819.0,2257,13.1,7.0,6.8,2.6,32208,22331,0.4012,8.9,37.9,7.7,9.2,44.2,7.0,19.3,69.9,2.5
050US48211,3901,1744,15.1,85.8,0.3,0.0,0.0,0.3,9.2,6.6,22.2,3866.0,2768.0,1783,18.0,5.2,9.6,1.2,38009,34702,0.5067,7.1,38.7,11.2,14.6,56.5,16.6,21.2,89.5,1.9
050US48295,3301,1468,16.5,79.4,1.7,1.3,0.0,1.5,11.3,5.6,21.1,3262.0,2356.0,1599,18.3,7.6,6.3,4.3,32956,28736,0.4343,12.3,30.8,10.9,8.1,58.8,6.1,21.5,75.6,1.6
050US51620,8015,3843,20.6,37.4,54.6,0.0,0.0,0.3,17.5,9.9,8.5,7890.0,6006.0,3417,17.4,12.8,4.7,0.5,35746,25900,0.3889,9.0,23.6,18.2,11.0,64.6,1.2,19.3,103.9,463.0
050US55103,17408,8998,23.1,94.6,0.6,0.2,0.0,0.5,13.4,2.1,15.8,17011.0,13655.0,8153,13.5,7.8,2.5,2.7,35460,28103,0.4232,6.6,36.2,16.5,12.6,60.8,7.4,28.8,49.9,15.4
050US55065,16682,7325,18.9,96.3,0.6,0.3,0.0,0.4,11.2,1.8,7.5,16572.0,12638.0,8416,12.0,7.7,2.5,2.3,36893,28843,0.4053,6.9,40.0,10.6,12.5,51.4,5.0,29.0,55.2,11.6
050US13281,11815,8291,34.2,94.8,1.7,0.3,0.0,0.9,12.8,4.2,39.6,10981.0,10366.0,4479,15.5,10.8,6.7,1.4,28485,27763,0.4331,13.8,16.4,15.4,11.9,49.9,13.1,20.8,42.7,49.8
050US47137,5068,3509,27.3,98.0,0.2,0.0,0.0,0.3,19.3,4.8,37.0,4994.0,4117.0,1868,24.2,11.9,5.3,0.7,30922,26925,0.4845,7.5,29.9,15.6,5.8,57.6,21.7,29.5,48.0,21.5
050US46083,58887,20993,12.8,93.9,1.6,0.2,0.0,0.9,5.0,2.7,3.1,58321.0,42382.0,31766,7.3,6.8,3.4,4.6,43475,38307,0.4158,5.9,16.8,21.5,14.3,42.1,1.7,14.5,63.2,36.4
050US31129,4204,2456,27.0,96.9,0.3,0.7,0.0,0.2,9.0,1.8,24.6,4136.0,3349.0,2222,14.9,8.5,3.2,1.0,30245,34248,0.4928,6.8,31.8,15.8,13.6,45.6,2.6,35.3,38.1,4.3
050US31157,35884,16384,19.0,88.3,0.6,1.9,0.0,0.6,13.0,4.5,10.5,35092.0,26955.0,16934,15.3,7.8,5.0,2.7,34205,28770,0.448,8.0,23.1,17.9,12.1,54.2,4.9,22.7,75.1,22.2
050US48297,12175,6273,20.8,93.8,2.0,0.3,0.0,0.1,21.1,2.9,38.6,10746.0,9739.0,4246,19.7,7.3,6.9,3.3,37938,23632,0.4661,8.4,30.5,5.0,17.0,50.7,21.1,27.9,60.3,6.0
050US46081,25806,14206,21.8,93.0,0.9,2.0,0.0,1.4,12.2,2.7,20.8,24413.0,21215.0,13524,15.0,10.5,2.6,4.9,31118,34442,0.4852,9.6,19.7,11.9,12.0,49.4,13.2,17.6,66.5,17.8
050US31001,31541,13972,17.8,91.8,0.6,0.3,0.0,0.6,12.2,2.4,8.5,29943.0,24004.0,16369,12.3,6.9,4.2,2.7,33231,30344,0.4483,10.0,28.1,17.8,11.2,52.4,4.0,22.2,60.7,24.8
050US55078,4566,2372,13.2,10.4,0.2,84.0,0.0,4.6,28.3,10.4,41.0,4525.0,3079.0,1475,16.6,7.9,18.7,2.2,27572,20570,0.4823,7.3,18.8,20.8,4.7,64.1,5.3,38.7,121.5,6.6
050US51710,244300,98142,11.2,46.3,40.6,0.3,0.0,0.6,17.8,8.0,8.9,217365.0,167451.0,104180,13.9,14.9,8.2,6.3,32042,30706,0.4832,10.3,14.1,14.3,11.3,47.9,0.7,16.9,134.6,1841.3
050US51735,12121,4817,20.1,93.2,1.5,0.1,0.0,0.2,5.0,1.7,3.8,12065.0,9294.0,6008,12.2,16.2,4.8,0.5,53758,42260,0.3564,7.1,23.3,13.1,8.6,40.3,1.0,34.2,44.3,312.8
050US29169,52359,19137,8.6,75.1,11.2,1.0,0.5,0.8,14.4,4.8,21.3,43004.0,30503.0,18308,18.0,20.1,5.2,4.2,30913,25098,0.3862,8.7,19.4,12.4,11.4,56.1,9.8,15.0,130.4,35.0
050US20103,81499,29992,14.4,81.5,8.7,0.7,0.1,0.9,7.8,5.7,7.8,75671.0,59520.0,34763,12.7,15.4,6.1,3.3,41007,32893,0.4061,10.3,16.5,15.6,11.7,46.4,1.4,19.4,88.0,64.7
050US51660,53558,18317,9.1,77.2,7.8,0.1,0.0,0.4,25.5,4.7,8.5,46274.0,44697.0,25962,9.9,2.8,5.9,18.8,26283,23580,0.4722,16.7,21.6,10.0,12.9,50.0,1.4,10.4,168.2,1058.8
050US38063,2864,1946,27.7,92.7,0.1,0.2,0.0,2.9,10.4,0.3,26.6,2788.0,2356.0,1427,18.9,11.5,1.2,0.4,38583,34189,0.4688,8.8,28.9,13.2,11.7,45.8,4.6,30.2,39.0,2.0
050US38081,3899,2154,22.9,93.5,3.1,0.5,0.0,1.6,4.3,1.4,11.9,3862.0,3141.0,2170,12.7,8.5,0.8,1.2,46379,38042,0.3706,7.8,56.4,11.2,5.0,59.1,9.9,26.9,47.7,2.5
050US31019,49594,20651,14.6,90.8,0.9,0.2,0.0,0.5,11.9,2.8,7.9,47432.0,37876.0,27419,11.5,6.4,2.7,5.7,34341,30605,0.4253,9.8,23.7,15.3,15.1,46.7,6.5,18.1,74.8,21.3
050US31011,5228,2634,22.5,98.2,0.1,0.1,0.0,0.3,6.2,1.4,14.2,5123.0,4000.0,2822,13.1,8.1,1.4,1.7,34000,32850,0.4236,7.4,39.9,14.4,12.7,51.2,1.5,35.3,50.6,3.8
050US31015,1882,1364,33.0,95.5,0.2,0.7,0.0,0.4,10.0,1.7,35.8,1854.0,1549.0,956,17.3,11.2,1.7,0.7,26651,31863,0.4309,9.8,33.1,12.8,12.3,49.1,11.7,47.1,29.0,2.5
050US29175,24769,10800,16.4,89.3,6.0,0.6,0.0,0.6,15.4,4.4,17.9,22644.0,19353.0,10692,17.1,7.8,5.4,2.4,32812,22587,0.3977,10.0,20.2,16.6,17.4,55.1,14.7,21.1,69.8,22.4
050US30025,2975,1598,17.1,94.1,0.0,3.4,0.0,1.2,12.6,0.1,20.3,2876.0,2195.0,1555,15.7,4.2,5.3,0.8,40110,36409,0.4117,6.3,45.5,9.0,8.2,62.2,20.3,21.4,39.7,1.0
050US48101,1624,1100,21.4,78.2,7.8,0.2,0.0,3.9,23.0,8.1,36.1,1624.0,1162.0,717,22.4,7.3,4.7,0.3,31161,23798,0.4961,9.1,35.0,11.4,13.1,53.4,2.9,20.7,85.1,1.2
050US48259,45491,16488,19.2,87.7,0.4,0.4,0.0,1.3,4.8,4.3,10.3,45049.0,34818.0,20961,12.8,10.1,6.6,3.9,43361,47724,0.4775,7.9,20.8,13.2,9.1,39.4,4.9,12.4,76.8,24.9
050US48463,26899,11194,16.8,89.0,0.6,0.5,0.1,0.4,21.0,4.9,20.3,26354.0,19708.0,11516,19.1,8.6,10.9,2.2,25551,21036,0.4729,12.2,23.4,11.8,9.9,54.2,15.9,30.9,91.9,7.2
050US19145,15205,7190,22.3,93.3,2.2,0.3,0.0,0.8,12.4,5.1,10.8,14058.0,12245.0,7066,13.8,8.8,4.1,2.1,36061,27800,0.4252,8.3,31.9,15.9,15.8,53.2,2.2,28.5,62.0,13.4
050US31101,8048,5481,26.9,94.9,1.6,0.7,0.0,0.2,15.3,3.7,29.5,7974.0,6423.0,3975,14.3,10.1,1.4,1.1,31879,30947,0.4397,4.6,23.8,7.7,21.1,48.7,21.7,29.1,55.7,5.2
050US55013,15363,15680,28.7,91.7,0.6,3.5,0.0,1.9,12.6,5.6,53.8,15229.0,12665.0,6544,17.8,12.6,2.3,1.8,34458,30829,0.4188,7.6,29.7,15.3,9.4,54.1,8.9,26.0,36.6,19.1
050US36003,46304,26376,18.8,95.4,1.6,0.2,0.0,0.2,16.7,5.2,31.6,41506.0,37074.0,19694,16.0,9.3,3.9,2.4,31490,26030,0.4433,19.2,26.0,14.1,9.6,51.3,16.9,31.2,42.9,25.6
050US29065,15518,7328,21.9,94.0,0.6,0.8,0.0,1.3,18.0,5.2,13.3,15332.0,12052.0,6552,21.7,11.3,5.2,2.9,30907,23254,0.4426,8.2,22.7,19.6,11.2,62.4,19.3,26.1,65.7,9.7
050US55009,262559,110414,14.8,83.8,2.6,2.4,0.0,1.0,9.7,2.8,4.0,255211.0,200147.0,138713,10.5,6.9,2.9,2.5,39249,34157,0.4383,7.6,26.1,13.9,11.0,47.3,1.4,20.6,72.3,208.3
050US47017,27841,13256,19.9,86.2,10.0,0.2,0.0,0.6,16.8,4.0,17.1,26915.0,21853.0,11544,21.0,9.1,5.1,2.1,30880,23384,0.4582,10.5,28.9,14.4,12.0,56.5,17.3,27.2,65.7,22.2
050US51640,6402,3222,20.3,83.9,9.8,0.0,0.0,0.2,24.1,8.3,18.9,6036.0,4763.0,2639,20.9,13.5,4.6,1.6,30125,24521,0.5254,5.9,23.1,14.6,11.7,58.2,7.0,16.4,58.8,392.9
050US55061,20398,9442,20.6,96.1,0.7,0.5,0.0,0.6,6.8,2.0,12.6,20230.0,16074.0,10794,12.6,8.1,2.2,2.4,40652,31723,0.3823,6.3,41.1,13.1,7.7,57.1,5.5,31.9,38.5,27.6
050US20197,6877,3312,20.0,94.4,0.6,0.8,0.0,1.3,5.7,2.0,17.8,6781.0,5244.0,3443,16.7,9.5,2.6,1.2,38190,30047,0.375,16.8,32.1,11.5,6.9,46.9,5.2,33.1,42.9,4.2
050US51700,179582,77851,12.9,46.6,40.9,0.3,0.0,0.6,14.8,5.7,9.6,170720.0,128745.0,81820,15.3,15.2,6.5,4.1,36582,33670,0.442,9.3,19.9,13.9,11.5,48.8,2.7,18.5,121.5,1128.3
050US55063,118168,50680,16.3,90.3,1.7,0.2,0.0,0.5,12.2,3.5,5.1,113087.0,94675.0,61864,11.3,7.7,2.9,6.5,36308,33609,0.455,10.0,17.8,19.6,13.9,47.5,4.0,20.1,77.3,112.2
050US50021,58527,34552,22.0,95.8,0.7,0.3,0.0,0.7,10.9,3.5,26.6,56321.0,48150.0,29413,15.4,7.4,4.0,2.8,35708,31831,0.4347,10.5,22.8,17.2,12.5,51.5,5.8,32.7,52.3,37.2
050US46019,10295,4884,19.6,91.3,0.7,2.3,0.0,2.0,10.0,5.8,14.4,10159.0,7751.0,5058,14.2,11.2,3.0,6.7,33840,28974,0.4466,8.4,32.2,10.3,8.7,54.8,23.8,18.2,38.5,2.2
