HEROP_ID,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs
050US28155,0.41,0.66,0.32,0.22,0.84,0.02,0.45,0.85,0.0
050US28157,0.12,0.27,0.71,0.46,0.33,0.01,0.25,0.26,0.0
050US28159,0.28,0.45,0.52,0.59,0.36,0.03,0.89,0.25,0.0
050US28161,0.05,0.58,0.4,0.57,0.57,0.04,0.59,0.56,0.0
050US28163,0.51,0.23,0.68,0.56,0.3,0.11,0.7,0.3,0.01
050US29001,0.32,0.87,0.05,0.37,0.89,0.02,0.38,0.87,0.04
050US29003,0.6,0.9,0.04,0.32,0.92,0.03,0.61,0.96,0.0
050US29005,0.3,0.97,0.01,0.14,0.97,0.01,0.02,0.97,0.0
050US29007,0.26,0.84,0.08,0.48,0.8,0.08,0.6,0.83,0.01
050US29009,0.59,0.9,0.0,0.42,0.77,0.16,0.6,0.77,0.03
050US29011,0.32,0.94,0.0,0.19,0.93,0.03,0.0,0.0,0.0
050US29013,0.42,0.93,0.03,0.25,0.94,0.03,0.47,0.95,0.0
050US29015,0.46,0.93,0.01,0.28,0.94,0.03,0.8,0.96,0.0
050US29017,0.46,0.94,0.01,0.25,0.95,0.01,0.66,0.93,0.01
050US29019,0.35,0.72,0.14,0.31,0.75,0.05,0.33,0.75,0.07
050US29021,0.43,0.77,0.1,0.33,0.79,0.1,0.6,0.82,0.04
050US29023,0.54,0.77,0.15,0.45,0.79,0.06,0.52,0.92,0.02
050US29025,0.06,0.95,0.01,0.12,0.95,0.02,0.19,0.95,0.01
050US29027,0.44,0.86,0.08,0.39,0.88,0.05,0.46,0.89,0.02
050US29029,0.46,0.92,0.02,0.47,0.9,0.06,0.59,0.96,0.01
050US29031,0.49,0.72,0.19,0.24,0.85,0.03,0.52,0.78,0.05
050US29033,0.4,0.93,0.03,0.3,0.93,0.02,0.57,0.92,0.0
050US29035,0.52,0.97,0.0,0.12,0.94,0.02,0.0,0.0,0.0
050US29037,0.41,0.85,0.07,0.29,0.86,0.06,0.52,0.85,0.03
050US29039,0.4,0.95,0.0,0.4,0.95,0.04,0.52,0.95,0.01
050US29041,0.16,0.94,0.03,0.31,0.96,0.01,0.0,0.0,0.0
050US29043,0.46,0.93,0.02,0.3,0.93,0.04,0.47,0.92,0.02
050US29045,0.38,0.97,0.01,0.6,0.97,0.0,0.6,0.97,0.01
050US29047,0.34,0.75,0.09,0.24,0.78,0.09,0.44,0.76,0.04
050US29049,0.18,0.93,0.02,0.21,0.93,0.03,0.45,0.94,0.01
050US29051,0.39,0.69,0.24,0.39,0.8,0.05,0.49,0.79,0.04
050US29053,0.49,0.78,0.16,0.29,0.86,0.03,0.33,0.86,0.0
050US29055,0.46,0.93,0.01,0.45,0.93,0.04,0.62,0.95,0.0
050US29057,0.07,0.94,0.0,0.1,0.94,0.02,0.33,0.94,0.0
050US29059,0.7,0.92,0.0,0.43,0.93,0.04,0.14,0.94,0.0
050US29061,0.48,0.95,0.02,0.07,0.96,0.02,0.41,0.97,0.0
050US29063,0.35,0.78,0.14,0.21,0.81,0.03,0.06,0.86,0.0
050US29065,0.5,0.93,0.01,0.2,0.94,0.02,0.57,0.96,0.01
050US29067,0.38,0.98,0.0,0.24,0.98,0.02,0.38,0.98,0.0
050US29069,0.48,0.7,0.23,0.38,0.76,0.16,0.58,0.88,0.03
050US29071,0.45,0.94,0.01,0.24,0.94,0.03,0.61,0.95,0.03
050US29073,0.48,0.94,0.01,0.16,0.96,0.02,0.38,0.96,0.01
050US29075,0.01,0.96,0.01,0.17,0.96,0.02,0.02,0.96,0.01
050US29077,0.4,0.83,0.06,0.33,0.84,0.06,0.43,0.85,0.04
050US29079,0.43,0.92,0.0,0.42,0.93,0.04,0.32,0.93,0.01
050US29081,0.35,0.93,0.01,0.48,0.92,0.04,0.43,0.92,0.0
050US29083,0.5,0.91,0.03,0.33,0.93,0.04,0.39,0.92,0.0
050US29085,0.53,0.93,0.0,0.29,0.94,0.02,0.71,0.94,0.0
050US29087,0.27,0.95,0.01,0.23,0.95,0.01,0.35,0.96,0.01
050US29089,0.33,0.89,0.08,0.19,0.91,0.02,0.49,0.94,0.0
050US29091,0.52,0.93,0.01,0.3,0.94,0.03,0.51,0.94,0.01
050US29093,0.32,0.94,0.02,0.33,0.94,0.03,0.72,0.95,0.01
050US29095,0.61,0.36,0.51,0.44,0.51,0.21,0.44,0.61,0.05
050US29097,0.4,0.82,0.04,0.44,0.74,0.19,0.5,0.86,0.03
050US29099,0.55,0.92,0.03,0.39,0.92,0.04,0.46,0.93,0.02
050US29101,0.41,0.81,0.07,0.33,0.81,0.06,0.35,0.82,0.03
050US29103,0.08,0.96,0.01,0.26,0.96,0.01,0.23,0.96,0.01
050US29105,0.5,0.92,0.01,0.34,0.91,0.04,0.3,0.93,0.0
050US29107,0.34,0.9,0.03,0.45,0.88,0.06,0.56,0.9,0.01
050US29109,0.63,0.94,0.02,0.37,0.85,0.12,0.73,0.81,0.01
050US29111,0.22,0.92,0.05,0.44,0.93,0.04,0.65,0.91,0.0
050US29113,0.34,0.93,0.03,0.41,0.92,0.05,0.56,0.93,0.01
050US29115,0.32,0.94,0.01,0.3,0.94,0.03,0.39,0.94,0.0
050US29117,0.52,0.87,0.06,0.33,0.88,0.03,0.3,0.96,0.01
050US29119,0.68,0.57,0.06,0.56,0.6,0.26,0.26,0.81,0.02
050US29121,0.4,0.9,0.04,0.33,0.93,0.02,0.5,0.93,0.01
050US29123,0.21,0.94,0.01,0.27,0.93,0.03,0.58,0.92,0.01
050US29125,0.67,0.96,0.01,0.09,0.96,0.03,0.72,0.96,0.01
050US29127,0.46,0.86,0.07,0.48,0.85,0.04,0.35,0.92,0.01
050US29129,0.32,0.94,0.01,0.22,0.95,0.02,0.02,0.95,0.01
050US29131,0.46,0.94,0.01,0.25,0.94,0.03,0.57,0.94,0.01
050US29133,0.41,0.59,0.37,0.24,0.78,0.03,0.83,0.88,0.0
050US29135,0.38,0.89,0.07,0.55,0.84,0.11,0.54,0.85,0.0
050US29137,0.31,0.91,0.05,0.12,0.94,0.02,0.63,0.92,0.01
050US29139,0.18,0.94,0.02,0.17,0.94,0.02,0.45,0.94,0.01
050US29141,0.31,0.93,0.01,0.28,0.93,0.04,0.44,0.94,0.02
050US29143,0.39,0.73,0.23,0.32,0.83,0.04,0.71,0.86,0.0
050US29145,0.49,0.83,0.02,0.43,0.81,0.1,0.34,0.84,0.02
050US29147,0.29,0.91,0.04,0.1,0.92,0.02,0.29,0.91,0.02
050US29149,0.34,0.97,0.0,0.24,0.93,0.02,0.4,0.92,0.01
050US29151,0.42,0.96,0.01,0.36,0.95,0.01,0.68,0.94,0.0
050US29153,0.5,0.94,0.0,0.31,0.95,0.02,0.5,0.94,0.01
050US29155,0.41,0.56,0.39,0.21,0.72,0.03,0.0,0.0,0.0
050US29157,0.49,0.97,0.01,0.42,0.91,0.05,0.65,0.89,0.02
050US29159,0.5,0.76,0.09,0.35,0.8,0.12,0.3,0.85,0.01
050US29161,0.32,0.85,0.04,0.29,0.85,0.03,0.48,0.81,0.09
050US29163,0.23,0.86,0.09,0.43,0.85,0.05,0.22,0.87,0.0
050US29165,0.36,0.75,0.1,0.25,0.77,0.08,0.42,0.75,0.05
050US29167,0.3,0.94,0.01,0.04,0.94,0.02,0.27,0.95,0.0
050US29169,0.38,0.6,0.16,0.39,0.6,0.15,0.36,0.62,0.04
050US29171,0.15,0.96,0.0,0.46,0.94,0.0,0.09,0.96,0.01
050US29173,0.33,0.94,0.02,0.56,0.93,0.03,0.44,0.93,0.01
050US29175,0.31,0.87,0.08,0.21,0.89,0.02,0.61,0.85,0.01
050US29177,0.58,0.9,0.05,0.23,0.92,0.03,0.41,0.96,0.0
050US29179,0.05,0.94,0.02,0.21,0.94,0.02,0.43,0.95,0.0
050US29181,0.46,0.95,0.01,0.53,0.94,0.03,0.42,0.94,0.0
050US29183,0.28,0.85,0.06,0.25,0.85,0.05,0.39,0.85,0.05
050US29185,0.46,0.94,0.02,0.17,0.95,0.01,0.35,0.95,0.0
050US29186,0.72,0.89,0.06,0.2,0.96,0.01,0.61,0.9,0.02
050US29187,0.57,0.83,0.12,0.11,0.92,0.02,0.64,0.89,0.02
050US29189,0.71,0.3,0.63,0.38,0.66,0.06,0.38,0.75,0.09
050US29195,0.32,0.75,0.07,0.46,0.69,0.18,0.73,0.65,0.05
050US29197,0.24,0.97,0.01,0.14,0.97,0.01,0.0,0.0,0.0
050US29199,0.22,0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.0
050US29201,0.65,0.58,0.36,0.38,0.83,0.04,0.76,0.65,0.02
050US29203,0.21,0.93,0.0,0.24,0.93,0.02,0.0,0.0,0.0
050US29205,0.3,0.94,0.03,0.34,0.94,0.03,0.68,0.97,0.0
050US29207,0.66,0.92,0.04,0.25,0.95,0.02,0.7,0.98,0.0
050US29209,0.43,0.96,0.0,0.21,0.94,0.03,0.46,0.93,0.0
050US29211,0.42,0.66,0.04,0.53,0.63,0.31,0.33,0.72,0.0
050US29213,0.46,0.85,0.03,0.27,0.86,0.08,0.47,0.84,0.02
050US29215,0.59,0.9,0.06,0.23,0.9,0.03,0.36,0.91,0.01
050US29217,0.4,0.94,0.02,0.27,0.94,0.03,0.5,0.92,0.02
050US29219,0.36,0.89,0.03,0.26,0.9,0.04,0.38,0.92,0.01
050US29221,0.76,0.87,0.09,0.29,0.94,0.02,0.65,0.88,0.0
050US29223,0.27,0.94,0.01,0.41,0.94,0.03,0.66,0.96,0.01
050US29225,0.32,0.93,0.02,0.29,0.93,0.03,0.48,0.94,0.01
050US29227,0.0,0.97,0.0,0.0,0.97,0.01,0.0,0.97,0.0
050US29229,0.28,0.95,0.01,0.31,0.93,0.03,0.78,0.89,0.02
050US29510,0.64,0.21,0.72,0.39,0.48,0.08,0.49,0.53,0.1
050US30001,0.29,0.9,0.0,0.15,0.91,0.05,0.41,0.89,0.01
050US30003,0.89,0.31,0.0,0.25,0.34,0.08,0.33,0.51,0.0
050US30005,0.27,0.68,0.01,0.54,0.33,0.05,0.76,0.56,0.0
050US30007,0.64,0.94,0.0,0.32,0.94,0.04,0.0,0.0,0.0
050US30009,0.45,0.94,0.01,0.34,0.94,0.04,0.42,0.94,0.0
050US30011,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0
050US30013,0.48,0.77,0.06,0.41,0.79,0.09,0.4,0.86,0.02
050US30015,0.46,0.66,0.0,0.23,0.73,0.03,0.26,0.87,0.01
050US30017,0.7,0.89,0.02,0.31,0.9,0.05,0.33,0.92,0.01
050US30019,0.0,0.0,0.0,0.0,0.93,0.05,0.0,0.93,0.01
050US30021,0.45,0.91,0.02,0.23,0.92,0.04,0.5,0.94,0.0
050US30023,0.41,0.89,0.01,0.21,0.91,0.04,0.35,0.9,0.01
050US30025,0.0,0.94,0.01,0.0,0.94,0.02,0.0,0.94,0.01
050US30027,0.31,0.95,0.0,0.2,0.94,0.03,0.26,0.94,0.01
050US30029,0.65,0.94,0.01,0.35,0.91,0.05,0.37,0.93,0.01
050US30031,0.53,0.88,0.01,0.25,0.91,0.05,0.38,0.89,0.03
050US30033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
050US30035,0.5,0.37,0.01,0.21,0.44,0.05,0.39,0.32,0.0
050US30037,0.0,0.0,0.0,0.0,0.89,0.08,0.0,0.0,0.0
050US30039,0.0,0.96,0.0,0.0,0.96,0.02,0.0,0.96,0.0
050US30041,0.64,0.34,0.01,0.24,0.75,0.05,0.34,0.79,0.01
050US30043,0.69,0.93,0.01,0.35,0.9,0.04,0.31,0.93,0.0
050US30045,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.0,0.0
050US30047,0.38,0.56,0.0,0.27,0.61,0.05,0.4,0.63,0.01
050US30049,0.64,0.9,0.01,0.31,0.9,0.05,0.31,0.91,0.01
050US30051,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0
050US30053,0.4,0.92,0.0,0.21,0.93,0.04,0.23,0.93,0.01
050US30055,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.94,0.0
050US30057,0.61,0.93,0.0,0.3,0.9,0.07,0.45,0.9,0.0
050US30059,0.0,0.0,0.0,0.0,0.94,0.03,0.0,0.0,0.0
050US30061,0.47,0.91,0.0,0.22,0.92,0.02,0.47,0.91,0.03
050US30063,0.44,0.91,0.01,0.22,0.88,0.04,0.39,0.87,0.04
050US30065,0.0,0.0,0.0,0.22,0.95,0.03,0.42,0.95,0.01
050US30067,0.68,0.91,0.01,0.24,0.93,0.04,0.51,0.95,0.0
050US30069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02
050US30071,0.0,0.0,0.0,0.0,0.84,0.02,0.0,0.84,0.0
050US30073,0.27,0.96,0.01,0.38,0.71,0.03,0.73,0.58,0.0
050US30075,0.0,0.0,0.0,0.0,0.93,0.03,0.0,0.0,0.0
050US30077,0.21,0.88,0.0,0.13,0.89,0.02,0.21,0.88,0.01
050US30079,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0
050US30081,0.69,0.92,0.0,0.33,0.91,0.06,0.53,0.93,0.01
050US30083,0.0,0.0,0.0,0.32,0.86,0.08,0.0,0.0,0.0
050US30085,0.32,0.39,0.0,0.25,0.37,0.04,0.57,0.34,0.01
050US30087,0.96,0.06,0.0,0.52,0.61,0.1,0.44,0.75,0.03
050US30089,0.08,0.89,0.0,0.03,0.9,0.03,0.09,0.91,0.01
050US30091,0.0,0.0,0.0,0.29,0.91,0.04,0.31,0.91,0.01
050US30093,0.68,0.86,0.02,0.21,0.9,0.06,0.55,0.91,0.02
050US30095,0.44,0.9,0.0,0.24,0.91,0.05,0.54,0.89,0.0
050US30097,0.0,0.93,0.0,0.0,0.93,0.03,0.0,0.93,0.0
050US30099,0.64,0.92,0.0,0.16,0.93,0.02,0.37,0.95,0.0
050US30101,0.91,0.71,0.01,0.06,0.87,0.04,0.25,0.89,0.03
050US30103,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.96,0.02
050US30105,0.62,0.78,0.0,0.28,0.87,0.04,0.41,0.82,0.01
050US30107,0.0,0.0,0.0,0.0,0.94,0.03,0.0,0.94,0.0
050US30109,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.95,0.0
050US30111,0.5,0.83,0.01,0.32,0.82,0.08,0.54,0.86,0.02
050US31001,0.36,0.86,0.01,0.27,0.83,0.14,0.44,0.88,0.03
050US31003,0.31,0.96,0.01,0.4,0.94,0.06,0.28,0.96,0.0
050US31005,0.0,0.0,0.0,0.0,0.95,0.01,0.0,0.0,0.0
050US31007,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.0,0.0
050US31009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US31011,0.34,0.96,0.01,0.03,0.97,0.02,0.34,0.96,0.0
050US31013,0.39,0.78,0.01,0.16,0.8,0.14,0.2,0.82,0.0
050US31015,0.0,0.95,0.0,0.0,0.95,0.01,0.0,0.95,0.01
050US31017,0.0,0.96,0.0,0.0,0.96,0.01,0.0,0.96,0.0
050US31019,0.46,0.85,0.02,0.34,0.83,0.13,0.46,0.84,0.03
050US31021,0.3,0.92,0.01,0.13,0.94,0.03,0.39,0.91,0.01
050US31023,0.39,0.95,0.01,0.13,0.95,0.04,0.39,0.95,0.01
050US31025,0.32,0.93,0.01,0.22,0.92,0.04,0.48,0.95,0.01
050US31027,0.25,0.97,0.0,0.02,0.97,0.02,0.16,0.97,0.0
050US31029,0.0,0.89,0.0,0.0,0.89,0.1,0.0,0.89,0.0
050US31031,0.31,0.86,0.0,0.04,0.89,0.03,0.06,0.89,0.0
050US31033,0.41,0.9,0.0,0.14,0.9,0.07,0.45,0.89,0.03
050US31035,0.06,0.9,0.0,0.33,0.86,0.12,0.56,0.95,0.0
050US31037,0.51,0.37,0.04,0.63,0.29,0.66,0.72,0.83,0.04
050US31039,0.53,0.92,0.0,0.4,0.83,0.15,0.38,0.9,0.01
050US31041,0.52,0.95,0.0,0.07,0.95,0.03,0.52,0.93,0.02
050US31043,0.48,0.37,0.07,0.31,0.42,0.45,0.25,0.46,0.04
050US31045,0.31,0.82,0.02,0.03,0.86,0.05,0.28,0.82,0.01
050US31047,0.73,0.3,0.12,0.66,0.34,0.55,0.6,0.49,0.01
050US31049,0.0,0.89,0.0,0.0,0.89,0.08,0.0,0.89,0.01
050US31051,0.37,0.79,0.0,0.41,0.78,0.2,0.0,0.86,0.0
050US31053,0.41,0.84,0.01,0.36,0.75,0.21,0.27,0.87,0.01
050US31055,0.58,0.48,0.32,0.54,0.49,0.36,0.43,0.64,0.09
050US31057,0.0,0.84,0.0,0.0,0.84,0.16,0.0,0.0,0.0
050US31059,0.41,0.93,0.01,0.08,0.94,0.04,0.23,0.94,0.0
050US31061,0.27,0.95,0.0,0.36,0.95,0.03,0.46,0.97,0.0
050US31063,0.0,0.96,0.0,0.0,0.96,0.01,0.0,0.96,0.0
050US31065,0.0,0.94,0.0,0.0,0.94,0.04,0.0,0.94,0.0
050US31067,0.45,0.93,0.01,0.22,0.94,0.03,0.4,0.94,0.01
050US31069,0.0,0.94,0.0,0.0,0.94,0.04,0.0,0.0,0.0
050US31071,0.0,0.97,0.0,0.0,0.97,0.02,0.0,0.97,0.0
050US31073,0.0,0.96,0.0,0.0,0.96,0.02,0.0,0.96,0.01
050US31075,0.0,0.97,0.01,0.0,0.97,0.02,0.0,0.0,0.0
050US31077,0.0,0.96,0.0,0.0,0.96,0.02,0.0,0.96,0.0
050US31079,0.44,0.63,0.05,0.42,0.55,0.39,0.4,0.61,0.02
050US31081,0.54,0.94,0.02,0.41,0.92,0.06,0.81,0.95,0.0
050US31083,0.0,0.94,0.01,0.0,0.94,0.04,0.0,0.94,0.0
050US31085,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0
050US31087,0.0,0.99,0.0,0.0,0.99,0.01,0.0,0.0,0.0
050US31089,0.61,0.9,0.0,0.34,0.91,0.07,0.52,0.95,0.01
050US31091,0.0,0.96,0.01,0.0,0.96,0.03,0.0,0.0,0.0
050US31093,0.02,0.95,0.0,0.12,0.95,0.03,0.34,0.96,0.0
050US31095,0.58,0.92,0.01,0.11,0.94,0.04,0.63,0.92,0.0
050US31097,0.41,0.72,0.1,0.38,0.73,0.14,0.3,0.75,0.01
050US31099,0.08,0.93,0.0,0.36,0.9,0.09,0.46,0.95,0.01
050US31101,0.15,0.91,0.01,0.17,0.89,0.08,0.1,0.9,0.01
050US31103,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.0
050US31105,0.0,0.86,0.0,0.0,0.86,0.11,0.0,0.86,0.0
050US31107,0.18,0.91,0.0,0.33,0.79,0.04,0.25,0.88,0.0
050US31109,0.45,0.71,0.08,0.37,0.73,0.12,0.44,0.72,0.1
050US31111,0.5,0.86,0.03,0.25,0.86,0.11,0.52,0.88,0.01
050US31113,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0
050US31115,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
050US31117,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.0,0.0
050US31119,0.44,0.8,0.03,0.28,0.76,0.2,0.56,0.81,0.05
050US31121,0.38,0.94,0.01,0.18,0.92,0.05,0.43,0.92,0.01
050US31123,0.0,0.82,0.01,0.0,0.82,0.16,0.0,0.82,0.0
050US31125,0.0,0.97,0.0,0.0,0.97,0.03,0.0,0.97,0.0
050US31127,0.29,0.93,0.02,0.3,0.93,0.04,0.5,0.96,0.02
050US31129,0.46,0.95,0.0,0.27,0.95,0.03,0.52,0.95,0.03
050US31131,0.61,0.84,0.01,0.47,0.81,0.16,0.72,0.84,0.01
050US31133,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.0,0.0
050US31135,0.0,0.95,0.0,0.0,0.95,0.04,0.0,0.0,0.0
050US31137,0.51,0.93,0.01,0.11,0.92,0.06,0.49,0.95,0.01
050US31139,0.44,0.96,0.0,0.04,0.97,0.02,0.39,0.96,0.01
050US31141,0.34,0.74,0.01,0.28,0.73,0.24,0.36,0.82,0.01
050US31143,0.41,0.9,0.0,0.41,0.9,0.09,0.41,0.9,0.0
050US31145,0.3,0.91,0.01,0.04,0.92,0.05,0.26,0.91,0.0
050US31147,0.36,0.91,0.0,0.05,0.92,0.02,0.26,0.91,0.0
050US31149,0.0,0.97,0.01,0.0,0.97,0.01,0.0,0.0,0.0
050US31151,0.3,0.68,0.01,0.51,0.55,0.38,0.5,0.55,0.05
050US31153,0.39,0.75,0.06,0.34,0.75,0.14,0.31,0.79,0.04
050US31155,0.56,0.93,0.01,0.21,0.95,0.03,0.36,0.95,0.01
050US31157,0.5,0.67,0.02,0.27,0.64,0.31,0.38,0.71,0.02
050US31159,0.22,0.94,0.01,0.27,0.94,0.04,0.28,0.93,0.01
050US31161,0.42,0.8,0.01,0.19,0.82,0.06,0.13,0.81,0.01
050US31163,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.96,0.01
050US31165,0.0,0.91,0.0,0.0,0.91,0.0,0.0,0.91,0.0
050US31167,0.06,0.93,0.01,0.22,0.91,0.07,0.06,0.93,0.0
050US31169,0.3,0.95,0.01,0.14,0.96,0.03,0.0,0.0,0.0
050US31171,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
050US31173,0.15,0.36,0.0,0.04,0.37,0.06,0.47,0.3,0.01
050US31175,0.03,0.95,0.0,0.0,0.95,0.03,0.0,0.0,0.0
050US31177,0.19,0.94,0.01,0.26,0.94,0.04,0.61,0.95,0.01
050US31179,0.42,0.87,0.03,0.26,0.88,0.07,0.25,0.88,0.01
050US31181,0.53,0.89,0.01,0.13,0.91,0.05,0.0,0.0,0.0
050US31183,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.99,0.0
050US31185,0.36,0.9,0.02,0.19,0.9,0.06,0.67,0.95,0.02
050US32001,0.5,0.66,0.1,0.22,0.72,0.16,0.34,0.7,0.04
050US32003,0.41,0.36,0.17,0.42,0.33,0.42,0.33,0.44,0.15
050US32005,0.47,0.76,0.02,0.24,0.77,0.15,0.41,0.78,0.03
050US32007,0.64,0.67,0.02,0.33,0.58,0.33,0.49,0.66,0.06
050US32009,0.0,0.79,0.01,0.0,0.79,0.19,0.0,0.0,0.0
050US32011,0.0,0.88,0.0,0.0,0.88,0.07,0.0,0.0,0.0
050US32013,0.41,0.59,0.01,0.25,0.61,0.31,0.59,0.53,0.01
050US32015,0.0,0.68,0.0,0.0,0.68,0.26,0.0,0.68,0.0
050US32017,0.44,0.81,0.05,0.14,0.85,0.09,0.54,0.8,0.02
050US32019,0.42,0.75,0.02,0.23,0.72,0.2,0.21,0.77,0.02
050US32021,0.5,0.44,0.03,0.09,0.63,0.13,0.04,0.65,0.03
050US32023,0.3,0.79,0.04,0.19,0.72,0.21,0.41,0.76,0.03
050US32027,0.0,0.66,0.04,0.0,0.66,0.24,0.0,0.66,0.01
050US32029,0.0,0.84,0.01,0.0,0.84,0.05,0.0,0.84,0.01
050US32031,0.42,0.57,0.04,0.4,0.52,0.35,0.32,0.61,0.07
050US32033,0.41,0.66,0.08,0.16,0.7,0.17,0.36,0.67,0.02
050US32510,0.43,0.7,0.03,0.26,0.63,0.3,0.31,0.7,0.05
050US33001,0.56,0.94,0.02,0.25,0.94,0.02,0.39,0.93,0.02
050US33003,0.62,0.93,0.02,0.25,0.95,0.02,0.42,0.96,0.01
050US33005,0.44,0.92,0.01,0.37,0.93,0.03,0.48,0.91,0.04
050US33007,0.69,0.78,0.12,0.39,0.85,0.06,0.26,0.93,0.01
050US33009,0.5,0.84,0.02,0.34,0.87,0.04,0.53,0.83,0.09
050US33011,0.53,0.74,0.06,0.47,0.73,0.16,0.45,0.77,0.09
050US33013,0.5,0.84,0.04,0.31,0.9,0.03,0.48,0.84,0.07
050US33015,0.42,0.91,0.02,0.34,0.89,0.06,0.37,0.89,0.04
050US33017,0.49,0.88,0.02,0.32,0.89,0.04,0.42,0.87,0.07
050US33019,0.59,0.94,0.02,0.36,0.94,0.03,0.35,0.94,0.01
050US34001,0.61,0.31,0.36,0.45,0.42,0.27,0.53,0.42,0.18
050US34003,0.58,0.38,0.22,0.39,0.47,0.29,0.38,0.5,0.27
050US34005,0.53,0.45,0.36,0.39,0.58,0.12,0.39,0.68,0.09
050US34007,0.59,0.33,0.36,0.61,0.3,0.37,0.47,0.58,0.13
050US34009,0.58,0.68,0.14,0.44,0.73,0.14,0.54,0.76,0.03
050US34011,0.45,0.37,0.29,0.47,0.34,0.45,0.41,0.56,0.03
050US34013,0.79,0.09,0.7,0.63,0.22,0.43,0.39,0.5,0.13
050US34015,0.33,0.71,0.15,0.28,0.74,0.08,0.38,0.76,0.05
050US34017,0.62,0.17,0.34,0.46,0.23,0.58,0.44,0.29,0.3
050US34019,0.63,0.71,0.13,0.29,0.78,0.12,0.32,0.82,0.06
050US34021,0.63,0.28,0.45,0.57,0.33,0.35,0.45,0.53,0.28
050US34023,0.45,0.36,0.16,0.47,0.33,0.43,0.44,0.37,0.4
050US34025,0.57,0.49,0.26,0.38,0.62,0.21,0.4,0.73,0.12
050US34027,0.44,0.62,0.06,0.38,0.57,0.28,0.39,0.64,0.2
050US34029,0.43,0.78,0.06,0.3,0.8,0.13,0.44,0.8,0.04
050US34031,0.72,0.16,0.28,0.65,0.22,0.59,0.4,0.49,0.12
050US34033,0.58,0.47,0.34,0.54,0.52,0.21,0.4,0.76,0.02
050US34035,0.62,0.38,0.24,0.46,0.45,0.29,0.32,0.54,0.25
050US34037,0.39,0.84,0.04,0.27,0.84,0.1,0.36,0.85,0.04
050US34039,0.65,0.21,0.39,0.6,0.24,0.48,0.27,0.55,0.09
050US34041,0.41,0.75,0.09,0.27,0.78,0.12,0.31,0.8,0.04
050US35001,0.42,0.38,0.05,0.39,0.31,0.59,0.39,0.47,0.06
050US35003,0.0,0.0,0.0,0.0,0.82,0.18,0.0,0.82,0.0
050US35005,0.49,0.32,0.03,0.25,0.36,0.59,0.7,0.4,0.04
050US35006,0.2,0.25,0.01,0.14,0.27,0.55,0.27,0.22,0.0
050US35007,0.48,0.52,0.01,0.11,0.46,0.5,0.31,0.5,0.01
050US35009,0.4,0.42,0.08,0.34,0.4,0.49,0.26,0.54,0.02
050US35011,0.0,0.52,0.02,0.0,0.52,0.46,0.0,0.0,0.0
050US35013,0.51,0.36,0.07,0.33,0.24,0.73,0.39,0.38,0.03
050US35015,0.36,0.43,0.03,0.17,0.46,0.5,0.54,0.56,0.01
050US35017,0.77,0.28,0.03,0.28,0.41,0.56,0.54,0.46,0.0
050US35019,0.0,0.19,0.01,0.0,0.19,0.78,0.0,0.0,0.0
050US35021,0.0,0.0,0.0,0.0,0.62,0.37,0.0,0.0,0.0
050US35023,0.3,0.44,0.01,0.6,0.26,0.73,0.0,0.0,0.0
050US35025,0.45,0.28,0.08,0.27,0.33,0.61,0.76,0.44,0.01
050US35027,0.39,0.61,0.02,0.12,0.62,0.34,0.63,0.68,0.01
050US35028,0.83,0.65,0.01,0.08,0.72,0.18,0.34,0.69,0.09
050US35029,0.54,0.18,0.03,0.17,0.29,0.68,0.63,0.26,0.02
050US35031,0.32,0.21,0.02,0.36,0.16,0.3,0.22,0.22,0.03
050US35033,0.0,0.16,0.0,0.0,0.16,0.81,0.0,0.0,0.0
050US35035,0.34,0.56,0.06,0.38,0.4,0.53,0.35,0.61,0.03
050US35037,0.63,0.37,0.03,0.28,0.45,0.5,0.19,0.48,0.01
050US35039,0.5,0.11,0.01,0.25,0.13,0.78,0.5,0.16,0.01
