HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,Age45_49,Age50_54,AgeOv18,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,MobileP,LngTermP,RentalP,UnitDens,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US01127,1127,64493,31057,38116,3986,7839,4003,3691,22894,4749,4296,12024,53.83,18.64,90.78,6.21,2.4,0.17,0.49,0.0,2.34,19.14,0.22,19.7,8.8,19.39,63588,4016,24707.0,4181,4524,50140,24.1,8.01,2.3,19.18,22589.0,22772.0,0.46,8.54,26.81,13.6,13.51,14756.0,59.72,24.79,29.28,29.62,23.93,39.26,791.0,3.0,0.0,0.0,0.24
050US01129,1129,16643,8509,9902,616,2311,1203,1044,5705,1109,1389,3038,51.87,18.25,66.11,24.55,1.09,7.37,0.37,0.0,1.59,19.56,0.22,21.0,8.5,29.4,16501,1050,5538.0,1044,1431,12940,24.5,8.11,1.63,13.8,19359.0,22776.0,0.47,5.76,41.51,13.74,9.82,3517.0,63.51,30.87,30.88,42.84,16.2,7.88,1080.2,1.0,0.0,0.0,0.25
050US01131,1131,10809,5728,6182,666,1427,847,665,3976,733,777,1985,56.15,18.36,26.86,69.49,0.65,0.2,0.0,0.0,3.45,23.07,0.24,31.1,15.5,33.59,10553,447,2882.0,604,641,8167,18.4,5.49,1.38,20.1,17155.0,16584.0,0.51,7.22,33.1,13.01,8.43,1677.0,58.19,40.61,40.36,39.35,35.04,6.45,888.45,3.0,0.0,0.0,0.27
050US01133,1133,23875,13649,13856,1246,2846,1368,1231,7858,1874,1681,5027,50.05,21.06,96.34,0.38,3.07,0.39,0.13,0.04,2.73,21.85,0.21,16.2,7.6,31.11,23500,1592,9000.0,1583,1760,18883,25.2,8.44,2.54,11.18,20335.0,21799.0,0.45,6.47,33.52,13.48,11.93,5795.0,64.39,29.49,27.45,36.4,21.03,22.27,612.98,3.0,0.0,0.0,0.25
050US02013,2013,3425,1106,2635,108,272,170,238,1407,263,246,302,52.18,8.82,17.66,4.2,10.1,39.39,25.64,0.73,12.38,13.58,0.14,15.4,3.5,22.24,2236,127,2395.0,382,445,2937,8.5,4.33,4.28,30.0,28720.0,32510.0,0.4,6.76,65.59,2.34,2.96,1746.0,72.9,33.6,4.34,48.03,38.14,0.16,6985.04,,,,
050US02016,2016,5750,1967,4453,240,599,275,529,2656,424,382,334,60.78,5.81,29.55,4.28,13.88,11.32,40.0,2.57,12.28,11.18,0.17,8.5,2.0,40.21,4380,272,3889.0,482,633,4787,7.7,5.75,5.81,50.16,32801.0,37070.0,0.36,3.29,45.64,4.06,9.21,2695.0,69.3,18.2,0.81,13.84,71.85,0.45,4392.09,,,,
050US02020,2020,296112,116493,193423,21766,39757,18426,24169,132079,19614,16041,29492,65.38,9.96,62.99,5.55,9.07,7.39,9.61,2.33,12.14,6.18,0.25,9.2,5.6,8.56,288674,28203,150201.0,18171,19192,222915,11.1,13.14,4.08,27.79,37105.0,39839.0,0.43,7.7,11.39,16.22,11.0,66187.0,44.07,7.47,4.52,18.63,39.14,68.27,1706.39,54.0,0.03,0.0,
050US02050,2050,18040,6027,10309,1863,3557,1594,1349,7648,856,913,1284,72.44,7.12,11.01,0.66,2.38,82.74,1.04,0.02,4.53,18.58,0.36,27.8,18.3,24.37,17189,647,6178.0,913,1006,11593,10.6,5.58,4.74,27.71,14938.0,19760.0,0.44,18.47,11.14,16.95,11.41,2932.0,47.46,23.44,3.48,37.17,38.92,0.15,40628.89,,,,
050US02060,2060,890,940,611,52,110,45,38,309,104,75,85,52.92,9.55,56.29,0.45,3.6,32.7,0.34,0.22,10.0,5.58,0.22,5.8,8.1,64.57,816,91,488.0,65,90,696,14.2,13.32,5.06,24.39,42163.0,45259.0,0.39,10.04,20.9,4.71,4.3,246.0,50.41,15.61,4.57,31.0,47.15,1.95,481.98,1.0,0.0,0.0,
050US02068,2068,2232,1627,1813,66,140,125,300,986,169,318,162,53.41,7.26,81.09,0.81,0.4,1.97,4.53,0.0,11.6,1.56,0.12,16.9,3.0,60.73,1464,119,1478.0,192,199,1975,13.7,6.16,5.46,15.67,26364.0,34956.0,0.36,4.6,13.6,1.69,6.43,820.0,55.48,6.2,9.4,29.58,21.91,0.13,12636.9,2.0,0.0,0.0,
050US02070,2070,4975,2446,3009,478,824,379,392,2056,312,333,430,67.5,8.64,17.59,1.35,3.48,72.1,1.53,0.06,7.38,12.75,0.31,17.2,11.9,41.95,4620,157,2024.0,254,288,3439,12.5,4.57,5.09,18.75,22621.0,25334.0,0.43,17.34,12.65,20.85,12.15,922.0,45.55,22.49,1.64,37.75,39.72,0.13,18331.28,1.0,0.0,0.0,
050US02090,2090,99653,44059,66374,7897,12876,6192,10850,47589,5948,5189,9124,68.6,9.16,75.54,4.51,7.98,7.26,3.08,0.56,9.05,5.47,0.24,8.1,7.0,17.13,95411,11586,46543.0,5456,5574,75498,11.3,16.77,3.53,27.15,36163.0,36374.0,0.41,13.38,14.23,14.15,12.57,22868.0,49.13,10.79,4.32,17.19,41.49,6.01,7329.48,16.0,0.0,0.0,
050US02100,2100,2518,1673,1346,159,326,123,38,779,202,95,614,50.2,24.38,81.02,0.04,3.85,8.62,2.94,0.16,7.23,3.04,0.22,9.0,3.7,38.67,2468,135,1329.0,161,182,1960,11.3,6.89,2.46,30.88,34303.0,33521.0,0.38,9.71,17.01,18.51,14.22,551.0,41.46,13.21,4.3,26.3,32.55,0.72,2339.58,2.0,0.0,0.0,
050US02105,2105,2132,1656,1387,102,194,52,104,600,240,242,415,42.03,19.47,45.54,3.19,6.66,38.51,2.81,0.14,9.8,8.51,0.15,9.7,10.9,51.75,1976,190,1068.0,163,176,1802,15.5,10.57,3.45,26.37,30123.0,35355.0,0.39,8.43,26.87,6.74,7.58,524.0,49.06,33.88,5.5,42.21,26.16,0.25,6556.59,1.0,0.0,0.0,
050US02110,2110,32330,13586,21471,1901,3841,1992,2117,13327,2587,2192,3877,58.98,11.99,68.61,1.01,6.57,10.92,7.16,0.99,11.31,3.91,0.22,7.9,5.8,7.84,31699,2414,17562.0,2184,2421,25348,11.8,9.64,3.8,28.72,43431.0,43276.0,0.39,8.59,14.52,13.13,7.8,7104.0,40.45,6.85,6.23,21.96,36.0,5.02,2703.85,8.0,0.0,0.0,
050US02122,2122,58220,31150,35849,3652,7351,3643,3297,21083,4749,4687,9092,55.11,15.62,83.29,0.64,4.08,7.72,1.52,0.33,6.51,7.21,0.23,12.0,7.8,30.21,56534,5073,25564.0,3544,4062,44941,14.6,11.32,3.31,24.24,30224.0,33820.0,0.43,8.29,22.56,16.66,10.81,13839.0,54.13,16.31,5.65,22.17,26.72,1.94,16023.24,11.0,0.0,0.0,
050US02130,2130,13804,6343,8774,840,1713,801,870,5244,991,1161,1950,56.48,14.13,66.78,0.75,5.08,14.58,7.69,0.04,10.16,7.32,0.22,10.5,6.6,16.02,13520,1091,7017.0,894,1011,10724,14.6,10.36,5.24,25.63,33916.0,34900.0,0.42,5.61,17.09,13.47,15.12,3511.0,50.04,10.93,3.2,22.35,39.18,1.31,4856.85,4.0,0.0,0.0,
050US02150,2150,13649,5405,8827,1077,1939,1032,817,5916,972,841,1248,65.44,9.14,53.37,0.26,8.93,13.64,23.03,0.66,9.03,10.12,0.26,9.3,5.2,19.09,13316,1081,6919.0,828,828,10075,12.8,11.38,3.88,30.8,32069.0,32516.0,0.39,10.68,30.06,10.33,7.93,3991.0,57.68,13.24,4.9,18.77,45.0,0.82,6615.34,1.0,0.0,0.0,
050US02158,2158,8198,2225,4422,1086,1761,750,654,3390,448,269,456,76.08,5.56,3.89,0.73,0.99,91.24,0.39,0.02,3.72,22.3,0.4,40.5,28.9,23.96,7929,227,2088.0,366,422,4878,11.0,4.66,5.67,20.86,10605.0,12578.0,0.43,23.52,17.29,11.4,10.54,1054.0,50.48,33.35,1.35,47.43,25.71,0.13,17073.83,,,,
050US02164,2164,1375,1421,893,97,204,92,132,585,114,102,109,64.44,7.93,22.84,0.65,1.38,67.35,2.47,0.36,6.33,14.47,0.27,15.9,15.7,70.09,1270,57,594.0,69,95,1002,13.9,5.69,5.2,19.54,20801.0,24571.0,0.43,21.55,20.71,6.06,4.55,286.0,48.15,32.07,0.84,39.69,30.82,0.06,23897.28,1.0,0.0,0.0,
050US02170,2170,103464,41756,64332,7526,15905,7089,6523,41963,7385,6304,11030,63.2,10.66,83.05,1.08,4.78,5.69,1.39,0.22,8.57,7.63,0.27,10.3,9.5,26.05,101508,10518,43000.0,6408,6943,75362,13.2,14.07,4.08,31.11,29375.0,30943.0,0.42,8.62,20.92,14.59,12.49,22154.0,51.52,10.41,3.3,18.22,23.11,1.69,24713.68,22.0,0.0,0.0,
050US02180,2180,9925,4078,5779,957,1926,799,768,4174,670,393,742,71.1,7.48,16.13,0.9,2.55,74.52,1.61,0.43,6.41,15.93,0.34,23.1,16.7,29.5,9391,446,3664.0,501,562,6521,10.0,6.89,6.81,21.44,19947.0,22293.0,0.43,19.54,11.08,20.96,8.05,1623.0,44.3,22.82,1.01,35.87,39.69,0.18,22971.86,,,,
050US02185,2185,9797,2583,6630,813,1375,534,565,3988,946,525,627,63.04,6.4,31.63,0.86,2.11,51.99,5.59,1.79,8.15,10.23,0.26,9.3,9.0,23.89,6649,604,5465.0,701,822,7257,10.1,8.37,5.92,18.21,50084.0,49903.0,0.42,7.76,41.63,5.42,4.12,2819.0,51.58,26.17,0.58,34.53,49.75,0.03,88823.99,,,,
050US02188,2188,7734,2741,4418,810,1516,624,598,3255,395,307,596,72.16,7.71,11.11,1.12,1.15,82.52,0.98,0.0,4.27,18.13,0.35,25.1,18.7,32.14,7383,297,2636.0,397,458,5014,10.1,5.92,5.84,26.15,18781.0,23230.0,0.44,18.32,16.39,15.74,7.7,1326.0,50.3,21.56,1.35,42.38,44.41,0.08,35648.29,,,,
050US02195,2195,3255,1762,1820,206,414,198,302,1154,259,187,701,54.5,21.54,72.07,0.71,10.35,7.28,9.28,0.52,10.14,10.26,0.23,8.2,4.3,33.6,3178,262,1577.0,184,150,2521,18.5,10.43,1.85,22.48,27750.0,33227.0,0.44,5.71,40.96,11.29,12.62,978.0,62.02,15.59,10.5,29.99,31.71,0.61,2900.6,3.0,0.0,0.0,
050US02198,2198,6474,3428,3976,394,894,387,327,2218,540,518,960,54.16,14.83,47.16,0.37,3.77,39.9,1.17,0.63,10.77,9.84,0.24,15.2,12.1,31.27,6369,546,2789.0,415,535,4936,21.4,11.06,4.18,20.74,23777.0,27236.0,0.41,12.59,28.58,9.75,8.1,1508.0,54.07,30.37,14.94,33.55,27.16,0.65,5262.75,3.0,0.0,0.0,
050US02220,2220,8738,4199,5531,412,1187,509,488,3468,708,568,1268,57.99,14.51,64.72,1.18,6.48,12.79,7.23,0.09,13.98,6.04,0.22,7.5,4.4,15.19,8456,714,4746.0,542,585,6799,12.2,10.63,4.04,21.32,37403.0,38423.0,0.42,11.57,20.67,16.1,11.34,2108.0,44.42,13.0,9.15,26.63,42.09,1.46,2870.0,4.0,0.0,0.0,
050US02230,2230,1061,647,756,66,85,60,41,472,121,59,120,58.72,11.31,86.43,1.23,5.18,5.18,1.79,0.0,5.37,6.3,0.17,5.3,6.8,38.18,913,68,695.0,71,67,876,11.0,7.76,7.79,35.81,37481.0,39842.0,0.32,4.75,11.08,4.17,14.68,289.0,41.58,12.53,8.19,24.97,48.5,1.49,433.93,2.0,0.0,0.0,
050US02240,2240,6876,3909,4124,509,1074,539,299,2566,549,410,886,60.34,12.89,76.63,0.68,5.54,13.19,2.27,0.03,7.2,9.79,0.27,10.8,10.2,44.67,6550,804,2896.0,440,442,5010,17.1,16.47,2.97,22.46,30601.0,32409.0,0.39,9.46,30.63,10.53,5.8,1660.0,57.32,23.41,5.53,29.65,26.44,0.16,24822.66,3.0,0.0,0.0,
050US02261,2261,9301,6178,5950,582,1312,432,510,3454,605,848,1152,57.5,12.39,73.14,0.27,5.01,12.77,3.52,0.61,9.69,4.01,0.24,8.1,6.6,49.94,9052,1067,4744.0,638,710,7102,12.2,15.46,4.27,31.81,35319.0,38507.0,0.42,10.98,24.89,5.46,12.48,2400.0,50.59,17.0,11.33,24.79,26.9,0.18,34221.75,5.0,0.0,0.0,
050US02275,2275,2484,1481,1443,116,260,165,68,704,300,211,548,43.48,22.06,67.23,0.08,4.87,19.97,2.78,0.36,9.58,11.68,0.2,7.8,5.6,27.48,2431,269,1128.0,190,155,1991,17.9,13.51,3.64,20.45,27145.0,31489.0,0.41,5.85,27.48,17.38,13.03,520.0,46.1,21.03,14.72,31.92,31.66,0.58,2555.98,,,,
050US02282,2282,689,413,417,62,92,41,43,264,41,41,85,60.67,12.34,44.85,0.29,7.26,28.3,8.27,2.32,15.97,8.2,0.27,6.7,6.1,43.83,623,38,357.0,37,67,502,8.7,7.57,2.99,20.66,32417.0,31878.0,0.35,6.16,31.65,4.2,10.08,187.0,52.38,26.94,6.78,31.14,37.5,0.05,7623.24,1.0,0.0,0.0,
050US02290,2290,5415,4087,3178,403,845,383,323,2064,392,396,739,61.16,13.65,22.7,0.13,2.42,70.54,0.61,0.0,6.02,14.33,0.28,25.1,18.8,53.36,5112,349,2118.0,226,350,3917,14.9,8.96,5.48,15.55,18552.0,22386.0,0.47,20.16,18.84,9.02,7.27,1008.0,47.59,52.96,2.94,41.2,28.33,0.03,145573.22,2.0,0.0,0.0,
050US04001,4001,71522,32809,41271,4908,11361,5845,4982,27395,4424,4338,10420,61.05,14.57,22.88,0.72,6.21,73.69,0.4,0.03,2.29,20.45,0.28,35.3,12.0,37.84,70174,2902,18365.0,3999,4677,51691,14.7,5.61,2.14,15.11,19007.0,14499.0,0.5,17.97,16.59,21.57,9.64,10215.0,55.62,58.59,22.94,45.34,21.61,2.93,11197.42,2.0,0.0,0.0,0.05
050US04003,4003,126279,60883,71933,7645,15529,7942,7696,45314,7370,9579,26550,54.24,21.02,84.93,3.75,35.32,1.3,1.87,0.37,7.79,12.82,0.22,17.2,7.2,19.11,117288,18278,43097.0,6772,7520,98483,17.1,19.28,2.48,14.35,24267.0,25436.0,0.44,8.8,14.11,12.79,12.26,20520.0,47.61,17.43,20.94,21.38,30.83,9.88,6164.54,9.0,0.0,0.0,0.05
050US04005,4005,140217,65438,94311,7860,16618,16137,17483,68041,8520,7943,16259,65.98,11.6,63.83,1.33,14.03,26.66,2.07,0.13,5.97,10.37,0.21,18.9,7.5,27.75,126620,7209,66310.0,7145,7831,110570,11.9,6.53,3.01,34.22,24555.0,26387.0,0.47,15.02,15.47,12.32,11.15,30287.0,45.67,17.93,13.09,25.32,39.43,3.51,18618.59,9.0,0.0,0.0,0.07
050US04007,4007,53400,33411,27768,3039,6075,2573,2758,15031,4023,4489,14783,45.22,27.68,76.96,0.59,18.71,16.03,0.91,0.04,5.47,14.68,0.2,22.5,10.2,35.03,52438,5381,18162.0,2698,3262,42551,22.2,12.65,3.58,16.91,22493.0,22939.0,0.45,9.07,21.44,14.87,11.36,9899.0,54.5,28.89,21.15,24.86,26.14,7.02,4757.97,4.0,0.0,0.0,0.08
050US04009,4009,37879,13416,22534,2819,5746,2957,2826,16256,1814,2071,5012,65.53,13.23,78.98,1.99,32.88,12.69,0.65,0.13,5.56,14.36,0.27,21.3,9.4,19.63,33671,2058,12837.0,2190,1971,27546,13.0,7.47,3.79,21.7,24064.0,18113.0,0.4,10.7,23.1,13.76,14.6,6909.0,53.82,21.58,26.37,28.89,30.75,2.9,4622.68,1.0,0.0,0.0,0.05
050US04011,4011,9504,4435,5710,697,1495,717,640,4042,537,543,1155,65.59,12.15,90.93,2.24,46.44,4.59,0.31,0.0,1.94,11.05,0.28,11.9,6.9,27.28,9410,624,3812.0,443,592,6865,13.0,9.09,3.83,10.85,30807.0,25349.0,0.39,9.02,51.05,5.77,7.16,2557.0,67.08,16.35,28.59,23.86,50.82,2.41,1841.97,,,,0.05
050US04012,4012,20701,16274,9441,961,1906,1015,909,5292,1236,1490,7847,39.41,37.91,76.88,0.82,27.12,14.12,0.76,0.04,7.38,22.66,0.16,22.1,8.0,45.24,20489,2575,6466.0,951,1018,17288,22.5,14.89,3.97,22.52,19672.0,21845.0,0.47,5.09,19.78,9.11,12.17,3809.0,58.91,33.09,52.62,22.31,25.72,3.62,4499.61,2.0,0.0,0.0,0.02
050US04013,4013,4253913,1719157,2596391,279161,586522,288250,288489,1749968,251853,229293,615277,61.49,14.46,77.62,5.47,30.82,1.94,4.15,0.22,10.59,12.61,0.25,14.7,5.5,11.54,4200536,253896,2004236.0,274317,267522,3211668,11.1,7.92,3.25,26.25,31291.0,31697.0,0.47,8.29,15.88,12.41,12.09,835738.0,41.7,10.7,5.09,14.93,38.64,186.88,9199.21,170.0,0.02,0.0,0.04
050US04015,4015,206064,113876,109843,9137,21222,10146,9671,59515,16181,16805,59337,43.61,28.8,90.51,1.1,16.25,2.36,1.22,0.25,4.57,14.73,0.18,17.5,8.9,24.93,202739,24455,71244.0,10695,13172,169180,22.5,14.46,3.85,23.11,23184.0,24829.0,0.45,6.65,14.8,14.69,13.52,38617.0,54.2,17.1,27.32,16.71,31.36,8.56,13311.01,7.0,0.0,0.0,0.02
050US04017,4017,108705,57753,60674,7889,16743,7903,6517,39360,7120,6864,18351,58.87,16.88,47.78,0.89,11.34,44.46,0.63,0.08,6.17,17.18,0.27,28.5,14.8,40.42,105848,7379,33272.0,5833,6545,79025,17.9,9.34,3.35,17.38,20337.0,18333.0,0.48,12.14,15.31,17.56,13.79,18367.0,55.2,34.43,21.82,31.57,30.94,5.8,9949.84,3.0,0.0,0.0,0.06
050US04019,4019,1019722,456962,611022,59040,121889,68894,91472,404092,63608,64494,190252,57.37,18.66,76.24,3.53,36.95,3.75,2.89,0.16,13.44,11.68,0.21,17.8,7.6,12.27,989969,84854,440596.0,56432,59915,801274,15.2,10.67,3.03,23.34,26451.0,28480.0,0.47,10.33,14.88,14.62,11.81,199241.0,45.22,11.59,10.32,19.97,37.61,49.74,9187.18,44.0,0.0,0.0,0.04
050US04021,4021,419721,171368,240710,24845,57107,25465,24054,160264,23737,25850,80907,57.71,19.28,80.2,4.47,29.87,4.95,1.81,0.34,8.23,14.56,0.23,14.2,7.8,19.89,393208,34783,150294.0,23828,23183,321617,15.2,10.82,3.38,20.6,26853.0,23653.0,0.42,8.51,18.88,13.76,12.86,74189.0,49.36,12.3,19.12,10.38,25.62,31.94,5365.81,10.0,0.0,0.0,0.04
050US04023,4023,46584,18255,25821,3342,7186,3793,3035,16956,2784,2925,7891,59.0,16.94,85.13,0.53,83.5,0.78,0.92,0.0,12.64,24.38,0.28,24.0,8.3,15.48,46169,1681,17233.0,2660,2840,33712,12.4,4.99,2.0,13.57,21726.0,20324.0,0.49,10.17,16.02,10.57,14.08,8687.0,50.41,22.99,5.8,25.4,33.82,14.76,1236.92,1.0,0.0,0.0,0.06
050US04025,4025,224645,115213,120024,9547,21380,11708,10197,62241,17332,21877,66850,41.47,29.76,91.54,0.57,14.45,1.43,1.0,0.1,5.36,9.68,0.17,14.0,6.7,16.67,219674,26329,84142.0,11207,14211,186874,18.3,14.09,3.47,20.38,25672.0,28829.0,0.45,8.9,16.78,14.89,13.68,41388.0,49.19,14.35,19.3,16.33,28.07,14.18,8123.47,23.0,0.0,0.0,0.06
050US04027,4027,207829,91685,117129,15212,29320,14852,17626,83816,9951,10267,37429,61.76,18.01,74.99,2.16,63.35,1.29,1.32,0.06,20.18,27.86,0.26,20.1,9.9,20.97,202447,15280,75912.0,10918,10916,154558,12.0,10.12,1.96,18.24,22860.0,21178.0,0.45,8.41,23.44,11.93,11.9,44006.0,57.97,18.58,29.89,18.16,32.91,16.63,5513.95,13.0,0.0,0.0,0.03
050US05001,5001,18124,9449,10606,1207,2191,1238,1010,6457,1218,1425,3342,54.38,18.44,72.53,25.81,3.06,0.1,0.0,0.0,1.56,17.0,0.23,20.0,6.3,18.7,17862,1113,7796.0,1094,1190,13948,24.4,7.98,2.9,14.96,22463.0,24714.0,0.5,8.65,36.08,10.57,12.11,4049.0,51.94,27.89,15.5,28.14,36.29,9.56,988.76,6.0,0.01,0.0,0.16
050US05003,5003,20537,10148,11776,1247,2758,1350,1250,7008,1507,1282,3980,53.63,19.38,71.76,25.68,5.34,0.24,0.23,0.0,2.09,17.69,0.23,20.2,6.9,22.0,20351,1079,7728.0,1321,1434,15756,23.1,6.85,1.34,12.57,21908.0,22052.0,0.48,9.85,37.91,16.78,12.58,5032.0,65.11,34.24,21.89,35.42,26.33,10.97,925.35,,,,0.2
050US05005,5005,41219,22859,21343,1721,4215,1969,1668,11405,2944,3511,12650,42.07,30.69,96.59,0.18,2.25,0.32,0.42,0.03,2.46,11.84,0.18,14.0,4.3,19.64,40773,4906,16232.0,2175,2598,33993,21.2,14.43,3.1,13.82,23341.0,26004.0,0.45,7.11,24.98,20.93,14.19,8965.0,55.23,18.69,15.3,23.59,24.18,41.25,554.22,14.0,0.03,0.0,0.21
050US05007,5007,258980,102838,155767,18379,39608,17318,14837,107087,14756,12514,33925,63.74,13.1,87.89,1.68,16.44,1.43,3.81,0.56,4.63,11.92,0.27,9.9,2.7,8.27,256171,15583,125343.0,16899,15812,189692,9.5,8.22,2.01,21.02,32305.0,32624.0,0.45,7.49,22.99,10.18,22.32,53502.0,42.68,14.58,4.95,12.89,33.62,121.34,847.55,24.0,0.03,0.0,0.18
050US05009,5009,37288,16971,21284,2288,4769,2178,2102,12904,2630,2360,7491,53.53,20.09,96.12,0.42,2.41,0.78,0.51,0.1,2.07,13.01,0.23,14.9,4.4,12.38,36768,3213,16145.0,2178,2668,28775,18.8,11.17,2.0,16.1,22782.0,23998.0,0.45,9.23,21.42,11.27,11.95,8098.0,50.16,16.56,11.71,24.15,28.46,28.76,589.99,8.0,0.01,0.0,0.21
050US05011,5011,10948,5810,6336,682,1505,737,530,3899,662,756,2014,55.59,18.4,65.38,29.01,15.11,1.16,0.0,0.0,4.45,18.04,0.24,23.2,8.0,21.91,10752,727,4209.0,654,776,8350,21.4,8.71,2.28,16.08,23441.0,22411.0,0.46,10.36,38.42,12.9,9.81,2847.0,67.64,27.47,17.56,26.89,37.49,8.95,649.23,,,,0.24
050US05013,5013,5202,2909,3083,305,542,326,279,1742,321,457,1082,49.77,20.8,76.16,21.63,3.96,0.13,0.0,0.19,1.88,17.31,0.2,15.6,6.1,33.45,5061,459,2155.0,299,454,4165,24.6,11.02,2.66,9.49,23975.0,24509.0,0.43,11.23,36.33,11.93,7.15,1278.0,59.3,31.14,29.43,32.09,16.43,4.63,628.56,2.0,0.0,0.0,0.24
050US05015,5015,27887,13674,15653,1557,3486,1733,1465,8953,2248,2029,6102,50.19,21.88,92.61,1.2,15.0,0.67,1.2,0.75,3.57,14.19,0.22,15.0,4.7,18.38,27607,2392,11867.0,1607,1905,21755,15.7,11.0,1.33,15.27,22790.0,24185.0,0.46,9.08,36.93,6.83,11.88,6652.0,56.05,24.96,15.94,21.71,24.02,21.71,629.96,5.0,0.01,0.0,0.24
050US05017,5017,10826,5434,6258,651,1406,722,520,3664,913,710,2112,52.85,19.51,43.72,54.14,5.36,0.22,0.4,0.0,1.52,19.28,0.23,29.2,9.7,20.72,10109,525,3583.0,662,708,8370,24.4,6.27,1.81,4.91,19765.0,21843.0,0.56,9.43,29.14,14.65,10.69,1752.0,48.9,34.83,17.34,31.14,35.72,8.43,644.33,3.0,0.0,0.0,0.13
050US05019,5019,22385,10498,14526,1186,2352,2610,3062,10084,1283,1294,3593,60.85,16.05,71.2,24.01,4.69,0.38,0.7,0.04,3.67,10.79,0.19,19.8,2.7,18.98,19658,1458,10475.0,1287,1306,18119,19.6,8.05,2.73,18.29,20341.0,21571.0,0.45,16.37,21.58,12.71,13.08,5235.0,49.98,25.44,18.9,23.73,37.32,12.12,866.07,5.0,0.01,0.0,0.22
050US05021,5021,15061,8018,8606,841,1886,910,842,5149,1053,1018,3139,52.29,20.84,95.9,0.62,1.99,0.44,0.0,0.0,3.05,19.34,0.22,22.6,5.0,19.67,14933,1043,6249.0,948,1027,11745,23.5,8.88,2.68,14.84,19791.0,20353.0,0.46,8.13,31.96,15.36,16.91,3581.0,57.31,27.53,10.9,28.8,30.54,12.54,639.47,,,,0.18
050US05023,5023,25230,16042,13734,1159,2769,1341,1206,7591,1914,1907,6697,45.66,26.54,97.0,0.55,2.45,1.08,0.6,0.0,0.76,15.28,0.19,14.6,4.7,33.11,24895,2455,10235.0,1399,1794,20431,17.8,12.02,2.13,15.94,24248.0,26620.0,0.46,8.25,29.65,13.26,13.09,6066.0,59.27,21.14,23.04,24.8,25.42,28.97,553.73,,,,0.19
050US05025,5025,8226,4091,4714,437,1100,573,420,2769,577,568,1650,52.35,20.06,86.38,11.23,1.87,0.16,0.04,0.0,2.19,11.39,0.23,19.4,5.5,19.53,8133,520,3230.0,523,602,6364,20.4,8.18,2.29,5.4,24227.0,23538.0,0.44,9.72,33.16,15.29,8.79,1807.0,55.94,34.69,32.41,34.34,24.61,6.84,597.78,2.0,0.0,0.0,0.25
050US05027,5027,23892,11636,14792,1428,2731,2306,2707,10137,1417,1477,4035,59.84,16.89,60.59,34.95,2.72,0.36,1.12,0.0,2.98,15.01,0.21,25.2,10.2,22.98,22115,1480,9469.0,1273,1394,18827,18.5,7.86,2.96,17.91,19697.0,21372.0,0.5,16.01,27.73,12.99,15.83,5082.0,53.67,32.28,17.57,28.0,31.25,15.19,765.98,2.0,0.0,0.0,0.23
050US05029,5029,20906,9805,12191,1238,2725,1230,1121,7255,1512,1384,3931,53.66,18.8,85.17,10.92,3.88,0.31,0.09,0.0,3.52,14.11,0.23,18.2,5.9,13.56,20698,1715,8870.0,1270,1591,16122,23.3,10.64,2.89,10.34,22317.0,23750.0,0.47,8.04,31.25,14.13,9.92,5353.0,60.35,29.93,18.76,28.37,31.73,17.75,552.25,11.0,0.02,0.0,0.2
050US05031,5031,105701,44778,65402,7387,14480,7831,8291,46078,5962,5586,14104,64.28,13.34,79.45,13.83,4.97,0.45,1.26,0.19,4.82,10.88,0.25,18.4,5.8,8.88,101930,5371,48814.0,6023,6081,79506,17.5,6.76,3.47,22.41,24742.0,26432.0,0.49,9.76,24.9,18.29,12.36,25923.0,53.11,13.18,6.46,16.81,42.54,63.31,707.28,,,,0.14
050US05033,5033,62472,26738,36918,3877,8851,4212,3577,23239,4545,3598,10068,57.57,16.12,88.35,1.57,7.55,1.98,1.87,0.01,6.21,14.84,0.25,15.9,5.1,11.36,61872,4503,25985.0,4054,4240,46986,20.2,9.61,2.21,13.01,24950.0,23851.0,0.45,7.78,29.42,15.5,12.71,14171.0,54.54,22.36,12.22,24.74,23.29,45.23,591.19,,,,0.2
050US05035,5035,49013,21746,29071,3743,7394,3452,3334,19069,2966,3043,6495,61.63,13.25,44.4,48.54,2.47,0.32,0.72,0.16,5.87,17.57,0.27,22.2,9.4,13.75,48331,2458,20402.0,2987,3316,35566,17.0,6.91,2.46,19.19,23602.0,21882.0,0.46,9.21,19.97,16.63,12.59,11198.0,54.89,20.94,8.18,19.57,42.04,35.63,610.33,7.0,0.01,0.0,0.13
