HEROP_ID,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OpRxRt,OdMortRt,OdMortRtAv
050US13071,10.0,7.82,1.0,10.0,13.27,1.0,0.0,38.83,0.0,10.0,13.27,1.0,86.2,16.1,11.6
050US41063,2.0,15.22,0.67,2.0,22.14,0.67,2.0,22.14,0.67,2.0,22.14,0.67,51.3,12.4,15.46
050US39029,23.0,15.06,0.96,22.0,13.85,0.92,23.0,11.21,0.96,23.0,16.79,0.96,19.9,44.9,33.1
050US48027,63.0,10.33,0.97,64.0,8.66,0.98,64.0,9.2,0.98,63.0,10.87,0.97,53.8,12.3,9.58
050US19065,0.0,65.67,0.0,7.0,8.67,1.0,5.0,15.01,0.71,4.0,19.22,0.57,20.2,9.9,11.5
050US19093,0.0,53.07,0.0,3.0,10.68,1.0,3.0,10.68,1.0,3.0,10.68,1.0,36.1,8.6,11.56
050US13033,4.0,16.66,0.67,4.0,22.3,0.67,3.0,23.7,0.5,3.0,23.32,0.5,38.0,17.2,15.2
050US48375,34.0,8.45,1.0,34.0,11.2,1.0,34.0,7.9,1.0,34.0,8.11,1.0,102.8,22.8,16.54
050US48461,0.0,62.58,0.0,2.0,0.0,1.0,1.0,24.16,0.5,0.0,63.42,0.0,3.7,16.6,14.48
050US48495,0.0,48.13,0.0,3.0,2.7,1.0,3.0,2.7,1.0,0.0,51.44,0.0,8.2,24.7,19.92
050US19119,0.0,45.62,0.0,3.0,19.41,1.0,1.0,33.04,0.33,1.0,33.93,0.33,20.0,6.7,9.96
050US17087,4.0,9.93,1.0,2.0,32.03,0.5,4.0,16.73,1.0,4.0,9.93,1.0,13.1,17.9,20.68
050US51590,16.0,5.05,1.0,16.0,5.89,1.0,16.0,4.89,1.0,16.0,6.75,1.0,67.8,30.4,18.3
050US27079,3.0,30.96,0.5,5.0,17.71,0.83,4.0,26.46,0.67,6.0,14.46,1.0,2.0,7.8,9.5
050US42087,12.0,12.38,1.0,11.0,15.87,0.92,3.0,34.76,0.25,12.0,11.33,1.0,36.2,21.0,18.68
050US20007,0.0,70.91,0.0,2.0,0.0,1.0,1.0,19.02,0.5,1.0,19.02,0.5,24.1,20.0,18.44
050US20117,0.0,69.87,0.0,3.0,19.52,0.75,3.0,19.52,0.75,3.0,19.52,0.75,32.5,9.7,11.14
050US19121,0.0,46.53,0.0,3.0,8.54,1.0,3.0,8.54,1.0,3.0,8.54,1.0,28.0,11.1,12.7
050US19151,0.0,59.13,0.0,3.0,19.03,1.0,0.0,46.1,0.0,3.0,18.96,1.0,18.4,7.5,10.98
050US19179,11.0,6.75,1.0,11.0,9.29,1.0,11.0,8.88,1.0,11.0,6.98,1.0,37.7,13.5,13.16
050US27039,1.0,35.79,0.2,2.0,30.13,0.4,5.0,13.64,1.0,5.0,13.64,1.0,2.4,9.7,10.1
050US27063,2.0,30.96,0.5,3.0,14.4,0.75,3.0,14.4,0.75,1.0,37.35,0.25,14.9,6.5,10.42
050US48415,0.0,73.58,0.0,4.0,9.9,1.0,4.0,13.17,1.0,0.0,78.66,0.0,15.5,13.9,14.48
050US27111,,,,9.0,27.76,0.53,7.0,29.98,0.41,9.0,26.88,0.53,23.7,9.0,10.36
050US27165,0.0,43.46,0.0,3.0,3.15,1.0,3.0,10.85,1.0,0.0,36.69,0.0,41.0,6.7,9.84
050US19107,3.0,14.1,0.75,3.0,21.38,0.75,3.0,20.51,0.75,3.0,21.38,0.75,4.3,9.3,11.32
050US20207,2.0,27.86,1.0,2.0,27.86,1.0,2.0,1.93,1.0,2.0,27.86,1.0,11.3,25.2,20.38
050US21061,4.0,11.25,1.0,2.0,35.57,0.5,4.0,20.82,1.0,4.0,20.82,1.0,14.9,21.3,22.96
050US38079,3.0,13.45,0.75,4.0,13.66,1.0,4.0,13.66,1.0,4.0,13.66,1.0,3.3,12.7,12.38
050US48193,0.0,50.49,0.0,3.0,13.39,1.0,0.0,52.15,0.0,0.0,50.29,0.0,49.8,17.0,13.86
050US48433,0.0,71.45,0.0,1.0,0.0,1.0,0.0,41.8,0.0,0.0,41.8,0.0,2.4,11.7,15.58
050US48505,3.0,3.75,1.0,0.0,64.93,0.0,3.0,3.75,1.0,3.0,3.75,1.0,3.8,11.3,11.92
050US13297,15.0,17.58,1.0,15.0,16.51,1.0,15.0,15.19,1.0,15.0,16.4,1.0,22.3,23.7,17.58
050US15005,2.0,9.56,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,-9.0,26.0,19.66
050US19033,10.0,11.48,0.91,11.0,9.93,1.0,11.0,10.62,1.0,10.0,11.15,0.91,69.5,15.9,12.06
050US17201,77.0,6.19,1.0,77.0,8.04,1.0,76.0,7.86,0.99,76.0,6.55,0.99,66.2,51.3,38.42
050US19059,0.0,54.17,0.0,5.0,10.92,1.0,5.0,10.92,1.0,5.0,10.92,1.0,25.0,8.3,10.84
050US19183,3.0,29.89,0.6,5.0,12.41,1.0,5.0,18.83,1.0,5.0,13.08,1.0,23.4,9.7,10.76
050US20075,1.0,26.25,1.0,1.0,0.0,1.0,0.0,54.94,0.0,0.0,54.94,0.0,6.0,16.3,17.26
050US01011,1.0,37.81,0.33,3.0,15.99,1.0,3.0,15.99,1.0,0.0,51.16,0.0,22.0,10.6,10.86
050US39113,153.0,7.41,1.0,153.0,7.47,1.0,153.0,6.08,1.0,153.0,7.43,1.0,69.6,60.3,61.14
050US18167,28.0,7.7,1.0,28.0,8.39,1.0,28.0,7.48,1.0,28.0,6.34,1.0,81.3,20.4,19.3
050US37067,93.0,10.24,1.0,93.0,11.47,1.0,93.0,7.86,1.0,93.0,8.01,1.0,95.3,32.4,22.44
050US19063,0.0,79.0,0.0,3.0,12.76,0.75,2.0,33.08,0.5,3.0,11.09,0.75,27.2,6.3,10.1
050US27115,0.0,69.28,0.0,6.0,17.29,0.75,4.0,28.31,0.5,4.0,26.3,0.5,25.1,25.5,14.38
050US13231,4.0,16.14,1.0,3.0,21.26,0.75,3.0,20.44,0.75,3.0,21.65,0.75,5.0,14.5,14.34
050US26021,47.0,12.31,0.96,47.0,11.63,0.98,48.0,13.49,0.98,47.0,11.24,0.96,42.7,20.6,18.64
050US39141,17.0,12.2,1.0,16.0,13.3,0.94,15.0,12.45,0.88,17.0,10.9,1.0,63.8,68.2,42.32
050US51820,5.0,25.59,1.0,5.0,13.15,1.0,5.0,13.15,1.0,5.0,13.15,1.0,45.4,27.6,17.8
050US48059,3.0,6.1,1.0,2.0,31.3,0.67,0.0,72.48,0.0,1.0,36.52,0.33,6.7,15.7,15.32
050US55033,7.0,16.85,0.88,7.0,18.59,0.88,7.0,12.7,0.88,5.0,25.52,0.62,17.2,10.7,10.14
050US28045,7.0,16.04,0.88,6.0,14.58,0.86,7.0,20.16,0.88,7.0,20.67,0.88,33.9,48.9,35.56
050US27143,0.0,55.71,0.0,3.0,21.15,0.75,0.0,38.88,0.0,0.0,38.29,0.0,11.5,9.2,9.46
050US20039,0.0,59.78,0.0,2.0,11.56,1.0,0.0,46.28,0.0,0.0,46.28,0.0,29.9,10.4,13.16
050US27105,6.0,11.17,1.0,6.0,11.05,1.0,6.0,11.94,1.0,1.0,36.35,0.17,18.2,7.4,11.76
050US19177,1.0,35.62,0.5,2.0,11.12,1.0,0.0,55.62,0.0,2.0,11.12,1.0,37.7,11.4,13.58
050US20011,3.0,17.63,0.6,3.0,17.63,0.6,4.0,15.76,0.8,4.0,15.76,0.8,62.6,18.4,21.12
050US55087,39.0,11.65,0.98,39.0,10.15,0.98,40.0,5.84,1.0,39.0,7.98,0.98,40.2,13.5,10.3
050US39063,10.0,24.19,0.77,13.0,9.48,1.0,13.0,9.46,1.0,12.0,11.71,0.92,41.8,27.5,22.08
050US39149,2.0,35.82,0.2,10.0,14.59,1.0,10.0,13.21,1.0,8.0,23.25,0.8,21.2,32.8,23.94
050US28079,2.0,31.89,0.4,5.0,17.88,1.0,5.0,17.88,1.0,5.0,17.88,1.0,46.2,10.5,12.42
050US29155,6.0,12.79,1.0,6.0,16.59,1.0,6.0,16.43,1.0,6.0,21.39,1.0,32.4,31.4,22.28
050US54053,5.0,15.03,0.83,4.0,24.26,0.67,3.0,27.09,0.5,5.0,20.08,0.83,56.2,59.7,39.42
050US27149,0.0,94.32,0.0,3.0,8.64,1.0,0.0,45.54,0.0,3.0,8.64,1.0,28.3,8.0,10.18
050US36023,11.0,7.27,0.92,10.0,11.2,0.83,10.0,10.62,0.83,11.0,10.27,0.92,20.0,21.0,16.02
050US01003,26.0,20.29,0.81,26.0,17.58,0.84,19.0,25.9,0.59,23.0,24.04,0.72,65.0,27.4,16.96
050US01109,8.0,15.69,1.0,6.0,18.22,0.75,8.0,14.78,1.0,8.0,15.69,1.0,38.5,9.8,10.46
050US04015,39.0,13.95,0.91,38.0,15.44,0.88,38.0,13.12,0.88,40.0,9.84,0.93,66.4,28.1,25.76
050US05091,11.0,8.93,0.92,11.0,10.4,0.92,11.0,11.41,0.92,11.0,7.63,0.92,83.4,12.6,11.76
050US55017,10.0,10.92,0.91,10.0,15.33,0.91,8.0,18.38,0.73,8.0,18.21,0.73,16.1,14.5,12.4
050US55019,5.0,23.78,0.62,6.0,18.35,0.75,7.0,16.29,0.88,5.0,23.98,0.62,16.1,8.6,10.46
050US38047,0.0,111.81,0.0,0.0,75.55,0.0,0.0,85.07,0.0,0.0,82.31,0.0,-9.0,6.6,9.46
050US38049,0.0,59.72,0.0,0.0,59.72,0.0,0.0,59.36,0.0,0.0,59.36,0.0,5.8,8.0,10.4
050US47171,4.0,9.41,1.0,4.0,8.6,1.0,4.0,8.6,1.0,3.0,24.42,0.75,62.0,46.2,33.44
050US26059,4.0,33.53,0.33,10.0,18.7,0.83,10.0,18.54,0.83,10.0,15.97,0.83,31.2,17.5,16.04
050US28139,4.0,5.66,1.0,4.0,11.59,1.0,4.0,12.05,1.0,0.0,51.68,0.0,19.3,10.6,16.1
050US26029,9.0,42.91,0.64,6.0,33.87,0.46,0.0,71.47,0.0,12.0,33.52,0.86,35.1,20.5,15.7
050US26111,16.0,15.86,0.84,17.0,15.42,0.89,17.0,12.95,0.89,18.0,10.58,0.95,50.6,17.1,15.28
050US35059,0.0,128.42,0.0,1.0,0.0,1.0,0.0,99.54,0.0,1.0,0.0,1.0,45.8,21.4,23.24
050US39085,59.0,10.92,1.0,59.0,12.78,1.0,59.0,6.58,1.0,59.0,8.0,1.0,38.6,39.7,32.6
050US35031,7.0,34.92,0.41,9.0,27.71,0.53,7.0,36.58,0.41,10.0,23.13,0.59,13.0,21.4,17.0
050US41071,17.0,7.9,1.0,16.0,12.85,0.94,15.0,14.93,0.88,17.0,8.5,1.0,31.3,17.2,12.38
050US27025,0.0,47.46,0.0,7.0,22.43,0.7,8.0,17.08,0.8,8.0,12.01,0.8,15.0,13.7,11.28
050US12085,36.0,12.99,1.0,32.0,12.54,0.91,36.0,10.58,1.0,34.0,9.7,0.94,56.9,34.6,24.72
050US40029,2.0,10.46,1.0,2.0,10.46,1.0,0.0,40.42,0.0,0.0,40.42,0.0,57.3,37.7,30.98
050US28009,1.0,15.2,0.5,0.0,32.52,0.0,1.0,16.72,0.5,0.0,37.06,0.0,9.7,13.1,14.64
050US33011,75.0,13.69,0.87,84.0,10.18,0.98,81.0,11.43,0.94,82.0,10.15,0.95,32.3,32.8,38.3
050US36001,71.0,10.62,0.95,72.0,9.72,0.96,71.0,10.51,0.95,72.0,7.8,0.96,57.5,25.1,14.08
050US23029,12.0,10.37,0.86,5.0,34.97,0.36,9.0,25.43,0.64,8.0,24.94,0.57,27.5,54.6,30.2
050US50023,15.0,18.45,0.79,13.0,25.13,0.68,14.0,15.48,0.74,13.0,21.42,0.68,32.1,32.5,17.8
050US01127,14.0,14.88,0.78,11.0,24.64,0.61,15.0,19.22,0.83,13.0,21.46,0.72,123.0,43.8,26.82
050US02164,1.0,10.45,1.0,0.0,68.55,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-9.0,23.2,21.44
050US29059,2.0,22.62,0.67,0.0,47.81,0.0,0.0,44.0,0.0,0.0,44.0,0.0,16.1,21.2,21.56
050US29063,0.0,38.69,0.0,0.0,39.26,0.0,1.0,29.32,0.5,1.0,29.42,0.5,4.1,14.4,16.66
050US36007,52.0,14.5,0.95,51.0,11.85,0.93,51.0,11.22,0.93,51.0,12.58,0.93,55.6,36.5,23.04
050US28131,1.0,32.87,0.33,2.0,16.1,0.67,3.0,12.34,1.0,3.0,12.34,1.0,60.2,24.8,21.6
050US29049,3.0,18.26,0.75,4.0,15.29,1.0,4.0,9.35,1.0,3.0,21.28,0.75,27.6,18.9,18.42
050US48099,15.0,19.81,0.79,19.0,14.49,1.0,12.0,24.67,0.63,12.0,30.94,0.63,14.3,8.2,8.8
050US22027,3.0,24.08,0.6,5.0,17.7,1.0,2.0,38.85,0.4,2.0,38.96,0.4,69.1,16.1,16.04
050US24037,15.0,23.78,0.83,15.0,23.14,0.88,17.0,15.34,0.94,18.0,10.41,1.0,21.5,29.5,22.92
050US26047,8.0,8.75,0.89,6.0,18.36,0.75,2.0,32.36,0.22,6.0,20.95,0.67,105.3,16.6,14.88
050US29217,6.0,11.67,1.0,6.0,11.87,1.0,6.0,10.8,1.0,6.0,11.67,1.0,33.8,17.3,20.24
050US04019,,,,,,,,,,,,,46.9,38.9,25.14
050US56043,0.0,71.6,0.0,3.0,9.41,1.0,3.0,9.01,1.0,3.0,9.01,1.0,40.2,21.3,20.28
050US20005,4.0,0.72,1.0,4.0,7.98,1.0,4.0,7.61,1.0,4.0,6.8,1.0,52.7,13.6,13.96
050US46013,6.0,14.83,0.75,6.0,12.14,0.75,6.0,13.44,0.75,6.0,13.44,0.75,55.8,7.6,10.34
050US46017,1.0,0.0,1.0,0.0,37.5,0.0,0.0,84.03,0.0,1.0,0.0,1.0,4.0,11.4,11.82
050US31049,0.0,82.41,0.0,1.0,23.56,1.0,1.0,23.56,1.0,1.0,23.56,1.0,2.1,12.0,14.2
050US55109,4.0,31.75,0.29,14.0,9.44,1.0,14.0,9.31,1.0,12.0,11.91,0.86,15.6,9.2,9.42
050US55137,6.0,18.82,0.86,6.0,20.65,0.86,7.0,18.46,1.0,6.0,19.29,0.86,16.0,11.4,13.94
050US56025,16.0,10.68,0.89,17.0,8.9,0.94,17.0,12.24,0.94,17.0,7.64,0.94,68.0,22.8,19.06
050US40049,7.0,18.38,0.78,8.0,16.06,0.89,5.0,25.8,0.56,0.0,50.24,0.0,29.7,38.4,30.88
050US51800,28.0,13.2,1.0,28.0,11.29,1.0,28.0,11.83,1.0,28.0,16.18,1.0,43.8,21.7,12.4
050US17045,1.0,40.53,0.2,4.0,18.28,0.8,4.0,18.28,0.8,4.0,18.28,0.8,35.1,19.7,17.56
050US50001,9.0,18.1,0.9,8.0,22.12,0.8,8.0,22.01,0.8,8.0,21.97,0.8,24.8,16.0,14.02
050US47007,3.0,10.22,1.0,3.0,10.22,1.0,2.0,27.64,0.67,2.0,27.64,0.67,57.5,22.4,23.9
050US26113,2.0,23.9,0.5,2.0,35.74,0.5,2.0,35.48,0.5,0.0,76.88,0.0,6.2,19.2,20.54
050US26129,7.0,12.11,1.0,4.0,22.22,0.57,4.0,22.22,0.57,0.0,51.59,0.0,78.2,34.8,24.86
050US36037,15.0,8.94,1.0,15.0,11.78,1.0,14.0,12.8,0.93,14.0,12.61,0.93,44.1,27.5,18.02
050US50013,2.0,0.0,1.0,0.0,35.04,0.0,0.0,32.96,0.0,0.0,34.47,0.0,12.7,24.8,16.4
050US38073,0.0,67.52,0.0,2.0,17.9,0.67,0.0,82.91,0.0,0.0,81.16,0.0,25.1,9.2,9.74
050US46069,1.0,0.0,1.0,0.0,39.6,0.0,0.0,39.6,0.0,0.0,68.54,0.0,38.2,8.0,10.8
050US56021,19.0,8.57,0.9,19.0,8.34,0.9,20.0,7.34,0.95,20.0,6.3,0.95,51.1,20.2,16.8
050US31185,0.0,58.13,0.0,4.0,2.98,1.0,4.0,6.98,1.0,4.0,6.98,1.0,58.2,11.6,10.32
050US33019,4.0,30.2,0.4,8.0,19.13,0.8,8.0,15.61,0.8,8.0,20.06,0.8,22.4,22.8,19.4
050US19193,23.0,15.86,0.88,23.0,12.36,0.88,23.0,11.72,0.88,23.0,11.34,0.88,44.3,13.6,10.14
050US55115,2.0,37.51,0.18,7.0,28.37,0.64,8.0,20.0,0.73,7.0,19.48,0.64,12.2,12.2,11.98
050US51035,4.0,26.0,0.57,5.0,22.62,0.71,5.0,19.97,0.71,5.0,19.47,0.71,46.4,21.0,21.08
050US01031,11.0,18.96,0.79,12.0,16.09,0.86,11.0,18.93,0.79,3.0,35.74,0.21,74.4,11.2,10.82
050US01123,0.0,44.61,0.0,9.0,15.79,0.9,2.0,37.88,0.2,7.0,22.19,0.7,43.4,13.3,13.6
050US35049,50.0,5.44,1.0,45.0,14.51,0.9,48.0,12.07,0.96,48.0,9.63,0.96,49.5,39.1,31.44
050US47011,19.0,15.12,1.0,18.0,11.52,0.95,19.0,11.34,1.0,19.0,8.67,1.0,93.9,34.8,23.66
050US31107,0.0,42.43,0.0,2.0,20.55,0.67,0.0,43.67,0.0,2.0,20.86,0.67,28.4,6.3,9.58
050US21233,3.0,13.35,0.75,1.0,29.61,0.25,3.0,16.86,0.75,3.0,16.84,0.75,44.4,26.9,21.94
050US53069,1.0,0.0,1.0,0.0,54.22,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.6,27.3,21.12
050US55095,8.0,20.04,0.8,8.0,18.17,0.8,9.0,13.22,0.9,7.0,23.0,0.7,44.6,9.7,9.3
050US55125,3.0,22.3,0.6,3.0,22.3,0.6,3.0,22.3,0.6,1.0,34.0,0.2,30.2,25.0,20.22
050US41013,3.0,18.92,0.75,3.0,17.26,0.75,1.0,41.81,0.25,3.0,14.14,0.75,35.9,19.3,15.8
050US36005,339.0,1.82,1.0,339.0,3.76,1.0,339.0,2.49,1.0,339.0,2.62,1.0,18.7,39.4,23.44
050US36055,193.0,7.08,1.0,192.0,8.89,1.0,191.0,7.67,0.99,191.0,8.1,0.99,40.2,35.5,22.26
050US48319,2.0,1.42,1.0,0.0,32.54,0.0,0.0,88.26,0.0,0.0,76.19,0.0,2.5,11.2,13.2
050US48359,0.0,83.6,0.0,0.0,75.93,0.0,0.0,75.93,0.0,0.0,75.93,0.0,-9.0,19.8,18.94
050US48425,0.0,37.61,0.0,2.0,0.92,1.0,0.0,32.18,0.0,0.0,32.18,0.0,45.7,13.8,13.14
050US51670,7.0,13.77,1.0,7.0,4.43,1.0,7.0,13.77,1.0,7.0,4.43,1.0,49.2,48.3,23.64
050US54029,8.0,3.62,1.0,8.0,14.2,1.0,8.0,12.76,1.0,8.0,18.24,1.0,77.7,63.5,42.72
050US28119,3.0,9.34,1.0,1.0,30.92,0.33,3.0,9.34,1.0,1.0,30.2,0.33,8.5,18.8,16.18
050US55053,2.0,29.21,0.4,5.0,17.96,1.0,5.0,13.92,1.0,1.0,40.37,0.2,12.9,20.7,13.84
050US19039,3.0,9.38,1.0,3.0,9.38,1.0,3.0,9.38,1.0,3.0,9.38,1.0,17.6,13.4,13.8
050US12091,42.0,13.33,0.98,41.0,11.06,0.98,40.0,14.19,0.93,35.0,15.58,0.81,43.0,32.2,22.48
050US36035,11.0,28.9,0.73,15.0,11.13,1.0,14.0,10.91,0.93,14.0,10.85,0.93,34.0,21.6,12.3
050US39109,17.0,23.62,0.81,21.0,13.31,1.0,21.0,10.91,1.0,21.0,12.67,1.0,25.3,34.6,27.18
050US31085,0.0,141.13,0.0,0.0,50.95,0.0,0.0,50.34,0.0,0.0,50.34,0.0,2.3,10.3,13.18
050US31147,0.0,50.96,0.0,3.0,11.52,1.0,3.0,11.52,1.0,3.0,11.52,1.0,16.8,13.2,13.7
050US51530,1.0,0.0,1.0,1.0,11.86,1.0,1.0,25.99,1.0,1.0,25.99,1.0,25.5,13.7,14.42
050US28057,4.0,13.92,0.8,1.0,33.89,0.2,1.0,34.61,0.2,1.0,34.59,0.2,26.6,17.1,15.98
050US29037,16.0,16.79,0.8,20.0,12.8,1.0,20.0,12.12,1.0,20.0,12.34,1.0,41.6,16.8,15.14
050US47051,0.0,44.96,0.0,9.0,10.98,1.0,9.0,11.62,1.0,8.0,15.94,0.89,52.0,29.8,22.38
050US16017,6.0,19.28,0.67,6.0,24.61,0.67,6.0,20.76,0.67,6.0,19.97,0.67,42.5,15.2,15.44
050US20099,7.0,10.28,0.88,7.0,10.71,0.88,6.0,17.82,0.75,6.0,16.69,0.75,63.8,21.7,18.9
050US31017,0.0,79.58,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,59.6,0.0,7.1,8.0,11.34
050US40015,6.0,20.07,0.75,7.0,18.33,0.88,3.0,36.21,0.38,5.0,25.14,0.62,20.3,36.1,23.1
050US19091,2.0,35.88,0.5,4.0,11.35,1.0,2.0,34.78,0.5,4.0,12.16,1.0,21.5,7.3,10.4
050US29209,5.0,13.15,0.83,1.0,34.26,0.17,1.0,35.8,0.17,5.0,19.63,0.83,28.7,26.8,19.5
050US28081,18.0,14.74,0.95,17.0,16.94,0.89,18.0,14.07,0.95,17.0,17.03,0.89,117.0,22.5,13.14
050US55047,0.0,41.09,0.0,4.0,19.48,0.67,5.0,19.1,0.83,5.0,19.1,0.83,21.6,17.8,16.46
050US55055,2.0,39.63,0.1,20.0,13.13,1.0,20.0,13.61,1.0,20.0,11.1,1.0,15.5,19.3,16.36
050US05087,3.0,22.11,0.75,0.0,48.32,0.0,3.0,22.11,0.75,3.0,22.11,0.75,29.5,13.3,17.68
050US08087,8.0,9.24,1.0,8.0,7.32,1.0,8.0,10.35,1.0,8.0,10.91,1.0,25.0,16.8,15.86
050US39093,73.0,8.88,0.99,72.0,9.85,0.99,73.0,8.54,0.99,73.0,8.08,0.99,31.1,44.5,33.88
050US46053,0.0,90.48,0.0,2.0,0.0,1.0,0.0,56.14,0.0,0.0,56.14,0.0,60.0,10.0,11.08
050US46102,,,,,,,,,,,,,3.0,17.2,15.2
050US48393,0.0,116.45,0.0,0.0,60.84,0.0,0.0,55.54,0.0,0.0,53.13,0.0,-9.0,14.3,16.58
050US36089,15.0,27.94,0.54,26.0,15.16,0.93,22.0,18.95,0.79,24.0,14.78,0.86,38.3,15.5,11.82
050US38025,1.0,0.0,1.0,0.0,67.0,0.0,0.0,125.67,0.0,0.0,60.82,0.0,1.3,10.6,12.66
050US35035,15.0,7.59,0.94,13.0,13.38,0.81,13.0,14.34,0.81,13.0,12.06,0.81,33.1,24.2,23.34
050US06029,144.0,5.87,0.95,130.0,13.2,0.86,128.0,14.07,0.85,134.0,11.32,0.89,35.1,39.8,25.2
050US06071,345.0,10.45,0.93,358.0,9.23,0.97,335.0,12.05,0.91,354.0,9.08,0.96,34.5,23.2,8.86
050US08063,1.0,39.94,0.33,2.0,31.18,0.67,2.0,27.64,0.67,2.0,27.64,0.67,24.3,14.9,15.96
050US54009,6.0,10.63,1.0,6.0,14.38,1.0,6.0,14.38,1.0,6.0,16.1,1.0,14.6,52.9,36.88
050US31135,0.0,121.23,0.0,1.0,0.0,1.0,1.0,29.57,1.0,1.0,29.57,1.0,86.9,12.0,13.74
050US17001,16.0,9.09,0.89,16.0,11.67,0.89,17.0,8.78,0.94,17.0,9.04,0.94,91.4,20.2,15.46
050US51071,4.0,17.5,1.0,4.0,13.36,1.0,4.0,12.28,1.0,4.0,12.28,1.0,26.5,36.1,28.8
050US32019,3.0,50.0,0.3,5.0,30.98,0.5,10.0,9.98,1.0,9.0,12.81,0.9,10.2,26.0,25.92
050US48013,7.0,15.73,0.88,7.0,20.18,0.88,7.0,20.05,0.88,3.0,34.5,0.38,20.0,13.9,10.72
050US48023,0.0,60.46,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,57.53,0.0,33.8,29.2,23.72
050US48033,0.0,59.49,0.0,0.0,58.88,0.0,0.0,60.84,0.0,0.0,85.41,0.0,-9.0,13.5,14.5
050US48071,6.0,15.64,0.86,6.0,11.4,1.0,0.0,41.19,0.0,3.0,32.38,0.43,8.2,20.7,17.96
050US55041,4.0,10.71,1.0,0.0,52.12,0.0,4.0,16.99,1.0,0.0,52.12,0.0,6.5,30.2,20.3
050US39045,28.0,9.78,1.0,27.0,12.43,0.96,27.0,9.96,0.96,28.0,9.61,1.0,48.5,32.3,19.32
050US05033,10.0,13.99,0.91,11.0,12.9,1.0,11.0,12.9,1.0,11.0,12.9,1.0,51.4,25.8,20.8
050US29163,5.0,13.11,1.0,5.0,18.62,1.0,0.0,45.03,0.0,5.0,10.49,1.0,40.2,17.6,20.64
050US36083,37.0,14.37,0.88,40.0,13.99,0.95,41.0,11.61,0.98,39.0,12.69,0.93,28.0,21.4,12.4
050US54105,2.0,7.44,1.0,0.0,39.51,0.0,0.0,37.77,0.0,0.0,37.77,0.0,14.4,26.1,26.5
050US48019,0.0,44.83,0.0,0.0,41.56,0.0,0.0,57.43,0.0,1.0,35.98,0.2,9.6,16.2,14.38
050US51770,23.0,5.27,1.0,23.0,6.46,1.0,23.0,3.37,1.0,23.0,4.13,1.0,89.0,65.6,31.12
050US51775,5.0,10.2,1.0,5.0,4.08,1.0,5.0,4.08,1.0,5.0,2.9,1.0,375.6,41.4,22.38
050US13275,11.0,11.61,1.0,11.0,14.22,1.0,11.0,12.68,1.0,11.0,15.38,1.0,124.2,10.1,9.8
050US31079,14.0,7.98,1.0,14.0,7.49,1.0,14.0,6.48,1.0,14.0,5.94,1.0,64.7,7.4,8.14
050US08045,11.0,8.84,1.0,11.0,12.4,1.0,7.0,22.48,0.64,11.0,7.68,1.0,30.0,21.0,17.1
050US02198,3.0,12.73,0.75,2.0,125.87,0.5,3.0,27.23,0.75,3.0,27.23,0.75,18.0,-9.0,-9.0
050US13227,6.0,15.94,1.0,6.0,15.94,1.0,0.0,54.0,0.0,4.0,26.9,0.67,32.8,21.6,18.7
050US48181,2.0,36.91,0.08,23.0,12.26,0.88,23.0,14.93,0.88,25.0,10.41,0.96,64.4,15.2,13.08
050US48195,0.0,68.69,0.0,2.0,13.84,1.0,0.0,50.48,0.0,0.0,103.82,0.0,5.9,13.5,17.0
050US48211,0.0,158.39,0.0,1.0,0.0,1.0,0.0,71.95,0.0,0.0,80.36,0.0,1.5,13.6,16.82
050US48295,0.0,107.82,0.0,0.0,37.18,0.0,0.0,57.0,0.0,0.0,83.25,0.0,0.1,14.9,17.38
050US51620,2.0,3.03,1.0,2.0,3.03,1.0,2.0,2.98,1.0,2.0,3.03,1.0,57.0,19.5,16.28
050US55103,0.0,46.17,0.0,5.0,12.5,1.0,4.0,12.87,0.8,4.0,12.87,0.8,17.0,19.3,15.56
050US55065,0.0,40.88,0.0,3.0,22.98,0.6,3.0,22.34,0.6,2.0,24.82,0.4,20.3,9.4,12.74
050US13281,0.0,41.78,0.0,3.0,11.19,1.0,3.0,10.63,1.0,2.0,26.78,0.67,76.2,27.9,24.1
050US47137,1.0,0.0,1.0,1.0,19.46,1.0,1.0,17.15,1.0,1.0,17.15,1.0,18.9,40.4,34.62
050US46083,10.0,19.13,0.91,11.0,12.37,1.0,9.0,16.75,0.82,11.0,10.99,1.0,30.5,7.9,8.38
050US31129,0.0,95.98,0.0,2.0,8.24,1.0,0.0,52.09,0.0,0.0,62.25,0.0,7.4,7.6,10.36
050US31157,10.0,12.5,0.91,11.0,11.19,1.0,11.0,7.75,1.0,11.0,6.75,1.0,75.0,10.9,13.28
050US48297,4.0,13.52,1.0,0.0,39.02,0.0,0.0,55.67,0.0,0.0,63.2,0.0,5.3,9.8,11.98
