HEROP_ID,Age15_24P,ForDqP,ForDqTot,TotPcp,TotSp
140US40143007101,11.66,8.8,28.0,0.0,0.0
140US40143007102,14.36,8.8,18.0,0.0,0.0
140US40143007200,11.81,10.5,66.0,0.0,0.0
140US40143007304,11.56,9.2,43.0,0.0,0.0
140US40143007305,15.73,10.1,95.0,0.0,0.0
140US40143007306,15.58,8.8,80.0,1.0,3.0
140US40143007308,11.02,8.7,56.0,0.0,0.0
140US40143007309,8.46,8.1,21.0,0.0,0.0
140US40143007310,12.58,8.9,66.0,0.0,0.0
140US40143007311,12.53,9.4,35.0,1.0,0.0
140US40143007312,14.61,8.8,66.0,0.0,0.0
140US40143007402,17.03,7.7,28.0,0.0,1.0
140US40143007407,12.9,5.7,27.0,7.0,0.0
140US40143007408,8.53,9.6,15.0,0.0,0.0
140US40143007409,15.96,7.2,67.0,0.0,1.0
140US40143007410,16.24,7.2,16.0,0.0,0.0
140US40143007411,17.84,6.0,11.0,0.0,4.0
140US40143007412,12.43,3.4,25.0,2.0,0.0
140US40143007413,11.78,6.3,74.0,0.0,0.0
140US40143007414,17.72,6.4,27.0,5.0,1.0
140US40143007415,13.46,6.2,28.0,13.0,4.0
140US40143007503,13.74,8.9,39.0,5.0,2.0
140US40143007506,8.87,6.0,24.0,6.0,0.0
140US40143007507,11.31,7.4,59.0,24.0,25.0
140US40143007508,14.65,5.4,75.0,36.0,44.0
140US40143007510,12.86,6.1,63.0,1.0,0.0
140US40143007511,13.13,8.1,49.0,0.0,0.0
140US40143007512,9.83,6.3,59.0,0.0,0.0
140US40143007513,8.81,4.5,32.0,0.0,0.0
140US40143007515,11.83,6.1,67.0,0.0,1.0
140US40143007516,10.76,4.4,32.0,1.0,0.0
140US40143007518,17.75,4.2,30.0,1.0,9.0
140US40143007519,11.67,5.2,41.0,0.0,0.0
140US40143007520,11.14,4.8,34.0,0.0,0.0
140US40143007522,10.44,6.8,32.0,0.0,0.0
140US40143007523,11.01,6.9,41.0,0.0,0.0
140US40143007524,11.2,,,26.0,23.0
140US40143007608,16.91,8.2,9.0,0.0,2.0
140US40143007609,12.0,8.0,34.0,2.0,1.0
140US40143007611,9.48,2.8,6.0,4.0,7.0
140US40143007612,53.31,5.9,22.0,0.0,0.0
140US40143007613,10.3,4.7,25.0,29.0,37.0
140US40143007614,12.92,4.6,24.0,0.0,4.0
140US40143007615,9.36,6.4,12.0,61.0,206.0
140US40143007616,7.86,5.0,29.0,2.0,1.0
140US40143007617,19.18,7.7,21.0,1.0,2.0
140US40143007618,14.34,3.7,19.0,7.0,18.0
140US40143007619,10.22,5.8,52.0,1.0,0.0
140US40143007620,15.6,4.4,33.0,3.0,8.0
140US40143007624,9.98,6.1,30.0,0.0,0.0
140US40143007625,14.5,4.6,23.0,2.0,8.0
140US40143007629,12.19,4.7,26.0,3.0,5.0
140US40143007630,16.0,4.2,50.0,3.0,18.0
140US40143007631,10.87,3.7,28.0,0.0,13.0
140US40143007632,13.1,3.9,25.0,0.0,1.0
140US40143007633,10.55,4.3,34.0,4.0,4.0
140US40143007634,17.23,3.2,14.0,3.0,9.0
140US40143007635,10.59,3.3,26.0,4.0,1.0
140US40143007636,11.79,2.9,14.0,7.0,2.0
140US40143007637,12.33,2.3,25.0,2.0,2.0
140US40143007638,13.39,3.2,20.0,0.0,3.0
140US40143007639,14.73,4.6,39.0,6.0,1.0
140US40143007641,19.61,,,25.0,0.0
140US40143007642,13.13,,,0.0,0.0
140US40143007701,14.39,8.2,93.0,0.0,1.0
140US40143007702,12.94,7.3,74.0,2.0,0.0
140US40143007801,12.39,7.7,27.0,0.0,3.0
140US40143007802,13.1,5.0,38.0,0.0,0.0
140US40143007900,14.65,18.3,124.0,0.0,0.0
140US40143008001,12.28,20.8,24.0,0.0,0.0
140US40143008002,13.52,17.3,68.0,1.0,0.0
140US40143008200,18.65,12.6,37.0,0.0,0.0
140US40143008300,13.49,10.5,20.0,2.0,1.0
140US40143008400,9.02,7.3,49.0,1.0,0.0
140US40143008501,14.11,6.5,18.0,0.0,0.0
140US40143008502,10.39,7.7,67.0,19.0,4.0
140US40143008600,12.88,5.8,21.0,0.0,20.0
140US40143008700,6.79,3.9,20.0,0.0,8.0
140US40143008800,10.76,12.2,41.0,0.0,0.0
140US40143008900,13.62,9.9,42.0,0.0,2.0
140US40143009003,15.2,2.9,20.0,1.0,0.0
140US40143009004,16.88,10.7,62.0,1.0,0.0
140US40143009006,14.71,9.7,91.0,0.0,0.0
140US40143009007,14.23,7.8,105.0,2.0,0.0
140US40143009008,18.51,6.8,2.0,3.0,55.0
140US40143009009,10.59,2.5,19.0,1.0,0.0
140US40143009101,9.52,19.4,70.0,0.0,0.0
140US40143009104,14.95,13.4,47.0,0.0,0.0
140US40143009200,12.37,6.6,34.0,6.0,0.0
140US40143009300,18.52,8.2,44.0,4.0,0.0
140US40143009401,12.52,7.8,80.0,1.0,0.0
140US40143009402,8.98,6.4,52.0,1.0,0.0
140US40143009500,9.97,7.5,42.0,0.0,0.0
140US40143011100,8.94,11.5,9.0,1.0,3.0
140US40145030101,13.05,,,1.0,0.0
140US40145030102,11.32,,,2.0,3.0
140US40145030201,11.23,,,0.0,0.0
140US40145030202,8.95,,,0.0,0.0
140US40145030300,16.7,8.9,11.0,1.0,0.0
140US40145030402,12.03,6.1,31.0,0.0,0.0
140US40145030403,15.45,13.0,30.0,0.0,0.0
140US40145030405,11.62,,,0.0,0.0
140US40145030406,12.97,,,0.0,0.0
140US40145030502,10.19,6.4,31.0,0.0,0.0
140US40145030505,14.84,4.9,20.0,0.0,0.0
140US40145030506,6.82,7.4,17.0,1.0,0.0
140US40145030507,12.99,7.9,22.0,0.0,0.0
140US40145030508,10.71,5.6,25.0,0.0,0.0
140US40145030509,9.7,4.4,23.0,0.0,0.0
140US40145030510,9.85,5.5,22.0,0.0,0.0
140US40145030511,8.11,5.3,17.0,0.0,0.0
140US40145030512,14.86,5.4,26.0,0.0,0.0
140US40145030601,13.17,8.2,50.0,0.0,0.0
140US40145030602,13.77,9.6,111.0,3.0,0.0
140US40145030798,8.87,11.1,27.0,0.0,0.0
140US40145030800,11.94,6.6,17.0,4.0,3.0
140US40147000100,12.86,15.9,55.0,0.0,0.0
140US40147000200,11.09,22.1,30.0,0.0,0.0
140US40147000300,17.45,10.7,24.0,1.0,4.0
140US40147000400,11.14,10.1,56.0,3.0,16.0
140US40147000500,11.9,9.6,116.0,22.0,25.0
140US40147000600,9.72,7.7,93.0,0.0,2.0
140US40147000700,13.63,4.9,55.0,0.0,0.0
140US40147000800,14.58,11.1,69.0,1.0,0.0
140US40147000900,14.72,14.8,30.0,0.0,0.0
140US40147001000,12.07,14.6,35.0,0.0,0.0
140US40147001100,8.64,10.5,56.0,1.0,0.0
140US40147001200,9.13,4.0,13.0,1.0,1.0
140US40147001300,11.85,14.0,65.0,0.0,0.0
140US40149964900,12.02,14.3,48.0,0.0,0.0
140US40149965000,9.75,14.3,30.0,0.0,0.0
140US40149965100,13.51,13.8,58.0,2.0,0.0
140US40149965400,10.89,16.1,20.0,0.0,0.0
140US40151954200,17.06,6.4,25.0,4.0,1.0
140US40151954300,29.7,9.7,23.0,2.0,1.0
140US40151954400,10.35,8.3,13.0,0.0,0.0
140US40153953100,14.39,9.6,21.0,0.0,0.0
140US40153953200,10.91,7.9,15.0,0.0,1.0
140US40153953300,15.78,7.9,41.0,0.0,2.0
140US40153953400,16.17,6.9,31.0,13.0,8.0
140US40153953500,9.64,6.3,53.0,0.0,0.0
140US41001950100,6.43,5.3,11.0,0.0,0.0
140US41001950200,11.56,7.7,34.0,0.0,0.0
140US41001950300,12.52,7.9,21.0,0.0,0.0
140US41001950400,9.38,6.0,25.0,0.0,0.0
140US41001950500,11.28,7.2,16.0,9.0,6.0
140US41001950600,4.43,5.0,5.0,0.0,1.0
140US41003000100,15.78,2.4,21.0,1.0,0.0
140US41003000202,14.58,,,6.0,0.0
140US41003000400,14.51,1.5,21.0,8.0,7.0
140US41003000500,11.5,1.9,13.0,50.0,105.0
140US41003000600,19.06,2.4,12.0,0.0,2.0
140US41003000900,17.32,1.6,17.0,0.0,1.0
140US41003001001,20.77,2.8,9.0,3.0,7.0
140US41003001002,32.87,2.2,10.0,2.0,5.0
140US41003001101,74.1,3.0,4.0,3.0,1.0
140US41003001102,54.15,2.2,7.0,1.0,1.0
140US41003010100,12.16,3.0,50.0,8.0,8.0
140US41003010200,13.51,1.9,9.0,6.0,20.0
140US41003010300,7.44,2.7,9.0,0.0,0.0
140US41003010400,9.41,3.6,16.0,1.0,1.0
140US41003010600,72.05,,,3.0,1.0
140US41003010702,73.95,,,4.0,4.0
140US41003010800,10.12,,,0.0,0.0
140US41003010900,18.9,,,0.0,0.0
140US41005020100,5.86,3.0,27.0,2.0,5.0
140US41005020200,11.64,3.4,40.0,2.0,7.0
140US41005020302,12.16,4.6,33.0,34.0,35.0
140US41005020303,10.12,4.1,37.0,0.0,5.0
140US41005020304,10.1,4.0,46.0,0.0,2.0
140US41005020401,10.69,3.8,45.0,0.0,2.0
140US41005020403,7.94,,,0.0,0.0
140US41005020404,8.69,,,3.0,6.0
140US41005020501,12.29,3.8,61.0,4.0,3.0
140US41005020503,9.53,2.9,15.0,0.0,0.0
140US41005020504,10.06,,,5.0,3.0
140US41005020505,13.51,,,0.0,1.0
140US41005020600,12.45,3.9,64.0,0.0,3.0
140US41005020700,14.08,5.5,44.0,7.0,11.0
140US41005020800,12.75,5.7,27.0,9.0,2.0
140US41005020900,8.92,5.8,41.0,17.0,18.0
140US41005021000,8.85,6.4,61.0,0.0,0.0
140US41005021100,7.7,6.4,67.0,2.0,1.0
140US41005021200,11.54,5.9,24.0,0.0,0.0
140US41005021300,10.25,5.6,59.0,2.0,0.0
140US41005021400,11.73,5.1,45.0,0.0,0.0
140US41005021500,10.58,4.7,44.0,3.0,15.0
140US41005021601,19.54,9.1,66.0,0.0,0.0
140US41005021602,11.34,7.0,45.0,0.0,0.0
140US41005021700,8.79,5.5,43.0,0.0,0.0
140US41005021801,10.57,5.2,67.0,1.0,3.0
140US41005021802,10.83,5.4,27.0,0.0,0.0
140US41005021900,9.08,6.7,41.0,1.0,0.0
140US41005022000,11.97,5.9,76.0,2.0,0.0
140US41005022101,11.63,6.9,83.0,0.0,0.0
140US41005022103,14.48,4.7,59.0,5.0,4.0
140US41005022105,18.81,,,7.0,0.0
140US41005022107,18.28,,,105.0,215.0
140US41005022108,13.22,,,1.0,4.0
140US41005022201,18.09,8.3,18.0,0.0,0.0
140US41005022205,13.41,,,4.0,23.0
140US41005022206,12.43,,,10.0,8.0
140US41005022207,13.97,,,2.0,6.0
140US41005022208,15.16,,,0.0,1.0
140US41005022301,8.04,,,0.0,0.0
140US41005022302,9.6,,,0.0,1.0
140US41005022400,12.55,6.5,54.0,15.0,48.0
140US41005022500,5.89,6.7,97.0,3.0,1.0
140US41005022602,9.64,4.4,41.0,0.0,0.0
140US41005022603,11.86,,,0.0,0.0
140US41005022605,13.96,,,2.0,5.0
140US41005022606,11.2,,,0.0,0.0
140US41005022702,7.8,3.5,44.0,26.0,75.0
140US41005022707,8.55,,,8.0,3.0
140US41005022708,12.74,,,0.0,0.0
140US41005022710,15.15,,,0.0,0.0
140US41005022800,13.72,4.4,32.0,0.0,0.0
140US41005022901,11.65,3.9,23.0,0.0,0.0
140US41005022904,11.75,,,4.0,0.0
140US41005022905,9.6,,,0.0,0.0
140US41005022906,12.6,,,3.0,0.0
140US41005022907,15.9,,,0.0,0.0
140US41005023001,13.04,,,4.0,6.0
140US41005023002,13.3,,,0.0,0.0
140US41005023100,10.21,4.4,45.0,0.0,0.0
140US41005023201,10.43,4.3,40.0,4.0,1.0
140US41005023202,12.06,4.2,48.0,2.0,0.0
140US41005023300,10.88,3.3,29.0,1.0,0.0
140US41005023401,10.67,4.2,25.0,0.0,0.0
140US41005023403,13.29,,,0.0,0.0
140US41005023404,15.13,,,7.0,1.0
140US41005023500,12.8,5.2,44.0,0.0,1.0
140US41005023600,9.19,4.1,27.0,0.0,0.0
140US41005023700,12.1,4.6,33.0,0.0,1.0
140US41005023800,12.61,4.4,34.0,3.0,3.0
140US41005023901,12.08,,,2.0,0.0
140US41005023902,12.56,,,1.0,0.0
140US41005024000,8.18,5.9,21.0,0.0,0.0
140US41005024100,13.14,4.9,38.0,0.0,0.0
140US41005024200,9.08,7.2,64.0,0.0,0.0
140US41005024302,7.72,5.4,48.0,0.0,0.0
140US41005024303,10.35,,,0.0,0.0
140US41005024304,6.86,,,1.0,0.0
140US41005024400,18.99,,,0.0,0.0
140US41005980000,28.0,,,2.0,0.0
140US41007950100,5.91,2.9,13.0,0.0,0.0
140US41007950200,12.31,3.2,19.0,1.0,0.0
140US41007950300,17.82,3.5,13.0,16.0,13.0
140US41007950400,8.13,3.6,17.0,0.0,5.0
140US41007950500,11.17,4.5,33.0,1.0,0.0
140US41007950600,14.88,3.7,12.0,1.0,1.0
140US41007950700,8.45,3.1,13.0,1.0,0.0
140US41007950900,14.79,4.0,37.0,1.0,0.0
140US41007951100,11.24,3.1,34.0,14.0,8.0
140US41007951200,8.91,4.9,19.0,2.0,0.0
140US41007951300,12.38,3.3,14.0,0.0,0.0
140US41009970200,12.54,6.8,63.0,1.0,0.0
140US41009970300,10.63,6.5,39.0,0.0,0.0
140US41009970400,12.08,5.1,22.0,0.0,1.0
140US41009970500,13.9,5.4,65.0,0.0,0.0
140US41009970600,7.87,5.3,56.0,0.0,0.0
140US41009970700,13.15,8.2,72.0,0.0,1.0
140US41009970800,11.86,7.2,93.0,13.0,3.0
140US41009970900,11.0,5.3,39.0,0.0,0.0
140US41009971000,12.49,5.0,42.0,1.0,1.0
140US41009971100,9.91,5.9,42.0,1.0,1.0
140US41011000100,7.2,4.8,33.0,1.0,2.0
140US41011000200,9.27,4.6,14.0,1.0,1.0
140US41011000300,12.48,6.3,32.0,1.0,1.0
140US41011000400,9.11,5.3,53.0,1.0,3.0
140US41011000502,10.32,6.0,17.0,0.0,0.0
140US41011000503,14.29,,,0.0,0.0
140US41011000504,10.41,,,0.0,0.0
140US41011000600,7.66,5.0,25.0,37.0,38.0
140US41011000700,10.41,6.2,59.0,1.0,3.0
140US41011000800,12.7,5.0,20.0,0.0,0.0
140US41011000900,12.84,5.6,59.0,5.0,2.0
140US41011001000,11.0,3.6,31.0,8.0,7.0
140US41011001100,7.67,6.6,39.0,3.0,1.0
140US41013950100,9.34,10.3,151.0,12.0,8.0
140US41013950200,4.51,9.7,83.0,0.0,0.0
140US41013950300,14.66,9.2,94.0,2.0,1.0
140US41013950400,6.02,8.6,61.0,0.0,0.0
140US41015950100,4.39,7.5,22.0,0.0,0.0
140US41015950200,5.7,6.8,39.0,6.0,9.0
140US41015950301,5.44,6.3,37.0,1.0,1.0
140US41015950302,8.55,5.7,34.0,6.0,4.0
140US41015950400,10.45,4.5,14.0,0.0,0.0
140US41017000100,9.22,,,0.0,0.0
140US41017000200,10.34,,,4.0,0.0
140US41017000300,11.0,,,0.0,0.0
140US41017000401,13.64,,,4.0,15.0
140US41017000402,9.85,,,40.0,103.0
140US41017000500,9.05,,,2.0,1.0
140US41017000600,6.7,,,0.0,0.0
140US41017000700,8.2,,,0.0,0.0
140US41017000800,13.78,,,25.0,36.0
140US41017000900,14.2,,,1.0,2.0
140US41017001001,11.53,,,2.0,3.0
140US41017001002,7.66,,,0.0,0.0
140US41017001100,9.96,,,0.0,1.0
140US41017001200,11.3,,,0.0,0.0
140US41017001300,9.77,,,3.0,0.0
140US41017001400,10.13,,,4.0,4.0
140US41017001500,15.78,,,1.0,2.0
140US41017001600,12.34,,,22.0,12.0
140US41017001700,7.27,,,15.0,75.0
140US41017001800,11.91,,,14.0,13.0
140US41017001901,10.17,,,0.0,0.0
140US41017001902,10.36,,,0.0,0.0
140US41017002000,11.91,,,0.0,0.0
140US41017002100,6.93,,,5.0,2.0
140US41019010000,8.19,7.2,15.0,0.0,1.0
140US41019020000,9.9,5.8,28.0,10.0,4.0
140US41019030000,9.96,7.3,30.0,1.0,1.0
140US41019040000,8.74,7.1,21.0,0.0,0.0
140US41019050001,10.18,6.7,42.0,1.0,1.0
140US41019050002,11.68,6.7,58.0,1.0,0.0
140US41019060000,9.6,4.3,19.0,0.0,1.0
140US41019070000,8.5,4.5,32.0,8.0,39.0
140US41019080000,8.59,4.8,48.0,31.0,42.0
140US41019090000,12.36,5.8,38.0,1.0,0.0
140US41019100000,17.09,5.4,15.0,0.0,0.0
140US41019110000,10.14,5.1,18.0,2.0,4.0
140US41019120000,12.07,7.3,54.0,2.0,2.0
140US41019130000,10.03,6.2,48.0,2.0,2.0
140US41019140000,8.74,6.2,43.0,14.0,16.0
140US41019150000,13.04,7.3,76.0,0.0,0.0
140US41019160000,9.8,8.0,73.0,0.0,0.0
140US41019170000,12.02,6.5,30.0,0.0,0.0
140US41019180000,6.12,7.2,46.0,3.0,0.0
140US41019190000,9.89,7.7,36.0,0.0,0.0
140US41019200000,11.44,8.2,38.0,0.0,0.0
140US41019210000,6.89,8.3,38.0,2.0,0.0
140US41021960100,6.61,5.1,11.0,0.0,0.0
140US41023960100,7.5,6.6,12.0,0.0,1.0
140US41023960200,9.13,6.5,29.0,6.0,5.0
140US41025960100,11.87,,,4.0,3.0
140US41025960200,7.0,,,1.0,0.0
140US41027950100,11.85,4.0,19.0,1.0,3.0
140US41027950200,11.56,2.3,23.0,0.0,0.0
140US41027950300,12.21,1.9,17.0,32.0,30.0
140US41027950400,15.22,3.1,15.0,0.0,0.0
140US41029000100,13.91,10.7,12.0,3.0,3.0
140US41029000201,16.99,9.6,52.0,0.0,0.0
140US41029000202,20.38,9.8,58.0,7.0,0.0
140US41029000203,12.6,9.4,79.0,0.0,0.0
140US41029000300,6.83,9.6,70.0,0.0,0.0
140US41029000403,10.22,,,0.0,0.0
140US41029000404,11.75,,,0.0,0.0
140US41029000405,10.17,,,2.0,4.0
140US41029000406,14.42,,,0.0,0.0
140US41029000501,13.69,,,6.0,21.0
140US41029000502,8.22,,,22.0,41.0
140US41029000601,7.57,6.2,77.0,44.0,82.0
140US41029000602,7.46,6.2,44.0,24.0,79.0
140US41029000700,12.7,6.9,137.0,5.0,3.0
140US41029000800,9.69,8.3,89.0,1.0,0.0
140US41029000900,10.73,6.5,82.0,0.0,0.0
140US41029001001,10.52,,,8.0,0.0
140US41029001002,9.34,,,0.0,0.0
140US41029001100,7.58,7.1,72.0,2.0,1.0
140US41029001200,11.61,7.9,55.0,3.0,2.0
140US41029001301,16.85,9.4,71.0,10.0,4.0
140US41029001302,10.78,8.6,125.0,7.0,8.0
140US41029001400,10.27,8.4,187.0,2.0,0.0
140US41029001500,6.8,5.6,44.0,0.0,0.0
140US41029001601,13.23,,,7.0,2.0
140US41029001602,11.69,,,0.0,1.0
140US41029001700,14.09,6.6,63.0,0.0,6.0
140US41029001800,14.49,5.3,70.0,5.0,3.0
140US41029001900,40.78,6.6,14.0,3.0,5.0
140US41029002000,13.54,5.4,16.0,0.0,1.0
140US41029002100,7.51,4.5,22.0,23.0,23.0
140US41029002200,8.32,4.4,33.0,0.0,1.0
140US41029002300,8.9,4.4,9.0,1.0,2.0
140US41029002400,15.74,5.1,17.0,0.0,0.0
140US41029002500,8.62,5.4,21.0,5.0,14.0
140US41029002600,7.88,9.1,34.0,1.0,0.0
140US41029002700,10.66,7.4,80.0,0.0,0.0
140US41029002800,9.84,8.7,75.0,0.0,0.0
140US41029002900,10.23,7.6,86.0,1.0,0.0
140US41029003001,9.83,6.3,37.0,0.0,0.0
140US41029003002,4.21,7.1,51.0,1.0,4.0
140US41031940000,15.84,,,0.0,0.0
140US41031960100,9.75,7.9,17.0,4.0,0.0
140US41031960201,11.7,,,1.0,0.0
140US41031960202,13.59,,,8.0,17.0
140US41031960301,6.74,,,1.0,2.0
140US41031960302,12.44,,,0.0,0.0
140US41033360100,9.1,7.4,20.0,0.0,0.0
140US41033360300,8.87,6.1,46.0,0.0,0.0
140US41033360400,7.84,5.6,42.0,3.0,2.0
140US41033360500,15.73,8.0,60.0,14.0,11.0
140US41033360600,11.2,7.8,75.0,11.0,16.0
140US41033360701,11.38,9.6,65.0,0.0,2.0
140US41033360702,11.27,8.2,63.0,0.0,0.0
140US41033360800,9.74,5.8,41.0,0.0,0.0
140US41033360900,13.27,4.5,17.0,2.0,3.0
140US41033361000,8.39,5.8,42.0,3.0,1.0
140US41033361100,11.23,7.1,85.0,0.0,0.0
140US41033361200,12.18,7.0,79.0,38.0,33.0
140US41033361300,7.47,6.7,74.0,1.0,0.0
140US41033361400,6.47,5.5,19.0,0.0,0.0
140US41033361500,5.21,7.4,22.0,0.0,0.0
140US41033361600,9.12,8.6,80.0,2.0,0.0
140US41035970100,12.19,7.4,37.0,0.0,0.0
140US41035970200,8.97,7.1,37.0,1.0,0.0
140US41035970300,5.46,6.1,32.0,3.0,5.0
140US41035970400,8.51,5.9,8.0,0.0,0.0
140US41035970500,8.4,7.1,9.0,1.0,0.0
140US41035970600,17.04,5.5,7.0,0.0,0.0
140US41035970700,8.78,6.0,13.0,0.0,0.0
140US41035970800,9.88,6.5,28.0,0.0,3.0
140US41035970900,10.74,5.6,50.0,0.0,1.0
140US41035971000,11.3,5.2,20.0,0.0,0.0
140US41035971100,8.17,6.3,49.0,0.0,0.0
140US41035971200,12.72,7.6,25.0,0.0,1.0
140US41035971300,9.9,6.3,57.0,0.0,0.0
140US41035971400,11.17,7.4,66.0,0.0,0.0
140US41035971500,14.46,9.5,45.0,1.0,1.0
140US41035971600,18.36,7.6,30.0,7.0,2.0
140US41035971700,16.93,6.4,31.0,9.0,0.0
140US41035971800,15.77,7.7,27.0,0.0,1.0
140US41035971900,16.04,7.1,40.0,2.0,4.0
140US41035972000,14.93,5.7,40.0,29.0,43.0
140US41037960100,5.38,7.4,7.0,0.0,0.0
140US41037960200,10.71,6.5,32.0,5.0,0.0
140US41039000100,7.78,3.1,27.0,0.0,2.0
140US41039000200,11.88,3.1,23.0,0.0,1.0
140US41039000300,13.52,4.0,16.0,3.0,4.0
140US41039000402,8.2,3.9,14.0,0.0,0.0
140US41039000403,14.03,4.9,32.0,1.0,0.0
140US41039000404,11.64,6.5,31.0,4.0,1.0
140US41039000500,5.5,4.9,13.0,1.0,0.0
140US41039000702,7.84,4.3,15.0,0.0,0.0
140US41039000705,8.6,,,20.0,20.0
140US41039000706,4.38,,,0.0,0.0
140US41039000707,4.33,,,0.0,13.0
140US41039000708,10.98,,,0.0,2.0
140US41039000800,12.8,4.7,9.0,0.0,0.0
140US41039000902,12.36,4.7,26.0,0.0,0.0
140US41039000903,8.85,4.2,41.0,0.0,0.0
140US41039000904,13.07,5.6,31.0,0.0,0.0
140US41039001001,11.07,3.2,9.0,0.0,0.0
140US41039001002,6.64,2.4,14.0,14.0,14.0
140US41039001101,8.73,4.6,44.0,1.0,0.0
140US41039001102,11.02,5.0,27.0,0.0,0.0
140US41039001201,13.4,5.5,29.0,0.0,0.0
140US41039001202,12.16,4.9,36.0,0.0,0.0
140US41039001301,11.39,4.1,16.0,10.0,8.0
140US41039001302,8.65,6.3,47.0,2.0,2.0
140US41039001400,8.03,4.8,16.0,0.0,0.0
140US41039001500,9.25,7.3,43.0,1.0,0.0
140US41039001600,8.65,3.8,23.0,0.0,1.0
140US41039001700,13.72,3.7,22.0,0.0,0.0
140US41039001801,14.6,4.8,48.0,2.0,0.0
140US41039001803,16.78,5.7,42.0,0.0,1.0
140US41039001804,11.44,5.7,42.0,0.0,0.0
140US41039001902,15.02,8.0,64.0,0.0,1.0
140US41039001903,19.6,7.3,36.0,0.0,0.0
140US41039001904,13.27,6.4,36.0,4.0,0.0
140US41039002001,9.44,4.1,19.0,8.0,2.0
140US41039002002,14.49,4.1,32.0,5.0,0.0
140US41039002101,9.67,5.4,17.0,1.0,16.0
140US41039002102,17.85,6.4,35.0,2.0,21.0
140US41039002201,9.37,3.7,20.0,0.0,0.0
140US41039002202,14.74,3.9,33.0,15.0,1.0
140US41039002301,11.32,,,9.0,0.0
140US41039002302,12.6,,,0.0,0.0
140US41039002401,9.13,4.0,35.0,0.0,0.0
140US41039002403,8.78,4.7,46.0,0.0,0.0
140US41039002404,11.6,4.6,34.0,9.0,3.0
140US41039002501,11.48,6.7,60.0,0.0,0.0
140US41039002503,10.84,,,0.0,0.0
140US41039002504,14.87,,,0.0,0.0
140US41039002600,14.82,6.5,64.0,11.0,5.0
140US41039002700,13.93,5.5,38.0,0.0,0.0
140US41039002800,9.5,4.2,26.0,6.0,4.0
140US41039002902,17.33,4.6,27.0,1.0,2.0
140US41039002903,13.22,,,0.0,0.0
140US41039002904,18.32,,,0.0,6.0
140US41039003000,10.14,3.5,26.0,19.0,70.0
140US41039003101,11.12,3.7,41.0,6.0,1.0
140US41039003102,42.03,4.0,25.0,13.0,51.0
140US41039003201,9.42,5.9,23.0,0.0,0.0
140US41039003202,13.31,4.0,23.0,0.0,1.0
140US41039003301,11.52,,,0.0,1.0
140US41039003302,10.55,,,0.0,0.0
140US41039003400,13.02,7.0,56.0,58.0,160.0
140US41039003500,11.47,6.1,48.0,0.0,1.0
140US41039003600,12.14,3.2,17.0,1.0,6.0
140US41039003700,87.03,3.5,2.0,11.0,0.0
140US41039003800,85.25,3.1,4.0,25.0,66.0
140US41039003900,30.21,2.0,2.0,30.0,26.0
140US41039004000,9.96,2.6,4.0,1.0,0.0
140US41039004100,12.51,4.3,31.0,0.0,0.0
140US41039004200,12.0,5.9,16.0,0.0,0.0
140US41039004300,12.12,7.1,74.0,0.0,0.0
140US41039004401,16.17,4.4,32.0,1.0,0.0
140US41039004403,16.39,4.0,23.0,10.0,0.0
140US41039004404,8.87,,,0.0,0.0
140US41039004405,8.14,,,0.0,0.0
140US41039004501,22.89,,,0.0,0.0
140US41039004502,10.64,,,0.0,0.0
140US41039004600,11.98,2.9,13.0,0.0,0.0
140US41039004700,25.45,2.6,14.0,2.0,6.0
140US41039004800,43.22,2.3,8.0,6.0,2.0
140US41039004900,37.08,2.3,13.0,1.0,0.0
140US41039005000,10.55,2.8,28.0,12.0,0.0
140US41039005100,13.38,3.6,19.0,2.0,5.0
140US41039005200,10.0,1.8,8.0,0.0,0.0
140US41039005300,5.04,4.4,23.0,0.0,0.0
140US41039005400,12.34,3.6,46.0,0.0,0.0
140US41041950100,5.66,5.6,25.0,1.0,0.0
140US41041950303,9.46,,,0.0,0.0
140US41041950304,7.09,,,6.0,9.0
140US41041950400,12.62,5.2,43.0,2.0,1.0
140US41041950601,1.67,,,0.0,0.0
140US41041950602,6.83,,,0.0,1.0
140US41041950800,5.16,3.5,15.0,0.0,2.0
140US41041950900,15.55,3.7,16.0,0.0,0.0
140US41041951000,8.64,4.3,11.0,3.0,2.0
140US41041951100,9.28,3.8,9.0,14.0,16.0
140US41041951200,6.36,4.0,14.0,0.0,0.0
140US41041951300,12.1,5.8,24.0,0.0,0.0
140US41041951400,9.7,6.7,25.0,0.0,0.0
140US41041951500,4.45,4.0,23.0,5.0,0.0
140US41041951600,7.69,4.8,26.0,1.0,0.0
140US41041951700,12.73,4.3,18.0,0.0,0.0
140US41041951800,10.82,4.4,15.0,1.0,0.0
140US41043020100,15.5,4.9,44.0,0.0,0.0
140US41043020200,18.39,4.8,16.0,0.0,0.0
140US41043020300,9.29,5.4,66.0,26.0,32.0
140US41043020400,14.11,7.0,43.0,1.0,2.0
140US41043020500,11.02,5.0,32.0,7.0,4.0
140US41043020600,14.5,6.1,85.0,0.0,0.0
140US41043020700,17.26,6.6,47.0,0.0,0.0
140US41043020801,20.57,,,15.0,3.0
140US41043020802,10.86,,,0.0,0.0
140US41043030100,12.05,4.9,32.0,0.0,0.0
