HEROP_ID,RxMinDis,RxTmDr,RxCntDr,NoIntP
140US01061050300,0.81,0.0,4,31.36
140US01061050400,3.56,0.0,4,23.0
140US01073011108,0.74,0.0,121,10.17
140US01073011110,2.54,6.84,47,10.74
140US01073011208,1.2,0.0,69,7.89
140US01073011210,2.37,8.32,85,23.91
140US01049960900,5.47,0.0,13,13.28
140US01049961100,1.89,0.0,16,15.82
140US01003011502,1.17,0.0,20,13.01
140US01031010300,8.63,14.55,10,20.95
140US01055000200,2.01,6.64,31,39.15
140US01055000400,1.02,0.0,31,13.37
140US01055001100,2.61,0.0,29,10.69
140US01117030337,4.91,13.42,38,16.42
140US01117030341,0.56,0.0,136,14.41
140US01113030902,9.78,22.08,20,18.79
140US01117030345,2.14,0.0,127,7.39
140US01021060600,9.24,21.92,8,38.57
140US01053970300,7.24,0.0,13,36.18
140US01053970700,3.62,0.0,6,39.93
140US01017954000,4.04,0.0,1,38.4
140US01009050400,7.6,18.34,15,26.68
140US01009050601,5.08,18.53,6,16.06
140US01111000600,13.22,30.38,0,33.66
140US01113030700,0.93,5.71,62,18.85
140US01113030901,2.85,0.0,58,24.61
140US01029959600,3.92,0.0,19,33.86
140US01053970100,3.91,0.0,5,29.71
140US01015002502,7.63,17.68,21,21.18
140US01015001800,2.73,7.61,28,21.62
140US01015002103,0.55,0.0,22,12.44
140US01015002200,2.08,0.0,7,30.08
140US01101005503,0.6,0.0,60,3.31
140US01101005504,5.49,18.27,46,4.54
140US01015002600,10.01,14.03,21,22.3
140US01003011202,1.9,0.0,28,10.87
140US01003011405,3.86,11.67,12,3.5
140US01003011408,15.99,18.53,7,11.16
140US01091973100,13.06,29.71,1,41.35
140US01121011600,2.65,3.62,12,20.42
140US01121012000,1.51,3.26,15,11.99
140US01117030336,1.08,0.0,74,5.41
140US01023957000,9.46,25.76,1,38.24
140US01101002202,1.78,4.82,76,31.9
140US01101002600,0.81,0.0,75,10.04
140US01101002900,1.4,5.39,69,14.15
140US01101003100,0.87,6.09,74,20.74
140US01021060300,9.27,16.87,7,30.13
140US01125010203,2.92,0.0,52,9.48
140US01125010303,12.54,25.72,14,15.29
140US01125010407,0.77,0.0,54,7.09
140US01019956000,1.72,0.0,9,29.45
140US01021060101,1.69,0.0,9,21.37
140US01077010900,1.12,0.0,46,15.03
140US01113031100,5.37,0.0,1,38.48
140US01115040106,4.96,0.0,39,19.76
140US01125011600,0.4,0.0,55,17.39
140US01125011800,0.49,0.0,55,42.52
140US01125011902,0.93,4.15,55,35.56
140US01117030408,5.74,28.92,1,28.25
140US01083020102,3.88,0.0,8,23.62
140US01109188900,3.71,0.0,6,34.26
140US01125010202,1.52,0.0,53,10.03
140US01021060402,5.06,0.0,14,22.68
140US01025957602,1.17,0.0,6,33.82
140US01073011400,3.63,0.0,22,30.66
140US01073011600,7.11,19.01,15,18.0
140US01035960300,11.77,26.69,4,50.38
140US01101003200,1.68,0.0,69,17.4
140US01101005102,2.33,8.12,77,29.55
140US01101005402,0.65,0.0,73,12.1
140US01117030609,4.87,14.8,17,5.18
140US01121010301,4.4,8.19,6,19.95
140US01103000700,0.57,0.0,53,31.11
140US01125010703,6.27,18.58,25,15.96
140US01117030331,1.45,7.47,152,7.24
140US01117030333,1.33,5.69,174,6.72
140US01083020802,1.2,0.0,53,8.35
140US01083021100,3.28,0.0,49,16.78
140US01047956201,3.3,11.01,13,15.38
140US01047956702,0.43,0.0,13,19.41
140US01049960100,3.4,0.0,2,28.62
140US01121010400,5.82,0.0,4,26.57
140US01121011000,2.71,5.33,6,27.07
140US01073012104,6.11,0.0,58,31.85
140US01073012304,1.14,0.0,97,16.76
140US01075030200,4.83,0.0,5,34.89
140US01077010300,0.99,1.92,46,59.89
140US01089001200,1.3,4.49,93,37.58
140US01025957500,10.66,18.37,6,47.32
140US01077010800,1.16,0.0,46,23.86
140US01083020300,10.24,27.85,3,24.64
140US01081042102,5.62,0.0,6,15.01
140US01109188700,11.4,24.05,5,37.38
140US01117030701,4.29,0.0,2,23.45
140US01003010903,2.22,0.0,27,20.19
140US01003010906,1.99,10.18,25,19.08
140US01101001000,2.08,7.04,76,38.7
140US01089002721,1.1,0.0,79,11.14
140US01099076100,3.7,0.0,4,48.32
140US01097000701,0.45,0.0,99,48.11
140US01093964400,2.17,0.0,6,24.43
140US01073014301,1.51,0.0,97,25.5
140US01073014406,1.29,7.61,162,7.02
140US01089010301,1.21,0.0,37,13.06
140US01089010402,5.24,11.34,53,22.81
140US01089010502,1.71,0.0,57,16.95
140US01089010621,1.91,9.88,79,4.27
140US01073014410,0.45,0.0,183,2.04
140US01073014413,1.54,0.0,172,1.89
140US01081041800,9.09,23.53,8,16.44
140US01095030300,5.52,18.4,8,10.05
140US01073012914,0.67,8.65,183,15.58
140US01073013200,0.53,0.0,170,27.99
140US01073013300,0.88,0.0,132,41.91
140US01087231603,6.74,15.79,2,22.04
140US01089011011,1.07,0.0,79,1.3
140US01089011021,1.81,8.91,102,7.81
140US01089011022,0.97,0.0,92,4.78
140US01089002801,0.81,0.0,78,9.39
140US01089002912,1.27,6.95,59,4.68
140US01089002922,0.95,0.0,53,3.22
140US01073012500,3.88,10.18,111,25.74
140US01095030100,11.11,25.64,4,26.92
140US01073012911,1.25,0.0,195,2.14
140US01095030802,3.34,9.77,20,16.38
140US01095030402,2.73,0.0,9,13.58
140US01081041600,1.09,0.0,38,32.6
140US01107050100,3.09,0.0,3,31.69
140US01107050300,4.6,0.0,5,44.25
140US01073012701,4.16,8.94,185,19.91
140US01073012802,0.4,0.0,205,4.14
140US01081040901,0.1,0.0,32,6.12
140US01081041200,3.18,9.84,33,9.43
140US01095030903,0.23,0.0,20,15.01
140US01095031000,2.64,0.0,17,24.08
140US01095031100,3.98,7.06,23,21.82
140US01087232000,0.25,0.0,15,39.53
140US01089000202,1.78,7.34,89,28.78
140US01089000502,1.32,4.72,93,18.62
140US01089000503,1.14,3.82,93,21.74
140US01089000702,0.36,0.0,90,23.23
140US01089000901,3.02,7.71,89,17.67
140US01085781200,11.97,27.63,3,35.92
140US01081041900,6.57,14.95,50,19.19
140US01081042006,0.79,10.32,65,20.45
140US01005950800,2.32,0.0,8,21.65
140US01027959200,10.61,33.15,0,35.27
140US01011952500,9.6,22.11,3,31.63
140US01013952900,2.06,0.0,5,34.87
140US01011952100,13.03,25.87,4,30.79
140US01027959000,3.85,0.0,4,42.09
140US01013953500,10.66,30.1,0,37.35
140US01015000600,1.48,5.46,28,29.65
140US01015001201,1.51,0.0,31,32.08
140US01015001300,3.39,6.0,30,28.61
140US01015001500,0.92,0.0,26,20.72
140US01093964600,6.17,16.41,11,29.46
140US01097003605,1.6,8.12,93,
140US01097003607,0.63,8.13,93,24.58
140US01097003608,1.67,7.28,94,16.48
140US01097003707,0.62,0.0,92,16.87
140US01073012905,0.9,0.0,160,5.03
140US01073012906,0.63,0.0,187,7.36
140US01073013601,1.62,5.89,134,37.15
140US01073014105,0.74,0.0,122,15.51
140US01025958001,5.96,22.82,3,34.41
140US01027958900,6.79,0.0,4,16.89
140US01073014204,0.12,0.0,139,9.91
140US01125010602,4.64,0.0,21,12.99
140US01031010100,10.92,25.16,2,22.52
140US01125010702,8.08,15.37,34,16.53
140US01003011101,0.5,0.0,29,7.62
140US01003011201,1.14,0.0,32,9.21
140US01007010004,7.35,0.0,2,32.93
140US01117030704,7.83,25.3,1,15.58
140US01007010001,4.7,26.98,2,23.93
140US01123961900,16.91,28.92,2,30.11
140US01009050300,3.58,0.0,6,36.07
140US01121011300,1.65,0.0,17,26.04
140US01123962100,0.68,0.0,12,26.45
140US01123962300,6.33,0.0,12,16.45
140US01013953100,3.54,5.81,5,40.23
140US01015000900,0.58,0.0,30,16.23
140US01015002400,5.07,12.2,10,13.03
140US01089001902,0.94,0.0,77,8.53
140US01089002100,0.51,0.0,101,22.07
140US01089002400,1.85,4.09,86,17.6
140US01089002502,1.13,0.0,82,12.54
140US01093964100,3.3,0.0,7,31.76
140US01089010902,2.76,0.0,14,15.42
140US01097007103,2.04,0.0,20,17.82
140US01097003302,0.63,3.91,98,8.4
140US01097003405,1.32,6.85,94,12.72
140US01097003501,0.94,6.86,94,6.26
140US01101001800,0.64,0.0,77,28.79
140US01101002201,1.3,2.6,76,40.48
140US01097006502,6.12,24.02,11,12.65
140US01097006600,3.26,0.0,27,19.26
140US01097006802,1.01,0.0,85,22.69
140US01097007000,3.33,16.11,71,16.12
140US01089011400,3.62,0.0,7,15.01
140US01091972900,4.01,4.92,5,31.94
140US01101001700,0.93,0.0,74,15.02
140US01097005800,3.62,0.0,1,30.77
140US01097006102,2.19,10.07,88,24.21
140US01097007202,8.89,18.45,6,14.79
140US01097007600,1.41,5.39,99,50.6
140US01097006407,5.8,0.0,1,7.7
140US01099075900,8.78,0.0,4,52.61
140US01097002502,0.62,0.0,112,16.32
140US01101005406,0.73,0.0,69,10.54
140US01101005407,0.24,0.0,65,3.69
140US01101005501,4.04,8.67,60,29.61
140US01101000200,0.4,2.14,76,31.33
140US01101000700,0.93,2.31,76,23.23
140US01097005000,1.32,4.69,91,34.78
140US01075030000,4.15,0.0,6,34.99
140US01073012402,1.25,0.0,129,12.15
140US01081040500,1.57,0.0,32,4.97
140US01089010100,9.84,13.41,40,15.54
140US01097003709,0.96,0.0,89,11.31
140US01089001302,0.86,3.39,95,14.5
140US01089001801,2.1,5.22,81,5.29
140US01097003800,3.72,11.98,53,40.0
140US01097004800,1.01,4.73,102,62.4
140US01097005300,1.01,4.2,83,31.35
140US01097005500,0.23,0.0,71,28.37
140US01097006104,8.74,27.6,8,27.9
140US01097006200,4.09,0.0,13,8.99
140US01097002700,0.54,0.0,108,49.33
140US01097003000,0.97,3.74,97,12.9
140US01097003205,0.52,0.0,95,38.53
140US01081040602,2.09,4.85,34,9.41
140US01081040604,2.01,0.0,34,2.13
140US01097006000,1.25,0.0,2,18.26
140US01089010622,1.23,0.0,105,8.33
140US01131034700,14.46,34.48,0,41.3
140US01117030501,1.53,0.0,37,19.85
140US01117030800,8.79,17.5,9,21.99
140US01123962600,7.21,15.19,36,41.68
140US01125010404,1.3,2.52,55,26.97
140US01121011700,2.02,7.74,12,20.13
140US01125010802,2.29,0.0,49,11.28
140US01125012700,0.73,0.0,53,14.61
140US01121010302,6.92,17.92,14,22.22
140US01073010703,0.51,0.0,217,1.74
140US01097006801,0.74,0.0,85,8.12
140US01117030334,7.09,10.35,102,12.21
140US01073011104,1.43,0.0,74,14.75
140US01073011209,1.35,4.29,88,12.84
140US01073012305,0.89,0.0,71,10.95
140US01025957902,1.65,0.0,6,26.87
140US01033020902,9.81,17.39,24,28.79
140US01015002000,7.35,12.75,29,10.05
140US01015981903,4.85,12.4,26,
140US01019955800,1.96,0.0,9,20.41
140US01039961900,3.52,8.01,10,22.91
140US01073012907,1.9,9.15,173,5.21
140US01073014203,3.23,0.0,64,5.72
140US01073014412,0.98,0.0,169,1.14
140US01077011102,0.5,0.0,46,18.43
140US01127020400,2.17,0.0,27,29.79
140US01127021000,6.74,22.8,5,38.46
140US01087231400,11.85,15.59,20,31.87
140US01089000201,2.11,7.36,89,41.76
140US01089000902,1.91,5.32,89,9.93
140US01089001901,1.76,0.0,82,3.39
140US01089002802,0.93,0.0,59,5.85
140US01089010302,4.67,12.09,17,10.74
140US01103005108,0.92,0.0,33,17.08
140US01103005101,2.97,0.0,41,17.09
140US01095030702,3.17,0.0,16,25.43
140US01097001902,1.65,0.0,66,22.99
140US01097002302,1.06,4.52,106,51.01
140US01103005302,1.48,0.0,34,17.34
140US01097003602,1.23,10.87,86,38.28
140US01009050200,3.3,0.0,8,19.87
140US01013953000,10.45,17.55,3,36.61
140US01069041900,1.51,0.0,38,29.27
140US01109189000,1.62,0.0,6,23.5
140US01105687000,7.78,0.0,1,45.11
140US01089010901,2.16,0.0,60,3.1
140US01005950400,17.03,31.0,0,43.34
140US01039962400,5.34,0.0,10,24.25
140US01041963700,2.76,10.87,4,19.16
140US01045020100,7.8,21.79,4,28.66
140US01077011200,5.12,0.0,39,22.91
140US01115040201,3.14,0.0,12,25.84
140US01117030103,6.78,10.73,25,31.85
140US01127021600,9.9,22.81,6,43.59
140US01077011602,3.0,0.0,28,21.98
140US01077011802,1.02,0.0,7,31.77
140US01079979500,5.43,0.0,32,19.34
140US01081042004,1.57,12.62,58,14.99
140US01097007300,1.73,0.0,9,21.61
140US01101000300,2.87,6.28,76,29.42
140US01101003000,2.94,9.39,76,32.86
140US01101006100,2.01,11.37,72,28.09
140US01065040500,11.74,22.05,2,52.12
140US01001020801,6.23,14.85,12,6.22
140US01071950300,7.96,0.0,9,34.95
140US01073001400,1.72,6.2,206,25.49
140US01073003100,0.67,0.0,191,30.79
140US01073004500,0.14,0.0,230,21.97
140US01133965501,5.12,0.0,1,22.81
140US01073013100,1.98,4.55,174,26.5
140US01097003710,1.08,6.63,89,14.83
140US01097005400,0.76,0.0,72,16.94
140US01053970400,11.72,22.48,5,23.39
140US01047957100,10.73,17.45,12,40.32
140US01051030800,3.91,0.0,30,15.3
140US01003010904,9.26,19.93,8,22.19
140US01003011406,2.79,0.0,16,11.93
140US01073005600,0.1,0.0,201,13.23
140US01055010601,1.78,0.0,14,16.78
140US01057020300,5.53,0.0,6,25.17
140US01093964700,4.11,0.0,5,23.8
140US01045020801,3.81,11.61,6,22.61
140US01047956300,1.44,3.65,13,22.36
140US01047957200,3.4,10.65,13,33.16
140US01049960700,2.98,0.0,16,28.63
140US01015981902,5.54,22.78,2,
140US01017954600,0.41,0.0,24,23.31
140US01097007102,4.99,10.53,87,28.17
140US01101000400,0.88,5.04,76,32.77
140US01081042003,3.49,14.21,54,20.51
140US01083020202,1.08,0.0,14,10.11
140US01123962700,4.71,0.0,6,18.41
140US01073012001,2.82,7.16,142,15.61
140US01073005910,1.99,7.64,97,7.37
140US01073010805,1.98,11.84,153,4.0
140US01073011205,1.24,0.0,73,11.48
140US01073011705,1.48,0.0,97,15.52
140US01125010500,2.94,6.72,54,26.85
140US01091973400,8.45,0.0,5,28.88
140US01095030801,2.79,0.0,21,14.84
140US01113030402,0.12,0.0,63,18.24
140US01095030201,2.75,19.09,1,21.58
140US01115040103,3.4,0.0,11,14.66
140US01065040400,5.58,0.0,2,38.41
140US01069040202,1.31,0.0,38,7.35
140US01073011206,4.34,10.74,51,16.78
140US01073011703,0.73,0.0,110,11.26
140US01125010301,5.68,0.0,52,13.04
140US01087231602,3.33,5.68,2,34.62
140US01101002000,0.92,0.0,74,12.35
140US01061050600,5.23,20.83,34,35.17
140US01121011500,6.66,20.9,12,21.77
140US01089002300,0.77,0.0,91,20.11
140US01097000200,0.18,0.0,104,31.93
140US01095030500,2.73,0.0,11,17.48
140US01073011500,3.48,13.44,16,19.78
140US01073012913,0.81,0.0,180,3.36
140US01073014302,2.89,0.0,158,5.87
140US01127020300,0.9,0.0,21,15.83
140US01089010200,6.71,13.85,35,11.98
140US01103005405,8.57,27.33,19,24.06
140US01001021000,16.08,20.51,2,21.81
140US01117030216,1.12,0.0,122,2.17
140US01101006000,6.3,19.37,47,32.03
140US01107050000,6.84,0.0,2,31.02
140US01109189100,2.93,0.0,6,25.88
140US01123962502,3.57,27.21,4,12.78
140US01089010800,3.73,0.0,76,4.38
140US01093964300,6.02,0.0,6,31.24
140US01101001500,0.29,0.0,76,22.91
140US01101002400,1.54,6.76,76,34.23
140US01101003302,0.36,0.0,74,6.49
140US01101005607,1.68,0.0,60,7.44
140US01049960800,1.12,0.0,21,26.64
140US01073012403,2.64,15.17,41,17.62
140US01073014002,3.53,14.98,31,3.77
140US01059973100,8.78,26.02,5,36.37
140US01049960600,1.03,0.0,10,29.27
140US01069040500,0.7,5.71,40,17.38
140US01055010401,0.71,0.0,33,9.74
140US01055011002,6.42,14.92,20,20.86
140US01067030300,6.74,21.07,3,25.64
140US01081042005,2.71,12.31,56,17.55
140US01083020700,1.35,0.0,48,28.37
140US01017953800,9.49,20.63,3,37.14
140US01019955900,8.8,16.84,8,26.1
140US01015001000,0.08,0.0,32,12.1
140US01029959500,12.71,26.0,6,29.13
140US01031011201,2.51,0.0,10,4.35
140US01089002911,1.03,0.0,59,4.18
140US01089010401,8.53,16.99,14,15.4
140US01077010400,1.2,0.0,46,12.7
140US01067030500,1.66,0.0,38,13.34
140US01069041500,3.64,2.86,40,27.6
140US01079979400,1.81,0.0,33,37.1
140US01033020600,1.27,0.0,52,26.08
140US01051030901,3.03,16.55,14,10.75
140US01069042000,1.85,0.0,25,31.91
140US01131035100,12.72,23.23,9,41.07
140US01059973600,11.3,27.54,2,43.48
140US01071950500,8.97,25.95,4,26.0
140US01087231500,7.89,22.99,2,29.65
140US01127021700,3.06,0.0,11,23.31
140US01033020300,0.12,0.0,48,45.97
140US01039962100,0.96,0.0,10,27.45
140US01089000301,1.56,6.93,90,19.95
140US01101005608,3.68,9.11,60,5.18
140US01103005404,1.72,0.0,31,11.94
140US01077011400,6.8,14.46,23,28.02
140US01003010905,3.26,0.0,24,17.18
140US01077011700,4.95,0.0,6,26.58
140US01081042101,8.55,23.04,18,14.12
140US01067030200,0.4,0.0,4,26.73
140US01003011300,7.15,16.28,19,12.27
140US01005950700,9.05,0.0,8,33.22
140US01003010701,6.26,0.0,61,7.53
140US01015000700,2.15,0.0,28,31.07
140US01073012703,0.43,0.0,155,4.96
140US01073012912,0.74,4.6,200,6.99
140US01073013801,1.32,3.11,145,34.34
140US01077011101,1.09,0.0,46,13.88
140US01073014404,1.17,0.0,211,5.24
140US01083021200,7.58,0.0,57,4.77
140US01089010612,0.85,0.0,94,6.12
140US01097001901,2.07,7.79,70,29.91
140US01103000800,0.87,3.76,47,28.29
140US01117030342,1.82,7.85,172,1.4
140US01125012403,1.76,9.11,53,4.97
140US01037961000,5.97,0.0,8,37.61
140US01015002300,4.08,0.0,7,23.23
140US01009050602,2.23,0.0,12,15.68
140US01081041000,6.36,14.6,30,13.83
140US01029959700,8.48,13.96,19,30.8
140US01031010900,2.65,0.0,11,15.97
140US01053970500,2.36,9.43,5,35.7
140US01055000900,1.85,7.11,32,40.09
140US01035960400,8.55,25.9,6,45.87
140US01049961400,1.79,0.0,7,24.04
140US01051031000,0.76,0.0,67,15.58
140US01073003500,1.5,5.11,157,39.38
140US01073004702,0.73,4.81,212,6.12
140US01073005500,1.91,5.35,189,32.6
140US01017954500,0.98,0.0,14,29.09
140US01045020802,2.21,0.0,9,18.89
140US01033020701,2.09,0.0,47,16.2
140US01073001200,2.34,7.94,183,44.02
140US01073002306,1.27,0.0,203,10.29
140US01073012200,9.27,28.77,1,23.86
140US01043964600,2.86,0.0,19,28.24
140US01043965500,4.97,0.0,19,21.49
140US01025957901,8.77,0.0,4,39.24
140US01125010302,8.43,20.12,37,24.32
140US01125012503,1.73,0.0,53,13.64
140US01127020600,3.76,10.78,27,18.89
140US01031010200,15.34,23.93,1,36.19
140US01097006302,1.43,0.0,73,12.23
140US01101005403,1.14,5.16,70,11.05
140US01117030314,0.46,0.0,204,4.82
140US01049961000,6.64,19.73,7,30.95
140US01095031200,1.19,0.0,26,14.63
140US01097002301,1.3,4.83,106,42.95
140US01089011100,4.48,8.57,84,2.28
140US01003010600,2.75,6.46,13,25.94
140US01015000800,0.79,0.0,32,52.72
140US01039962900,15.55,22.26,8,28.66
140US01117030213,1.23,0.0,161,3.31
140US01117030332,1.81,5.94,157,3.32
140US01021060200,5.4,17.76,7,19.79
140US01097006301,2.9,0.0,65,14.65
140US01117030304,1.2,0.0,162,2.36
140US01083020402,4.89,6.73,31,21.29
140US01089000403,2.5,6.25,83,17.22
140US01089010702,1.88,0.0,84,16.38
140US01097002900,0.4,0.0,104,25.06
140US01061050200,8.47,19.62,8,30.2
140US01111000500,2.81,0.0,5,23.1
140US01117030608,1.71,0.0,47,4.81
140US01123962000,7.98,12.65,8,19.58
140US01097003402,2.01,7.19,92,22.88
140US01097005200,0.49,0.0,102,23.7
140US01097006406,3.16,0.0,66,1.33
140US01101000500,0.75,3.06,76,17.03
140US01101002300,1.31,0.0,76,46.34
140US01107050200,9.12,18.47,20,27.35
140US01021060700,7.36,12.71,7,35.36
140US01097003407,1.32,0.0,91,19.24
140US01097003704,0.72,0.0,94,10.89
140US01007010003,8.87,0.0,2,23.13
140US01115040104,1.11,0.0,98,11.37
140US01047957300,11.2,10.32,13,37.8
140US01117030102,1.22,0.0,16,18.69
140US01117030330,1.01,0.0,176,5.41
140US01117030344,1.15,0.0,148,2.58
140US01125012405,1.01,0.0,55,19.28
140US01081040200,0.71,0.0,32,3.82
140US01117030607,1.67,0.0,62,3.16
140US01121011800,0.38,0.0,12,31.26
140US01125010403,0.55,0.0,54,20.9
140US01073005103,1.32,5.47,208,32.28
140US01073010302,1.62,4.9,124,25.64
140US01073010804,0.93,0.0,186,3.36
140US01005950100,13.72,0.0,8,36.93
140US01087232100,2.28,4.26,5,19.28
140US01125010803,1.38,6.65,53,23.53
140US01013953300,6.01,26.45,1,16.87
140US01015001100,1.49,0.0,27,9.89
140US01097003202,0.5,3.68,95,31.63
140US01097005600,0.44,0.0,60,14.58
140US01097006402,1.2,0.0,78,18.4
140US01097006702,4.63,11.1,82,23.33
140US01043965300,1.92,0.0,18,24.27
140US01045021101,2.48,10.37,9,5.93
140US01097007400,1.51,0.0,104,17.34
140US01053970200,0.92,5.24,5,36.5
140US01055011100,4.98,0.0,26,27.25
140US01009050700,4.91,0.0,5,22.81
140US01003011401,2.04,0.0,21,16.86
140US01073001600,1.56,4.28,214,39.48
140US01039961800,2.82,0.0,8,20.75
140US01041963600,7.33,0.0,4,33.18
140US01073010301,0.91,1.66,154,31.67
140US01015000500,1.24,5.17,28,60.4
140US01059973700,1.37,0.0,8,33.58
140US01003010705,0.84,0.0,58,6.64
140US02020000701,1.42,4.86,45,4.46
140US02020001701,3.08,4.81,45,1.48
140US02020002811,0.95,0.0,44,6.64
140US02050000100,642.6,,0,31.6
140US02090001700,121.73,34.46,0,17.12
140US02122000100,121.79,25.59,3,36.36
140US02122000400,52.58,24.58,6,19.1
140US02122001200,34.84,99.48,0,20.38
140US02164000100,287.65,0.0,0,32.07
140US02180000100,123.63,28.92,1,32.88
140US02188000100,203.58,2090.19,0,28.61
140US02195000200,39.89,0.0,1,15.59
140US02198000200,7.11,0.0,1,28.09
140US02240000400,186.86,101.97,0,20.64
140US02282000100,448.56,1667.25,0,26.94
140US02290000100,383.49,289.84,0,71.62
140US02290000400,517.19,,0,44.53
140US02050000200,606.99,,0,11.17
140US02050000300,406.63,0.0,0,38.79
140US02090001100,44.34,11.04,13,5.6
140US02016000200,1124.58,,0,16.3
140US02020000202,2.03,0.0,42,4.79
140US02020000702,0.97,0.0,45,6.55
140US02020000802,1.35,4.66,45,8.5
140US02020001601,0.81,0.0,45,8.21
140US02020002302,1.37,0.0,44,6.42
140US02020002603,1.26,3.96,44,3.07
140US02020002821,2.45,7.04,41,2.65
140US02020002900,56.7,48.03,0,4.88
140US02122000200,40.9,32.76,0,25.31
140US02122000300,69.13,57.4,0,9.41
140US02122000800,40.91,48.04,0,20.21
140US02122001100,37.46,25.43,3,17.55
140US02122001300,20.74,0.0,1,8.52
140US02158000100,385.91,,0,33.35
140US02170000101,148.0,99.0,0,25.1
140US02170000102,117.5,92.56,0,17.95
140US02170000604,23.89,11.24,13,9.2
140US02170000705,3.7,4.58,14,9.78
140US02170001300,15.35,15.69,9,8.79
140US02180000200,25.41,0.0,1,12.03
140US02185000300,919.56,,0,
140US02290000300,512.57,3212.24,0,49.35
140US02020000201,0.6,0.0,37,3.95
140US02020001802,1.18,0.0,44,6.1
140US02090001900,70.49,0.0,11,12.07
140US02220000100,19.42,0.0,3,3.76
140US02261000200,144.56,344.34,0,4.52
140US02100000100,118.51,536.84,0,13.21
140US02020002602,2.89,3.51,44,5.77
140US02110000500,34.03,0.0,8,15.37
140US02170000502,46.39,36.29,0,12.11
140US02198940100,29.82,0.0,0,20.94
140US02020002303,1.21,0.0,41,7.26
140US02016000100,569.42,,0,26.34
140US02020001801,1.39,3.72,44,5.4
140US02070000200,464.56,,0,13.49
140US02110000600,17.13,4.64,8,7.41
140US02170000402,41.02,42.72,0,22.94
140US02170001001,5.81,10.53,14,6.95
140US02185000200,765.43,,0,30.5
140US02013000100,730.59,,0,33.6
140US02170000401,18.64,18.63,12,15.89
140US02170000703,9.98,14.9,13,11.76
140US02170000900,2.63,0.0,14,12.74
140US02198000300,128.07,41.35,0,0.0
140US02220000200,1.03,0.0,3,19.1
140US02261000100,149.46,0.0,1,26.28
140US02261000300,80.45,0.0,2,19.48
140US02290000200,277.07,174.82,0,46.6
140US02090001400,10.09,12.54,13,15.07
140US02105000300,73.99,279.99,0,33.6
140US02110000200,3.56,0.0,8,3.58
140US02122000900,7.16,12.61,3,7.71
140US02170001004,2.52,0.0,14,7.39
140US02020000101,49.19,8.15,17,3.84
140US02020000400,6.43,0.0,45,1.32
140US02020000703,1.84,3.29,45,15.04
140US02020001000,0.32,0.0,45,12.72
140US02020001500,0.95,0.0,44,7.22
140US02020001731,1.08,0.0,45,12.77
140US02020002000,0.88,0.0,44,18.36
140US02020002202,1.98,3.35,44,11.6
140US02020002813,10.04,4.96,41,1.25
140US02090000200,1.15,4.05,13,17.48
140US02090000400,1.2,4.65,13,9.92
140US02090000900,14.37,17.26,10,12.9
140US02130000100,59.63,0.0,3,3.78
140US02150000200,0.85,0.0,2,12.19
140US02020002702,1.57,0.0,41,3.38
140US02170000200,105.04,45.89,0,20.91
140US02240000100,363.17,245.75,0,27.9
140US02070000100,463.28,,0,32.64
140US02110000300,2.0,3.98,8,3.63
140US02170001100,3.98,0.0,15,4.18
