HEROP_ID,FIPS,TotPop,TotUnits,Age15_44,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,PovP,UnempP,VacantP,Ovr16P,Ovr18P,Ovr21P,Age15_44P,WhiteE,BlackE,MaleP,FemP,SRatio,SRatio18,SRatio65,HisE,HisP,AmIndE,AsianE,PacIsE,EduHsP,EduNoHsP,SomeCollegeP,ChildrenP
050US37151,37151,91728,35165,42480.0,16.75,69.08,10.0,93.19,6.27,0.53,0.28,0.15,0.01,0.11,8.93,3.73,6.39,75.4,71.7,67.02,46.31,85479.0,5755.0,48.76,51.24,95.17,92.21,70.48,488.0,0.53,253.0,134.0,5.0,29.22,53.45,9.76,28.3
050US37153,37153,45481,17020,19531.0,17.44,66.99,11.51,72.14,26.61,0.8,0.97,0.13,0.0,0.14,15.18,7.83,7.12,73.96,70.08,64.85,42.94,32812.0,12104.0,47.84,52.16,91.72,86.57,62.26,363.0,0.8,443.0,57.0,0.0,27.98,53.6,10.44,29.92
050US37155,37155,101610,33283,45845.0,19.38,73.37,9.22,39.36,25.19,1.19,34.97,0.18,0.0,0.29,24.88,6.89,5.74,69.54,65.19,59.41,45.12,39994.0,25600.0,47.72,52.28,91.29,85.54,64.4,1214.0,1.19,35529.0,187.0,5.0,25.87,55.6,9.85,34.81
050US37157,37157,83426,32086,36886.0,17.08,67.01,11.57,79.11,20.6,0.77,0.08,0.05,0.01,0.15,12.83,6.32,7.7,75.33,71.65,66.78,44.21,65995.0,17186.0,47.92,52.08,92.01,87.57,62.58,639.0,0.77,68.0,42.0,7.0,25.23,55.43,11.39,28.35
050US37159,37159,99186,38821,42968.0,17.28,64.16,13.17,83.74,15.74,0.56,0.17,0.21,0.01,0.14,9.74,4.14,7.4,77.45,74.02,68.59,43.32,83058.0,15607.0,48.41,51.59,93.84,90.26,68.38,552.0,0.56,165.0,207.0,6.0,26.55,50.57,12.42,25.98
050US37161,37161,53787,21180,22594.0,15.95,65.06,13.45,87.57,12.18,0.73,0.07,0.11,0.01,0.07,13.67,5.52,9.25,75.05,71.5,66.88,42.01,47102.0,6550.0,47.82,52.18,91.63,87.0,64.78,395.0,0.73,38.0,58.0,3.0,25.79,55.15,10.83,28.5
050US37163,37163,49687,18000,21510.0,17.35,67.27,12.02,64.13,33.68,0.93,1.78,0.06,0.01,0.34,21.24,8.2,7.52,74.09,70.04,65.21,43.29,31865.0,16735.0,48.14,51.86,92.84,88.65,67.49,461.0,0.93,884.0,29.0,5.0,27.87,54.3,10.8,29.96
050US37165,37165,32273,11112,14836.0,19.15,73.06,9.08,58.09,35.2,0.9,6.39,0.16,0.0,0.16,17.29,8.01,6.92,70.94,66.98,61.02,45.97,18746.0,11361.0,47.78,52.22,91.51,85.59,62.56,292.0,0.9,2062.0,53.0,0.0,25.32,52.25,11.25,33.02
050US37167,37167,48517,18932,21148.0,17.07,65.38,12.36,88.01,11.64,0.52,0.08,0.18,0.0,0.08,10.54,4.01,8.21,76.47,72.92,67.51,43.59,42702.0,5649.0,48.28,51.72,93.36,90.08,66.22,250.0,0.52,41.0,87.0,1.0,27.03,53.57,11.2,27.08
050US37169,37169,33086,12512,15537.0,16.42,71.55,9.96,92.41,7.17,0.73,0.11,0.12,0.01,0.18,12.63,5.04,10.07,73.57,69.92,65.25,46.96,30574.0,2373.0,49.03,50.97,96.19,91.96,67.82,240.0,0.73,35.0,39.0,4.0,32.41,55.09,7.05,30.08
050US37171,37171,59449,23168,26057.0,16.57,66.15,12.35,94.74,4.93,0.74,0.1,0.08,0.01,0.14,13.68,5.41,8.06,75.87,72.16,67.36,43.83,56321.0,2929.0,48.2,51.8,93.04,88.29,63.56,440.0,0.74,58.0,50.0,5.0,25.25,59.01,9.48,27.84
050US37173,37173,10283,4606,4387.0,17.37,65.71,14.52,74.51,1.02,0.39,24.33,0.08,0.02,0.04,25.93,10.82,22.6,75.06,70.92,65.87,42.66,7662.0,105.0,48.29,51.71,93.4,87.19,73.6,40.0,0.39,2502.0,8.0,2.0,25.49,55.49,10.22,29.08
050US37175,37175,23417,9387,10543.0,18.32,66.61,12.55,94.23,5.3,0.41,0.13,0.22,0.01,0.11,12.91,5.4,12.65,76.41,72.76,66.2,45.02,22066.0,1240.0,49.28,50.72,97.15,93.99,76.15,96.0,0.41,31.0,52.0,2.0,31.84,40.73,13.33,27.24
050US37177,37177,3975,1602,1583.0,17.71,63.09,15.02,60.83,38.99,0.35,0.08,0.0,0.0,0.1,25.18,16.23,13.8,74.77,70.52,65.99,39.82,2418.0,1550.0,47.12,52.88,89.11,88.88,78.21,14.0,0.35,3.0,0.0,0.0,21.61,64.15,7.97,29.48
050US37179,37179,70380,23943,33456.0,18.56,73.18,8.98,82.62,16.75,0.8,0.25,0.22,0.01,0.15,10.29,3.29,4.27,72.41,68.52,62.46,47.54,58151.0,11787.0,49.05,50.95,96.26,92.58,66.27,561.0,0.8,177.0,155.0,5.0,30.59,47.16,13.11,31.48
050US37181,37181,36748,13620,15950.0,17.4,68.12,11.73,56.37,43.34,0.62,0.08,0.14,0.01,0.05,21.02,9.1,10.14,73.24,69.21,64.47,43.4,20716.0,15926.0,47.67,52.33,91.1,83.81,58.88,227.0,0.62,31.0,52.0,3.0,24.6,56.74,10.91,30.79
050US37183,37183,301327,113293,163071.0,21.62,75.16,7.39,76.84,21.76,0.79,0.17,0.75,0.02,0.46,10.0,3.36,5.97,77.28,73.84,66.41,54.12,231543.0,65573.0,49.01,50.99,96.12,93.49,58.46,2385.0,0.79,517.0,2266.0,49.0,25.89,27.47,20.06,26.16
050US37185,37185,16232,6495,6493.0,17.69,63.24,14.75,36.32,59.47,0.68,3.94,0.08,0.06,0.12,30.49,9.09,19.06,74.7,70.35,65.31,40.0,5896.0,9653.0,47.85,52.15,91.75,86.65,69.98,110.0,0.68,640.0,13.0,10.0,22.15,62.57,8.96,29.65
050US37187,37187,14801,5268,6617.0,18.42,70.83,10.33,56.39,43.31,0.93,0.04,0.16,0.0,0.1,21.67,8.0,10.23,71.72,67.51,62.66,44.71,8346.0,6410.0,48.66,51.34,94.78,92.97,72.57,137.0,0.93,6.0,24.0,0.0,28.69,52.45,10.32,32.49
050US37189,37189,31666,13291,18232.0,32.61,74.55,9.55,98.21,1.34,0.56,0.07,0.24,0.01,0.13,22.74,7.19,19.15,81.72,78.85,63.35,57.58,31098.0,425.0,48.84,51.16,95.47,92.17,73.45,178.0,0.56,23.0,76.0,3.0,24.97,39.87,14.24,21.15
050US37191,37191,97054,35024,47213.0,20.62,72.99,8.61,66.36,32.58,1.04,0.18,0.39,0.04,0.43,17.89,6.67,7.78,73.76,69.79,63.4,48.65,64409.0,31620.0,48.66,51.34,94.8,91.16,60.36,1006.0,1.04,178.0,383.0,43.0,31.28,43.15,14.72,30.21
050US37193,37193,58657,21918,27295.0,17.3,69.65,10.42,94.93,4.78,0.75,0.1,0.07,0.0,0.12,13.78,4.88,6.37,75.08,71.43,66.16,46.53,55681.0,2804.0,49.09,50.91,96.44,92.55,68.68,441.0,0.75,57.0,43.0,1.0,26.58,56.63,9.42,28.57
050US37195,37195,63132,23375,29128.0,19.22,69.84,10.25,63.27,36.4,0.93,0.06,0.15,0.01,0.12,19.97,7.47,7.81,74.43,70.51,64.55,46.14,39943.0,22981.0,47.2,52.8,89.39,83.89,59.19,584.0,0.93,37.0,92.0,6.0,26.24,52.0,10.43,29.49
050US37197,37197,28439,11002,12630.0,16.25,65.53,12.5,94.83,4.76,0.86,0.05,0.07,0.0,0.3,14.27,4.74,7.19,77.07,73.31,68.86,44.41,26969.0,1354.0,48.97,51.03,95.97,92.84,72.32,245.0,0.86,13.0,19.0,0.0,28.96,57.62,8.39,26.69
050US37199,37199,14934,6151,6381.0,15.44,64.83,14.12,98.44,1.32,0.47,0.14,0.06,0.0,0.04,23.39,8.09,14.21,75.99,72.55,68.23,42.73,14701.0,197.0,48.85,51.15,95.5,93.14,76.99,70.0,0.47,21.0,9.0,0.0,27.02,56.98,9.39,27.45
050US38001,38001,3584,1534,1445.0,15.74,62.97,16.27,99.55,0.03,0.25,0.22,0.2,0.0,0.0,17.09,2.17,13.1,75.31,71.51,67.35,40.32,3568.0,1.0,49.94,50.06,99.78,98.68,90.52,9.0,0.25,8.0,7.0,0.0,36.46,32.11,20.83,28.49
050US38003,38003,13960,5757,5920.0,20.06,63.3,17.21,99.34,0.12,0.2,0.34,0.14,0.0,0.06,13.36,5.64,11.52,77.49,73.9,66.35,42.41,13868.0,17.0,49.36,50.64,97.45,95.68,76.43,28.0,0.2,47.0,19.0,0.0,31.91,34.2,19.09,26.1
050US38005,38005,7944,3004,2986.0,16.7,66.55,14.8,70.68,0.01,0.34,29.15,0.01,0.0,0.14,23.25,6.46,15.85,68.71,64.19,59.88,37.59,5615.0,1.0,51.12,48.88,104.58,103.88,97.32,27.0,0.34,2316.0,1.0,0.0,30.54,44.81,15.71,35.81
050US38007,38007,1138,402,498.0,18.89,69.42,8.52,99.65,0.0,0.18,0.35,0.0,0.0,0.0,18.98,1.92,8.71,72.06,66.61,61.34,43.76,1134.0,0.0,52.37,47.63,109.96,122.94,130.95,2.0,0.18,4.0,0.0,0.0,33.12,38.67,17.75,33.39
050US38009,38009,9239,3777,3687.0,17.0,62.76,17.55,98.91,0.01,0.18,0.82,0.18,0.0,0.08,12.54,7.47,13.42,75.56,71.85,65.85,39.91,9138.0,1.0,50.08,49.92,100.33,99.7,92.75,17.0,0.18,76.0,17.0,0.0,29.62,40.11,19.24,28.15
050US38011,38011,4229,1668,1770.0,17.26,67.68,13.5,99.55,0.0,0.14,0.24,0.05,0.0,0.17,13.35,1.97,9.77,72.19,67.82,63.54,41.85,4210.0,0.0,50.18,49.82,100.71,98.61,83.6,6.0,0.14,10.0,2.0,0.0,33.86,33.03,21.89,32.18
050US38013,38013,3822,1764,1312.0,13.61,55.83,19.28,99.5,0.08,0.39,0.13,0.18,0.03,0.08,18.02,3.81,18.14,76.3,72.79,69.28,34.33,3803.0,3.0,50.37,49.63,101.48,102.77,97.59,15.0,0.39,5.0,7.0,1.0,32.62,39.92,18.31,27.21
050US38015,38015,54811,20774,27911.0,21.05,75.42,8.39,97.38,0.08,0.37,1.88,0.35,0.0,0.3,7.89,4.55,6.52,73.77,70.1,63.26,50.79,54031.8862149721,46.1111200839861,48.84,51.16,95.46,91.62,68.32,206.611402729549,0.37,1058.44690301219,191.72228054591,2.0,30.07,23.47,24.28,29.89
050US38017,38017,88247,35126,46905.0,23.65,74.62,9.56,98.41,0.16,0.58,0.57,0.43,0.02,0.42,9.12,5.84,7.15,77.04,73.91,66.11,53.15,86842.0,142.0,49.54,50.46,98.16,95.62,65.39,515.0,0.58,501.0,377.0,15.0,32.12,21.74,23.91,26.09
050US38019,38019,7636,3022,2954.0,16.21,61.3,17.05,99.36,0.01,0.21,0.5,0.08,0.0,0.05,13.33,4.66,11.09,75.0,70.37,66.02,38.74,7718.38058564837,1.05494663791314,51.32,48.68,105.44,104.43,90.92,16.2844851691953,0.21,41.2874180715082,6.14185650915777,0.009656652360515,31.61,38.08,19.27,29.64
050US38021,38021,7207,2768,2866.0,16.89,63.2,17.12,99.22,0.01,0.31,0.15,0.31,0.07,0.24,18.55,3.45,11.34,74.91,71.0,66.09,39.77,7151.0,1.0,50.13,49.87,100.53,96.05,77.3,22.0,0.31,11.0,22.0,5.0,28.5,39.36,21.16,29.0
050US38023,38023,3494,1712,1203.0,13.59,54.46,20.18,99.63,0.0,0.03,0.26,0.03,0.0,0.09,10.67,1.95,23.54,78.05,74.33,70.75,34.43,3481.0,0.0,51.43,48.57,105.89,104.49,95.83,1.0,0.03,9.0,1.0,0.0,31.13,41.66,17.98,25.67
050US38025,38025,4627,1705,1945.0,18.2,67.71,11.5,90.08,0.02,0.73,9.77,0.02,0.0,0.11,21.1,2.89,9.56,72.23,67.73,62.87,42.04,4168.0,1.0,52.3,47.7,109.65,114.51,111.95,34.0,0.73,452.0,1.0,0.0,31.07,41.86,19.79,32.27
050US38027,38027,3554,1509,1263.0,14.86,57.06,20.51,99.21,0.03,0.08,0.73,0.03,0.0,0.0,13.13,9.65,11.07,76.81,72.43,69.02,35.54,3526.0,1.0,50.7,49.3,102.85,99.69,91.34,3.0,0.08,26.0,1.0,0.0,27.02,44.05,18.58,27.57
050US38029,38029,5877,2253,2119.0,16.27,60.88,15.52,99.85,0.02,0.31,0.1,0.02,0.0,0.02,24.65,3.51,14.6,72.59,66.99,62.97,36.06,5868.0,1.0,50.67,49.33,102.73,103.04,93.22,18.0,0.31,6.0,1.0,0.0,25.39,56.12,9.88,33.01
050US38031,38031,4611,1781,1753.0,16.53,62.5,16.5,99.39,0.02,0.24,0.39,0.11,0.0,0.09,11.66,4.09,8.87,73.43,69.31,65.02,38.02,4583.0,1.0,49.53,50.47,98.15,95.71,86.06,11.0,0.24,18.0,5.0,0.0,29.52,39.82,19.3,30.69
050US38033,38033,2391,981,935.0,16.35,63.2,16.14,99.54,0.08,0.13,0.25,0.0,0.0,0.13,14.38,1.34,13.35,72.94,68.55,64.87,39.1,2380.0,2.0,50.61,49.39,102.46,97.23,73.87,3.0,0.13,6.0,0.0,0.0,29.56,31.81,23.38,31.45
050US38035,38035,66100,24432,36947.0,27.98,79.2,7.95,95.36,1.7,1.44,1.21,0.73,0.03,0.96,10.99,6.53,9.51,75.27,72.35,61.77,55.9,63034.0,1127.0,51.03,48.97,104.23,103.77,65.53,953.0,1.44,798.0,484.0,22.0,32.04,23.83,21.54,27.65
050US38037,38037,4274,1736,1577.0,14.53,62.03,15.51,98.97,0.02,0.3,0.66,0.02,0.0,0.33,32.36,1.74,13.71,73.0,68.62,65.02,36.9,4230.0,1.0,52.04,47.96,108.49,103.4,93.29,13.0,0.3,28.0,1.0,0.0,24.23,51.49,16.63,31.38
050US38039,38039,3714,1650,1301.0,13.09,55.95,20.06,99.54,0.0,0.05,0.35,0.03,0.0,0.08,12.29,1.54,15.7,77.49,74.21,71.0,35.03,3697.0,0.0,51.91,48.09,107.95,106.44,95.03,2.0,0.05,13.0,1.0,0.0,32.03,39.37,19.75,25.79
050US38041,38041,4275,1635,1585.0,15.49,60.37,15.86,99.67,0.0,0.23,0.05,0.28,0.0,0.0,20.92,1.51,8.44,74.81,70.32,66.34,37.08,4261.0,0.0,50.36,49.64,101.46,102.7,88.86,10.0,0.23,2.0,12.0,0.0,27.93,45.93,16.35,29.68
050US38043,38043,3833,1566,1435.0,15.18,62.33,14.4,99.84,0.0,0.16,0.05,0.08,0.0,0.03,28.53,4.01,13.67,73.08,68.67,65.28,37.44,3827.0,0.0,51.11,48.89,104.54,101.38,85.86,6.0,0.16,2.0,3.0,0.0,27.69,49.19,13.97,31.33
050US38045,38045,6473,2514,2331.0,14.95,59.43,18.08,99.58,0.03,0.09,0.22,0.06,0.0,0.11,16.88,3.51,9.9,74.8,70.76,67.06,36.01,6446.0,2.0,50.41,49.59,101.65,101.67,82.81,6.0,0.09,14.0,4.0,0.0,29.48,42.94,17.55,29.24
050US38047,38047,3493,1393,1242.0,16.35,57.26,16.75,99.97,0.0,0.29,0.0,0.0,0.0,0.03,22.76,3.53,13.5,75.98,70.4,66.22,35.56,3492.0,0.0,51.27,48.73,105.23,105.26,91.18,10.0,0.29,0.0,0.0,0.0,21.44,60.72,12.89,29.6
050US38049,38049,7858,3374,2887.0,14.91,59.95,18.43,99.55,0.05,0.11,0.2,0.1,0.04,0.05,18.37,8.65,16.06,75.03,70.59,66.62,36.74,7823.0,4.0,51.91,48.09,107.94,103.19,96.21,9.0,0.11,16.0,8.0,3.0,29.43,45.66,16.84,29.41
050US38051,38051,4800,2098,1564.0,13.81,50.29,22.85,99.71,0.0,0.25,0.06,0.0,0.0,0.23,24.27,2.43,11.63,80.47,76.08,72.47,32.62,4842.98368164901,0.0,49.42,50.58,97.7,96.28,77.62,12.1631835098769,0.25,3.0,0.0,0.0,17.2,63.25,13.17,23.85
050US38053,38053,7132,2805,3136.0,18.2,71.62,10.43,86.43,0.01,0.9,12.83,0.08,0.01,0.63,14.63,4.97,15.08,70.51,66.6,61.46,43.97,6164.0,1.0,52.36,47.64,109.89,112.05,102.17,64.0,0.9,915.0,6.0,1.0,32.42,37.39,20.3,33.4
050US38055,38055,12383,5233,4984.0,15.36,65.5,14.4,95.19,0.02,0.52,4.43,0.1,0.0,0.27,13.01,6.43,18.27,72.88,69.05,65.4,40.25,11787.0,2.0,51.49,48.51,106.14,105.4,93.38,65.0,0.52,548.0,13.0,0.0,31.32,39.35,18.1,30.95
050US38057,38057,9404,3709,4336.0,17.76,71.84,10.22,96.99,0.11,0.48,2.2,0.2,0.0,0.5,10.49,5.24,12.19,72.45,68.86,64.59,46.11,9121.0,10.0,52.09,47.91,108.75,109.92,81.32,45.0,0.48,207.0,19.0,0.0,28.08,42.59,18.69,31.14
050US38059,38059,25177,9272,11382.0,18.91,71.71,10.79,98.85,0.03,0.33,0.91,0.1,0.0,0.11,10.65,7.18,8.01,71.37,67.07,61.92,45.2,24936.3762430939,7.0,50.43,49.57,101.74,98.55,71.06,84.8005524861878,0.33,319.242541436464,25.1906077348066,0.0,31.92,39.84,16.71,32.87
050US38061,38061,7679,3074,2949.0,15.43,63.54,15.39,87.75,0.01,0.25,11.94,0.18,0.01,0.1,16.28,5.59,12.98,72.9,68.85,65.03,38.4,6738.0,1.0,50.62,49.38,102.51,101.64,92.82,19.0,0.25,917.0,14.0,1.0,32.96,38.25,19.04,31.15
050US38063,38063,5233,2405,1758.0,12.9,53.03,23.01,99.75,0.02,0.19,0.15,0.04,0.0,0.04,15.67,3.57,17.55,78.81,75.08,71.85,33.59,5220.0,1.0,51.02,48.98,104.17,103.68,87.83,10.0,0.19,8.0,2.0,0.0,34.09,38.55,18.47,24.92
050US38065,38065,2495,945,1114.0,17.39,72.06,8.38,98.44,0.08,0.16,1.44,0.04,0.0,0.0,14.94,4.74,15.56,70.94,66.25,61.84,44.65,2456.0,2.0,52.99,47.01,112.7,109.51,104.9,4.0,0.16,36.0,1.0,0.0,31.3,45.61,16.99,33.75
050US38067,38067,10399,4294,4028.0,14.91,62.13,16.54,98.79,0.05,1.21,0.48,0.19,0.03,0.46,12.13,5.38,12.58,74.73,70.83,67.06,38.73,10273.0,5.0,50.19,49.81,100.75,100.44,82.2,126.0,1.21,50.0,20.0,3.0,30.6,39.28,18.47,29.17
050US38069,38069,6166,2360,2385.0,17.42,62.68,18.07,98.95,0.0,0.41,0.32,0.45,0.0,0.28,14.62,5.11,10.47,73.53,68.62,64.19,38.68,6101.0,0.0,50.19,49.81,100.78,94.98,79.1,25.0,0.41,20.0,28.0,0.0,25.91,47.31,18.55,31.38
050US38071,38071,13048,5165,5508.0,18.82,64.62,15.99,97.21,0.04,0.22,2.54,0.11,0.01,0.1,9.36,5.38,10.59,75.41,70.79,65.01,42.21,12684.0,5.0,49.17,50.83,96.74,94.34,75.59,29.0,0.22,331.0,14.0,1.0,31.12,33.62,22.18,29.21
050US38073,38073,6698,2710,2471.0,14.38,59.44,19.08,99.45,0.04,0.21,0.1,0.21,0.0,0.19,11.9,4.52,11.33,75.56,71.47,67.87,36.92,6671.8248665677,3.01770031842442,50.89,49.11,103.64,103.17,89.31,14.064194816821,0.21,7.06244971500448,14.0469930989155,0.0018697519462418,34.1,37.61,17.71,28.53
050US38075,38075,3608,1443,1379.0,14.69,62.2,17.41,99.47,0.0,0.3,0.19,0.25,0.0,0.08,16.7,3.94,10.81,73.73,69.6,66.05,38.22,3589.0,0.0,51.44,48.56,105.94,102.99,88.59,11.0,0.3,7.0,9.0,0.0,33.08,34.16,22.55,30.4
050US38077,38077,19207,7113,9165.0,26.38,68.0,14.44,98.24,0.05,0.35,1.3,0.1,0.01,0.31,11.22,5.76,9.84,78.28,74.98,61.78,47.72,18869.0,9.0,51.79,48.21,107.42,109.88,75.95,68.0,0.35,249.0,19.0,2.0,29.93,36.74,22.54,25.02
050US38079,38079,12177,3748,5168.0,19.98,74.54,9.37,41.86,0.07,0.3,57.65,0.15,0.0,0.28,30.21,12.38,8.62,65.12,59.77,54.26,42.44,5097.0,8.0,49.45,50.55,97.81,94.81,89.53,37.0,0.3,7020.0,18.0,0.0,23.9,51.4,15.09,40.23
050US38081,38081,5512,2199,2228.0,15.8,65.04,14.8,99.69,0.15,0.13,0.09,0.0,0.0,0.07,10.57,3.5,11.01,73.53,69.5,65.55,40.42,5495.0,8.0,52.29,47.71,109.58,108.89,92.45,7.0,0.13,5.0,0.0,0.0,36.85,36.97,18.51,30.5
050US38083,38083,2819,1166,1007.0,14.19,57.68,16.21,99.75,0.0,0.04,0.18,0.0,0.04,0.04,23.12,3.14,13.64,76.27,72.44,68.18,35.72,2812.0,0.0,51.58,48.42,106.52,104.0,98.7,1.0,0.04,5.0,0.0,1.0,24.44,55.44,13.17,27.56
050US38085,38085,3620,1052,1591.0,20.17,79.81,5.41,35.06,0.0,0.58,64.67,0.14,0.0,0.14,32.5,16.69,12.55,61.02,55.75,50.77,43.95,1269.0,0.0,50.99,49.01,104.06,99.21,83.18,21.0,0.58,2341.0,5.0,0.0,33.17,45.6,12.31,44.25
050US38087,38087,1157,475,459.0,17.63,64.56,11.32,99.65,0.0,0.0,0.35,0.0,0.0,0.0,22.86,0.41,18.32,72.86,68.28,63.87,39.67,1153.0,0.0,52.9,47.1,112.29,115.85,92.65,0.0,0.0,4.0,0.0,0.0,27.82,36.39,24.51,31.72
050US38089,38089,23697,8441,11628.0,23.51,74.34,9.8,98.92,0.05,0.35,0.57,0.16,0.03,0.27,11.77,2.04,7.21,72.74,68.59,60.99,49.07,23440.0,13.0,50.12,49.88,100.5,99.24,77.46,82.0,0.35,135.0,39.0,7.0,30.12,36.78,18.65,31.41
050US38091,38091,3106,1364,1170.0,14.75,60.21,16.26,99.71,0.06,0.1,0.03,0.19,0.0,0.0,11.95,2.35,16.28,75.98,71.18,67.74,37.67,3097.0,2.0,51.22,48.78,105.02,108.98,95.74,3.0,0.1,1.0,6.0,0.0,32.14,34.75,20.48,28.82
050US38093,38093,24154,9505,10727.0,18.65,67.0,13.41,98.73,0.13,0.31,0.55,0.26,0.0,0.32,11.51,5.91,9.01,75.79,72.08,66.66,44.41,23848.0,31.0,49.46,50.54,97.85,94.47,72.88,76.0,0.31,134.0,63.0,0.0,33.74,36.11,16.37,27.92
050US38095,38095,4052,1654,1461.0,15.5,57.63,19.79,98.84,0.07,0.05,1.01,0.07,0.0,0.0,15.57,1.28,9.55,76.68,72.41,68.31,36.06,4005.0,3.0,50.0,50.0,100.0,100.41,80.63,2.0,0.05,41.0,3.0,0.0,32.71,37.22,19.65,27.59
050US38097,38097,9624,3856,3874.0,19.08,61.11,19.17,98.82,0.06,0.91,0.25,0.09,0.0,0.78,8.91,5.45,11.13,77.52,73.75,67.33,40.44,9619.66580937973,7.960741301059,48.98,51.02,95.98,94.39,77.51,89.6580181543116,0.92,25.3883509833585,9.84205748865356,0.0382753403933434,28.71,35.23,21.69,26.24
050US38099,38099,15371,5963,6168.0,15.71,62.27,16.36,98.54,0.03,1.46,0.63,0.14,0.01,0.65,15.44,5.68,12.06,76.05,71.75,67.84,40.13,15147.0,4.0,50.04,49.96,100.17,97.88,82.57,224.0,1.46,97.0,21.0,2.0,29.17,46.36,15.82,28.25
050US38101,38101,58392,21374,29705.0,22.85,76.43,9.02,95.65,1.87,1.29,1.14,0.55,0.02,0.78,10.07,6.74,6.93,72.75,69.31,62.02,50.87,55851.0,1091.0,50.4,49.6,101.62,100.15,73.2,756.0,1.29,667.0,319.0,11.0,35.81,25.18,22.81,30.69
050US38103,38103,6979,2862,2487.0,14.72,57.76,20.25,99.77,0.0,0.27,0.1,0.04,0.0,0.09,17.24,3.92,10.9,76.01,71.73,67.9,35.64,6963.0,0.0,50.11,49.89,100.43,97.71,89.92,19.0,0.27,7.0,3.0,0.0,29.67,45.35,15.99,28.27
050US38105,38105,22237,8627,10564.0,20.81,71.82,10.89,96.34,0.01,0.32,3.22,0.27,0.01,0.15,8.75,2.56,7.97,74.07,70.29,63.64,47.51,21424.0,3.0,50.86,49.14,103.51,103.48,80.4,71.0,0.32,715.0,59.0,2.0,35.78,28.86,22.7,29.71
050US39001,39001,24328,8976,10253.0,17.72,68.44,12.78,99.59,0.15,0.8,0.11,0.1,0.0,0.05,24.71,15.29,7.94,71.68,67.53,62.38,42.14,24228.0,36.0,49.59,50.41,98.37,94.97,85.39,195.0,0.8,26.0,24.0,1.0,36.03,52.14,6.45,32.47
050US39003,39003,112241,41866,49606.0,18.29,69.02,11.12,89.37,9.78,0.83,0.12,0.33,0.01,0.4,10.51,9.74,6.44,73.3,69.42,63.88,44.2,100306.0,10975.0,48.43,51.57,93.9,89.49,63.64,928.0,0.83,135.0,370.0,6.0,45.51,32.48,12.03,30.58
050US39005,39005,46178,16971,20911.0,19.07,69.01,11.76,98.71,0.68,0.41,0.09,0.24,0.04,0.24,8.77,6.73,6.23,74.62,70.91,64.7,45.28,45584.0,312.0,48.51,51.49,94.21,90.15,66.39,189.0,0.41,40.0,112.0,19.0,45.67,30.71,11.22,29.09
050US39007,39007,104215,38288,44803.0,17.06,67.67,11.84,96.08,2.94,1.07,0.15,0.3,0.01,0.53,9.06,9.89,6.43,73.36,69.39,64.68,42.99,100129.0,3060.0,48.59,51.41,94.52,90.91,70.09,1119.0,1.07,160.0,310.0,7.0,47.06,34.39,10.46,30.61
050US39009,39009,56399,19759,31826.0,32.04,75.33,9.59,94.54,2.93,0.85,0.15,0.8,0.02,1.56,21.57,9.08,7.1,79.66,76.71,61.98,56.43,53321.0,1653.0,50.28,49.72,101.13,99.38,69.78,480.0,0.85,85.0,449.0,9.0,35.73,32.08,11.85,23.29
050US39011,39011,42554,15385,18404.0,17.35,68.6,11.79,99.6,0.09,0.35,0.04,0.16,0.0,0.12,6.51,7.71,5.54,72.77,69.07,64.03,43.25,42383.0,37.0,49.03,50.97,96.2,92.29,66.63,151.0,0.35,15.0,68.0,0.0,48.37,32.74,10.48,30.93
050US39013,39013,82569,31847,34428.0,16.57,63.38,14.09,97.71,1.93,0.34,0.05,0.2,0.0,0.1,9.31,8.26,5.01,76.62,73.03,68.22,41.7,80681.0,1592.0,47.99,52.01,92.27,88.37,69.53,284.0,0.34,42.0,167.0,3.0,46.42,37.29,8.84,26.97
050US39015,39015,31920,11806,13772.0,17.38,69.21,12.2,98.45,1.29,0.37,0.06,0.13,0.0,0.07,15.03,9.95,9.51,71.87,67.74,62.79,43.15,31425.0,411.0,49.28,50.72,97.17,92.32,75.99,119.0,0.37,20.0,43.0,0.0,39.76,46.57,6.72,32.26
050US39017,39017,258787,92434,126642.0,21.45,72.33,8.85,94.66,4.66,0.58,0.1,0.4,0.01,0.17,9.83,7.86,4.66,74.84,71.22,63.56,48.94,244979.0,12072.0,48.45,51.55,93.98,90.0,62.91,1497.0,0.58,257.0,1037.0,14.0,38.27,35.26,12.39,28.78
050US39019,39019,25598,9674,11314.0,16.78,69.81,10.5,99.11,0.45,0.46,0.11,0.11,0.0,0.21,9.92,7.77,11.31,72.37,68.65,63.9,44.2,25370.0,115.0,49.39,50.61,97.58,95.01,85.51,117.0,0.46,29.0,28.0,1.0,48.14,37.31,8.4,31.35
050US39021,39021,33649,12464,15029.0,17.29,68.87,11.61,96.58,2.91,0.71,0.08,0.19,0.0,0.24,9.94,7.05,5.37,73.87,69.99,64.82,44.66,32498.0,979.0,48.64,51.36,94.72,91.09,69.4,238.0,0.71,26.0,64.0,1.0,46.56,35.9,8.85,30.01
