HEROP_ID,ZCTA5,Ruca1,Ruca2,Rurality
860US76852,76852,8.0,8.0,Rural
860US76853,76853,9.0,9.0,Rural
860US76856,76856,10.0,10.0,Rural
860US76858,76858,8.0,8.0,Rural
860US76861,76861,2.0,2.0,Suburban
860US76864,76864,10.0,10.0,Rural
860US76866,76866,2.0,2.0,Suburban
860US76869,76869,10.0,10.0,Rural
860US76871,76871,8.0,8.0,Rural
860US76873,76873,10.0,10.0,Rural
860US76875,76875,2.0,2.0,Suburban
860US76877,76877,7.0,7.0,Rural
860US76884,76884,10.0,10.0,Rural
860US76887,76887,8.0,8.0,Rural
860US76888,76888,10.0,10.0,Rural
860US76031,76031,4.0,4.1,Suburban
860US76034,76034,1.0,1.0,Urban
860US76036,76036,1.0,1.0,Urban
860US76039,76039,1.0,1.0,Urban
860US76041,76041,2.0,2.0,Suburban
860US76044,76044,2.0,2.0,Suburban
860US76049,76049,4.0,4.0,Suburban
860US76051,76051,1.0,1.0,Urban
860US76053,76053,1.0,1.0,Urban
860US76054,76054,1.0,1.0,Urban
860US76058,76058,1.0,1.0,Urban
860US76059,76059,4.0,4.1,Suburban
860US76063,76063,1.0,1.0,Urban
860US76065,76065,1.0,1.0,Urban
860US76067,76067,4.0,4.0,Suburban
860US76071,76071,2.0,2.0,Suburban
860US76077,76077,2.0,2.0,Suburban
860US76078,76078,2.0,2.0,Suburban
860US76084,76084,2.0,2.0,Suburban
860US76086,76086,4.0,4.1,Suburban
860US76088,76088,2.0,2.0,Suburban
860US73019,73019,1.0,1.1,Urban
860US73020,73020,1.0,1.0,Urban
860US73024,73024,5.0,5.0,Rural
860US73026,73026,2.0,2.1,Suburban
860US73028,73028,2.0,2.0,Suburban
860US73030,73030,7.0,7.0,Rural
860US73033,73033,5.0,5.0,Rural
860US73034,73034,1.0,1.0,Urban
860US73038,73038,10.0,10.0,Rural
860US73041,73041,10.0,10.0,Rural
860US73043,73043,8.0,8.0,Rural
860US73045,73045,2.0,2.0,Suburban
860US73047,73047,10.0,10.0,Rural
860US73049,73049,1.0,1.0,Urban
860US73051,73051,2.0,2.1,Suburban
860US73053,73053,10.0,10.0,Rural
860US73055,73055,5.0,5.0,Rural
860US73057,73057,10.0,10.0,Rural
860US73059,73059,2.0,2.0,Suburban
860US73061,73061,5.0,5.0,Rural
860US73063,73063,2.0,2.0,Suburban
860US73065,73065,2.0,2.0,Suburban
860US73066,73066,1.0,1.0,Urban
860US73069,73069,1.0,1.1,Urban
860US73072,73072,1.0,1.1,Urban
860US73074,73074,8.0,8.0,Rural
860US73075,73075,7.0,7.0,Rural
860US73078,73078,2.0,2.0,Suburban
860US73080,73080,2.0,2.0,Suburban
860US73084,73084,1.0,1.0,Urban
860US73089,73089,2.0,2.0,Suburban
860US73092,73092,5.0,5.0,Rural
860US73095,73095,2.0,2.0,Suburban
860US73096,73096,4.0,4.0,Suburban
860US73097,73097,1.0,1.0,Urban
860US80215,80215,1.0,1.0,Urban
860US80218,80218,1.0,1.0,Urban
860US80220,80220,1.0,1.0,Urban
860US80222,80222,1.0,1.0,Urban
860US80224,80224,1.0,1.0,Urban
860US80227,80227,1.0,1.0,Urban
860US80229,80229,1.0,1.0,Urban
860US80230,80230,1.0,1.0,Urban
860US80232,80232,1.0,1.0,Urban
860US80234,80234,1.0,1.0,Urban
860US80236,80236,1.0,1.0,Urban
860US80238,80238,1.0,1.0,Urban
860US80241,80241,1.0,1.0,Urban
860US80247,80247,1.0,1.0,Urban
860US80249,80249,1.0,1.0,Urban
860US80260,80260,1.0,1.0,Urban
860US80264,80264,1.0,1.0,Urban
860US80293,80293,1.0,1.0,Urban
860US80294,80294,1.0,1.0,Urban
860US80302,80302,1.0,1.0,Urban
860US80304,80304,1.0,1.0,Urban
860US76901,76901,1.0,1.0,Urban
860US76904,76904,1.0,1.0,Urban
860US76908,76908,1.0,1.0,Urban
860US76932,76932,7.0,7.0,Rural
860US76933,76933,2.0,2.0,Suburban
860US76935,76935,2.0,2.0,Suburban
860US76937,76937,2.0,2.0,Suburban
860US76940,76940,2.0,2.0,Suburban
860US76943,76943,7.0,7.0,Rural
860US76945,76945,10.0,10.1,Rural
860US76950,76950,7.0,7.0,Rural
860US76953,76953,2.0,2.0,Suburban
860US76957,76957,2.0,2.0,Suburban
860US77002,77002,1.0,1.0,Urban
860US77004,77004,1.0,1.0,Urban
860US76022,76022,1.0,1.0,Urban
860US76093,76093,5.0,5.0,Rural
860US76102,76102,1.0,1.0,Urban
860US76104,76104,1.0,1.0,Urban
860US76106,76106,1.0,1.0,Urban
860US76108,76108,1.0,1.0,Urban
860US76109,76109,1.0,1.0,Urban
860US76112,76112,1.0,1.0,Urban
860US76115,76115,1.0,1.0,Urban
860US76116,76116,1.0,1.0,Urban
860US76118,76118,1.0,1.0,Urban
860US76120,76120,1.0,1.0,Urban
860US76126,76126,1.0,1.0,Urban
860US76129,76129,1.0,1.0,Urban
860US76132,76132,1.0,1.0,Urban
860US76134,76134,1.0,1.0,Urban
860US76135,76135,1.0,1.0,Urban
860US76140,76140,1.0,1.0,Urban
860US76148,76148,1.0,1.0,Urban
860US76177,76177,1.0,1.0,Urban
860US76180,76180,1.0,1.0,Urban
860US76182,76182,1.0,1.0,Urban
860US76207,76207,1.0,1.1,Urban
860US76208,76208,1.0,1.1,Urban
860US76210,76210,1.0,1.1,Urban
860US73102,73102,1.0,1.0,Urban
860US73103,73103,1.0,1.0,Urban
860US73104,73104,1.0,1.0,Urban
860US73108,73108,1.0,1.0,Urban
860US73109,73109,1.0,1.0,Urban
860US73111,73111,1.0,1.0,Urban
860US73114,73114,1.0,1.0,Urban
860US73116,73116,1.0,1.0,Urban
860US73118,73118,1.0,1.0,Urban
860US73120,73120,1.0,1.0,Urban
860US73121,73121,1.0,1.0,Urban
860US73127,73127,1.0,1.0,Urban
860US73129,73129,1.0,1.0,Urban
860US73131,73131,1.0,1.0,Urban
860US73134,73134,1.0,1.0,Urban
860US73139,73139,1.0,1.0,Urban
860US73142,73142,1.0,1.0,Urban
860US80310,80310,1.0,1.0,Urban
860US80403,80403,1.0,1.0,Urban
860US80419,80419,1.0,1.0,Urban
860US80422,80422,2.0,2.0,Suburban
860US80423,80423,10.0,10.0,Rural
860US80425,80425,2.0,2.0,Suburban
860US80427,80427,2.0,2.0,Suburban
860US80432,80432,10.0,10.0,Rural
860US80433,80433,2.0,2.0,Suburban
860US80435,80435,4.0,4.0,Suburban
860US80438,80438,10.0,10.0,Rural
860US80440,80440,10.0,10.3,Rural
860US80442,80442,7.0,7.0,Rural
860US80444,80444,10.0,10.0,Rural
860US80447,80447,10.0,10.0,Rural
860US80449,80449,10.0,10.0,Rural
860US80452,80452,2.0,2.0,Suburban
860US80453,80453,2.0,2.0,Suburban
860US80454,80454,2.0,2.0,Suburban
860US80457,80457,2.0,2.0,Suburban
860US80459,80459,10.0,10.0,Rural
860US80463,80463,10.0,10.0,Rural
860US80466,80466,2.0,2.0,Suburban
860US77005,77005,1.0,1.0,Urban
860US77006,77006,1.0,1.0,Urban
860US77008,77008,1.0,1.0,Urban
860US77009,77009,1.0,1.0,Urban
860US77010,77010,1.0,1.0,Urban
860US77015,77015,1.0,1.0,Urban
860US76226,76226,1.0,1.1,Urban
860US76228,76228,2.0,2.0,Suburban
860US76233,76233,3.0,3.0,Rural
860US76234,76234,2.0,2.0,Suburban
860US76239,76239,3.0,3.0,Rural
860US76244,76244,1.0,1.0,Urban
860US76247,76247,1.0,1.0,Urban
860US76249,76249,2.0,2.0,Suburban
860US76251,76251,3.0,3.0,Rural
860US76252,76252,5.0,5.0,Rural
860US76253,76253,5.0,5.0,Rural
860US76259,76259,2.0,2.0,Suburban
860US76262,76262,1.0,1.0,Urban
860US76264,76264,3.0,3.0,Rural
860US76265,76265,10.0,10.0,Rural
860US76268,76268,1.0,1.0,Urban
860US76271,76271,3.0,3.0,Rural
860US76273,76273,7.0,7.0,Rural
860US76302,76302,1.0,1.0,Urban
860US76306,76306,1.0,1.0,Urban
860US76308,76308,1.0,1.0,Urban
860US73145,73145,1.0,1.0,Urban
860US73150,73150,1.0,1.0,Urban
860US73151,73151,1.0,1.0,Urban
860US76373,76373,5.0,5.0,Rural
860US76389,76389,2.0,2.0,Suburban
860US76401,76401,4.0,4.0,Suburban
860US76402,76402,4.0,4.0,Suburban
860US76427,76427,3.0,3.0,Rural
860US76430,76430,10.0,10.1,Rural
860US76432,76432,5.0,5.0,Rural
860US76433,76433,3.0,3.0,Rural
860US76436,76436,10.0,10.0,Rural
860US76442,76442,7.0,7.0,Rural
860US76444,76444,10.0,10.0,Rural
860US76446,76446,5.0,5.0,Rural
860US76449,76449,2.0,2.0,Suburban
860US76450,76450,7.0,7.0,Rural
860US76453,76453,10.0,10.0,Rural
860US76455,76455,10.0,10.0,Rural
860US76458,76458,7.0,7.0,Rural
860US76460,76460,7.0,7.0,Rural
860US76463,76463,10.0,10.0,Rural
860US76466,76466,7.0,7.0,Rural
860US76469,76469,2.0,2.0,Suburban
860US76471,76471,10.0,10.0,Rural
860US76474,76474,8.0,8.0,Rural
860US76476,76476,4.0,4.0,Suburban
860US76483,76483,10.0,10.0,Rural
860US80468,80468,10.0,10.0,Rural
860US80470,80470,2.0,2.0,Suburban
860US73170,73170,1.0,1.0,Urban
860US73425,73425,5.0,5.0,Rural
860US73437,73437,10.0,10.2,Rural
860US73441,73441,10.0,10.0,Rural
860US73450,73450,10.0,10.0,Rural
860US73455,73455,10.0,10.0,Rural
860US73458,73458,5.0,5.0,Rural
860US73460,73460,10.0,10.0,Rural
860US73461,73461,10.0,10.0,Rural
860US73481,73481,10.0,10.2,Rural
860US77016,77016,1.0,1.0,Urban
860US77018,77018,1.0,1.0,Urban
860US77020,77020,1.0,1.0,Urban
860US77021,77021,1.0,1.0,Urban
860US77023,77023,1.0,1.0,Urban
860US77025,77025,1.0,1.0,Urban
860US77026,77026,1.0,1.0,Urban
860US76309,76309,1.0,1.0,Urban
860US76311,76311,1.0,1.0,Urban
860US79410,79410,1.0,1.0,Urban
860US79411,79411,1.0,1.0,Urban
860US79412,79412,1.0,1.0,Urban
860US79413,79413,1.0,1.0,Urban
860US76484,76484,3.0,3.0,Rural
860US76487,76487,2.0,2.0,Suburban
860US76490,76490,4.0,4.0,Suburban
860US76502,76502,1.0,1.0,Urban
860US76508,76508,1.0,1.0,Urban
860US76511,76511,2.0,2.0,Suburban
860US76518,76518,8.0,8.0,Rural
860US76520,76520,7.0,7.0,Rural
860US76523,76523,8.0,8.0,Rural
860US76525,76525,5.0,5.0,Rural
860US76528,76528,4.0,4.0,Suburban
860US76531,76531,7.0,7.0,Rural
860US76534,76534,2.0,2.0,Suburban
860US76538,76538,5.0,5.0,Rural
860US76541,76541,1.0,1.0,Urban
860US76543,76543,1.0,1.0,Urban
860US76548,76548,1.0,1.0,Urban
860US76549,76549,1.0,1.0,Urban
860US76554,76554,2.0,2.0,Suburban
860US76557,76557,2.0,2.0,Suburban
860US76561,76561,6.0,6.0,Rural
860US76566,76566,5.0,5.0,Rural
860US76569,76569,2.0,2.0,Suburban
860US76571,76571,2.0,2.0,Suburban
860US76573,76573,2.0,2.0,Suburban
860US76577,76577,2.0,2.0,Suburban
860US76579,76579,2.0,2.0,Suburban
860US73487,73487,5.0,5.0,Rural
860US73503,73503,1.0,1.0,Urban
860US73507,73507,1.0,1.0,Urban
860US73520,73520,10.0,10.0,Rural
860US73527,73527,2.0,2.0,Suburban
860US73528,73528,2.0,2.0,Suburban
860US73530,73530,10.0,10.0,Rural
860US73532,73532,5.0,5.0,Rural
860US73537,73537,5.0,5.0,Rural
860US73539,73539,5.0,5.0,Rural
860US73541,73541,2.0,2.0,Suburban
860US73542,73542,7.0,7.0,Rural
860US73544,73544,10.0,10.0,Rural
860US73547,73547,10.0,10.0,Rural
860US73549,73549,5.0,5.0,Rural
860US73551,73551,10.0,10.0,Rural
860US73553,73553,3.0,3.0,Rural
860US73554,73554,7.0,7.2,Rural
860US73556,73556,5.0,5.0,Rural
860US77027,77027,1.0,1.0,Urban
860US77028,77028,1.0,1.0,Urban
860US77033,77033,1.0,1.0,Urban
860US77034,77034,1.0,1.0,Urban
860US77036,77036,1.0,1.0,Urban
860US77038,77038,1.0,1.0,Urban
860US77040,77040,1.0,1.0,Urban
860US77042,77042,1.0,1.0,Urban
860US77044,77044,1.0,1.0,Urban
860US77046,77046,1.0,1.0,Urban
860US77047,77047,1.0,1.0,Urban
860US77049,77049,1.0,1.0,Urban
860US56096,56096,10.0,10.0,Rural
860US56098,56098,10.0,10.0,Rural
860US56110,56110,10.0,10.0,Rural
860US56113,56113,10.0,10.0,Rural
860US56115,56115,5.0,5.0,Rural
860US56117,56117,10.0,10.2,Rural
860US56118,56118,7.0,7.0,Rural
860US56120,56120,10.0,10.0,Rural
860US56122,56122,10.0,10.0,Rural
860US56125,56125,10.0,10.0,Rural
860US56128,56128,10.0,10.0,Rural
860US56131,56131,10.0,10.0,Rural
860US56134,56134,2.0,2.0,Suburban
860US56136,56136,10.0,10.0,Rural
860US56138,56138,10.0,10.1,Rural
860US56140,56140,8.0,8.0,Rural
860US56142,56142,10.0,10.0,Rural
860US56144,56144,8.0,8.0,Rural
860US56146,56146,10.0,10.1,Rural
860US56147,56147,2.0,2.0,Suburban
860US56150,56150,10.0,10.0,Rural
860US56152,56152,10.0,10.0,Rural
860US56153,56153,10.0,10.0,Rural
860US56157,56157,5.0,5.0,Rural
860US56159,56159,10.0,10.0,Rural
860US56160,56160,10.0,10.0,Rural
860US56162,56162,10.0,10.0,Rural
860US56165,56165,5.0,5.0,Rural
860US56167,56167,10.0,10.2,Rural
860US56169,56169,5.0,5.0,Rural
860US56171,56171,8.0,8.0,Rural
860US56173,56173,10.0,10.1,Rural
860US56174,56174,10.0,10.0,Rural
860US56176,56176,10.0,10.0,Rural
860US63837,63837,5.0,5.0,Rural
860US63839,63839,10.0,10.0,Rural
860US63847,63847,5.0,5.0,Rural
860US63848,63848,10.0,10.0,Rural
860US63851,63851,7.0,7.0,Rural
860US63853,63853,9.0,9.0,Rural
860US63857,63857,4.0,4.0,Suburban
860US63862,63862,9.0,9.0,Rural
860US63866,63866,10.0,10.0,Rural
860US63868,63868,4.0,4.0,Suburban
860US63870,63870,10.0,10.0,Rural
860US63873,63873,7.0,7.0,Rural
860US63874,63874,10.0,10.0,Rural
860US56327,56327,5.0,5.0,Rural
860US56328,56328,8.0,8.0,Rural
860US56331,56331,10.0,10.0,Rural
860US56334,56334,10.0,10.0,Rural
860US56335,56335,10.0,10.0,Rural
860US56338,56338,10.0,10.0,Rural
860US56340,56340,2.0,2.0,Suburban
860US56343,56343,5.0,5.0,Rural
860US56347,56347,7.0,7.0,Rural
860US56350,56350,10.0,10.0,Rural
860US56352,56352,7.0,7.0,Rural
860US56354,56354,5.0,5.0,Rural
860US56356,56356,10.0,10.0,Rural
860US56358,56358,3.0,3.0,Rural
860US56359,56359,10.0,10.0,Rural
860US56361,56361,5.0,5.0,Rural
860US56363,56363,3.0,3.0,Rural
860US56367,56367,2.0,2.0,Suburban
860US56369,56369,1.0,1.0,Urban
860US56371,56371,3.0,3.0,Rural
860US56374,56374,1.0,1.0,Urban
860US62028,62028,2.0,2.0,Suburban
860US62030,62030,7.0,7.0,Rural
860US62033,62033,7.0,7.0,Rural
860US62035,62035,1.0,1.1,Urban
860US62036,62036,2.0,2.0,Suburban
860US62040,62040,1.0,1.0,Urban
860US62045,62045,3.0,3.0,Rural
860US62046,62046,2.0,2.0,Suburban
860US62049,62049,7.0,7.0,Rural
860US62051,62051,7.0,7.0,Rural
860US62052,62052,7.0,7.0,Rural
860US62054,62054,10.0,10.0,Rural
860US62058,62058,2.0,2.0,Suburban
860US62059,62059,1.0,1.0,Urban
860US62060,62060,1.0,1.0,Urban
860US62065,62065,3.0,3.0,Rural
860US62069,62069,2.0,2.0,Suburban
860US62070,62070,3.0,3.0,Rural
860US62075,62075,7.0,7.0,Rural
860US56091,56091,10.0,10.0,Rural
860US56177,56177,,,
860US62077,62077,7.0,7.0,Rural
860US62078,62078,6.0,6.0,Rural
860US62079,62079,2.0,2.1,Suburban
860US64128,64128,1.0,1.0,Urban
860US63878,63878,10.0,10.0,Rural
860US64136,64136,2.0,2.0,Suburban
860US64145,64145,1.0,1.0,Urban
860US64146,64146,1.0,1.0,Urban
860US64147,64147,1.0,1.0,Urban
860US64149,64149,2.0,2.0,Suburban
860US56375,56375,2.0,2.0,Suburban
860US64157,64157,1.0,1.0,Urban
860US64158,64158,1.0,1.0,Urban
860US64164,64164,2.0,2.0,Suburban
860US64165,64165,2.0,2.0,Suburban
860US64166,64166,2.0,2.0,Suburban
860US64192,64192,,,
860US64420,64420,10.0,10.0,Rural
860US62076,62076,7.0,7.0,Rural
860US64424,64424,7.0,7.0,Rural
860US64426,64426,10.0,10.0,Rural
860US64428,64428,5.0,5.0,Rural
860US64430,64430,2.0,2.0,Suburban
860US64432,64432,5.0,5.0,Rural
860US64433,64433,5.0,5.0,Rural
860US64437,64437,10.0,10.0,Rural
860US64438,64438,10.0,10.0,Rural
860US64440,64440,2.0,2.0,Suburban
860US64442,64442,10.0,10.0,Rural
860US64444,64444,2.0,2.0,Suburban
860US64446,64446,10.0,10.0,Rural
860US64449,64449,2.0,2.0,Suburban
860US64453,64453,10.0,10.0,Rural
860US64454,64454,2.0,2.0,Suburban
860US64456,64456,10.0,10.0,Rural
860US64458,64458,10.0,10.0,Rural
860US64461,64461,5.0,5.0,Rural
860US64465,64465,2.0,2.0,Suburban
860US64467,64467,10.0,10.0,Rural
860US64469,64469,7.0,7.0,Rural
860US64471,64471,10.0,10.0,Rural
860US64473,64473,2.0,2.0,Suburban
860US64475,64475,5.0,5.0,Rural
860US64477,64477,2.0,2.0,Suburban
860US64480,64480,2.0,2.0,Suburban
860US64482,64482,10.0,10.0,Rural
860US64484,64484,2.0,2.0,Suburban
860US64486,64486,10.0,10.0,Rural
860US64487,64487,5.0,5.0,Rural
860US64490,64490,2.0,2.0,Suburban
860US64492,64492,2.0,2.0,Suburban
860US64494,64494,2.0,2.0,Suburban
860US64497,64497,7.0,7.0,Rural
860US64499,64499,10.0,10.0,Rural
860US64503,64503,1.0,1.0,Urban
860US64504,64504,1.0,1.0,Urban
860US64506,64506,1.0,1.0,Urban
860US64601,64601,7.0,7.0,Rural
860US64622,64622,3.0,3.0,Rural
860US64624,64624,2.0,2.0,Suburban
860US64628,64628,7.0,7.0,Rural
860US64630,64630,10.0,10.0,Rural
860US64632,64632,10.0,10.0,Rural
860US64635,64635,7.0,7.0,Rural
860US64637,64637,2.0,2.0,Suburban
860US64639,64639,10.0,10.0,Rural
860US64641,64641,8.0,8.0,Rural
860US64643,64643,10.0,10.0,Rural
860US64130,64130,1.0,1.0,Urban
860US64646,64646,10.0,10.0,Rural
860US64648,64648,10.0,10.0,Rural
860US64650,64650,2.0,2.0,Suburban
860US64652,64652,8.0,8.0,Rural
860US64654,64654,10.0,10.0,Rural
860US64656,64656,8.0,8.0,Rural
860US64657,64657,10.0,10.0,Rural
860US64659,64659,10.0,10.0,Rural
860US64661,64661,10.0,10.0,Rural
860US64667,64667,10.0,10.0,Rural
860US64670,64670,2.0,2.0,Suburban
860US64672,64672,10.0,10.0,Rural
860US64673,64673,10.0,10.0,Rural
860US64676,64676,10.0,10.0,Rural
860US56527,56527,10.0,10.0,Rural
860US56529,56529,1.0,1.0,Urban
860US56533,56533,5.0,5.0,Rural
860US56535,56535,10.0,10.0,Rural
860US56537,56537,4.0,4.0,Suburban
860US56540,56540,10.0,10.0,Rural
860US56541,56541,10.0,10.0,Rural
860US56544,56544,8.0,8.0,Rural
860US56546,56546,2.0,2.0,Suburban
860US56548,56548,10.0,10.1,Rural
860US56550,56550,10.0,10.1,Rural
860US56552,56552,2.0,2.0,Suburban
860US56553,56553,5.0,5.0,Rural
860US56556,56556,10.0,10.0,Rural
860US64150,64150,1.0,1.0,Urban
860US56566,56566,10.0,10.0,Rural
860US56567,56567,10.0,10.0,Rural
860US56569,56569,10.0,10.0,Rural
860US56571,56571,10.0,10.0,Rural
860US56573,56573,7.0,7.0,Rural
860US56575,56575,10.0,10.0,Rural
860US56577,56577,8.0,8.0,Rural
860US56578,56578,8.0,8.0,Rural
860US56581,56581,10.0,10.1,Rural
860US56583,56583,10.0,10.0,Rural
860US56585,56585,2.0,2.0,Suburban
860US56587,56587,9.0,9.0,Rural
860US56589,56589,10.0,10.0,Rural
860US56591,56591,10.0,10.0,Rural
860US56593,56593,10.0,10.3,Rural
860US56594,56594,5.0,5.0,Rural
860US56621,56621,5.0,5.0,Rural
860US56626,56626,10.0,10.0,Rural
860US56628,56628,10.0,10.0,Rural
860US56629,56629,8.0,8.0,Rural
860US56633,56633,10.0,10.0,Rural
860US56636,56636,10.0,10.0,Rural
860US56639,56639,10.0,10.0,Rural
860US56641,56641,10.0,10.0,Rural
860US56646,56646,10.0,10.0,Rural
860US56649,56649,7.0,7.0,Rural
860US56651,56651,10.0,10.0,Rural
860US56653,56653,8.0,8.0,Rural
860US56654,56654,8.0,8.0,Rural
860US56657,56657,8.0,8.0,Rural
860US56659,56659,10.0,10.0,Rural
860US56661,56661,8.0,8.0,Rural
860US56663,56663,5.0,5.0,Rural
860US56667,56667,5.0,5.0,Rural
860US64422,64422,2.0,2.0,Suburban
860US56670,56670,5.0,5.0,Rural
860US56672,56672,10.0,10.0,Rural
860US56673,56673,8.0,8.0,Rural
860US56680,56680,10.0,10.0,Rural
860US56681,56681,10.0,10.0,Rural
860US56684,56684,10.0,10.0,Rural
860US56686,56686,10.0,10.0,Rural
860US56688,56688,10.0,10.0,Rural
860US56710,56710,10.0,10.0,Rural
860US56711,56711,10.0,10.0,Rural
860US56714,56714,8.0,8.0,Rural
860US56716,56716,7.0,7.0,Rural
860US56720,56720,10.0,10.0,Rural
860US56723,56723,8.0,8.1,Rural
860US56724,56724,10.0,10.0,Rural
860US56726,56726,10.0,10.0,Rural
860US56728,56728,10.0,10.0,Rural
860US56731,56731,10.0,10.0,Rural
860US56733,56733,10.0,10.0,Rural
860US56735,56735,10.0,10.0,Rural
860US56737,56737,10.0,10.0,Rural
860US56738,56738,9.0,9.0,Rural
860US56741,56741,10.0,10.0,Rural
860US56748,56748,10.0,10.0,Rural
860US56751,56751,7.0,7.0,Rural
860US56755,56755,10.0,10.0,Rural
860US56757,56757,3.0,3.0,Rural
860US56759,56759,10.0,10.0,Rural
860US56760,56760,9.0,9.0,Rural
860US56762,56762,10.0,10.0,Rural
860US57001,57001,10.0,10.0,Rural
860US57003,57003,2.0,2.0,Suburban
860US57005,57005,2.0,2.0,Suburban
860US59471,59471,8.0,8.0,Rural
860US59474,59474,7.0,7.0,Rural
860US59477,59477,2.0,2.0,Suburban
860US59480,59480,2.0,2.0,Suburban
860US59483,59483,2.0,2.0,Suburban
860US59485,59485,2.0,2.0,Suburban
860US59486,59486,10.0,10.0,Rural
860US59489,59489,8.0,8.0,Rural
860US59520,59520,10.0,10.0,Rural
860US64644,64644,2.0,2.0,Suburban
860US59524,59524,10.0,10.0,Rural
860US59525,59525,8.0,8.0,Rural
860US59527,59527,10.0,10.0,Rural
860US59529,59529,10.0,10.0,Rural
860US59531,59531,10.0,10.0,Rural
860US59535,59535,10.0,10.0,Rural
860US59538,59538,10.0,10.0,Rural
860US59540,59540,8.0,8.0,Rural
860US59544,59544,10.0,10.0,Rural
860US59546,59546,10.0,10.0,Rural
860US59601,59601,4.0,4.0,Suburban
860US59631,59631,5.0,5.0,Rural
860US59632,59632,5.0,5.0,Rural
860US59634,59634,5.0,5.0,Rural
860US59636,59636,5.0,5.0,Rural
860US59639,59639,10.0,10.0,Rural
860US59640,59640,5.0,5.0,Rural
860US59643,59643,10.0,10.0,Rural
860US59645,59645,10.0,10.0,Rural
860US59648,59648,5.0,5.0,Rural
860US59703,59703,4.0,4.0,Suburban
860US59710,59710,10.0,10.0,Rural
860US59713,59713,10.0,10.0,Rural
860US59715,59715,4.0,4.0,Suburban
860US59716,59716,10.0,10.0,Rural
860US59720,59720,10.0,10.0,Rural
860US59722,59722,7.0,7.0,Rural
860US59724,59724,10.0,10.0,Rural
860US59727,59727,4.0,4.0,Suburban
860US59729,59729,10.0,10.0,Rural
860US59730,59730,5.0,5.0,Rural
860US59732,59732,8.0,8.0,Rural
860US59735,59735,10.0,10.0,Rural
860US59739,59739,10.0,10.0,Rural
860US59741,59741,10.0,10.2,Rural
860US59743,59743,4.0,4.0,Suburban
860US59746,59746,8.0,8.0,Rural
860US59748,59748,4.0,4.0,Suburban
860US59750,59750,4.0,4.0,Suburban
860US59751,59751,10.0,10.0,Rural
860US59754,59754,10.0,10.0,Rural
860US59756,59756,10.0,10.0,Rural
860US59759,59759,10.0,10.0,Rural
860US59761,59761,10.0,10.0,Rural
860US59762,59762,10.0,10.0,Rural
860US59802,59802,1.0,1.0,Urban
860US59804,59804,1.0,1.0,Urban
860US56560,56560,1.0,1.0,Urban
860US59823,59823,10.0,10.1,Rural
860US59825,59825,1.0,1.0,Urban
860US59826,59826,10.0,10.1,Rural
860US59828,59828,8.0,8.0,Rural
860US59830,59830,2.0,2.0,Suburban
860US59832,59832,10.0,10.1,Rural
860US59834,59834,2.0,2.0,Suburban
860US59837,59837,10.0,10.1,Rural
860US59841,59841,7.0,7.0,Rural
860US59843,59843,10.0,10.0,Rural
860US59845,59845,10.0,10.0,Rural
860US59847,59847,2.0,2.0,Suburban
860US59851,59851,1.0,1.0,Urban
860US59853,59853,10.0,10.0,Rural
860US59855,59855,10.0,10.0,Rural
860US59858,59858,10.0,10.1,Rural
860US59860,59860,7.0,7.0,Rural
860US59864,59864,10.0,10.0,Rural
860US59865,59865,10.0,10.0,Rural
860US62087,62087,1.0,1.1,Urban
860US62089,62089,7.0,7.0,Rural
860US62091,62091,9.0,9.0,Rural
860US56668,56668,8.0,8.0,Rural
860US62095,62095,1.0,1.1,Urban
860US62098,62098,10.0,10.0,Rural
860US62201,62201,1.0,1.0,Urban
860US62204,62204,1.0,1.0,Urban
860US62205,62205,1.0,1.0,Urban
860US62206,62206,1.0,1.0,Urban
860US59522,59522,10.0,10.0,Rural
860US62217,62217,3.0,3.0,Rural
860US62219,62219,7.0,7.0,Rural
860US62220,62220,1.0,1.0,Urban
860US62223,62223,1.0,1.0,Urban
860US62226,62226,1.0,1.0,Urban
860US62231,62231,7.0,7.0,Rural
860US62233,62233,7.0,7.0,Rural
860US62236,62236,1.0,1.0,Urban
860US62237,62237,9.0,9.0,Rural
860US62239,62239,1.0,1.0,Urban
860US62241,62241,8.0,8.0,Rural
860US62243,62243,1.0,1.0,Urban
860US62245,62245,7.0,7.0,Rural
860US62248,62248,2.0,2.0,Suburban
860US62249,62249,4.0,4.1,Suburban
860US62250,62250,4.0,4.0,Suburban
860US62255,62255,2.0,2.0,Suburban
860US62257,62257,2.0,2.0,Suburban
860US62261,62261,10.0,10.0,Rural
860US62263,62263,7.0,7.0,Rural
860US62264,62264,2.0,2.0,Suburban
860US62266,62266,2.0,2.0,Suburban
860US62269,62269,1.0,1.0,Urban
860US62272,62272,7.0,7.0,Rural
860US62273,62273,2.0,2.0,Suburban
860US62275,62275,2.0,2.0,Suburban
860US62278,62278,7.0,7.0,Rural
860US62279,62279,2.0,2.0,Suburban
860US65627,65627,5.0,5.0,Rural
860US65630,65630,2.0,2.0,Suburban
860US65632,65632,5.0,5.0,Rural
860US65634,65634,10.0,10.0,Rural
860US65637,65637,6.0,6.0,Rural
860US57361,57361,10.0,10.0,Rural
860US57364,57364,10.0,10.0,Rural
860US57367,57367,10.0,10.0,Rural
860US57368,57368,10.0,10.2,Rural
860US57370,57370,10.0,10.0,Rural
860US57373,57373,10.0,10.0,Rural
