HEROP_ID,FIPS,PcpPer100k,TotSp,TotPcp,SpPer100k
050US20201,20201,54.3,0.0,3.0,0.0
050US20205,20205,79.73,7.0,7.0,79.73
050US48447,48447,63.82,0.0,1.0,0.0
050US29139,29139,34.65,0.0,4.0,0.0
050US47103,47103,65.26,7.0,22.0,20.76
050US31121,31121,25.63,0.0,2.0,0.0
050US31125,31125,28.14,0.0,1.0,0.0
050US46135,46135,110.05,60.0,25.0,264.12
050US05127,5127,9.58,1.0,1.0,9.58
050US13199,13199,18.95,5.0,4.0,23.68
050US21211,21211,34.2,17.0,16.0,36.34
050US40091,40091,35.32,2.0,7.0,10.09
050US19037,19037,16.53,0.0,2.0,0.0
050US55141,55141,170.59,295.0,125.0,402.6
050US30079,30079,0.0,0.0,0.0,0.0
050US38019,38019,78.45,0.0,3.0,0.0
050US38021,38021,80.48,5.0,4.0,100.6
050US47027,47027,26.02,1.0,2.0,13.01
050US47047,47047,25.19,3.0,10.0,7.56
050US55027,55027,70.63,77.0,62.0,87.72
050US21015,21015,61.97,84.0,80.0,65.07
050US21087,21087,54.43,5.0,6.0,45.36
050US20167,20167,57.33,1.0,4.0,14.33
050US27035,27035,101.79,82.0,65.0,128.42
050US18033,18033,58.54,14.0,25.0,32.78
050US18039,18039,48.62,209.0,99.0,102.65
050US36015,36015,72.31,165.0,62.0,192.44
050US48305,48305,34.44,0.0,2.0,0.0
050US13091,13091,43.02,11.0,9.0,52.58
050US46033,46033,58.32,2.0,5.0,23.33
050US36109,36109,82.55,130.0,85.0,126.26
050US40085,40085,20.13,0.0,2.0,0.0
050US37071,37071,64.64,223.0,140.0,102.96
050US21019,21019,124.76,160.0,60.0,332.7
050US12011,12011,66.26,2780.0,1265.0,145.61
050US13119,13119,44.42,4.0,10.0,17.77
050US19149,19149,35.94,3.0,9.0,11.98
050US47023,47023,17.49,1.0,3.0,5.83
050US08007,8007,100.71,6.0,13.0,46.48
050US38083,38083,0.0,0.0,0.0,0.0
050US20127,20127,89.83,3.0,5.0,53.9
050US20129,20129,105.71,2.0,3.0,70.47
050US20133,20133,55.81,3.0,9.0,18.6
050US17013,17013,20.58,0.0,1.0,0.0
050US12015,12015,66.68,233.0,118.0,131.67
050US27017,27017,84.41,9.0,30.0,25.32
050US31163,31163,32.87,0.0,1.0,0.0
050US29141,29141,24.83,0.0,5.0,0.0
050US29145,29145,103.09,117.0,60.0,201.02
050US46031,46031,0.0,0.0,0.0,0.0
050US36039,36039,44.1,19.0,21.0,39.9
050US47083,47083,97.85,2.0,8.0,24.46
050US55133,55133,99.03,650.0,395.0,162.96
050US72015,72015,,,,
050US21009,21009,61.81,45.0,27.0,103.02
050US72123,72123,,,,
050US29205,29205,33.0,0.0,2.0,0.0
050US29211,29211,31.66,2.0,2.0,31.66
050US48331,48331,52.71,8.0,13.0,32.44
050US48363,48363,42.38,15.0,12.0,52.97
050US36041,36041,43.72,0.0,2.0,0.0
050US36093,36093,72.96,183.0,113.0,118.15
050US28077,28077,71.26,4.0,9.0,31.67
050US22089,22089,26.55,11.0,14.0,20.86
050US22093,22093,37.46,1.0,8.0,4.68
050US20187,20187,0.0,0.0,0.0,0.0
050US23009,23009,117.34,55.0,64.0,100.84
050US27049,27049,86.55,26.0,40.0,56.26
050US13129,13129,63.39,32.0,36.0,56.35
050US29007,29007,93.26,22.0,24.0,85.49
050US42015,42015,99.5,119.0,61.0,194.11
050US46029,46029,92.88,37.0,26.0,132.18
050US28097,28097,68.64,0.0,7.0,0.0
050US38009,38009,45.53,0.0,3.0,0.0
050US38011,38011,31.3,0.0,1.0,0.0
050US29215,29215,23.37,6.0,6.0,23.37
050US29219,29219,8.85,2.0,3.0,5.9
050US18045,18045,24.26,3.0,4.0,18.2
050US27065,27065,74.98,2.0,12.0,12.5
050US21035,21035,41.26,40.0,16.0,103.16
050US21053,21053,39.17,4.0,4.0,39.17
050US28111,28111,16.63,0.0,2.0,0.0
050US29045,29045,44.12,0.0,3.0,0.0
050US29073,29073,74.6,1.0,11.0,6.78
050US54077,54077,44.33,9.0,15.0,26.6
050US35041,35041,26.15,5.0,5.0,26.15
050US44005,44005,66.21,88.0,55.0,105.93
050US37073,37073,8.65,0.0,1.0,0.0
050US38013,38013,0.0,0.0,0.0,0.0
050US19051,19051,33.76,1.0,3.0,11.25
050US05035,5035,42.85,24.0,21.0,48.97
050US72003,72003,,,,
050US72107,72107,,,,
050US72125,72125,,,,
050US51760,51760,105.01,587.0,235.0,262.3
050US53023,53023,44.96,0.0,1.0,0.0
050US20003,20003,50.94,3.0,4.0,38.21
050US20047,20047,34.19,1.0,1.0,34.19
050US20119,20119,23.47,0.0,1.0,0.0
050US20157,20157,85.36,0.0,4.0,0.0
050US50015,50015,87.07,20.0,22.0,79.15
050US40059,40059,25.99,0.0,1.0,0.0
050US72043,72043,,,,
050US31063,31063,38.33,0.0,1.0,0.0
050US41029,41029,90.07,310.0,193.0,144.68
050US16011,16011,46.1,19.0,21.0,41.71
050US72029,72029,,,,
050US38069,38069,71.26,1.0,3.0,23.75
050US39005,39005,52.36,30.0,28.0,56.1
050US17095,17095,70.59,67.0,36.0,131.38
050US21157,21157,32.09,5.0,10.0,16.04
050US40139,40139,47.35,7.0,10.0,33.14
050US48137,48137,48.66,0.0,1.0,0.0
050US48217,48217,45.2,3.0,16.0,8.47
050US48299,48299,72.67,14.0,15.0,67.83
050US18011,18011,62.19,53.0,40.0,82.4
050US20121,20121,24.15,8.0,8.0,24.15
050US31143,31143,38.06,0.0,2.0,0.0
050US32005,32005,66.91,53.0,32.0,110.81
050US31087,31087,0.0,0.0,0.0,0.0
050US31117,31117,0.0,0.0,0.0,0.0
050US42109,42109,56.84,13.0,23.0,32.13
050US23005,23005,142.64,710.0,415.0,244.03
050US17035,17035,9.2,0.0,1.0,0.0
050US17039,17039,49.87,5.0,8.0,31.17
050US20041,20041,52.62,0.0,10.0,0.0
050US20137,20137,54.68,2.0,3.0,36.46
050US42025,42025,54.75,45.0,35.0,70.39
050US20179,20179,0.0,0.0,0.0,0.0
050US26151,26151,41.09,21.0,17.0,50.75
050US17079,17079,41.68,1.0,4.0,10.42
050US51021,51021,31.02,0.0,2.0,0.0
050US40109,40109,77.87,1528.0,609.0,195.38
050US40083,40083,23.89,7.0,11.0,15.2
050US40137,40137,47.75,13.0,21.0,29.56
050US29123,29123,32.77,6.0,4.0,49.16
050US29187,29187,85.92,61.0,57.0,91.95
050US72119,72119,,,,
050US41041,41041,68.92,31.0,33.0,64.74
050US17155,17155,0.0,0.0,0.0,0.0
050US18023,18023,40.25,16.0,13.0,49.53
050US18063,18063,67.11,169.0,108.0,105.01
050US18145,18145,40.54,27.0,18.0,60.81
050US26161,26161,142.36,1446.0,521.0,395.12
050US38041,38041,0.0,0.0,0.0,0.0
050US40063,40063,37.15,4.0,5.0,29.72
050US35023,35023,22.88,1.0,1.0,22.88
050US37157,37157,44.92,56.0,41.0,61.36
050US37195,37195,50.41,65.0,41.0,79.92
050US72027,72027,,,,
050US31181,31181,112.01,1.0,4.0,28.0
050US37151,37151,49.66,62.0,71.0,43.37
050US17101,17101,49.42,6.0,8.0,37.06
050US12003,12003,68.38,18.0,19.0,64.78
050US53003,53003,67.15,15.0,15.0,67.15
050US19011,19011,31.22,9.0,8.0,35.12
050US31007,31007,0.0,0.0,0.0,0.0
050US40025,40025,45.68,0.0,1.0,0.0
050US40147,40147,55.77,48.0,29.0,92.31
050US41053,41053,51.58,13.0,42.0,15.97
050US51840,51840,338.26,215.0,94.0,773.69
050US13175,13175,124.43,80.0,59.0,168.71
050US08123,8123,38.29,146.0,113.0,49.47
050US27009,27009,5.03,2.0,2.0,5.03
050US27057,27057,71.9,6.0,15.0,28.76
050US26069,26069,55.45,21.0,14.0,83.18
050US18135,18135,35.89,10.0,9.0,39.88
050US31027,31027,23.47,0.0,2.0,0.0
050US31043,31043,19.69,4.0,4.0,19.69
050US55045,55045,81.38,36.0,30.0,97.66
050US46025,46025,0.0,0.0,0.0,0.0
050US17117,17117,32.81,19.0,15.0,41.56
050US56009,56009,57.16,6.0,8.0,42.87
050US72049,72049,,,,
050US72095,72095,,,,
050US42077,42077,98.18,840.0,356.0,231.65
050US49053,49053,47.34,157.0,76.0,97.8
050US18153,18153,43.29,3.0,9.0,14.43
050US19123,19123,67.54,8.0,15.0,36.02
050US21117,21117,70.44,265.0,116.0,160.91
050US29186,29186,39.17,6.0,7.0,33.57
050US72009,72009,,,,
050US31099,31099,76.31,0.0,5.0,0.0
050US21105,21105,43.78,0.0,2.0,0.0
050US13247,13247,78.64,82.0,70.0,92.12
050US17077,17077,116.14,79.0,68.0,134.93
050US18183,18183,44.58,8.0,15.0,23.77
050US27007,27007,91.07,41.0,42.0,88.9
050US19015,19015,53.03,9.0,14.0,34.09
050US31045,31045,56.21,2.0,5.0,22.48
050US29229,29229,27.33,1.0,5.0,5.47
050US30041,30041,66.91,20.0,11.0,121.66
050US31005,31005,0.0,0.0,0.0,0.0
050US12043,12043,29.93,3.0,4.0,22.45
050US39015,39015,45.79,17.0,20.0,38.92
050US35025,35025,42.78,28.0,30.0,39.93
050US38031,38031,91.19,0.0,3.0,0.0
050US13147,13147,54.62,7.0,14.0,27.31
050US05097,5097,22.24,0.0,2.0,0.0
050US06105,6105,38.87,1.0,5.0,7.77
050US08107,8107,88.45,42.0,22.0,168.85
050US12103,12103,87.8,1560.0,841.0,162.86
050US13017,13017,52.47,7.0,9.0,40.81
050US51183,51183,34.83,0.0,4.0,0.0
050US13071,13071,52.62,28.0,24.0,61.4
050US41063,41063,101.1,3.0,7.0,43.33
050US39029,39029,64.42,92.0,67.0,88.46
050US48027,48027,81.81,538.0,280.0,157.2
050US19065,19065,60.21,5.0,12.0,25.09
050US19093,19093,86.76,0.0,6.0,0.0
050US13033,13033,31.04,3.0,7.0,13.3
050US48375,48375,121.59,317.0,147.0,262.2
050US48461,48461,27.52,0.0,1.0,0.0
050US48495,48495,51.27,0.0,4.0,0.0
050US19119,19119,25.49,2.0,3.0,16.99
050US17087,17087,31.74,1.0,4.0,7.94
050US51590,51590,105.99,84.0,44.0,202.35
050US27079,27079,35.74,0.0,10.0,0.0
050US42087,42087,58.24,38.0,27.0,81.96
050US20007,20007,105.64,0.0,5.0,0.0
050US20117,20117,51.03,8.0,5.0,81.65
050US19121,19121,56.64,1.0,9.0,6.29
050US19151,19151,57.99,0.0,4.0,0.0
050US72067,72067,,,,
050US19179,19179,76.45,39.0,27.0,110.43
050US27039,27039,14.58,0.0,3.0,0.0
050US27063,27063,49.77,6.0,5.0,59.72
050US48415,48415,46.41,1.0,8.0,5.8
050US27111,27111,81.05,35.0,47.0,60.35
050US27165,27165,82.02,3.0,9.0,27.34
050US72091,72091,,,,
050US19107,19107,9.8,1.0,1.0,9.8
050US20207,20207,31.55,0.0,1.0,0.0
050US21061,21061,0.0,0.0,0.0,0.0
050US38079,38079,68.48,2.0,10.0,13.7
050US48193,48193,84.65,1.0,7.0,12.09
050US48433,48433,72.2,0.0,1.0,0.0
050US48505,48505,6.96,0.0,1.0,0.0
050US13297,13297,38.83,46.0,35.0,51.04
050US15005,15005,0.0,0.0,0.0,0.0
050US19033,19033,148.89,83.0,64.0,193.1
050US17201,17201,81.42,459.0,233.0,160.39
050US19059,19059,76.22,4.0,13.0,23.45
050US19183,19183,67.74,7.0,15.0,31.61
050US20075,20075,0.0,1.0,0.0,38.23
050US01011,1011,38.64,1.0,4.0,9.66
050US39113,39113,91.91,1005.0,489.0,188.9
050US18167,18167,90.07,190.0,97.0,176.43
050US37067,37067,90.7,876.0,337.0,235.75
050US19063,19063,62.82,3.0,6.0,31.41
050US27115,27115,44.63,5.0,13.0,17.17
050US13231,13231,11.06,0.0,2.0,0.0
050US26021,26021,76.87,154.0,119.0,99.48
050US39141,39141,98.64,114.0,76.0,147.95
050US51820,51820,63.85,13.0,14.0,59.29
050US48059,48059,21.79,0.0,3.0,0.0
050US55033,55033,67.42,17.0,30.0,38.2
050US72139,72139,,,,
050US28045,28045,30.01,14.0,14.0,30.01
050US27143,27143,33.53,0.0,5.0,0.0
050US20039,20039,34.71,4.0,1.0,138.84
050US27105,27105,54.95,18.0,12.0,82.42
050US72073,72073,,,,
050US19177,19177,69.22,2.0,5.0,27.69
050US20011,20011,20.41,11.0,3.0,74.82
050US55087,55087,86.6,207.0,160.0,112.04
050US39063,39063,68.7,101.0,52.0,133.44
050US39149,39149,47.13,26.0,23.0,53.28
050US28079,28079,13.12,2.0,3.0,8.75
050US29155,29155,52.84,6.0,9.0,35.23
050US54053,54053,107.65,17.0,29.0,63.11
050US27149,27149,81.77,6.0,8.0,61.32
050US36023,36023,60.26,36.0,29.0,74.81
050US01003,1003,57.18,204.0,119.0,98.03
050US01109,1109,59.87,13.0,20.0,38.92
050US04015,4015,50.47,185.0,104.0,89.78
050US05091,5091,25.14,7.0,11.0,16.0
050US72063,72063,,,,
050US55017,55017,64.43,36.0,41.0,56.57
050US55019,55019,57.99,9.0,20.0,26.09
050US38047,38047,0.0,0.0,0.0,0.0
050US38049,38049,16.87,1.0,1.0,16.87
050US47171,47171,67.49,7.0,12.0,39.37
050US26059,26059,37.09,15.0,17.0,32.73
050US28139,28139,27.29,7.0,6.0,31.83
050US26029,26029,102.98,17.0,27.0,64.84
050US26111,26111,77.95,100.0,65.0,119.92
050US35059,35059,71.86,3.0,3.0,71.86
050US39085,39085,62.59,213.0,144.0,92.59
050US35031,35031,104.33,78.0,76.0,107.07
050US41071,41071,67.42,96.0,70.0,92.47
050US27025,27025,84.05,41.0,46.0,74.92
050US12085,12085,62.19,210.0,98.0,133.26
050US40029,40029,17.8,0.0,1.0,0.0
050US28009,28009,0.0,1.0,0.0,12.12
050US33011,33011,98.52,599.0,405.0,145.71
050US36001,36001,109.62,905.0,337.0,294.38
050US23029,23029,66.26,24.0,21.0,75.72
050US50023,50023,104.31,66.0,61.0,112.86
050US01127,1127,57.37,51.0,37.0,79.08
050US02164,2164,0.0,0.0,0.0,0.0
050US29059,29059,12.12,0.0,2.0,0.0
050US29063,29063,15.92,2.0,2.0,15.92
050US36007,36007,84.36,285.0,164.0,146.6
050US28131,28131,27.21,1.0,5.0,5.44
050US29049,29049,68.38,4.0,14.0,19.54
050US72145,72145,,,,
050US48099,48099,50.41,56.0,38.0,74.28
050US22027,22027,43.34,3.0,7.0,18.57
050US24037,24037,41.24,65.0,46.0,58.28
050US26047,26047,133.18,107.0,44.0,323.86
050US29217,29217,53.16,12.0,11.0,58.0
050US04019,4019,80.51,1700.0,821.0,166.71
050US56043,56043,61.51,2.0,5.0,24.6
050US20005,20005,55.0,13.0,9.0,79.45
050US46013,46013,72.09,53.0,28.0,136.46
050US46017,46017,48.71,0.0,1.0,0.0
050US31049,31049,0.0,1.0,0.0,52.8
050US55109,55109,65.97,99.0,58.0,112.61
050US55137,55137,37.32,6.0,9.0,24.88
050US56025,56025,68.23,114.0,55.0,141.42
050US40049,40049,57.51,3.0,16.0,10.78
050US72055,72055,,,,
050US51800,51800,90.85,135.0,81.0,151.41
050US17045,17045,45.61,8.0,8.0,45.61
050US50001,50001,121.82,34.0,45.0,92.04
050US47007,47007,20.55,1.0,3.0,6.85
050US26113,26113,13.33,0.0,2.0,0.0
050US26129,26129,81.23,17.0,17.0,81.23
050US36037,36037,44.74,45.0,26.0,77.44
050US50013,50013,14.36,3.0,1.0,43.07
050US38073,38073,18.65,2.0,1.0,37.31
050US46069,46069,0.0,0.0,0.0,0.0
050US56021,56021,64.49,142.0,63.0,145.35
050US31185,31185,72.47,5.0,10.0,36.23
050US33019,33019,55.65,29.0,24.0,67.25
050US19193,19193,64.45,117.0,66.0,114.26
050US55115,55115,60.96,17.0,25.0,41.45
050US51035,51035,53.8,4.0,16.0,13.45
050US01031,1031,50.69,24.0,26.0,46.79
050US01123,1123,36.91,28.0,15.0,68.9
050US35049,35049,108.11,269.0,161.0,180.64
050US47011,47011,53.56,84.0,56.0,80.34
050US31107,31107,47.28,0.0,4.0,0.0
050US21233,21233,22.81,0.0,3.0,0.0
050US53069,53069,0.0,0.0,0.0,0.0
050US55095,55095,103.81,42.0,45.0,96.89
050US55125,55125,46.31,9.0,10.0,41.68
050US41013,41013,62.68,9.0,14.0,40.29
050US36005,36005,81.37,1837.0,1170.0,127.76
050US36055,36055,101.44,1377.0,755.0,185.02
050US48319,48319,24.03,0.0,1.0,0.0
050US48359,48359,0.0,0.0,0.0,0.0
050US48425,48425,68.63,4.0,6.0,45.75
050US51670,51670,84.79,28.0,19.0,124.96
050US54029,54029,33.69,9.0,10.0,30.32
050US28119,28119,13.56,1.0,1.0,13.56
050US55053,55053,97.53,2.0,20.0,9.75
050US72109,72109,,,,
050US19039,19039,75.41,1.0,7.0,10.77
050US12091,12091,77.71,281.0,156.0,139.98
050US36035,36035,52.1,34.0,28.0,63.26
050US39109,39109,44.85,71.0,47.0,67.75
050US31085,31085,0.0,0.0,0.0,0.0
050US31147,31147,62.43,0.0,5.0,0.0
050US51530,51530,15.63,1.0,1.0,15.63
050US28057,28057,25.55,0.0,6.0,0.0
050US29037,29037,30.19,70.0,31.0,68.17
050US47051,47051,74.68,24.0,31.0,57.81
050US16017,16017,56.19,43.0,24.0,100.68
050US20099,20099,83.47,23.0,17.0,112.93
050US31017,31017,33.47,0.0,1.0,0.0
050US40015,40015,30.67,1.0,9.0,3.41
050US19091,19091,20.91,4.0,2.0,41.81
050US29209,29209,34.89,1.0,11.0,3.17
050US28081,28081,82.44,161.0,70.0,189.6
050US55047,55047,101.3,14.0,19.0,74.64
050US55055,55055,41.35,43.0,35.0,50.8
050US05087,5087,24.88,0.0,4.0,0.0
050US08087,8087,67.24,23.0,19.0,81.4
050US39093,39093,56.73,294.0,174.0,95.86
050US46053,46053,166.63,0.0,7.0,0.0
050US46102,46102,,,,
050US48393,48393,0.0,0.0,0.0,0.0
050US36089,36089,61.15,101.0,67.0,92.19
050US38025,38025,0.0,0.0,0.0,0.0
050US35035,35035,56.28,36.0,37.0,54.76
050US06029,6029,49.94,584.0,441.0,66.13
050US06071,6071,54.6,1838.0,1166.0,86.07
050US08063,8063,78.59,0.0,6.0,0.0
050US54009,54009,83.44,41.0,19.0,180.05
050US31135,31135,172.0,1.0,5.0,34.4
050US17001,17001,91.83,109.0,61.0,164.09
050US51071,51071,83.26,16.0,14.0,95.16
050US32019,32019,24.46,5.0,13.0,9.41
050US48013,48013,18.43,10.0,9.0,20.48
050US48023,48023,139.24,0.0,5.0,0.0
050US48033,48033,0.0,0.0,0.0,0.0
050US48071,48071,4.96,0.0,2.0,0.0
050US55041,55041,22.18,0.0,2.0,0.0
050US39045,39045,55.59,106.0,85.0,69.32
050US05033,5033,38.42,10.0,24.0,16.01
050US29163,29163,32.45,2.0,6.0,10.82
050US36083,36083,61.47,145.0,98.0,90.95
050US72075,72075,,,,
050US72071,72071,,,,
050US54105,54105,17.25,0.0,1.0,0.0
050US48019,48019,13.78,3.0,3.0,13.78
050US51770,51770,74.28,258.0,74.0,258.98
050US51775,51775,297.82,160.0,76.0,626.98
050US13275,13275,73.78,88.0,33.0,196.74
050US72085,72085,,,,
050US31079,31079,70.1,59.0,43.0,96.18
050US72117,72117,,,,
050US08045,8045,71.75,66.0,42.0,112.75
050US02198,2198,108.12,1.0,7.0,15.45
050US13227,13227,51.89,33.0,16.0,107.03
050US48181,48181,55.23,153.0,71.0,119.01
050US48195,48195,36.06,0.0,2.0,0.0
050US48211,48211,73.87,0.0,3.0,0.0
050US48295,48295,0.0,0.0,0.0,0.0
050US51620,51620,207.04,19.0,17.0,231.4
050US55103,55103,79.82,7.0,14.0,39.91
050US55065,55065,29.88,0.0,5.0,0.0
050US13281,13281,96.35,4.0,11.0,35.04
050US47137,47137,19.65,4.0,1.0,78.62
050US46083,46083,58.27,86.0,32.0,156.61
050US31129,31129,70.18,0.0,3.0,0.0
050US31157,31157,74.47,64.0,27.0,176.53
050US48297,48297,0.0,0.0,0.0,0.0
050US46081,46081,126.81,11.0,32.0,43.59
050US31001,31001,91.82,35.0,29.0,110.82
050US55078,55078,65.52,0.0,3.0,0.0
050US51710,51710,109.53,560.0,269.0,228.02
050US51735,51735,0.0,2.0,0.0,16.61
050US29169,29169,45.64,12.0,24.0,22.82
050US20103,20103,61.22,61.0,49.0,76.21
050US51660,51660,129.24,147.0,69.0,275.33
050US38063,38063,34.25,0.0,1.0,0.0
050US38081,38081,0.0,0.0,0.0,0.0
050US31019,31019,85.66,85.0,42.0,173.36
050US31011,31011,131.75,0.0,7.0,0.0
050US31015,31015,146.91,0.0,3.0,0.0
050US29175,29175,68.15,11.0,17.0,44.1
050US30025,30025,105.71,0.0,3.0,0.0
050US48101,48101,0.0,0.0,0.0,0.0
050US48259,48259,40.49,35.0,17.0,83.37
050US48463,48463,55.54,16.0,15.0,59.24
050US72129,72129,,,,
050US19145,19145,71.6,11.0,11.0,71.6
050US31101,31101,86.43,4.0,7.0,49.39
050US55013,55013,39.32,0.0,6.0,0.0
050US36003,36003,31.9,13.0,15.0,27.64
050US29065,29065,45.15,1.0,7.0,6.45
050US55009,55009,69.29,383.0,180.0,147.43
050US47017,47017,39.26,18.0,11.0,64.24
050US51640,51640,331.43,24.0,22.0,361.55
050US55061,55061,24.56,3.0,5.0,14.73
050US20197,20197,29.04,0.0,2.0,0.0
050US51700,51700,97.14,328.0,175.0,182.08
050US55063,55063,139.16,289.0,164.0,245.23
050US50021,50021,82.67,85.0,49.0,143.4
050US46019,46019,19.65,0.0,2.0,0.0
050US48325,48325,22.3,8.0,11.0,16.22
050US48329,48329,33.5,149.0,55.0,90.75
050US48335,48335,23.37,5.0,2.0,58.42
050US51077,51077,18.97,2.0,3.0,12.65
050US08025,8025,0.0,0.0,0.0,0.0
050US55131,55131,57.98,98.0,78.0,72.84
050US34017,34017,63.26,559.0,423.0,83.6
050US17037,17037,50.86,109.0,53.0,104.61
050US29153,29153,10.83,0.0,1.0,0.0
050US30011,30011,0.0,0.0,0.0,0.0
050US31069,31069,0.0,0.0,0.0,0.0
050US12017,12017,55.21,159.0,79.0,111.12
050US20161,20161,61.09,74.0,46.0,98.28
050US21059,21059,49.03,134.0,49.0,134.08
050US39173,39173,55.41,73.0,72.0,56.18
050US17093,17093,28.89,23.0,36.0,18.46
050US17127,17127,20.79,3.0,3.0,20.79
050US39087,39087,39.59,24.0,24.0,39.59
050US35043,35043,56.83,49.0,80.0,34.81
050US37045,37045,62.78,83.0,61.0,85.43
050US55035,55035,132.05,270.0,136.0,262.16
050US55099,55099,103.78,3.0,14.0,22.24
050US31057,31057,98.86,0.0,2.0,0.0
050US31075,31075,0.0,0.0,0.0,0.0
050US31105,31105,27.27,0.0,1.0,0.0
050US28061,28061,18.15,0.0,3.0,0.0
050US17119,17119,60.6,196.0,161.0,73.78
050US21121,21121,41.31,9.0,13.0,28.6
050US21177,21177,41.83,17.0,13.0,54.7
050US54103,54103,64.05,7.0,10.0,44.83
050US55107,55107,98.71,10.0,14.0,70.51
050US48443,48443,116.01,0.0,1.0,0.0
050US48491,48491,52.37,404.0,276.0,76.65
050US51009,51009,28.23,2.0,9.0,6.27
050US51047,51047,49.55,44.0,25.0,87.22
050US39145,39145,62.85,85.0,48.0,111.29
050US40003,40003,17.07,0.0,1.0,0.0
050US46119,46119,375.66,3.0,5.0,225.39
050US19031,19031,37.95,0.0,7.0,0.0
050US20019,20019,29.7,0.0,1.0,0.0
050US20079,20079,89.71,37.0,31.0,107.08
050US20107,20107,10.38,1.0,1.0,10.38
050US46101,46101,30.74,0.0,2.0,0.0
050US55117,55117,62.5,124.0,72.0,107.63
050US55139,55139,82.39,228.0,140.0,134.18
050US05081,5081,64.43,2.0,8.0,16.11
050US12083,12083,51.67,347.0,180.0,99.61
050US13127,13127,65.5,156.0,55.0,185.77
050US29115,29115,65.65,4.0,8.0,32.82
050US51119,51119,46.73,1.0,5.0,9.35
050US51139,51139,46.32,3.0,11.0,12.63
050US51730,51730,91.12,39.0,29.0,122.54
050US37129,37129,79.83,425.0,179.0,189.54
050US37167,37167,54.0,43.0,33.0,70.36
050US38077,38077,67.53,10.0,11.0,61.39
050US45079,45079,84.26,758.0,344.0,185.66
050US06017,6017,53.57,137.0,100.0,73.4
050US12125,12125,32.81,10.0,5.0,65.62
050US19085,19085,42.42,2.0,6.0,14.14
050US47015,47015,35.78,2.0,5.0,14.31
050US48159,48159,46.82,0.0,5.0,0.0
050US32007,32007,49.76,45.0,26.0,86.12
050US17163,17163,69.08,245.0,182.0,92.99
050US30111,30111,81.11,355.0,128.0,224.95
050US31025,31025,23.34,4.0,6.0,15.56
050US22019,22019,58.45,214.0,117.0,106.9
050US47141,47141,77.18,102.0,59.0,133.44
050US47175,47175,0.0,0.0,0.0,0.0
050US48039,48039,37.01,169.0,131.0,47.74
050US48223,48223,46.91,13.0,17.0,35.87
050US48321,48321,46.27,17.0,17.0,46.27
050US48387,48387,16.29,2.0,2.0,16.29
050US46137,46137,0.0,0.0,0.0,0.0
050US47059,47059,71.36,50.0,49.0,72.81
050US01099,1099,41.84,4.0,9.0,18.59
050US42129,42129,72.73,343.0,258.0,96.69
050US48003,48003,50.51,5.0,9.0,28.06
050US48265,48265,95.4,86.0,49.0,167.43
050US48293,48293,59.54,5.0,14.0,21.26
050US48437,48437,40.09,0.0,3.0,0.0
050US06067,6067,78.87,2179.0,1191.0,144.3
050US17143,17143,112.76,435.0,208.0,235.82
050US01079,1079,33.16,4.0,11.0,12.06
050US19069,19069,29.28,1.0,3.0,9.76
050US16067,16067,33.96,2.0,7.0,9.7
050US42057,42057,34.47,1.0,5.0,6.89
050US27037,27037,62.17,236.0,260.0,56.43
050US05139,5139,88.09,42.0,35.0,105.71
050US27051,27051,16.84,0.0,1.0,0.0
050US48075,48075,83.03,1.0,6.0,13.84
050US45031,45031,53.53,25.0,36.0,37.17
050US17169,17169,14.16,2.0,1.0,28.31
050US17171,17171,59.44,0.0,3.0,0.0
050US54091,54091,47.19,9.0,8.0,53.09
050US13173,13173,48.23,1.0,5.0,9.65
050US48237,48237,45.24,4.0,4.0,45.24
050US20035,20035,53.38,12.0,19.0,33.72
050US13131,13131,72.21,9.0,18.0,36.11
050US20155,20155,68.14,75.0,43.0,118.86
050US12117,12117,66.14,376.0,301.0,82.62
050US13013,13013,40.32,13.0,31.0,16.91
050US45049,45049,50.49,7.0,10.0,35.34
050US48063,48063,78.05,3.0,10.0,23.41
050US16077,16077,64.83,1.0,5.0,12.97
050US49015,49015,0.0,0.0,0.0,0.0
050US02105,2105,0.0,0.0,0.0,0.0
050US22039,22039,65.41,16.0,22.0,47.57
050US51097,51097,28.36,0.0,2.0,0.0
050US06007,6007,66.94,296.0,152.0,130.35
050US13241,13241,54.69,9.0,9.0,54.69
050US01025,1025,69.71,5.0,17.0,20.5
050US08067,8067,88.93,130.0,49.0,235.93
050US13263,13263,0.0,0.0,0.0,0.0
050US21037,21037,69.36,53.0,64.0,57.44
050US16047,16047,32.96,1.0,5.0,6.59
050US48255,48255,38.99,1.0,6.0,6.5
050US47111,47111,21.29,2.0,5.0,8.52
050US48153,48153,34.06,0.0,2.0,0.0
050US48169,48169,15.9,1.0,1.0,15.9
050US17199,17199,80.24,96.0,54.0,142.65
050US46021,46021,0.0,0.0,0.0,0.0
050US28093,28093,8.38,3.0,3.0,8.38
050US29089,29089,29.66,1.0,3.0,9.89
050US36101,36101,78.41,85.0,76.0,87.69
050US37063,37063,105.07,903.0,322.0,294.66
050US35029,35029,37.09,14.0,9.0,57.7
050US29003,29003,22.98,15.0,4.0,86.19
050US29015,29015,31.6,0.0,6.0,0.0
050US51690,51690,244.26,51.0,32.0,389.28
050US19129,19129,66.86,3.0,10.0,20.06
050US21023,21023,12.04,1.0,1.0,12.04
