"HEROP_ID","FIPS","OtpCtTmDr","OtpAvTmDr","OtpTmDrP","OdMortRt"
"050US01001","01001",1,39.64,0.08,16.5
"050US01003","01003",4,47.88,0.12,32.5
"050US01005","01005",0,81.58,0,8.8
"050US01007","01007",0,47.37,0,33.5
"050US01009","01009",2,39.97,0.22,35.9
"050US01011","01011",0,75.48,0,12.2
"050US01013","01013",0,76.97,0,16.5
"050US01015","01015",24,20.27,0.77,28.2
"050US01017","01017",0,42.4,0,20.7
"050US01019","01019",0,46.98,0,30.6
"050US01021","01021",6,23.62,0.67,31.6
"050US01023","01023",0,74.06,0,12.7
"050US01025","01025",0,111,0,13.6
"050US01027","01027",0,67.88,0,17.8
"050US01029","01029",2,38.44,0.5,23
"050US01031","01031",3,42.82,0.21,14.7
"050US01033","01033",13,14.1,0.93,16.2
"050US01035","01035",0,66.09,0,26
"050US01037","01037",0,78.22,0,20.5
"050US01039","01039",0,82.94,0,16.9
"050US01041","01041",0,80.1,0,14
"050US01043","01043",15,20.98,0.83,32
"050US01045","01045",6,35.06,0.43,18
"050US01047","01047",0,82.31,0,12.4
"050US01049","01049",1,47.13,0.07,36.3
"050US01051","01051",4,38.92,0.27,14.3
"050US01053","01053",2,33.86,0.22,53.4
"050US01055","01055",29,12.91,0.97,33.8
"050US01057","01057",0,57.26,0,34
"050US01059","01059",0,49.12,0,31.4
"050US01061","01061",1,43.26,0.17,20.5
"050US01063","01063",0,57.87,0,9.7
"050US01065","01065",1,51.08,0.17,11.1
"050US01067","01067",0,55.05,0,13.9
"050US01069","01069",16,24.97,0.73,21.5
"050US01071","01071",4,34.31,0.36,19.4
"050US01073","01073",151,19.92,0.93,40.7
"050US01075","01075",0,58.87,0,16.8
"050US01077","01077",17,21.81,0.77,20.5
"050US01079","01079",0,43.02,0,25.7
"050US01081","01081",6,44.27,0.22,13.8
"050US01083","01083",6,33.03,0.38,15.6
"050US01085","01085",0,56.42,0,10.2
"050US01087","01087",0,46.63,0,11.9
"050US01089","01089",68,13.83,0.93,24
"050US01091","01091",0,85.94,0,9.7
"050US01093","01093",5,27.19,0.62,13.2
"050US01095","01095",1,46.04,0.06,28.3
"050US01097","01097",103,15.8,0.9,28.2
"050US01099","01099",0,86,0,18.6
"050US01101","01101",62,16.23,0.95,13.2
"050US01103","01103",4,35.13,0.15,31.2
"050US01105","01105",0,87.82,0,10.9
"050US01107","01107",0,59.09,0,22.5
"050US01109","01109",0,77.46,0,12.3
"050US01111","01111",0,56.75,0,21.4
"050US01113","01113",11,18.62,0.85,26.3
"050US01115","01115",5,35.15,0.38,44.5
"050US01117","01117",28,28.95,0.58,31.3
"050US01119","01119",0,49.35,0,7.8
"050US01121","01121",4,50.85,0.18,21.7
"050US01123","01123",0,78.73,0,19.2
"050US01125","01125",42,18.16,0.89,28.1
"050US01127","01127",11,24.61,0.61,60.3
"050US01129","01129",0,82.95,0,14.6
"050US01131","01131",0,136.84,0,9.9
"050US01133","01133",0,48.98,0,20.7
"050US02013","02013",,,,23.9
"050US02016","02016",,,,21.2
"050US02020","02020",54,10.37,0.98,38.7
"050US02050","02050",,,,19.3
"050US02060","02060",,,,33
"050US02063","02063",,,,
"050US02066","02066",,,,
"050US02068","02068",0,133.84,0,22.6
"050US02070","02070",,,,29.4
"050US02090","02090",17,14.75,0.89,26.3
"050US02100","02100",,,,19.1
"050US02105","02105",,,,
"050US02110","02110",,,,33.5
"050US02122","02122",,,,38.8
"050US02130","02130",,,,31.8
"050US02150","02150",,,,26.7
"050US02158","02158",,,,17.9
"050US02164","02164",,,,26.5
"050US02170","02170",19,25.31,0.79,35.9
"050US02180","02180",,,,18.6
"050US02185","02185",,,,20.2
"050US02188","02188",,,,11.1
"050US02195","02195",,,,
"050US02198","02198",,,,
"050US02220","02220",,,,26.7
"050US02230","02230",,,,
"050US02240","02240",,,,20.4
"050US02261","02261",,,,
"050US02275","02275",,,,
"050US02282","02282",,,,22.9
"050US02290","02290",,,,25.2
"050US04001","04001",,,,24.1
"050US04003","04003",15,40.06,0.47,35.7
"050US04005","04005",,,,30.7
"050US04007","04007",4,62.39,0.25,49
"050US04009","04009",7,22.14,0.78,37.5
"050US04011","04011",0,65.47,0,33.8
"050US04012","04012",0,89.55,0,45.1
"050US04013","04013",897,10.55,0.98,38.3
"050US04015","04015",36,16.97,0.84,46
"050US04017","04017",,,,38.9
"050US04019","04019",,,,46.4
"050US04021","04021",43,27.51,0.57,27.8
"050US04023","04023",0,70.05,0,23.5
"050US04025","04025",19,43.36,0.45,49.7
"050US04027","04027",44,23.57,0.8,28.3
"050US05001","05001",0,102.65,0,20.3
"050US05003","05003",0,85.86,0,22.5
"050US05005","05005",0,86.91,0,32.9
"050US05007","05007",25,30.93,0.51,23.1
"050US05009","05009",0,99.36,0,27.2
"050US05011","05011",,,,15.3
"050US05013","05013",0,124.12,0,20.9
"050US05015","05015",0,80.65,0,35.7
"050US05017","05017",,,,17.1
"050US05019","05019",0,71.59,0,13.8
"050US05021","05021",0,58.52,0,26.9
"050US05023","05023",0,109.63,0,23.4
"050US05025","05025",0,106.48,0,16.4
"050US05027","05027",0,78.09,0,18.3
"050US05029","05029",0,68.38,0,26.7
"050US05031","05031",16,12.21,0.94,23.2
"050US05033","05033",8,26.81,0.73,37.2
"050US05035","05035",15,24.86,0.75,23.2
"050US05037","05037",0,71.32,0,26.7
"050US05039","05039",0,99.32,0,13.7
"050US05041","05041",,,,12.7
"050US05043","05043",,,,21.3
"050US05045","05045",0,46.98,0,22.5
"050US05047","05047",0,65.19,0,30
"050US05049","05049",0,66.86,0,31.6
"050US05051","05051",0,54.73,0,46.8
"050US05053","05053",0,50.25,0,21.8
"050US05055","05055",1,40.11,0.11,28.4
"050US05057","05057",0,52.72,0,15.2
"050US05059","05059",0,45.44,0,23.1
"050US05061","05061",0,80.37,0,13.7
"050US05063","05063",0,93.58,0,22.5
"050US05065","05065",0,86.88,0,35.1
"050US05067","05067",0,59.04,0,23.2
"050US05069","05069",0,55.86,0,18.7
"050US05071","05071",0,79.8,0,25.6
"050US05073","05073",0,58.32,0,13.8
"050US05075","05075",0,47.3,0,24
"050US05077","05077",0,87.66,0,18.6
"050US05079","05079",0,88.95,0,20.6
"050US05081","05081",0,45.72,0,21.5
"050US05083","05083",0,78.23,0,32.5
"050US05085","05085",8,33.2,0.5,26.9
"050US05087","05087",0,56.8,0,18.1
"050US05089","05089",0,123.86,0,27.7
"050US05091","05091",11,11.15,0.92,15.8
"050US05093","05093",0,61.2,0,25.7
"050US05095","05095",0,87.32,0,15.2
"050US05097","05097",0,112.4,0,22.9
"050US05099","05099",0,69.62,0,14
"050US05101","05101",0,136.17,0,30.4
"050US05103","05103",,,,18.3
"050US05105","05105",0,81.05,0,22.5
"050US05107","05107",0,75.03,0,14.7
"050US05109","05109",0,114.21,0,25.2
"050US05111","05111",2,35.31,0.29,33.3
"050US05113","05113",0,139.24,0,26.9
"050US05115","05115",0,91.76,0,21
"050US05117","05117",0,58.63,0,16
"050US05119","05119",92,13.86,0.97,30
"050US05121","05121",0,63.87,0,24.4
"050US05123","05123",0,61.76,0,15.4
"050US05125","05125",19,19.68,0.9,31.9
"050US05127","05127",0,84.16,0,32.9
"050US05129","05129",0,173.12,0,23.9
"050US05131","05131",20,21.99,0.77,31.3
"050US05133","05133",0,77.96,0,19.5
"050US05135","05135",0,85.98,0,35
"050US05137","05137",0,139.16,0,20.4
"050US05139","05139",,,,25.6
"050US05141","05141",0,100.49,0,20.6
"050US05143","05143",27,17.6,0.84,15.1
"050US05145","05145",0,59,0,24
"050US05147","05147",0,89.6,0,21.6
"050US05149","05149",0,110.84,0,24.3
"050US06001","06001",361,8.53,1,23
"050US06003","06003",0,63.2,0,35.7
"050US06005","06005",4,31.38,0.44,45.6
"050US06007","06007",28,23.15,0.55,59.9
"050US06009","06009",0,58.69,0,38.1
"050US06011","06011",0,56.21,0,21.1
"050US06013","06013",208,12.82,1,23.5
"050US06015","06015",,,,35.8
"050US06017","06017",10,47.47,0.23,38.5
"050US06019","06019",179,15.65,0.9,24.1
"050US06021","06021",2,39.69,0.33,38.4
"050US06023","06023",23,28.41,0.74,65.7
"050US06025","06025",26,19.07,0.84,27.7
"050US06027","06027",,,,40.2
"050US06029","06029",,,,44.6
"050US06031","06031",8,37.98,0.3,20.8
"050US06033","06033",0,89.28,0,91
"050US06035","06035",,,,56.2
"050US06037","06037",,,,19
"050US06039","06039",9,40.2,0.39,24.8
"050US06041","06041",53,16.64,0.95,27.6
"050US06043","06043",0,79.08,0,43.8
"050US06045","06045",,,,55.1
"050US06047","06047",40,19.44,0.82,24
"050US06049","06049",,,,46.5
"050US06051","06051",,,,20.3
"050US06053","06053",68,20.67,0.72,24.2
"050US06055","06055",31,22.88,0.78,21.6
"050US06057","06057",0,52.93,0,38.3
"050US06059","06059",582,10.26,1,24.7
"050US06061","06061",67,22.88,0.79,24.4
"050US06063","06063",0,98.99,0,54.6
"050US06065","06065",435,16.48,0.96,29.4
"050US06067","06067",314,10.12,0.99,33.9
"050US06069","06069",1,35.66,0.09,21.1
"050US06071","06071",315,19.17,0.85,16.7
"050US06073","06073",613,11.62,0.98,27.8
"050US06075","06075",196,5.41,0.99,52.6
"050US06077","06077",138,9.2,0.99,32
"050US06079","06079",41,25.14,0.76,32
"050US06081","06081",153,15.2,0.97,18.8
"050US06083","06083",72,17,0.8,27.3
"050US06085","06085",371,11.21,1,16.8
"050US06087","06087",47,17.69,0.89,33.5
"050US06089","06089",41,20.21,0.85,51.3
"050US06091","06091",0,96.27,0,46.8
"050US06093","06093",0,97.27,0,40.3
"050US06095","06095",95,11.79,0.99,25.9
"050US06097","06097",84,19.19,0.84,30.9
"050US06099","06099",88,12.87,0.94,32.9
"050US06101","06101",20,14.03,0.95,25.8
"050US06103","06103",2,41.85,0.18,26.4
"050US06105","06105",0,106.42,0,45
"050US06107","06107",74,13.54,0.95,18.6
"050US06109","06109",0,78.64,0,50.5
"050US06111","06111",,,,28.5
"050US06113","06113",31,21.39,0.76,20.2
"050US06115","06115",11,16.09,0.79,23.8
"050US08001","08001",95,11.98,0.98,
"050US08003","08003",4,9.4,1,45.6
"050US08005","08005",145,10.78,0.99,31.4
"050US08007","08007",0,82.28,0,25.7
"050US08009","08009",0,68.3,0,26.1
"050US08011","08011",0,44.69,0,35.7
"050US08013","08013",65,11.96,0.96,30.3
"050US08014","08014",18,17.17,1,
"050US08015","08015",,,,31.6
"050US08017","08017",0,98.51,0,16.2
"050US08019","08019",0,43.97,0,24.7
"050US08021","08021",0,36.77,0,49.2
"050US08023","08023",0,72.06,0,47.6
"050US08025","08025",0,57.25,0,28.9
"050US08027","08027",0,73.33,0,34.1
"050US08029","08029",0,70.32,0,31.3
"050US08031","08031",144,8.2,1,49.4
"050US08033","08033",0,135.22,0,31.5
"050US08035","08035",52,20.39,0.85,16.3
"050US08037","08037",,,,16.6
"050US08039","08039",0,59.06,0,24.6
"050US08041","08041",125,12.76,0.96,40.8
"050US08043","08043",0,51.57,0,40.2
"050US08045","08045",,,,27.1
"050US08047","08047",0,59.2,0,26.5
"050US08049","08049",0,125.46,0,22.3
"050US08051","08051",,,,20.7
"050US08053","08053",0,241.42,0,24.7
"050US08055","08055",0,71.06,0,66.3
"050US08057","08057",0,187.94,0,29.6
"050US08059","08059",127,14.15,0.92,
"050US08061","08061",0,47.13,0,22.4
"050US08063","08063",,,,19.4
"050US08065","08065",,,,32.5
"050US08067","08067",8,17.97,0.8,25.4
"050US08069","08069",66,18.98,0.9,28.6
"050US08071","08071",,,,63.5
"050US08073","08073",0,108.22,0,24.9
"050US08075","08075",,,,25.8
"050US08077","08077",27,15.04,0.93,33
"050US08079","08079",0,105.38,0,28.3
"050US08081","08081",,,,33.6
"050US08083","08083",0,62.96,0,30.9
"050US08085","08085",0,93.34,0,23.8
"050US08087","08087",0,73.77,0,22.7
"050US08089","08089",0,69.75,0,38.7
"050US08091","08091",0,116.14,0,23.9
"050US08093","08093",0,96.65,0,28.3
"050US08095","08095",,,,16.6
"050US08097","08097",,,,24.5
"050US08099","08099",4,14.72,0.8,27.8
"050US08101","08101",51,11.22,0.93,46.5
"050US08103","08103",0,140.84,0,30.1
"050US08105","08105",1,35.77,0.33,50.1
"050US08107","08107",,,,25.2
"050US08109","08109",0,56.95,0,32.2
"050US08111","08111",0,64.14,0,26.3
"050US08113","08113",0,176.75,0,21.1
"050US08115","08115",,,,22.8
"050US08117","08117",0,90.83,0,20.1
"050US08119","08119",0,56.39,0,35
"050US08121","08121",,,,17.2
"050US08123","08123",75,14.75,0.97,
"050US08125","08125",,,,10.5
"050US09001","09001",210,8.46,1,26.4
"050US09003","09003",223,8.68,1,41.7
"050US09005","09005",46,16.01,0.9,43.4
"050US09007","09007",34,19.27,0.92,40.4
"050US09009","09009",189,8.98,0.99,45.9
"050US09011","09011",65,11.83,0.98,46.8
"050US09013","09013",29,15.54,1,31.1
"050US09015","09015",25,14.18,1,46.2
"050US10001","10001",33,9.7,1,42.2
"050US10003","10003",131,8.06,1,48
"050US10005","10005",54,15.7,1,45
"050US11001","11001",179,5.62,1,50.4
"050US12001","12001",48,16.48,0.86,20.2
"050US12003","12003",0,40.23,0,42.2
"050US12005","12005",42,11.58,0.95,38.7
"050US12007","12007",0,46.47,0,42.5
"050US12009","12009",103,18.66,0.9,60.8
"050US12011","12011",361,10.4,1,39.1
"050US12013","12013",0,67.64,0,24.6
"050US12015","12015",4,43.88,0.1,18
"050US12017","12017",0,50.6,0,52.1
"050US12019","12019",11,38.95,0.37,41.3
"050US12021","12021",62,19.43,0.84,32
"050US12023","12023",9,22.03,0.75,36.2
"050US12027","12027",0,60.39,0,21.4
"050US12029","12029",0,85.06,0,51.1
"050US12031","12031",172,15.03,0.99,51.5
"050US12033","12033",67,14.09,0.93,38.8
"050US12035","12035",1,36.18,0.05,30.3
"050US12037","12037",0,91.11,0,40.5
"050US12039","12039",0,44.7,0,13
"050US12041","12041",0,52.72,0,25.3
"050US12043","12043",0,69.72,0,33.6
"050US12045","12045",0,61.57,0,33.3
"050US12047","12047",0,44.78,0,24.4
"050US12049","12049",0,63.98,0,21.9
"050US12051","12051",0,65.89,0,28.4
"050US12053","12053",36,21.08,0.8,48.6
"050US12055","12055",0,88.65,0,35.9
"050US12057","12057",287,18.33,0.89,36.9
"050US12059","12059",0,66.79,0,34.5
"050US12061","12061",14,31.37,0.45,37.2
"050US12063","12063",0,66.12,0,19.9
"050US12065","12065",0,49.08,0,22.6
"050US12067","12067",0,78.4,0,34.1
"050US12069","12069",27,30.14,0.48,29.9
"050US12071","12071",130,22.2,0.78,40.4
"050US12073","12073",59,18.8,0.87,14.8
"050US12075","12075",1,55.78,0.1,40
"050US12077","12077",0,65.67,0,17.8
"050US12079","12079",0,53.68,0,20
"050US12081","12081",72,16.83,0.91,50.6
"050US12083","12083",44,23.57,0.7,47.7
"050US12085","12085",33,15.37,0.92,41.1
"050US12086","12086",513,15.42,0.99,15.1
"050US12087","12087",,,,52
"050US12089","12089",4,34.52,0.31,43.4
"050US12091","12091",29,23.55,0.67,36.4
"050US12093","12093",0,54.6,0,49.6
"050US12095","12095",200,13.33,0.97,29.2
"050US12097","12097",37,18.14,0.9,28.6
"050US12099","12099",322,12.55,0.95,47.6
"050US12101","12101",91,22.7,0.68,59.3
"050US12103","12103",245,15.62,1,57
"050US12105","12105",100,25.32,0.65,34.7
"050US12107","12107",0,55.96,0,33.2
"050US12109","12109",28,22.2,0.68,21.8
"050US12111","12111",45,10.47,1,38
"050US12113","12113",7,35.21,0.27,34.5
"050US12115","12115",76,18.7,0.8,45.1
"050US12117","12117",75,21.79,0.87,32.6
"050US12119","12119",0,45.27,0,22
"050US12121","12121",0,51.81,0,26.9
"050US12123","12123",0,88.23,0,26.1
"050US12125","12125",0,41.59,0,28.6
"050US12127","12127",63,25.96,0.55,49.8
"050US12129","12129",2,36.66,0.4,27.2
"050US12131","12131",0,58.07,0,35.8
"050US12133","12133",0,62.65,0,30.6
"050US13001","13001",0,61.46,0,22.6
"050US13003","13003",0,46.69,0,26.6
"050US13005","13005",0,60.64,0,28.2
"050US13007","13007",0,56.56,0,16.5
"050US13009","13009",0,54.68,0,14.8
"050US13011","13011",3,21.36,0.75,35.4
"050US13013","13013",18,10.63,1,30.5
"050US13015","13015",14,17.31,0.93,36.1
"050US13017","13017",0,48.39,0,15.8
"050US13019","13019",1,38,0.17,19.5
"050US13021","13021",44,8.86,1,21.3
"050US13023","13023",3,28.01,1,21.2
"050US13025","13025",1,33.08,0.33,39.7
"050US13027","13027",3,35.64,0.6,14.2
"050US13029","13029",2,35.25,0.29,18.7
"050US13031","13031",11,14.59,0.92,12.5
"050US13033","13033",0,47.41,0,21.5
"050US13035","13035",3,8.23,1,36.7
"050US13037","13037",0,61.48,0,11.9
"050US13039","13039",8,19,0.73,24.2
"050US13043","13043",0,35.91,0,15.5
"050US13045","13045",16,19.19,0.94,41.8
"050US13047","13047",11,8.78,1,40.5
"050US13049","13049",0,58.43,0,26.8
"050US13051","13051",70,11.64,0.97,22.8
"050US13053","13053",3,26.62,0.6,17.2
"050US13055","13055",0,49.49,0,38.9
"050US13057","13057",24,16,0.92,27.7
"050US13059","13059",30,9.51,1,20
"050US13061","13061",0,84.2,0,18
"050US13063","13063",50,12.96,1,18.7
"050US13065","13065",0,58.31,0,16.4
"050US13067","13067",120,11.98,1,26.1
"050US13069","13069",0,73.09,0,26.4
"050US13071","13071",0,42.37,0,18.1
"050US13073","13073",18,14.63,0.9,22.6
"050US13075","13075",2,29.87,0.5,18.7
"050US13077","13077",19,15.17,0.95,22.8
"050US13079","13079",0,36.9,0,28.1
"050US13081","13081",0,45.49,0,13
"050US13083","13083",3,16.1,0.75,28.1
"050US13085","13085",3,13,1,34.8
"050US13087","13087",6,15.72,0.86,15.4
"050US13089","13089",144,12.07,0.99,17.4
"050US13091","13091",4,20.5,0.67,30.4
"050US13093","13093",1,39.32,0.33,11.7
"050US13095","13095",27,17.56,1,18.3
"050US13097","13097",19,16.9,0.95,25.9
"050US13099","13099",0,56.19,0,14.1
"050US13101","13101",0,43.07,0,19.2
"050US13103","13103",1,43.38,0.1,19.9
"050US13105","13105",0,56.24,0,31.1
"050US13107","13107",0,52.75,0,13.7
"050US13109","13109",0,38.97,0,13
"050US13111","13111",1,34.28,0.2,43
"050US13113","13113",20,17.19,1,19.2
"050US13115","13115",19,19.19,0.95,33.1
"050US13117","13117",45,15.99,1,19.6
"050US13119","13119",4,31.19,0.8,45.7
"050US13121","13121",204,12.68,1,26.7
"050US13123","13123",5,12.92,1,35.6
"050US13125","13125",0,67.28,0,25.5
"050US13127","13127",11,22.99,0.69,31
"050US13129","13129",9,13.61,1,27.4
"050US13131","13131",1,41.47,0.17,10.6
"050US13133","13133",0,62.24,0,18
"050US13135","13135",113,13.54,1,16.1
"050US13137","13137",6,28.38,0.75,26.4
"050US13139","13139",34,17.04,0.94,26.4
"050US13141","13141",0,77.97,0,13.5
"050US13143","13143",2,36.01,0.4,51.7
"050US13145","13145",3,27.99,0.6,19.9
"050US13147","13147",0,44.83,0,28
"050US13149","13149",0,37.56,0,28.3
"050US13151","13151",25,15.12,1,24.5
"050US13153","13153",23,10.38,1,18.6
"050US13155","13155",1,30.01,0.5,16.1
"050US13157","13157",11,15.68,1,36.1
"050US13159","13159",2,33.11,0.67,22.1
"050US13161","13161",0,63.2,0,37.4
"050US13163","13163",0,60.01,0,18.4
"050US13165","13165",0,49.47,0,16.8
"050US13167","13167",0,43.06,0,17.4
"050US13169","13169",4,24.05,0.67,24.1
"050US13171","13171",3,24.48,1,28
"050US13173","13173",0,34.61,0,13.6
"050US13175","13175",12,14.36,0.92,24.4
"050US13177","13177",4,22.04,0.8,16.2
"050US13179","13179",0,55.69,0,19.2
"050US13181","13181",0,53.44,0,22.2
"050US13183","13183",0,77.69,0,20.2
"050US13185","13185",25,12.36,1,13
"050US13187","13187",0,37.39,0,33.6
"050US13189","13189",0,38.82,0,23.3
"050US13191","13191",1,40.03,0.2,26.4
"050US13193","13193",0,49.52,0,13.4
"050US13195","13195",4,25.91,0.67,38.4
"050US13197","13197",0,51.06,0,17.7
"050US13199","13199",0,44.69,0,25.5
"050US13201","13201",0,40,0,17.8
"050US13205","13205",0,54.11,0,14.2
"050US13207","13207",3,26.34,0.6,23.5
"050US13209","13209",2,23.85,0.67,19.6
"050US13211","13211",0,43.93,0,18.8
"050US13213","13213",8,13.88,1,43.7
"050US13215","13215",53,8.66,1,19.7
"050US13217","13217",12,22.11,0.92,23.2
"050US13219","13219",6,20.18,1,17.9
"050US13221","13221",1,43.12,0.25,26.3
"050US13223","13223",18,19.32,0.95,32
"050US13225","13225",6,21.61,1,24.2
"050US13227","13227",2,34.38,0.33,31.7
"050US13229","13229",0,39.55,0,32.6
"050US13231","13231",3,22.46,0.75,17.7
"050US13233","13233",2,34.11,0.29,42.2
"050US13235","13235",2,28.95,0.67,17.6
"050US13237","13237",0,63.83,0,19.9
"050US13239","13239",0,79.1,0,17.3
"050US13241","13241",1,44.43,0.2,44.8
"050US13243","13243",0,49.06,0,10.1
"050US13245","13245",47,16.09,1,36.2
"050US13247","13247",15,11.87,1,26.3
"050US13249","13249",0,74.82,0,14.2
"050US13251","13251",0,44.63,0,16.7
"050US13253","13253",0,41.24,0,19.9
"050US13255","13255",12,12.54,1,29.8
"050US13257","13257",5,9.5,1,38.1
"050US13259","13259",0,51.95,0,15
"050US13261","13261",0,59.52,0,11.4
"050US13263","13263",0,41.51,0,22.1
"050US13265","13265",0,68.3,0,18.8
"050US13267","13267",0,48.78,0,25
"050US13269","13269",0,52.86,0,20.1
"050US13271","13271",0,58,0,18.1
"050US13273","13273",3,24.5,0.75,9.9
"050US13275","13275",0,59.34,0,11.2
"050US13277","13277",9,9.61,1,14.8
"050US13279","13279",6,14.11,1,21.9
"050US13281","13281",2,26.78,0.67,38.5
"050US13283","13283",0,36.75,0,13.2
"050US13285","13285",12,17.57,0.86,25.8
"050US13287","13287",2,24.45,1,16.7
"050US13289","13289",0,37.41,0,22.7
"050US13291","13291",5,17.24,0.83,30.9
"050US13293","13293",0,42.95,0,24
"050US13295","13295",9,21.84,0.69,35.7
"050US13297","13297",13,21.33,0.87,29.1
"050US13299","13299",8,19.18,0.89,33.5
"050US13301","13301",0,55.72,0,20.6
"050US13303","13303",0,66.79,0,14
"050US13305","13305",0,58.37,0,39.6
"050US13307","13307",0,56.06,0,13.3
"050US13309","13309",0,38.44,0,17.7
"050US13311","13311",0,44.92,0,36.9
"050US13313","13313",16,23.83,0.89,28.2
"050US13315","13315",0,51.68,0,15.7
"050US13317","13317",0,66.06,0,22.8
"050US13319","13319",1,33.95,0.33,21.5
"050US13321","13321",1,40.61,0.2,18.3
"050US15001","15001",,,,23.1
"050US15003","15003",,,,24.7
"050US15005","15005",,,,32
"050US15007","15007",,,,23.8
"050US15009","15009",,,,23.5
"050US16001","16001",59,10.25,1,25.4
"050US16003","16003",,,,18.5
"050US16005","16005",,,,38.6
"050US16007","16007",0,101.75,0,28.5
"050US16009","16009",0,100.93,0,25.6
"050US16011","16011",,,,20.8
"050US16013","16013",,,,19.3
"050US16015","16015",0,102.47,0,25.6
"050US16017","16017",0,94.9,0,19.3
"050US16019","16019",,,,34
"050US16021","16021",,,,26.7
"050US16023","16023",,,,19.5
"050US16025","16025",0,138.28,0,18.4
"050US16027","16027",25,15.53,0.86,17.8
"050US16029","16029",0,133.98,0,21.5
"050US16031","16031",,,,19.5
"050US16033","16033",,,,19.7
"050US16035","16035",,,,16.4
"050US16037","16037",,,,21.7
"050US16039","16039",0,65.99,0,20
"050US16041","16041",0,44.7,0,19.7
"050US16043","16043",,,,16.8
"050US16045","16045",0,45.88,0,31.7
"050US16047","16047",,,,15.8
"050US16049","16049",,,,20.6
"050US16051","16051",,,,13.8
"050US16053","16053",,,,15.3
"050US16055","16055",4,39.89,0.16,23
"050US16057","16057",,,,16.8
"050US16059","16059",,,,22.3
"050US16061","16061",,,,19.6
"050US16063","16063",,,,17.4
"050US16065","16065",,,,8.3
"050US16067","16067",,,,21.9
"050US16069","16069",,,,29.5
"050US16071","16071",0,76.74,0,21.1
"050US16073","16073",0,61.4,0,21.1
"050US16075","16075",0,49.21,0,27
"050US16077","16077",,,,19.3
"050US16079","16079",0,87.32,0,36.2
"050US16081","16081",,,,17.5
"050US16083","16083",,,,28.4
"050US16085","16085",,,,24.2
"050US16087","16087",0,85.19,0,15.5
"050US17001","17001",16,11.96,0.89,23.2
"050US17003","17003",0,37.06,0,17.6
"050US17005","17005",0,61.17,0,23.9
"050US17007","17007",5,23.37,0.71,23.1
"050US17009","17009",0,65.2,0,13.8
"050US17011","17011",0,53.84,0,25.8
"050US17013","17013",0,70.67,0,27
"050US17015","17015",0,68.3,0,15.4
"050US17017","17017",0,64.51,0,16.3
"050US17019","17019",40,10.63,0.93,25.6
"050US17021","17021",0,43.38,0,26.7
"050US17023","17023",1,39.87,0.25,26.8
"050US17025","17025",0,84.4,0,19.6
"050US17027","17027",0,58.57,0,16.7
"050US17029","17029",0,65,0,20.6
"050US17031","17031",1319,5.96,1,33.2
"050US17033","17033",0,54.92,0,22.3
"050US17035","17035",0,68.96,0,14.6
"050US17037","17037",2,37.18,0.1,19.9
"050US17039","17039",1,36.96,0.2,31.6
"050US17041","17041",0,46.32,0,15.9
"050US17043","17043",216,11.06,1,21.9
"050US17045","17045",0,50.15,0,22.6
"050US17047","17047",0,68.36,0,26.8
"050US17049","17049",0,103.18,0,20.8
"050US17051","17051",0,87.9,0,26.7
"050US17053","17053",0,47.82,0,23.9
"050US17055","17055",7,27.37,0.58,42.5
"050US17057","17057",0,58.94,0,23
"050US17059","17059",0,68.22,0,31.8
"050US17061","17061",0,61.77,0,30.2
"050US17063","17063",5,32.06,0.5,36.3
"050US17065","17065",0,74.1,0,18.8
"050US17067","17067",0,69.51,0,14.9
"050US17069","17069",0,74.5,0,39.8
"050US17071","17071",0,94.52,0,15
"050US17073","17073",2,49.86,0.15,16.5
"050US17075","17075",1,47.66,0.11,34.2
"050US17077","17077",6,34.06,0.43,26.3
"050US17079","17079",0,77.63,0,19.5
"050US17081","17081",0,56.33,0,29.5
"050US17083","17083",2,35.04,0.33,41.1
"050US17085","17085",3,27.37,0.5,15.2
"050US17087","17087",1,34.29,0.25,23.2
"050US17089","17089",81,11.13,0.99,20.1
"050US17091","17091",28,11.34,0.97,35.6
"050US17093","17093",9,18.4,0.9,19.9
"050US17095","17095",0,54.34,0,24.8
"050US17097","17097",154,12.52,1,24.1
"050US17099","17099",16,28.23,0.57,44.9
"050US17101","17101",4,25.85,0.8,28.2
"050US17103","17103",0,67.21,0,26.7
"050US17105","17105",0,50.73,0,38.5
"050US17107","17107",0,41.19,0,22.8
"050US17109","17109",0,89.73,0,11.7
"050US17111","17111",40,25.02,0.77,26.9
"050US17113","17113",36,14.13,0.88,24
"050US17115","17115",33,8.67,0.97,26
"050US17117","17117",0,47.46,0,25.7
"050US17119","17119",55,16.06,0.9,48.4
"050US17121","17121",0,84.37,0,40.8
"050US17123","17123",0,51.65,0,22.8
"050US17125","17125",0,67.53,0,23.4
"050US17127","17127",4,18.54,1,34.5
"050US17129","17129",0,40.48,0,24.3
"050US17131","17131",1,42.11,0.25,17.6
"050US17133","17133",2,39.49,0.33,23.3
"050US17135","17135",0,63.65,0,32.8
"050US17137","17137",0,44.26,0,22.4
"050US17139","17139",0,43.62,0,13.3
"050US17141","17141",1,44.93,0.09,21.7
"050US17143","17143",46,10.66,0.96,34.2
"050US17145","17145",0,67.93,0,28.3
"050US17147","17147",2,32.38,0.5,16.1
"050US17149","17149",0,71.54,0,18.8
"050US17151","17151",0,56.37,0,31.2
