HEROP_ID,FIPS,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US12027,12027,146.0,2037.0,,666.18,9294.58,
050US26059,26059,,,,,,
050US26065,26065,,,,,,
050US26161,26161,,,,,,
050US05005,5005,88.0,1300.0,,377.8,5581.08,
050US05071,5071,,,,,,
050US36015,36015,115.0,1787.0,,226.72,3522.99,
050US48337,48337,65.0,888.0,,515.63,7044.26,
050US48503,48503,86.0,1453.0,,795.71,13443.75,
050US12115,12115,1061.0,7865.0,,448.23,3322.67,
050US08075,8075,53.0,907.0,,388.76,6652.97,
050US26027,26027,,,,,,
050US26159,26159,,,,,,
050US26023,26023,,,,,,
050US05101,5101,,,,,,
050US05097,5097,,,,,,
050US05111,5111,103.0,1932.0,,739.78,13876.32,
050US05087,5087,,,,,,
050US48291,48291,467.0,4801.0,,722.87,7431.43,
050US48367,48367,855.0,6776.0,,806.24,6389.56,
050US48027,48027,1071.0,9737.0,,422.95,3845.27,
050US12061,12061,444.0,6000.0,,501.95,6783.11,
050US08103,8103,,,,,,
050US13155,13155,319.0,3028.0,,5564.28,52817.02,
050US26017,26017,,,,,,
050US26165,26165,,,,,,
050US05043,5043,,,,,,
050US05059,5059,,,,,,
050US05141,5141,,,,,,
050US48325,48325,86.0,2265.0,,249.05,6559.32,
050US48049,48049,148.0,2226.0,,613.17,9222.36,
050US06049,6049,27.0,799.0,,581.4,17205.0,
050US36111,36111,203.0,2366.0,,171.64,2000.46,
050US13043,13043,30.0,762.0,,451.06,11456.92,
050US05113,5113,,,,,,
050US12043,12043,26.0,6375.0,,338.81,83072.71,
050US26079,26079,,,,,,
050US26143,26143,,,,,,
050US42057,42057,,,,,,
050US26085,26085,,,,,,
050US05135,5135,,,,,,
050US48375,48375,535.0,4755.0,,723.42,6429.67,
050US48341,48341,50.0,1344.0,,382.67,10286.24,
050US48483,48483,21.0,394.0,,741.0,13902.61,
050US18169,18169,72.0,1214.0,,382.08,6442.37,
050US18065,18065,221.0,1928.0,,708.4,6180.08,
050US18053,18053,332.0,2687.0,,798.96,6466.28,
050US19031,19031,,,,,,
050US12067,12067,8.0,232.0,,156.56,4540.12,
050US29139,29139,,,,,,
050US48159,48159,69.0,567.0,,1087.3,8934.76,
050US48101,48101,,,,,,
050US48247,48247,49.0,776.0,,1737.59,27517.73,
050US48417,48417,6.0,150.0,,307.22,7680.49,
050US48269,48269,,,,,,
050US48021,48021,273.0,2680.0,,405.03,3976.14,
050US55127,55127,155.0,3443.0,,227.25,5047.79,
050US20035,20035,,,,,,
050US20155,20155,,,,,,
050US20205,20205,,,,,,
050US20193,20193,,,,,,
050US29159,29159,,,,,,
050US29063,29063,,,,,,
050US29211,29211,,,,,,
050US72041,72041,,,,,,
050US72069,72069,,,,,,
050US55047,55047,60.0,576.0,,531.91,5106.38,
050US55131,55131,180.0,4219.0,,205.99,4828.11,
050US17091,17091,314.0,4272.0,,463.23,6302.28,
050US17101,17101,,,,,,
050US17041,17041,19.0,1027.0,,157.96,8538.41,
050US29155,29155,,,,,,
050US29213,29213,,,,,,
050US29109,29109,51.0,1787.0,,215.49,7550.6,
050US18111,18111,53.0,682.0,,612.15,7877.11,
050US18171,18171,35.0,246.0,,673.34,4732.59,
050US55083,55083,95.0,1600.0,,389.84,6565.72,
050US55093,55093,45.0,1130.0,,157.15,3946.22,
050US39039,39039,,,,,,
050US39117,39117,,,,,,
050US39047,39047,,,,,,
050US31133,31133,,,,,,
050US29077,29077,,,,,,
050US29121,29121,,,,,,
050US29221,29221,,,,,,
050US48009,48009,17.0,413.0,,316.87,7698.04,
050US72085,72085,,,,,,
050US72025,72025,,,,,,
050US55129,55129,21.0,720.0,,215.72,7395.99,
050US55125,55125,97.0,1396.0,,740.51,10657.3,
050US55069,55069,61.0,1479.0,,346.53,8401.98,
050US30075,30075,,,,,,
050US31157,31157,,,,,,
050US31085,31085,,,,,,
050US21161,21161,298.0,2775.0,,898.16,8363.72,
050US42075,42075,,,,,,
050US29215,29215,,,,,,
050US29147,29147,,,,,,
050US29169,29169,,,,,,
050US40045,40045,,,,,,
050US40003,40003,,,,,,
050US30101,30101,,,,,,
050US30021,30021,,,,,,
050US55065,55065,17.0,530.0,,169.26,5276.78,
050US48461,48461,33.0,264.0,,1708.96,13671.67,
050US48237,48237,30.0,500.0,,513.61,8560.18,
050US48143,48143,89.0,1663.0,,297.3,5555.18,
050US29061,29061,,,,,,
050US29117,29117,42.0,,,470.69,,
050US40069,40069,,,,,,
050US40131,40131,206.0,3600.0,,325.65,5690.98,
050US40005,40005,,,,,,
050US30095,30095,,,,,,
050US31029,31029,,,,,,
050US01057,1057,,,,,,
050US48429,48429,24.0,498.0,,406.99,8444.97,
050US48135,48135,742.0,8042.0,,713.26,7730.54,
050US48131,48131,25.0,620.0,,406.24,10074.75,
050US48183,48183,506.0,5422.0,,641.57,6874.69,
050US29165,29165,,,,,,
050US29105,29105,,,,,,
050US40085,40085,40.0,1072.0,,639.69,17143.77,
050US40115,40115,87.0,1595.0,,469.81,8613.24,
050US49027,49027,,,,,,
050US01031,1031,,,,,,
050US01075,1075,,,,,,
050US48357,48357,16.0,317.0,,264.99,5250.08,
050US48089,48089,67.0,1144.0,,559.41,9551.64,
050US48137,48137,7.0,195.0,,924.7,25759.58,
050US48285,48285,45.0,330.0,,381.1,2794.72,
050US29187,29187,,,,,,
050US29093,29093,,,,,,
050US29225,29225,,,,,,
050US40015,40015,,,,,,
050US40139,40139,,,,,,
050US40059,40059,,,,,,
050US01011,1011,,,,,,
050US50005,50005,,,,,,
050US48019,48019,56.0,900.0,,445.19,7154.78,
050US48299,48299,35.0,1280.0,,307.4,11241.88,
050US40111,40111,,,,,,
050US29227,29227,,,,,,
050US29011,29011,,,,,,
050US29005,29005,,,,,,
050US40149,40149,45.0,783.0,,695.3,12098.27,
050US40093,40093,,,,,,
050US40043,40043,,,,,,
050US36123,36123,31.0,345.0,,214.79,2390.36,
050US36039,36039,27.0,548.0,,89.7,1820.66,
050US40049,40049,71.0,2448.0,,447.58,15432.14,
050US40021,40021,,,,,,
050US29125,29125,,,,,,
050US26049,26049,,,,,,
050US26057,26057,,,,,,
050US41029,41029,,,,,,
050US40011,40011,35.0,778.0,,710.8,15800.16,
050US17039,17039,,,,,,
050US53051,53051,,,,,,
050US53039,53039,,,,,,
050US37011,37011,35.0,919.0,,307.94,8085.52,
050US37063,37063,379.0,5067.0,,164.97,2205.5,
050US19157,19157,,,,,,
050US19081,19081,,,,,,
050US19039,19039,,,,,,
050US18091,18091,354.0,4516.0,,502.17,6406.22,
050US17093,17093,,,,,,
050US17063,17063,,,,,,
050US17117,17117,,,,,,
050US53013,53013,,,,,,
050US33003,33003,,,,,,
050US32510,32510,,,,,,
050US37135,37135,92.0,300.0,,88.27,287.83,
050US42007,42007,,,,,,
050US18049,18049,72.0,798.0,,585.79,6492.56,
050US18163,18163,573.0,8954.0,,498.3,7786.76,
050US19189,19189,,,,,,
050US19185,19185,,,,,,
050US17199,17199,,,,,,
050US17077,17077,,,,,,
050US32005,32005,,,,,,
050US32013,32013,,,,,,
050US31145,31145,,,,,,
050US42119,42119,,,,,,
050US42121,42121,,,,,,
050US18035,18035,415.0,2809.0,,546.59,3699.7,
050US18121,18121,66.0,767.0,,664.05,7717.07,
050US17179,17179,,,,,,
050US17067,17067,,,,,,
050US31147,31147,,,,,,
050US31067,31067,,,,,,
050US31101,31101,,,,,,
050US42107,42107,,,,,,
050US42085,42085,194.0,2210.0,,288.24,3283.61,
050US18143,18143,135.0,1596.0,,852.92,10083.4,
050US18077,18077,175.0,1600.0,,824.31,7536.5,
050US17103,17103,,,,,,
050US17037,17037,,,,,,
050US31153,31153,,,,,,
050US31179,31179,,,,,,
050US42019,42019,,,,,,
050US42115,42115,,,,,,
050US19167,19167,,,,,,
050US18145,18145,100.0,2457.0,,351.64,8639.85,
050US19151,19151,,,,,,
050US17085,17085,,,,,,
050US17075,17075,,,,,,
050US17045,17045,,,,,,
050US31111,31111,,,,,,
050US31023,31023,,,,,,
050US31035,31035,,,,,,
050US42077,42077,776.0,4239.0,,321.64,1756.99,
050US42037,42037,,,,,,
050US18045,18045,73.0,1228.0,,710.19,11946.69,
050US18131,18131,83.0,87.0,,1094.41,1147.15,
050US19129,19129,,,,,,
050US17195,17195,,,,,,
050US17135,17135,,,,,,
050US31043,31043,,,,,,
050US31083,31083,,,,,,
050US31057,31057,,,,,,
050US55027,55027,311.0,3635.0,,537.39,6281.1,
050US55025,55025,597.0,12046.0,,152.96,3086.38,
050US20183,20183,,,,,,
050US20015,20015,,,,,,
050US17021,17021,,,,,,
050US17029,17029,,,,,,
050US31065,31065,,,,,,
050US31031,31031,,,,,,
050US24045,24045,253.0,4566.0,,373.01,6731.93,
050US55079,55079,919.0,29999.0,,152.66,4983.25,
050US55055,55055,124.0,2742.0,,220.55,4877.01,
050US21009,21009,220.0,4856.0,,783.59,17295.91,
050US20207,20207,,,,,,
050US17009,17009,,,,,,
050US17025,17025,15.0,515.0,,191.18,6563.85,
050US51071,51071,627.5,5665.0,273.5,591.93,5343.84,257.99
050US21041,21041,155.0,2305.0,,2301.41,34224.2,
050US22087,22087,182.0,1985.0,,624.81,6814.51,
050US55133,55133,511.0,6599.0,,198.5,2563.46,
050US55017,55017,108.0,3196.0,,255.84,7570.95,
050US20209,20209,,,,,,
050US20167,20167,,,,,,
050US20051,20051,,,,,,
050US20163,20163,,,,,,
050US39085,39085,,,,,,
050US39019,39019,,,,,,
050US51115,51115,260.16,2598.0,,1229.72,12280.2,
050US23009,23009,,,,,,
050US20175,20175,,,,,,
050US55135,55135,194.0,2950.0,,602.56,9162.63,
050US55053,55053,18.0,818.0,,139.5,6339.61,
050US21215,21215,,,,,,
050US20177,20177,,,,,,
050US21169,21169,,,,,,
050US39041,39041,,,,,,
050US39107,39107,,,,,,
050US39161,39161,,,,,,
050US20099,20099,,,,,,
050US21185,21185,310.0,3973.0,,677.88,8687.76,
050US21145,21145,488.0,6063.0,,1180.83,14670.8,
050US51169,51169,3143.22,21443.0,,1935.6,13204.63,
050US55095,55095,85.0,1515.0,,302.32,5388.39,
050US55049,55049,40.0,934.0,,270.45,6315.08,
050US20153,20153,,,,,,
050US20103,20103,108.0,1690.0,,202.01,3161.12,
050US20003,20003,,,,,,
050US39133,39133,,,,,,
050US39031,39031,,,,,,
050US21015,21015,461.0,6229.0,,513.99,6945.03,
050US51013,51013,351.64,4381.0,,206.17,2568.58,
050US55078,55078,,,,,,
050US48253,48253,45.0,1080.0,,319.81,7675.36,
050US48147,48147,1134.0,5124.0,,4688.86,21186.69,
050US21211,21211,316.0,4686.0,,995.84,14767.43,
050US20009,20009,,,,,,
050US20005,20005,,,,,,
050US39053,39053,,,,,,
050US39009,39009,200.0,3138.0,,203.13,3187.18,
050US39091,39091,,,,,,
050US21117,21117,516.0,7786.0,,465.17,7019.09,
050US21077,21077,,,,,,
050US48397,48397,197.0,332.0,,241.5,406.99,
050US48307,48307,27.0,438.0,,614.75,9972.68,
050US48227,48227,71.0,2125.0,,302.1,9041.78,
050US20135,20135,,,,,,
050US21087,21087,,,,,,
050US21057,21057,149.0,1760.0,,942.56,11133.6,
050US39063,39063,,,,,,
050US39073,39073,200.0,3138.0,,203.13,3187.18,
050US39159,39159,,,,,,
050US21199,21199,318.0,4070.0,,774.89,9917.64,
050US21113,21113,101.0,3845.0,,290.75,11068.57,
050US19193,19193,,,,,,
050US18011,18011,140.0,2554.0,,293.3,5350.71,
050US20113,20113,,,,,,
050US17011,17011,,,,,,
050US39071,39071,,,,,,
050US39033,39033,,,,,,
050US39175,39175,,,,,,
050US21021,21021,180.0,2081.0,,914.45,10572.04,
050US21035,21035,144.0,1809.0,,567.91,7134.41,
050US21001,21001,149.0,1760.0,,942.56,11133.6,
050US18059,18059,248.0,2919.0,,465.58,5479.94,
050US18063,18063,335.0,4880.0,,280.76,4089.81,
050US18057,18057,362.0,5378.0,,150.94,2242.41,
050US17157,17157,,,,,,
050US17173,17173,,,,,,
050US39065,39065,,,,,,
050US06075,6075,1177.0,10031.0,,207.27,1766.45,
050US51510,51510,290.69,1298.0,,262.4,1171.66,
050US25023,25023,619.0,3301.0,,182.51,973.29,
050US37081,37081,853.0,13438.0,,236.34,3723.29,
050US18009,18009,67.0,487.0,,940.09,6833.17,
050US18075,18075,83.0,819.0,,684.65,6755.75,
050US18085,18085,260.0,3166.0,,515.05,6271.67,
050US18103,18103,88.0,1449.0,,381.51,6281.97,
050US19035,19035,,,,,,
050US17015,17015,,,,,,
050US17119,17119,,,,,,
050US01125,1125,,,,,,
050US53001,53001,,,,,,
050US31127,31127,,,,,,
050US31041,31041,,,,,,
050US31161,31161,,,,,,
050US13293,13293,153.0,2326.0,,868.33,13200.91,
050US28017,28017,,,,,,
050US28079,28079,,,,,,
050US28111,28111,,,,,,
050US28023,28023,,,,,,
050US72129,72129,,,,,,
050US72015,72015,,,,,,
050US31061,31061,,,,,,
050US27131,27131,,,,,,
050US27055,27055,,,,,,
050US13255,13255,431.0,5102.0,,1006.33,11912.49,
050US28025,28025,56.0,1160.0,,490.84,10167.41,
050US28075,28075,,,,,,
050US28057,28057,,,,,,
050US72073,72073,,,,,,
050US72111,72111,,,,,,
050US15003,15003,,,,,,
050US38051,38051,,,,,,
050US38057,38057,,,,,,
050US13099,13099,41.0,730.0,,645.36,11490.63,
050US13239,13239,,,,,,
050US28073,28073,,,,,,
050US28041,28041,,,,,,
050US28133,28133,,,,,,
050US28099,28099,,,,,,
050US72089,72089,,,,,,
050US27057,27057,,,,,,
050US27045,27045,,,,,,
050US38025,38025,,,,,,
050US54091,54091,401.0,2877.0,,487.33,3496.38,
050US19139,19139,,,,,,
050US19161,19161,,,,,,
050US19083,19083,,,,,,
050US28071,28071,,,,,,
050US28097,28097,,,,,,
050US27019,27019,,,,,,
050US27007,27007,,,,,,
050US28019,28019,,,,,,
050US28081,28081,,,,,,
050US19133,19133,,,,,,
050US21221,21221,,,,,,
050US20079,20079,,,,,,
050US16065,16065,,,,,,
050US02063,2063,,,,,,
050US02198,2198,,,,,,
050US29079,29079,,,,,,
050US27065,27065,,,,,,
050US27105,27105,,,,,,
050US27157,27157,,,,,,
050US28127,28127,,,,,,
050US28031,28031,,,,,,
050US19003,19003,,,,,,
050US19043,19043,,,,,,
050US51760,51760,567.54,10307.0,,349.28,6343.2,
050US50011,50011,,,,,,
050US72009,72009,,,,,,
050US72115,72115,,,,,,
050US27067,27067,,,,,,
050US38011,38011,,,,,,
050US28037,28037,,,,,,
050US28115,28115,,,,,,
050US28119,28119,,,,,,
050US19071,19071,,,,,,
050US18005,18005,258.0,2644.0,,490.1,5022.61,
050US18079,18079,91.0,2365.0,,517.84,13458.15,
050US29101,29101,143.0,5360.0,,383.94,14391.19,
050US29141,29141,114.0,2034.0,,910.33,16242.11,
050US29085,29085,,,,,,
050US38069,38069,,,,,,
050US46059,46059,,,,,,
050US56031,56031,,,,,,
050US56043,56043,,,,,,
050US28065,28065,,,,,,
050US28139,28139,,,,,,
050US28141,28141,,,,,,
050US21061,21061,,,,,,
050US20165,20165,,,,,,
050US20011,20011,,,,,,
050US20095,20095,,,,,,
050US20077,20077,,,,,,
050US29217,29217,,,,,,
050US29145,29145,,,,,,
050US51730,51730,1431.88,15407.0,735.75,434.65,4676.81,223.34
050US18137,18137,63.0,901.0,,349.98,5005.28,
050US18113,18113,197.0,2910.0,,666.58,9846.38,
050US19135,19135,,,,,,
050US28147,28147,,,,,,
050US16021,16021,,,,,,
050US16009,16009,,,,,,
050US18097,18097,2133.0,21790.0,,333.05,3402.29,
050US19121,19121,,,,,,
050US29045,29045,,,,,,
050US29083,29083,,,,,,
050US26123,26123,,,,,,
050US20007,20007,,,,,,
050US17147,17147,,,,,,
050US39125,39125,,,,,,
050US42003,42003,2181.0,10765.0,,274.5,1354.9,
050US72055,72055,,,,,,
050US51710,51710,712.9,4145.0,,438.85,2551.57,
050US51670,51670,1431.88,15407.0,735.75,434.65,4676.81,223.34
050US19037,19037,,,,,,
050US18069,18069,130.0,1800.0,,554.47,7677.22,
050US18099,18099,134.0,1418.0,,470.09,4974.57,
050US18073,18073,83.0,961.0,,396.84,4594.79,
050US19143,19143,,,,,,
050US26061,26061,,,,,,
050US26067,26067,,,,,,
050US55117,55117,275.0,2767.0,,370.31,3726.0,
050US55137,55137,55.0,1212.0,,370.57,8166.02,
050US51770,51770,337.79,7708.0,,545.98,12458.58,
050US51570,51570,1431.88,15407.0,735.75,434.65,4676.81,223.34
050US02016,2016,,,,,,
050US02158,2158,,,,,,
050US31039,31039,,,,,,
050US31077,31077,,,,,,
050US31017,31017,,,,,,
050US31135,31135,,,,,,
050US26031,26031,,,,,,
050US26095,26095,,,,,,
050US55013,55013,23.0,1129.0,,244.11,11982.59,
050US55119,55119,50.0,575.0,,415.7,4780.51,
050US30025,30025,,,,,,
050US38033,38033,,,,,,
050US46063,46063,,,,,,
050US31113,31113,,,,,,
050US48267,48267,15.0,178.0,,620.09,7358.41,
050US48079,48079,,2364.0,,,151732.99,
050US31091,31091,,,,,,
050US22023,22023,20.0,322.0,,648.72,10444.37,
050US20125,20125,,,,,,
050US26131,26131,,,,,,
050US26039,26039,,,,,,
050US18087,18087,127.0,1605.0,,520.53,6578.41,
050US18007,18007,21.0,309.0,,386.88,5692.7,
050US30103,30103,,,,,,
050US13299,13299,415.0,2338.0,,1886.79,10629.69,
050US13171,13171,60.0,1285.0,,473.71,10145.27,
050US23011,23011,,,,,,
050US23001,23001,,,,,,
050US21023,21023,298.0,2775.0,,898.16,8363.72,
050US21197,21197,240.0,2975.0,,2887.74,35795.93,
050US56011,56011,6.0,203.0,,141.14,4775.35,
050US48219,48219,47.0,1233.0,,353.73,9279.75,
050US48495,48495,56.0,941.0,,1189.21,19983.01,
050US72077,72077,,,,,,
050US35047,35047,69.0,2036.0,,412.43,12169.75,
050US35009,35009,,,,,,
050US08021,8021,21.0,65.0,,469.69,1453.81,
050US08009,8009,8.0,177.0,,412.58,9128.42,
050US08099,8099,,,,,,
050US24510,24510,1989.0,9088.0,,518.77,2370.32,
050US25007,25007,16.0,694.0,,130.28,5651.01,
050US37151,37151,307.0,7286.0,,330.99,7855.27,
050US72137,72137,,,,,,
050US72061,72061,,,,,,
050US01017,1017,,,,,,
050US01029,1029,,,,,,
050US01087,1087,,,,,,
050US01115,1115,,,,,,
050US53065,53065,,,,,,
050US32001,32001,,,,,,
050US08025,8025,,,,,,
050US08047,8047,,,,,,
050US08011,8011,,,,,,
050US37181,37181,167.0,2261.0,,649.2,8789.46,
050US37109,37109,149.0,3417.0,,249.65,5725.15,
050US19069,19069,,,,,,
050US72079,72079,,,,,,
050US72049,72049,,,,,,
050US31109,31109,,,,,,
050US31097,31097,,,,,,
050US31163,31163,,,,,,
050US31123,31123,,,,,,
050US35015,35015,,,,,,
050US35003,35003,,,,,,
050US51161,51161,932.17,15669.0,165.0,510.9,8587.73,90.43
050US01021,1021,,,,,,
050US51041,51041,1431.88,15407.0,735.75,434.65,4676.81,223.34
050US13251,13251,51.0,824.0,,585.8,9464.74,
050US19013,19013,,,,,,
050US19109,19109,,,,,,
050US28155,28155,,,,,,
050US54055,54055,540.0,5362.0,,362.54,3599.91,
050US54051,54051,330.0,2947.0,,400.98,3580.85,
050US13309,13309,14.0,254.0,,271.69,4929.17,
050US20139,20139,,,,,,
050US20179,20179,,,,,,
050US17197,17197,,,,,,
050US17099,17099,,,,,,
050US72135,72135,,,,,,
050US72003,72003,,,,,,
050US35011,35011,,,,,,
050US17069,17069,72.0,181.0,,3425.31,8610.85,
050US28077,28077,,,,,,
050US28113,28113,,,,,,
050US54089,54089,540.0,5362.0,,362.54,3599.91,
050US56017,56017,,,,,,
050US17143,17143,,,,,,
050US17141,17141,,,,,,
050US72131,72131,,,,,,
050US72087,72087,,,,,,
050US48259,48259,85.0,1851.0,,278.17,6057.53,
050US48031,48031,20.0,590.0,,267.67,7896.15,
050US48421,48421,7.0,262.0,,403.23,15092.17,
050US48149,48149,37.0,1050.0,,260.86,7402.71,
050US54029,54029,330.0,2947.0,,400.98,3580.85,
050US13109,13109,2.0,99.0,,29.62,1466.23,
050US17181,17181,,,,,,
050US17105,17105,,,,,,
050US17203,17203,40.0,837.0,,170.63,3570.36,
050US72149,72149,,,,,,
050US72065,72065,,,,,,
050US45011,45011,,,,,,
050US42113,42113,,,,,,
050US47113,47113,587.0,6458.0,,931.11,10243.8,
050US13259,13259,,,,,,
050US50015,50015,,,,,,
050US17057,17057,,,,,,
050US17049,17049,,,,,,
050US72093,72093,,,,,,
050US72001,72001,,,,,,
050US47177,47177,249.0,2909.0,,939.37,10974.46,
050US47015,47015,61.0,804.0,,645.37,8506.14,
050US51183,51183,26.73,652.0,,369.2,9005.52,
050US51650,51650,98.67,2233.0,,109.22,2471.77,
050US17033,17033,,,,,,
050US39099,39099,,,,,,
050US72029,72029,,,,,,
050US69120,69120,,,,,,
050US47039,47039,47.0,843.0,,671.72,12048.02,
050US46067,46067,,,,,,
050US51740,51740,158.44,3084.0,,250.22,4870.42,
050US51840,51840,732.34,6155.0,,544.58,4576.99,
050US51197,51197,627.5,5665.0,273.5,591.93,5343.84,257.99
050US51685,51685,589.84,8306.0,,160.43,2259.08,
050US12035,12035,249.0,3026.0,,352.07,4278.6,
050US42011,42011,725.0,3882.0,,262.88,1407.58,
050US42059,42059,,,,,,
050US13037,13037,32.0,347.0,,822.41,8918.02,
050US15005,15005,,,,,,
050US46135,46135,,,,,,
050US46015,46015,,,,,,
050US46087,46087,,,,,,
050US51550,51550,671.73,6245.0,,404.01,3756.01,
050US51540,51540,338.14,4231.0,,297.36,3720.74,
050US51830,51830,327.0,2788.0,63.25,293.19,2499.71,56.71
050US39153,39153,,,,,,
050US39165,39165,,,,,,
050US27003,27003,,,,,,
050US27159,27159,,,,,,
050US27017,27017,,,,,,
050US46081,46081,,,,,,
050US46125,46125,,,,,,
050US46089,46089,,,,,,
050US51720,51720,3143.22,21443.0,,1935.6,13204.63,
050US51750,51750,627.5,5665.0,273.5,591.93,5343.84,257.99
050US13285,13285,496.0,5506.0,,1099.9,12209.78,
050US39149,39149,,,,,,
050US39115,39115,200.0,3138.0,,203.13,3187.18,
050US39051,39051,,,,,,
050US27111,27111,,,,,,
050US27035,27035,,,,,,
050US27043,27043,,,,,,
050US47047,47047,72.0,1408.0,,264.31,5168.68,
050US46109,46109,,,,,,
050US13087,13087,122.0,1575.0,,671.36,8667.18,
050US13057,13057,567.0,7376.0,,306.14,3982.51,
050US55045,55045,49.0,650.0,,213.37,2830.39,
050US55071,55071,146.0,2193.0,,294.28,4420.21,
050US27083,27083,,,,,,
050US27087,27087,,,,,,
050US27085,27085,,,,,,
050US27091,27091,,,,,,
050US46069,46069,,,,,,
050US47131,47131,143.0,2529.0,,769.77,13613.61,
050US46061,46061,,,,,,
050US13147,13147,59.0,1155.0,,360.15,7050.42,
050US19051,19051,,,,,,
050US19125,19125,,,,,,
050US18033,18033,87.0,1222.0,,315.41,4430.27,
050US39145,39145,,,,,,
050US39129,39129,,,,,,
050US27135,27135,,,,,,
050US27081,27081,,,,,,
050US27121,27121,,,,,,
050US46021,46021,,,,,,
050US47109,47109,83.0,1939.0,,516.49,12065.96,
050US46017,46017,,,,,,
050US18043,18043,310.0,2465.0,,598.63,4760.07,
050US19187,19187,,,,,,
050US19173,19173,,,,,,
050US39131,39131,,,,,,
050US12081,12081,1143.0,8992.0,,466.17,3667.35,
050US27151,27151,,,,,,
050US04019,4019,1599.0,17419.0,,240.87,2624.0,
050US38021,38021,,,,,,
050US47171,47171,109.0,1125.0,,1002.48,10346.73,
050US20073,20073,,,,,,
050US20047,20047,,,,,,
050US19095,19095,,,,,,
050US19091,19091,,,,,,
050US18159,18159,72.0,670.0,,765.22,7120.84,
050US18039,18039,876.0,6188.0,,680.68,4808.27,
050US55097,55097,60.0,1691.0,,127.59,3595.88,
050US55081,55081,94.0,2761.0,,333.25,9788.35,
050US38023,38023,,,,,,
050US38013,38013,,,,,,
050US48169,48169,953.0,812.0,,19564.77,16670.09,
050US48065,48065,15.0,512.0,,426.38,14553.72,
050US20063,20063,,,,,,
050US20017,20017,,,,,,
050US47023,47023,70.0,1024.0,,609.01,8909.0,
050US18021,18021,149.0,2350.0,,909.65,14346.76,
050US18105,18105,216.0,4954.0,,213.33,4892.79,
050US19011,19011,,,,,,
050US39015,39015,,,,,,
050US39057,39057,,,,,,
050US38049,38049,,,,,,
050US22121,22121,127.0,4550.0,,702.51,25168.71,
050US47027,47027,8.0,709.0,,179.17,15879.06,
050US56037,56037,,,,,,
050US19005,19005,,,,,,
050US18107,18107,154.0,1604.0,,643.81,6705.69,
050US18047,18047,43.0,534.0,,301.25,3741.07,
050US72081,72081,,,,,,
050US72021,72021,,,,,,
050US60040,60040,,,,,,
050US22003,22003,115.0,1475.0,,780.08,10005.43,
050US22061,22061,317.0,1946.0,,949.13,5826.52,
050US56023,56023,55.0,411.0,,443.41,3313.45,
050US56001,56001,,,,,,
050US20041,20041,,,,,,
050US20021,20021,45.0,1559.0,,384.52,13321.37,
050US20133,20133,,,,,,
050US72151,72151,,,,,,
050US22095,22095,154.0,2671.0,,594.59,10312.74,
050US38093,38093,,,,,,
050US38063,38063,,,,,,
050US56019,56019,,,,,,
050US20061,20061,,,,,,
050US20159,20159,,,,,,
050US20191,20191,,,,,,
050US20093,20093,,,,,,
050US72013,72013,,,,,,
050US72105,72105,,,,,,
050US38047,38047,,,,,,
050US38083,38083,,,,,,
050US38089,38089,,,,,,
050US54009,54009,330.0,2947.0,,400.98,3580.85,
050US54061,54061,1559.0,9516.0,487.0,683.39,4171.32,213.48
050US29153,29153,,,,,,
050US29161,29161,,,,,,
050US29179,29179,,,,,,
050US53005,53005,,,,,,
050US13045,13045,470.0,6783.0,,566.78,8179.68,
050US13145,13145,72.0,1744.0,,313.59,7595.82,
050US72043,72043,,,,,,
050US36021,36021,37.0,540.0,,98.92,1443.7,
050US46099,46099,,,,,,
050US46077,46077,,,,,,
050US46097,46097,,,,,,
050US20127,20127,,,,,,
050US30109,30109,,,,,,
050US21091,21091,,,,,,
050US37187,37187,22.0,660.0,,360.6,10817.9,
050US19097,19097,,,,,,
050US01083,1083,,,,,,
050US33011,33011,,,,,,
050US56015,56015,,,,,,
050US13167,13167,19.0,517.0,,314.99,8570.95,
050US37025,37025,330.0,5914.0,,211.94,3798.28,
050US19021,19021,,,,,,
050US18151,18151,85.0,1250.0,,395.33,5813.68,
050US19085,19085,,,,,,
050US19007,19007,,,,,,
050US18055,18055,117.0,1163.0,,605.65,6020.29,
050US33005,33005,,,,,,
050US31169,31169,,,,,,
050US16011,16011,,,,,,
050US51580,51580,103.54,1288.0,,711.96,8856.49,
050US28105,28105,,,,,,
050US18095,18095,245.0,4636.0,,291.59,5517.54,
050US18031,18031,142.0,1717.0,,852.03,10302.41,
050US20181,20181,,,,,,
050US20031,20031,,,,,,
050US21045,21045,273.0,1657.0,,2841.68,17247.84,
050US17115,17115,,,,,,
050US17051,17051,,,,,,
050US31025,31025,,,,,,
050US31095,31095,,,,,,
050US28015,28015,,,,,,
050US16051,16051,,,,,,
050US17139,17139,,,,,,
050US17193,17193,,,,,,
050US39113,39113,,,,,,
050US39045,39045,,,,,,
050US31099,31099,,,,,,
050US31053,31053,,,,,,
050US13003,13003,62.0,540.0,,1161.92,10119.94,
050US35061,35061,,,,,,
050US31069,31069,,,,,,
050US39143,39143,,,,,,
050US39147,39147,,,,,,
050US39003,39003,,,,,,
050US39109,39109,,,,,,
050US31131,31131,,,,,,
050US31059,31059,,,,,,
050US31047,31047,,,,,,
050US31003,31003,,,,,,
