HEROP_ID,FIPS,RxCtTmDr,RxAvTmDr,RxTmDrP,NoIntP,OdMortRt,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
050US28163,28163,5.0,13.24,0.83,30.59,9.5,648.68,143.6,131,29
050US29023,29023,10.0,9.4,1.0,24.75,25.2,1208.71,961.65,318,253
050US29029,29029,10.0,12.58,0.91,18.05,20.4,793.75,591.26,196,146
050US29031,29031,16.0,5.33,1.0,14.42,20.4,788.87,600.15,418,318
050US29033,29033,1.0,20.2,0.33,25.75,14.4,,,,
050US17075,17075,8.0,14.04,0.89,18.17,24.8,425.2,251.53,71,42
050US17129,17129,3.0,4.19,1.0,14.28,16.0,281.47,153.53,22,12
050US17161,17161,40.0,3.51,1.0,15.41,15.4,450.98,237.71,406,214
050US17175,17175,2.0,25.79,1.0,20.86,15.0,212.96,182.54,7,6
050US17185,17185,4.0,5.27,1.0,17.83,13.4,873.42,486.83,61,34
050US18009,18009,4.0,5.53,1.0,19.48,27.4,764.61,436.92,56,32
050US18035,18035,30.0,4.23,1.0,16.91,36.0,564.8,183.46,431,140
050US18067,18067,20.0,3.02,1.0,16.28,37.4,715.68,296.75,369,153
050US18083,18083,10.0,8.04,1.0,18.6,15.4,261.42,175.71,61,41
050US18159,18159,4.0,9.61,1.0,15.72,22.1,178.4,,17,
050US18175,18175,6.0,13.02,1.0,28.15,25.2,835.32,392.76,151,71
050US49025,49025,1.0,36.1,0.5,12.6,25.4,481.32,229.2,21,10
050US05003,5003,5.0,9.77,0.71,34.24,14.4,,,,
050US05007,5007,48.0,7.1,0.98,14.58,11.7,,,,331
050US05013,5013,2.0,13.88,1.0,31.14,12.6,,,,
050US05045,5045,24.0,7.48,0.96,14.11,14.6,,,,
050US13051,13051,72.0,3.41,1.0,12.03,13.4,1037.45,362.27,2039,712
050US13077,13077,20.0,7.44,1.0,11.39,12.9,702.1,223.3,676,215
050US13123,13123,5.0,12.92,1.0,20.41,20.8,616.95,202.01,113,37
050US13133,13133,7.0,6.65,1.0,24.51,10.5,1208.22,535.91,124,55
050US13137,13137,8.0,5.51,1.0,24.74,17.0,496.12,186.05,144,54
050US13139,13139,36.0,5.71,1.0,12.25,15.9,593.67,186.87,772,243
050US13143,13143,5.0,7.3,1.0,21.31,29.0,641.36,268.11,122,51
050US13157,13157,11.0,5.8,1.0,17.58,20.2,646.66,285.54,308,136
050US13171,13171,3.0,6.58,1.0,24.1,16.9,596.47,198.82,72,24
050US13181,13181,2.0,12.76,1.0,41.78,14.9,831.33,306.28,38,14
050US13185,13185,25.0,5.2,1.0,22.08,8.1,590.8,160.67,467,127
050US13195,13195,6.0,4.6,1.0,22.7,22.7,896.72,295.39,170,56
050US13213,13213,8.0,8.65,1.0,20.38,22.6,936.59,713.96,244,186
050US13217,13217,13.0,8.24,1.0,11.36,13.8,1048.71,437.98,771,322
050US13237,13237,4.0,17.3,0.8,20.44,12.4,1380.59,457.61,178,59
050US13245,13245,47.0,3.09,1.0,19.7,20.9,1479.48,487.81,2029,669
050US13251,13251,4.0,16.97,0.8,26.25,9.1,1413.39,440.98,125,39
050US13269,13269,3.0,6.01,1.0,34.67,12.3,1329.57,483.48,66,24
050US13279,13279,6.0,5.7,1.0,25.39,12.8,2201.05,663.33,365,110
050US23023,23023,9.0,11.5,1.0,13.07,16.9,238.7,108.92,103,47
050US23031,23031,41.0,5.86,1.0,11.16,27.1,130.39,70.72,177,96
050US24001,24001,22.0,4.64,0.96,21.0,32.1,443.09,222.67,197,99
050US24005,24005,214.0,2.63,1.0,10.44,45.4,471.69,145.18,2609,803
050US24017,24017,31.0,7.76,1.0,10.96,25.0,394.6,104.87,444,118
050US24021,24021,61.0,5.26,1.0,8.57,25.2,218.77,57.93,389,103
050US24031,24031,215.0,2.12,1.0,5.76,13.1,171.26,40.64,1184,281
050US24045,24045,19.0,3.8,1.0,15.94,29.1,1304.05,423.89,886,288
050US28149,28149,12.0,5.56,1.0,20.82,9.7,1170.85,519.22,336,149
050US28151,28151,19.0,4.32,1.0,33.14,6.4,1274.87,334.57,362,95
050US29041,29041,3.0,15.28,1.0,25.09,10.6,1003.5,606.77,43,26
050US29069,29069,10.0,5.62,1.0,22.94,20.2,1748.46,1340.48,300,230
050US29087,29087,3.0,9.81,1.0,26.51,8.1,517.31,835.65,13,21
050US29113,29113,7.0,9.56,1.0,15.84,32.4,496.31,314.42,191,121
050US29159,29159,11.0,6.52,1.0,19.66,12.5,1027.12,743.26,275,199
050US29183,29183,79.0,3.69,1.0,8.09,24.8,347.79,201.23,916,530
050US29195,29195,8.0,3.95,1.0,18.21,13.6,1455.44,1036.75,219,156
050US29197,29197,2.0,12.81,1.0,33.9,9.1,247.63,206.36,6,5
050US29201,29201,10.0,7.61,1.0,20.23,20.1,1225.53,953.19,288,224
050US30001,30001,2.0,17.65,0.67,17.61,12.2,,,,
050US30013,30013,19.0,9.3,0.86,20.23,18.1,,,,
050US30027,30027,2.0,12.05,1.0,17.67,13.3,,,,
050US30031,30031,22.0,5.26,1.0,8.94,9.9,,,,
050US30045,30045,0.0,52.52,0.0,18.54,10.7,,,,
050US30049,30049,13.0,14.57,0.93,14.05,13.9,,,,
050US30055,30055,0.0,96.59,0.0,22.96,10.1,,,,
050US30059,30059,1.0,0.0,1.0,28.06,11.4,,,,
050US30069,30069,0.0,63.88,0.0,14.22,10.0,,,,
050US30073,30073,1.0,28.68,0.5,22.21,11.8,,,,
050US30083,30083,3.0,18.59,0.75,19.18,15.7,,,,
050US30099,30099,2.0,22.18,0.67,20.58,13.3,,,,
050US31103,31103,0.0,59.39,0.0,17.43,6.9,,,,
050US31151,31151,4.0,5.02,1.0,18.25,5.5,190.18,89.5,17,8
050US32001,32001,7.0,9.51,1.0,11.6,28.6,,,,
050US32003,32003,484.0,2.65,0.99,13.49,19.8,557.53,257.72,8238,3808
050US32015,32015,1.0,0.0,1.0,12.51,24.1,564.81,480.09,20,17
050US33007,33007,9.0,13.78,0.82,17.65,22.8,350.06,,68,
050US33015,33015,66.0,5.5,1.0,6.63,26.3,,,,
050US33017,33017,25.0,5.14,1.0,10.51,38.4,251.99,,229,
050US34001,34001,70.0,3.11,1.0,13.76,55.5,784.86,,1385,
050US34005,34005,114.0,2.8,1.0,9.18,36.5,254.55,,772,
050US34015,34015,63.0,2.17,1.0,9.87,54.8,,,,
050US34019,34019,26.0,2.85,1.0,7.53,13.3,,,,
050US34021,34021,77.0,1.06,1.0,13.39,25.8,491.21,,1274,
050US34025,34025,144.0,1.54,1.0,8.73,27.5,267.42,,1123,
050US34029,34029,126.0,2.38,1.0,14.65,33.3,226.22,,815,
050US34035,34035,68.0,2.3,1.0,5.76,16.2,160.79,,370,
050US21229,21229,3.0,15.24,1.0,24.06,21.2,373.48,280.11,28,21
050US21231,21231,5.0,10.32,1.0,34.94,20.5,1042.35,902.82,127,110
050US22035,22035,3.0,10.65,1.0,55.33,8.1,,,,
050US22045,22045,15.0,7.3,0.94,20.69,19.9,,,,
050US22053,22053,7.0,1.76,1.0,28.37,33.9,,,,
050US22055,22055,43.0,2.41,1.0,12.85,25.8,,,,
050US06055,6055,39.0,5.19,0.98,8.54,13.3,368.75,150.65,328,134
050US06059,6059,583.0,1.5,1.0,7.16,13.0,297.53,90.25,6376,1934
050US06069,6069,11.0,5.89,1.0,8.05,13.7,289.67,90.97,121,38
050US06073,6073,626.0,3.11,1.0,7.86,14.6,387.51,115.78,8672,2591
050US06079,6079,54.0,4.57,1.0,9.2,18.6,352.73,129.35,649,238
050US06083,6083,89.0,3.87,0.99,9.19,18.1,416.55,119.69,1232,354
050US06097,6097,97.0,4.67,0.97,7.89,20.2,258.46,75.03,813,236
050US06101,6101,20.0,6.01,0.95,14.78,11.8,553.85,224.7,350,142
050US06107,6107,77.0,4.39,0.99,19.18,9.6,745.85,168.4,2219,501
050US06113,6113,41.0,3.29,1.0,8.95,12.6,417.08,107.23,634,163
050US08019,8019,3.0,7.54,1.0,11.01,16.4,570.25,300.97,36,19
050US08023,8023,0.0,72.24,0.0,28.64,33.4,740.74,345.68,15,7
050US08031,8031,144.0,1.96,1.0,9.99,24.3,710.7,295.51,3634,1511
050US08037,8037,13.0,11.66,0.93,6.67,11.8,183.15,101.75,72,40
050US08055,8055,1.0,18.86,0.5,27.63,43.0,579.1,394.84,22,15
050US01049,1049,14.0,3.28,1.0,25.1,27.2,434.47,361.32,196,163
050US01063,1063,3.0,18.98,1.0,48.12,6.3,993.31,280.72,46,13
050US01087,1087,12.0,12.2,1.0,32.53,7.4,955.98,339.22,124,44
050US01091,1091,5.0,15.74,0.83,34.14,6.1,583.04,208.23,70,25
050US01095,1095,18.0,5.28,1.0,17.86,19.1,566.04,425.36,342,257
050US01101,1101,63.0,5.24,0.97,16.91,6.4,1002.11,314.59,1494,469
050US01107,1107,5.0,3.69,1.0,31.3,12.8,884.25,517.8,111,65
050US01115,1115,13.0,3.4,1.0,17.39,24.4,424.74,313.42,248,183
050US01119,1119,3.0,15.96,0.75,34.64,5.1,484.55,121.14,40,10
050US01131,1131,3.0,20.79,0.75,40.61,6.3,394.42,,26,
050US02090,2090,18.0,7.96,0.95,10.79,18.4,361.45,,1782,
050US02158,2158,,,,33.35,12.3,361.45,,1782,
050US02240,2240,0.0,173.86,0.0,23.41,12.5,361.45,,1782,
050US04005,4005,19.0,28.22,0.68,17.93,17.7,,,,
050US04009,4009,7.0,16.91,0.78,21.58,24.6,,,,
050US04013,4013,911.0,2.65,0.99,10.7,27.2,,,,
050US54001,54001,4.0,8.32,1.0,26.49,21.4,477.83,,403,
050US54005,54005,7.0,11.05,0.88,20.38,65.2,826.79,,503,
050US54021,54021,2.0,3.54,1.0,25.78,14.3,848.74,,518,
050US54039,54039,53.0,4.8,1.0,18.01,73.3,688.88,,906,
050US54045,54045,9.0,9.3,1.0,18.15,86.6,826.79,,503,
050US54047,54047,5.0,17.62,0.62,28.47,71.6,826.79,,503,
050US54063,54063,2.0,13.67,0.67,29.28,34.4,811.81,,1266,
050US54067,54067,7.0,10.48,1.0,18.94,31.9,848.74,,518,
050US54087,54087,3.0,17.5,0.75,28.43,23.9,848.74,,518,
050US54107,54107,26.0,4.04,1.0,16.93,36.4,474.78,,1104,
050US55003,55003,5.0,27.08,0.62,24.22,22.0,827.43,,83,
050US55043,55043,12.0,8.95,1.0,17.84,9.2,280.32,,96,
050US55113,55113,4.0,27.87,0.67,20.14,22.5,996.61,,103,
050US56029,56029,5.0,4.34,1.0,10.59,12.5,,,,
050US12086,12086,518.0,1.39,1.0,18.58,11.0,374.36,79.71,6768,1441
050US12093,12093,11.0,11.92,0.92,31.54,28.3,1891.28,645.21,469,160
050US12097,12097,41.0,2.63,1.0,13.28,19.0,580.88,175.28,1478,446
050US13021,13021,44.0,2.99,1.0,21.19,10.5,1231.25,333.71,1236,335
050US13029,13029,6.0,9.35,0.86,11.5,11.5,204.68,59.99,58,17
050US39137,39137,7.0,8.37,1.0,14.47,8.5,378.0,118.13,80,25
050US39175,39175,6.0,0.5,1.0,18.48,13.6,905.54,397.56,123,54
050US40013,40013,9.0,14.33,0.82,23.17,23.5,906.43,352.11,260,101
050US40027,40027,61.0,3.83,0.98,9.48,14.1,468.78,207.69,948,420
050US40057,40057,1.0,0.0,1.0,18.96,18.8,1501.71,819.11,22,12
050US40067,40067,3.0,0.0,1.0,29.52,30.1,1923.08,693.57,61,22
050US40075,40075,2.0,14.07,0.67,25.32,21.0,783.39,254.6,40,13
050US40095,40095,4.0,6.08,1.0,31.46,15.5,1295.14,823.18,118,75
050US40125,40125,14.0,8.85,0.88,18.74,20.8,911.65,208.07,425,97
050US40135,40135,9.0,8.72,1.0,25.02,27.6,995.47,563.01,244,138
050US40143,40143,175.0,2.23,1.0,13.11,20.5,1020.7,268.42,4373,1150
050US27011,27011,3.0,8.06,1.0,20.23,7.8,405.27,371.5,12,11
050US27013,27013,16.0,8.28,1.0,10.5,7.7,278.45,255.42,133,122
050US27031,27031,3.0,12.06,1.0,14.31,11.5,152.63,,5,
050US27061,27061,8.0,17.19,0.73,18.14,18.1,476.03,423.55,127,113
050US27073,27073,3.0,7.32,1.0,17.48,6.5,210.86,105.43,8,4
050US27075,27075,3.0,12.05,0.75,15.64,9.0,175.02,143.2,11,9
050US27089,27089,1.0,42.68,0.25,16.12,9.3,149.93,93.7,8,5
050US27097,27097,6.0,13.06,0.75,20.83,14.0,245.33,303.06,51,63
050US27127,27127,5.0,16.95,0.83,23.65,7.9,640.25,452.59,58,41
050US27161,27161,5.0,4.7,1.0,15.38,9.0,184.53,142.59,22,17
050US27171,27171,16.0,9.23,0.94,9.69,8.5,85.29,98.58,77,89
050US28001,28001,9.0,7.95,1.0,25.23,11.4,911.79,196.14,172,37
050US28011,28011,7.0,7.2,0.88,37.37,5.8,985.55,262.81,195,52
050US28029,28029,6.0,17.88,1.0,39.14,9.1,886.77,127.47,160,23
050US28043,28043,5.0,9.62,1.0,29.82,10.2,,,,
050US28083,28083,8.0,7.52,1.0,47.29,7.5,1263.97,321.63,224,57
050US28087,28087,14.0,8.32,1.0,18.93,10.4,1411.42,517.08,535,196
050US28103,28103,3.0,0.0,1.0,37.56,5.9,643.88,153.3,42,10
050US28121,28121,26.0,6.12,0.96,14.13,14.9,882.59,422.79,906,434
050US35015,35015,12.0,4.1,1.0,17.91,31.2,354.11,,140,
050US35039,35039,6.0,35.38,0.67,40.15,70.8,141.22,,35,
050US35045,35045,26.0,17.02,0.79,28.82,23.3,116.29,,90,
050US35055,35055,4.0,20.44,0.67,28.84,28.2,192.58,,39,
050US36025,36025,12.0,14.65,0.86,19.9,14.7,378.65,222.09,104,61
050US36031,36031,10.0,12.19,0.77,16.12,10.6,405.57,196.38,95,46
050US36103,36103,323.0,2.57,1.0,8.66,21.7,174.83,71.28,1761,718
050US36105,36105,23.0,10.66,0.96,16.67,39.5,689.3,280.53,344,140
050US36119,36119,223.0,1.85,1.0,10.41,11.7,174.03,64.29,1137,420
050US36123,36123,5.0,4.76,1.0,22.48,11.4,495.9,224.81,75,34
050US37009,37009,4.0,16.63,0.67,26.08,20.3,547.48,251.71,87,40
050US37013,37013,11.0,10.88,1.0,27.58,23.4,1114.05,476.92,299,128
050US37017,37017,5.0,12.81,0.83,26.72,22.5,822.5,383.84,150,70
050US37023,37023,17.0,9.47,0.94,25.55,34.2,581.58,346.47,329,196
050US37037,37037,13.0,9.86,1.0,14.81,13.7,311.7,150.24,139,67
050US37043,37043,2.0,9.58,1.0,20.66,31.8,,,,
050US37053,37053,7.0,13.03,0.88,11.67,20.0,195.64,122.97,35,22
050US37057,37057,34.0,6.55,1.0,18.2,28.1,551.25,349.86,594,377
050US37065,37065,14.0,7.41,1.0,32.21,26.1,759.22,440.41,231,134
050US37075,37075,2.0,15.49,0.67,36.19,28.8,431.92,185.11,21,9
050US37085,37085,27.0,8.04,1.0,16.57,26.3,375.81,224.11,327,195
050US37089,37089,27.0,5.93,1.0,14.76,19.8,435.31,291.19,296,198
050US37095,37095,0.0,79.51,0.0,36.83,26.5,402.14,167.56,12,5
050US37103,37103,2.0,22.32,0.67,36.14,24.4,506.28,366.62,29,21
050US37115,37115,3.0,20.6,0.5,22.92,24.4,1078.33,396.88,144,53
050US37123,37123,6.0,9.56,1.0,27.01,14.7,517.94,347.4,82,55
050US28141,28141,4.0,2.88,1.0,27.3,29.7,546.35,187.81,64,22
050US42099,42099,10.0,8.02,1.0,18.27,22.9,555.63,267.53,162,78
050US42103,42103,13.0,19.66,0.72,10.87,27.8,383.45,182.21,141,67
050US42127,42127,12.0,14.25,0.86,16.67,33.4,435.12,112.69,139,36
050US42133,42133,90.0,4.58,1.0,14.94,26.1,510.88,185.25,1492,541
050US48411,48411,2.0,5.14,1.0,20.32,10.2,1006.9,575.37,35,20
050US48429,48429,3.0,4.38,1.0,19.96,9.1,1604.94,617.28,91,35
050US48449,48449,8.0,3.9,1.0,23.81,9.0,749.67,372.21,143,71
050US48453,48453,218.0,3.31,1.0,8.55,13.2,416.23,213.08,3819,1955
050US48455,48455,3.0,19.83,0.6,30.53,18.1,1901.93,763.36,147,59
050US48467,48467,10.0,6.74,1.0,22.75,15.3,970.79,606.4,349,218
050US48473,48473,6.0,6.29,1.0,26.16,10.7,453.58,209.75,173,80
050US48479,48479,59.0,5.25,0.97,29.14,10.7,335.68,181.7,569,308
050US49033,49033,1.0,0.0,1.0,5.04,19.5,,,,
050US49045,49045,8.0,33.95,0.73,7.55,24.9,261.89,152.77,120,70
050US49047,49047,6.0,8.12,1.0,12.89,25.1,671.94,397.68,147,87
050US49051,49051,4.0,2.26,1.0,7.12,17.8,187.86,117.41,40,25
050US50017,50017,10.0,14.6,1.0,16.66,17.3,271.05,,1137,
050US50027,50027,15.0,13.92,0.83,12.17,26.7,271.05,,1137,
050US51007,51007,2.0,0.0,1.0,25.51,18.2,,,,
050US51017,51017,1.0,0.0,1.0,29.76,14.5,,,,
050US51019,51019,,,,20.46,13.0,,,,
050US51023,51023,8.0,10.53,1.0,16.56,16.5,,,,
050US51033,51033,6.0,16.12,0.86,22.74,16.4,,,,
050US51036,51036,3.0,24.58,1.0,30.8,18.9,,,,
050US51041,51041,71.0,4.53,1.0,7.72,23.3,,,,
050US51057,51057,3.0,14.93,1.0,33.11,12.1,,,,
050US51067,51067,10.0,10.78,1.0,22.73,19.7,,,,
050US51083,51083,8.0,16.49,0.89,37.48,17.1,,,,
050US51091,51091,1.0,0.0,1.0,20.59,16.1,,,,
050US51095,51095,11.0,2.76,1.0,8.11,10.6,,,,
050US51107,51107,65.0,3.55,1.0,3.53,7.2,,,,
050US51111,51111,3.0,9.78,1.0,38.76,9.3,,,,
050US51127,51127,3.0,3.43,1.0,15.79,14.4,,,,
050US51133,51133,4.0,12.64,1.0,19.47,13.8,,,,
050US51143,51143,16.0,15.78,1.0,24.04,19.0,,,,
050US51159,51159,2.0,6.36,1.0,30.95,17.5,,,,
050US51165,51165,19.0,7.14,1.0,19.31,10.5,,,,
050US51175,51175,5.0,17.28,1.0,21.58,11.1,,,,
050US51179,51179,27.0,7.14,1.0,4.42,19.1,,,,
050US51187,51187,8.0,6.47,1.0,13.43,35.4,,,,
050US53047,53047,7.0,19.38,0.7,19.89,17.6,727.82,219.57,179,54
050US53049,53049,7.0,10.67,0.88,15.44,21.7,818.59,467.76,105,60
050US53053,53053,171.0,4.44,0.99,9.36,16.9,477.83,157.96,2910,962
050US53061,53061,150.0,4.45,0.99,6.63,22.1,263.51,110.41,1463,613
050US53071,53071,11.0,5.29,0.92,11.23,17.9,251.88,119.71,101,48
050US53073,53073,33.0,5.81,0.97,9.61,10.3,262.66,124.0,394,186
050US54013,54013,2.0,12.56,1.0,26.68,17.7,848.74,,518,
050US54017,54017,2.0,3.66,1.0,26.41,18.8,474.78,,1104,
050US54019,54019,11.0,7.63,0.92,24.8,63.4,811.81,,1266,
050US54023,54023,2.0,16.89,0.67,26.96,19.8,533.01,,267,
050US54027,54027,4.0,13.13,0.8,26.53,57.9,533.01,,267,
050US54033,54033,22.0,4.33,1.0,18.26,38.1,474.78,,1104,
050US54037,54037,15.0,6.63,1.0,10.5,42.0,387.28,,495,
050US54043,54043,5.0,0.0,1.0,23.21,57.6,621.32,,936,
050US54065,54065,4.0,19.2,1.0,19.25,45.0,387.28,,495,
050US54071,54071,1.0,22.31,0.33,34.12,16.4,533.01,,267,
050US54081,54081,16.0,6.02,0.94,20.26,86.7,811.81,,1266,
050US54093,54093,2.0,24.43,0.67,21.67,13.7,477.83,,403,
050US54095,54095,3.0,16.36,1.0,26.01,19.0,474.78,,1104,
050US37133,37133,32.0,7.6,1.0,9.91,18.1,380.37,183.85,540,261
050US37137,37137,3.0,19.09,0.6,23.32,35.1,588.9,420.64,42,30
050US37149,37149,7.0,8.79,1.0,17.1,26.1,353.39,158.1,38,17
050US37153,37153,11.0,6.29,1.0,25.76,22.8,609.22,346.56,167,95
050US37161,37161,13.0,10.16,1.0,25.45,23.3,647.56,597.56,259,239
050US37163,37163,11.0,9.55,1.0,31.46,17.8,825.38,407.29,306,151
050US37177,37177,1.0,0.0,1.0,34.25,20.5,,,,
050US38005,38005,3.0,23.0,0.75,31.85,16.2,590.28,501.73,80,68
050US38033,38033,1.0,0.0,1.0,23.63,8.5,209.23,142.97,60,41
050US38053,38053,3.0,16.56,0.75,9.9,13.2,417.92,353.62,39,33
050US38059,38059,4.0,6.51,0.8,14.21,8.7,,,,
050US38067,38067,4.0,13.71,0.8,26.28,8.3,394.87,296.15,16,12
050US38071,38071,2.0,14.92,0.67,20.92,8.9,590.28,501.73,80,68
050US22067,22067,8.0,8.4,1.0,41.83,19.9,,,,
050US22069,22069,8.0,15.42,0.89,35.83,13.3,,,,
050US22079,22079,32.0,5.24,0.97,19.17,29.1,,,,
050US22097,22097,18.0,5.12,0.95,31.68,19.9,,,,
050US22107,22107,2.0,11.19,0.67,46.32,9.9,,,,
050US22113,22113,11.0,9.17,0.85,17.45,15.2,,,,
050US22117,22117,11.0,3.76,1.0,30.7,87.1,,,,
050US22123,22123,2.0,10.79,0.67,50.34,14.7,,,,
050US23007,23007,6.0,27.1,0.67,17.69,18.3,219.6,91.06,41,17
050US08065,8065,2.0,3.16,1.0,16.8,21.9,325.92,153.37,17,8
050US08071,8071,5.0,12.54,0.83,23.61,37.7,488.41,181.74,43,16
050US08093,8093,1.0,52.59,0.2,13.98,18.7,206.79,86.16,24,10
050US08105,8105,3.0,2.68,1.0,30.19,33.5,570.37,356.48,40,25
050US08113,8113,4.0,5.53,1.0,9.09,13.1,173.79,121.65,10,7
050US09001,9001,211.0,2.56,1.0,9.01,20.1,367.09,,8751,
050US09007,9007,37.0,3.91,1.0,10.63,30.0,367.09,,8751,
050US09011,9011,66.0,4.43,1.0,11.06,41.1,367.09,,8751,
050US10005,10005,54.0,4.0,1.0,16.53,41.5,598.4,,3735,
050US12033,12033,72.0,3.49,1.0,13.55,27.6,1423.44,445.22,2967,928
050US12037,12037,3.0,22.34,0.5,18.56,24.0,1126.98,471.76,86,36
050US12041,12041,5.0,11.82,1.0,28.16,14.9,807.61,385.86,90,43
050US12047,12047,3.0,17.42,1.0,31.0,14.1,1181.7,672.16,109,62
050US12053,12053,45.0,5.59,1.0,12.52,28.8,903.33,387.14,1001,429
050US12071,12071,166.0,4.13,0.99,10.36,27.9,618.56,201.51,2643,861
050US19009,19009,3.0,8.85,1.0,19.21,7.1,484.55,272.56,16,9
050US19027,19027,6.0,3.79,1.0,16.5,6.9,387.1,169.35,48,21
050US19075,19075,4.0,10.29,1.0,14.68,7.6,120.08,53.37,9,4
050US19113,19113,45.0,2.65,1.0,11.54,15.2,243.67,126.87,363,189
050US19147,19147,4.0,11.5,1.0,20.31,4.8,263.26,131.63,14,7
050US19195,19195,3.0,15.94,1.0,18.0,9.1,193.88,107.71,9,5
050US20069,20069,2.0,0.0,1.0,17.2,6.3,230.55,115.27,8,4
050US20143,20143,1.0,16.37,0.5,23.39,7.2,113.31,,4,
050US20181,20181,2.0,6.92,1.0,12.26,9.9,,,,
050US21005,21005,5.0,6.29,1.0,16.38,36.8,444.33,339.78,68,52
050US21025,21025,6.0,17.87,0.86,33.61,53.4,742.55,630.21,271,230
050US21029,21029,18.0,7.57,1.0,13.55,32.5,492.61,408.06,268,222
050US21033,21033,3.0,10.01,1.0,22.74,19.1,1434.53,1186.75,110,91
050US21043,21043,7.0,9.48,1.0,31.14,36.8,1071.54,862.02,179,144
050US21049,21049,10.0,5.76,1.0,20.01,45.1,782.81,719.0,184,169
050US21063,21063,1.0,20.54,0.5,32.86,36.6,587.13,489.27,318,265
050US21071,21071,10.0,4.41,1.0,24.81,49.8,559.34,471.95,128,108
050US21085,21085,7.0,6.36,1.0,24.4,23.5,828.83,630.63,138,105
050US21097,21097,5.0,7.58,1.0,29.8,39.5,892.1,564.12,272,172
050US21109,21109,3.0,7.47,1.0,29.32,22.2,485.61,473.47,40,39
050US21119,21119,5.0,10.18,1.0,29.37,55.5,742.55,630.21,271,230
050US21125,21125,13.0,7.47,1.0,21.84,19.2,884.27,670.66,356,270
050US21135,21135,3.0,8.4,0.75,27.09,27.3,963.51,800.45,325,270
050US21139,21139,2.0,0.0,1.0,24.84,31.5,1180.74,1053.59,65,58
050US21153,21153,2.0,22.77,0.5,27.85,41.6,587.13,489.27,318,265
050US21159,21159,3.0,7.41,1.0,25.79,57.4,587.13,489.27,318,265
050US21167,21167,5.0,6.05,1.0,21.05,25.7,,,,
050US21181,21181,2.0,8.36,1.0,32.38,34.7,892.1,564.12,272,172
050US21183,21183,7.0,7.53,1.0,25.92,19.1,1356.64,1127.16,201,167
050US21193,21193,8.0,7.06,1.0,24.41,41.9,742.55,630.21,271,230
050US21197,21197,2.0,0.0,1.0,30.71,58.5,698.31,520.77,59,44
050US21205,21205,4.0,0.0,1.0,16.36,25.7,693.19,605.81,119,104
050US54109,54109,6.0,6.99,1.0,22.93,70.6,811.81,,1266,
050US55023,55023,6.0,7.96,1.0,19.93,13.2,388.95,,38,
050US55037,55037,2.0,21.71,1.0,20.69,19.9,535.33,,15,
050US55051,55051,2.0,24.53,0.5,19.05,14.3,495.34,,17,
050US55069,55069,10.0,6.55,1.0,18.97,13.9,644.3,,116,
050US55075,55075,12.0,11.62,0.92,18.1,15.4,996.53,,253,
050US55111,55111,13.0,5.29,1.0,14.09,22.6,371.36,,153,
050US41007,41007,11.0,10.28,0.92,13.72,23.3,698.74,219.6,175,55
050US41017,41017,23.0,6.3,0.96,8.76,9.6,364.97,162.75,453,202
050US41019,41019,20.0,12.19,0.87,14.95,18.0,630.76,281.37,408,182
050US41065,41065,7.0,12.55,0.88,15.88,12.4,364.47,132.27,124,45
050US42003,42003,402.0,2.59,1.0,13.46,42.9,386.46,121.81,3163,997
050US42027,42027,31.0,4.54,1.0,11.05,8.2,213.64,86.66,249,101
050US42033,42033,18.0,8.34,0.9,22.64,19.1,788.72,492.71,413,258
050US42041,42041,49.0,3.35,1.0,11.88,15.7,253.75,93.2,422,155
050US42045,42045,144.0,1.52,1.0,11.49,37.0,585.13,255.13,2204,961
050US42051,42051,36.0,4.86,1.0,21.97,34.1,869.88,439.84,710,359
050US42061,42061,11.0,15.04,0.92,20.28,19.6,688.67,332.1,197,95
050US42071,42071,98.0,3.22,1.0,16.21,19.4,536.78,215.18,1841,738
050US42089,42089,33.0,7.64,1.0,12.69,23.9,1429.1,619.46,1608,697
050US42095,42095,68.0,3.05,1.0,13.75,25.3,397.05,215.36,802,435
050US51063,51063,3.0,9.88,1.0,23.63,14.4,,,,
050US51087,51087,64.0,2.59,1.0,11.89,19.8,,,,
050US53077,53077,43.0,5.98,0.96,16.04,17.3,571.44,266.67,900,420
050US45027,45027,12.0,9.88,1.0,25.2,13.1,694.26,217.61,134,42
050US45047,45047,14.0,6.66,1.0,23.67,15.3,764.62,306.31,332,133
050US01043,1043,17.0,7.42,0.94,22.02,17.9,652.04,540.31,356,295
050US45029,45029,7.0,21.76,0.7,18.39,21.1,626.3,215.82,148,51
050US45071,45071,8.0,11.02,1.0,29.01,11.2,686.64,258.55,162,61
050US46067,46067,2.0,12.41,0.67,24.66,4.1,,,,
050US01033,1033,14.0,3.67,1.0,25.21,11.7,727.29,369.24,260,132
050US02050,2050,,,,23.44,13.7,361.45,,1782,
050US04007,4007,10.0,25.06,0.62,28.89,31.2,,,,
050US05039,5039,1.0,26.29,0.33,35.7,9.3,,,,
050US06039,6039,21.0,9.34,0.91,17.0,18.0,677.72,272.52,664,267
050US08043,8043,13.0,8.97,0.93,13.03,22.9,549.33,238.57,175,76
050US12013,12013,3.0,18.14,1.0,27.59,14.7,1071.07,546.69,96,49
050US12069,12069,54.0,5.29,0.96,11.25,26.2,489.29,144.67,1062,314
