HEROP_ID,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,OdMortRt
050US20179,,,,,14.0
050US26151,,,,,18.3
050US17079,,,,,19.0
050US51021,,,,,37.8
050US40109,1410.29,448.66,7214.0,2295.0,22.0
050US40083,578.11,165.17,175.0,50.0,16.0
050US40137,2079.05,822.8,566.0,224.0,24.2
050US29123,816.0,684.39,62.0,52.0,26.2
050US29187,1552.37,1044.74,685.0,461.0,35.0
050US41041,,,,,18.8
050US17155,,,,,19.9
050US18023,839.62,579.74,168.0,116.0,19.1
050US18063,207.8,124.68,220.0,132.0,17.4
050US18145,1073.96,631.12,308.0,181.0,20.3
050US26161,365.29,90.46,957.0,237.0,18.3
050US38041,,0.0,,0.0,12.8
050US40063,1522.25,772.83,130.0,66.0,30.6
050US35023,,,,,20.8
050US37157,768.49,356.8,448.0,208.0,24.5
050US37195,533.31,284.94,277.0,148.0,14.5
050US31181,281.43,0.0,6.0,0.0,12.6
050US37151,382.4,196.63,352.0,181.0,23.5
050US17101,,,,,18.6
050US12003,1352.66,894.59,251.0,166.0,21.7
050US53003,709.48,384.3,96.0,52.0,20.5
050US19011,148.53,74.27,24.0,12.0,11.4
050US31007,0.0,0.0,0.0,0.0,16.6
050US40025,502.93,838.22,6.0,10.0,21.7
050US40147,1273.49,401.49,406.0,128.0,20.0
050US41053,,,,,12.2
050US51840,,,,,27.2
050US13175,913.83,328.3,270.0,97.0,15.9
050US08123,526.1,264.08,1024.0,514.0,-9.0
050US27009,262.81,251.22,68.0,65.0,13.1
050US27057,442.51,233.78,53.0,28.0,14.1
050US26069,540.17,150.43,79.0,22.0,24.1
050US18135,348.45,167.77,54.0,26.0,31.6
050US31027,100.75,,5.0,,10.6
050US31043,338.93,299.52,43.0,38.0,11.4
050US55045,200.09,97.91,47.0,23.0,16.3
050US46025,288.32,,6.0,,11.3
050US17117,,,,,18.2
050US56009,565.1,199.45,51.0,18.0,19.3
050US42077,661.86,315.88,1561.0,745.0,25.8
050US49053,242.02,121.56,219.0,110.0,19.4
050US18153,296.24,144.51,41.0,20.0,21.8
050US19123,497.44,273.95,69.0,38.0,13.7
050US21117,856.86,705.65,935.0,770.0,50.5
050US29186,957.9,790.93,109.0,90.0,23.9
050US31099,253.1,,10.0,,11.5
050US21105,1491.45,982.18,41.0,27.0,20.6
050US13247,822.65,321.24,484.0,189.0,15.7
050US17077,,,,,19.2
050US18183,397.49,201.08,85.0,43.0,14.0
050US27007,490.58,518.03,143.0,151.0,14.1
050US19015,319.79,220.94,55.0,38.0,11.1
050US31045,231.83,,14.0,,16.8
050US29229,1086.16,1122.67,119.0,123.0,19.2
050US30041,,,,,18.9
050US31005,0.0,0.0,0.0,0.0,14.3
050US12043,775.29,393.8,63.0,32.0,20.7
050US39015,1134.56,619.51,315.0,172.0,42.3
050US35025,,,,,20.6
050US38031,251.38,0.0,5.0,0.0,10.3
050US13147,991.75,403.1,155.0,63.0,19.0
050US05097,,,,,24.0
050US06105,685.2,232.71,53.0,18.0,27.5
050US08107,152.71,84.84,27.0,15.0,20.5
050US12103,892.67,246.1,5361.0,1478.0,27.3
050US13017,2578.13,843.92,278.0,91.0,14.6
050US51183,,,,,16.4
050US13071,770.3,188.22,221.0,54.0,11.1
050US41063,,,,,16.8
050US39029,434.05,274.29,288.0,182.0,32.4
050US48027,877.48,404.75,1975.0,911.0,7.7
050US19065,519.9,341.19,64.0,42.0,12.0
050US19093,345.08,271.14,14.0,11.0,12.4
050US13033,1461.28,417.51,210.0,60.0,14.9
050US48375,2377.66,1115.89,1858.0,872.0,16.3
050US48461,960.7,698.69,22.0,16.0,14.2
050US48495,805.48,402.74,40.0,20.0,20.2
050US19119,303.64,130.13,21.0,9.0,11.1
050US17087,,,,,21.5
050US51590,,,,,16.8
050US27079,194.17,182.75,34.0,32.0,9.9
050US42087,476.58,270.3,134.0,76.0,19.2
050US20007,,,,,18.8
050US20117,,,,,12.0
050US19121,332.63,241.91,33.0,24.0,13.1
050US19151,373.23,174.17,15.0,7.0,12.3
050US19179,693.74,419.78,157.0,95.0,12.2
050US27039,220.52,144.48,29.0,19.0,10.0
050US27063,196.53,114.64,12.0,7.0,12.0
050US48415,1509.03,709.6,168.0,79.0,15.8
050US27111,231.43,178.7,79.0,61.0,10.8
050US27165,346.44,391.63,23.0,26.0,10.7
050US19107,212.24,130.61,13.0,8.0,12.3
050US20207,,,,,21.2
050US21061,1171.02,849.31,91.0,66.0,22.3
050US38079,91.19,0.0,8.0,0.0,12.8
050US48193,1567.46,635.46,74.0,30.0,13.5
050US48433,1159.79,644.33,9.0,5.0,17.0
050US48505,422.49,187.77,36.0,16.0,12.8
050US13297,992.73,430.87,576.0,250.0,16.5
050US15005,,,,,19.4
050US19033,653.99,508.24,175.0,136.0,12.2
050US17201,,,,,35.2
050US19059,196.54,147.41,20.0,15.0,12.5
050US19183,387.31,275.58,52.0,37.0,11.7
050US20075,,,,,17.8
050US01011,590.35,,41.0,,11.6
050US39113,717.16,324.81,2453.0,1111.0,59.4
050US18167,585.18,316.69,425.0,230.0,20.8
050US37067,627.37,249.72,1525.0,607.0,20.8
050US19063,284.66,133.96,17.0,8.0,11.7
050US27115,318.16,350.52,59.0,65.0,14.5
050US13231,371.62,126.69,44.0,15.0,14.3
050US26021,1141.74,393.6,1111.0,383.0,20.8
050US39141,709.68,499.11,364.0,256.0,44.6
050US51820,,,,,14.7
050US48059,730.53,365.26,62.0,31.0,15.5
050US55033,207.46,82.32,63.0,25.0,10.5
050US28045,789.26,452.91,237.0,136.0,34.4
050US27143,172.73,226.71,16.0,21.0,9.9
050US20039,,,,,14.3
050US27105,207.98,215.41,28.0,29.0,12.6
050US19177,252.82,160.88,11.0,7.0,14.3
050US20011,,,,,22.9
050US55087,434.34,198.02,533.0,243.0,10.6
050US39063,497.57,170.6,245.0,84.0,20.4
050US39149,661.85,445.53,205.0,138.0,23.4
050US28079,1000.28,441.5,145.0,64.0,13.7
050US29155,1912.93,1385.22,203.0,147.0,20.7
050US54053,,,,,41.6
050US27149,155.47,124.38,10.0,8.0,11.4
050US36023,484.11,304.47,159.0,100.0,14.7
050US01003,618.44,353.5,803.0,459.0,17.5
050US01109,981.11,278.48,229.0,65.0,11.3
050US04015,1221.54,511.48,1421.0,595.0,27.1
050US05091,,,,,11.8
050US55017,408.48,183.45,167.0,75.0,11.8
050US55019,396.4,137.03,81.0,28.0,11.6
050US38047,0.0,0.0,0.0,0.0,10.5
050US38049,221.42,0.0,8.0,0.0,11.4
050US47171,518.51,272.9,57.0,30.0,31.6
050US26059,614.89,233.59,179.0,68.0,18.4
050US28139,662.39,377.49,93.0,53.0,17.0
050US26029,392.65,81.02,63.0,13.0,15.2
050US26111,344.87,90.37,187.0,49.0,15.7
050US35059,,,,,24.9
050US39085,514.49,261.97,762.0,388.0,38.0
050US35031,,,,,16.2
050US41071,,,,,11.6
050US27025,148.28,126.31,54.0,46.0,11.2
050US12085,1107.2,329.92,990.0,295.0,24.1
050US40029,889.94,148.32,30.0,5.0,30.1
050US28009,610.34,228.88,32.0,12.0,15.9
050US33011,269.27,168.56,754.0,472.0,44.0
050US36001,831.91,332.2,1758.0,702.0,11.4
050US23029,238.65,93.39,46.0,18.0,35.9
050US50023,,,,,17.3
050US01127,955.17,440.66,388.0,179.0,26.3
050US02164,,,,,22.3
050US29059,895.28,774.57,89.0,77.0,20.8
050US29063,1206.46,887.78,106.0,78.0,17.4
050US36007,588.32,350.95,751.0,448.0,28.9
050US28131,623.77,336.51,76.0,41.0,22.6
050US29049,641.87,409.87,83.0,53.0,19.7
050US48099,712.4,430.1,376.0,227.0,9.4
050US22027,,,,,16.5
050US24037,,,,,19.9
050US26047,668.62,192.41,139.0,40.0,14.4
050US29217,818.39,678.1,105.0,87.0,19.4
050US04019,802.42,333.11,5196.0,2157.0,23.9
050US56043,612.12,265.25,30.0,13.0,20.2
050US20005,,,,,14.7
050US46013,752.31,501.54,186.0,124.0,11.8
050US46017,,,,,12.5
050US31049,371.75,,4.0,,15.3
050US55109,147.11,70.96,85.0,41.0,9.4
050US55137,485.7,209.12,72.0,31.0,15.5
050US56025,912.78,377.18,484.0,200.0,20.4
050US40049,768.65,283.19,133.0,49.0,31.2
050US51800,,,,,11.6
050US17045,,,,,18.8
050US50001,,,,,15.3
050US47007,355.91,237.27,36.0,24.0,24.2
050US26113,545.32,239.94,50.0,22.0,21.6
050US26129,549.89,119.54,69.0,15.0,22.4
050US36037,763.04,403.96,289.0,153.0,17.7
050US50013,,,,,16.8
050US38073,305.44,0.0,10.0,0.0,10.2
050US46069,,0.0,,0.0,11.9
050US56021,521.65,241.24,333.0,154.0,15.7
050US31185,582.43,297.16,49.0,25.0,10.8
050US33019,366.71,246.9,101.0,68.0,21.1
050US19193,734.09,516.92,480.0,338.0,10.5
050US55115,564.77,260.66,143.0,66.0,11.7
050US51035,,,,,20.0
050US01031,610.05,204.37,200.0,67.0,11.4
050US01123,1014.75,562.87,256.0,142.0,14.6
050US35049,,,,,32.1
050US47011,690.63,390.23,469.0,265.0,21.0
050US31107,295.42,,14.0,,10.7
050US21233,689.82,927.69,58.0,78.0,23.3
050US53069,352.89,176.44,8.0,4.0,21.1
050US55095,355.55,153.95,97.0,42.0,9.1
050US55125,472.36,248.61,57.0,30.0,18.2
050US41013,,,,,15.5
050US36005,,,,,22.2
050US36055,635.9,248.68,3135.0,1226.0,16.5
050US48319,487.37,265.84,11.0,6.0,14.2
050US48359,1011.56,867.05,14.0,12.0,20.3
050US48425,749.68,639.97,41.0,35.0,13.3
050US51670,,,,,21.2
050US54029,,,,,38.1
050US28119,1036.82,105.8,49.0,5.0,16.3
050US55053,615.29,315.34,80.0,41.0,13.3
050US19039,554.46,375.6,31.0,21.0,14.2
050US12091,810.67,359.46,1069.0,474.0,21.3
050US36035,480.84,270.65,167.0,94.0,12.2
050US39109,454.42,302.95,300.0,200.0,31.4
050US31085,,,,,14.4
050US31147,362.78,106.7,17.0,5.0,14.4
050US51530,,,,,15.2
050US28057,791.77,481.66,120.0,73.0,16.5
050US29037,395.31,244.2,259.0,160.0,14.5
050US47051,661.5,379.61,176.0,101.0,20.8
050US16017,,,,,15.4
050US20099,,,,,19.4
050US31017,,0.0,,0.0,12.5
050US40015,1401.06,584.23,259.0,108.0,25.0
050US19091,262.42,104.97,15.0,6.0,11.5
050US29209,898.39,597.06,161.0,107.0,21.1
050US28081,1051.44,554.93,576.0,304.0,14.0
050US55047,504.16,123.83,57.0,14.0,17.4
050US55055,490.95,245.48,276.0,138.0,14.5
050US05087,,,,,19.3
050US08087,667.61,311.17,118.0,55.0,16.4
050US39093,442.39,170.58,874.0,337.0,42.1
050US46053,645.16,473.12,15.0,11.0,12.1
050US46102,45.2,,4.0,,16.4
050US48393,711.74,,4.0,,17.8
050US36089,414.68,179.88,302.0,131.0,13.8
050US38025,139.62,0.0,4.0,0.0,13.8
050US35035,,,,,22.6
050US06029,635.46,233.4,3651.0,1341.0,23.0
050US06071,567.14,210.84,8091.0,3008.0,5.4
050US08063,463.94,316.32,22.0,15.0,16.9
050US54009,,,,,37.7
050US31135,,,,,14.9
050US17001,,,,,15.7
050US51071,,,,,28.6
050US32019,566.62,266.28,183.0,86.0,23.5
050US48013,698.23,352.38,214.0,108.0,11.3
050US48023,1585.78,720.81,33.0,15.0,22.8
050US48033,1298.7,,5.0,,15.4
050US48071,740.35,450.98,197.0,120.0,16.8
050US55041,1217.74,472.56,67.0,26.0,17.7
050US39045,327.91,226.63,327.0,226.0,18.5
050US05033,,,,,21.3
050US29163,1132.27,771.62,135.0,92.0,19.7
050US36083,392.09,187.68,422.0,202.0,10.3
050US54105,,,,,27.6
050US48019,677.01,357.52,89.0,47.0,13.7
050US51770,,,,,20.1
050US51775,,,,,20.1
050US13275,831.24,229.92,235.0,65.0,10.2
050US31079,591.67,278.89,227.0,107.0,9.1
050US08045,340.36,215.9,134.0,85.0,18.9
050US02198,,,,,-9.0
050US13227,571.61,235.99,109.0,45.0,19.3
050US48181,1573.13,873.27,1270.0,705.0,12.0
050US48195,646.49,352.63,22.0,12.0,18.4
050US48211,658.44,534.98,16.0,13.0,18.0
050US48295,325.43,,7.0,,18.5
050US51620,,,,,16.2
050US55103,283.42,122.82,30.0,13.0,16.3
050US55065,222.11,86.91,23.0,9.0,14.2
050US13281,826.58,349.71,52.0,22.0,24.7
050US47137,470.43,235.22,14.0,7.0,36.6
050US46083,302.41,152.65,105.0,53.0,8.9
050US31129,166.18,,4.0,,11.4
050US31157,631.11,229.91,140.0,51.0,13.4
050US48297,1284.91,852.24,98.0,65.0,12.6
050US46081,620.06,352.58,102.0,58.0,14.3
050US31001,419.43,214.71,84.0,43.0,13.1
050US55078,148.86,0.0,4.0,0.0,14.9
050US51710,,,,,24.5
050US51735,,,,,18.2
050US29169,749.1,605.04,286.0,231.0,24.9
050US20103,,,,,16.0
050US51660,,,,,12.9
050US38063,243.16,0.0,4.0,0.0,11.4
050US38081,168.28,0.0,4.0,0.0,10.8
050US31019,477.47,183.64,156.0,60.0,9.1
050US31011,159.59,,5.0,,10.5
050US31015,,,,,11.3
050US29175,1500.85,1113.53,248.0,184.0,18.9
050US30025,,,,,15.6
050US48101,504.41,,4.0,,18.6
050US48259,328.48,217.72,86.0,57.0,11.3
050US48463,713.68,378.19,117.0,62.0,11.8
050US19145,206.23,164.98,20.0,16.0,16.4
050US31101,340.14,127.55,16.0,6.0,14.4
050US55013,473.72,214.3,42.0,19.0,13.9
050US36003,211.14,97.45,65.0,30.0,12.3
050US29065,1401.01,797.5,130.0,74.0,27.3
050US55009,727.07,304.94,1247.0,523.0,13.2
050US47017,573.46,258.06,100.0,45.0,19.8
050US51640,,,,,27.1
050US55061,163.97,70.27,21.0,9.0,16.1
050US20197,,,,,14.3
050US51700,,,,,19.2
050US55063,371.64,195.2,297.0,156.0,16.0
050US50021,,,,,19.7
050US46019,732.42,325.52,45.0,20.0,14.5
050US48325,431.82,225.3,138.0,72.0,9.5
050US48329,1119.08,656.21,1204.0,706.0,9.4
050US48335,1187.2,550.58,69.0,32.0,15.1
050US51077,,,,,24.4
050US08025,254.65,152.79,10.0,6.0,22.2
050US55131,453.27,192.78,395.0,168.0,16.1
050US34017,322.45,109.66,1529.0,520.0,14.3
050US17037,,,,,13.8
050US29153,1039.06,711.95,54.0,37.0,25.0
050US30011,,,,,15.6
050US31069,467.73,,5.0,,15.1
050US12017,1438.24,423.01,1071.0,315.0,36.6
050US20161,,,,,8.8
050US21059,809.08,680.83,511.0,430.0,17.2
050US39173,362.64,162.79,323.0,145.0,15.4
050US17093,,,,,16.4
050US17127,,,,,25.6
050US39087,1019.43,589.92,394.0,228.0,38.9
050US35043,,,,,20.1
050US37045,883.05,465.61,550.0,290.0,21.3
050US55035,405.94,190.86,285.0,134.0,11.1
050US55099,425.84,121.67,35.0,10.0,17.7
050US31057,,,,,15.2
050US31075,,,,,14.2
050US31105,559.44,,12.0,,17.5
050US28061,547.78,234.76,56.0,24.0,14.7
050US17119,,,,,26.5
050US21121,1226.81,1022.34,246.0,205.0,40.8
050US21177,1527.21,1193.91,307.0,240.0,19.9
050US54103,,,,,23.0
050US55107,434.32,164.34,37.0,14.0,16.0
050US48443,836.82,,4.0,,13.8
050US48491,337.14,174.97,1185.0,615.0,7.7
050US51009,,,,,12.9
050US51047,,,,,20.3
050US39145,1820.21,811.69,897.0,400.0,43.7
050US40003,368.52,131.61,14.0,5.0,19.2
050US46119,710.9,,6.0,,12.1
050US19031,189.12,103.15,22.0,12.0,12.3
050US20019,,,,,20.5
050US20079,,,,,13.9
050US20107,,,,,19.6
050US46101,405.99,431.36,16.0,17.0,11.3
050US55117,457.44,209.88,340.0,156.0,16.8
050US55139,407.29,178.3,466.0,204.0,14.9
050US05081,,,,,17.0
050US12083,1283.46,380.32,2504.0,742.0,38.0
050US13127,1049.65,351.15,553.0,185.0,17.2
050US29115,770.93,688.33,56.0,50.0,17.8
050US51119,,,,,17.7
050US51139,,,,,17.8
050US51730,,,,,24.2
050US37129,663.94,377.33,1010.0,574.0,29.7
050US37167,494.82,262.87,192.0,102.0,20.3
050US38077,169.35,0.0,18.0,0.0,10.7
050US45079,576.27,183.74,1656.0,528.0,14.3
050US06017,343.24,107.68,408.0,128.0,23.6
050US12125,621.75,241.28,67.0,26.0,20.0
050US19085,253.54,149.82,22.0,13.0,12.8
050US47015,950.25,424.82,85.0,38.0,27.9
050US48159,1617.29,928.74,101.0,58.0,14.6
050US32007,666.42,354.85,231.0,123.0,17.3
050US17163,,,,,16.6
050US30111,,,,,15.8
050US31025,270.99,147.81,44.0,24.0,12.4
050US22019,,,,,15.9
050US47141,693.44,464.94,349.0,234.0,22.9
050US47175,630.37,229.23,22.0,8.0,27.1
050US48039,613.43,349.62,1444.0,823.0,11.2
050US48223,1928.93,1033.83,431.0,231.0,13.2
050US48321,1324.87,651.65,307.0,151.0,13.3
050US48387,1871.73,784.48,136.0,57.0,17.0
050US46137,0.0,0.0,0.0,0.0,13.5
050US47059,489.84,300.38,212.0,130.0,27.4
050US01099,653.69,403.97,89.0,55.0,14.7
050US42129,311.49,140.17,700.0,315.0,53.7
050US48003,1288.05,599.91,146.0,68.0,16.6
050US48265,1889.81,967.04,555.0,284.0,13.9
050US48293,1762.35,928.62,260.0,137.0,13.4
050US48437,1160.75,284.71,53.0,13.0,14.9
050US06067,667.8,179.57,6720.0,1807.0,15.7
050US17143,,,,,18.8
050US01079,837.74,538.21,179.0,115.0,17.9
050US19069,210.8,162.15,13.0,10.0,10.5
050US16067,,,,,16.2
050US42057,1083.51,492.5,99.0,45.0,30.6
050US27037,167.88,144.47,466.0,401.0,9.9
050US05139,,,,,15.4
050US27051,235.85,206.37,8.0,7.0,10.8
050US48075,1878.32,939.16,92.0,46.0,20.9
050US45031,551.93,226.85,236.0,97.0,13.9
050US17169,,,,,16.0
050US17171,,,,,18.5
050US54091,,,,,21.4
050US13173,676.27,205.82,46.0,14.0,14.8
050US48237,603.76,258.75,35.0,15.0,19.6
050US20035,,,,,18.3
050US13131,1086.32,195.15,167.0,30.0,11.0
050US20155,,,,,14.8
050US12117,501.59,142.85,1552.0,442.0,18.9
050US13013,593.69,248.52,301.0,126.0,17.4
050US45049,616.18,241.79,79.0,31.0,14.2
050US48063,1313.56,702.3,101.0,54.0,15.4
050US16077,,,,,18.2
050US49015,531.91,249.34,32.0,15.0,32.7
050US02105,,,,,-9.0
050US22039,,,,,19.7
050US51097,,,,,19.8
050US06007,624.35,218.89,927.0,325.0,32.3
050US13241,598.8,243.58,59.0,24.0,25.6
050US01025,881.51,220.38,136.0,34.0,14.7
050US08067,318.07,145.78,120.0,55.0,17.9
050US13263,1118.57,223.71,45.0,9.0,14.0
050US21037,1010.85,1195.07,631.0,746.0,63.1
050US16047,,,,,17.8
050US48255,679.69,349.29,72.0,37.0,12.0
050US47111,600.08,360.05,90.0,54.0,28.1
050US48153,1350.19,775.64,47.0,27.0,15.2
050US48169,778.53,368.78,38.0,18.0,15.3
050US17199,,,,,21.9
050US46021,,477.9,,4.0,12.4
050US28093,735.08,429.15,173.0,101.0,12.6
050US29089,828.25,640.73,53.0,41.0,17.6
050US36101,415.68,212.71,256.0,131.0,14.6
050US37063,474.83,194.31,1019.0,417.0,11.6
050US35029,,,,,20.7
050US29003,535.58,444.81,59.0,49.0,16.5
050US29015,1018.96,877.44,108.0,93.0,19.6
050US51690,,,,,22.7
050US19129,369.24,253.19,35.0,24.0,12.6
050US21023,690.43,559.81,37.0,30.0,40.1
050US37135,248.28,88.67,252.0,90.0,13.3
050US38091,,0.0,,0.0,10.3
050US08095,568.18,162.34,14.0,4.0,16.4
050US48207,1928.91,1019.56,70.0,37.0,17.8
050US54075,,,,,26.8
050US25015,97.98,16.33,114.0,19.0,19.9
050US21115,637.16,467.7,94.0,69.0,38.7
050US39161,458.66,220.84,81.0,39.0,17.8
050US29043,510.93,432.61,274.0,232.0,17.2
050US13097,1271.14,481.76,1219.0,462.0,19.0
050US13155,1357.17,430.32,82.0,26.0,14.1
050US38075,,0.0,,0.0,12.8
050US38093,372.48,0.0,51.0,0.0,9.7
050US39003,822.02,244.34,545.0,162.0,21.6
050US39021,940.01,492.19,233.0,122.0,25.4
050US01081,590.97,284.9,670.0,323.0,8.8
050US26127,349.41,87.35,56.0,14.0,16.6
050US26145,1174.48,205.07,1449.0,253.0,19.9
050US49039,229.21,166.7,44.0,32.0,23.3
050US50005,,,,,17.9
050US51167,,,,,34.8
050US51595,,,,,18.2
050US51678,,,,,16.8
050US41069,,,,,15.3
050US42085,532.0,235.98,381.0,169.0,27.5
050US22061,,,,,12.3
050US28027,1555.33,338.98,234.0,51.0,16.4
050US51061,,,,,23.2
050US55029,563.56,237.95,90.0,38.0,16.7
050US21095,1047.97,844.2,180.0,145.0,41.6
050US47079,364.07,256.38,71.0,50.0,22.6
050US42125,397.79,216.16,530.0,288.0,45.3
050US06015,597.06,284.58,107.0,51.0,21.8
050US16003,,,,,17.8
050US21107,758.15,430.77,220.0,125.0,21.5
050US16049,,,,,16.3
050US36063,479.26,212.52,663.0,294.0,21.0
050US51117,,,,,15.9
050US13153,674.19,169.79,679.0,171.0,11.5
050US23001,359.13,214.04,250.0,149.0,22.0
050US21185,227.12,134.0,100.0,59.0,18.0
050US27047,235.42,279.22,43.0,51.0,10.6
050US28003,993.21,598.47,234.0,141.0,20.0
050US28123,1285.2,435.85,230.0,78.0,11.7
050US42039,637.91,346.29,350.0,190.0,33.4
050US18025,462.62,194.0,31.0,13.0,22.0
050US21161,1284.99,1193.21,140.0,130.0,39.9
050US27003,169.47,121.72,394.0,283.0,11.1
050US31155,346.47,92.39,45.0,12.0,10.0
050US45075,1041.93,323.36,580.0,180.0,11.5
050US48201,800.35,383.82,25039.0,12008.0,11.4
050US39011,624.02,320.73,179.0,92.0,14.1
050US20115,,,,,15.4
050US20165,,,,,14.4
050US26107,482.46,175.75,140.0,51.0,15.3
050US40051,1165.29,429.91,412.0,152.0,23.4
050US40077,594.59,203.41,38.0,13.0,28.7
050US18081,341.98,249.91,338.0,247.0,22.6
050US29103,301.08,172.04,7.0,4.0,17.6
050US29127,1232.73,1073.14,224.0,195.0,20.5
050US29161,1260.41,842.5,377.0,252.0,23.3
050US39049,595.03,187.64,5210.0,1643.0,26.3
050US22007,,,,,21.8
050US05059,,,,,16.3
050US05143,,,,,10.4
050US40011,1741.6,906.34,98.0,51.0,21.7
050US29179,1127.92,769.03,44.0,30.0,30.9
050US40097,1030.05,460.81,266.0,119.0,24.1
050US26049,791.13,144.01,2093.0,381.0,29.8
050US21057,782.78,782.78,32.0,32.0,32.7
050US39111,642.97,420.86,55.0,36.0,20.4
050US46105,455.84,,8.0,,13.6
050US42093,349.53,122.33,40.0,14.0,23.1
050US08057,,0.0,,0.0,19.7
050US33009,259.56,147.14,157.0,89.0,16.9
050US39101,892.26,515.84,384.0,222.0,30.5
050US30063,,,,,15.9
050US36111,509.52,215.37,608.0,257.0,25.9
050US23017,192.73,114.01,71.0,42.0,19.0
050US45013,382.57,129.72,407.0,138.0,11.2
050US34011,615.58,256.58,619.0,258.0,30.7
050US48345,1244.17,0.0,8.0,0.0,17.0
050US25027,160.38,42.17,890.0,234.0,27.6
050US47187,229.94,119.18,328.0,170.0,13.7
050US04025,1436.15,577.93,1819.0,732.0,29.7
050US08079,0.0,,0.0,,26.6
050US41067,,,,,10.6
050US18013,331.8,107.03,31.0,10.0,20.7
050US26081,714.63,202.25,3067.0,868.0,13.2
050US26085,630.16,126.03,45.0,9.0,17.7
050US55081,493.81,331.56,140.0,94.0,13.9
050US21149,897.95,828.87,52.0,48.0,24.4
050US29071,570.95,525.64,378.0,348.0,34.1
050US29213,1003.48,768.25,337.0,258.0,18.9
050US30091,,,,,18.1
050US19155,646.61,417.11,386.0,249.0,13.5
050US18087,297.49,228.51,69.0,53.0,11.4
050US18113,451.88,239.04,138.0,73.0,13.7
050US29101,661.45,457.1,246.0,170.0,12.0
050US18151,564.17,245.69,124.0,54.0,13.2
050US26157,661.03,205.65,225.0,70.0,15.4
050US29129,1506.16,958.47,33.0,21.0,16.6
050US36087,181.76,71.3,362.0,142.0,12.1
050US47067,1309.41,824.44,54.0,34.0,41.1
050US47033,815.55,201.09,73.0,18.0,19.0
050US47159,786.21,492.38,99.0,62.0,36.5
050US48073,1291.01,595.61,414.0,191.0,12.9
050US30047,,,,,19.7
050US31059,259.44,144.13,9.0,5.0,10.7
050US22013,,,,,17.0
050US22085,,,,,14.4
050US24013,,,,,30.8
050US26109,242.79,48.56,35.0,7.0,17.6
050US04027,775.69,387.45,977.0,488.0,18.1
050US13105,1273.62,472.33,151.0,56.0,17.9
050US21223,843.5,502.51,47.0,28.0,26.3
050US31061,345.42,,6.0,,12.8
050US47077,954.65,443.23,168.0,78.0,20.7
050US48031,361.74,231.51,25.0,16.0,14.4
050US16057,,,,,14.3
050US37011,430.14,189.26,50.0,22.0,26.5
050US21225,1153.62,1094.46,117.0,111.0,26.1
050US48501,995.41,478.56,52.0,25.0,17.9
050US37077,308.21,203.77,121.0,80.0,16.2
050US13163,1608.53,371.97,160.0,37.0,15.6
050US13221,634.85,158.71,60.0,15.0,18.5
050US24041,,,,,21.9
050US26083,,0.0,,0.0,16.9
050US16005,,,,,23.3
050US49013,926.0,677.97,112.0,82.0,26.5
050US51001,,,,,17.1
050US51109,,,,,15.2
050US51163,,,,,16.0
050US53017,176.78,86.42,45.0,22.0,16.6
050US05075,,,,,20.7
050US05131,,,,,20.8
050US06065,602.51,167.5,9338.0,2596.0,14.9
050US01069,1519.56,516.02,1013.0,344.0,12.4
050US01121,1094.79,450.46,576.0,237.0,14.0
050US04012,1033.04,521.63,101.0,51.0,23.7
050US13039,555.7,139.64,195.0,49.0,17.1
050US40087,341.73,77.3,84.0,19.0,21.2
050US27027,397.27,387.75,167.0,163.0,13.0
050US27113,387.34,365.21,35.0,33.0,15.1
050US29099,501.49,387.57,744.0,575.0,40.2
050US48117,2222.42,1250.11,256.0,144.0,19.5
050US48147,1562.93,733.06,339.0,159.0,14.0
050US17065,,,,,23.5
050US45033,784.76,330.42,152.0,64.0,15.8
050US31073,,0.0,,0.0,12.7
050US39075,259.13,187.77,69.0,50.0,15.0
050US48171,513.57,291.48,74.0,42.0,13.4
050US55079,1253.03,420.71,7991.0,2683.0,33.6
050US26139,173.64,32.16,324.0,60.0,14.2
