"HEROP_ID","FIPS","PrcNtvRsrv","TtlJlPpr","TtlJlAdmr","TtlJlPrtr","TtlJlPp","TtlJlAdm","TtlJlPrt","OdMortRt"
"050US42021","42021",0,572.51,3869.89,420.33,474,3204,348,54.5
"050US18141","18141",0,353.23,4723.65,205.67,620,8291,361,23.4
"050US18149","18149",0,579.47,4304.64,124.17,84,624,18,37.1
"050US13125","13125",0,,,,,,,17.8
"050US13255","13255",0,1903.62,12104.22,889.66,781,4966,365,17.7
"050US13259","13259",0,2008.73,3406.11,0,92,156,0,13.5
"050US08081","08081",0,515.83,4366.6,491.84,43,364,41,22.4
"050US27001","27001",0,260.14,10452.88,555.75,22,884,47,18.6
"050US42037","42037",0,484.72,1643.84,210.75,210.95,715.4,91.72,21.2
"050US17069","17069",0,211.77,4404.91,84.71,5,104,2,28.2
"050US17151","17151",0,325.55,7779.58,325.55,8.64,206.47,8.64,27
"050US26077","26077",0,245.14,7342.81,0,434,13000,0,19.9
"050US42107","42107",0,323.01,2856.58,92.29,294,2600,84,24.7
"050US17071","17071",0,170.9,1269.53,0,7,52,0,15.9
"050US30037","30037",0,,,,,,,18.4
"050US30051","30051",0,338.24,3582.22,79.55,5.06,53.59,1.19,20.3
"050US27005","27005",0.3,335.85,8475.33,187.68,68,1716,38,13.1
"050US38023","38023",0,506.21,2009.32,515.53,6.52,25.88,6.64,17
"050US51173","51173",0,1510.29,9473.12,418.22,290.49,1822.06,80.44,25.6
"050US01077","01077",0,510.31,8670.17,313.26,303,5148,186,15.2
"050US01083","01083",0,361.67,7239.79,292.86,226,4524,183,13.4
"050US13067","13067",0,415,5221,340.23,2137,26885,1752,19
"050US13081","13081",0,1051.96,13675.46,980.88,148,1924,138,14.1
"050US37097","37097",0,246.77,5943.32,169.71,285,6864,196,23.1
"050US37169","37169",0,239.24,7963.36,170.89,70,2330,50,33.3
"050US51510","51510",0,351.59,4872.35,173.64,409,5668,202,10.9
"050US51013","51013",0,277.21,3149.54,70.26,482.8,5485.34,122.36,8.9
"050US13165","13165",0,19900.75,24828.88,308.01,1163,1451,18,15.2
"050US26073","26073",0.38,390.77,1486.85,184.9,205,780,97,15.2
"050US18005","18005",0,315.91,6885.72,314.02,167,3640,166,31.4
"050US18015","18015",0,382.87,7465.9,199.41,48,936,25,19.9
"050US16071","16071",0,504.37,7477.34,43.32,12.69,188.13,1.09,20.3
"050US17167","17167",0,275.63,7070.08,247.99,349,8952,314,22.5
"050US18163","18163",0,510.08,7508.47,99.65,604,8891,118,33.5
"050US18165","18165",0,683.94,2155.44,601.04,66,208,58,25.1
"050US18169","18169",0,426.89,6611.78,350.66,84,1301,69,26.8
"050US54055","54055",0,346.63,5520.12,202.42,127.13,2024.56,74.24,58.8
"050US13299","13299",0,1767.23,14860.76,566.76,396,3330,127,20
"050US26093","26093",0,199.62,2026.47,90.67,251,2548,114,20.8
"050US17203","17203",0,172.83,2567.69,57.61,42,624,14,15.6
"050US08085","08085",0,375.55,12580.78,256.4,93.07,3117.77,63.54,19.8
"050US12021","12021",0,367.44,4250.81,297.12,742,8584,600,18.6
"050US12051","12051",0.06,680.94,22032.23,465.31,180,5824,123,19.1
"050US17147","17147",0,475.73,10601.94,407.77,49,1092,42,18.4
"050US48097","48097",0.02,281.37,8987.86,152.75,70,2236,38,18.9
"050US48113","48113",0,309.59,5040.42,191.54,5473,89105,3386,13
"050US13307","13307",0,2437.5,8616.96,740.72,39.39,139.25,11.97,13.4
"050US17141","17141",0,278.13,5624.4,237.96,90,1820,77,16.2
"050US17157","17157",0,85.02,5158,80.3,18,1092,17,18.8
"050US47109","47109",0,504.3,0,217.91,81,0,35,23
"050US47113","47113",0,713.35,14722.49,422.31,451,9308,267,16.4
"050US48445","48445",0,1002.21,52791.88,846.02,77,4056,65,17.2
"050US48483","48483",0,94.88,8222.64,63.25,3,260,2,20.1
"050US53039","53039",0.13,287.75,0,287.75,38,0,38,16.7
"050US54035","54035",0,396.73,5393.8,273.68,71.67,974.39,49.44,27.8
"050US48127","48127",0,1078.96,5950.63,1046.26,66,364,64,12.6
"050US27133","27133",0,206.84,3584.89,10.57,11.55,200.18,0.59,12.5
"050US54101","54101",0,488.84,4835.49,334.31,24.96,246.9,17.07,32.1
"050US55005","55005",0,474.4,11575.37,197.06,130,3172,54,11.8
"050US17165","17165",0,340.35,6580.26,296.72,51.1,987.96,44.55,27.7
"050US18001","18001",0,305.66,4793.56,281.4,63,988,58,16.9
"050US01125","01125",0,380.42,7995.68,345.14,550,11560,499,18.1
"050US04017","04017",0.67,409.3,6927.62,291.71,268,4536,191,19.8
"050US56019","56019",0,671.69,7408.92,203.54,33,364,10,19.8
"050US55089","55089",0,283.51,10662.77,126.6,159,5980,71,14.2
"050US39001","39001",0,338.26,7453.27,212.13,59,1300,37,45
"050US28091","28091",0,2617.13,17387.97,478.74,410,2724,75,25.8
"050US51045","51045",0,398.93,4971.44,141.24,12.71,158.39,4.5,24.7
"050US51580","51580",0,529.48,7332.57,317.12,18.5,256.2,11.08,26.6
"050US51600","51600",0,,,,,,,13.4
"050US17081","17081",0,377.07,10675.38,268.14,90,2548,64,20.8
"050US13035","13035",0,656.47,10627.36,811.3,106,1716,131,19.5
"050US27019","27019",0,101.85,3837.92,93,69,2600,63,7.6
"050US27029","27029",0.33,540.64,22089.21,270.32,28,1144,14,16.2
"050US39169","39169",0,154.4,5017.85,45.49,112,3640,33,18
"050US42001","42001",0,467.45,3120.4,213.03,305,2036,139,17.6
"050US28095","28095",0,496.71,6980.8,219.27,111,1560,49,12.8
"050US47133","47133",0,1053.71,5707.6,343.92,144,780,47,34.2
"050US49041","49041",0,822.5,8091.89,207.47,104.82,1031.23,26.44,27.7
"050US26043","26043",0,494.92,7626.9,177.66,78,1202,28,22.9
"050US26057","26057",0,203.93,7006.55,101.97,56,1924,28,14.4
"050US26067","26067",0,345.29,7591.77,106.6,149,3276,46,17.2
"050US36069","36069",0,315.97,370.06,206.38,222,260,145,15.7
"050US28105","28105",0,220.37,4668.5,59.85,81,1716,22,10.4
"050US31039","31039",0.12,,,,,,,11.6
"050US13193","13193",0,310.94,3464.74,266.52,28,312,24,16.2
"050US16001","16001",0,332.41,5483.31,301.48,1005.9,16592.84,912.3,15.8
"050US26087","26087",0,193.26,3319.99,75.92,112,1924,44,21.5
"050US26091","26091",0,407.57,6653.82,99.52,258,4212,63,16.1
"050US21127","21127",0,456.12,7754.23,145.33,45.32,770.46,14.44,44.4
"050US13293","13293",0,760.23,6274.89,603.35,126,1040,100,16.4
"050US17133","17133",0,54.35,3061.73,27.18,12,676,6,18.8
"050US47043","47043",0,876.3,16201.35,509.48,301,5565,175,23.3
"050US54097","54097",0,675.24,4796.2,297.01,104.17,739.91,45.82,24.3
"050US45023","45023",0,226.01,766.47,0,46,156,0,18.7
"050US50007","50007",0,,,,,,,19.7
"050US31113","31113",0,487.18,8431.24,356.64,2.09,36.17,1.53,13.7
"050US42009","42009",0,474.08,2083.26,247.05,142,624,74,30.2
"050US18079","18079",0,657.02,9265.03,61.25,118,1664,11,32.5
"050US17181","17181",0,1088.61,4445.42,1099.93,114.38,467.08,115.57,22.8
"050US17191","17191",0,131.65,0,162.03,13,0,16,23.8
"050US17195","17195",0,301.97,5435.38,116.14,104,1872,40,14
"050US42053","42053",0,423.28,1047.95,164.56,22.07,54.64,8.58,21.7
"050US48149","48149",0,183.19,8820.14,81.42,27,1300,12,12.2
"050US48155","48155",0,,,,,,,22.1
"050US48183","48183",0,924.34,11710.03,775,718,9096,602,10.4
"050US50011","50011",0,,,,,,,20.8
"050US26005","26005",0,233.84,9015.04,150.52,174,6708,112,15.3
"050US18093","18093",0,498.91,6520.98,428.64,142,1856,122,18.2
"050US05047","05047",0,333.3,1873.71,189.17,37,208,21,24.7
"050US13055","13055",0,313.72,17292.01,156.86,50,2756,25,23.5
"050US05137","05137",0,251.92,22561.23,293.91,18,1612,21,19.6
"050US08061","08061",0,561.16,10780.58,195.46,4.45,85.49,1.55,21.3
"050US08075","08075",0,616.41,12821.44,587.05,89.86,1869.11,85.58,19.7
"050US48189","48189",0,435.72,4292.99,256.85,95,936,56,13.6
"050US40007","40007",0,817.87,4907.2,314.56,26,156,10,19.7
"050US13321","13321",0,365.99,3644.29,249.18,47,468,32,13.5
"050US17109","17109",0,153.23,8963.8,143.65,32,1872,30,14.7
"050US17113","17113",0,212.25,6430.86,136.2,254,7696,163,18
"050US26025","26025",0,601.89,12043.62,515.4,515,10305,441,31.4
"050US13101","13101",0,781.02,12572.54,754.96,20.08,323.24,19.41,18.9
"050US17099","17099",0,239.7,4303.22,164.08,168,3016,115,28.4
"050US17103","17103",0,206.49,2334.25,130.18,46,520,29,16.1
"050US17105","17105",0,490.28,9475.88,564.04,113,2184,130,22.5
"050US51197","51197",0,773.67,8515.85,274.22,140.05,1541.54,49.64,30
"050US37179","37179",0,150.94,4436.28,143.06,230,6760,218,14.2
"050US17123","17123",0,127.57,7370.66,85.05,9,520,6,20.5
"050US13109","13109",0,330.83,20330.83,120.3,22,1352,8,14.7
"050US48397","48397",0,354.94,6238.22,309.4,226,3972,197,12.5
"050US18155","18155",0,242.37,0,261.71,16.04,0,17.32,34.5
"050US37025","37025",0,272.98,4017.45,166.29,371,5460,226,28.9
"050US37035","37035",0,268.06,8763.27,263.13,272,8892,267,26.8
"050US13211","13211",0,597.17,10503.21,597.17,68,1196,68,16.1
"050US40105","40105",1,999.38,18004.37,577.76,64,1153,37,23
"050US40111","40111",1,1273.83,13600.03,919.99,306,3267,221,28.7
"050US26031","26031",0,532.54,8441.81,210.39,81,1284,32,18.4
"050US54089","54089",0,346.59,5520.14,202.39,27.88,444.04,16.28,45.4
"050US51115","51115",0,991.34,5857.78,540.69,49.21,290.78,26.84,18.2
"050US51169","51169",0,1510.27,9473.13,418.19,203.72,1277.83,56.41,26.2
"050US17083","17083",0,170.64,7648.87,158.87,24.06,1078.49,22.4,33
"050US39071","39071",0,246.21,8781.62,134.3,66,2354,36,45.2
"050US39079","39079",0,243.37,,257.97,50,,53,33.9
"050US48267","48267",0,443.01,10471.2,563.83,11,260,14,14.7
"050US28117","28117",0,444.08,13985.49,112.58,71,2236,18,17.7
"050US28125","28125",0,8520.4,40735.91,8412.09,229.71,1098.24,226.79,13.8
"050US29135","29135",0,301.15,8082.38,194.29,31,832,20,23.5
"050US48271","48271",0,1232.39,0,1232.39,28,0,28,12.2
"050US51650","51650",0,373.79,6218.78,248.09,339,5640,225,15.4
"050US37143","37143",0,451.34,7252.97,414.12,35.29,567.11,32.38,19
"050US29221","29221",0,370.32,709.79,364.15,60,115,59,32.2
"050US39069","39069",0,609.82,7668.38,170.31,104.34,1312.06,29.14,17
"050US29075","29075",0,1047.7,2928.82,259.21,41.51,116.04,10.27,19.3
"050US29079","29079",0,431.11,2690.12,431.11,25,156,25,21.1
"050US29165","29165",0,252.5,6796.65,246.53,169,4549,165,14.2
"050US17111","17111",0,201.5,3127.79,187.9,415,6442,387,24
"050US30107","30107",0,328.68,0,0,4,0,0,18
"050US46047","46047",0,467.78,20270.27,259.88,18,780,10,19.2
"050US37191","37191",0,270.72,7959.72,210,214,6292,166,16.7
"050US38001","38001",0,74.68,7766.99,74.68,1,104,1,14.3
"050US29225","29225",0,128.83,2161.08,70.65,31,520,17,23.6
"050US36085","36085",0,,,,,,,23.7
"050US28059","28059",0,434.23,3465.25,226.79,404,3224,211,21.9
"050US29093","29093",0,267.76,0,189.01,17,0,12,33.9
"050US56037","56037",0,460.35,8999.34,207.68,133,2600,60,21.1
"050US54079","54079",0,400.08,4377.32,199.72,144.85,1584.81,72.31,45.4
"050US39089","39089",0,238.58,3888.47,189.62,268,4368,213,22.7
"050US45085","45085",0,253.39,6032.29,250.87,172.47,4105.82,170.75,11.3
"050US46007","46007",1,,,,,,,14.5
"050US18089","18089",0,239.53,2958.48,162.78,749,9251,509,29.3
"050US18107","18107",0,844.23,5114.54,434.41,206,1248,106,25.5
"050US18161","18161",0,434.69,3390.57,304.28,20,156,14,43.2
"050US19021","19021",0,206.3,11140.2,190.43,26,1404,24,13.1
"050US36117","36117",0,186.59,2874.91,145.13,108,1664,84,12
"050US48177","48177",0,733.67,17229.41,512.78,93,2184,65,12.3
"050US48191","48191",0,283.61,11798.07,453.77,5,208,8,19.6
"050US48219","48219",0,509.2,2118.27,393.78,75,312,58,18.5
"050US12005","12005",0,875.33,10758.73,484.44,1048,12881,580,20.2
"050US48257","48257",0,522.23,7263.69,369.81,418,5814,296,13.6
"050US31021","31021",0.01,90.5,5774.81,66.42,3.42,218.23,2.51,12.9
"050US36011","36011",0.04,377.22,4518.7,276.49,191,2288,140,20
"050US31141","31141",0,300.14,8092.47,174.13,61.12,1647.95,35.46,11.1
"050US31145","31145",0,,,,,,,15.5
"050US31149","31149",0,489,19070.9,0,4,156,0,12.6
"050US48247","48247",0,368.14,24364.12,200.8,11,728,6,11.9
"050US48021","48021",0,530.81,6408.3,501.42,289,3489,273,11.9
"050US29111","29111",0,174.85,3306.31,95.37,11,208,6,19.6
"050US53001","53001",0,190.08,9063.42,146.88,22,1049,17,16.2
"050US53063","53063",0,277.67,5625.35,238.26,923,18699,792,18.1
"050US40153","40153",0,790.99,12655.92,425.92,104,1664,56,21.9
"050US17139","17139",0,314.57,5257.84,280.87,28,468,25,17
"050US55091","55091",0,409,10633.95,159.05,18,468,7,11.6
"050US37033","37033",0,20.74,3953.55,76.03,3,572,11,20.5
"050US37185","37185",0.17,242.6,6090.01,242.6,29,728,29,19.5
"050US37187","37187",0,281.9,19541.58,0,20.17,1398.2,0,19.9
"050US33005","33005",0,314.49,828.03,163.22,158,416,82,25.5
"050US35001","35001",0.31,281.85,5467.41,197.87,1262,24481,886,27
"050US28107","28107",0,572.71,0,270.32,125,0,59,17.5
"050US36027","36027",0,211.4,1640.33,183.21,420,3259,364,27
"050US17193","17193",0,360.26,9750.77,251.61,30.24,818.48,21.12,26.6
"050US18047","18047",0,401.97,2883.08,83.17,58,416,12,29
"050US02185","02185",0,,,,,,,18.9
"050US05111","05111",0,562.88,19972.19,357.59,85,3016,54,21.1
"050US38015","38015",0,360.59,10549.84,273.98,222.24,6502.08,168.86,10.1
"050US29025","29025",0,2331.42,20875.18,107.6,130,1164,6,21.6
"050US29091","29091",0,238.44,8764.65,172.66,58,2132,42,22.1
"050US20191","20191",0,1059.28,3647.84,729.57,151,520,104,17.9
"050US21039","21039",0,3501.21,17347.42,275.72,101.08,500.82,7.96,22.8
"050US48197","48197",0.01,333.89,2170.28,125.21,8,52,3,22.7
"050US31067","31067",0,182.57,7911.15,53.25,24,1040,7,13.2
"050US31077","31077",0,94.76,3533.9,54.7,1.23,45.87,0.71,11.6
"050US46065","46065",0.15,1092.53,25346.63,865.59,121.03,2807.9,95.89,12.4
"050US54051","54051",0,350.63,3486.77,183.88,68.38,679.99,35.86,24.3
"050US31097","31097",0,82.72,7515.93,185.91,2.83,257.12,6.36,12.8
"050US20145","20145",0,202.47,4679.42,179.98,9,208,8,15.3
"050US26123","26123",0,826.83,10490.81,701.15,250,3172,212,19.1
"050US31127","31127",0,161.63,7203.88,115.45,7,312,5,14.5
"050US37109","37109",0,258.43,5123.91,198.93,139,2756,107,19.9
"050US37197","37197",0,138.82,2843.68,121.99,33,676,29,26.3
"050US31083","31083",0,51.28,0,102.56,1,0,2,13.6
"050US31093","31093",0,,,,,,,11.3
"050US55071","55071",0,401.62,6881.53,207.8,201,3444,104,16.1
"050US42113","42113",0,484.73,1643.77,210.69,19.05,64.6,8.28,20.6
"050US48209","48209",0,229.03,4893.61,165.12,344,7350,248,10.5
"050US48233","48233",0,448.06,10872.97,365.92,60,1456,49,17.3
"050US48307","48307",0,442.94,5484.08,337.48,21,260,16,15.5
"050US31173","31173",0.99,311.23,6224.56,167.58,13,260,7,12.5
"050US31175","31175",0,95.22,3533.56,54.53,2.27,84.24,1.3,12.2
"050US35006","35006",0.32,,,,,,,22
"050US35009","35009",0,752.88,9410.97,123.42,244,3050,40,19.1
"050US31131","31131",0,186.53,4310.88,103.63,18,416,10,13.9
"050US31139","31139",0,112.61,3250.41,62.49,4.83,139.41,2.68,11.1
"050US48123","48123",0,921.4,5832.87,480.73,115,728,60,12.4
"050US48125","48125",0,26433.19,228535.2,15095.55,367.95,3181.21,210.13,17.4
"050US51680","51680",0,611.86,6027.24,372.43,344.74,3395.93,209.84,12.5
"050US51683","51683",0,272.93,2768.06,156.96,76.11,771.9,43.77,16.7
"050US13005","13005",0,862.07,11758.06,607.69,61,832,43,20.9
"050US13045","13045",0,998.03,10155.55,648.85,786,7998,511,26.6
"050US21163","21163",0,1366.84,8600.57,310.17,260,1636,59,23.6
"050US21191","21191",0,637.82,8290.33,243.57,61.25,796.12,23.39,47.3
"050US39051","39051",0,609.82,7668.39,170.31,163.17,2051.83,45.57,15.6
"050US30065","30065",0,217.16,9410.06,144.77,6,260,4,18.8
"050US35013","35013",0,532.77,7462.41,467.08,738,10337,647,19.2
"050US55083","55083",0,222.28,5452.11,130.01,53,1300,31,12.3
"050US48077","48077",0.01,309.02,8838.07,324.47,20,572,21,24.2
"050US48081","48081",0,,,,,,,16.1
"050US40099","40099",1,418.46,3626.64,81.37,36,312,7,34.2
"050US13087","13087",0,1753.15,10112.95,252.97,298,1719,43,12.2
"050US27155","27155",0,0,0,0,0,0,0,11.9
"050US27159","27159",0,280.83,26550.93,191.47,22,2080,15,15.5
"050US27169","27169",0,180.84,2089.67,146.39,63,728,51,13.2
"050US36049","36049",0,201.71,1542.48,142.38,34,260,24,19.4
"050US39059","39059",0,310.98,14043.13,110.48,76,3432,27,23
"050US05027","05027",0,475.91,0,237.96,74,0,37,17.3
"050US48087","48087",0,563.06,5855.86,225.23,10,104,4,21.6
"050US48235","48235",0,574.97,9604.1,502.7,5.33,89.03,4.66,15.3
"050US48243","48243",0,,,,,,,17.7
"050US48249","48249",0,242.5,5167.96,218.64,61,1300,55,12.6
"050US29181","29181",0,266.96,15774.78,230.55,22,1300,19,24.7
"050US31013","31013",0,183.88,10358.57,107.26,12,676,7,16.9
"050US48281","48281",0,206.61,9152.13,198.96,27,1196,26,13.9
"050US48291","48291",0,429.29,7001.49,311.06,236,3849,171,18.7
"050US41009","41009",0,297.21,13113.18,318.22,99,4368,106,17.1
"050US28065","28065",0,418.83,6759.1,0,29,468,0,20
"050US28069","28069",0.01,5555.56,18063.15,546.45,366,1190,36,14.5
"050US29107","29107",0,528.82,5092.3,34.28,108,1040,7,16.3
"050US13061","13061",0,884.5,9126.87,716.34,14.78,152.51,11.97,14.1
"050US28039","28039",0,2006.05,9372.53,526.18,305,1425,80,20.9
"050US37081","37081",0,256.54,5674.99,232.5,907,20064,822,21.7
"050US37119","37119",0,204.88,3352.7,200.18,1526,24972,1491,18
"050US37171","37171",0,276.76,6447.47,243.55,125,2912,110,28.7
"050US28005","28005",0,532.41,0,598.96,40,0,45,21
"050US28113","28113",0,667.38,13625.94,528.17,163,3328,129,16.1
"050US17025","17025",0,147.93,1923.08,123.27,12,156,10,20.3
"050US55049","55049",0,254.08,6258.36,93.61,38,936,14,15.3
"050US48253","48253",0,250.84,7080.91,157.67,35,988,22,16.2
"050US51550","51550",0,651.13,4459.51,343.51,1052,7205,555,18.6
"050US46129","46129",0.01,253.56,6201.71,223.52,8.02,196.16,7.07,12.8
"050US51065","51065",0,475.03,4312.58,233.25,80.18,727.92,39.37,14.7
"050US51520","51520",0,1469.46,9988.47,902.8,153,1040,94,26.5
"050US28063","28063",0,6187.11,9312.78,149.86,289,435,7,15.4
"050US28127","28127",0,569.55,12201.28,311.2,97,2078,53,16.8
"050US17049","17049",0,213.85,7977.68,181.31,46,1716,39,20.3
"050US01007","01007",0,502.71,9425.85,423.34,76,1425,64,21.7
"050US30097","30097",0,,,,,,,17.5
"050US01019","01019",0,785.13,18943.53,502.48,125,3016,80,20
"050US28015","28015",0,2435.33,9968.31,243.56,151.38,619.63,15.14,14.2
"050US55031","55031",0,621.05,0,0,176,0,0,16.2
"050US01085","01085",0,311.96,623.93,202.78,20,40,13,12.8
"050US55101","55101",0,576.67,7434.51,348.21,732,9437,442,23.6
"050US28135","28135",0,512.82,5333.33,102.56,50,520,10,16.5
"050US28145","28145",0,425.17,9018.18,330.07,76,1612,59,15.2
"050US55129","55129",0,206.19,3950.08,75.96,19,364,7,16.2
"050US46051","46051",0.13,136.99,2374.43,0,6,104,0,11.9
"050US41057","41057",0,624.84,11604.18,197.65,98,1820,31,19.9
"050US46045","46045",0,130.43,2260.87,43.48,3,52,1,12.3
"050US20081","20081",0,201.53,4191.86,161.23,5,104,4,16.5
"050US20093","20093",0,168.35,0,0,4,0,0,16.5
"050US46043","46043",0.02,603.32,36587.95,416.36,9.81,594.92,6.77,11.8
"050US29053","29053",0,288.81,,236.3,33,,27,21.5
"050US30103","30103",0.02,,,,,,,19.4
"050US35028","35028",0.04,190.62,1292.89,74.59,23,156,9,32.8
"050US28019","28019",0,1781.05,7062.3,197.12,88.91,352.55,9.84,13.9
"050US37181","37181",0,562.32,3561.39,555.11,156,988,154,22.7
"050US28073","28073",0,333.79,4628.62,254.67,135,1872,103,15.6
"050US46057","46057",0,226.55,3045.6,97.55,7.85,105.53,3.38,12
"050US55135","55135",0,666.38,7748.57,263.45,215,2500,85,12
"050US28025","28025",0,1007.82,4192.53,588.57,125,520,73,13.7
"050US48085","48085",0,147.65,3142.56,131.85,972,20688,868,8.2
"050US48095","48095",0,445.28,3858.81,265.09,14.16,122.71,8.43,14.9
"050US48111","48111",0,394.73,11052.69,239.34,17.68,495.05,10.72,24.3
"050US48115","48115",0,481.36,12194.52,246.85,39,988,20,16.9
"050US36021","36021",0,276.36,2326.68,5.26,105,884,2,20.7
"050US30109","30109",0,2870.81,11387.58,384.23,17.11,67.87,2.29,17.6
"050US29131","29131",0,602.02,0,480.34,94,0,75,20.3
"050US28155","28155",0,163.61,5955.5,98.17,10,364,6,15.1
"050US29039","29039",0,173.78,4518.37,173.78,14,364,14,26.6
"050US48047","48047",0,13095.52,331601.63,13287.05,547,13851,555,11.4
"050US48105","48105",0,1374.26,4764.09,458.09,30,104,10,14.5
"050US28031","28031",0,208.59,2169.38,225.28,25,260,27,18.5
"050US28035","28035",0,659.08,5145.97,534.39,333,2600,270,14.7
"050US05125","05125",0,241.55,2059.08,175.55,183,1560,133,22
"050US21143","21143",0,0,0,0,0,0,0,23.6
"050US39081","39081",0,226.44,6693.04,54.82,95,2808,23,37.1
"050US37005","37005",0,415.45,4000.62,353.9,27,260,23,29.4
"050US34039","34039",0,170.65,1342.95,123.71,629,4950,456,19.3
"050US29051","29051",0,271.9,13099.02,281.89,136,6552,141,15.7
"050US21219","21219",0,1438.94,686.47,330.03,109,52,25,23
"050US22049","22049",0,10654.49,25367.83,2262.81,1050,2500,223,17
"050US06049","06049",0,567.07,1173.25,430.19,29,60,22,29.9
"050US06087","06087",0,232.88,2091.13,174.26,437,3924,327,17.2
"050US17033","17033",0,333.17,1267.67,130.02,41,156,16,19.1
"050US40119","40119",0.2,318.73,5140.62,253.96,187,3016,149,13.8
"050US29147","29147",0,136.41,7093.25,74.4,22,1144,12,15.6
"050US29151","29151",0,206.92,7472.12,22.99,18,650,2,22.4
"050US46091","46091",0.28,100.37,1739.71,133.82,3,52,4,11.9
"050US35027","35027",0,1223.38,0,0,135,0,0,32
"050US35053","35053",0.03,454.16,27060.27,1135.4,48,2860,120,28.2
"050US39031","39031",0,289.38,5426.94,75.68,65,1219,17,17.2
"050US39033","39033",0,443.08,8286.37,256.52,114,2132,66,30.7
"050US21073","21073",0,1170.11,13324.01,218.83,385,4384,72,33.7
"050US28099","28099",0.05,307.18,0,212.23,55,0,38,14.9
"050US28147","28147",0,166.59,577.52,166.59,15,52,15,21.7
"050US51750","51750",0,773.66,8515.87,274.26,109.93,1210.02,38.97,28.5
"050US40123","40123",1,736.02,10263.16,546.88,179,2496,133,25.7
