"HEROP_ID","FIPS","GEOID","OpRxRt","SviTh1","SviTh2","SviTh3","SviTh4","SviSmryRnk"
"050US56039","56039",56039,46.5,0.1005,0.0468,0.5352,0.5861,0.1693
"050US56041","56041",56041,61.5,0.1136,0.391,0.3824,0.6526,0.2803
"050US56043","56043",56043,97.8,0.2415,0.1858,0.5011,0.2717,0.2192
"050US56045","56045",56045,9.2,0.3404,0.055,0.4165,0.7283,0.3331
"050US60010","60010",NA,NA,NA,NA,NA,NA,NA
"050US60020","60020",NA,NA,NA,NA,NA,NA,NA
"050US60030","60030",NA,NA,NA,NA,NA,NA,NA
"050US60040","60040",NA,NA,NA,NA,NA,NA,NA
"050US60050","60050",NA,NA,NA,NA,NA,NA,NA
"050US66010","66010",NA,NA,NA,NA,NA,NA,NA
"050US69085","69085",NA,NA,NA,NA,NA,NA,NA
"050US69100","69100",NA,NA,NA,NA,NA,NA,NA
"050US69110","69110",NA,NA,NA,NA,NA,NA,NA
"050US69120","69120",NA,NA,NA,NA,NA,NA,NA
"050US72001","72001",72001,-9,NA,NA,NA,NA,NA
"050US72003","72003",72003,-9,NA,NA,NA,NA,NA
"050US72005","72005",72005,-9,NA,NA,NA,NA,NA
"050US72007","72007",72007,-9,NA,NA,NA,NA,NA
"050US72009","72009",72009,-9,NA,NA,NA,NA,NA
"050US72011","72011",72011,-9,NA,NA,NA,NA,NA
"050US72013","72013",72013,-9,NA,NA,NA,NA,NA
"050US72015","72015",72015,-9,NA,NA,NA,NA,NA
"050US72017","72017",72017,-9,NA,NA,NA,NA,NA
"050US72019","72019",72019,-9,NA,NA,NA,NA,NA
"050US72021","72021",72021,-9,NA,NA,NA,NA,NA
"050US72023","72023",72023,-9,NA,NA,NA,NA,NA
"050US72025","72025",72025,-9,NA,NA,NA,NA,NA
"050US72027","72027",72027,-9,NA,NA,NA,NA,NA
"050US72029","72029",72029,-9,NA,NA,NA,NA,NA
"050US72031","72031",72031,-9,NA,NA,NA,NA,NA
"050US72033","72033",72033,-9,NA,NA,NA,NA,NA
"050US72035","72035",72035,-9,NA,NA,NA,NA,NA
"050US72037","72037",72037,-9,NA,NA,NA,NA,NA
"050US72039","72039",72039,-9,NA,NA,NA,NA,NA
"050US72041","72041",72041,-9,NA,NA,NA,NA,NA
"050US72043","72043",72043,-9,NA,NA,NA,NA,NA
"050US72045","72045",72045,-9,NA,NA,NA,NA,NA
"050US72047","72047",72047,-9,NA,NA,NA,NA,NA
