HEROP_ID,OtpMinDis,OtpTmDr,OtpCntDr
140US24017850802,3.5,7.97,3
140US24043011400,11.46,16.58,5
140US24045000500,0.6,4.37,3
140US24021775600,6.3,20.5,3
140US24510280404,1.77,7.17,48
140US24510280500,0.36,0.0,51
140US24009860701,2.93,0.0,1
140US24009860802,7.12,21.27,1
140US24023000500,33.13,55.61,0
140US24031704501,3.81,9.62,10
140US24031704503,4.62,11.01,13
140US24031704600,5.45,13.4,12
140US24031704806,6.17,12.87,12
140US24031705300,5.93,12.25,11
140US24021750506,1.15,3.81,3
140US24021752102,10.16,22.76,4
140US24021752301,2.55,7.31,4
140US24033800515,12.29,19.47,11
140US24033800608,13.97,25.01,2
140US24005402201,4.21,14.11,9
140US24033801310,6.48,12.38,6
140US24033801405,5.52,12.95,11
140US24033801407,7.35,19.27,8
140US24033801408,6.19,13.22,9
140US24033801410,5.29,16.1,9
140US24033801702,5.4,15.55,9
140US24033801706,4.31,12.39,10
140US24033801808,3.48,9.85,10
140US24033801904,7.41,13.58,10
140US24033807410,6.03,11.61,13
140US24021752801,14.21,27.23,3
140US24021772200,2.79,6.46,4
140US24021775302,14.33,20.26,3
140US24510070100,1.27,4.58,50
140US24510070200,0.93,3.92,49
140US24510080200,0.15,0.0,50
140US24510080500,0.72,2.59,50
140US24035810200,19.03,33.15,0
140US24035810700,19.66,30.44,0
140US24035810800,16.42,24.72,2
140US24017850708,2.59,7.11,3
140US24017850711,2.92,9.07,2
140US24031704200,4.1,10.63,12
140US24031705602,6.17,11.15,12
140US24033800206,3.92,7.67,18
140US24033800208,2.72,8.91,11
140US24033800213,0.57,0.0,11
140US24033800402,12.0,20.82,13
140US24033800403,10.71,19.46,10
140US24009860300,10.22,27.78,1
140US24003730901,4.69,8.62,6
140US24003731004,7.51,11.54,5
140US24003731102,7.21,14.1,5
140US24031702800,4.39,10.51,12
140US24031703201,2.67,7.42,7
140US24015031201,8.78,21.18,4
140US24033800516,13.14,18.42,15
140US24033800518,10.17,22.85,6
140US24033800601,16.87,28.11,3
140US24033800607,12.1,18.24,7
140US24510271802,0.46,2.85,45
140US24510271900,0.59,4.49,41
140US24510272004,1.84,7.03,35
140US24510280101,1.23,0.0,38
140US24033803524,3.8,12.63,7
140US24025301704,1.45,1.06,11
140US24025302100,6.83,12.35,9
140US24025302400,2.16,11.77,8
140US24043010600,12.04,18.58,2
140US24043010802,3.31,5.57,3
140US24043011202,5.13,12.4,2
140US24033803526,8.72,15.09,9
140US24033803606,5.48,12.58,9
140US24033803607,6.49,14.16,8
140US24033803610,3.83,10.08,9
140US24033803803,2.46,9.5,9
140US24025302901,1.25,0.0,9
140US24005407002,21.05,31.82,0
140US24033807408,4.84,11.58,13
140US24015030904,8.13,15.09,5
140US24510010500,1.22,4.47,50
140US24510020300,1.46,4.69,52
140US24510040200,0.1,0.0,52
140US24009860401,13.72,37.04,0
140US24009860501,5.01,18.93,1
140US24025303205,3.39,13.1,6
140US24013512000,11.99,23.56,2
140US24001000400,0.66,0.0,2
140US24001000600,4.11,7.38,2
140US24001001000,3.28,6.5,2
140US24001001200,4.74,7.37,2
140US24013504100,6.42,13.18,3
140US24013504202,7.74,9.62,3
140US24013505101,3.5,7.53,3
140US24043000800,0.97,3.57,3
140US24005401503,4.7,13.88,46
140US24003701200,7.26,17.48,2
140US24003740304,6.91,16.61,23
140US24003740400,0.25,0.0,31
140US24003740602,3.11,11.73,23
140US24003751500,3.69,10.42,13
140US24005451100,2.14,11.46,33
140US24005451200,0.06,0.0,40
140US24005490605,0.26,0.0,37
140US24005490900,1.89,4.79,37
140US24025303201,4.57,13.31,8
140US24025301204,2.86,5.03,15
140US24025301302,1.15,0.0,18
140US24025301402,2.58,9.03,16
140US24025301601,1.73,5.77,16
140US24009860600,6.67,21.06,1
140US24005491201,3.18,6.74,43
140US24047950400,1.26,0.0,1
140US24047950900,5.81,9.47,2
140US24047951000,6.16,10.49,2
140US24047951500,3.44,13.66,1
140US24037875000,10.83,32.93,0
140US24013506101,8.16,24.92,3
140US24013506200,12.9,24.21,3
140US24013507500,1.93,0.0,2
140US24005491401,2.04,7.93,44
140US24005491500,2.29,8.75,41
140US24005491900,3.02,10.31,42
140US24005492002,2.01,8.29,44
140US24005492200,4.54,12.9,38
140US24005492401,6.18,13.81,16
140US24005492402,6.15,15.16,20
140US24023000100,32.56,55.47,0
140US24005440400,2.35,5.96,47
140US24005404600,12.51,24.35,5
140US24033801307,6.91,16.58,10
140US24033801308,9.05,17.72,7
140US24033803519,5.07,11.74,9
140US24033803522,8.04,15.09,9
140US24031700717,5.11,12.83,3
140US24031700720,5.55,11.5,3
140US24031700722,3.69,8.11,5
140US24031700810,4.32,11.0,3
140US24031700812,4.91,11.37,3
140US24031700818,0.58,0.0,5
140US24510260700,0.44,3.18,51
140US24510261000,1.39,5.59,50
140US24510270401,1.36,5.71,46
140US24510270402,1.08,5.06,44
140US24510270502,0.75,0.0,43
140US24510270801,1.82,5.92,43
140US24035810902,16.14,34.91,0
140US24005440500,2.85,6.56,45
140US24005440900,1.46,6.02,47
140US24005441101,0.9,6.15,48
140US24005450100,0.89,0.0,51
140US24005450200,1.48,7.11,43
140US24005450504,3.13,9.82,35
140US24005450900,4.19,12.84,31
140US24005408304,5.62,12.29,27
140US24005408502,3.03,7.31,23
140US24003740201,1.44,4.78,47
140US24029950100,9.8,21.4,2
140US24031700208,11.41,18.0,2
140US24005408506,3.16,7.8,22
140US24013507802,3.43,0.0,3
140US24027606803,4.03,8.32,22
140US24027606805,4.59,11.86,15
140US24027606901,2.35,9.31,33
140US24027606904,3.43,9.96,15
140US24009860101,16.56,33.24,0
140US24045010102,1.45,8.15,3
140US24045010400,3.86,6.5,3
140US24045010502,2.03,6.66,3
140US24013513002,13.56,25.06,5
140US24039930600,22.52,42.94,0
140US24510250205,0.71,4.79,51
140US24510250303,0.52,2.63,52
140US24510250401,0.16,0.0,49
140US24510250500,2.21,0.0,47
140US24510260202,0.79,3.08,51
140US24013511000,8.4,19.47,2
140US24035810300,22.47,47.46,0
140US24005401301,1.94,8.54,49
140US24005401400,5.48,13.54,45
140US24037876100,4.26,0.0,1
140US24041960900,9.0,20.3,2
140US24043011600,14.12,23.4,3
140US24045010603,6.02,14.03,3
140US24045010701,14.42,21.42,3
140US24003731104,6.59,13.53,10
140US24003731202,9.38,14.97,14
140US24003731204,5.75,10.39,22
140US24003731309,6.57,12.55,24
140US24003731311,5.52,10.55,25
140US24003740102,2.31,9.0,41
140US24027605503,4.78,11.38,12
140US24027605505,7.13,15.22,7
140US24027605602,4.19,11.96,12
140US24027606701,3.06,12.13,13
140US24003751700,6.66,17.82,11
140US24005400500,4.9,12.99,44
140US24005401102,0.52,5.99,48
140US24043010700,27.28,33.66,0
140US24015030602,6.4,14.33,7
140US24015030700,9.18,20.94,7
140US24037875600,12.45,27.02,1
140US24037875902,4.06,15.8,1
140US24017850201,19.12,32.48,0
140US24017850400,22.68,41.57,0
140US24017850600,9.33,20.39,2
140US24021740200,7.66,15.14,3
140US24021750505,0.72,0.0,4
140US24015031301,12.49,22.57,4
140US24510210200,0.93,0.0,52
140US24510240100,2.73,8.87,50
140US24510240200,1.64,5.5,53
140US24510240400,2.17,6.33,51
140US24510250103,0.36,0.0,50
140US24017850101,12.86,21.75,2
140US24021752302,8.48,13.52,3
140US24021752603,4.34,10.5,3
140US24043010100,15.85,29.73,1
140US24043010400,6.29,11.44,3
140US24033802804,5.35,13.63,8
140US24033803001,2.7,7.77,9
140US24033803100,1.97,6.46,9
140US24033803509,2.55,7.17,8
140US24033804300,0.98,5.65,9
140US24033806501,2.52,10.57,8
140US24033806706,4.84,11.65,13
140US24033806710,5.87,13.9,11
140US24033806800,4.97,13.29,11
140US24033806900,5.16,12.2,13
140US24033807102,3.54,13.4,8
140US24033807301,3.74,13.24,9
140US24033807404,5.93,8.79,13
140US24510200600,0.93,6.15,48
140US24510200800,0.74,5.16,50
140US24031701507,7.37,16.0,11
140US24031701509,4.27,10.36,12
140US24031701701,1.72,3.79,11
140US24031701703,0.42,0.0,11
140US24031701704,1.31,3.09,11
140US24031702102,3.5,8.58,11
140US24031702301,1.84,4.23,10
140US24031702401,1.97,5.92,10
140US24031702700,4.96,12.72,10
140US24031703202,2.7,5.54,6
140US24031703209,5.57,12.29,11
140US24031703210,4.61,10.42,11
140US24017850904,3.07,5.91,2
140US24017850905,3.15,6.86,2
140US24017851001,7.0,16.24,2
140US24017851302,8.26,21.44,3
140US24510130400,1.03,5.68,52
140US24510130805,0.51,3.24,45
140US24510140100,0.7,3.74,51
140US24510150100,1.52,5.43,52
140US24043011302,8.14,13.92,5
140US24031703215,4.9,12.66,7
140US24031703216,4.38,9.71,7
140US24031703221,6.26,14.12,7
140US24031703401,2.56,7.53,10
140US24031703404,3.21,8.31,11
140US24031703701,3.76,9.76,11
140US24031703800,4.71,10.31,11
140US24031704000,5.54,11.12,11
140US24019970400,17.2,23.55,2
140US24510150600,0.51,2.4,51
140US24037875400,9.52,29.87,1
140US24033804001,1.33,5.39,10
140US24033804002,1.17,4.87,10
140US24033804102,1.32,5.59,10
140US24015030200,9.3,16.41,5
140US24015030506,2.07,6.55,8
140US24031701002,3.47,9.36,7
140US24031701006,3.74,9.45,5
140US24031701101,1.89,3.43,7
140US24031700103,11.28,20.15,3
140US24031701212,2.14,12.26,4
140US24031701221,5.11,13.69,4
140US24031701304,7.66,17.77,4
140US24031701308,5.54,10.9,6
140US24031701409,6.85,14.3,11
140US24031701415,8.81,15.15,10
140US24031701422,6.28,11.04,11
140US24031701503,6.73,13.55,11
140US24031701316,9.74,16.41,8
140US24031700101,8.09,16.02,3
140US24031701206,3.52,9.05,7
140US24031701210,4.68,8.93,7
140US24005404800,6.72,22.41,9
140US24005405000,14.7,29.23,1
140US24005407001,15.27,17.68,5
140US24005411408,4.59,10.69,42
140US24005430600,3.3,6.08,49
140US24041960800,17.07,40.14,0
140US24005440200,2.01,5.51,47
140US24031700824,5.18,9.84,3
140US24031700829,5.39,12.78,3
140US24031700832,2.1,6.52,5
140US24031700833,2.66,6.09,5
140US24031700902,1.07,2.9,6
140US24031700905,1.03,4.0,8
140US24041960201,5.78,10.95,2
140US24041960600,8.58,18.95,2
140US24005430300,1.49,7.28,50
140US24041960100,9.57,16.93,2
140US24005402307,1.71,5.51,38
140US24005402405,0.83,0.0,40
140US24005402504,6.44,17.75,10
140US24005402509,4.78,13.44,22
140US24029950200,10.45,32.93,0
140US24029950400,23.11,49.71,0
140US24031700308,2.0,5.46,6
140US24037875300,16.6,37.41,0
140US24045010702,6.88,17.19,3
140US24005411409,6.22,15.44,30
140US24005420401,1.95,7.05,39
140US24005420402,1.54,6.03,40
140US24005420702,0.46,3.35,48
140US24031700205,5.91,14.16,2
140US24031700819,1.52,4.12,4
140US24005421102,2.27,7.09,42
140US24005421200,2.8,7.88,42
140US24005402603,3.28,10.79,19
140US24005403300,0.37,0.0,38
140US24005403401,0.48,5.05,38
140US24005403500,2.59,7.22,36
140US24005403701,3.59,10.77,36
140US24005403803,3.45,8.46,40
140US24005404101,7.34,19.3,11
140US24005404402,10.28,24.12,9
140US24005404403,8.25,18.35,16
140US24011955202,15.79,33.38,0
140US24025303803,1.46,6.45,9
140US24025304101,11.3,22.31,3
140US24001001503,5.95,18.05,2
140US24001001700,2.62,9.47,2
140US24003701101,4.83,14.35,2
140US24027601203,3.03,5.97,42
140US24027602100,3.14,10.64,33
140US24023000600,39.51,70.09,0
140US24025301102,2.77,8.27,10
140US24025301107,2.76,7.13,11
140US24009860900,12.9,34.2,0
140US24005410100,11.34,24.45,2
140US24005411102,3.38,10.13,19
140US24005411302,4.94,11.0,38
140US24005411406,7.46,16.61,22
140US24005408702,2.29,9.46,39
140US24005408703,2.1,9.22,32
140US24005408800,0.68,7.1,38
140US24009861003,11.86,34.39,0
140US24011955000,19.45,33.46,0
140US24011955400,17.25,31.91,0
140US24003707002,17.03,32.56,0
140US24003708004,18.48,30.63,0
140US24003730100,3.66,13.76,31
140US24003730504,3.12,7.33,41
140US24003730506,1.7,5.31,43
140US24003730601,5.1,11.66,34
140US24003730604,6.87,12.46,21
140US24027602306,2.77,8.54,27
140US24027602600,4.05,9.99,39
140US24027602800,4.13,11.98,32
140US24027603003,7.35,18.13,2
140US24027604001,13.8,25.43,1
140US24027605103,10.89,18.3,6
140US24003706402,3.4,9.4,3
140US24025303300,3.89,13.52,9
140US24025303400,3.13,9.35,15
140US24003706700,3.5,6.64,5
140US24003702100,6.2,20.2,8
140US24003702205,10.46,19.48,16
140US24003702402,1.56,6.97,8
140US24003702602,6.48,15.81,2
140US24003702702,2.11,8.74,4
140US24025304202,7.47,19.58,4
140US24025305200,13.0,20.63,6
140US24025306100,3.36,8.6,10
140US24025306200,2.65,8.66,10
140US24027601201,1.3,3.32,48
140US24025303700,4.85,13.78,9
140US24025303502,1.48,7.6,8
140US24003706301,4.81,12.5,2
140US24510250600,0.97,4.0,50
140US24510260402,1.9,4.0,51
140US24510270703,0.53,5.19,44
140US24510271102,1.12,5.33,46
140US24510080400,0.64,1.76,50
140US24510090300,1.29,4.48,46
140US24510090900,0.78,2.96,50
140US24510120300,0.23,0.0,49
140US24510130600,0.56,2.63,47
140US24510160300,1.18,4.86,52
140US24510190100,0.71,3.47,52
140US24510250102,1.1,6.1,48
140US24510272003,1.32,4.77,41
140US24013507801,1.52,4.79,3
140US24013514100,6.81,15.25,3
140US24015030903,1.99,10.28,8
140US24017851301,13.27,27.01,1
140US24021751004,2.74,8.05,3
140US24021751302,11.39,17.17,3
140US24021751801,10.78,18.61,3
140US24033800109,1.27,5.72,13
140US24017850102,11.05,24.24,2
140US24017850712,7.72,23.58,2
140US24001000200,6.06,14.15,2
140US24033801309,8.73,18.76,7
140US24035810100,15.33,32.59,0
140US24027605402,4.07,11.55,25
140US24027606704,1.69,6.76,21
140US24031700204,12.26,22.96,2
140US24025306300,0.43,0.0,8
140US24027601204,0.77,0.0,48
140US24021766800,24.87,35.57,0
140US24025301301,1.04,0.0,22
140US24031700311,5.6,13.25,6
140US24021751904,4.74,13.5,3
140US24005408400,4.68,11.07,24
140US24005411307,3.87,10.08,47
140US24005420200,2.52,7.06,44
140US24005440100,2.0,6.85,43
140US24005441102,1.63,4.24,52
140US24005451300,0.98,2.65,40
140US24005451600,3.7,7.39,34
140US24025302200,3.05,9.33,9
140US24005403802,3.79,10.07,33
140US24005404502,8.36,18.33,13
140US24033800401,12.05,22.45,10
140US24033800604,16.1,32.62,0
140US24033800707,14.01,22.38,6
140US24033800410,8.87,17.81,11
140US24013503000,7.72,19.73,3
140US24033804700,3.1,9.24,11
140US24045010200,3.84,8.65,3
140US24510120600,0.31,0.0,49
140US24011955100,16.64,25.5,1
140US24031701410,4.89,12.05,11
140US24005402407,3.42,9.36,38
140US24005410200,7.99,20.64,2
140US24031700903,0.57,0.0,6
140US24003731306,9.37,16.4,11
140US24023000300,14.78,24.17,1
140US24031701220,5.64,13.77,4
140US24510270301,1.68,7.16,47
140US24510270804,1.34,6.24,42
140US24510271600,0.76,2.48,46
140US24033800409,10.81,20.51,9
140US24510200701,1.52,5.2,51
140US24510170100,0.23,0.0,52
140US24510200200,0.42,1.5,52
140US24510250204,0.95,0.0,49
140US24510260101,1.82,6.4,47
140US24033804400,1.94,6.33,10
140US24033806711,6.25,15.17,11
140US24031700826,5.64,10.19,3
140US24031704401,3.19,9.5,11
140US24031705100,5.99,15.3,10
140US24041960501,3.4,5.63,2
140US24037875100,14.04,27.82,2
140US24043000301,2.14,7.01,3
140US24001002200,16.73,39.8,0
140US24015030906,6.44,13.25,8
140US24017850300,16.26,34.54,0
140US24033801409,6.05,14.69,8
140US24033801802,3.79,8.58,10
140US24043010300,5.28,11.32,2
140US24043011301,10.86,17.51,2
140US24033802406,4.53,9.42,9
140US24033802901,3.59,8.51,10
140US24033803900,1.53,7.18,9
140US24033803601,5.0,10.9,10
140US24013509002,12.54,19.81,3
140US24015030501,4.5,8.21,7
140US24043010900,7.61,18.5,3
140US24045010604,12.12,19.18,5
140US24510030100,0.85,3.56,52
140US24510090600,1.24,5.24,48
140US24037875201,18.27,38.26,0
140US24033804801,3.17,7.88,12
140US24033805101,2.32,6.32,11
140US24510271400,1.4,4.5,46
140US24510110100,0.07,0.0,51
140US24510120700,0.56,1.83,49
140US24510160600,0.54,2.43,52
140US24510200500,0.66,2.39,52
140US24035810500,22.17,34.65,0
140US24033806000,2.62,8.04,11
140US24033806602,3.1,8.2,9
140US24033801212,8.22,14.21,10
140US24033801404,3.79,12.35,11
140US24033801807,2.89,7.78,10
140US24033803300,2.32,6.74,11
140US24033803605,4.1,11.38,9
140US24033805000,2.23,6.47,11
140US24033805700,0.78,3.28,10
140US24033806708,6.68,11.69,13
140US24037876002,3.0,18.09,1
140US24045010501,3.56,7.54,3
140US24510060200,1.11,3.91,51
140US24033807000,4.15,10.8,13
140US24510270501,0.92,2.69,44
140US24510260501,0.23,0.0,51
140US24031702601,3.42,9.19,11
140US24031703207,5.51,11.55,10
140US24031703602,4.45,11.76,11
140US24033801302,10.23,16.68,5
140US24033805904,1.48,5.8,10
140US24037875901,6.99,21.28,1
140US24047950100,5.46,14.85,1
140US24025303801,1.29,6.16,9
140US24027606905,3.32,9.41,26
140US24033803516,7.37,12.7,10
140US24021752303,9.21,16.35,3
140US24003701102,4.42,11.78,3
140US24003706500,1.75,6.36,5
140US24003731303,11.42,15.38,12
140US24003740800,8.41,15.8,23
140US24510270701,1.2,6.12,44
140US24037875801,8.3,19.71,1
140US24039930101,13.01,20.39,3
140US24043000302,1.25,5.25,3
140US24025302801,2.05,5.02,9
140US24031701307,5.03,15.27,3
140US24031701005,2.5,6.25,5
140US24027601105,2.9,12.06,34
140US24027603004,4.42,14.54,5
140US24027606603,2.48,10.36,28
140US24029950300,17.53,39.41,0
140US24031701303,2.26,6.05,6
140US24031701421,5.79,14.94,11
140US24031703206,4.45,11.03,7
140US24031703302,2.74,10.0,8
140US24031704404,4.4,10.35,12
140US24031700604,7.49,11.85,3
140US24005402404,1.38,2.48,41
140US24031700105,7.15,17.61,3
140US24031705902,7.29,16.91,11
140US24031706011,4.49,11.08,7
140US24033802700,4.13,8.29,10
140US24033803200,1.69,6.42,9
140US24033803514,6.01,12.21,9
140US24031700716,6.15,13.59,3
140US24510130700,0.54,2.38,47
140US24510270901,1.0,2.69,42
140US24510271300,1.88,8.04,42
140US24005420301,1.14,3.64,42
140US24005420800,1.14,4.18,47
140US24027602302,4.13,11.08,37
140US24001001502,4.06,9.93,2
140US24003702701,1.45,0.0,5
140US24003708001,18.03,36.31,0
140US24003731308,6.57,14.72,20
140US24003740305,5.0,11.38,26
140US24005491402,1.61,7.67,44
140US24021752601,6.67,12.15,4
140US24021770700,8.76,21.14,4
140US24031701900,1.21,3.93,10
140US24003750102,0.48,3.12,49
140US24003750400,3.51,6.57,50
140US24003750900,0.8,0.0,47
140US24033800900,10.75,23.49,3
140US24033801500,4.02,11.49,11
140US24033801804,3.05,8.63,10
140US24003751600,3.39,18.51,4
140US24005401506,3.33,10.61,41
140US24005403100,1.59,3.53,42
140US24005451802,6.54,10.26,18
140US24005490301,1.75,5.12,37
140US24009861004,13.76,34.81,0
140US24003740702,9.81,21.16,12
140US24005492500,2.94,7.88,49
140US24009860502,5.13,19.45,1
140US24045010605,6.25,13.07,3
140US24510030200,0.73,2.89,51
140US24510070400,0.12,0.0,50
140US24510130100,1.14,4.12,49
140US24031704300,3.65,11.34,11
140US24031705800,8.67,15.2,13
140US24031706005,6.11,14.64,7
140US24033800103,1.18,4.89,14
140US24031700713,4.91,10.26,3
140US24031700823,4.34,8.79,3
140US24031701201,1.59,6.24,9
140US24031701216,0.84,4.23,9
140US24031701417,5.96,10.92,11
140US24033802001,5.21,11.04,9
140US24033802407,5.05,10.25,9
140US24011955600,12.39,22.2,2
140US24031700718,3.73,8.87,4
140US24037875500,9.81,25.11,1
140US24031701602,2.41,5.72,12
140US24031702302,3.15,7.54,10
140US24031703100,4.42,8.46,11
140US24031703501,2.01,5.77,10
140US24510271700,0.58,0.0,43
140US24510280301,1.82,5.86,48
140US24035810400,27.76,35.24,0
140US24031700606,7.47,14.68,3
140US24031700611,3.88,7.69,3
140US24031700704,4.24,10.68,3
140US24017851100,11.88,21.13,2
140US24021750701,4.24,10.17,3
140US24033800605,16.81,23.07,6
140US24043000602,1.76,3.61,3
140US24043010200,9.68,18.79,2
140US24043011100,4.1,7.18,5
140US24045000300,1.05,3.6,3
140US24033800412,6.95,14.19,9
140US24013514201,8.64,22.48,3
140US24019970500,16.78,27.34,2
140US24005411309,6.2,13.37,30
140US24027606601,3.12,10.36,31
140US24510260102,1.22,3.51,51
140US24510080302,0.78,2.63,51
140US24033802404,6.04,13.02,8
140US24015031302,15.3,26.2,6
140US24021751202,3.03,10.02,3
140US24025303204,2.09,7.84,8
140US24033802002,5.23,10.79,9
140US24005408302,4.16,14.78,30
140US24031700400,7.65,18.94,1
140US24031701219,0.59,6.26,7
140US24003702206,8.95,20.81,12
140US24005401302,2.2,9.26,49
140US24005420500,1.31,2.42,51
140US24033800701,11.04,22.02,4
140US24005411201,8.3,22.47,7
140US24033803523,7.38,15.33,8
140US24033806712,7.47,13.2,12
140US24033804802,3.47,7.98,12
140US24005420303,1.51,5.9,41
140US24005450300,1.78,7.53,37
140US24005451701,3.97,7.85,37
140US24005452000,3.21,6.02,33
140US24027602304,2.23,5.01,14
140US24013501002,14.48,19.99,2
140US24013505206,2.21,8.15,5
140US24031701102,1.36,4.47,7
140US24031701215,2.65,7.77,11
140US24009860703,5.54,13.81,1
140US24011955302,18.12,28.55,1
140US24013505203,2.33,8.57,4
140US24045000100,0.94,7.12,3
140US24005408200,9.85,18.53,4
140US24510250206,0.46,0.0,51
140US24003731201,7.32,13.71,14
140US24003706600,1.96,5.26,5
140US24003730401,0.22,2.41,45
140US24025301201,2.63,5.12,19
140US24005411202,7.81,22.61,7
140US24005420100,2.09,5.27,44
140US24005430800,2.24,6.64,48
140US24005404501,9.21,20.95,12
140US24003701400,10.27,19.67,2
140US24003702601,4.66,15.22,2
140US24025303101,4.95,11.48,9
140US24025301702,1.58,0.0,11
140US24027605102,8.09,16.12,8
140US24025303603,1.61,7.63,9
140US24001002000,8.21,12.38,2
140US24025304201,9.99,19.55,7
140US24021750503,1.04,5.19,3
140US24021752101,11.85,23.07,4
140US24001001402,3.45,2.9,2
140US24031700813,3.74,10.1,3
140US24005400400,4.18,9.34,50
140US24001001401,1.49,0.0,2
140US24005402202,5.42,18.37,12
140US24009861001,16.34,32.09,0
140US24013505102,2.05,0.0,5
140US24015030505,2.53,4.56,7
140US24017850500,15.32,26.28,2
140US24017851002,4.96,14.19,2
140US24021751201,3.42,12.15,3
140US24005400100,2.08,5.41,50
140US24005401507,1.78,7.63,47
140US24021767600,14.26,19.85,3
140US24005402604,2.3,7.96,30
140US24021750803,3.43,10.76,3
140US24031704804,6.86,13.01,13
140US24005440800,3.09,8.58,44
140US24005450503,2.74,10.92,33
140US24005490603,1.03,3.43,41
